TimeStamp(s),Time,TC_A1_0p03_BC,TC_A1_0p30_BC,TC_A1_0p61_BC,TC_A1_0p91_BC,TC_A1_1p22_BC,TC_A1_1p52_BC,TC_A1_1p83_BC,TC_A1_2p13_BC,TC_A2_0p03_BC,TC_A2_0p30_BC,TC_A2_0p61_BC,TC_A2_0p91_BC,TC_A2_1p22_BC,TC_A2_1p52_BC,TC_A2_1p83_BC,TC_A2_2p13_BC,TC_A3_0p03_BC,TC_A3_0p30_BC,TC_A3_0p61_BC,TC_A3_0p91_BC,TC_A3_1p22_BC,TC_A3_1p52_BC,TC_A3_1p83_BC,TC_A3_2p13_BC,TC_A4_0p03_BC,TC_A4_0p30_BC,TC_A4_0p61_BC,TC_A4_0p91_BC,TC_A4_1p22_BC,TC_A4_1p52_BC,TC_A4_1p83_BC,TC_A4_2p13_BC,TC_A5_0p03_BC,TC_A5_0p30_BC,TC_A5_0p61_BC,TC_A5_0p91_BC,TC_A5_1p22_BC,TC_A5_1p52_BC,TC_A5_1p83_BC,TC_A5_2p13_BC,TC_A6_0p30_BS,TC_A6_0p60_BS,TC_A6_0p90_BS,TC_A6_1p20_BS,TC_A6_1p50_BS,TC_A6_1p80_BS,TC_A7_0p08_BS,TC_A7_0p34_BS,TC_A7_0p61_BS,TC_A7_0p88_BS,TC_A7_1p15_BS,TC_A7_1p42_BS,TC_A7_1p68_BS,TC_A7_1p95_BS,TC_A8_0p08_BS,TC_A8_0p34_BS,TC_A8_0p61_BS,TC_A8_0p88_BS,TC_A8_1p15_BS,TC_A8_1p42_BS,TC_A8_1p68_BS,TC_A8_1p95_BS,TC_A9_0p08_BS,TC_A9_0p34_BS,TC_A9_0p61_BS,TC_A9_0p88_BS,TC_A9_1p15_BS,TC_A9_1p42_BS,TC_A9_1p68_BS,TC_A9_1p95_BS,TC_A10_NXNY,TC_A10_NXPY,TC_A10_CEN,TC_A10_PXNY,TC_A10_PXPY,TC_Ignition,BDP_A6_0p30_BS,BDP_A6_0p60_BS,BDP_A6_0p90_BS,BDP_A6_1p20_BS,BDP_A6_1p50_BS,BDP_A6_1p80_BS,BDP_A7_0p08_BS,BDP_A7_0p34_BS,BDP_A7_0p61_BS,BDP_A7_0p88_BS,BDP_A7_1p15_BS,BDP_A7_1p42_BS,BDP_A7_1p68_BS,BDP_A7_1p95_BS,BDP_A8_0p08_BS,BDP_A8_0p34_BS,BDP_A8_0p61_BS,BDP_A8_0p88_BS,BDP_A8_1p15_BS,BDP_A8_1p42_BS,BDP_A8_1p68_BS,BDP_A8_1p95_BS,BDP_A9_0p08_BS,BDP_A9_0p34_BS,BDP_A9_0p61_BS,BDP_A9_0p88_BS,BDP_A9_1p15_BS,BDP_A9_1p42_BS,BDP_A9_1p68_BS,BDP_A9_1p95_BS,BDP_A10_NXNY,BDP_A10_NXPY,BDP_A10_CEN,BDP_A10_PXNY,BDP_A10_PXPY,HF_A1_0p15_AF,RAD_A1_0p15_AF,HF_A2_0p15_AF,RAD_A2_0p15_AF,HF_A3_0p15_AF,RAD_A3_0p15_AF,HF_A4_0p15_AF,RAD_A4_0p15_AF,HF_A5_0p15_AF,RAD_A5_0p15_AF,CO_1,CO2_1,O2_1,CO_2,CO2_2,O2_2,HOSE_P1_1p5_in,HOSE_P2_1p5_in,HOSE_P1_2p5_in,HOSE_P2_2p5_in,Marker_Button
4/22/2014 4:58:26.356 PM,552,410.3697080421,408.9114443711,411.1193058899,407.4359476298,407.2285677596,407.3688460919,401.508641795,410.2312284863,655.5970434765,681.7017670443,678.7165306893,685.642138963,664.0600323701,647.5694777739,671.1226169539,655.8131976101,525.2923841199,509.5828038779,439.1204326727,379.1206476686,340.1654722648,309.0367526348,254.4059539852,117.3121423454,322.6955848681,310.8755572866,269.8321013924,228.2772503475,170.8131898583,68.8623798233,44.5206065142,40.2392922439,207.8942931605,202.8491361324,198.6382662169,184.82637141,148.542275139,71.1177962741,40.7336315625,36.6442874124,23.7518292646,22.2485755003,21.2885356901,20.3880802348,19.4096967671,12.3726978907,177.5642868672,49.5696654764,34.6954922973,56.9375806581,40.7980177929,31.95958488,32.5385646786,76.0506600558,230.2651576281,195.051035564,173.024508964,86.7009539783,43.3243250293,35.7482392286,31.1700962935,28.6893817513,218.1922648674,179.796422152,118.9395322523,51.9169916984,34.1139916594,30.1206010163,29.2929860582,28.5575884386,3328.8386419194,3329.2787853671,3328.2205537898,3329.8061693012,3327.9549715726,399.1264966681,2.4932739207,2.4937489134,2.5286621391,2.4836629224,2.4918327554,2.4772720171,2.5565297368,2.5459083714,2.5419881132,2.5167986055,2.5265391541,2.4623837789,2.5129066323,2.5391413667,2.5436451598,2.5334322303,2.5115214566,2.5401083499,2.5458160514,2.4894497313,2.5068791031,2.5377359907,2.570745758,2.4748682828,2.5148489568,2.506728526,2.4842380034,2.5305308733,2.5123201553,2.48449815,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.000095481,0.0001084849,-0.0002997277,-0.0002989765,0.0007873854,0.0002128826,0.0002326276,3.88906162073655E-005,0.0004210917,1.15812154394077E-005,4.9989802485,4.9997067459,0.2121280919,-0.6265133518,4.9996130008,0.0478686772,5.0000583482,4.999542671,-4.1893755224,5.0000817871,-0.0035582499
4/22/2014 4:58:27.356 PM,553,411.3347758741,409.8006149563,411.9008405105,408.2081667341,407.8351665732,408.3424080271,402.388705452,411.0693352016,653.323418092,677.928821605,676.6940150047,683.4786551518,660.7438664032,646.0442596372,667.3324040031,653.0885782134,528.3380773768,506.8835432773,427.8449684259,370.8079532817,338.8128841936,308.9574574212,259.9053075327,116.5284360451,319.3738864311,307.6206015139,263.5678600158,226.9984383634,174.9701233772,87.6394637543,45.689156054,39.3848733807,209.4130364377,209.2229758815,201.1747991275,188.6998899697,149.613717984,74.9274857759,41.0880130279,36.4556526979,23.7604086732,22.2706619431,21.3582975368,20.3965364107,19.4173264995,13.3388180761,179.2644796646,50.0140174562,34.9884979401,56.8627574497,40.8207000415,32.0995264643,32.7157722702,76.3270407365,230.7492120946,195.2372720645,172.7862329146,86.8060685948,43.7204814649,35.8968458807,31.317714153,28.7251237039,218.5383485749,180.1025748634,119.332557281,52.2506593949,34.0676065073,30.0870607679,29.3725220541,28.5518872699,3328.8376379107,3329.2777836661,3328.2195465563,3329.8051703778,3327.9539629593,400.4067726991,2.4932987931,2.4937347204,2.5286358952,2.4835976194,2.4919594063,2.4772596577,2.5572745357,2.5464827392,2.5423850129,2.5164731126,2.5253741455,2.4626889332,2.5120037441,2.5366047535,2.5549593519,2.5264989517,2.5066597805,2.5391063874,2.5426744247,2.4852617603,2.5059295964,2.5371205605,2.5798415514,2.4933243748,2.5227870179,2.5109714175,2.4905522383,2.5398097009,2.5228405507,2.4947627842,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001034478,0.0001105231,-0.0002911798,-0.0002887917,0.0007702872,0.0002089439,0.0002194007,3.37905828930503E-005,0.0003835462,9.78423548845637E-006,4.9989802485,4.9997067459,0.2121549524,-0.6264868034,4.9996130008,0.0485387692,5.0000583482,4.999542671,-4.1895827271,5.0000817871,-0.0035440589
4/22/2014 4:58:28.356 PM,554,412.2031733279,410.6084329244,412.6800357178,409.075757162,408.6325631918,409.3817545539,403.2894429117,411.9210338769,649.7252397564,672.3956047246,673.4439920787,679.4961749623,658.195811887,643.2654012893,661.2662925721,647.1749242564,526.3421129788,512.1177066853,418.783831878,365.8955570601,337.7686352351,308.1427816158,259.8909247729,114.6294668055,321.6785760325,308.8037116806,263.5221435669,220.6104684143,166.5003812616,84.4834380935,45.9948586073,38.0725699606,215.2832839148,211.0123211715,202.0790123997,191.9490183849,152.3492911234,74.4145021441,41.7729562536,36.2323531096,23.7721079362,22.2830651115,21.302043877,20.4088821613,19.4260384362,12.8315805989,181.7021774327,50.4578111397,35.4826320583,56.9534974186,40.8711195419,32.3497640528,33.048561769,76.6679479973,231.1437501183,195.3442791996,172.4692404569,86.8402633642,43.8204331957,35.9536990665,31.4243631621,28.7980255004,218.8701160787,180.3960582397,119.7803083987,52.3018811623,34.011250457,30.0520933083,29.3233066113,28.5542520252,3328.8368963916,3329.2770438513,3328.2188026556,3329.8044326143,3327.9532180393,401.472636772,2.4932414187,2.493597674,2.5286258249,2.4836072317,2.4919520819,2.4773168769,2.5563447959,2.5483872779,2.5439071485,2.5090595664,2.5265881348,2.4623474656,2.5125593911,2.5362471982,2.5625765165,2.5389371672,2.5118588759,2.5395344265,2.5388598538,2.4852223908,2.5043248629,2.5375629439,2.577071276,2.4879981835,2.5178366026,2.5070467314,2.4902836773,2.5392555406,2.5208036166,2.4910754573,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001085951,0.0001092126,-0.0003197144,-0.0003147969,0.0008076352,0.0002113038,0.0002186835,3.66955105785163E-005,0.0003977938,0.000011778,4.9989802485,4.9997067459,0.2112882433,-0.6265070962,4.9996130008,0.0490199352,5.0000583482,4.999542671,-4.1911675832,5.0000817871,-0.0035513833
4/22/2014 4:58:29.356 PM,555,413.388174683,411.8488629732,413.8250171437,410.1631395937,409.774142277,410.7796813529,404.4936651908,413.2638870998,645.7839579958,667.993228624,670.0512320279,675.4737809605,654.5429287432,639.5151898384,655.858137442,641.0470505376,523.0201628953,505.9195534932,420.2084014273,365.0959844247,337.2113603533,308.7347657335,261.9324587876,115.5284018596,331.8181784612,316.3155948563,268.0251272346,223.5746136144,170.3644864037,87.2994656543,44.9783062702,36.7251803486,217.4039776492,210.0487090732,201.4708024218,192.5587509974,147.0760302038,70.8259240151,41.9095803064,36.0787971948,23.7766493901,22.303379873,21.2546969143,20.4179930682,19.4304486617,12.0068399958,185.2092535557,50.868446055,36.0332230768,57.1241916796,40.9205220254,32.6152851254,33.3384584516,77.0286802354,231.4844325805,195.4123800021,172.398282238,86.9405813237,43.837307831,35.9804940498,31.4760077248,28.8585959742,219.1706457927,180.6432035646,120.0746234714,52.2248080059,33.960235601,30.0191015485,29.2375897373,28.573439712,3328.8365223421,3329.2766706615,3328.2184274046,3329.8040604595,3327.9528422742,402.9486568431,2.4931938102,2.4936445262,2.5285278681,2.4835190421,2.4918397746,2.4772895643,2.5580484797,2.5456263758,2.5434409706,2.5139376865,2.5224194336,2.4630950937,2.5121625658,2.5350594674,2.5622549762,2.5385357179,2.5096207072,2.5393838117,2.544094169,2.487464012,2.5013564338,2.5375666062,2.5840370978,2.4911969505,2.5214296213,2.5022361065,2.4871355627,2.5369369781,2.5166729803,2.4875050237,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001114268,0.0001085337,-0.0003192382,-0.0002967156,0.0008170427,0.0002193627,0.0002152543,0.000033325,0.0004098593,0.000013459,4.9989802485,4.9997067459,0.2098188515,-0.6265139622,4.9996130008,0.0498678129,5.0000583482,4.999542671,-4.1925163969,5.0000817871,-0.0035986866
4/22/2014 4:58:30.356 PM,556,415.0766628013,413.5876926259,415.4659893097,411.5694542317,411.2492561302,412.534083965,405.9285432584,415.1357667269,645.3358722507,668.0680158874,669.8571906505,674.2763641278,653.0319853552,639.6353334496,656.0289386503,647.3164813469,526.1573772208,501.8671544409,423.2227113964,366.1357270564,336.4614362623,308.2457852429,263.380179391,115.7059270013,333.6141276302,309.5417533528,262.8089862889,224.7675759208,178.3849540413,90.1514740584,44.9082698653,36.2754166276,214.6415142053,210.8769177421,203.2291216439,193.9257808593,145.9180661,69.3586052545,41.5557131511,35.9335465541,23.7903705699,22.3172775198,21.3205885146,20.4279649765,19.4376194194,12.7390986602,189.215418139,51.2655411761,36.5235009735,57.2971800828,41.0396083591,32.8643314369,33.548825233,77.4242634522,231.8644001783,195.4944765284,172.6881089739,87.1079055086,43.9483011709,36.0213822628,31.5024943867,28.900959153,219.4235656799,180.8800889166,120.3363321993,52.1858234456,33.9949744339,30.0187466355,29.3490537178,28.5877764708,3328.8360301872,3329.2761796379,3328.2179336691,3329.8035707973,3327.9523478623,404.7839746114,2.4931927421,2.4936603979,2.5285721165,2.483577174,2.4918310769,2.4773109261,2.5565242435,2.5468704832,2.542542491,2.5158270101,2.5214016724,2.4626121869,2.5143200077,2.5308744067,2.5652600891,2.5396993259,2.5083522182,2.5406981436,2.5461546598,2.4878436685,2.5069886381,2.538527062,2.578312971,2.4986261479,2.5214291635,2.5080729248,2.4635845957,2.5229706749,2.5093798161,2.4820969544,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001073281,0.0001082881,-0.0003402384,-0.0002869701,0.0008248615,0.0002198539,0.0002177464,3.42928010793447E-005,0.0004122611,1.54528072182824E-005,4.9989802485,4.9997067459,0.2080291178,-0.6265066384,4.9996130008,0.0497368771,5.0000583482,4.999542671,-4.1927086487,5.0000817871,-0.0035957874
4/22/2014 4:58:31.356 PM,557,415.7149381934,414.2993291892,416.2105438446,412.3303863023,411.8750565351,413.1537555571,406.6191155348,415.851904813,647.0703814036,670.4136240584,670.7321803308,675.7128818188,652.9193025255,641.2020649605,660.0924751246,648.3299827782,525.1082896848,501.6359460268,437.289194668,373.4248106726,336.5290143399,306.6200404664,261.3427822542,116.1760201223,328.4695534225,308.1423320814,264.365873434,230.82686023,191.3851877014,92.6395514881,43.2838372395,36.3740462652,213.2204868819,210.3990393326,204.7250903416,195.0578437201,145.005750354,68.8675207181,41.5173161733,36.0578319971,23.8046374906,22.3314187666,21.4004526477,20.4458469028,19.4537738342,14.109800832,193.4175217687,51.6091834008,37.0737511389,57.561716909,41.2190376011,33.107633492,33.7298543093,77.9038084696,232.3422792198,195.6141492674,173.2097157673,87.5651522281,44.0743126658,36.0756057325,31.5152418307,28.9317366087,219.6391282544,181.1057082781,120.4732582167,52.2071545038,34.0622887081,30.0282112681,29.4986349429,28.5976280421,3328.8354920965,3329.2756427839,3328.2173938501,3329.8030354319,3327.9518073037,405.3446077378,2.4931422343,2.4935280825,2.5286110246,2.4836905388,2.4917668358,2.4772854445,2.5566624914,2.5454969752,2.5413130327,2.5184185924,2.5245735168,2.4628093166,2.5138970936,2.5302113346,2.5620884833,2.5355314853,2.5180856427,2.5472983391,2.5532134014,2.4962025197,2.5126280125,2.5438446661,2.5790347625,2.5074593842,2.5112116834,2.4882190435,2.4631759558,2.5305917516,2.5119783263,2.4707543383,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001061879,0.0001086176,-0.0003406261,-0.0002886788,0.0008381991,0.000222284,0.0002224423,3.86494293580204E-005,0.0004241572,1.48548308678809E-005,4.9989802485,4.9997067459,0.2063791807,-0.6265225065,4.9996130008,0.0500275911,5.0000583482,4.999542671,-4.192264181,5.0000817871,-0.0035895312
4/22/2014 4:58:32.356 PM,558,415.8425529051,414.4604741461,416.4857423016,412.6742967455,412.1169768014,413.0795895634,407.0168738911,415.9478456595,652.9314714656,677.034574088,677.5234759531,679.8462567765,658.1767296284,645.868548671,666.9354958673,653.4367704764,530.1592856208,507.1945027927,435.7685107764,373.2440009658,335.7067036404,305.0218756872,259.2061049928,117.4328393471,319.9084656941,299.9714307745,257.5583498046,228.109013993,192.2515580203,85.9523027971,43.6544942914,36.9007393101,212.2711978445,209.3516192221,204.9102148767,194.8321067791,143.0605366426,65.7262593037,40.8153888692,36.1882139333,23.8162225702,22.3378720835,21.2361849085,20.469236002,19.4518850162,11.4885381458,198.0858301355,51.9343898961,37.6520197706,57.9915062544,41.391923479,33.3277429334,33.9053481467,78.3781302797,232.6939222966,195.7034791902,173.6044146904,87.937944127,44.1848968435,36.1400445659,31.524498012,28.989898342,219.8214541842,181.2949408386,120.6450417934,52.1887121396,34.0704128479,30.0363663991,29.2112593111,28.6293747249,3328.8357808272,3329.275930851,3328.2176835082,3329.8033227003,3327.9520973586,404.9413107347,2.4931404032,2.4935718824,2.528584323,2.4836041802,2.4917552389,2.477249282,2.5583496952,2.5459231732,2.5425446273,2.5141090548,2.5251591492,2.4615586416,2.5126919713,2.5373766335,2.5586362354,2.5321448765,2.5069721719,2.5430103179,2.5491433864,2.4993204943,2.514917111,2.5449587886,2.5662065594,2.4452079601,2.5158278999,2.5071802709,2.4766679407,2.5321652799,2.5131095664,2.4812770228,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001072671,0.0001076474,-0.0003251804,-0.0002704327,0.0008444856,0.0002274903,0.0002383643,4.63063485752024E-005,0.0004192712,1.42965162141898E-005,4.9989802485,4.9997067459,0.2053615339,-0.626528457,4.9996130008,0.0500416309,5.0000583482,4.999542671,-4.1926308325,5.0000817871,-0.003573509
4/22/2014 4:58:33.356 PM,559,416.2501042136,414.911071331,417.0039966908,413.227766917,412.6844171262,413.7227723162,407.4764976439,416.4164356284,654.5710458086,680.768190776,678.9300512159,682.3219018001,657.8292524662,648.8118158192,672.5964578722,663.4554527748,532.4602277461,509.1269315284,431.7528221981,370.970797453,334.3325763153,304.5453103103,258.5588266743,117.9980036967,315.5341642244,300.434018185,262.3979138448,233.9509656701,198.1080114682,83.0099778478,44.9359312187,37.5451215825,213.0156239554,210.3361390139,205.1439627972,193.9701374131,140.414138708,63.5021022277,41.0748950394,36.0620377394,23.8367977022,22.3429480302,21.4619994019,20.4859326824,19.4638136819,14.5987720084,202.7231061056,52.2122314594,38.1484209091,58.4004387874,41.7470584466,33.5381980068,34.0071302586,78.7580299416,232.9825668944,195.7421822212,173.863431043,88.2768961287,44.3322369393,36.2072355769,31.5690683385,29.0035299938,219.9417728588,181.4482540717,120.7536372768,52.1514858204,34.0495759622,30.024030199,29.4571161931,28.630135385,3328.8356167784,3329.2757671792,3328.2175189325,3329.8031594823,3327.9519325575,405.2288592662,2.493097525,2.4936758118,2.5285771517,2.4835863286,2.4918364176,2.4772720171,2.5586724262,2.5455981457,2.5422806379,2.5162576434,2.5230485535,2.4629010155,2.512783206,2.5344357676,2.5613886332,2.5342470306,2.5128064274,2.5465860087,2.5523629892,2.4924085492,2.5117787349,2.5426060231,2.5791592829,2.4585864673,2.5186493619,2.5055304864,2.4801419906,2.5334789693,2.5172795741,2.4940763795,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001047545,0.0001091791,-0.000339086,-0.0002816824,0.0008331733,0.0002239849,0.0002475225,5.0246242614187E-005,0.0004127509,1.41317676278547E-005,4.9989802485,4.9997067459,0.2037471564,-0.6265263209,4.9996130008,0.0500452934,5.0000583482,4.999542671,-4.1922315287,5.0000817871,-0.0035625225
4/22/2014 4:58:34.356 PM,560,417.0233120966,415.7641602627,417.866532194,413.9008959987,413.4400795616,414.9252765812,408.2676797299,417.2042376727,659.0465131801,685.8007507769,683.145711171,685.9203698751,661.5700456194,652.9585783286,678.2847318516,665.9257989269,529.5254544607,515.4369164557,428.7536983987,370.3310765517,334.8416259064,303.4004780488,257.7078430442,115.9677790488,319.1359763978,298.7564389062,262.203988536,235.3009016023,190.5631043092,78.5319599378,45.212323903,38.1515966812,211.3135282525,211.0026531738,204.4633719668,193.823981247,139.9584420127,66.4448239711,41.2472997623,35.7237443899,23.8558858372,22.3526737956,21.4455609019,20.48739976,19.4787322248,14.4186370886,206.7826594806,52.4322047498,38.5050181898,58.6645280713,41.9422189498,33.6177893453,34.0345106082,79.0417779926,233.1135283325,195.7252595547,174.1814792735,88.5647702133,44.4033634203,36.2737005887,31.6263647142,29.0364695126,220.0678487674,181.52776897,120.7829112303,52.0693296205,34.0032344186,29.9970819465,29.3817463651,28.6286254519,3328.835268987,3329.2754201871,3328.217170024,3329.8028134523,3327.951583171,406.1353764325,2.4932343995,2.493746319,2.5285722691,2.4835858709,2.4917483723,2.4772988719,2.5583910475,2.5449282535,2.5413516393,2.5200338488,2.523621521,2.4628328135,2.5128102103,2.5330546854,2.5590491867,2.5343169142,2.5113442772,2.540209828,2.5452319176,2.4894561403,2.5071509574,2.5397570068,2.5758257661,2.4908795156,2.518488977,2.503368521,2.478132361,2.530279121,2.5150627219,2.4939636065,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001079387,0.0001080776,-0.0003309518,-0.0002720651,0.000827041,0.0002239696,0.0002358324,4.46745210945072E-005,0.0004201822,1.4877712615983E-005,4.9989802485,4.9997067459,0.20323116,-0.6265112158,4.9996130008,0.0504013227,5.0000583482,4.999542671,-4.1925440141,5.0000817871,-0.0035800705
4/22/2014 4:58:35.356 PM,561,417.1570172253,415.9880143841,418.0973194507,414.1640305986,413.6860416188,415.0973151688,408.5047072234,417.3695771501,659.1785894228,684.6324955103,684.4423726008,686.4619287285,660.741441657,655.3721091106,677.2185517244,672.2764091774,525.9430033746,510.905798891,428.5331091091,373.4805875725,335.4554897543,303.4354308613,258.7093728659,118.1557107663,323.7148886179,300.0779673118,259.2706416346,233.3097700994,179.9918531473,74.3450159917,45.7804226201,38.1971649729,208.939265262,208.1679242947,204.1975008561,193.5768817144,140.2629565293,70.0376889411,40.7865544015,34.7601464279,23.8696607673,22.3631397976,21.4138537999,20.4982610474,19.47752387,13.7219407949,210.033119692,52.6233952885,38.7439922735,58.8044686102,42.030811603,33.6672122741,34.0859286223,79.275734914,233.3560503456,195.7748883553,174.4458681869,88.7668313559,44.3365040238,36.3364035581,31.6898036461,29.0528962123,220.2341902846,181.6297617615,120.8766628158,51.9798006537,33.9491871563,29.9754964754,29.2814661417,28.605511223,3328.8353739801,3329.2755249389,3328.2172753543,3329.8029179137,3327.9516886456,406.4147965502,2.4931416239,2.4937228166,2.528631623,2.4836325595,2.4917776698,2.4773060434,2.5579015341,2.5449836455,2.5415355163,2.5201183885,2.5230607605,2.4637763507,2.5129911541,2.5318457424,2.5494817203,2.533922026,2.5074699836,2.5415420139,2.5451247959,2.4878143702,2.5053030501,2.537283078,2.5753846035,2.5309842093,2.5185185818,2.5062169555,2.4857309583,2.5278121009,2.5097164566,2.4912453035,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001139715,0.0001084254,-0.0003253774,-0.0002631114,0.0008337945,0.0002277771,0.0002380056,4.803281899678E-005,0.0004044453,1.63055336975538E-005,4.9989802485,4.9997067459,0.2032523737,-0.6265368487,4.9996130008,0.0514988634,5.0000583482,4.999542671,-4.1924805405,5.0000817871,-0.003606011
4/22/2014 4:58:36.356 PM,562,417.2969527001,416.3318433492,418.4067074395,414.5559577483,413.9616649736,415.1993905571,408.9583833907,417.4923461946,657.365673669,681.8123445142,682.3551863937,685.009613268,659.2321244924,654.8522814668,673.653717512,668.3622672259,523.5591505949,506.8251783982,428.9660337112,373.745690606,335.4206711379,305.6636705473,259.0121500031,121.73392459,329.357957252,301.8870851047,255.6915301064,231.0042913694,179.5921169348,76.1853066422,47.0943255311,39.2740179558,208.3786432196,207.0457383275,204.3297499844,192.2131682875,140.6429242619,65.6086970596,39.7831588734,34.4921968012,23.8835368417,22.3738587965,21.405314235,20.4994326594,19.4797607523,13.5215219144,211.9388236093,52.865108346,39.2100108642,58.9410393787,42.1396685512,33.8629354625,34.2404781635,79.4530472811,233.6432177472,195.8688194439,174.879969164,89.0735688882,44.2320697052,36.369951999,31.7543911521,29.1127297742,220.4900502467,181.8199755321,121.1679189324,51.9027466801,33.9060788911,29.956011649,29.2759803461,28.6028837959,3328.8348686947,3329.2750208149,3328.216768446,3329.8024151875,3327.9511810428,406.6369964909,2.4930837918,2.493607136,2.5286510007,2.4835498627,2.4918632737,2.4773261845,2.5584046281,2.5451875125,2.5422907092,2.5204556314,2.5233171082,2.4631751967,2.5138426274,2.5320964737,2.5536654076,2.5352910125,2.5063574614,2.5441026188,2.5462370612,2.4888889445,2.5070641532,2.5373818093,2.5791797311,2.5426884001,2.51837773,2.5092756955,2.4821635224,2.5276946164,2.5153422892,2.4825260718,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001073388,0.0001075024,-0.0003495174,-0.0002866482,0.0008129678,0.0002263752,0.0002346344,4.2964842162441E-005,0.000400426,1.66579126183261E-005,4.9989802485,4.9997067459,0.2028627438,-0.626520523,4.9996130008,0.0515075619,5.0000583482,4.999542671,-4.1926416657,5.0000817871,-0.0035927356
4/22/2014 4:58:37.356 PM,563,418.1545724664,417.2821653745,419.2446919336,415.4545757057,414.8236364352,416.1644767319,409.9015082314,418.4275586723,658.4482025002,684.433069721,684.039992648,686.9577273353,659.7996291124,656.5662692937,678.2029320064,671.1754554601,521.0368951894,505.1345907679,433.5411196425,372.652097213,336.3917580804,306.1792586948,261.9769783807,124.0756206385,329.7080848429,304.2028470363,257.5409859101,233.943755113,186.8530944258,76.508756368,48.5728003994,40.0390537577,205.599109025,206.8633379734,203.6142749156,189.6031870349,140.3008642914,63.2604336722,39.6035969694,35.2743983617,23.9015701141,22.3810125349,21.6528901109,20.4957430736,19.500154669,16.4917126621,212.3198014368,53.139792389,39.6645898511,58.8871158949,42.1919476353,34.1592130445,34.5920977194,79.6705387725,234.0053502195,196.0386265475,175.1702797367,89.2835440749,44.137580131,36.4082840718,31.8142373734,29.146950916,220.7670262158,182.0583426493,121.547042939,51.7991877181,33.8986914853,29.9555966685,29.5683633143,28.6167085118,3328.8346521519,3329.2748047698,3328.2165512078,3329.8021997414,3327.950963507,408.0172244669,2.4931477276,2.4935570789,2.5286825849,2.4836456812,2.491850456,2.4773338137,2.5583405397,2.5453555196,2.5415512336,2.5205825935,2.5214683533,2.4629904257,2.5132842342,2.527591246,2.5669187612,2.5316332613,2.5099141749,2.5402334808,2.5451542467,2.4888955061,2.5035758143,2.5367849961,2.5675656028,2.5342131937,2.5144381517,2.5056678413,2.4830284108,2.5364970981,2.5193644253,2.4892382794,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0001090088,0.0001061858,-0.0003477346,-0.0002650397,0.0008287564,0.0002239467,0.000233032,4.51385768046394E-005,0.0004087988,1.73428396115155E-005,4.9989802485,4.9997067459,0.2032394013,-0.6265209807,4.9996130008,0.0514857393,5.0000583482,4.999542671,-4.1924340033,5.0000817871,-0.0035529092
