Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
78,491.3842923,337.0189189,194.0868608,122.7395432,94.9993917,74.0968233,58.609441,53.1534484,48.7787615,44.9723437,43.3447163,39.2707331,71.7789831,41.7612638,40.7872676,34.9808553,38.310496,35.9067697,33.449179,28.8464913,27.863442,28.7243666,28.6460254,26.7881113,129.1759933,131.7130506,114.860716,75.9346017,59.6551815,61.7101003,54.0692685,44.8771676,47.7067823,44.5019785,42.7861079,41.6597847,108.5679451,112.175901,99.4489817,85.5944585,88.1401395,71.8287414,65.1023252,59.0725596,54.862519,48.5140491,44.7949589,41.9691188,79.3637815,69.5399721,52.5049816,42.4253578,36.1612182,32.3528883,31.1508637,28.7325025,27.2534053,24.9897232,24.3414027,23.2151577,0.791441523,0.713883513,0.1613335,0.0252701
79,480.4498149,332.0901657,191.1582466,123.1301078,93.5381534,73.4277112,58.4587709,52.0406782,48.4109088,44.1083954,42.4135472,38.7800575,73.0927167,42.3457884,41.1433933,36.0429219,39.7214368,34.9535098,33.8608494,29.8843407,29.3990066,29.4764761,29.1621214,26.8866024,130.4857475,133.378973,122.0408276,81.4080931,63.9953286,65.6529376,57.9172203,46.4749421,51.5083528,46.8346543,44.2344387,42.9612093,115.3609839,115.5321711,101.1426942,88.3407344,88.7526542,71.0353559,63.3905461,57.9328105,53.5467879,47.8284504,44.0123696,41.1519048,80.8474852,70.6999805,52.9218122,42.8245529,36.5204107,32.4239122,30.7945895,28.4526409,26.9532868,24.8230973,24.1220915,23.2152045,0.793126158,0.722354115,0.1614835,0.0251201
80,477.0758853,331.9773228,190.728678,120.9134957,91.8515699,72.9444062,59.8368354,51.7337099,47.6463253,42.9279151,41.2454146,38.084492,73.6474095,43.1493143,41.7716522,36.4708395,39.788421,34.4864286,34.338586,30.5164987,30.854461,30.3110571,29.4063698,27.3210579,133.6514038,132.5635224,127.8053764,86.8753122,68.1068857,68.2868759,59.9863854,47.5195399,53.2835508,48.2950569,44.7628944,43.282069,120.4955574,116.7235086,105.929472,91.0265841,91.4380462,72.1063428,65.0749874,58.4212492,54.5661535,48.7425191,44.3907948,40.7150524,82.9700917,71.7285348,53.6665229,43.4890225,36.9646788,32.6611851,30.7066101,28.3595636,26.809198,24.7720619,24.0108689,23.3139869,0.842654427,0.792785602,0.1595449,0.0270587
81,482.4743507,341.0407404,192.3085323,119.8384522,94.0428382,75.3992607,61.2852707,52.1626831,47.5289513,42.4000849,40.9345142,38.5128212,73.8764974,43.8130722,42.3312788,36.1710473,37.7365166,32.6159791,32.9123086,29.1453027,29.3012454,29.1004517,28.5317794,26.8078691,151.2626804,142.57824,130.6309696,87.8800956,71.0195955,70.7036067,63.4766454,49.9032643,54.4233346,49.2221358,46.0769713,43.4732025,124.8204284,117.7011437,107.1830103,92.9109079,90.3413491,71.3793138,66.1512774,58.5552543,54.6993755,49.2213554,44.9643699,41.015627,84.3577328,72.7386818,54.4411562,44.0870055,37.3515976,32.821489,30.6427113,28.2653722,26.736038,24.7255823,23.9181976,23.1524024,0.846023697,0.816158189,0.1593719,0.0272317
82,493.1458324,340.3970814,195.4926956,120.291558,94.7804129,75.0180384,62.3409705,53.3048576,47.8957379,43.0074222,40.9259078,38.5038361,74.2401718,44.4214651,42.8865244,36.1686163,36.5578373,31.5366149,31.6681633,28.1915402,28.1149299,28.0626411,27.9225835,26.4555974,172.7284254,152.9415372,128.4327955,88.8692898,70.4933917,69.2789607,62.3214023,49.864365,54.0575394,49.9304611,45.7172428,43.3553989,134.1457105,129.2721821,116.6738113,96.5075394,92.3201244,73.8499856,68.5192654,60.365805,55.7126517,49.1339159,45.3043711,41.2273768,86.0923359,73.7623265,55.5792699,44.5929752,37.7028927,33.0084098,30.6224254,28.2653927,26.6873938,24.7116139,24.1568416,23.4424573,0.846360624,0.827138599,0.1576526,0.028951
83,494.2907731,338.1772127,197.3077967,123.0368535,98.3737022,77.8812321,63.6483698,54.4082297,49.1049672,42.8716597,41.4822307,39.0561619,75.2242025,45.1110214,43.5256285,36.3065994,35.9597936,30.9906915,30.9933165,27.6010256,27.3085126,27.3476277,27.0148275,26.0421642,169.0281543,154.7072152,126.9019293,91.0349431,70.6681965,72.0321713,63.7953418,52.439073,56.3031666,52.6695438,48.2646747,44.7432622,149.2386785,137.3374082,120.5530415,99.4259565,94.4050253,75.968549,71.0826793,62.809218,57.9343298,50.1929955,45.7991018,41.7545256,88.0335974,75.2461446,56.1982855,45.2226645,38.2123628,33.4281826,30.8749714,28.2788988,26.6703526,24.7134463,24.6541489,24.6123122,0.854446872,0.853805309,0.1562333,0.0303703
84,488.8388978,331.5457824,195.1582535,123.5071559,99.4570616,77.9968258,64.3163858,55.3753526,51.1869913,43.926289,42.2085413,39.2639931,76.0634964,45.7068201,44.0631501,36.4615438,35.5378476,30.6353709,30.640969,27.1997589,26.7610051,26.8696813,26.6002163,25.3983125,164.5093695,153.018432,130.4839413,93.371647,71.5284923,72.3362471,64.5303856,52.5506846,55.4791454,53.3102193,48.7354093,46.1772714,152.9788882,140.7123111,132.6633798,103.6678593,98.2299941,79.6407082,71.513641,62.6780899,57.5949944,49.826823,45.5805961,41.7869247,89.9933909,76.4471163,56.8665335,45.8491404,38.5559214,33.7417819,31.3854053,28.3150986,26.6650954,24.7149779,24.4533972,24.1579253,0.900268944,0.873256321,0.1557717,0.0308319
85,497.180433,343.449267,202.3277904,127.3279113,102.96265,79.5431466,66.2059107,56.3535211,52.0998489,45.4572259,45.0033611,40.9456275,77.4590763,46.5910721,44.7554198,36.8873849,35.3686015,30.6604804,30.1871146,27.0192993,26.3980854,26.7322153,26.820516,25.8937547,169.4428629,152.5223192,132.2174653,95.7888773,74.371146,77.2369645,68.2024191,53.6542913,56.443072,53.8733492,49.1552258,46.9864521,157.8348822,143.2988954,141.5054835,106.5555856,104.1854207,83.6842173,75.3647349,65.1109845,57.9936551,49.6262944,45.0060092,41.184365,91.813904,77.8592912,58.7880185,47.0647043,38.8971967,33.9158591,31.3764688,28.445182,26.7489269,24.7838584,24.3695228,23.9012273,0.924190761,0.880942608,0.1548832,0.0317204
86,491.9722336,343.8007953,207.133451,132.6976572,106.2563458,83.0874447,69.2919695,59.7570336,54.2099071,46.4248786,44.0598075,40.7679743,79.586679,47.5526221,45.4863022,37.1550153,35.2600152,30.6969397,31.1233152,29.6254652,29.2826975,29.3905107,28.4902739,27.1556059,181.5975293,169.8855881,143.7848354,101.1037548,76.9282204,80.2167248,70.3337282,54.5505452,58.3371877,55.6135627,50.8065564,47.8267933,164.9785717,147.0717858,141.9632076,103.1716622,99.783222,79.5839408,72.3097731,64.1459032,57.2959548,49.4685896,44.8281134,41.2777487,93.4407982,79.2802635,59.8735168,51.3206948,40.1079933,35.4776074,31.3388435,28.5449796,26.8363905,24.8386217,24.323335,23.7203701,0.951481848,0.91764855,0.1517793,0.0348243
87,495.543866,351.1484399,207.4788881,129.6405111,103.1907869,81.8952831,68.8561266,60.1011761,54.5657107,46.5375366,43.8807407,40.7520332,81.1343725,48.1713966,45.9139845,37.3445917,35.1586505,30.5585904,31.2990523,29.3047899,29.2005232,29.8053888,28.8773396,27.715406,177.6371832,165.8816649,142.8805737,99.7840011,78.470004,82.8743748,71.9049805,54.4472847,57.9700208,56.6991019,51.5368364,49.3160774,170.7782789,147.5247903,141.4510692,106.1214274,100.6609876,79.9731851,71.9402756,63.507749,57.409044,49.2758051,45.0118149,41.1306336,96.0082841,80.3625399,59.979962,50.7438015,40.249491,35.8639703,31.4265541,28.6404576,27.0563763,24.9071937,24.2807641,23.6172558,0.942384819,0.915138742,0.1515254,0.0350782
88,503.1062597,363.0444944,214.5691163,136.8370618,104.776062,82.9898726,67.7239191,59.331197,54.6446114,47.4664525,44.9260954,41.4783983,82.6719925,49.0067516,46.4996996,37.5459923,35.1874599,30.5277286,31.0674118,28.6316962,28.2257464,29.606659,29.0113933,26.7261356,173.0714864,165.2454327,142.6219955,101.981193,79.42699,84.9701049,73.2848124,56.8499888,58.942183,56.3244828,51.1076809,49.4321903,171.3533097,158.1886072,153.8425341,115.7382841,107.0559718,85.0172517,74.8738169,65.5034779,59.0236211,50.7313153,46.5945934,43.0278299,98.1707762,81.6713323,60.3414133,50.4468258,40.4783084,36.1164859,31.6575307,28.7349576,28.0417214,25.5185285,24.4531606,23.9617868,0.972708249,0.945570164,0.1506139,0.0359897
89,519.0234304,375.8554493,223.6752195,140.274279,108.8351083,85.4620633,69.8704131,59.1631858,54.8750843,47.9458198,46.8074427,43.3496763,89.1351403,49.915897,47.5828671,39.548671,35.8725538,30.5919923,31.0372834,28.2758833,27.6001033,28.9408955,28.1286789,26.1248316,172.651019,165.3988185,139.4666561,102.0397671,80.987299,82.3433774,71.3667639,55.591801,56.9673351,54.3956261,50.049519,48.7843675,185.5661408,185.593549,172.5328099,129.0863191,117.3458224,92.5671952,80.9795288,69.2027505,62.1882401,53.2084561,49.235431,44.8849341,99.8212525,83.5302053,61.20133,50.9592393,40.9135154,36.4281379,31.995131,29.3512331,28.3093926,26.2046253,24.8115321,23.8577456,1.011454854,0.970825107,0.1493677,0.0372359
90,515.7017798,378.4890959,233.1639885,145.9900748,115.911089,91.3948425,74.7962695,63.5183791,59.1391566,51.6191982,50.3809487,45.7826572,94.3530866,50.8161648,48.2131656,39.5954841,36.0118376,30.7011493,30.6856963,27.8952097,27.198387,29.1040412,28.0989625,26.5325176,176.3214859,174.9339579,141.5331394,101.925971,80.411839,82.8127204,73.3225987,56.1408772,57.2307311,53.848101,50.4800022,49.3927005,181.2487925,179.6453006,170.2048887,136.0890993,123.4530417,96.6788971,83.403243,71.5283418,64.8800076,55.7380127,51.0229177,46.7881317,101.7675463,85.4384129,62.1924283,51.3767952,41.3313264,37.3193087,32.7128132,30.1818757,28.9589184,26.4249463,25.1096148,23.7286114,0.994608504,0.972080011,0.1491138,0.0374898
91,514.7902203,379.6987585,236.3234914,147.7505054,116.8796245,93.6269232,77.2484723,65.7947984,61.2395488,54.0109485,52.4318125,47.4432502,96.9343957,52.0663315,48.9155192,39.7289752,36.2743291,31.171497,31.4234001,29.1821497,27.5107114,29.7240682,27.6345316,26.9468458,180.8850722,181.0903743,144.4182206,107.0200892,83.9312578,85.8823176,76.4506583,59.1848296,61.3732307,57.3001042,53.1963218,51.6989499,178.4006809,172.555936,162.4500452,133.8270183,122.8379351,97.5845871,85.9755563,73.7821015,67.9547988,58.185812,52.172613,47.2265499,104.1582194,87.0558406,63.0526153,51.7741222,42.5840391,37.5056444,33.7281607,31.3349285,29.8530736,26.6280631,25.0805907,23.9193124,1.071090933,0.992472201,0.1496331,0.0369705
92,514.4678905,392.9068312,244.6084469,153.4711827,119.7637102,96.5830111,80.0521919,68.1492585,62.9952276,55.0660214,52.0998747,47.474612,98.2363306,53.8377196,49.9582773,40.2175287,39.2786664,33.6082888,33.7556925,31.6687605,30.0588994,32.0768549,29.6340931,27.3671569,192.4240333,194.6981053,155.6355692,114.7667739,87.1364677,89.2333008,76.9220839,61.3900375,65.6499897,61.2632723,54.7539715,53.6581262,177.1142924,171.7415431,158.9522572,129.893719,117.3839815,94.6648957,83.9605992,73.2085373,66.9270677,57.6211653,52.210219,47.1764449,108.1862302,88.5258108,64.0974908,52.4718377,42.8540174,37.6590829,33.7272417,30.9789198,29.4391503,26.3675465,24.9746597,23.8995536,1.079514108,1.011295761,0.1472445,0.0393591
93,508.8131698,378.0820689,240.9302972,154.4991219,121.7861049,98.6541124,82.1389191,70.2322919,63.6820008,55.2626233,51.4853439,47.2767466,97.6170129,54.5556614,50.6235441,40.9763724,40.3216684,34.5732634,34.9530409,33.8028335,33.4537506,33.9624829,30.942583,28.0595564,200.381911,200.2084984,165.3462158,118.7978466,87.1969441,89.7863476,77.6387477,61.5124428,65.5550975,63.3545033,56.7333427,54.7680257,175.3210731,172.1420381,159.6412028,128.9850613,116.8840493,95.1674186,83.4978374,72.7076613,67.3023898,58.0925904,52.1895726,47.4499089,111.8725334,89.5156728,66.2314256,53.4768618,44.6468325,38.3819205,34.524428,31.4103583,30.0034063,26.8317007,25.3532872,23.8276837,1.086926502,1.004550652,0.145006,0.0415976
94,529.4265288,396.230898,255.1113126,164.0441579,130.9995616,104.9762429,86.9181832,72.8972355,64.7857135,55.8879953,53.4369461,48.2895161,99.2591899,56.1054613,52.2195851,45.283412,40.7294941,36.0189375,35.6820919,32.9987596,32.7733119,33.2306601,30.3666895,27.9982724,206.0269797,199.9398672,171.4538532,122.6938122,87.084057,90.6722337,79.8447786,62.3295732,66.7803828,64.2278688,58.5865158,56.1290859,176.3749833,169.681388,158.540044,129.7178623,118.7264007,99.2278403,87.1876334,75.8101888,70.2064232,61.4305127,55.2222429,50.324187,116.5097034,91.9730103,69.3244559,56.0191307,46.8265397,39.9363844,34.362078,31.2242232,29.7497754,26.7044289,25.2953738,23.7798921,1.161724296,1.093648836,0.1447867,0.0418169
95,541.1696203,418.6101567,277.3984725,179.2554225,145.7818959,114.033434,90.8308245,76.0059489,66.5571933,57.1938484,55.7124998,49.7177398,101.8094493,58.1672871,54.8638604,48.5845266,41.4959293,38.8693861,37.6864516,34.9515965,32.7411857,32.9565352,30.2952387,27.8132524,206.7426666,199.9279336,170.5171741,120.5505336,87.1854251,91.401575,79.9584603,63.0472611,70.4976833,66.5873321,59.6404042,56.8919481,187.1056819,172.2515291,161.5455075,132.5502471,122.5174298,103.7763056,90.3067197,78.754577,73.7134075,64.9378668,58.5665553,53.9392541,118.7549248,95.2214066,71.0749393,57.1654907,46.739049,39.8316321,34.312263,31.1393063,29.5357397,26.6523721,25.1801451,24.1981428,1.235174382,1.124864573,0.1420059,0.0445977
96,546.7636865,425.8992409,288.3098803,189.8107651,155.2250378,120.1324042,95.8363095,80.4255928,70.142872,60.4389868,59.6291639,52.1845899,105.1346595,60.0553429,57.5823835,50.6897644,42.0911576,40.1173957,37.8103471,35.3302417,33.935468,34.6009511,32.5766317,29.821009,201.2222532,192.0261412,166.3656596,116.978546,85.9028583,91.2845975,85.4102784,65.2337834,71.1240339,67.9046407,61.0703345,58.1222865,194.7658511,177.8787876,164.6328675,136.7226092,126.4752103,107.8024498,96.5890968,83.3128904,79.784043,69.565095,61.9681101,57.1593691,122.8296224,103.9257293,77.5970292,58.8700023,48.1978699,40.8107054,35.7240618,32.9066674,30.4761658,27.4165356,26.7052264,24.9659139,1.243597557,1.150276379,0.1415328,0.0450708
97,554.8714287,451.6787653,302.3971069,200.1513437,165.3694348,130.2256002,104.0361461,86.8953278,77.0349217,65.5187315,64.7986243,55.3231606,108.2287227,61.9162316,62.3669077,52.1581971,44.0787697,42.0519269,39.1279306,37.1681955,36.505871,36.8218968,34.9387231,31.1199881,199.6489037,191.0909246,163.8669695,114.8888348,83.7739444,87.5309966,81.9090139,63.2520144,68.1008785,65.1017953,59.1815777,58.6345111,195.6902331,178.8569341,164.208728,139.662233,128.7731858,110.1959174,101.7601424,87.406725,84.8336789,75.0656998,68.1789472,62.9244422,127.5387548,111.6051562,81.8269484,61.9825275,51.4482891,44.4029965,38.8568324,35.6785671,32.1551783,29.7643216,28.8028162,26.5519369,1.261454688,1.189178403,0.1405981,0.0460055
98,562.5114654,475.7359994,321.0415262,216.8677167,178.2161076,137.9131176,110.6979573,91.5623847,81.3228251,70.2757937,68.0349966,58.6086699,119.3479231,68.8497112,62.8359275,56.2703459,48.71318,45.8734278,43.6014684,41.5763296,38.8888642,39.3033179,36.3194127,31.8373059,199.7122727,191.659323,163.7004363,116.5191279,85.1106418,89.3771591,82.4183753,62.900646,66.6102955,63.599217,58.4661705,58.5966734,195.199223,177.3075499,165.4543475,139.7117399,129.2048407,111.1023513,102.1560736,88.4072243,86.8183364,76.475084,69.3758484,64.757124,135.8297006,115.4908084,83.7315753,66.0477551,56.9285658,48.3114065,42.0417441,37.1231187,33.5590423,30.462927,29.8210692,27.4430618,1.366238985,1.275139327,0.1384173,0.0481863
99,562.1035067,469.6977236,319.9084261,223.5012152,184.469795,142.1350009,113.5682541,93.2972389,82.2966482,71.8710078,68.6990398,59.9914259,158.1895011,93.468071,75.2271706,60.4566504,53.3246058,46.313376,43.1321836,40.7058002,38.5807471,39.3316523,36.4611884,32.9515993,205.6471876,191.8061384,162.1739992,114.8253441,83.851125,86.8101445,80.7537816,62.6457094,67.8568076,64.3107067,58.3636686,58.2150371,197.8986709,176.602074,166.6435023,139.6664751,129.6667322,110.0351269,103.3402522,91.1401899,90.1578703,80.3408544,72.7516553,67.4648627,158.2519606,132.3252572,95.5077344,76.0488948,66.7150963,56.2279615,50.6765469,44.9496374,40.0542895,35.4745053,35.5057296,32.1822443,1.472707917,1.333492363,0.138175,0.0484286
100,560.8521397,460.6234158,318.6982116,223.2349838,180.9288289,141.130073,113.701804,94.0677778,83.5936325,73.7565988,71.0651697,63.1053826,161.6930647,98.5814117,85.2430461,71.7003859,60.8188117,53.813283,49.6035864,46.0364602,42.3738008,40.8402016,37.4207755,34.4119547,214.3276713,194.2610069,164.1198935,114.4198481,84.563952,90.1053442,84.1339956,63.1684018,67.8181556,63.9818036,57.34152,56.7177382,199.4577949,187.9834677,174.8161976,143.9727262,134.4955284,112.0450467,104.1432815,91.538148,89.5999852,80.238884,72.2161353,67.1037661,172.6189746,137.7353278,95.3938553,78.5117018,68.7946997,58.8780513,53.0583509,48.0776478,42.7380718,36.9757018,37.5694765,35.3496792,1.371966744,1.366904182,0.1354403,0.0511633
101,559.8081371,463.6387508,320.9512332,226.4079615,183.7026483,142.6897511,115.925615,96.2428456,84.6154438,75.1886262,73.2982411,65.1966212,152.832713,92.5160145,81.5302049,70.0767389,59.5926448,51.5360369,48.3388245,45.4376359,42.2772814,41.1613802,37.3094978,33.8098141,219.890369,203.0404652,171.7804149,119.7778694,86.378887,90.9564888,84.7750081,64.8883334,69.8877986,65.9757544,58.3101064,57.1987502,199.1252115,191.6690395,175.3286335,143.6650292,134.4045794,112.3558535,104.4748854,92.152063,88.6842381,78.9842315,71.9227705,65.9805235,181.9346708,139.2643231,96.051957,80.4827652,70.0000877,58.4499112,52.5198063,47.2011745,42.3878903,36.2497349,35.8651734,34.4056023,1.429244334,1.43372782,0.1348979,0.0517057
102,572.5547508,467.0282741,324.5434368,225.9515788,184.7162066,142.5663111,116.2861373,96.1602889,85.1512935,75.5933731,73.2308775,65.4898305,153.7424657,100.9154994,86.2363565,74.2838093,57.8987196,53.4922949,46.9988455,42.6294452,41.0843854,40.3686593,38.072375,34.4910861,219.227401,204.4897355,173.8840414,122.175143,90.1499315,92.5058758,84.9297198,65.8515011,72.1449392,68.6752169,60.5272999,59.5303654,203.169646,204.7104087,185.2280603,153.6452657,140.4232495,116.9050323,106.7091312,92.9785294,90.2183392,79.4994568,72.9631601,66.8750053,195.5652914,150.786315,107.0473054,87.5464982,73.3027538,60.5617441,54.4736329,48.2485871,42.9950192,37.2373343,35.6380433,34.2471732,1.633085169,1.527061305,0.1318863,0.0547173
103,586.6518939,483.6388542,339.9650975,238.7266837,196.0853356,151.6958029,121.6165539,100.605229,89.2050841,80.3355088,75.9262671,67.0623395,157.1833371,104.6507383,92.9443258,80.9574944,59.1557405,53.5317702,47.4637524,42.0648828,40.1839006,40.1317688,37.6823168,35.0795811,220.8802407,204.575089,172.121532,120.5082927,88.3514065,90.7278152,83.2552146,65.7694795,74.3201521,71.4017965,62.8361806,62.0231311,204.8608156,198.7729034,186.4169624,155.9637563,146.6347258,121.8850158,113.2907889,98.0704069,95.2429287,81.4775687,75.2502278,69.9127388,205.6674267,159.4258751,110.641551,90.3130091,80.4879978,65.5889376,57.7487759,51.2954475,46.3190444,40.1649129,38.0590947,36.729119,1.595686272,1.502904403,0.1317478,0.0548558
104,576.0296749,475.0534717,348.2432935,256.920148,212.020189,166.2961547,129.9898016,108.1683591,94.8765717,85.1380355,80.1045006,71.3700109,165.8848642,102.2067973,96.109476,89.5613625,63.6659645,58.068144,50.2821033,45.199418,41.8124664,42.2479919,38.6663346,36.9509793,233.2245232,213.575752,177.6545902,123.8301111,90.1204348,91.1062586,82.9024127,65.2898863,73.6823019,70.4104704,63.2268254,62.2028229,207.1069638,194.9030066,184.1009367,158.3353612,154.1037782,129.5846725,122.103797,106.0572294,102.7425423,88.0009084,81.3171067,75.3373245,208.1285158,165.3457473,113.697421,89.3369139,80.0100583,67.7110051,60.1915858,53.6136099,50.2367299,42.9433013,41.3789962,38.8276261,1.654648497,1.606590846,0.1280323,0.0585713
105,568.6593438,472.2616066,356.4178876,267.794035,221.8793313,174.3327094,136.9837521,116.2630497,101.915397,91.5570541,87.806415,77.2575339,165.4355152,106.5590647,100.4319589,93.4388598,70.0577449,61.8999013,52.1346695,46.9128375,44.1637751,46.0400242,42.4219408,40.1458638,259.6542369,228.6652617,198.9951976,136.5662788,97.0889949,101.3281029,92.7289087,71.2286232,78.9831623,73.0927697,64.7485251,63.5697095,209.214895,197.5080927,183.2613749,158.7795386,150.9040341,126.7265496,119.6335422,106.35378,104.3323636,90.3328005,82.8959311,76.3176632,209.1937998,164.9477958,112.5278509,88.231078,78.8122352,66.5634517,59.9609684,54.1193695,49.6971159,43.4483988,41.2962719,38.4658281,1.750672692,1.694590989,0.1266246,0.059979
106,571.0064163,472.4110645,361.624549,270.4809313,222.802101,174.1958296,138.2644755,117.6833792,103.7327698,92.3276367,88.0739811,77.4251577,168.1206182,114.2460191,103.9154327,91.6204937,70.6532258,63.2070917,54.2059,47.9092691,45.2404386,48.2484232,45.7787125,42.5784757,294.4780575,254.4448552,221.1990953,155.096316,110.3388935,116.79559,104.232155,76.1391144,83.1817053,76.6522621,66.8504298,64.5104536,211.4175544,199.0264163,183.2288529,158.9939768,147.8554594,123.0670147,117.2399254,105.1792232,102.407496,90.3956449,83.0572383,76.0789753,220.5138526,172.4094222,115.4267565,92.2493358,79.8839706,67.1041839,59.5309323,53.277764,48.9573163,43.4048915,41.8504539,38.9764655,1.879715733,1.825571594,0.1219975,0.0646061
107,583.8863891,497.0346354,373.0995219,274.2268803,221.4924912,171.3363856,137.3674169,115.7455846,102.7384761,91.253494,86.029744,76.4762562,180.8714155,131.647638,116.6083441,99.3383562,74.3301919,64.4338883,55.3638999,49.6412641,48.5343048,51.1863997,49.0067481,45.5775366,320.1930795,280.5076505,239.9275755,164.3283207,117.3781692,122.1126285,107.0140897,78.2175514,84.619639,76.0110405,65.9401916,63.8867763,215.9791893,198.208166,186.7506805,161.0043731,150.1270321,124.4698638,121.0002975,110.1397217,106.4929842,93.4559199,86.0451358,78.9372886,237.5069656,182.0518275,118.7509855,99.8571722,87.8941702,72.7857812,64.1235765,54.2987658,51.3741849,46.1228921,44.1566703,41.2994193,2.057613189,1.922826654,0.1202551,0.0663485
108,589.0462331,492.8469747,377.4984037,280.9952192,227.1259502,177.0781163,140.2067471,114.1367833,103.3921135,93.8435445,88.7501437,79.7241368,192.4294622,146.6064827,129.469913,101.7444994,79.6745152,69.1726939,59.4425978,52.2639781,50.5458138,53.3834132,50.255903,48.0335148,342.5888447,291.176722,244.9829471,173.6832153,124.1631033,128.5922235,109.6466254,78.4188161,82.7210839,75.2424388,65.4646886,64.4035279,220.7578468,199.7640288,191.3279784,167.0309723,155.7643721,127.5837826,124.2600647,112.0174263,106.9775389,94.5675877,86.9791273,80.7216064,255.9454634,198.3049456,124.1455188,102.7081919,88.5947812,78.0340073,68.70951,58.2917458,53.5818213,48.6709575,49.4230956,46.124353,1.975403001,1.981807142,0.1174627,0.0691409
109,610.0357192,503.226585,395.6399911,292.9125314,236.191133,185.0150791,146.9256682,119.8480617,107.8687347,98.8191713,94.1032604,84.6251832,186.7584771,139.6637706,124.1675083,98.4438802,78.4793586,70.6152356,63.771514,53.7018982,50.9117241,57.060523,53.855015,50.4258219,343.360901,295.2482636,247.9128361,180.7764952,127.193721,135.9299724,111.5229867,78.2843871,80.7384191,74.5474185,65.8117103,65.5964881,224.4398082,199.5493381,191.0627,166.1327476,154.5684927,131.1552214,130.9307136,115.3970469,111.0205665,97.3480109,89.0122466,82.1531348,275.9709819,218.6573116,146.2100174,113.1111678,94.0127072,81.5772221,71.1922777,61.633041,57.2190664,52.1450967,50.7838626,47.0262807,2.067720999,2.053807259,0.1177281,0.0688755
110,613.9971881,498.297488,392.6857294,285.7209377,233.8461185,188.8006285,152.6923547,123.4281814,107.4252922,98.6170943,94.1033115,86.0309238,183.8064645,135.5569147,118.2427443,94.3816419,75.7428689,70.1201195,63.7985619,54.1468154,51.4845585,58.1492842,55.1471185,50.6462447,364.4503995,321.3281505,270.3610677,196.3930552,132.7205163,142.4962718,117.0992805,78.2751747,83.3641452,76.6834761,68.1627139,66.4970104,226.6988726,202.6402259,193.4997102,165.4044488,153.2757428,132.2718309,130.0042018,117.147036,113.2518789,100.4412366,91.8449483,85.0817025,300.9564236,237.07998,157.8749331,122.1471612,102.5875244,90.462878,76.8543911,66.3157254,60.9781483,54.1872822,52.3600441,48.3605858,2.09568594,2.078591613,0.1130549,0.0735487
111,611.5779711,507.5373587,399.9688383,296.187681,252.2251014,200.8305783,162.3052554,131.3469806,112.5624129,102.9161205,97.3975615,89.0731945,180.0329676,130.9323385,115.1104784,91.6714269,74.2006413,67.9312036,61.8521823,53.8233516,51.9596971,58.5225485,56.8311603,53.6007966,401.1467631,356.8661688,302.5351136,221.3464791,147.6522907,157.4620872,128.642395,82.6802021,89.0766995,81.4333598,72.7651269,69.0634918,231.0316239,209.2776683,198.4020877,173.3453735,165.6546537,138.2972182,132.8921743,117.126516,113.2489856,100.6640954,91.2422019,84.9310884,304.1010507,240.103404,158.436122,121.8119073,101.392575,90.4987934,76.2906023,66.5758561,61.7988816,53.4150097,51.5484312,48.3050705,2.177559201,2.205650643,0.1131241,0.0734795
112,611.0172166,520.3344996,412.0809275,303.9465253,260.1907891,209.7491975,167.6364214,138.7889336,117.6322397,106.2146455,100.625135,91.5738296,181.4794318,130.6174546,120.3376102,92.8730517,77.2999568,73.8177063,68.8665739,60.4096427,57.547965,59.5963516,56.3273573,51.7038755,408.2364914,363.9749541,305.9611233,218.8495773,148.4367959,156.2870123,130.3549795,85.8686569,91.4926811,86.3337665,79.7716789,75.4637224,237.8911327,223.6516085,209.1830628,180.714788,176.7282465,141.1465425,136.4922755,120.6218964,114.5684209,100.0595192,91.2546087,84.8803214,306.2794212,246.3074954,162.6608307,123.3776084,103.6491472,89.0321883,74.4941433,65.3081855,60.6720084,53.3050082,51.0444665,47.1144929,2.184297741,2.21490556,0.111624,0.0749796
