Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
15,71.0397001,54.5733236,49.737046,44.5285121,41.0896722,38.1056221,33.9034731,30.8749142,28.8797686,27.3300138,26.8158166,25.6163166,38.6223455,31.3288029,32.0821533,29.2751909,27.6747148,26.2287585,25.7372618,24.1361952,23.6776583,23.8553241,23.0071143,22.3216107,61.9959343,88.7272148,68.9581753,63.9690738,46.1597851,33.7847381,29.3555149,40.7072615,26.2105456,27.9731528,34.5163648,24.2863223,48.0961376,47.0914461,44.7347291,41.7952507,39.1500686,35.5133545,34.0767635,32.3934404,29.6132372,28.1439948,27.1535847,26.2208216,61.2528079,56.3935541,46.8204724,39.5273944,34.0881024,30.9158359,28.643664,27.1992364,25.6646516,24.6848919,23.5282118,23.0268595,0.011118591,-0.020862779,0.1774994,0.006231
16,68.7769457,54.0701797,49.2961559,44.1171235,40.7425458,37.7441649,33.6246016,30.7005128,28.7868173,27.2486136,26.700039,25.4853613,38.2610124,31.1857158,31.8480376,29.1039535,27.4780068,26.0649202,25.5952605,24.0420852,23.6277955,23.8308369,22.9651897,22.2637551,61.4684759,88.0196929,68.0942159,63.5780811,45.6082517,33.4950102,29.1692238,40.4166224,26.1395545,27.923354,34.5440669,24.2291767,47.9441623,46.7814903,43.9401042,41.2765651,38.6744441,35.0720797,33.7348966,32.1711962,29.4660902,27.9863796,27.0199883,26.0716779,60.2031925,55.5124992,46.2647439,39.0983694,33.8110064,30.7364402,28.4967194,27.0788707,25.5490776,24.5699382,23.4464414,22.9375057,0.025943379,-0.016784341,0.1780764,0.005654
17,67.1880094,53.4813763,48.7764116,43.749192,40.3522003,37.3916871,33.3660381,30.4671434,28.5975146,27.1220388,26.582861,25.3972023,37.9587087,30.9799576,31.6560463,28.9192528,27.3285267,25.9230954,25.4813392,23.9344712,23.5068727,23.7262353,22.8874093,22.2033669,60.7838854,87.2360394,67.55442,63.1919346,45.1478616,33.2180793,28.9656975,40.0589297,26.0189588,27.8021287,34.5008227,24.1756693,49.9782234,46.7575965,43.2827021,40.8208502,38.2350558,34.676544,33.3912816,31.9292356,29.2739903,27.8844084,26.953409,26.023944,59.4822076,54.9176162,45.7646439,38.7183019,33.5160707,30.5335542,28.2930843,26.9172244,25.4325907,24.4714727,23.338024,22.8449728,0.034703481,-0.012235314,0.1773494,0.006381
18,65.9964367,52.8565189,48.3712292,43.4134527,40.0698203,37.1082132,33.1190071,30.2434699,28.3779904,26.9395473,26.3870955,25.2409958,37.7392392,30.8312751,31.491399,28.812092,27.1974773,25.7902848,25.3220016,23.7885817,23.3949897,23.6106111,22.8186784,22.1039128,60.2772547,86.7723716,66.9822169,62.7270946,44.8416275,32.9399235,28.7741564,39.8409517,25.8903657,27.6751801,34.4069442,24.093351,50.7813293,46.4314257,42.7297571,40.4092585,37.8395076,34.3351281,33.0902678,31.7333679,29.0863236,27.6813026,26.7735445,25.8806209,58.7075906,54.2764049,45.2802643,38.3324598,33.2078733,30.2903173,28.0720246,26.7521028,25.2884686,24.3234017,23.2155356,22.7436708,0.033018846,-0.009882369,0.1776494,0.006081
19,65.2448712,52.3283198,48.0286379,43.0944657,39.7680882,36.8075805,32.8513962,29.9747023,28.1268689,26.7409078,26.231446,25.1253176,37.5411387,30.6307925,31.3309741,28.6115958,26.9959798,25.6246952,25.136667,23.6291686,23.2779143,23.497363,22.7496831,22.039813,59.8560475,86.3841582,66.2616922,62.3706806,44.5640069,32.7214768,28.5578298,39.4354019,25.7162714,27.4812725,34.3035253,24.032049,50.6113308,45.9184143,42.2876018,40.0812361,37.5332875,34.0440242,32.8707986,31.549692,28.8702156,27.5040172,26.6100949,25.7038772,57.9399087,53.7151928,44.90541,38.0512658,32.9774755,30.1224974,27.9397151,26.6305708,25.1842007,24.2288494,23.1375442,22.6785415,0.026617233,0.000470589,0.177511,0.0062194
20,64.5511458,51.806573,47.5692348,42.7188434,39.3782151,36.3819159,32.5345088,29.7250396,27.9386359,26.589406,26.1040748,25.0258471,37.2360736,30.4498035,31.1340597,28.4713326,26.8461168,25.491942,25.0091369,23.5090747,23.1801137,23.4014918,22.6764931,22.0135734,59.354452,85.6346742,65.5064936,62.0152964,44.1968391,32.5382473,28.411531,39.277854,25.5115747,27.304331,34.2237221,23.9420036,50.1241014,45.4824175,41.9025971,39.7441838,37.1862805,33.7082524,32.567984,31.3212905,28.6141621,27.2837133,26.4270047,25.5580973,57.4853004,53.4024487,44.5809606,37.7524605,32.7489266,29.9072474,27.7440678,26.4962085,25.0943012,24.1312843,23.0667543,22.6134292,0.03706197,0.005490205,0.1780764,0.005654
21,63.8767487,51.2750368,47.1204205,42.3237533,39.0617157,36.0960231,32.3050198,29.5235112,27.7488537,26.4144605,25.9687492,24.8931044,36.9462535,30.2341661,30.9660332,28.3031529,26.748297,25.4461077,24.9613919,23.4866432,23.1103277,23.3188626,22.6210952,21.9801342,58.7160955,84.8104324,65.0218921,61.5790114,43.8303032,32.3598565,28.2900826,39.1478967,25.4588323,27.2335303,34.0683321,23.8399665,50.2421468,45.8332366,41.8904548,39.3817977,36.8475097,33.4212449,32.2490736,31.0516299,28.4161858,27.0936773,26.2836616,25.3890024,57.661043,53.2026504,44.2610065,37.4970476,32.6233147,29.8080181,27.6424059,26.4291561,25.0215185,24.1091065,23.0362227,22.576838,0.026280306,0.009254917,0.1782033,0.0055271
22,69.5982453,51.7242298,46.7307821,41.9490116,38.7626817,35.8762984,32.1618639,29.4104559,27.6525932,26.292001,25.8390833,24.8049544,36.9237349,30.0305366,30.8043764,28.1783058,26.6429301,25.3681517,24.9023068,23.4551347,23.0682041,23.2581969,22.5744197,21.959586,57.9633337,83.7019316,64.8840489,61.0412135,43.4658972,32.1791911,28.2134861,39.0959389,25.4585182,27.2015179,33.6882715,23.7177826,49.9800902,46.1816585,42.9090383,39.6872825,36.5235137,33.174585,32.0309989,30.8600108,28.2670718,26.9137225,26.134556,25.2553203,57.6327576,52.8020259,43.8179202,37.2691466,32.5178804,29.8159871,27.6345502,26.3914654,25.0559647,24.1488788,23.0802098,22.6102218,0.041105094,0.008156876,0.1780648,0.0056656
23,71.4468052,51.8586725,46.3828179,41.715107,38.5175921,35.6934683,32.0489968,29.2908712,27.5875167,26.2755596,25.7946791,24.7503259,36.6501797,29.9257302,30.6861773,28.0993217,26.5412143,25.286294,24.8355423,23.3962522,23.0157312,23.2303572,22.5317958,21.9123959,57.3760753,83.3354908,64.5410794,60.6840777,43.1425095,32.0303028,28.1122629,38.8553566,25.388671,27.1279674,33.3740874,23.6769439,49.489733,48.4370757,43.2203092,40.2149478,36.574016,33.1326231,31.9078703,30.7318664,28.1830966,26.817892,26.0511281,25.1881033,57.1964994,52.1890482,43.3007015,36.8609918,32.2911291,29.7064822,27.5912216,26.3125969,24.9876149,24.0899171,23.0609345,22.6136651,0.027628014,0.012392177,0.1780648,0.0056656
24,69.148632,51.4083352,46.0777533,41.4706997,38.2627103,35.4944798,31.8372946,29.148264,27.4820408,26.2435994,25.808051,24.7523639,36.3398623,29.8886213,30.5698148,28.0410367,26.4605955,25.1839847,24.7320448,23.314242,22.9829252,23.180142,22.5080805,21.886014,56.9806876,83.1363794,64.059879,60.3897313,42.844276,31.8516872,28.0012008,38.4623546,25.3125747,27.058362,33.4481833,23.6366602,48.7780676,48.1145691,42.464339,39.7882676,36.3514184,33.0143234,31.7518507,30.6343353,28.1188835,26.7909314,26.0328379,25.1599812,57.05714,52.6424781,42.9626477,36.6435862,32.0434766,29.54594,27.4790606,26.2780785,24.9474015,24.0564695,23.011174,22.5688229,0.027628014,0.011294136,0.1791264,0.004604
25,67.4767931,50.804798,45.9069104,41.2523065,38.1291588,35.345628,31.6886737,29.0531085,27.3954204,26.1950192,25.767016,24.7275645,36.1117897,29.8067268,30.5308717,27.9993369,26.4709344,25.1769528,24.705718,23.3174171,22.969815,23.1670412,22.4904233,21.8607682,56.5726923,82.8106855,63.3930159,60.0685075,42.6786683,31.673796,27.9168944,38.2425306,25.3317656,27.0484737,33.4979846,23.6297703,49.0754859,47.4894842,41.8054921,39.4182227,36.1483074,32.8315801,31.5970216,30.4883742,28.0163157,26.7270602,26.0206755,25.2199848,56.1517262,51.9473785,42.6368523,36.4999043,31.8664772,29.3756677,27.3047364,26.201355,24.9359889,24.035209,22.9819415,22.5361776,0.034703481,0.019451012,0.1792764,0.004454
26,66.5935592,50.5993449,45.8840442,41.1671734,38.0295673,35.2821119,31.6035196,28.9805323,27.3585811,26.1773996,25.7520376,24.7216511,36.0973308,29.8403557,30.5467925,28.0364188,26.471825,25.1736858,24.7073699,23.3012736,22.9422975,23.1702063,22.4617663,21.847261,56.2899857,82.662949,62.8910525,59.8071723,42.6650475,31.648012,27.9162771,38.1728189,25.3146142,27.0041618,33.4873348,23.6122069,48.7408478,46.7617044,41.4674451,39.1147689,36.0812169,32.7530263,31.5856019,30.430693,27.9758436,26.7261541,25.992196,25.1809144,55.2937281,51.2825624,42.3339578,36.3882975,31.7491124,29.210947,27.1884069,26.1694879,24.9305433,24.0282517,23.0014793,22.5326219,0.046158999,0.024313765,0.1795764,0.004154
27,66.1499569,50.557726,45.7614245,41.1293627,37.9643721,35.1991595,31.5634866,28.8812393,27.242167,26.1027725,25.7367188,24.671171,36.1764514,29.9872894,30.5661329,28.1036939,26.5320071,25.1950323,24.6746279,23.2438901,22.9091336,23.1461434,22.4263262,21.8474361,56.2654458,82.5130511,62.5405135,59.5285597,42.8257721,31.7743934,27.9978826,37.9940523,25.2260068,26.8556177,33.3243724,23.5847538,49.2919865,46.5586815,41.202588,38.9388231,36.015573,32.6822984,31.6361167,30.3507728,27.8803008,26.7372811,26.0607412,25.1943192,54.6207625,50.7688943,42.1008861,36.2511965,31.6538582,29.11395,27.1829283,26.1730649,24.9783329,24.0719258,23.0433095,22.5411327,0.057951444,0.021647094,0.1792995,0.0044309
28,65.9874856,50.827069,45.6691954,41.1898333,38.0567804,35.3352213,31.4993801,28.7770176,27.1728871,25.9888251,25.6306888,24.6248246,36.2409542,30.1183829,30.6200298,28.186776,26.6480173,25.3157888,24.6358153,23.2330594,22.9259566,23.1137269,22.413597,21.8460691,56.3094779,82.3161735,62.47191,59.3355991,43.0117226,31.9382899,27.9953961,37.8959454,25.1568021,26.7985568,33.1165146,23.4964909,49.8178468,46.1206014,41.010793,38.7976958,36.0327192,32.7167557,31.6702413,30.3161163,27.7863964,26.5948991,25.9828742,25.2373362,54.1394699,50.436653,41.9572139,36.1396548,31.5831545,29.0702013,27.270762,26.2024575,25.0058641,24.1085619,23.0690019,22.5713684,0.069070035,0.021333368,0.1790341,0.0046963
29,65.837461,50.7550884,45.5505862,41.1694749,38.0983603,35.5157939,31.4540329,28.7055423,27.0862152,25.9145136,25.5178192,24.5519842,36.160634,30.0601862,30.5776808,28.3060062,26.7232371,25.3847157,24.7150025,23.2490859,22.8987998,23.0865834,22.3796202,21.8075318,56.3450016,82.2029245,62.5540144,59.0800547,42.9691097,32.0822399,28.0452808,37.8736501,25.0969934,26.7882586,32.8796696,23.4380838,50.5713037,45.6608023,40.8542947,38.7535505,36.0838519,32.860331,31.7189666,30.2005478,27.6909284,26.5000256,25.8618911,25.1325633,53.8413379,50.1763657,41.8436177,36.0325451,31.5815472,29.0727344,27.2970603,26.1819618,24.9785524,24.0993803,23.0639751,22.5663408,0.059973006,0.02352945,0.1792187,0.0045117
30,65.6907647,51.0292049,45.4264329,41.0597734,38.130632,35.5200617,31.5019096,28.7320748,27.0550453,25.8281346,25.408369,24.4436287,36.1338446,30.0276025,30.5413736,28.2729899,26.6626331,25.3368553,24.7507114,23.2783968,22.890241,23.0371244,22.3331696,21.77092,55.9921963,81.9968875,62.5769568,58.8421739,43.0446899,32.1184399,28.068806,37.8782845,25.1056363,26.7470605,32.4960843,23.3623136,50.2455747,45.8736226,40.7172011,38.7165513,36.0284528,32.9758131,31.8353487,30.0530504,27.5936247,26.3987828,25.7764642,25.0149874,53.6498323,49.9878021,41.6787064,35.9224884,31.5833808,29.0741923,27.2211951,26.1196156,24.8761015,24.0255692,22.989331,22.5265345,0.070417743,0.038745161,0.1797957,0.0039347
31,65.9806684,51.0812227,45.3313228,40.9095779,37.950113,35.3627164,31.5123197,28.7681381,27.1288996,25.83936,25.3436239,24.3663822,36.2732909,30.0485624,30.5288565,28.2084249,26.5768537,25.2346686,24.6968846,23.27942,22.8946752,23.0260288,22.319415,21.7226662,55.6966226,81.688983,62.2691171,58.6006951,42.8610085,32.0481064,28.0366489,37.8751836,25.1304438,26.7744888,32.3086409,23.308038,51.2969079,48.1512563,41.2658016,39.0888036,35.9740921,32.9723066,31.8671407,30.0333592,27.5475009,26.2770538,25.6603428,24.8995837,53.5353348,49.8338874,41.6048874,35.8965413,31.5520611,29.1090928,27.1727823,26.0647256,24.7845187,23.9089257,22.8843095,22.4457392,0.086253312,0.054274598,0.1796687,0.0040617
32,66.1638709,50.8246676,45.1832701,40.6827641,37.7330904,35.1036315,31.4011119,28.6713184,27.0926995,25.8325854,25.3428956,24.3180089,36.292773,30.0373021,30.5664717,28.1545491,26.5251791,25.1624791,24.6352486,23.2283269,22.8333274,23.0196197,22.2868539,21.6859242,55.59815,81.2183503,61.9698375,58.3471837,42.6781812,31.8427103,27.892275,37.8128107,25.0550347,26.7380353,32.3354624,23.3055552,53.1937985,47.5319635,41.4064016,39.442694,35.8654116,33.2293637,31.8316291,30.1711966,27.6924204,26.2862845,25.6000549,24.8094154,53.3233411,49.6384688,41.467699,35.8604117,31.4755671,29.0429655,27.169555,26.0512995,24.723082,23.8474279,22.7977538,22.3595601,0.085242531,0.060078529,0.1800726,0.0036578
33,66.7220737,50.7332591,45.0915117,40.5671982,37.5536592,34.8556168,31.2273915,28.5649574,26.9805292,25.7652368,25.3239131,24.2952372,36.3491817,30.1072041,30.5641336,28.1733132,26.5341513,25.1385761,24.6003604,23.1960554,22.8093761,23.0070372,22.2807079,21.6706794,55.6098745,81.0814436,61.7053567,58.1016321,42.4744046,31.7276932,27.7715298,37.677461,24.9453018,26.61972,32.3563473,23.2970865,52.5385703,46.8168287,41.0608045,39.0332916,35.6666329,33.024844,31.7496151,30.1680512,27.7254566,26.3178685,25.6864421,24.8629494,53.2390756,49.4512274,41.187232,35.7094491,31.4059025,29.0017652,27.1347092,26.0137746,24.698758,23.8117282,22.7620139,22.3348005,0.088274874,0.064784419,0.1793918,0.0043386
