Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
10,37.3320686,27.9724857,25.3730732,24.0955326,23.928833,23.4122245,23.0461085,22.9473082,22.9473175,22.9690271,22.9895694,23.0275501,22.5446999,22.3418536,22.4800162,22.3998408,22.4688065,22.5024511,22.6859104,22.4675198,22.4485238,22.6730825,22.729525,22.7000734,22.7852417,22.5805857,22.5335309,22.5913281,22.5973986,22.8076617,22.3594424,22.5389027,22.517977,22.4941851,22.6896523,22.6500021,22.6268748,22.9332796,22.7886155,22.7703978,22.8975097,23.1217477,23.1650046,23.3818992,23.1287427,23.3476339,23.3823851,23.2755289,22.5662691,22.4845787,22.4327924,22.3273838,22.478458,22.642419,22.770897,22.8666039,22.7434093,22.8082861,22.6008802,22.9872075,0.0105277,0.0069452,0.1783377,-0.0044333
11,40.4549603,29.2101905,25.579225,24.2100125,24.1065646,23.5222614,23.0921832,22.9229285,22.9161213,23.024966,23.0216344,23.0501326,22.5707145,22.3546064,22.4779908,22.3985721,22.4667804,22.4989074,22.6785776,22.4745876,22.4548352,22.6918933,22.7199239,22.7010778,22.8006501,22.5827264,22.5455271,22.5930896,22.5927237,22.8120746,22.3600673,22.5319486,22.5221948,22.5105344,22.6832636,22.6508106,22.6428318,22.9242399,22.7799573,22.7571901,22.9441286,23.1747938,23.2138958,23.4057961,23.198441,23.3730553,23.3566891,23.2464337,22.5719997,22.4846293,22.4506485,22.3448675,22.4932887,22.6481521,22.7826888,22.8549134,22.7355076,22.7992473,22.5960059,23.0050486,0.0129527,0.0057307,0.1784878,-0.0045834
12,43.1559589,30.3003359,25.8494187,24.304309,24.280735,23.654873,23.2006175,22.9643456,22.9071513,22.9993251,23.0168316,23.0317044,22.5924358,22.3664754,22.496669,22.4119576,22.4699329,22.49865,22.6794571,22.4856974,22.4526831,22.6923934,22.7298941,22.6947612,22.8204829,22.6002735,22.5517125,22.5973774,22.604203,22.8034856,22.3658738,22.5430604,22.5308001,22.5013305,22.6967943,22.6632066,22.6427256,22.9214822,22.7772009,22.7563258,22.930015,23.2087558,23.2898864,23.4700352,23.2887961,23.463446,23.4296564,23.2660107,22.5843934,22.5011842,22.4558444,22.3663618,22.4784018,22.6336465,22.77425,22.846854,22.7327523,22.8036851,22.6008236,22.9966171,0.0131328,0.0055825,0.1782569,-0.0043525
13,45.1825046,31.438433,26.1718119,24.3609528,24.3759884,23.7161047,23.3065619,23.0987423,22.9987377,23.0428054,23.0209114,23.0051172,22.6245574,22.3667676,22.5056712,22.40846,22.4755287,22.4947726,22.6740639,22.4689378,22.4594168,22.6942008,22.7362466,22.7079306,22.8529953,22.6115508,22.5576898,22.602972,22.5844313,22.8124889,22.3597236,22.5463852,22.5284262,22.5038827,22.7091927,22.6706815,22.661559,22.9323644,22.7797493,22.7547091,22.9026535,23.1806423,23.3068202,23.492643,23.3204865,23.5492907,23.4693073,23.2840778,22.6183746,22.5147117,22.451955,22.3734591,22.4923219,22.6399851,22.8082358,22.8584923,22.7390861,22.7956303,22.6037522,22.9923488,0.0139208,0.0048185,0.1785456,-0.0046412
14,48.4206237,32.5712276,26.5923971,24.5515947,24.4524583,23.7025348,23.3501645,23.0893289,23.0594025,23.1678765,23.1080851,23.1062516,22.6515167,22.3975194,22.5098931,22.419885,22.4725551,22.4986199,22.6782901,22.4746795,22.4568221,22.6976666,22.7332731,22.6981404,22.8735209,22.6206989,22.5543356,22.5977269,22.5856239,22.8061069,22.3548534,22.5600859,22.5300947,22.5017619,22.7157857,22.6602272,22.6931452,22.9431237,22.7734661,22.7571355,22.9380173,23.2591493,23.3599707,23.5181544,23.3478899,23.5933618,23.5323073,23.3709087,22.6177712,22.5247111,22.4646091,22.3603485,22.5023281,22.6333193,22.8360376,22.8953826,22.7471909,22.8105519,22.6073136,22.9800111,0.0143406,0.0053863,0.1783608,-0.0044564
15,49.7581168,33.6304138,26.9579426,24.7174747,24.6324037,23.9102114,23.5442882,23.1562704,23.0240712,23.1196633,23.1522954,23.2019195,22.6824833,22.4148477,22.5306179,22.4288761,22.4785126,22.5004113,22.689176,22.4821542,22.4639187,22.7024883,22.7354412,22.7037172,22.8893361,22.6380209,22.5663588,22.6036824,22.5824922,22.8109271,22.3471701,22.5410316,22.5254192,22.5050423,22.7050495,22.645322,22.709299,22.945645,22.7892396,22.7861745,22.95871,23.3237412,23.4491761,23.631939,23.4408571,23.6371464,23.5575405,23.4029497,22.6445297,22.5499487,22.4701591,22.3731034,22.5048505,22.6426616,22.8146972,22.8933596,22.7705337,22.8073927,22.5954408,22.996158,0.0143147,0.0056018,0.1783608,-0.0044564
16,49.3956332,33.5809557,27.2262304,24.8974798,24.7429031,24.1009896,23.7063752,23.3207164,23.1358735,23.1727606,23.1747046,23.1830582,22.7193007,22.4274173,22.5378768,22.43652,22.4888052,22.4966857,22.6865879,22.47464,22.4654983,22.7055832,22.7461119,22.7159017,22.9295792,22.663085,22.5906793,22.619274,22.5848279,22.8178095,22.3639104,22.5448864,22.5327189,22.5373599,22.7210615,22.6480759,22.7336371,22.9646856,22.7893423,22.8037027,23.0114364,23.4532764,23.6203562,23.7262665,23.53821,23.6796483,23.6060985,23.4083509,22.6855336,22.5701178,22.4865511,22.3887428,22.5064684,22.6484476,22.8227535,22.8896735,22.7653354,22.818478,22.6061508,22.9970189,0.0149143,0.006083,0.1781761,-0.0042717
17,49.5832123,33.2872985,27.4110733,25.0256514,24.8900423,24.2186925,23.8025552,23.5252482,23.2616497,23.2993094,23.2569231,23.2277595,22.744343,22.4558728,22.5579831,22.4407245,22.4937666,22.5012701,22.6820764,22.4773287,22.4534072,22.7003155,22.7385726,22.7072263,22.9523564,22.6778942,22.5941259,22.6181745,22.5950868,22.814816,22.3707685,22.5403749,22.525439,22.5827549,22.7554474,22.7089883,22.7759653,22.9755858,22.8040263,22.8138468,23.0352031,23.4740078,23.7338059,23.813213,23.6418044,23.7950199,23.724116,23.486609,22.7043844,22.5893446,22.5004848,22.3871426,22.5147195,22.6650357,22.8056263,22.8869394,22.763739,22.8214238,22.6128835,22.99542,0.0157286,0.0061799,0.1784994,-0.004595
18,50.8824283,34.4193371,27.7121256,25.1539192,25.0319779,24.3194717,23.9082993,23.6397473,23.4121398,23.4744341,23.3820384,23.415257,22.7820008,22.4689064,22.5755522,22.4461804,22.5018711,22.5139277,22.6856363,22.485058,22.4611384,22.6902375,22.7266026,22.7138148,22.9900285,22.7022859,22.6041298,22.6270351,22.6073508,22.8187538,22.3652336,22.5545472,22.5405096,22.560694,22.7580189,22.7259563,22.81148,23.0008822,22.8122769,22.8342227,23.0926639,23.5091213,23.7541614,23.8339437,23.6526966,23.8437679,23.7187375,23.4952341,22.7493668,22.6248544,22.5159354,22.3904741,22.5222208,22.6626845,22.8169078,22.9285194,22.8071988,22.8270234,22.6590127,23.0199457,0.0135523,0.0064468,0.1782223,-0.0043179
19,55.1046148,35.8301892,28.0967854,25.1850891,25.2321512,24.4770142,24.0348802,23.7856909,23.5194813,23.6079125,23.4833199,23.5051296,22.8246164,22.4986465,22.5753584,22.45508,22.5111468,22.6027969,22.6930212,22.4848623,22.4510884,22.6968621,22.7264079,22.7253607,23.0292495,22.7191355,22.6164415,22.6283551,22.6056431,22.8242398,22.3722391,22.5547315,22.5644977,22.5809058,22.7520852,22.7109291,22.8615875,22.9957059,22.8283065,22.8737427,23.1658477,23.5372506,23.7588284,23.8737979,23.6656875,23.8787156,23.8237061,23.5672629,22.7866041,22.6552696,22.5361364,22.4080329,22.6053358,22.6719036,22.9143639,22.9949192,22.8909924,22.9165168,22.7561004,23.1059962,0.0133635,0.0051446,0.178788,-0.0048836
20,59.4198562,37.2088004,28.7918485,25.5447173,25.4936329,24.5722592,24.1006567,23.8412745,23.580372,23.6404105,23.5495119,23.5826375,22.8772104,22.5205564,22.6048274,22.4648664,22.5171416,22.6080371,22.7638218,22.4912383,22.454813,22.7021002,22.7263417,22.7112828,23.062913,22.7508856,22.631913,22.6313182,22.6051988,22.8325066,22.384679,22.559592,22.5926992,22.6530848,22.7632445,22.7281513,22.8901593,22.9973953,22.8383251,22.900432,23.1834337,23.5332618,23.744622,23.9004562,23.7377456,23.9519367,23.8923825,23.6506857,22.8265386,22.698224,22.5548729,22.4188173,22.5926271,22.6948125,23.1504573,23.210933,23.0361475,22.981439,22.752488,23.1167672,0.0138007,0.0055802,0.1783147,-0.0044103
21,64.6245298,38.3664236,29.4486305,25.9429769,25.8822261,24.8647314,24.2688075,23.9523441,23.6456501,23.7939113,23.699589,23.7220378,22.9304068,22.5510305,22.6189995,22.4726062,22.5343483,22.6044088,22.7886155,22.5171658,22.4564904,22.6954421,22.7344579,22.7167456,23.1077933,22.7824842,22.6529177,22.6492801,22.6106602,22.849333,22.385219,22.5635434,22.592655,22.6412922,22.7749416,22.7432598,22.9612951,23.0075769,22.8469897,22.8984942,23.2117779,23.5002962,23.8493957,24.0203399,23.8269832,24.0635339,23.9702958,23.7108056,22.8795027,22.7197583,22.5737661,22.434689,22.6490423,22.684918,23.076199,23.2086152,23.102343,23.1029289,22.8800695,23.2208039,0.0155402,0.0081174,0.1783377,-0.0044333
22,65.867076,39.67104,30.161017,26.3311909,26.1429403,25.0606472,24.4266382,24.0629397,23.839543,24.0283081,23.8525888,23.8624696,22.9683619,22.5859633,22.6417921,22.4806379,22.5469235,22.5938708,22.8250677,22.6350783,22.5331161,22.7413542,22.7496817,22.7175776,23.1457633,22.80604,22.6666349,22.6565489,22.6164127,22.8414532,22.3826405,22.5609648,22.5916491,22.6183056,22.7792377,22.7433903,23.0136711,23.0376272,22.8546923,22.9054425,23.1937393,23.4625838,23.7999566,24.079483,23.8751563,24.1052905,24.0355134,23.7631495,22.9258266,22.75926,22.596624,22.4405035,22.6518267,22.681638,23.0282388,23.1943588,23.07863,23.0561145,22.9161752,23.3038139,0.0158573,0.0071607,0.178661,-0.0047566
23,69.1106973,42.1486128,30.8817317,26.6806119,26.3113077,25.1021622,24.48104,24.1366703,23.9484798,24.1270261,23.9145912,23.8752623,23.0451863,22.6165815,22.6617908,22.4987569,22.5506419,22.6047917,22.8261339,22.6751691,22.6508971,22.8973449,22.8416458,22.7970373,23.1964718,22.8419502,22.6813446,22.6568587,22.6208864,22.8394899,22.389771,22.5734011,22.6082124,22.6265414,22.8147412,22.7542751,23.0726281,23.0647944,22.8723866,22.9273097,23.2182418,23.4465886,23.8452626,24.1156963,23.9423851,24.1233524,24.1194134,23.8122332,22.9669931,22.7849005,22.6135667,22.4597282,22.6558906,22.7137445,22.9845896,23.1730546,23.1008601,23.024968,22.8914603,23.271169,0.0142896,0.0074994,0.1783262,-0.0044218
24,70.0848389,43.278919,31.2326521,26.923852,26.4712647,25.1727013,24.4377678,24.1815561,24.0508954,24.1287701,23.9874872,24.0044823,23.0965496,22.6516673,22.6858741,22.5118698,22.5527652,22.6012315,22.8115853,22.786401,22.7022801,23.0365749,22.9937354,22.8964803,23.2542982,22.8728568,22.702796,22.6733723,22.608245,22.8476735,22.3930326,22.5679457,22.6131824,22.6629677,22.8227411,22.7524271,23.1408144,23.0924871,22.8784913,22.9360679,23.2618156,23.4867487,23.8301735,24.1327647,23.9972792,24.2089158,24.2276704,23.9991616,23.0257216,22.8235568,22.6458068,22.463562,22.6529058,22.8975383,23.2095487,23.1829438,23.1012851,23.071962,22.9153642,23.2802969,0.0155838,0.0077446,0.1783839,-0.0044795
25,72.2000621,44.085644,31.6482966,27.2586111,26.7802284,25.3701516,24.5937609,24.3258836,24.1089506,24.1293059,23.9955922,24.0405724,23.1781377,22.6916052,22.7023131,22.5268055,22.587772,22.5994945,22.8102274,22.7861802,22.680083,23.0636226,23.0571306,22.9837275,23.2984088,22.9180817,22.7302376,22.6769384,22.6193815,22.8485887,22.3928111,22.5840217,22.6025734,22.6364353,22.8053134,22.7520435,23.1835841,23.1189919,22.8898453,22.9356833,23.2966314,23.5245855,23.8714123,24.1274651,24.0146734,24.2153424,24.1818852,23.9738129,23.086667,22.8708698,22.6465607,22.4923548,22.6737414,23.0835293,23.4052741,23.3128057,23.2030912,23.1968884,23.0588702,23.3866264,0.0157467,0.0074207,0.1785917,-0.0046873
26,72.418224,45.5011527,32.2588965,27.5018543,27.0497116,25.5983978,24.7749157,24.5434371,24.3129041,24.3491766,24.0849027,24.047002,23.2478211,22.7366871,22.7420675,22.596521,22.5900441,22.6082109,22.8170478,22.8070154,22.6600006,23.0499892,22.9897281,22.9462425,23.3499392,22.9514062,22.7495629,22.6905714,22.6201394,22.861466,22.4068319,22.5696194,22.595705,22.6151626,22.7885967,22.7394909,23.2323622,23.1658989,22.9234908,22.9515407,23.2655447,23.5778898,23.8910374,24.176209,24.0872393,24.3269061,24.3047896,24.0951814,23.1388579,22.9158601,22.6802175,22.5131451,22.8248594,23.0959776,23.3238352,23.3282772,23.2476984,23.2002446,23.1761881,23.455443,0.0147872,0.007082,0.1784647,-0.0045603
27,77.0840599,47.2775939,32.7360256,27.860889,27.3067799,25.7617256,24.9058642,24.6627118,24.5010451,24.516155,24.2227549,24.2063421,23.332386,22.7777174,22.7622501,22.7205307,22.603417,22.7288371,23.0244202,22.9101591,22.7006579,23.012611,22.9731826,22.9327268,23.4163581,22.9890123,22.7754466,22.7054561,22.6145766,22.8604459,22.3986119,22.5746622,22.592201,22.6188566,22.7778961,22.7492452,23.2845001,23.1919323,22.9396751,22.9628083,23.259772,23.5282237,23.879969,24.1541745,24.1049212,24.3710768,24.4760562,24.3443191,23.1985698,22.9797287,22.7096615,22.5369177,22.8596187,23.0773222,23.2396919,23.3088738,23.2680373,23.1683505,23.1450469,23.4455094,0.0161752,0.0081494,0.1781068,-0.0042024
28,78.0694745,48.2489371,33.7285018,28.4579167,27.660722,26.0247556,25.1362287,24.8787984,24.7447498,24.7610265,24.4082557,24.4514854,23.4351189,22.8403363,22.7888677,22.7047347,22.6455769,22.7228898,23.1048555,23.1265479,22.8939999,23.2198719,23.2375865,23.042643,23.4884544,23.0315384,22.8020869,22.7067079,22.6177216,22.8821511,22.4010018,22.5804628,22.5983861,22.6830251,22.817791,22.7664164,23.3595644,23.2303033,22.9693307,22.9894462,23.296989,23.5007245,23.8422557,24.1028561,24.0490708,24.3186134,24.5079542,24.3349914,23.284615,23.0320832,22.7540964,22.5506828,22.8711089,23.1944829,23.2693479,23.4032594,23.3116827,23.1821022,23.1436571,23.5269826,0.0187799,0.0104142,0.1784301,-0.0045257
29,79.4379871,48.8662587,34.9446752,29.0944082,28.1361969,26.2426505,25.3059353,25.1449953,24.9848673,25.083995,24.6393638,24.8397071,23.5384688,22.8990329,22.8350399,22.697901,22.6546516,22.717569,23.1340099,23.1333496,22.9830097,23.3637373,23.3912687,23.113049,23.5623109,23.0811274,22.8327634,22.7335789,22.6298211,22.8666064,22.4191763,22.5834805,22.6076514,22.6767587,22.8452371,22.8537187,23.4263481,23.2732673,23.0013073,22.9896215,23.3247924,23.4513257,23.9007004,24.1264839,24.1071121,24.326355,24.5399002,24.3589903,23.3673006,23.0894039,22.7849467,22.5671521,22.8750691,23.2003393,23.5511585,23.4734692,23.3705134,23.2398178,23.1548122,23.5369947,0.0187713,0.0122992,0.1783493,-0.0044449
30,86.4692599,50.4889018,35.4521635,29.7025284,28.7062555,26.596254,25.6553369,25.4691952,25.2792214,25.4747606,24.8498569,25.124111,23.6405282,22.9519002,22.8833366,22.7060751,22.6749433,22.7155143,23.0910417,23.1301595,23.107463,23.4915335,23.5319131,23.2381945,23.6553339,23.1313255,22.8617791,22.7584102,22.6326899,22.8887921,22.4258371,22.5886249,22.6122141,22.6896603,22.9119131,22.9132039,23.4990258,23.3073637,23.0300964,22.9847157,23.4478065,23.4380984,23.9998463,24.1908051,24.17407,24.4281406,24.6711561,24.4569448,23.46155,23.1632162,22.8239694,22.5883873,23.1167595,23.5362395,23.6193015,23.4295749,23.3553933,23.2205292,23.2017754,23.5540377,0.0203402,0.0143711,0.1769408,-0.0030364
31,88.5417691,52.8048104,36.2837622,30.0090536,29.1359635,27.0580909,26.0677464,25.7797304,25.5448124,25.8234871,25.0467339,25.410369,23.7441294,23.0051824,22.9100911,22.7165597,22.7286023,22.9423567,23.1924426,23.0921651,23.1804458,23.6174713,23.793302,23.4893966,23.7506594,23.1902674,22.8976498,22.7851718,22.6435451,22.9485069,22.4658802,22.5968396,22.6435017,22.6872399,22.915932,22.9929771,23.5878043,23.3337209,23.0670494,23.0053995,23.4786883,23.5541271,24.1517746,24.2095695,24.2159006,24.4885204,24.6566382,24.4261701,23.5329271,23.2349676,22.8579039,22.6227175,23.0472994,23.4736208,23.6055332,23.4491132,23.3635739,23.2203832,23.1720991,23.5202186,0.0220702,0.0148454,0.1753245,-0.0014201
32,90.1965241,55.7544761,37.0592755,30.2837578,29.4727383,27.3423132,26.3405488,26.0609649,25.7618474,26.0911272,25.2717989,25.5774504,23.8820325,23.0749912,22.9457987,22.7280493,22.7268328,22.8894372,23.2721144,23.2134736,23.1472397,23.5460528,23.6795205,23.4827096,23.8397845,23.2680033,22.927705,22.797413,22.6819037,23.0164201,22.6880398,22.6003743,22.7028985,22.6962726,22.9435177,22.9929158,23.7046601,23.3605423,23.0995436,23.0113984,23.5403096,23.5574714,24.3854682,24.3857528,24.3194508,24.5758389,24.6580903,24.3663633,23.6539485,23.3155017,22.8987394,22.6389487,22.9786776,23.3531472,23.5066852,23.3862118,23.3597245,23.1627814,23.1084322,23.4978356,0.0210508,0.0177075,0.1754284,-0.001524
33,87.505573,58.3788734,37.7822474,30.6685143,29.8082498,27.4227625,26.4629889,26.1808159,25.8730304,26.1203192,25.2847533,25.5424261,23.9937831,23.1432615,22.99246,22.7558071,22.7364024,22.8588499,23.2419138,23.1810087,23.2158938,23.5987709,23.7216284,23.5963436,23.9534963,23.3419262,23.0694935,22.8978497,22.7270508,23.0293976,22.6919312,22.5997184,22.7161933,22.7592151,23.0230844,23.055447,23.8250081,23.3995793,23.1877811,23.0417371,23.6451575,23.7205869,24.5863087,24.5778875,24.4503149,24.6288327,24.7356549,24.3512769,23.7451714,23.3957489,22.9438384,22.6711912,22.9597764,23.2713886,23.456002,23.3525585,23.4812292,23.1825058,23.1622336,23.5686249,0.0219251,0.0200564,0.1755323,-0.0016279
