ArduinoHelmet1,30,-0.120,-0.030,16,-0.0
ArduinoHelmet1,31,-0.120,-0.030,16,-0.0
ArduinoHelmet1,32,-0.110,-0.030,16,-0.0
ArduinoHelmet1,33,-0.120,-0.030,16,-0.0
ArduinoHelmet1,34,-0.110,-0.030,16,-0.0
ArduinoHelmet1,35,-0.110,-0.020,16,0.0
ArduinoHelmet1,36,-0.110,-0.030,16,-0.0
ArduinoHelmet1,37,-0.110,-0.030,16,-0.0
ArduinoHelmet1,38,-0.110,-0.050,16,-0.1
ArduinoHelmet1,39,-0.110,-0.050,16,-0.1
ArduinoHelmet1,40,-0.110,-0.030,16,-0.0
ArduinoHelmet1,41,-0.120,-0.030,16,-0.0
ArduinoHelmet1,42,-0.110,-0.020,16,0.0
ArduinoHelmet1,43,-0.110,-0.030,16,-0.0
ArduinoHelmet1,44,-0.120,-0.030,16,-0.0
ArduinoHelmet1,45,-0.110,-0.030,16,-0.0
ArduinoHelmet1,46,-0.110,-0.030,16,-0.0
ArduinoHelmet1,47,-0.120,-0.030,16,-0.0
ArduinoHelmet1,48,-0.120,-0.030,16,-0.0
ArduinoHelmet1,49,-0.110,-0.030,16,-0.0
ArduinoHelmet1,50,-0.110,-0.020,16,0.0
ArduinoHelmet1,51,-0.110,-0.030,16,-0.0
ArduinoHelmet1,52,-0.120,-0.030,16,-0.0
ArduinoHelmet1,53,-0.120,-0.030,16,-0.0
ArduinoHelmet1,54,-0.120,-0.030,16,-0.0
ArduinoHelmet1,55,-0.120,-0.030,16,-0.0
ArduinoHelmet1,56,-0.120,-0.030,16,-0.0
ArduinoHelmet1,57,-0.120,-0.020,16,0.0
ArduinoHelmet1,58,-0.110,-0.030,16,-0.0
ArduinoHelmet1,59,-0.120,-0.030,16,-0.0
ArduinoHelmet1,60,-0.120,-0.020,16,0.0
ArduinoHelmet1,61,-0.120,-0.020,16,0.0
ArduinoHelmet1,62,-0.110,-0.030,16,-0.0
ArduinoHelmet1,63,-0.120,-0.030,16,-0.0
ArduinoHelmet1,64,-0.110,-0.030,16,-0.0
ArduinoHelmet1,65,-0.120,-0.030,16,-0.0
ArduinoHelmet1,66,-0.120,-0.030,16,-0.0
ArduinoHelmet1,67,-0.120,-0.030,16,-0.0
ArduinoHelmet1,68,-0.110,-0.030,16,-0.0
ArduinoHelmet1,69,-0.120,-0.030,16,-0.0
ArduinoHelmet1,70,-0.120,-0.030,16,-0.0
ArduinoHelmet1,71,-0.110,-0.050,16,-0.1
ArduinoHelmet1,72,-0.120,-0.030,16,-0.0
ArduinoHelmet1,73,-0.110,-0.030,16,-0.0
ArduinoHelmet1,74,-0.120,-0.030,16,-0.0
ArduinoHelmet1,75,-0.110,-0.050,16,-0.1
ArduinoHelmet1,76,-0.110,-0.030,16,-0.0
ArduinoHelmet1,77,-0.110,-0.050,16,-0.1
ArduinoHelmet1,78,-0.120,-0.050,16,-0.1
ArduinoHelmet1,79,-0.120,-0.060,16,-0.1
ArduinoHelmet1,80,-0.120,-0.060,16,-0.1
ArduinoHelmet1,81,-0.120,-0.060,16,-0.1
ArduinoHelmet1,82,-0.120,-0.060,16,-0.1
ArduinoHelmet1,83,-0.120,-0.060,16,-0.1
ArduinoHelmet1,84,-0.120,-0.060,16,-0.1
ArduinoHelmet1,85,-0.120,-0.050,16,-0.1
ArduinoHelmet1,86,-0.120,-0.030,16,-0.0
ArduinoHelmet1,87,-0.120,-0.030,16,-0.0
ArduinoHelmet1,88,-0.120,-0.030,16,-0.0
ArduinoHelmet1,89,-0.120,-0.030,16,-0.0
ArduinoHelmet1,90,-0.120,-0.030,16,-0.0
ArduinoHelmet1,91,-0.120,-0.030,16,-0.0
ArduinoHelmet1,92,-0.120,-0.020,16,0.0
ArduinoHelmet1,93,-0.120,-0.030,16,-0.0
ArduinoHelmet1,94,-0.120,-0.030,16,-0.0
ArduinoHelmet1,95,-0.120,-0.050,16,-0.1
ArduinoHelmet1,96,-0.120,-0.050,16,-0.1
ArduinoHelmet1,97,-0.120,-0.030,16,-0.0
ArduinoHelmet1,98,-0.120,-0.030,16,-0.0
ArduinoHelmet1,99,-0.120,-0.030,16,-0.0
ArduinoHelmet1,100,-0.120,-0.030,16,-0.0
ArduinoHelmet1,101,-0.120,-0.030,16,-0.0
ArduinoHelmet1,102,-0.120,-0.050,16,-0.1
ArduinoHelmet1,103,-0.120,-0.030,16,-0.0
ArduinoHelmet1,104,-0.120,-0.050,16,-0.1
ArduinoHelmet1,105,-0.120,-0.030,16,-0.0
ArduinoHelmet1,106,-0.120,-0.020,16,0.0
ArduinoHelmet1,107,-0.120,-0.030,16,-0.0
ArduinoHelmet1,108,-0.120,-0.020,16,0.0
ArduinoHelmet1,109,-0.120,-0.020,16,0.0
ArduinoHelmet1,110,-0.120,-0.030,16,-0.0
ArduinoHelmet1,111,-0.120,-0.020,16,0.0
ArduinoHelmet1,112,-0.120,-0.020,16,0.0
ArduinoHelmet1,113,-0.120,-0.050,16,-0.1
ArduinoHelmet1,114,-0.120,-0.050,16,-0.1
ArduinoHelmet1,115,-0.120,-0.030,16,-0.0
ArduinoHelmet1,116,-0.120,-0.050,16,-0.1
ArduinoHelmet1,117,-0.120,-0.030,16,-0.0
ArduinoHelmet1,118,-0.120,-0.050,16,-0.1
ArduinoHelmet1,119,-0.120,-0.050,16,-0.1
ArduinoHelmet1,120,-0.120,-0.030,16,-0.0
ArduinoHelmet1,121,-0.120,-0.030,16,-0.0
ArduinoHelmet1,122,-0.120,-0.050,16,-0.1
ArduinoHelmet1,123,-0.120,-0.030,16,-0.0
ArduinoHelmet1,124,-0.120,-0.030,16,-0.0
ArduinoHelmet1,125,-0.140,-0.030,15,-0.0
ArduinoHelmet1,126,-0.120,-0.030,16,-0.0
ArduinoHelmet1,127,-0.120,-0.030,16,-0.0
ArduinoHelmet1,128,-0.120,-0.030,16,-0.0
ArduinoHelmet1,129,-0.140,-0.030,15,-0.0
ArduinoHelmet1,130,-0.120,-0.030,16,-0.0
ArduinoHelmet1,131,-0.120,-0.030,16,-0.0
ArduinoHelmet1,132,-0.120,-0.030,16,-0.0
ArduinoHelmet1,133,-0.120,-0.030,16,-0.0
ArduinoHelmet1,134,-0.120,-0.030,16,-0.0
ArduinoHelmet1,135,-0.120,-0.030,16,-0.0
ArduinoHelmet1,136,-0.120,-0.050,16,-0.1
ArduinoHelmet1,137,-0.140,-0.050,15,-0.1
ArduinoHelmet1,138,-0.120,-0.050,16,-0.1
ArduinoHelmet1,139,-0.140,-0.050,15,-0.1
ArduinoHelmet1,140,-0.120,-0.060,16,-0.1
ArduinoHelmet1,141,-0.140,-0.050,15,-0.1
ArduinoHelmet1,142,-0.140,-0.050,15,-0.1
ArduinoHelmet1,143,-0.140,-0.030,15,-0.0
ArduinoHelmet1,144,-0.120,-0.050,16,-0.1
ArduinoHelmet1,145,-0.140,-0.030,15,-0.0
ArduinoHelmet1,146,-0.140,-0.030,15,-0.0
ArduinoHelmet1,147,-0.120,-0.020,16,0.0
ArduinoHelmet1,148,-0.120,-0.030,16,-0.0
ArduinoHelmet1,149,-0.120,-0.030,16,-0.0
ArduinoHelmet1,150,-0.140,-0.030,15,-0.0
ArduinoHelmet1,151,-0.120,-0.030,16,-0.0
ArduinoHelmet1,152,-0.140,-0.030,15,-0.0
ArduinoHelmet1,153,-0.120,-0.020,16,0.0
ArduinoHelmet1,154,-0.120,-0.020,16,0.0
