Thu Jul 10 09:09:13 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:15 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:16 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:17 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:18 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:20 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:21 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:22 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:23 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:25 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:26 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:09:27 2014,arduinoHose1,1.4,20.0
Thu Jul 10 09:09:28 2014,arduinoHose1,3.8,140.0
Thu Jul 10 09:09:30 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:09:31 2014,arduinoHose1,4.0,150.0
Thu Jul 10 09:09:32 2014,arduinoHose1,4.0,150.0
Thu Jul 10 09:09:33 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:35 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:09:36 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:37 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:38 2014,arduinoHose1,4.1,155.0
Thu Jul 10 09:09:40 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:09:41 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:42 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:43 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:45 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:46 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:47 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:09:49 2014,arduinoHose1,4.5,175.0
Thu Jul 10 09:09:50 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:09:51 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:09:52 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:09:54 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:09:55 2014,arduinoHose1,4.1,155.0
Thu Jul 10 09:09:56 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:09:57 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:09:59 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:10:00 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:10:01 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:10:02 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:04 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:05 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:06 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:07 2014,arduinoHose1,4.5,175.0
Thu Jul 10 09:10:09 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:10 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:11 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:12 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:10:14 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:15 2014,arduinoHose1,4.5,175.0
Thu Jul 10 09:10:16 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:17 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:19 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:20 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:21 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:22 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:24 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:25 2014,arduinoHose1,4.2,160.0
Thu Jul 10 09:10:26 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:27 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:29 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:30 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:31 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:33 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:34 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:35 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:36 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:38 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:39 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:40 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:41 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:43 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:44 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:45 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:46 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:48 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:49 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:50 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:51 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:53 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:54 2014,arduinoHose1,4.3,165.0
Thu Jul 10 09:10:55 2014,arduinoHose1,4.4,170.0
Thu Jul 10 09:10:56 2014,arduinoHose1,3.9,145.0
Thu Jul 10 09:10:58 2014,arduinoHose1,2.1,55.0
Thu Jul 10 09:10:59 2014,arduinoHose1,1.1,5.0
Thu Jul 10 09:11:00 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:01 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:03 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:04 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:05 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:06 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:08 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:09 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:10 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:11 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:13 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:14 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:15 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:16 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:18 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:19 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:20 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:21 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:23 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:24 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:25 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:26 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:28 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:29 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:30 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:32 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:33 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:34 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:35 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:37 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:38 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:39 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:40 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:42 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:43 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:44 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:45 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:47 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:48 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:49 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:50 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:52 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:53 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:54 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:55 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:57 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:58 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:11:59 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:00 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:02 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:03 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:04 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:05 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:07 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:08 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:09 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:10 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:12 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:13 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:14 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:15 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:17 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:18 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:19 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:20 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:22 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:23 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:24 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:26 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:27 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:28 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:29 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:31 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:32 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:33 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:34 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:36 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:37 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:38 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:39 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:41 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:42 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:43 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:44 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:46 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:47 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:48 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:49 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:51 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:52 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:53 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:54 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:56 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:57 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:58 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:12:59 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:01 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:02 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:03 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:04 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:06 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:07 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:08 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:09 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:11 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:12 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:13 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:14 2014,arduinoHose1,1.0,0.0
Thu Jul 10 09:13:16 2014,arduinoHose1,1.0,0.0
