s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 2.7500027E+002, 9.9729695E+003,-3.6830873E+003,-6.1451867E+003,-1.0240229E+002,-6.7922431E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4689654E+001, 4.1613968E+001, 7.5457317E-001
 2.7600381E+002, 1.0240755E+004,-3.7887647E+003,-6.2941415E+003,-1.1112057E+002,-6.5871740E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4461362E+001, 4.6069245E+001, 7.5457317E-001
 2.7700067E+002, 9.7931767E+003,-3.6296150E+003,-6.0850198E+003,-1.1044408E+002,-7.4831886E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6668183E+001,-3.2650497E+001, 7.5457317E-001
 2.7800449E+002, 1.0346612E+004,-3.7238576E+003,-6.4995953E+003,-1.0589288E+002,-6.9322192E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4413791E+000, 1.6572569E+001, 7.5457317E-001
 2.7900180E+002, 1.0079287E+004,-3.6649664E+003,-6.2414433E+003,-1.0598355E+002,-8.2095228E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6485649E+001, 6.6072608E+001, 7.5457317E-001
 2.8000262E+002, 9.9061540E+003,-3.6063414E+003,-6.2471212E+003,-9.9507280E+001,-6.9488762E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3140045E+001,-4.7510814E+001, 7.5457317E-001
 2.8100394E+002, 1.0312055E+004,-3.6892414E+003,-6.5176932E+003,-9.7911700E+001,-8.2356555E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0078395E+001, 6.3850925E+000, 7.5457317E-001
 2.8200510E+002, 1.0576486E+004,-3.8556769E+003,-6.5674587E+003,-1.1577279E+002,-9.0629468E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7561063E+001, 3.6671385E+001, 7.5457317E-001
 2.8300156E+002, 9.8266700E+003,-3.6184817E+003,-6.0620691E+003,-1.1133506E+002,-7.4395008E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4560251E+001, 3.4040149E+001, 7.5457317E-001
 2.8400089E+002, 1.0022024E+004,-3.7012551E+003,-6.1915620E+003,-1.1160079E+002,-8.4890769E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0298057E+000, 1.6757084E+001, 7.5457317E-001
 2.8500519E+002, 1.0010599E+004,-3.6425302E+003,-6.2964932E+003,-1.0323081E+002,-7.4282244E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6896142E+001,-3.2398145E+001, 7.5457317E-001
 2.8600232E+002, 9.9868832E+003,-3.6337051E+003,-6.2046115E+003,-1.0109254E+002,-7.9049610E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1722422E+001, 4.6683593E+001, 7.5457317E-001
 2.8700024E+002, 9.9463556E+003,-3.6646586E+003,-6.1401257E+003,-1.0048347E+002,-7.4110593E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0629062E+001, 4.0346694E+001, 7.5457317E-001
 2.8800214E+002, 1.0656842E+004,-3.9376267E+003,-6.5774909E+003,-1.0603193E+002,-8.0827459E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4609309E+001, 3.4884356E+001, 7.5457317E-001
 2.8900336E+002, 1.0639129E+004,-3.9033763E+003,-6.6122749E+003,-1.1423124E+002,-8.6133026E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1273673E-001, 8.3854822E+000, 7.5457317E-001
 2.9000302E+002, 1.0009961E+004,-3.7042966E+003,-6.1795928E+003,-1.1989563E+002,-8.9555240E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5647342E+001, 5.2808163E+000, 7.5457317E-001
 2.9100562E+002, 1.0815663E+004,-3.8941874E+003,-6.7619249E+003,-1.0996371E+002,-8.1993074E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6946938E+001, 4.8767318E+001, 7.5457317E-001
 2.9200131E+002, 1.0240625E+004,-3.7021088E+003,-6.4585320E+003,-1.0907418E+002,-8.8180369E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8032713E+001,-2.9971486E+001, 7.5457317E-001
 2.9300046E+002, 1.0092174E+004,-3.7258418E+003,-6.2478010E+003,-1.0275833E+002,-7.4676331E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2973518E-001, 1.5025900E+001, 7.5457317E-001
 2.9400388E+002, 1.0166521E+004,-3.6845356E+003,-6.3306793E+003,-1.0253292E+002,-8.2300233E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9587245E+001, 4.7950200E+001, 7.5457317E-001
 2.9500256E+002, 1.0052513E+004,-3.6589077E+003,-6.3017315E+003,-9.7010762E+001,-7.8259654E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7220236E+000,-5.9192403E+000, 7.5457317E-001
 2.9600406E+002, 9.6688409E+003,-3.5319844E+003,-6.0689942E+003,-8.8544140E+001,-7.1572449E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5159587E+001,-2.1397483E+001, 7.5457317E-001
 2.9700031E+002, 9.7379851E+003,-3.4933467E+003,-6.1407978E+003,-9.1423888E+001,-7.6465574E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1797678E+001, 1.1652145E+001, 7.5457317E-001
 2.9800504E+002, 9.5323108E+003,-3.4153531E+003,-6.0060583E+003,-9.2703554E+001,-7.4738723E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5974837E+000, 1.7448598E+001, 7.5457317E-001
 2.9900342E+002, 9.1067994E+003,-3.3220833E+003,-5.6952378E+003,-9.2368540E+001,-6.7098577E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2008130E+001,-3.5611939E+000, 7.5457317E-001
 3.0000400E+002, 9.0933092E+003,-3.3079034E+003,-5.6870068E+003,-9.0401281E+001,-6.5244421E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6358250E+000, 7.3452083E+000, 7.5457317E-001
