s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 2.3001471E+001, 7.4935493E+003,-4.1845703E+003,-2.3768903E+003,-9.8664412E+002, 8.3177013E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8581543E+001,-4.6237631E+001, 5.3672707E-001
 2.4000940E+001, 6.1990884E+003,-3.8225607E+003,-1.4374814E+003,-9.6494331E+002, 7.5227452E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1662880E+001,-1.8374258E+001, 5.3889434E-001
 2.5000961E+001, 6.2437644E+003,-3.6429172E+003,-1.6872032E+003,-9.4061139E+002, 7.3790935E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0497659E+001,-1.9588298E+001, 5.4067282E-001
 2.6002455E+001, 5.3406100E+003,-3.1908365E+003,-1.2659270E+003,-9.1946070E+002, 7.0546266E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8180769E+001,-2.8559560E+001, 5.4213486E-001
 2.7002932E+001, 6.2815539E+003,-3.3382051E+003,-1.8972322E+003,-8.9962969E+002, 7.0354904E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9152565E+001, 1.5352235E+002, 5.4333422E-001
 2.8002964E+001, 7.4157323E+003,-3.6267976E+003,-2.8414718E+003,-9.1385132E+002, 6.6775255E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9069855E+001, 4.0289041E+001, 5.4431612E-001
 2.9002874E+001, 5.5441319E+003,-3.1456510E+003,-1.5126931E+003,-9.3274854E+002, 6.4029340E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4537739E+001,-4.0557886E+001, 5.4512311E-001
 3.0004292E+001, 5.6580835E+003,-3.1494754E+003,-1.5866535E+003,-9.2269199E+002, 5.8036808E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.3560075E+000, 5.0663274E+000, 5.4578449E-001
 3.1003807E+001, 6.6008682E+003,-3.4131486E+003,-2.1301925E+003,-9.4003470E+002, 5.7197871E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3745680E+001, 1.2321221E+002, 5.4632702E-001
 3.2000523E+001, 5.8690879E+003,-3.1506135E+003,-1.7828424E+003,-9.1899060E+002, 5.6378416E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5700265E+000, 2.2279265E+001, 5.4676997E-001
 3.3000797E+001, 6.0553506E+003,-3.3052585E+003,-1.7861815E+003,-9.3036512E+002, 5.7809436E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2710930E+001, 3.9326434E+001, 5.4713337E-001
 3.4006065E+001, 5.6812440E+003,-3.1670414E+003,-1.5866137E+003,-9.4963483E+002, 5.4808989E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4535859E+001,-1.6565036E+001, 5.4743221E-001
 3.5004242E+001, 5.7899482E+003,-3.1604453E+003,-1.7048338E+003,-9.2782509E+002, 5.1014082E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1149949E+001, 1.9454325E+000, 5.4767675E-001
 3.6000584E+001, 6.1427162E+003,-3.2324290E+003,-1.9173998E+003,-9.1601955E+002, 4.9419428E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8861045E+001, 8.1809786E+001, 5.4787617E-001
 3.7000927E+001, 7.3383411E+003,-3.6558071E+003,-2.6979657E+003,-9.3452037E+002, 4.5821700E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1698211E+001, 5.4630053E+001, 5.4803962E-001
 3.8002945E+001, 6.5101615E+003,-3.4001097E+003,-2.1978269E+003,-9.3949625E+002, 4.3528315E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0687139E+001,-2.2918499E+001, 5.4817399E-001
 3.9000153E+001, 6.4333393E+003,-3.3352987E+003,-2.1295770E+003,-9.3021797E+002, 4.0323306E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1077975E+001, 4.2277979E+001, 5.4828388E-001
 4.0002018E+001, 7.4710232E+003,-3.5929893E+003,-2.8786634E+003,-9.2252889E+002, 3.7522578E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4948463E+001, 8.0593863E+001, 5.4837380E-001
 4.1000107E+001, 7.4449395E+003,-3.5795391E+003,-2.9075413E+003,-9.3193215E+002, 4.0855851E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7762777E+001, 3.0012455E+001, 5.5876058E-001
 4.2005020E+001, 6.5634257E+003,-3.3195232E+003,-2.2903168E+003,-9.3011778E+002, 4.3573556E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6698928E+000, 2.7825179E+001, 5.7919574E-001
 4.3000256E+001, 6.8901717E+003,-3.4093601E+003,-2.5153978E+003,-9.1871728E+002, 4.2700818E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7310973E+001, 5.0966627E+001, 5.9900655E-001
 4.4003956E+001, 6.1740975E+003,-3.2029304E+003,-2.0972440E+003,-9.0428408E+002, 4.2196558E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0221935E+001,-2.6141284E+001, 6.1783172E-001
 4.5000942E+001, 5.9172159E+003,-3.1261840E+003,-1.8633493E+003,-8.8948334E+002, 4.3793388E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0577340E+001, 4.2578594E+001, 6.3549294E-001
 4.6003906E+001, 6.0063687E+003,-3.1148066E+003,-1.9768687E+003,-8.8455804E+002, 4.6805998E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6917447E+001, 3.4815928E+001, 6.5169520E-001
 4.7001591E+001, 5.9495143E+003,-3.1014104E+003,-1.9709883E+003,-8.8854171E+002, 4.7624343E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4720747E+001,-6.6636683E+000, 6.6633864E-001
 4.8005207E+001, 6.1729644E+003,-3.1383967E+003,-2.1088657E+003,-8.8008279E+002, 4.8373074E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5743377E+001, 5.0456526E+001, 6.7942592E-001
 4.9005901E+001, 6.6234345E+003,-3.2402090E+003,-2.5092335E+003,-8.6028535E+002, 4.8128306E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1140722E+001, 1.8519513E+001, 6.9095457E-001
 5.0006073E+001, 6.2667039E+003,-3.1169926E+003,-2.3065099E+003,-8.4451242E+002, 4.5657876E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8616056E+001, 3.2547251E+000, 7.0098694E-001
 5.1004745E+001, 6.1621966E+003,-3.0345298E+003,-2.2770691E+003,-8.2250546E+002, 4.4544411E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3481289E+000, 3.2546729E+001, 7.0963423E-001
 5.2002785E+001, 7.2800276E+003,-3.3695041E+003,-3.0491878E+003,-8.1907090E+002, 4.7256439E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4149471E+001, 4.6990393E+001, 7.1702864E-001
 5.3000641E+001, 6.1526593E+003,-3.0979094E+003,-2.2416915E+003,-8.1898716E+002, 4.4534618E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7282022E+001,-1.4753887E+000, 7.2330245E-001
 5.4000305E+001, 6.3188806E+003,-3.1328819E+003,-2.3532250E+003,-8.2047913E+002, 4.8133444E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0434769E+001, 1.7107930E+001, 7.2860787E-001
 5.5004700E+001, 6.2035181E+003,-3.0800353E+003,-2.3340476E+003,-8.0030928E+002, 5.0503658E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4455238E+000,-5.8237055E+000, 7.3307844E-001
 5.6003986E+001, 6.2455592E+003,-3.1439474E+003,-2.2939188E+003,-7.9546706E+002, 4.7862964E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0298569E+001, 1.7012262E+001, 7.3681373E-001
 5.7003910E+001, 6.7672577E+003,-3.2373962E+003,-2.7514017E+003,-7.7335394E+002, 4.7652170E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6516160E+000, 9.8710995E+000, 7.3991547E-001
 5.8002396E+001, 5.9750472E+003,-3.0593758E+003,-2.1537117E+003,-7.6941897E+002, 5.1297193E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0566459E+001,-2.3295238E+000, 7.4249304E-001
 5.9007454E+001, 5.7862023E+003,-2.9716811E+003,-2.1140693E+003,-7.5005735E+002, 5.4379506E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4611309E+001,-4.4167560E+001, 7.4463302E-001
 6.0006386E+001, 6.0919880E+003,-3.0373339E+003,-2.3260591E+003,-7.3527729E+002, 4.9534883E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2177740E+001,-1.7287319E+000, 7.4640243E-001
 6.1000980E+001, 5.6808428E+003,-2.9362448E+003,-2.0282769E+003,-7.0790491E+002, 5.1407359E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.7749638E+000, 1.3556859E+001, 7.4785407E-001
 6.2003868E+001, 5.4935900E+003,-2.8785213E+003,-1.9481280E+003,-6.9120387E+002, 5.5229116E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0483884E+001,-1.8740268E+001, 7.4905544E-001
 6.3001923E+001, 5.7293150E+003,-2.9800919E+003,-2.0961034E+003,-6.8577961E+002, 5.3751665E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7640701E+001,-2.7284771E+001, 7.5004471E-001
 6.4006157E+001, 5.3605800E+003,-2.8259157E+003,-1.9312168E+003,-6.5754720E+002, 5.4819858E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0665890E+001,-4.8617763E+001, 7.5085875E-001
 6.5003418E+001, 5.9292083E+003,-2.9830134E+003,-2.2929291E+003,-6.5698877E+002, 5.2907819E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1595134E+001, 1.5678805E+000, 7.5152787E-001
 6.6000854E+001, 5.2614683E+003,-2.8148680E+003,-1.8225295E+003,-6.4798521E+002, 5.1870340E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7234042E+001,-1.8727351E+001, 7.5207498E-001
 6.7004951E+001, 5.2206099E+003,-2.7697713E+003,-1.8706435E+003,-6.2101886E+002, 5.0028712E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4150735E+001,-3.5820891E+001, 7.5252581E-001
 6.8000717E+001, 5.2847899E+003,-2.7290540E+003,-1.9706342E+003,-6.0061858E+002, 4.8165503E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8566728E+001,-1.0700259E+001, 7.5289583E-001
 6.9006607E+001, 5.3557491E+003,-2.7562655E+003,-1.9971581E+003,-5.9749030E+002, 4.6863198E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9010645E+000, 9.5214576E+000, 7.5319905E-001
 7.0002731E+001, 4.7501485E+003,-2.5853082E+003,-1.6321842E+003,-5.7788736E+002, 4.5485309E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6153898E+001,-4.0682755E+001, 7.5344766E-001
 7.1001869E+001, 5.1323607E+003,-2.6464960E+003,-1.9203688E+003,-5.5955702E+002, 4.7180211E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9675848E+001, 1.0656808E+001, 7.5365076E-001
 7.2002800E+001, 5.0205060E+003,-2.6172942E+003,-1.8541761E+003,-5.5968256E+002, 4.3921209E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2633232E+000,-6.2548297E+000, 7.5381774E-001
 7.3002014E+001, 4.6000844E+003,-2.5147756E+003,-1.5615241E+003,-5.3668977E+002, 4.4911803E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8190155E+001,-8.4138687E+000, 7.5395446E-001
 7.4003494E+001, 4.7166025E+003,-2.5705329E+003,-1.6128490E+003,-5.3196218E+002, 4.3817732E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4389859E+000, 5.6401843E+000, 7.5406653E-001
 7.5001694E+001, 4.4467617E+003,-2.4613811E+003,-1.5190173E+003,-5.1605081E+002, 4.4508490E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2172521E+001,-4.5236718E+001, 7.5415832E-001
 7.6001495E+001, 4.8207900E+003,-2.4991426E+003,-1.8326248E+003,-4.9106931E+002, 4.4876782E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2124098E+001, 2.4409333E+000, 7.5423339E-001
 7.7000626E+001, 5.2653025E+003,-2.5798915E+003,-2.1905956E+003,-4.9930428E+002, 4.1408320E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2804682E+001,-3.4803546E-001, 7.5429483E-001
 7.8001289E+001, 4.4377596E+003,-2.3475390E+003,-1.6163769E+003,-4.9050457E+002, 4.2172869E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0674842E+001,-1.2443541E+001, 7.5434523E-001
 7.9007126E+001, 5.0172565E+003,-2.5250585E+003,-2.0215504E+003,-4.7142343E+002, 4.1369700E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0833605E+000, 3.3611979E+000, 7.5438666E-001
 8.0006378E+001, 5.1130500E+003,-2.5679005E+003,-2.0673414E+003,-4.7242782E+002, 3.9721475E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3338844E+000, 9.3524307E+000, 7.5442053E-001
 8.1005219E+001, 5.1067612E+003,-2.5738549E+003,-2.0968664E+003,-4.6302536E+002, 4.0882594E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3511119E+001,-2.2897155E+001, 7.5444818E-001
 8.2000771E+001, 5.2864038E+003,-2.6110384E+003,-2.2159781E+003,-4.6078579E+002, 4.0837144E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2693926E+001, 2.6851888E+000, 7.5447077E-001
 8.3006241E+001, 5.0697930E+003,-2.5158298E+003,-2.1118846E+003,-4.5584370E+002, 4.0286915E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0802922E+001,-9.7363555E+000, 7.5448934E-001
 8.4004677E+001, 4.7414361E+003,-2.3825117E+003,-1.9340663E+003,-4.3469573E+002, 4.0468648E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4855511E+001,-5.7908146E+000, 7.5450456E-001
 8.5001099E+001, 5.0764751E+003,-2.4981860E+003,-2.1400102E+003,-4.3007970E+002, 4.0498757E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7799516E+000, 1.2248987E+001, 7.5451696E-001
 8.6003410E+001, 5.1656756E+003,-2.5098417E+003,-2.2476186E+003,-4.2455067E+002, 4.0630482E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8431484E+001,-1.2272228E+001, 7.5452714E-001
