s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 2.0002270E+001, 8.4359792E+003,-4.4461628E+003,-2.9704265E+003,-9.8802489E+002, 9.9740013E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9656136E+001, 4.1338962E+001, 5.4045967E-001
 2.1001625E+001, 7.7164444E+003,-4.3732840E+003,-2.2873721E+003,-1.0056844E+003, 9.3335838E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1745540E+002, 5.9437586E+001, 5.4229192E-001
 2.2004597E+001, 7.3099361E+003,-4.3184153E+003,-1.9320619E+003,-1.0028590E+003, 8.9243793E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1869173E+001, 6.5524248E+001, 5.4372320E-001
 2.3003201E+001, 7.2645036E+003,-4.2099719E+003,-1.9597184E+003,-1.0104017E+003, 8.8725935E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0877252E+001, 9.3284151E+001, 5.4483968E-001
 2.4006783E+001, 5.9049266E+003,-3.6774991E+003,-1.2533483E+003,-1.0104161E+003, 7.6320237E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9121082E+001,-2.8704935E+001, 5.4571000E-001
 2.5005449E+001, 5.9633162E+003,-3.5271680E+003,-1.4818366E+003,-9.7999490E+002, 6.9345724E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7040173E+000,-1.8748731E+001, 5.4638875E-001
 2.6003809E+001, 5.5112405E+003,-3.2980765E+003,-1.1907180E+003,-9.9606405E+002, 7.3812943E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7703458E+000, 3.3763192E+001, 5.4691622E-001
 2.7006330E+001, 6.3442615E+003,-3.4720042E+003,-1.7867946E+003,-9.8142024E+002, 6.7336158E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5689585E+001, 1.1077598E+002, 5.4732805E-001
 2.8004761E+001, 6.0856674E+003,-3.4067636E+003,-1.6673519E+003,-9.8008035E+002, 7.0396010E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4842008E+001, 3.8511189E+001, 5.4764882E-001
 2.9000458E+001, 6.1798633E+003,-3.3777049E+003,-1.8078004E+003,-9.8579855E+002, 6.8851960E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8546248E+001, 1.5444701E+001, 5.4789832E-001
 3.0003984E+001, 5.8938082E+003,-3.3795943E+003,-1.4884445E+003,-9.8747503E+002, 6.0926635E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8542174E+000, 4.4386990E+001, 5.4809321E-001
 3.1002941E+001, 5.9754576E+003,-3.4279726E+003,-1.5041741E+003,-1.0014568E+003, 5.8546710E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1544283E+001, 4.7708732E+001, 5.4824534E-001
