Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1531,20.3,,40,419.3,367.3,278.7,169.7,140.1,67.25,99.1,68.69,57.02,48.67,57.14,251.5,305,250.3,202.6,120.7,108.7,74.6,73.5,48.37,56.53,43.67,29.3,30.54,32.09,29.58,28.48,27.83,26.57,25.9,25.38,25.2,24.71,53.18,63.47,78.6,82.7,93.2,116.6,148.4,184.5,293.3,433.6,480.1,703,71.6,49.61,37.65,26.43,17.89,12.24,11.97,10.63,7.94,5.424,5.961,4.311
116,1531,24.3,,44,489.3,422.1,311.3,183.9,145.7,75.2,103.6,69.9,57,49.96,57.98,239.7,263.8,211.5,171.8,110.7,95.5,69.69,64.53,46.03,51.88,42.57,29.58,30.78,32.21,30.02,28.57,27.79,26.6,25.92,25.41,25.21,24.83,58.67,67.72,83.8,88.7,98.8,123.6,161.8,202.4,297.3,434.4,519.5,721,60.16,36.96,31.62,19.96,11.83,6.826,10.77,9.22,8.95,6.821,3.115,2.305
116,1531,28.3,,48,517.2,450.8,349.2,200.4,161.9,78.9,100.8,68.59,57.43,51.13,58.04,232,244.2,203.7,165.7,108,93.4,70.4,66.42,46.72,52.43,42.61,31.04,31.35,32.45,30.62,28.76,28.01,26.82,26.06,25.54,25.25,24.91,61.65,71,86.2,89.9,99.6,126,164.8,200.8,305.6,437.9,514.8,721,60.32,48.7,42.11,30.36,20.11,11.69,12.86,11.18,14.12,7.53,4.612,3.186
116,1531,32.3,,52,516,464.5,391.8,237.8,185.4,87.4,109.2,73.6,63.07,54.9,63.76,231.4,245.9,213.8,168.7,107.2,96,70.7,68.61,48.91,56.84,45,32.11,31.95,32.81,30.98,28.88,28.15,27.15,26.18,25.66,25.33,24.97,65.97,78.2,92.6,97.2,114.4,140.2,186.1,231,340.6,479.6,555.1,757,76.4,59.2,47.89,35.92,21.39,11.1,13.39,13.37,13.25,9.65,5.724,4.333
116,1531,36.3,,56,521.8,508.2,412.2,254.7,194.1,94.4,120.7,81.4,66.4,56.51,65.66,237.2,266,231.1,191.9,116,98.8,71.5,69.81,50.33,57.99,47.28,33.01,32.79,33.33,31.43,29.04,28.21,27.51,26.22,25.78,25.42,25.05,69.06,81,98.9,104.1,122.7,149.9,194.7,247.6,363.9,520.7,594.9,766,77.3,60.4,54.6,30.52,18.32,9,14.66,13.49,10.55,8.05,6.586,4.539
116,1531,40.3,,60,535,503.3,415.3,254.2,192,95.6,113.2,76.8,65.54,58.54,67.39,237.2,257,219.7,185.3,116.3,100.8,73.6,69.31,50.75,60.1,47.42,33.97,33.73,33.89,31.81,29.16,28.25,27.71,26.32,25.82,25.44,25.09,76,91.5,107.9,110.5,129.6,153.9,201.1,260.4,378.1,514.3,607,775,68.2,55.13,41.15,32.25,19.18,10.09,13.96,12.51,8.44,5.321,4.713,3.196
116,1531,44.3,,64,535.3,506.8,410.3,260.6,196.7,98.9,119.4,80.7,65.52,57.27,65.12,241.5,271.7,228.1,180.3,114.6,97.7,73.4,72.5,52.17,60.79,47.86,35.33,34.67,34.61,32.33,29.32,28.25,28.07,26.3,25.86,25.5,25.09,78.1,92.7,110.9,112.7,129.5,155.5,207,273,393,539.6,627.6,773,70.3,45.02,32.23,22.21,12.58,6.562,14.94,12.71,11.12,11.73,6.395,4.009
116,1531,48.3,,68,522.3,474.6,391.4,250.8,186.4,97.9,108.5,75.7,64.71,56.47,62.6,241.4,259.9,217.5,174.9,114.8,98,73.5,71.9,53.05,60.18,47.95,36.69,35.93,35.49,32.77,29.64,28.48,28.13,26.34,25.86,25.52,25.13,79.2,91.3,108.3,115.7,136.7,172.5,224.7,293.1,405.2,545.1,640.5,783,71.3,58.11,40.22,24.84,14.55,7.97,15.31,14.25,16.31,12.66,7.96,5.779
116,1531,52.3,,72,537.9,516.3,432.4,279.2,206.3,101.5,116.4,81.3,69.81,60.59,66.84,245.8,269.1,224,185.7,120.2,102.9,76.9,72.8,53.44,60.51,49.66,38.47,37.07,36.55,33.51,30.04,28.68,28.3,26.38,25.9,25.54,25.05,78.7,91.5,111.9,120.4,138.5,167,227.4,296.8,416.5,559.3,656.2,798,65.68,47.39,37.75,25.83,22.5,13.77,16.15,15.13,15.98,11.52,7.85,5.122
116,1531,56.3,,76,519.3,483.6,430.4,290.7,223.5,112.9,128.3,89.7,73,62.5,69.94,249.3,271.2,234.3,194.8,126.6,114.3,84.7,82.5,56.72,67.15,51.24,40.5,38.56,37.63,34.29,30.48,28.87,28.27,26.5,26.06,25.66,25.19,78.2,91.6,110.8,115.1,138,174.4,239,300.6,439.6,575.1,675.1,788,75.4,59.05,54.23,36.87,20.95,11.97,24.99,33.76,39.45,29.18,15.32,9.21
116,1532,0.3,,80,526.5,511.9,454,308.7,226.8,112,125.1,86,70.6,61.02,66.95,276.5,321.2,278.2,241.3,143.2,123.3,86.7,81.3,57.06,65.16,51.92,42.03,39.9,38.95,35.21,31.07,29.14,28.4,26.65,26.22,25.78,25.38,81.9,93.3,109.3,111.7,134.3,170.9,233,295,436.9,559.7,659.7,796,51.77,42.7,36.83,27.91,25,15.16,36.38,59.82,45.8,43.42,30.45,24.59
116,1532,4.3,,84,478,468,401.9,290.2,222.8,111,125.3,88.4,73.4,61.08,63.78,326.5,401,357.5,317.1,185.9,160,104,96.2,60.06,66.81,52.25,44.52,42.05,40.58,36.35,31.53,29.5,28.29,26.81,26.34,25.84,25.38,80.6,91.6,107.5,109.1,125.6,161.6,232.5,290,431.1,527.2,624.8,765,60.69,55.36,45.45,35.38,25.37,11.64,34.03,57.76,64.72,50.72,28.64,15.02
116,1532,8.3,,88,478.5,464.3,393.4,285.1,215.1,110.2,120,84.4,71.7,62.07,66.44,356.3,444.6,393.1,344.3,206,164.9,108.1,99.1,64,71.9,55.3,45.35,43.64,42.39,37.67,32.29,29.84,28.64,26.95,26.42,25.94,25.42,82.1,93.4,111.2,113.5,125.7,156,222.1,282.2,417.1,508.4,608.3,734,58.25,37.28,25.48,16.61,12.67,7.98,72.9,76,74,59.13,37.67,21.74
116,1532,12.3,,92,455.6,422.6,357.6,267.1,200.5,109.3,122.8,84,70.2,60.67,65.65,391.5,477.2,435.6,376.4,226.2,178.1,112.8,101.7,66.48,73.4,56.56,47.44,45.06,44.28,38.93,33.01,30.24,29.32,27.13,26.68,26.16,25.54,79.5,89.4,107.9,109,124.8,153.8,214.1,268.4,400.6,472.3,578.6,708,55.14,47.15,30.9,19.97,14.78,10.5,89.2,73.9,76.6,62.26,38.02,22.53
116,1532,16.3,,96,466.2,426.6,361.9,272.1,206.2,109.5,124.1,84,71.6,61.12,63.94,408.1,506.5,442,382.2,238.9,186.7,122.2,108.3,68.59,73.8,56.61,49.94,46.35,46.11,39.94,33.77,30.3,29.96,27.55,27.03,26.36,25.86,77.6,88.9,106.7,107.7,119.9,149.1,201.9,253.8,384.9,437.4,543.7,646,41.07,19.91,13.53,11.96,11.16,7.07,76.3,83,72.3,64.21,37.73,22.78
116,1532,20.3,,100,437.9,385.8,326.4,255.8,196.4,109.3,123.6,85,71.2,59.94,61.34,469.2,514.1,432.7,376.9,245.8,194.1,127.6,107.6,67.78,71.5,56.13,52.69,48.53,48.01,41.4,34.75,30.7,30.42,27.81,27.15,26.54,26.06,76.5,84.8,102,103.9,116.4,144.1,197.5,244.2,365.5,406.2,511.2,634.6,37.89,22.18,14.1,8.35,8.08,7.16,66.63,72,66.72,56.07,33.82,22.17
116,1532,24.3,,104,424.6,363.6,301.2,238.1,185.6,107.1,113.5,80.6,68.49,60.12,63.31,488.4,525.3,447.7,381.4,249.2,194.3,126.5,108.2,69.37,72.3,57.14,54.75,51.19,49.88,43.05,35.73,31.01,30.85,28.15,27.47,26.79,26.26,75.1,84.8,100.3,101.7,116.3,138.4,189.4,238,350.3,382,486.1,600.7,37.24,28.7,14.24,7.72,6.547,4.626,87.2,81.9,65.82,48.99,29.82,17.68
116,1532,28.3,,108,417,355.1,295.1,230.2,173.6,102.7,102.8,76.7,69.55,61.04,65.61,507.3,540.9,446.6,378.6,243,184.8,125.9,109,70.7,74.3,57.85,56.98,53.7,51.52,44.82,36.81,31.49,31.08,28.51,27.71,26.91,26.34,75.3,83.2,97.7,100.8,110.6,134.7,183.3,228.3,334,365,464.6,584.9,25.4,12.79,9.34,6.133,5.342,4.238,80,79.2,62.42,45.65,32,22.02
116,1532,32.3,,112,403.6,354.3,283.2,220.8,166.7,100.7,101.2,75.7,68.07,59.27,60.21,517,536.1,439.4,362.2,239.5,181.4,124,106.1,70.9,75.5,59.62,58.6,55,53.5,46.43,37.77,32.09,31.47,28.84,27.99,27.11,26.38,74.8,82.9,97.5,99.6,115.9,136.9,178.7,221.1,330.2,358.2,454.6,596.1,37.61,22.26,12.48,8.55,8.52,5.784,71.9,75.1,64.42,54.54,33.78,21.26
116,1532,36.3,,116,411.8,351.6,288.8,220.9,169.6,102.2,105.1,78.9,69.75,60.73,62.64,518.2,533.5,454.2,390.8,258.4,208,139.1,119.5,73.7,76.2,58.91,62.11,57.53,56.25,48.47,39.28,32.65,32.15,29.14,28.29,27.35,26.67,72.6,82.1,98.6,96.2,108,130.9,176.5,216.9,319.8,356.3,443.9,581.6,46.16,29.27,16.35,12.75,10.41,5.47,74.8,79.9,63.12,38.18,22.85,14.42
116,1532,40.3,,120,419.9,357.6,294.3,226.6,179.1,107.9,115.9,82.9,71.7,61.81,63.17,535.2,552.7,454.9,383.9,256.4,198.3,131.4,109.8,73,74,58.38,64.87,60.21,58.87,50.65,40.56,33.61,32.67,29.44,28.56,27.63,26.91,73.8,84.7,101.1,97.8,111.3,130.8,175.3,213.8,312.8,344.3,432.8,581.4,39.66,26.85,17.44,11.28,8.31,5.094,70.5,69.25,56.2,49.28,28.31,14.91
116,1532,44.3,,124,424.7,355.3,291,218.1,173.6,104.1,109.1,80.3,70.1,61.73,64.28,543,549.9,463,383.7,249.2,188.7,129.1,108.7,73.6,74.1,59.58,67.29,63.37,61.38,52.67,41.64,34.41,32.99,29.76,28.88,27.89,27.13,74.5,83.2,98.9,97,108.3,127.9,168.4,209.9,309.6,346.8,435.2,590.5,44.2,28.5,17.63,12.33,8.18,6.744,62.79,69.14,47.89,28.56,21.55,18.69
116,1532,48.3,,128,429.6,358.8,298.9,223.6,175.4,104.6,107.2,82.5,71,62.44,65.14,557.9,570,482.8,399.2,257.9,194,132.1,110.1,74.1,74.7,59.92,69.31,66.34,64.22,54.09,42.55,35.15,33.75,30.2,29.26,28.15,27.47,74.1,83.9,99.9,97.2,107,126.5,167.5,209.1,311.6,350.6,424.5,588.4,42.24,25.43,14.86,9.03,8.88,7.09,88,71.4,64.04,45.43,23.5,13.58
116,1532,52.3,,132,434,354.5,290.3,216.8,168,104.3,107.9,81.7,70.9,62.7,67.13,568.7,564.6,469.7,386.6,251.1,189.3,129.5,110.9,75.2,77.7,60.91,71.6,68.78,66.83,55.71,43.49,35.77,34.25,30.48,29.68,28.52,27.63,72.2,79.8,95.7,95.1,105,125.1,165.8,203.2,302.5,354.3,435.6,615.5,78.6,57.52,45.23,21.05,10.96,6.209,21.38,19.09,17.76,16.76,11.74,6.722
116,1532,56.3,,136,532.4,476.8,361.9,234,179.1,107.2,111.7,81.3,71.4,62.35,64.12,474.4,457.7,392.1,322.2,221.9,164.6,117.5,97,71.6,69.33,57.93,72.5,70.8,69.51,57.91,45.02,36.59,34.95,30.93,29.92,28.72,27.85,71.8,80,97.6,98,108.2,130.2,177.2,221,331.4,427.5,522.2,705,69.73,55.39,38.6,25.82,13.71,8.08,18.71,15.77,12.18,10.32,6.139,5.504
116,1533,0.3,,140,571.6,522,404,254.6,190.6,110.9,116.8,85.4,72.5,64,68.35,445.6,433.2,378.6,316,218.3,164.5,116.3,97.4,71,70.2,58.24,74.9,72.6,71.6,60.1,46.61,37.43,35.73,31.23,30.2,29,28.07,76.7,86.7,102.7,103.8,116,138.6,184.5,222.5,346.3,442.7,529.5,698.6,75.2,61.98,34.65,18.96,13.06,7.25,19.73,17.53,16.21,9.42,7.46,5.962
116,1533,4.3,,144,573.7,530.8,414.3,263.1,189.7,110.5,113.2,82.5,71.3,63.27,66.3,430.2,416.3,365.7,296.7,208,158.8,114.3,95.5,71,70.7,58.44,76.6,75.1,74,62.21,47.68,38.05,35.97,31.69,30.64,29.28,28.33,75.7,85.2,101.9,102.6,113.6,135.4,183.1,227.6,351.2,452.4,545.6,729,78.2,62.03,30.8,22.68,15.7,6.035,19.74,15.1,13.85,11.25,7.08,5.052
116,1533,8.3,,148,564.6,517.9,384.8,247.6,177.5,107.3,102,78.2,69.04,60.92,62.84,425.2,415.1,362.2,298.6,203.9,157.1,113.9,96.3,71.4,71.1,58.95,77.9,76.6,75.8,64,48.83,38.96,36.29,31.97,30.84,29.58,28.68,75.3,84.7,102.7,101.4,113,138.3,178.2,219.6,333.3,424.1,529.5,713,74.5,54.41,25.69,11.76,7.37,3.988,16.94,17.61,16.23,20.45,14.1,7.17
116,1533,12.3,,152,576.2,520.3,393.4,255.9,180.1,107.9,99.8,76.5,67.84,59.51,60.44,418,419.9,362.2,292.5,202.9,157.5,111.2,92.5,69.47,67.72,57.75,79.4,77.4,77.3,64.99,49.58,39.43,36.97,32.45,31.25,29.84,28.88,74,82.3,100.5,104.3,114.7,140.5,183.9,227,348.3,441.6,550.2,749,75.2,55.57,29.13,14.55,9.47,6.288,19.41,16.78,18.28,13.64,8.07,5.328
116,1533,16.3,,156,563.4,497.3,373.5,251.1,176.2,107.6,103,76.8,67.47,59.86,60.49,412.1,415.9,353.1,290.1,198.5,154.7,112.5,92.5,69.28,68.02,57.39,81.2,79.1,78.7,66.13,50.25,39.82,37.21,32.81,31.61,30.24,29.26,75.1,82.7,99,99,113.3,135.5,176.1,214.8,341.7,445.1,559.5,780,75.8,59.41,34.88,15.39,8.51,7.23,26.25,19.18,13.43,8.92,6.061,3.881
116,1533,20.3,,160,571.4,508.7,385.7,257.7,186.6,110.8,108.6,80.5,68.51,60.16,59.8,407.5,411.2,350.9,277.9,191.2,147,109.5,91.1,68.59,66.19,56.9,82,80,79.8,67.03,51.17,40.64,37.69,33.09,31.79,30.44,29.42,74.8,84.8,102.2,102,116,141,184.4,225.5,343.5,442,564.4,793,69.37,38.5,21.92,11.34,8.28,4.912,22.91,24.79,25.76,13.03,8.05,4.94
116,1533,24.3,,164,567.2,478.8,363.6,251.4,183,110,108.9,81.6,69.99,62.41,63.31,409.6,415.1,348.9,278.4,190.6,146.6,109.5,92.8,69.65,67.8,57.67,84.9,81.3,81.8,68.31,52.04,41.32,38.15,33.61,32.33,30.73,29.76,74.1,83.1,98.9,100.8,116,141.5,183.7,225.7,344.1,444,577,798,72.2,48.92,38.25,16.9,8.34,5.193,17.98,14.34,9.98,7.18,4.547,3.237
116,1533,28.3,,168,574.6,477.3,363.9,242.1,173.5,108.3,106.6,81.1,70.2,62.25,63.57,401.1,397.6,334,261.7,184.2,144.5,107.6,91.1,69.39,67.98,57.99,85.5,82.9,83.7,69.26,53.05,42.15,38.49,33.97,32.41,30.99,29.98,74.3,82.3,99.1,101.4,115.5,139.1,185,229.2,347.4,461.1,596.3,810,79.6,46.28,20.51,10.51,6.474,4.626,15.55,11.5,8.05,5.966,3.595,2.233
116,1533,32.3,,172,583.1,483.3,364.7,241.5,174.9,108.4,105.7,79.9,69.69,62.05,64.14,388.7,375.7,319,250.5,179,136.1,103.3,85.3,67.37,65.05,56.17,86.6,84.5,85.2,69.59,53.62,42.67,38.93,34.18,32.85,31.33,30.21,74.7,81.6,97,99.3,112.5,137.7,180.4,225.1,342.9,446,594.2,815,70.2,38.21,21.2,11.97,9.36,5.135,16.36,14.66,12.66,14.43,7.41,4.737
116,1533,36.3,,176,595.5,502.6,383.9,248.8,181.3,110.2,108.3,80.9,70.6,62.13,62.84,383.8,364,308.1,240.8,173.3,134.5,101.6,84.5,66.54,63.77,54.97,88.5,85.4,86,71.7,54.41,42.95,39.21,34.19,32.97,31.53,30.47,73.6,81.3,96.1,98.6,111.6,133.6,178.1,218,336.4,434.5,586.6,796,73.9,40.86,18.61,9.01,7.38,4.589,18.9,13.98,7.69,7.3,3.856,3.131
116,1533,40.3,,180,585.8,478.3,360.5,239,173.2,108.2,101.2,78.5,68.81,61.24,61.32,385.6,368.4,306,238.5,171.4,131.5,100.1,84.2,66.48,63.27,55.46,90.4,86.9,87.3,72.6,55.1,43.89,39.07,34.63,33.19,31.81,30.73,71.3,78.8,94.3,96.3,108.4,128.8,167.2,209.8,321.7,409.1,568,782,62.61,38,21.59,9.01,6.376,4.112,15.91,10.11,7.6,3.871,2.684,2.175
116,1533,44.3,,184,604.6,477.6,353,232.9,167.3,106.6,98.7,76.8,68.1,60.85,60.89,372.8,348.7,290.2,227.1,166.1,126.9,97.5,80.4,64.97,61.07,54.39,93.8,89.4,88.2,74.2,55.95,44.44,39.94,34.65,33.37,31.97,30.85,69.24,76.3,91.7,94.5,106.4,126.5,163.2,203,314,403.5,560.7,772,64.28,32.09,19.71,11.51,8.11,4.544,26.81,12.81,9.49,5.911,3.527,1.775
116,1533,48.3,,188,592.2,466.1,337.2,226.3,164.3,105.8,98,76,66.82,59.98,59.57,373.2,345.1,287.1,222.7,162.9,126.3,97.2,80.5,65.09,61.34,54.1,95.4,92.3,90.6,74.7,56.71,45.02,40.6,35.17,33.77,32.21,31.11,68.96,77,91.6,94.1,108.1,128.8,165.3,203.2,315.5,409.9,563.6,790,55.31,27.69,14.37,8.02,5.734,3.721,16.34,11.84,6.91,4.929,3.199,2.905
116,1533,52.3,,192,564.3,452.2,330.3,223.6,161.4,105.3,99.1,76.8,67.49,60.12,60.38,374.3,344.4,286.9,222.9,162.2,128,98.8,83.9,66.09,63.71,54.89,97.5,95.3,92.9,76.3,57.97,45.7,40.68,35.93,34.31,32.55,31.41,70.3,76.8,90.7,93.2,106.4,126.3,162.3,198.9,307.2,403.7,563,772,57.74,32.04,18.91,8.43,5.852,4.155,15.36,11.29,8.2,5.101,3.878,2.747
116,1533,56.3,,196,575.6,453.1,329.1,222.2,160.9,104.9,100,78.1,68.47,60.53,59.98,365.7,341.9,285.7,222.3,161.4,127.7,98.3,84.1,66.17,64.1,55.38,99.5,97,94.4,78.7,59.39,46.43,41.56,36.05,34.21,32.73,31.45,68.14,74.4,90.2,91.5,103.7,120.4,158.1,194.2,301.4,387.5,541.4,758,56.47,35.2,19.12,10.79,7.63,4.402,16.91,17.68,12.1,6.538,3.879,2.688
116,1534,0.3,,200,568.5,439.5,320.9,217.5,159.1,103.9,97.5,76.6,67.21,59.69,59.09,362.1,336.6,280,214.7,159.2,125.7,97.5,81.6,65.16,62.17,54.37,97.9,97.4,96.3,80,60.69,46.53,42.22,35.93,34.45,32.97,31.49,66.58,72.4,86.7,87.3,99.7,117.8,152.5,186.8,292.1,365.8,513.3,694.5,66.98,29.63,14.33,7.8,5.86,4.092,15.35,10.76,8.34,3.712,3.249,2.802
116,1534,4.3,,204,540.7,424.1,311.6,212.6,157.6,103.6,99.5,76.9,67.37,60.12,59.73,360.3,324.6,272.6,212.3,157.7,126.1,98,84.8,66.29,63.27,54.49,98.2,96.5,98.1,81.4,61.4,46.83,41.68,36.05,34.78,33.21,31.77,64.14,69.3,83,84.7,96.1,112.1,144.5,179,282.1,351.1,499.8,689.4,41.33,20.92,11.54,5.533,4.28,2.994,14.12,9.19,5.47,2.754,2.158,1.974
116,1534,8.3,,208,518.6,400.2,293.6,204.8,151.8,101.9,94.3,74,65.54,58.58,57.18,349,313.1,256.9,198.8,151.3,117.5,93.4,78.4,64.22,60.12,53.6,99.1,97.9,98.5,82.2,61.64,47.5,41.68,36.25,34.88,33.41,31.93,63.85,69.3,82.3,84.3,95.1,111.1,142.4,175.2,272.1,340.1,486.4,692.8,42.43,24.35,12.19,5.794,3.527,2.458,11.51,5.905,3.499,2.537,1.867,1.591
116,1534,12.3,,212,492.1,376.1,278.6,197,145.4,99.9,89.7,71.9,63.59,56.53,54.37,340.2,299.6,248.1,190.4,146.9,114.2,92.1,77.3,63.53,59.13,52.85,100.3,99.8,99.9,83.6,62.62,47.92,41.72,36.77,34.99,33.61,31.97,61.84,67.88,81,83.9,94.9,109.5,139.6,170.2,262.8,320.6,460.1,657.3,20.06,8.66,5.398,3.149,2.625,1.788,8.21,4.864,3.804,2.561,2.043,1.536
