Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.4m,HF Center 0.2m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.4m,HF Offset 0.2m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1013,14.3,,40,54.51,52.91,48.45,39.3,36.77,31.6,31.36,28.21,27.04,26.06,25.84,47.5,48.01,43.44,40.8,36.07,34.11,30.84,29.5,26.8,27.04,25.84,28.17,28.09,27.85,26.6,25.55,25.19,24.69,24.1,23.98,23.78,23.72,44.02,47.58,53.91,53.5,59.64,74.3,98.9,121.6,198.1,299.6,426.3,556.5,4.09,3.699,2.996,2.137,1.71,1.079,3.759,3.218,2.733,2.35,1.908,1.292
116,1013,18.3,,44,56.76,55.28,51.12,40.62,37.73,32.21,31.8,28.47,27.25,26.24,25.96,49.5,49.92,45.07,42.23,37.07,34.87,31.3,29.76,26.96,27,26,28.43,28.05,27.85,26.76,25.55,25.11,24.65,24.1,23.94,23.78,23.66,43.03,45.53,51.74,54.23,59.33,73.2,95.2,121.3,203.7,296.9,415.9,551,4.971,5.179,4.387,2.997,1.997,1.311,5.142,4.545,3.944,3.458,2.127,1.36
116,1013,22.3,,48,61.46,59.31,54.47,42.87,39.42,32.97,32.81,28.87,27.55,26.52,27.06,52.45,53.14,47.69,44.64,38.4,35.95,32.37,30.78,27.28,28.65,26.96,28.45,28.09,27.83,26.8,25.55,25.15,24.63,24.14,23.92,23.78,23.64,41.67,43.98,51.08,52.43,60.79,76.2,94,114.5,194.3,283.1,400.5,521.4,5.032,4.857,4.078,2.892,2.038,1.305,4.428,4.166,3.846,2.762,1.956,1.289
116,1013,26.3,,52,63.82,61.66,56.7,43.98,40.48,33.47,33.15,29.66,28.17,27.35,29.34,54.51,55.18,49.15,45.89,39.16,36.51,32.47,31.18,27.83,28.76,27.29,28.47,28.09,27.85,26.82,25.64,25.17,24.65,24.14,23.92,23.78,23.64,42.23,44.22,51.5,53.15,60.22,74.4,91.3,116,201.8,280.6,391.4,517.3,6.537,5.836,4.654,3.405,2.435,1.504,4.74,4.833,4.539,3.731,2.373,1.499
116,1013,30.3,,56,67.01,64.77,59.62,45.65,41.79,34.19,33.47,29.62,28.49,27.77,30.66,56.84,57.75,51.38,47.44,40.34,37.51,32.93,31.3,28.27,29.94,27.83,28.51,28.13,27.89,26.86,25.59,25.19,24.63,24.16,23.92,23.76,23.64,40.52,42.67,49.76,50.85,59.47,74.2,91.6,112.6,201.5,273.3,379.6,507.8,5.554,5.314,4.335,3.029,2.143,1.411,5.721,5.141,4.441,3.509,2.291,1.443
116,1013,34.3,,60,69.63,67.11,61.93,47.06,42.83,34.77,33.99,30.06,28.81,28.41,31.02,58.78,59.43,52.61,48.53,41.06,37.97,34.01,32.27,29.12,31.32,28.67,28.55,28.17,27.93,26.74,25.64,25.19,24.59,24.14,23.94,23.78,23.66,40.08,44.42,50.55,53.84,60.59,72.9,91.9,115.3,220.2,293.8,394.3,495,5.466,4.835,3.759,2.676,2.096,1.337,4.566,4.422,3.766,2.866,2.036,1.398
116,1013,38.3,,64,70.5,68.41,62.51,47.6,43.31,35.31,34.61,30.75,29.64,29.08,30.83,59.9,60.51,53.54,49.29,41.82,38.31,34.23,32.63,29.46,31.49,29.06,28.58,28.23,27.97,26.85,25.72,25.23,24.59,24.15,23.94,23.78,23.66,42.33,44.96,51.45,55.4,65.34,81.7,104.5,124.3,229.5,292.6,391.7,504.2,5.314,5.77,4.706,3.15,2.173,1.513,4.728,4.482,3.552,2.987,2.112,1.43
116,1013,42.3,,68,72.9,70.8,64.38,48.77,43.96,35.79,34.91,30.95,29.5,28.66,29.14,61.58,62.33,54.71,50.35,42.45,38.89,34.33,32.95,29.52,30.5,28.6,28.66,28.29,28.01,26.89,25.76,25.27,24.59,24.19,23.96,23.78,23.64,43.83,45.85,54.08,54.81,63.12,76.7,98.4,120.8,227.4,281.4,389.9,490.6,5.321,4.974,4.385,3.036,2.087,1.365,4.955,4.592,3.65,2.911,1.939,1.324
116,1013,46.3,,72,74.9,72.9,65.86,49.6,44.3,36.17,34.95,30.77,29.42,29.06,29.66,62.92,63.69,55.84,51.13,42.93,39.17,34.55,33.15,29.36,31.31,29.12,28.72,28.38,28.14,26.95,25.8,25.24,24.67,24.19,23.97,23.78,23.64,44.52,48.35,53.13,53.29,60.89,72,94.9,118.4,220.5,266.2,376.4,471.1,7.21,6.776,6.071,4.223,2.522,1.76,5.754,5.463,4.882,3.823,2.525,1.622
116,1013,50.3,,76,77.9,75.3,68.27,50.93,45.33,36.73,36.13,33.29,31.3,30.8,34.33,65.56,66.38,57.71,52.51,43.96,40.38,35.39,34.35,30.68,33.95,30.56,28.45,28.35,28.21,27.09,25.92,25.27,24.77,24.22,23.98,23.82,23.68,43.01,45.57,51.44,51.52,59.76,72.9,93.2,117.2,214.4,259.6,366.4,470.8,7.35,7.68,6.061,4.089,2.774,1.749,7.11,6.492,5.629,3.924,2.528,1.553
116,1013,54.3,,80,81,79.5,71.1,52.79,46.81,37.35,35.97,33.21,31.65,30.71,33.67,68.06,69.08,60.14,54.83,45.04,40.92,35.81,35.05,31.05,34.19,30.61,28.78,28.46,28.3,27.21,26,25.36,24.83,24.23,24.05,23.86,23.72,41.8,44.92,50.71,50.32,57.4,68.99,90.9,116.7,214.4,262.3,357.5,449.3,6.373,5.745,4.328,3.121,2.33,1.571,5.762,5.139,4.204,3.093,2.135,1.403
116,1013,58.3,,84,82.9,80.9,72.3,53.29,46.91,37.61,36.97,32.95,31.75,31.83,34.83,69.3,69.99,60.63,55.09,45.62,41.28,36.27,35.43,31.27,34.55,31.35,29,28.56,28.44,27.33,26.02,25.44,24.87,24.27,24.05,23.87,23.74,40.86,43.71,51.35,49.54,57.02,67.53,88.6,114,209.7,260.1,359.1,442.5,6.072,6.227,5.163,3.921,2.706,1.711,5.515,5.547,4.747,3.569,2.503,1.513
116,1014,2.3,,88,83.8,81.3,73.7,54.65,48.14,38.23,38.21,33.57,32.25,31.07,33.65,70.6,71.4,61.88,56.29,46.67,42.5,36.51,35.72,31.63,34.88,31.85,29.18,28.76,28.62,27.11,26.04,25.46,24.86,24.29,24.07,23.87,23.75,40.74,44.39,51.78,50.36,56.83,69.97,94,119.8,209.9,266.4,365.2,430.8,6.312,6.236,5.294,4.102,2.868,1.847,6.419,5.968,5.316,4.035,2.777,1.757
116,1014,6.3,,92,86.6,83.7,75.5,56.15,49.33,38.89,38.75,33.61,31.85,30.97,33.15,72.6,73.4,64.02,58.52,48.02,42.99,37.39,35.83,31.73,33.99,31.45,29.32,28.86,28.76,27.29,26.1,25.48,24.85,24.31,24.07,23.86,23.74,40.56,43.83,51.03,50.34,57.75,66.01,87.4,112.2,201,249,342.5,413.9,7.04,6.08,5.371,4.134,2.798,1.824,6.5,5.947,4.781,3.691,2.55,1.591
116,1014,10.3,,96,89.4,87.1,77.6,57.18,49.75,39.23,37.97,33.15,32.37,32.23,34.7,75.1,75.9,65.5,59.45,48.65,43.21,37.43,37.11,32.13,34.7,32.19,29.38,29.06,28.96,27.33,26.21,25.5,25,24.33,24.09,23.89,23.73,39.41,42.16,48.89,48.22,54.77,63.73,84.2,110.6,192.2,235.4,336.2,407.9,8.23,7.97,7.12,5.386,3.225,2.048,7.74,7.43,6.002,4.133,2.679,1.693
116,1014,14.3,,100,94.5,91,81.2,58.86,51.35,39.99,38.27,34.15,33.21,32.83,35.43,78.5,79.4,67.92,61.48,50,46.57,39.23,39.55,33.71,38.03,33.23,29.72,29.22,29.16,27.49,26.3,25.56,24.97,24.35,24.13,23.91,23.74,38.51,40.92,48.36,47.52,55.11,62.86,82.3,106.5,186.3,234.3,331,419.6,6.945,6.388,5.297,3.263,2.277,1.706,6.131,5.571,4.317,3.056,2.304,1.613
116,1014,18.3,,104,96.1,94.1,81.9,59.91,52.02,40.35,40.78,36.06,34.3,33.19,37.31,80.2,80.7,68.73,61.94,50.28,45.12,40.21,40.57,34.08,37.63,33.21,30.03,29.4,29.34,27.72,26.41,25.64,25.12,24.41,24.19,23.95,23.79,38.23,40.74,47.11,46.23,54.32,63.2,85.2,109.3,186.7,236,331.9,427.5,6.953,6.206,5.942,4.434,2.725,1.69,7.09,6.149,4.822,3.352,2.213,1.668
116,1014,22.3,,108,99,95.1,84.2,61.11,52.79,40.84,42.26,37.41,35.43,33.73,37.33,81.5,82,69.5,61.31,50.66,46.33,39.79,40.8,34.85,39.29,34.29,30.23,29.7,29.58,27.94,26.57,25.7,25.12,24.45,24.23,23.99,23.83,38.13,40.25,46.03,46.11,53.47,62.84,83.3,107.6,183.7,234.3,328.8,443.5,6.465,6.101,4.773,3.31,2.403,1.562,5.738,5.113,4.132,2.929,1.988,1.528
116,1014,26.3,,112,97.4,93.6,82.8,60.38,51.97,41.12,40.25,36.06,34.44,32.92,36.14,81,80.8,69.36,61.13,50.6,45.32,39.19,38.27,34.12,36.9,33.76,30.53,29.91,29.83,28.22,26.69,25.78,25.2,24.51,24.23,24.03,23.87,39.29,43.67,49.45,46.89,55.19,68.75,91.1,111.1,198.6,252.6,336.3,441.4,6.236,5.662,5.233,3.726,2.749,1.745,6.638,6.379,6.194,4.017,2.72,1.673
116,1014,30.3,,116,100.2,96,85.3,62.21,53.31,41.46,40.4,35.23,33.89,34.29,37.41,83.1,83.5,71.5,63.55,51.51,45.76,40.07,39.39,34.11,37.01,34.35,30.83,30.21,30.15,28.46,26.89,25.92,25.24,24.55,24.27,24.03,23.89,39.59,43.09,48.57,48.08,56.1,67.61,88.6,111.9,214.6,268.3,348.3,459.5,6.335,5.357,4.664,3.218,2.469,1.678,5.997,6.097,5.836,3.485,2.123,1.502
116,1014,34.3,,120,101.1,97,85.6,62.11,53.27,41.74,40.92,36.37,34.07,34.01,36.17,84.4,84.4,72.7,63.73,51.96,45.97,40.36,38.85,35.21,39.13,34.51,31.17,30.61,30.41,28.7,27.01,26,25.36,24.61,24.31,24.07,23.91,40.11,44.15,50.14,49.55,60.85,70.7,91.5,115.5,201.1,250.7,332.8,445.4,7.93,7.81,6.07,3.844,2.245,1.448,6.613,5.38,4.223,3.165,2.263,1.61
116,1014,38.3,,124,102.6,98,86.3,62.71,53.23,41.86,42.16,37.65,35.43,34.23,35.77,85.5,85.6,72.8,63.69,52.3,46.31,40.82,40.7,35.55,39.57,35.01,31.45,30.95,30.71,28.94,27.17,26.08,25.32,24.63,24.39,24.13,23.99,39.13,42.02,48.38,47.68,55.84,64.22,85.6,110.2,193.3,237.1,324.8,436.6,7.2,6.14,4.667,3.113,2.055,1.36,6.399,5.573,4.279,3.043,1.858,1.164
116,1014,42.3,,128,102.6,97.7,86,62.39,52.76,41.56,41.06,36.42,34.8,33.66,35.14,86,85.7,73.2,63.71,52.1,45.36,40.95,39.97,35.46,38.09,34.38,31.83,31.13,31.01,29.2,27.29,26.25,25.44,24.76,24.43,24.19,24.03,40.27,45.02,51.98,50.34,57.22,68.18,90.8,113,201,256.5,355.2,455.7,5.607,5.318,4.35,3.163,2.128,1.405,5.575,4.788,4.162,2.752,2.009,1.341
116,1014,46.3,,132,100.2,97,85.3,62.06,52.54,41.74,39.49,35.22,33.64,32.54,33.36,85.4,85.3,72.7,63.28,52.26,45.36,39.91,37.74,34.2,35.4,33.38,32.2,31.51,31.39,29.31,27.5,26.39,25.61,24.8,24.52,24.23,24.07,38.48,41.78,48.52,47.61,55.78,68.17,89.3,115.5,199.9,268,336.2,463.1,6.705,6.689,4.842,3.418,2.246,1.372,5.401,4.971,3.978,2.855,2.043,1.431
116,1014,50.3,,136,101.2,97.3,85,62.53,53.17,41.92,39.09,34.94,33.96,32.96,34.9,86.4,85.9,73.7,63.95,52.58,45.4,39.79,37.95,34.28,36.48,33.92,32.51,31.89,31.73,29.55,27.72,26.43,25.76,24.9,24.57,24.31,24.11,39.07,42.24,49.73,48.83,55.21,63.89,88.2,113,189,253.8,345.6,481.4,5.626,5.248,4.061,2.818,1.928,1.203,5.239,4.948,4.196,2.715,1.755,1.148
116,1014,54.3,,140,101.4,97.3,84.3,62.04,52.76,41.72,39.27,35.6,33.58,33.07,33.8,86.4,85.9,73.7,63.95,52.3,45.24,39.53,38.03,34.42,36.1,34.08,32.91,32.39,32.11,29.91,27.9,26.53,25.84,24.94,24.61,24.35,24.19,40.19,44.19,51.45,51.71,57.66,64.07,87.8,109.9,189.8,256.4,352.1,482.3,5.794,4.922,4.014,2.708,1.734,1.109,5.567,5.1,4.162,2.977,2.033,1.244
116,1014,58.3,,144,103,98.2,85.5,62.43,52.9,41.78,39.33,35.18,33.74,33.76,35.56,87.5,86.9,74.1,63.52,52.38,45.22,40.07,38.55,34.62,37.44,34.7,33.22,32.74,32.5,30.23,28.18,26.79,25.97,25.06,24.72,24.39,24.21,38.27,41.7,48.18,48.08,54.28,61.45,83.9,106.4,187.4,242.3,336.6,464.5,6.918,5.701,4.241,3.005,1.953,1.505,5.592,4.901,3.929,2.585,1.756,1.257
116,1015,2.3,,148,103.1,99.3,86.3,62.36,52.72,42,40.69,36.4,35.32,34.46,37,88,87.1,74.3,63.66,52.26,45.36,40.47,40.21,35.24,38.42,34.96,33.56,33,32.9,30.45,28.34,26.85,25.95,25.16,24.8,24.46,24.27,40.41,43.1,49.75,49.83,56.48,64.01,82.9,106.2,185.2,233.8,327.1,461.7,5.054,3.886,3.448,2.523,1.786,1.103,4.846,3.87,3.393,2.723,1.676,1.065
116,1015,6.3,,152,104,98.7,86.1,62.4,52.98,41.89,39.48,35.84,34.58,33.6,35.02,88.1,86.9,74.1,63.52,52.19,45.74,40.81,39.02,35.14,36.94,34.5,34,33.4,33.34,30.67,28.55,26.86,26.13,25.2,24.86,24.5,24.32,38.2,42.12,48.58,47.47,54.86,63.21,83.5,103.1,175.6,227.5,325.1,462.3,5.565,5.183,3.972,2.492,1.818,1.206,6.464,5.717,5.063,3.392,1.934,1.11
116,1015,10.3,,156,104,99.7,85.9,62.65,52.86,41.96,39.27,35.78,34.26,33.1,33.98,88.9,87.8,75,63.52,52.52,45.52,40.27,38.73,35.68,37.38,34.36,34.52,33.84,33.8,30.93,28.6,27.01,26.25,25.24,24.94,24.6,24.42,38.54,41.17,48.84,46.69,51.91,58.02,77.7,98.8,169.9,219.8,321.6,451.6,8.46,7.86,5.458,3.381,1.888,1.032,6.715,5.926,4.539,2.495,1.62,1.07
116,1015,14.3,,160,107.3,100.7,86.3,62.83,52.42,41.88,39.23,35.34,34.2,33.54,33.98,90.6,89.3,75.2,63.42,52.24,45.84,40.01,38.87,35.46,37.56,34.46,34.92,34.04,34.16,31.31,28.78,27.18,26.47,25.44,24.98,24.66,24.42,37.52,39.99,46.36,45.22,50.36,59.28,78.3,96.5,166.3,213.7,311.3,446.2,7.37,6.523,4.531,2.737,1.545,0.869,5,4.257,3.619,2.278,1.691,1.354
116,1015,18.3,,164,105.5,100.3,84.8,62.02,52.44,41.96,40.51,37.26,35.08,33.9,34.62,90.2,88,74.1,62.67,52.03,46.12,40.69,39.53,35.48,37.48,34.66,35.4,34.18,34.46,31.52,29.03,27.36,26.49,25.44,25.08,24.76,24.52,37.1,41.39,47.31,46.06,51.95,61.23,77.6,96.8,168.6,224.5,319.7,458.5,4.151,3.869,2.949,2.226,1.451,0.979,3.775,3.32,2.775,2.093,1.524,0.94
116,1015,22.3,,168,102,97.7,84.3,61.83,51.97,41.83,39.62,35.8,34.52,33.54,34.44,88.9,87.1,74,62.81,51.99,45.57,39.83,38.02,34.92,36.4,34.02,35.86,34.8,34.88,31.8,29.29,27.52,26.72,25.51,25.16,24.82,24.6,37.98,40.67,46.54,45.78,52.98,62.71,81,100.9,173.8,233.8,331.6,471.3,4.387,4.06,3.072,2.076,1.537,0.903,3.698,3.504,3.016,1.971,1.333,0.854
116,1015,26.3,,172,101.5,97.5,83.4,61.49,51.93,41.75,39.18,35.12,34.12,32.94,33.14,88.3,86.3,73.6,62.51,51.61,44.65,39.75,38.06,34.88,35.92,33.8,36.24,35.32,35.38,32.16,29.51,27.66,26.82,25.59,25.2,24.9,24.68,36.82,38.7,45.88,46.89,53.1,61.29,84.7,103.7,189.1,255.8,351.1,486.2,4.193,3.69,3.062,2.166,1.424,0.895,3.71,3.352,2.865,1.897,1.477,1.028
116,1015,30.3,,176,100.4,95.4,82.4,61.14,51.73,41.81,38.78,35.18,34.3,33.24,33.68,87.6,85.6,73.5,62.26,51.63,44.75,39.6,37.4,34.84,36.48,34.04,36.56,35.8,35.8,32.3,29.69,27.86,26.92,25.65,25.31,24.94,24.76,38.44,41.57,48.94,47.37,56.04,66.87,89.2,108.1,186.9,265.3,353.9,495,4.734,4.178,3.359,2.244,1.474,0.903,4.148,3.757,2.65,1.987,1.385,0.925
116,1015,34.3,,180,100.5,95.1,82.1,61.55,51.99,41.85,38.28,35.02,33.84,32.8,33.06,87.7,85.5,73.4,62.34,51.83,44.69,39.65,37.4,34.68,35.36,33.54,37.04,36.34,36.2,32.6,29.85,27.86,27.06,25.73,25.33,25.04,24.76,38.26,41.81,48.05,46.22,54.2,66.12,86.5,106.3,188.5,249.1,344.7,502.4,4.944,4.03,3.097,2.168,1.613,1.026,4.391,3.627,3.333,2.495,1.56,1.025
116,1015,38.3,,184,101.1,96.1,83.3,61.22,51.97,41.95,38.58,35.04,33.68,32.82,33.24,88.4,86.2,74,62.69,51.83,44.63,39.8,38.44,35.18,36.24,33.82,37.38,36.88,36.7,33.04,30.15,28.04,27.06,25.83,25.35,25.08,24.8,38,40.87,47.57,46.22,54.7,66.77,86.4,106.3,187.7,261.7,372.1,532.3,4.403,3.751,3.008,1.879,1.174,0.78,3.913,3.409,2.73,1.908,1.182,0.681
116,1015,42.3,,188,100.4,94.8,81.4,60.54,51.1,41.67,38.6,34.76,33.84,33.2,33.9,87.7,85.4,73,61.85,51.44,44.02,39.28,37.1,34.56,35.3,33.48,37.92,37.36,37.06,33.38,30.39,28.25,27.18,25.85,25.51,25.18,24.96,38.76,42.6,49.08,48.84,57.56,68.68,86.2,106.3,189.7,265.3,380.2,547.2,4.147,3.534,3.29,2.318,1.516,0.981,4.189,3.517,2.843,1.802,1.418,0.92
116,1015,46.3,,192,99.2,94.9,80.8,60.53,51.16,41.71,38.6,34.52,33.5,32.34,32.16,87.3,84.8,73.2,61.79,51.46,44.43,39.44,36.72,34.24,34.46,33,38.46,37.74,37.54,33.6,30.48,28.45,27.3,25.99,25.61,25.25,25,40.15,42.96,50.05,50.54,58.57,69.66,87.8,110.4,192.6,274.1,393.2,560.1,4.193,3.669,3.072,2.116,1.488,0.978,4.245,3.328,2.552,2.045,1.601,1.041
116,1015,50.3,,196,98.7,93.9,80.7,60.31,51.32,41.75,38.46,34.56,33.16,31.96,31.6,86.8,84.5,72.8,61.61,51.56,44.34,39.2,36.48,34.06,33.84,32.76,38.66,38.1,37.98,34.04,30.64,28.19,27.46,26.05,25.73,25.37,25.09,40.06,43.06,49.62,49.93,56.76,67.78,84.9,108.1,184.7,258.1,382.2,574.3,4.361,4.065,3.401,2.226,1.582,0.972,4.262,3.697,3.027,2.18,1.404,0.879
116,1015,54.3,,200,98.7,94.1,81.4,60.33,51.28,41.73,38.38,34.71,33.13,32.32,32.64,87.4,85.2,73.4,61.55,51.6,44.3,39.12,36.85,34.15,34.45,32.88,39.02,38.24,38.36,34.41,30.86,28.49,27.26,26.16,25.73,25.39,25.21,39.72,43.42,48.96,48.29,56.19,66.17,85.2,107.3,183.4,254.7,394.5,580.1,4.738,4.256,3.426,2.331,1.472,0.873,4.586,3.749,3.005,1.902,1.485,1.022
116,1015,58.3,,204,100.3,95.4,82.2,60.75,51.52,41.75,38.82,35.21,34.43,33.73,34.13,88.1,85.8,73.7,62.18,51.66,44.44,39.24,37.32,34.61,35.63,33.77,39.4,38.68,38.56,34.59,30.96,28.71,27.22,26.26,25.81,25.45,25.21,38.24,41.75,47.85,47.87,54.58,63.58,82.8,107.3,187,263.4,392.4,581.2,4.494,4.026,3.161,1.868,1.257,0.772,4.168,3.611,2.794,1.606,1.191,0.961
116,1016,2.3,,208,100.1,95,80.6,60.06,50.98,41.55,38.82,34.77,34.21,33.17,33.57,88,85.5,73.3,61.24,51.36,44.22,39.2,37.24,34.49,35.35,33.45,39.8,39.14,38.8,34.93,31.02,28.75,27.46,26.36,25.93,25.57,25.29,38.68,41.61,47.99,49.81,57.71,67.6,86.7,108.8,183.5,260.6,378.1,566.7,3.839,3.634,3.01,2.015,1.347,0.88,4.257,3.749,2.843,1.823,1.215,0.758
