Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1153,34.3,,264,139.3,122.7,98.1,74,60.91,51.07,46.3,42.9,40.79,38.59,37.08,118.3,110.3,92.2,71.6,59.16,49.83,45.72,41.9,40.11,38,37.3,69.5,67.2,64.5,52.99,42.72,36.9,35.14,31.96,31.63,31.01,30.27,33.98,35.1,39.61,40.57,44.07,48.46,58.17,72.3,98.3,125.9,170,196.8,1.056,0.596,0.618,0.329,0.304,0.169,0.653,0.385,0.584,0.376,0.27,0.207
116,1153,38.3,,268,136.7,119,96.1,73,60.24,50.58,46,42.66,40.49,38.26,36.78,116,108.8,90.7,70.3,58.45,49.53,45.4,41.62,39.79,37.7,37.04,70.3,68.97,64.48,53.23,42.98,36.94,35.06,32.32,31.66,31.19,30.51,33.42,34.64,38.93,39.85,43.24,47.13,56.18,69.7,94.6,120.9,161.7,185.3,1.113,0.653,0.277,0.224,0.266,0.134,0.774,0.599,0.422,0.341,0.181,0.18
116,1153,42.3,,272,134.7,118.2,94.7,71.7,59.14,50.08,45.68,42.24,40.11,38,36.6,113.9,106.9,89.7,69.24,57.6,49.01,44.99,41.19,39.51,37.42,36.76,70.2,69.8,65.51,53.39,42.98,37.12,35,32.66,31.84,31.17,30.25,32.78,33.96,38.18,38.95,42.08,45.86,54.32,67.3,90.9,116,154.5,175.5,1.227,0.779,0.534,0.297,0.238,0.131,0.787,0.714,0.656,0.392,0.211,0.149
116,1153,46.3,,276,131.8,116.2,92.8,70.6,58.31,49.53,45.12,41.98,39.85,37.69,36.3,111.8,105,88.3,68.53,56.97,48.4,44.66,40.98,39.27,37.17,36.58,70.7,70.6,65.78,53.64,43.29,37.21,35.14,32.83,32.07,31.21,30.41,32.37,33.42,37.33,38.13,41.08,44.55,52.81,65.21,87.8,112.1,148.6,167.4,1.128,0.561,0.346,0.313,0.215,0.123,0.831,0.636,0.403,0.241,0.181,0.128
116,1153,50.3,,280,130,114.9,92,69.54,57.62,49.07,44.73,41.59,39.59,37.56,36.2,109.9,103.8,87.3,67.67,56.46,47.92,44.29,40.71,39.01,36.98,36.36,70.9,70.5,65.9,54.08,43.46,37.18,34.92,32.66,31.88,31.3,30.35,31.9,32.96,36.86,37.68,40.31,43.46,51.33,63.24,85,108.7,143,159.8,0.999,0.548,0.42,0.255,0.238,0.116,0.73,0.597,0.46,0.249,0.26,0.134
116,1153,54.3,,284,127.1,112.4,90.8,68.79,57.05,48.6,44.41,41.33,39.29,37.3,36.02,107.9,102.1,86.1,66.57,55.88,47.55,43.97,40.47,38.75,36.76,36.14,70.2,70.5,66.02,54.38,43.67,37.36,34.94,32.46,31.82,31.45,30.63,31.58,32.48,36.14,36.9,39.47,42.56,50.14,61.35,82.3,105.4,137.8,153.3,1.048,0.718,0.391,0.3,0.167,0.088,0.697,0.649,0.456,0.246,0.167,0.147
116,1153,58.3,,288,125.4,110.2,89.9,68.01,56.42,48.18,44.05,40.95,38.9,36.9,35.68,106.2,100.5,84.8,66.24,55.41,47.19,43.8,40.31,38.54,36.56,35.94,69.9,69.82,65.67,54.42,43.52,37.62,35.3,32.58,31.9,31.46,30.8,31.06,32,35.48,36.26,38.8,41.79,49.06,59.89,80.4,102.9,134.3,149.1,1.128,0.635,0.625,0.345,0.338,0.196,0.637,0.576,0.467,0.28,0.216,0.17
116,1154,2.3,,292,104.1,99.2,82.5,65.7,54.16,47.23,42.46,39.81,38.04,36.1,34.68,100.8,91.3,77.2,60.58,53.47,44.19,42.58,38.66,37.48,35.42,35.42,70.8,67.12,65.47,52.48,42.9,37.3,34.7,32.78,31.86,31.32,30.49,30.57,31.13,34.62,35.46,37.78,40.57,47.39,57.92,77.6,99.8,129.8,139.1,1.437,0.957,0.442,0.103,0.04,-0.029,0.62,0.607,0.339,0.127,0.052,0.026
116,1154,6.3,,296,86.8,89.4,77.5,62.3,50.64,45.72,40.23,38.32,36.96,35.46,33.98,95.4,85.6,73.2,58.77,52.62,41.25,41.37,37.52,37,34.86,35.1,71.5,66.73,65.09,52.05,43.06,36.86,34.72,32.82,32.06,31.42,30.49,30.05,30.91,34.28,34.84,36.86,39.27,45.56,55.55,74.2,95.4,124.7,131.2,1.448,0.735,0.227,0.124,0.076,0.002,0.616,0.502,0.053,-0.011,0.018,0.005
116,1154,10.3,,300,81.9,85.9,73.9,59.81,49.18,44.45,39.43,38,36.74,35.24,33.62,92.2,81.5,70.5,58.06,51.53,40.39,41.01,37.24,36.66,34.48,34.78,61.06,63.93,64.6,51.81,42.72,36.54,34.94,32.88,32.1,31.64,30.29,29.79,30.63,33.66,34.22,35.74,37.96,43.64,52.96,71.3,91.1,117.5,121.8,1.464,0.849,0.358,0.063,0.021,-0.009,0.527,0.466,0.17,0.034,0.011,0.052
116,1154,14.3,,304,79.3,83.7,72.2,57.37,47.19,43.86,38.9,37.74,36.52,34.92,33.26,89.3,80.4,67.75,54.34,50.4,40.53,40.61,36.8,36.44,34.34,34.54,53.81,61.13,64.13,50.23,41.99,36.5,34.68,32.92,32.12,31.42,30.03,29.43,30.15,33.14,33.48,34.94,36.86,41.99,50.74,68.28,87.8,112.3,114.5,1.448,0.883,0.311,0.168,0.038,-0.019,0.442,0.471,0.094,0.024,0.014,0.003
116,1154,18.3,,308,77.3,81.8,72.1,57.78,46.89,43.32,38.36,37.24,36.08,34.6,33.06,87,78.4,67.44,56.18,49.71,39.22,39.85,36.06,35.98,33.92,34.26,60.05,60.58,63.74,49.27,41.93,36.34,34.84,33.02,31.9,31.4,30.19,29.05,29.75,32.4,32.76,34.04,35.82,40.59,48.86,65.45,84.1,106.7,107.7,1.418,0.618,0.158,0.174,0.092,0.029,0.483,0.518,0.147,-0.045,0.046,0.036
116,1154,22.3,,312,74.7,79.7,68.44,56.63,46.62,43.3,38.24,37.32,36.1,34.58,33.2,84.4,76.4,65.35,54.3,49.37,39.97,40.05,36.4,36.12,34,34.18,60.96,60.11,63.77,49.17,42.36,36.42,34.66,33.02,32.36,31.09,29.95,28.75,29.45,31.94,32.32,33.36,34.94,39.15,47.03,62.93,81.2,102.2,102.2,1.201,0.635,0.336,0.137,0.044,0.027,0.499,0.44,0.339,0.135,0.095,0.055
116,1154,26.3,,316,73.6,77.9,69.37,56.72,46.76,43.18,38.2,36.88,35.8,34.28,32.92,82.3,75.7,66.28,54.46,49.08,39.62,39.86,36.04,35.78,33.62,33.92,53.95,60.05,63.01,49.08,42.33,36.62,34.66,32.78,32.3,31.38,30.18,28.43,29.05,31.34,31.58,32.58,34.06,38.12,45.45,60.62,78.4,97.5,95.8,1.144,0.509,0.358,0.105,0.022,0.005,0.341,0.403,0.241,0.066,0.114,0.069
116,1154,30.3,,320,72.3,75.3,68.11,55.95,46.04,42.43,37.5,36.38,35.28,33.82,32.54,80.3,74.1,66.47,53.67,48.52,39.22,39.32,35.62,35.5,33.38,33.7,55.08,61.02,63.11,50.53,42.33,36.94,34.94,32.98,32.14,31.44,30.04,28.13,28.75,30.74,31.06,31.9,33.36,36.9,43.74,58.26,75.9,92.7,90.4,0.949,0.657,0.18,0.1,0.03,0.005,0.426,0.4,0.087,0.011,0.046,-0.013
116,1154,34.3,,324,69.9,75.1,66.93,54.84,45.33,41.91,37,35.7,34.8,33.5,32.1,78.7,73.9,64.82,53.12,47.77,37.8,38.74,35.06,34.94,33.02,33.46,65,60.9,63.15,50.35,42.48,37.14,34.84,33.06,32.18,31.54,30.07,27.8,28.29,30.17,30.38,31.18,32.28,35.88,42.33,56.16,73,89,85.4,0.915,0.757,0.257,0.045,0.031,-0.016,0.385,0.382,0.219,0.09,0.045,-0.015
116,1154,38.3,,328,69.94,73.7,65.43,53.42,43.7,41.03,36.53,35.45,34.61,33.37,31.96,77,71.2,61.71,50.98,46.78,36.59,38.22,34.65,34.57,32.64,33.26,65.1,61.1,63.62,50.19,42.49,37.2,34.95,33.2,32.18,31.3,30.18,27.54,28.03,29.76,29.88,30.64,31.58,34.95,41.01,54.23,70.4,85.1,80.8,0.953,0.666,0.284,0.082,0.022,-0.034,0.381,0.385,0.249,0.116,0.03,-0.015
116,1154,42.3,,332,67.85,72.5,64.7,53.33,43.54,40.85,36.52,35.34,34.52,33.26,32.02,75,69.48,61.29,50.72,46.26,36.7,38.22,34.72,34.58,32.78,33.14,62.81,60.31,63.18,49.85,41.83,37.52,34.74,33.3,32.14,31.18,29.99,27.34,27.8,29.37,29.49,30.09,30.94,34.06,39.63,52.52,67.97,81.3,76.8,1.018,0.709,0.22,0.016,0.013,-0.019,0.365,0.301,0.057,-0.087,-0.004,-0.036
116,1154,46.3,,336,66.61,71.4,63.78,51.67,42.62,40.25,35.98,35.18,34.16,33,31.78,73.8,68.6,59.71,48.7,45.23,35.84,37.82,34.38,34.26,32.46,32.88,52.09,57.98,62.36,49.79,41.77,37.46,34.64,33.32,32.34,31.26,30.19,27.12,27.6,29.05,29.11,29.55,30.39,33.26,38.48,50.86,66.3,77.1,72.8,0.884,0.627,0.163,0.116,0.052,0.01,0.316,0.327,0.057,0.053,0.02,0.006
116,1154,50.3,,340,65.1,70.7,62.24,50.68,42.41,40.14,36.12,34.84,33.94,32.84,31.54,72.6,68.23,58.45,48.29,44.99,35.94,37.6,34.1,34,32.22,32.72,63.9,59.93,62.4,50.37,41.07,37.54,34.74,33.2,32.26,31.26,30.06,26.88,27.28,28.69,28.65,29.01,29.73,32.54,37.44,49.32,64.23,72.4,69.23,0.957,0.583,0.114,0.016,-0.009,-0.022,0.235,0.233,0.049,-0.011,-0.033,-0.033
116,1154,54.3,,344,63.76,69.35,61.81,50.05,41.63,39.68,35.5,34.5,33.52,32.66,31.32,71.3,66.73,57.72,47.45,44.26,35.72,37.3,33.82,33.72,32.08,32.62,64.8,60.23,62.24,48.29,41.33,37.34,34.94,33.1,32.18,31.22,30.24,26.66,26.98,28.33,28.25,28.59,29.21,31.72,36.32,47.43,62.18,69.88,65.98,0.881,0.631,0.297,0.179,0.02,-0.012,0.353,0.28,0.026,-0.056,-0.035,0.02
116,1154,58.3,,348,64.09,68.25,59.72,48.82,40.47,39.2,35.49,34.37,33.46,32.5,31.18,70,65.79,56.86,46.6,43.76,35.15,37.2,33.72,33.66,31.92,32.44,62.81,60.17,61.89,49.32,41.45,37.34,35.01,33.12,32.26,31.22,30.26,26.48,26.76,28.01,27.89,28.17,28.73,31.04,35.39,45.94,60.49,67.17,63.21,0.755,0.37,0.131,0.124,0.02,-0.017,0.32,0.34,0.075,0,-0.001,-0.017
116,1155,2.3,,352,62.24,67.37,58.89,48.51,40.12,39.04,35.33,34.35,33.39,32.41,31.16,68.84,64.29,57.81,45.17,43.36,34.91,36.83,33.39,33.43,31.78,32.31,61.63,59.6,61.14,49.8,41.99,37.39,34.35,32.93,32.27,31.1,29.84,26.28,26.64,27.73,27.59,27.75,28.25,30.42,34.45,44.64,58.79,64.35,60.68,0.968,0.609,0.129,0.029,-0.006,-0.04,0.328,0.241,0.079,-0.061,-0.004,-0.036
116,1155,6.3,,356,61.55,66.16,58.04,48.05,40.16,38.7,35.11,34.09,33.12,32.18,30.96,67.58,63.5,56.03,45.31,42.96,34.49,36.78,33.14,33.22,31.54,32.14,63.19,60.35,60.82,49.81,41.81,37.56,34.19,33.04,32.02,31.16,29.82,26.12,26.4,27.44,27.24,27.38,27.85,29.94,33.72,43.3,57.01,61.9,58.2,0.934,0.453,0.099,0.039,0.012,-0.027,0.332,0.165,-0.06,-0.013,-0.005,-0.008
116,1155,10.3,,360,60.49,64.88,57.09,47.19,39.96,38.46,34.8,34.02,33.2,32.18,30.94,66.53,61.69,54.48,44.87,42.74,34.46,36.54,33.3,33.3,31.58,32.06,64.23,59.52,60.78,49.55,41.59,37.7,34.14,33.04,32.22,31.26,30.01,25.91,26.21,27.18,26.96,27.12,27.44,29.39,32.86,42.01,55.43,59.28,55.49,0.778,0.514,0.237,-0.032,-0.009,-0.034,0.292,0.259,0.057,-0.011,-0.014,-0.031
116,1155,14.3,,364,60.19,63.8,56.4,46.48,39.36,38.16,34.59,33.61,32.82,31.82,30.74,65.39,61.06,54.47,44.36,42.55,34.27,36.27,32.9,32.92,31.34,31.86,61.69,60.86,60.55,49.4,41.67,37.54,34.23,32.9,32.26,31.24,29.58,25.75,26,26.9,26.68,26.74,27.1,28.89,32.26,40.89,53.79,57.59,53.3,0.892,0.54,0.101,0.1,0.004,-0.016,0.288,0.256,0.015,-0.011,-0.014,0.001
116,1155,18.3,,368,58.48,62.66,57.11,46.34,39.04,37.73,34.05,33.53,32.71,31.76,30.5,64.35,61.26,52.94,43.76,41.69,34.09,35.97,32.93,32.73,31.18,31.74,61.46,60.75,60.53,49.46,41.25,37.17,34.17,32.83,32.13,31.14,29.8,25.63,25.9,26.66,26.48,26.48,26.74,28.43,31.52,39.88,52.47,55.61,51.3,0.743,0.535,0.193,0.061,-0.006,-0.034,0.239,0.212,0.041,-0.09,-0.022,-0.031
116,1155,22.3,,372,57.53,61.53,56.38,45.65,38.64,37.43,34.21,33.55,32.59,31.72,30.5,63.39,59.76,52.92,43.62,41.57,33.57,35.95,32.75,32.63,31.16,31.62,61.63,60.21,60.45,48.37,40.7,37.27,34.39,32.77,31.9,31.18,29.82,25.43,25.63,26.4,26.24,26.22,26.48,28.05,30.92,38.9,50.98,53.75,49.36,0.778,0.514,0.131,-0.005,0.028,-0.033,0.243,0.228,-0.011,-0.053,-0.004,-0.02
116,1155,26.3,,376,57.35,61.04,55.2,45.81,39.14,37.15,34.13,33.09,32.32,31.52,30.38,62.5,59.11,52.39,43.44,41.61,33.43,35.71,32.47,32.32,30.94,31.52,63.8,58.52,59.56,49.12,40.9,37.11,34.75,32.14,31.5,30.96,29.56,25.33,25.51,26.2,26.02,26.04,26.18,27.65,30.32,37.92,49.62,51.88,47.62,0.762,0.257,0.077,0.029,-0.008,-0.044,0.215,0.212,0.011,-0.103,-0.02,-0.004
116,1155,30.3,,380,56.56,60.93,54.17,44.92,38.17,36.75,33.65,32.81,32.11,31.35,30.24,61.77,58.87,52.31,43.11,41.16,33.07,35.47,32.19,32.19,30.74,31.41,59.19,57.69,59.29,48.33,40.58,36.65,34.59,32.27,31.83,30.76,29.54,25.23,25.37,26,25.82,25.76,25.96,27.37,29.8,36.99,48.49,50.16,46.15,0.755,0.348,0.141,0.063,0.005,-0.029,0.118,0.212,0.087,-0.058,-0.03,-0.04
116,1155,34.3,,384,55.14,60.91,54.79,44.56,37.73,36.57,33.45,32.75,31.97,31.19,30.16,61.02,58.68,51.94,41.97,40.5,32.23,35.13,31.93,32.11,30.7,31.31,61.77,58.14,58.85,47.95,40.22,36.67,34.39,32.75,31.87,30.86,29.62,25.11,25.27,25.84,25.6,25.56,25.74,26.99,29.34,36.27,47.4,48.31,44.54,0.724,0.431,0.091,0.061,0.011,-0.026,0.223,0.212,0.008,-0.045,-0.037,-0.033
116,1155,38.3,,388,55,59.66,53.04,44.08,37.69,36.37,33.41,32.55,31.87,31.1,30.02,60.25,56.9,50.83,42.33,40.58,32.87,35.07,31.91,31.95,30.7,31.2,58.93,58.77,58.26,48.13,40.4,36.63,34.01,32.97,31.73,30.84,29.42,25.01,25.17,25.68,25.41,25.39,25.51,26.68,28.86,35.43,46.29,47,43.05,0.77,0.374,0.245,0.05,0.019,-0.01,0.199,0.107,0.083,-0.087,-0.03,-0.031
116,1155,42.3,,392,54.59,58.54,52.61,43.7,37.79,36.33,33.47,32.81,31.85,31.1,29.96,59.37,56.54,50.85,40.94,40.3,33.11,35.07,32.11,31.87,30.56,31.1,60.53,58.81,58.5,48.33,40.84,37.31,33.83,32.79,31.63,31.06,29.44,24.87,24.99,25.51,25.25,25.19,25.31,26.42,28.47,34.73,45.14,45.75,41.85,0.705,0.261,0.089,0.116,0.038,-0.049,0.199,0.178,0.049,-0.061,-0.016,-0.014
116,1155,46.3,,396,53.48,56.94,52.18,43.01,36.95,35.81,33.17,32.83,31.99,31.07,30.04,58.58,55.81,50.91,41.14,39.72,32.47,34.85,32.11,32.07,30.62,31.07,60.77,58.26,58.26,47.9,40.18,37.07,33.51,32.33,31.75,31.17,29.28,24.79,24.91,25.4,25.15,25.03,25.15,26.16,28.09,34.03,44.06,44.08,40.62,0.747,0.226,0.037,-0.045,-0.021,-0.023,0.15,0.225,0.015,-0.016,-0.038,-0.008
116,1155,50.3,,400,52.73,56.57,51.23,42.57,36.39,35.85,33.25,32.85,31.85,30.99,29.94,57.75,54.51,50.47,40.72,39.54,32.29,34.69,32.01,32.01,30.56,30.97,58.74,57.79,57.93,47.98,40.52,36.99,33.59,32.13,31.51,30.95,29.6,24.75,24.87,25.28,25.01,24.91,25.01,25.92,27.69,33.37,42.93,42.71,39.52,0.659,0.448,0.082,0.005,-0.031,-0.047,0.215,0.22,-0.026,-0.071,-0.029,-0.014
116,1155,54.3,,404,52.33,56.35,50.51,42.03,36.33,35.41,32.85,32.45,31.69,30.83,29.74,57.04,54.23,49.6,39.7,39.19,32.35,34.65,31.87,31.83,30.4,30.87,61.85,58.34,57.34,45.65,39.37,36.99,33.39,32.03,31.59,30.74,29.52,24.67,24.75,25.15,24.91,24.83,24.83,25.7,27.35,32.73,42.13,41.6,38.57,0.732,0.366,0.069,0.026,-0.019,-0.06,0.191,0.23,-0.015,-0.069,-0.034,-0.032
116,1155,58.3,,408,51.24,56.25,50.25,42.17,36.09,35.21,32.79,32.53,31.69,30.82,29.8,56.43,53.4,48.51,40.26,39.08,32.09,34.49,31.93,31.87,30.48,30.8,60.85,56.17,57.12,45.89,39.24,36.55,33.61,31.99,31.14,30.72,29.28,24.57,24.71,25.05,24.81,24.65,24.71,25.5,27.07,32.13,41.14,40.76,37.61,0.648,0.361,0.042,-0.011,-0.033,-0.061,0.203,0.162,-0.015,-0.034,-0.043,-0.008
116,1156,2.3,,412,51.03,55.14,50.55,42.19,36.21,35.27,33.09,32.51,31.61,30.76,29.8,55.68,53.4,47.99,40.38,38.85,32.43,34.35,31.73,31.73,30.3,30.7,57.69,56.56,57,45.47,38.71,36.43,33.87,31.99,31.15,30.6,29.42,24.51,24.59,24.95,24.71,24.57,24.59,25.35,26.76,31.59,40.24,39.69,36.61,0.618,0.335,0.096,0.047,-0.047,-0.056,0.114,0.147,-0.049,-0.116,-0.034,-0.013
116,1156,6.3,,416,49.88,54.93,50.85,41.44,35.73,34.79,32.83,32.13,31.33,30.53,29.66,54.93,53.19,47.62,40.56,38.73,32.19,34.23,31.49,31.53,30.1,30.59,56.45,55.56,56.09,45.04,38.55,36.23,33.45,31.61,31.13,30.61,29.52,24.43,24.53,24.85,24.57,24.43,24.45,25.18,26.51,31.13,39.46,38.91,35.81,0.663,0.366,0.148,-0.003,-0.013,-0.023,0.154,0.12,0.011,-0.053,-0.037,-0.011
116,1156,10.3,,420,49.21,53.7,50.04,41.56,35.81,34.81,32.53,32.11,31.21,30.42,29.48,54.37,52.65,47.52,40.74,38.55,32.27,34.15,31.47,31.33,30.06,30.54,54.81,55.42,55.62,44.88,38.59,35.13,33.43,31.43,30.74,30.54,29.24,24.37,24.43,24.73,24.45,24.37,24.39,24.99,26.28,30.62,38.61,38.21,35.17,0.629,0.379,0.027,0.074,-0.006,-0.056,0.15,0.188,-0.049,-0.116,-0.01,-0.018
116,1156,14.3,,424,48.55,53.3,49.54,40.76,35.61,34.61,32.69,31.97,31.17,30.42,29.38,53.6,51.78,46.19,39.64,38.49,32.11,34.07,31.49,31.23,30.1,30.42,55.36,53.98,55.06,45.39,38.61,35.01,32.95,31.03,30.2,30.22,29.2,24.31,24.39,24.63,24.41,24.27,24.25,24.85,26.06,30.18,37.97,37.45,34.41,0.614,0.348,0.025,-0.013,-0.017,-0.043,0.15,0.165,-0.057,-0.087,-0.02,-0.018
116,1156,18.3,,428,48.14,52.87,48.81,40.64,35.45,34.33,32.43,31.85,31.01,30.3,29.32,53.03,51.25,46.31,39.31,38.05,31.71,33.87,31.15,31.19,29.88,30.34,48.99,52.41,54.95,44.6,37.71,33.87,33.11,31.27,30.59,30.24,29.18,24.21,24.33,24.51,24.33,24.19,24.17,24.75,25.86,29.8,37.15,36.71,33.71,0.644,0.366,0.077,-0.034,-0.031,-0.035,0.162,0.16,-0.026,-0.066,-0.03,-0.013
116,1156,22.3,,432,47.44,52.42,49.09,40.66,34.99,34.37,32.33,31.81,31.09,30.31,29.28,52.34,51.01,46.55,39.57,37.85,31.75,33.79,31.31,31.23,29.94,30.33,51.09,52.81,55.18,43.85,37.83,33.39,32.63,30.87,29.94,30.02,29.08,24.17,24.25,24.47,24.25,24.15,24.09,24.63,25.68,29.4,36.45,36.11,32.95,0.469,0.331,0.141,0.026,-0.008,-0.06,0.158,0.144,-0.045,-0.103,-0.038,-0.023
116,1156,26.3,,436,46.93,51.66,48.65,40.3,35.01,34.33,32.11,31.83,31.07,30.34,29.38,51.86,51.23,46.23,38.83,37.63,31.67,33.51,31.23,31.23,29.9,30.26,53.19,53.23,55.24,44.44,37.83,33.85,32.67,30.91,30.2,29.88,28.88,24.09,24.25,24.39,24.21,24.07,24.01,24.51,25.5,29.06,35.91,35.45,32.43,0.572,0.261,0.129,0.047,0.008,-0.06,0.154,0.186,0.008,-0.069,-0.034,-0.01
116,1156,30.3,,440,46.51,51.8,48.28,40.32,35.03,34.01,32.03,31.53,30.85,30.2,29.26,51.27,50.48,46.07,38.99,37.47,31.91,33.39,30.95,30.99,29.78,30.18,53.86,52.61,54.89,44.07,37.39,33.51,32.23,30.55,30.35,29.82,28.42,24.09,24.17,24.35,24.11,23.99,23.95,24.43,25.28,28.74,35.19,34.81,31.91,0.518,0.309,0.131,0.039,0.007,-0.062,0.158,0.191,-0.041,-0.085,-0.026,-0.031
116,1156,34.3,,444,46.01,51.4,47.48,40.08,34.85,33.67,31.71,31.23,30.63,29.98,29.02,50.83,49.88,45.46,38.37,37.23,30.99,33.25,30.81,30.83,29.6,30.1,49.9,52.36,54.16,43.87,37.51,31.87,32.51,30.99,30.59,29.76,28.34,24.05,24.13,24.27,24.03,23.93,23.91,24.37,25.18,28.44,34.71,34.15,31.37,0.637,0.239,0.032,0.011,-0.022,-0.05,0.154,0.188,0.011,-0.071,-0.033,-0.024
116,1156,38.3,,448,46.25,51.45,47.56,39.93,34.93,33.81,31.63,31.09,30.57,29.94,29.02,50.44,49.8,45.7,38.71,37.23,31.17,32.99,30.61,30.61,29.5,29.94,53.17,51.78,54.08,44.18,37.09,31.43,32.37,30.69,30.27,29.84,28.7,23.97,24.07,24.17,23.95,23.87,23.81,24.23,25.06,28.18,34.26,33.83,30.93,0.564,0.331,0.062,-0.045,-0.039,-0.05,0.122,0.107,-0.068,-0.095,-0.02,-0.027
116,1156,42.3,,452,45.44,50.69,47.25,39.29,34.34,33.47,31.63,30.99,30.43,29.83,28.9,49.86,49.35,44.48,37.95,36.73,30.87,32.93,30.43,30.59,29.36,29.91,49.31,51.53,54,43.25,36.67,31.05,32.11,30.73,30.03,29.7,28.36,23.89,23.97,24.11,23.89,23.77,23.73,24.19,24.96,27.94,33.88,33.26,30.59,0.576,0.361,0.084,0.013,-0.03,-0.018,0.122,0.084,0.03,-0.082,-0.046,-0.037
116,1156,46.3,,456,45.04,50.1,46.27,38.81,33.78,33.34,31.33,30.91,30.33,29.71,28.82,49.49,48.75,44.31,37.47,36.4,30.45,32.83,30.47,30.55,29.34,29.83,50.18,51.19,53.57,43.07,36.52,31.69,32.11,30.69,29.99,29.67,28.68,23.83,23.91,24.03,23.85,23.73,23.67,24.09,24.82,27.66,33.39,32.81,30.15,0.503,0.205,0.057,-0.045,-0.033,-0.046,0.085,0.084,-0.011,-0.103,-0.042,-0.028
116,1156,50.3,,460,45.04,49.47,46.25,38.89,34.07,33.13,31.65,30.85,30.11,29.5,28.66,49.03,48.2,43.97,37.93,36.27,30.61,32.97,30.31,30.35,29.22,29.7,51.19,51.43,53.09,43.27,36.35,30.87,31.87,30.47,30.03,29.6,28.46,23.79,23.85,23.93,23.77,23.65,23.62,24.01,24.71,27.41,32.91,32.49,29.81,0.507,0.3,0.109,-0.047,-0.006,-0.044,0.142,0.139,0.015,-0.077,-0.022,-0.043
116,1156,54.3,,464,44.6,49.49,45.88,38.79,34.22,33.05,31.17,30.69,30.05,29.48,28.56,48.55,48.08,44.17,37.77,36.08,30.55,32.51,30.27,30.29,29.1,29.62,50.18,50.44,52.5,43.01,36.42,31.07,32.05,30.21,29.85,29.38,28.38,23.73,23.79,23.91,23.71,23.6,23.58,23.95,24.61,27.21,32.47,32.07,29.4,0.45,0.257,0.01,0.045,-0.021,-0.054,0.089,0.115,-0.094,-0.101,-0.052,-0.023
116,1156,58.3,,468,44.11,48.91,45.38,38.37,33.56,32.69,31.11,30.61,29.97,29.4,28.42,48.08,48.04,43.29,37.25,35.92,30.49,32.57,30.21,30.27,29.1,29.54,49.49,50.08,52.69,42.89,36.6,31.87,32.21,30.11,29.75,29.26,28.14,23.69,23.73,23.85,23.67,23.56,23.56,23.89,24.51,26.97,32.01,31.61,29.08,0.438,0.287,0.037,-0.024,-0.014,-0.054,0.105,0.115,-0.038,-0.085,-0.038,-0.043
116,1157,2.3,,472,44.09,48.4,45.06,38.35,33.52,32.69,31.01,30.61,30.01,29.42,28.52,47.68,47.13,43.63,37.03,35.64,30.29,32.35,30.11,30.27,29.08,29.5,48,48.71,52.48,42.68,36.5,31.95,32.03,30.41,29.56,29.1,28.12,23.63,23.67,23.79,23.63,23.54,23.54,23.85,24.43,26.81,31.63,31.29,28.8,0.507,0.226,0.015,-0.055,-0.018,-0.065,0.118,0.097,0.015,-0.101,-0.033,-0.034
116,1157,6.3,,476,43.55,48.36,44.51,37.91,33.4,32.31,30.89,30.33,29.89,29.26,28.4,47.19,46.83,42.92,36.72,35.52,30.31,32.17,29.89,30.03,28.94,29.43,50.22,48.93,52.1,42.22,36.68,31.77,31.81,30.47,29.41,29.06,28.18,23.61,23.67,23.75,23.59,23.49,23.49,23.81,24.39,26.63,31.21,30.91,28.54,0.358,0.274,-0.012,-0.039,-0.021,-0.047,0.101,0.097,0.011,-0.079,-0.037,-0.041
