Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1111,46.3,,232,173.2,149.9,112.2,77.9,63.34,50.78,50.4,44.83,43.1,41.09,40.69,145.3,133.5,103.7,79.2,64.45,57.11,51.18,49.02,44.75,44.79,41.93,59.02,57.66,55.45,45.39,37.86,32.9,31.7,29.43,29.21,28.75,28.31,48.24,51.69,58.2,63.4,72.4,84.1,105.9,136,185.5,248,360.8,483.2,2.985,1.671,0.826,0.71,0.741,0.594,2.595,1.481,1.025,0.781,0.647,0.721
116,1111,50.3,,236,163.9,143.2,107.5,75.7,60.88,49.91,48.03,43.62,42.18,40.33,39.85,140,127.6,100.9,76.5,62.87,55.09,49.95,47.25,43.84,43.12,41.13,59.83,58.57,56.2,46.22,37.76,32.9,31.66,29.45,29.19,28.93,28.49,46.82,49.73,55.75,60.56,69.29,79.8,100.7,128.8,174.1,232.9,335,429.7,2.173,1.292,0.801,0.687,0.484,0.208,1.237,0.85,0.562,0.54,0.408,0.341
116,1111,54.3,,240,158.3,139.7,104.8,73.5,59.16,49,45.86,42.36,41.21,39.38,38.54,134.9,123.5,98.6,74.3,61.53,53.39,48.68,45.58,43,41.57,40.31,60.45,59.1,56.46,46.42,37.82,33.04,31.96,29.67,29.43,29.05,28.59,45.29,48.09,53.97,58.22,66.18,75.7,94.9,121.2,164.1,216.8,310.9,395.4,1.464,1.219,0.882,0.508,0.361,0.297,1.285,0.924,0.694,0.296,0.423,0.33
116,1111,58.3,,244,152.5,134.2,101.8,72,57.98,48.3,44.85,41.71,40.45,38.74,37.62,130.6,120,96.6,72.8,60.46,52.4,47.89,44.67,42.48,40.85,39.77,60.9,59.71,56.87,46.34,38.14,33.34,32.04,29.99,29.59,29.21,28.69,43.82,46.5,52.17,56.28,63.95,73.3,91.6,115.7,155,204.1,290.7,365,1.525,1.075,0.811,0.589,0.437,0.271,1.2,0.751,0.709,0.569,0.319,0.269
116,1112,2.3,,248,147.1,129.4,99.1,70.7,56.91,47.77,44.21,41.15,39.85,38.22,37.14,126.8,117.5,94.5,71.4,59.4,51.26,47.19,43.76,41.93,40.13,39.2,61.41,60.11,57.33,46.84,38.38,33.44,32.16,30.13,29.73,29.27,28.73,42.82,45.19,50.72,54.7,62.16,70.8,88.7,111.3,148.6,192.7,272.7,337.9,1.288,0.927,0.544,0.432,0.367,0.264,1.103,0.539,0.705,0.521,0.308,0.239
116,1112,6.3,,252,143.2,125.8,96.8,69.61,56.03,47.16,43.72,40.71,39.42,37.74,36.6,123.4,114.2,92.3,69.92,58.53,50.76,46.66,43.28,41.45,39.54,38.78,61.89,61.14,58.36,47.22,38.68,33.82,32.34,30.34,29.77,29.41,28.97,41.89,44.1,49.52,53.46,60.47,68.68,85.3,106.8,142.4,184.3,256.6,315.7,1.216,0.805,0.724,0.379,0.327,0.2,0.722,0.644,0.581,0.558,0.363,0.184
116,1112,10.3,,256,139.1,122.6,95.7,68.56,55.61,46.68,43.28,40.34,39.06,37.42,36.26,120.3,110.9,90.9,69.43,57.78,50.03,46.01,42.8,41.01,39.18,38.34,62.32,60.67,58.51,46.18,38.42,33.6,32.56,30.3,29.82,29.51,29.11,40.81,42.92,48.21,51.73,58.61,66.54,82.4,102.8,136.8,176.3,243.1,297.4,1.17,0.631,0.843,0.51,0.391,0.217,0.564,0.748,0.52,0.426,0.362,0.307
116,1112,14.3,,260,135.7,120.1,93.8,67.78,55.08,46.28,42.98,40,38.72,37.06,36.03,117.2,109,89.3,68.37,57.19,49.79,45.79,42.37,40.65,38.84,38.06,62.4,60.25,58.26,46.08,38.58,33.42,32.34,30.26,29.98,29.65,29.21,39.78,41.85,47.06,50.31,56.88,64.31,79.2,98.2,131.1,168.8,229.5,278.7,1.147,0.614,0.704,0.3,0.232,0.219,0.904,0.636,0.618,0.386,0.351,0.279
116,1112,18.3,,264,133,117.3,92.1,66.47,54.19,45.78,42.48,39.68,38.38,36.74,35.72,114.8,107.1,88.2,67.44,56.46,49.12,45.35,41.93,40.25,38.46,37.66,62.4,61.12,58.29,45.78,38.36,33.58,32.42,30.35,29.89,29.73,29.25,39.04,40.99,45.9,49.08,55.45,62.48,76.7,95,126.4,162.4,217.9,261.6,1.041,0.479,0.581,0.363,0.308,0.192,0.835,0.717,0.633,0.458,0.306,0.207
116,1112,22.3,,268,130.1,114.1,89.9,65.57,53.73,45.43,42.33,39.52,38.18,36.54,35.51,112.5,105.3,87.1,66.61,55.77,48.41,44.91,41.53,39.94,38.14,37.42,63.11,62.24,59.2,47.29,38.92,33.92,32.42,30.56,30.06,29.84,29.37,38.34,40.2,44.75,47.93,54.03,60.68,74.5,91.9,121.8,155.4,207.3,247.3,1.121,0.535,0.615,0.371,0.244,0.201,0.568,0.442,0.396,0.37,0.23,0.199
116,1112,26.3,,272,127.4,112.2,89,64.7,52.9,45.03,41.79,39.14,37.78,36.26,35.27,110.1,102.4,85.3,65.39,55.18,47.97,44.51,41.21,39.68,37.86,37.14,63.21,62.71,59.36,48.25,39.46,34.19,32.44,30.58,30.24,29.96,29.43,37.54,39.26,43.7,46.86,52.76,59.24,72,88.7,117.2,149.1,197.2,233.2,0.949,0.766,0.482,0.405,0.263,0.18,0.722,0.539,0.418,0.415,0.311,0.213
116,1112,30.3,,276,124.6,110.4,87.8,64,52.51,44.68,41.45,38.78,37.55,36.03,35.07,108.1,101.1,84.1,64.41,54.47,47.34,44.12,40.82,39.38,37.67,36.91,63.23,63.11,59.64,48.87,39.78,34.39,32.55,30.52,30.3,30.06,29.46,36.79,38.44,42.79,45.91,51.82,57.79,69.92,85.8,113.1,143.9,188.2,221,1.071,0.648,0.428,0.387,0.246,0.195,0.71,0.631,0.547,0.339,0.242,0.19
116,1112,34.3,,280,122.3,108.9,85.9,62.93,51.99,44.28,41.31,38.64,37.3,35.86,34.92,106.1,99.5,83.3,63.7,53.97,46.98,43.8,40.45,39.02,37.32,36.62,62.93,62.77,59.62,48.17,40.02,34.4,32.5,30.6,30.3,30,29.61,36.1,37.72,41.97,44.73,50.13,55.57,67.64,82.9,108.9,138.8,179.7,209.4,1.109,0.757,0.309,0.345,0.262,0.169,0.811,0.644,0.626,0.336,0.273,0.207
116,1112,38.3,,284,120.4,107.2,84.4,62.42,51.48,43.98,41.11,38.48,37.16,35.67,34.75,104.4,98.2,82.2,62.91,53.44,46.64,43.58,40.42,38.86,37.18,36.43,63.33,62.68,58.95,48.05,40.06,34.39,32.3,30.72,30.26,30.02,29.64,35.47,37.06,41.25,44,49.2,54.53,65.57,80.2,104.5,133,171.6,198.9,0.816,0.431,0.45,0.3,0.267,0.152,0.523,0.33,0.524,0.492,0.292,0.203
116,1112,42.3,,288,117.1,105,83.9,61.63,51.12,43.62,40.7,38.06,36.73,35.35,34.43,102.3,96.9,81.5,62.64,53.04,46.38,43.21,40.1,38.48,36.81,36.15,63.11,62.01,58.46,47.5,39.64,34.39,32.51,30.66,30.34,30.04,29.5,34.87,36.31,40.2,42.73,47.58,52.77,62.99,76.8,100.6,128.6,164.5,188.3,0.926,0.605,0.442,0.297,0.202,0.155,0.681,0.617,0.449,0.362,0.189,0.195
116,1112,46.3,,292,115.7,103.1,82.5,60.96,50.61,43.31,40.36,37.89,36.53,35.19,34.27,100.7,95.5,80.2,61.85,52.61,46.03,42.89,39.78,38.31,36.55,35.99,63.82,61.06,58.24,47.12,39.42,34.31,32.43,30.7,30.38,30.14,29.62,34.21,35.67,39.34,41.71,46.23,50.97,60.87,74.3,97.2,123.1,156.7,178.1,0.911,0.683,0.497,0.321,0.212,0.13,0.592,0.56,0.388,0.362,0.27,0.209
116,1112,50.3,,296,112.9,101.9,81.5,60.19,49.97,43,40.12,37.72,36.35,35.03,34.05,99,94.3,79.2,60.98,52.13,45.57,42.57,39.46,38.12,36.41,35.79,63.84,61.79,58.34,48.15,39.54,34.33,32.38,30.7,30.44,30.18,29.66,33.67,34.99,38.46,40.82,45.27,49.89,59.8,71.8,93.7,117.6,149.6,169.4,0.888,0.483,0.418,0.242,0.14,0.088,0.628,0.557,0.445,0.278,0.283,0.082
116,1112,54.3,,300,111.4,100.2,80,59.63,49.5,42.67,39.8,37.41,36.19,34.87,34.03,97.5,92.9,78.5,60.41,51.66,44.94,42.29,39.03,37.87,36.23,35.63,63.67,62.6,58.74,48.59,39.76,34.67,32.45,30.76,30.52,30.22,29.7,33.19,34.51,38.03,40.34,44.72,48.99,57.87,69.4,90.4,113.2,143.2,160.7,0.728,0.413,0.467,0.326,0.169,0.106,0.6,0.549,0.498,0.27,0.224,0.157
