Unit,Min,Sec,skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1229,14.3,,40,194.5,185.2,145.3,92.4,77.1,46.98,64.93,48.89,44.38,41.66,46.33,151.4,193.2,150.6,119.3,71.3,73.1,56.35,60.95,43.61,54.41,42.93,29.12,29.2,29.44,27.77,26.2,25.72,25.62,24.89,24.73,24.61,24.53,56.86,63.65,73.2,75.5,86.3,112.4,136,154,204.9,318.3,494.7,600.4,32.42,30.66,25.23,14.82,8.75,5.941,17.77,19.3,14.97,11.4,7.75,5.2
116,1229,18.3,,44,207.3,206,162.5,100.5,82.6,49.8,71.7,56.82,51.74,47.12,55.04,163,201.6,154.6,126.1,77,77.8,61.28,68.37,47.34,62.32,46.33,29.16,29.32,29.48,27.85,26.22,25.74,25.64,24.89,24.69,24.61,24.51,62.29,68.61,76.8,81.3,94.3,119.6,148.3,178.7,242.9,377,551.2,644.8,36.93,31.62,21.09,12.86,8.47,5.498,24.69,44.01,28.15,17.91,10.52,6.665
116,1229,22.3,,48,228,235.9,198.9,110.3,89.4,52.02,76.1,58.76,52.47,47.92,58.42,177.6,256.8,203.2,156.5,88.7,90.3,65.6,73.9,49.05,61.93,46.88,28.74,29.36,29.5,27.91,26.22,25.74,25.6,24.93,24.73,24.59,24.45,67.53,74.2,84.6,86.8,98.1,121.5,153.5,181.9,253.1,394.4,582.8,689.2,30.04,38.85,33.9,19.77,11.82,6.959,19.08,24.38,22.68,14.71,9.86,6.856
116,1229,26.3,,52,231.3,250,208.5,131.5,106.1,56.88,87.8,66.62,60.39,52.95,65,176.6,229.9,192,157,93.5,90.5,67.35,78.2,52.25,67.52,50.59,29.34,29.6,29.68,27.99,26.26,25.76,25.62,24.93,24.79,24.61,24.49,67.07,73.7,83.6,87.4,101.9,127.3,159.6,194.4,288.1,442.1,632.3,727,32.91,32.07,20.79,12.42,8.93,6.143,22.67,33.72,38.04,13.69,8.2,5.14
116,1229,30.3,,56,242,258.9,207,129.2,104.2,58.9,88.2,65.64,59.66,53.44,62.23,183,248.5,212.7,168.1,94.7,90.5,67.74,74.1,52.06,65.56,50.93,29.8,29.88,29.88,28.19,26.38,25.78,25.7,24.97,24.81,24.67,24.53,68.25,77,91.9,95.9,110.4,138.6,172.6,212.2,298.7,447.7,645.9,743,27.18,25.78,24.99,17.62,12.41,7.77,17.79,18.2,16.2,12.64,7.57,5.36
116,1229,34.3,,60,248.1,251.1,207.4,135.8,108.7,61.78,89.1,66.76,58.6,52.57,59.57,181.6,224.2,185.5,147.2,92.7,87,67.76,69.83,51.72,61.99,49.84,30.18,30.25,30.16,28.44,26.55,25.86,25.82,25.01,24.85,24.69,24.49,73.4,82.7,97.2,99.8,114.8,147.1,181.4,227.9,322.4,463.5,637.1,717,30.22,28.12,20.16,12.72,9.56,6.195,18,17.34,14.07,10.92,6.922,4.747
116,1229,38.3,,64,253.5,249.5,204.4,138.3,111.2,64,84.6,65.08,58.3,52.77,62.03,180.4,216.6,180.1,143.2,92.7,87,67.68,73.3,53.98,63.49,50.91,30.56,30.6,30.54,28.4,26.71,25.96,25.84,25.09,24.91,24.73,24.53,77.1,87.9,101.9,106.1,123.8,155.7,197.1,244.5,337,477.5,640.3,687.2,25.29,23.73,23.07,15.37,9.89,7.69,14.1,14.77,16.27,12.77,8.13,6.232
116,1229,42.3,,68,258.1,249.4,210.7,141.5,112.6,66.05,85.7,67.59,62.78,56.88,68.33,181.6,215.4,180.1,144.9,93.9,86.2,67.05,69.46,52.61,61.2,50.87,30.71,31.03,30.97,28.76,26.83,26.02,26.06,25.18,24.99,24.77,24.61,85.4,94.7,110.3,114.5,133.3,166.9,205.5,255.1,345.7,488.1,634.4,677.4,23.38,24.83,22.96,13.78,8.81,5.287,17.92,20,17.16,10.38,6.68,4.134
116,1229,46.3,,72,259.5,255.5,223,151,119.6,67.62,88.8,68.25,62.21,54.89,64.81,184.2,216.7,181.3,148.1,97.4,91.5,70.5,77.1,55.32,64.65,50.83,31.23,31.29,31.45,29.12,27.07,26.1,26.24,25.22,25.09,24.85,24.63,83.2,92.7,109.6,114.9,134.5,170.6,215.6,268.5,366.4,513.1,659.7,705,35.48,30.73,26.7,16.34,10.54,6.981,18.44,18.79,19.29,13.7,8.37,6.026
116,1229,50.3,,76,286.8,287.5,249.9,159.5,128.7,72.7,93.6,70.2,61.2,55.01,61.34,191.7,228.8,191.9,156.3,101.2,93.3,71.9,76,56.17,64.34,52.12,31.65,32.05,32.01,29.58,27.27,26.26,26.38,25.36,25.16,24.91,24.75,85.1,95.3,115.1,120.9,141.2,178.1,222.7,274.1,375.2,528.5,675.1,719,30.43,30.34,25.55,17.66,12.93,8.75,15.78,15.94,11.9,6.707,4.868,3.616
116,1229,54.3,,80,286.2,291.1,252,167.5,134.9,75.1,101.4,76.1,67.94,59.78,68.96,189.8,220.9,188.6,153.1,100,93.3,74,74.5,56.39,64.06,52.43,32.29,32.71,32.69,30.08,27.61,26.38,26.53,25.46,25.28,25.03,24.81,86.3,96.8,116.3,123.1,144,180.1,228.5,293.5,411.6,560.2,708,730,30.67,35.34,33.41,18.19,13.28,9.12,14.81,13.05,10.32,7.07,5.284,4.176
116,1229,58.3,,84,289.1,295.7,276.9,186.3,150.4,81,106.7,80,69.51,61.6,70.8,188.3,215.4,183.4,149.5,100.6,93.1,70.8,72.3,56.05,63.27,52.04,33.25,33.53,33.41,30.65,27.95,26.59,26.71,25.62,25.42,25.14,24.93,88.8,100.7,119.3,120.4,139.8,172.7,219.2,281.8,387.4,514.9,637.7,665.8,29.64,30.89,24.26,14.06,11.21,7.01,13.59,11.61,8.26,4.887,3.767,3.431
116,1230,2.3,,88,301.2,308.2,264.9,181.4,149.2,85.3,110.3,80.6,71.9,63.92,73,190.4,228,189.2,148.8,98.2,91,70.4,71.9,56.9,66.35,53.13,34.09,34.39,34.25,31.09,28.3,26.81,26.87,25.76,25.58,25.3,25.1,91.1,103.2,122.4,124.4,143.9,174.4,224.7,280.3,377.1,485,612.3,655.9,36.89,27.3,18.68,12.53,8.36,5.89,15.47,14.34,9.94,7.16,4.95,3.31
116,1230,6.3,,92,309.6,307.1,261.4,180.5,142.9,82.6,95.6,73.5,67.57,60.73,68.71,197.3,231.3,193,155.6,100.4,92,71.4,71.7,56.09,64.3,53.01,34.87,35.29,35.17,31.81,28.72,27.07,27.03,25.9,25.74,25.38,25.2,92.7,104.3,122.3,123.6,141.9,171.1,217.3,274.4,370.9,485.1,624.4,697.6,45.4,45.23,26.81,20.43,11.71,7.21,17.62,22.47,29,18.25,8.78,4.329
116,1230,10.3,,96,317.5,327,281.8,194.6,154.4,86.2,107.8,79,71.5,63.45,71.9,203.2,263.3,240.7,193.6,112,100,75.2,75.1,56.84,65.26,54.35,36.11,36.33,36.09,32.67,29.2,27.23,27.03,26.04,25.82,25.48,25.28,91.8,100.6,116.6,118.8,137.5,167.3,212.5,272.9,383,512.6,655.2,737,36.34,36.15,27.31,16.08,8.83,5.482,19.63,28.19,24.91,14.12,8.14,5.603
116,1230,14.3,,100,325.1,323.7,271,186.3,143.3,83.5,97.3,73.9,66.92,59.04,64.12,213.6,274.7,224.6,179.1,109.4,97.4,75.8,76,57.36,63.04,53.31,36.97,37.13,37.13,33.45,29.64,27.51,27.05,26.21,25.92,25.58,25.26,90.2,100.4,117.7,120.2,141.4,171.4,220.6,280.8,382.2,514.7,667.8,759,50.17,44.76,29.47,15.25,10.18,6.48,21.9,30.59,28.83,19.91,11.55,7.04
116,1230,18.3,,104,348.5,350.1,297.3,197.6,152.2,85.9,105.9,79.2,69.42,61.88,67.92,229.5,324.3,275.9,213.6,122.3,105.9,78.5,78.6,58.54,65.5,53.56,38.19,37.85,38.25,34.25,30.16,27.87,27.43,26.38,26.12,25.7,25.34,88.8,99,117,121,138.9,167,220.2,275,383,518.1,674,769,58.91,44.13,31.29,20.64,12.79,8.22,27.92,34.94,28.45,14.86,11.97,7.7
116,1230,22.3,,108,349.2,352.8,291.1,193.4,147.5,84.4,99.6,75,66.09,59.95,67.16,260.4,365.1,296.2,233,131.6,118,83.4,84.2,61.03,69.79,55.88,38.47,38.81,39.49,35.22,30.71,28.28,28.08,26.69,26.31,25.9,25.36,87.9,96.3,114.6,120.3,139,166,218.6,274.6,381.6,511.5,661.7,750,39.94,35.23,25.14,13.44,8.21,5.154,34.48,57.78,41.05,24.96,16.25,9.67
116,1230,26.3,,112,340.7,344.6,304.8,197.4,149,85,103.3,79.6,71.7,63.79,71.5,269.3,378.6,325.4,256.4,140.4,121.1,87.1,87.9,63.37,72,57.54,40.55,40.05,40.72,35.96,31.27,28.52,28.6,27.01,26.63,26.15,25.74,89.3,98.2,115.7,119.4,138.4,168.5,220.8,281.8,389.6,534.2,677.1,760,41.89,40.2,36.17,19.59,13.76,7.62,24.33,31.71,28.41,21.01,14.94,10.42
116,1230,30.3,,116,368.3,352.8,296.3,196.3,151,86.3,101.3,79.5,70.6,63.55,70,260.9,347.3,301.8,238.8,140.6,122.7,89.5,90.5,65.26,75.5,59.92,39.19,40.44,41.76,36.91,31.33,28.52,28.9,27.13,26.83,26.34,25.92,90.3,100,116.6,120.9,138.8,172.6,221.9,280,397,532.5,675.5,780,57.45,43.66,30.22,17.73,11.7,6.46,32.09,39.81,40.15,29.21,15.5,8.95
116,1230,34.3,,120,378,372.1,309.9,205.5,154,87.5,103.9,80.8,70.8,63.31,69.53,279.6,373.8,327.8,266.4,151.4,127.4,90.4,92.3,66.21,73.4,59.13,41.14,41.98,42.79,37.89,32.17,28.54,29.08,27.35,27.03,26.47,26.02,84.8,95.4,115.8,117.9,137.3,166.4,220.6,274,388.5,520.1,664.3,774,46.05,45.09,34.5,17.51,10.71,6.395,29.8,28.67,23.41,14.12,10.94,6.357
116,1230,38.3,,124,385.2,408,320.3,208.1,156.9,91,113.2,82.3,72.5,65.46,72.4,283.2,362,312,255.3,149.6,128,91.3,90.3,66.09,73.2,59.39,44.44,43.79,44.38,39.05,33.15,29.16,29.54,27.51,27.35,26.79,26.31,85.8,94.1,115.8,119.9,140.4,170.5,222.7,283,401.3,540.3,689.8,805,66.1,70.1,46.27,25.99,19.18,11.86,33.34,34.34,28.55,18.41,13.01,7.17
116,1230,42.3,,128,398.4,411.1,321,209.9,160.2,91.6,111.2,81,71,63.53,68.63,288.1,365.3,311.2,255.3,154.2,131.1,94.5,93.8,67.71,75.5,60.75,46.51,45.38,45.9,40.25,34.14,29.69,30.01,27.88,27.66,27.07,26.57,88.3,96.1,115.8,118.3,138.1,168.4,216,275.8,394.4,530.1,665.4,782,42.2,31.98,23.29,13.4,9.93,7.01,28.8,36.34,24.87,12.02,9.08,5.828
116,1230,46.3,,132,369.5,356.7,300.5,201,150.5,89.3,100.7,77.3,68.99,61.43,64.28,293.6,369.8,316.9,245.6,149.6,122.4,91.4,88,65.62,70.2,58.25,47.64,47.17,47.68,41.36,34.98,30.25,30.37,28.32,27.92,27.31,26.75,85.7,92.9,111.5,114.4,135.8,160.9,210.4,272.8,387.6,512.5,659.7,769,43.83,51.07,30.66,12.2,7.61,4.474,28.2,28.74,23.68,14.18,10.71,7.27
116,1230,50.3,,136,369,365.9,291.8,196.6,145.4,88.1,98.6,76,67.47,60.62,62.53,288.9,356,298.8,234.4,147.1,121.6,90.9,88.8,66.49,71.1,58.39,49.89,48.62,49.05,42.64,35.86,30.85,31.05,28.72,28.24,27.56,27.03,85.1,93.2,109.7,114,130.5,156.7,206.8,264.3,376,493.3,636.1,759,58.42,51.01,32.68,14.95,7.95,5.298,25.02,25.02,20.98,14.04,8.43,5.189
116,1230,54.3,,140,367.3,346.7,272.8,186.8,138.4,86.5,92.7,72.1,64.22,58.72,59.87,290.9,351.4,293.4,226.1,143.8,117.6,89.1,84.2,65.29,68.08,57.5,51.51,50.54,50.2,44.09,36.66,31.53,31.25,29.04,28.56,27.82,27.21,85.9,93.8,110.1,113.2,129.3,155,199.7,256.3,365.5,480.7,633.8,746,30.75,20.2,15.15,7.74,5.693,3.757,23.25,22.96,15.3,9.53,7.09,5.207
116,1230,58.3,,144,353.6,331.7,259.8,179.2,134,85.1,89.7,72.7,65.84,60.18,62.63,280.1,332.4,276.6,207.7,139.1,113.5,87.3,83.4,65.39,71.3,58.61,53.13,52.26,51.87,45.4,37.56,32.02,31.83,29.45,28.84,28.16,27.56,82,89.2,105.2,109.6,127.9,152,197.8,252,354.3,470.4,621.4,743,51.83,39.99,24.96,11.8,8.57,5.897,28.39,35.14,23.89,16.84,10.01,6.31
116,1231,2.3,,148,375.8,349.2,268.9,182.9,137.1,85.7,94.8,74,66.49,58.9,60.46,300,378,297.4,231.1,144.4,118,89,84.4,65.78,70.1,58.39,54.62,54.34,53.98,46.93,38.65,32.74,32.34,29.77,29.13,28.36,27.86,80,86.5,102.9,107.2,123.1,149.2,194.2,247.3,348.4,461.2,605.6,728,27.51,20.52,11.88,7.33,5.591,3.821,22.55,18.08,11.73,7.81,5.655,4.506
116,1231,6.3,,152,347.8,317.4,247,172.2,127.1,83.1,83.5,69.87,63.06,56.93,57.7,289.9,339.9,271,207.8,137.7,111.5,86.2,81.3,65.13,68.79,57.78,56.04,56,55.54,48.22,39.57,32.98,32.66,30.07,29.37,28.68,28.04,77.7,84.4,100.6,103.9,119,144.3,186.7,238.7,336.6,447.7,585.2,713,38.19,30.15,17.08,7.73,5.866,3.884,25.77,25.32,14.4,6.71,6.25,5.383
116,1231,10.3,,156,358.5,328.1,253,173.7,131.7,84.2,89.6,71.2,65.05,59.24,61.09,295.5,358.2,287,211.8,137.6,113,87.9,82.4,65.5,69.16,58.15,57.54,57.89,57.26,49.59,40.41,33.64,32.92,30.37,29.67,28.9,28.24,77.3,84.6,98.4,102.4,118.6,143.1,182,234.2,326.3,437.6,571.4,698.7,32.89,23.66,14.29,5.733,4.879,4.041,22.33,19.16,13.02,9.69,6.165,4.602
116,1231,14.3,,160,354.2,319.5,244.5,168.8,127.9,83.6,92,71.9,64.87,58.94,61.33,292.7,345.3,276.8,204.6,134.2,107.4,85.5,79.9,64.22,65.98,56.75,59.32,59.57,58.76,50.54,41.17,34.18,33.18,30.73,30.03,29.15,28.44,77,83,95.8,100.5,115.1,138,179.8,232.4,323.1,432.1,567.4,703,36.82,21.78,12.44,7.18,5.105,3.763,20.03,14.95,8.43,5.112,4.825,3.611
116,1231,18.3,,164,352.4,308.8,231.8,164.3,124.8,82.8,90.1,71.3,64.6,58.7,60.87,289.6,330.3,260.4,195.6,132.3,108,84.6,78.9,64.28,66.55,56.93,60.81,61.21,60.4,51.87,41.72,34.64,33.62,31.17,30.45,29.49,28.76,76.9,83.8,96.2,100.9,115.3,136.1,172.5,222.2,311.2,412.8,541.3,668.2,19.5,13.03,7.49,3.984,3.34,2.093,15.28,10.29,7.36,4.628,3.313,2.432
116,1231,22.3,,168,336.5,290.4,221.6,157.9,119.7,81.1,83.1,67.83,61.78,56.22,57.68,279.4,307.9,245.7,184.7,128.1,102.8,82.2,76.2,63.18,63.87,55.44,62.27,62.45,62.47,53.37,42.68,35.12,34.06,31.53,30.65,29.75,28.92,74.2,81,94.2,99.2,112.8,135.5,175,223.1,306.5,408.8,545.7,673.7,29.54,22.71,13.72,6.131,4.619,3.548,18.95,19.54,15.69,10.41,6.419,4.812
116,1231,26.3,,172,346.6,308.5,230.3,160.4,120.1,81.4,84.5,70.4,63.97,58.05,59.69,279.8,312.1,248.8,189.6,127.9,105.4,83,77.8,63.5,66.21,56.63,63.77,63.89,63.89,54.56,43.75,35.78,34.32,31.79,30.85,29.97,29.19,75,82.9,96.2,100.5,115,136.7,174.7,221.1,304.1,414.7,541.8,665,24.24,18.07,11.99,5.181,4.046,3.058,15.79,11.41,7.55,6.35,4.695,3.262
116,1231,30.3,,176,330.9,301.5,226.3,157.6,120.8,81.2,85.1,70.1,63.59,57.28,58.61,271.6,297.6,240.6,182.6,125.9,103.4,83,78.8,63.81,66.67,56.73,65.64,65.82,65.31,55.68,44.37,36.3,34.9,31.92,31.13,30.29,29.45,77.4,83.6,97.4,101.7,115,135.3,172.9,219.6,300.4,414.8,555.2,692.1,36.95,27.9,16.17,7.89,4.76,3.184,17.39,16.81,16.41,9.63,4.83,3.711
116,1231,34.3,,180,343.2,308.6,230.6,158.5,118.7,80.9,84.5,69.32,63.55,57.38,59.16,278.2,315.9,247,185.8,127.1,105.7,82.7,79.3,63.93,66.68,56.97,67.06,67.31,66.96,56.83,45.42,36.86,35.3,32.38,31.39,30.53,29.69,74.1,81.5,95.7,97.9,110.8,132.3,169.1,217,294.2,407.6,546.3,668.7,30.66,18.71,11.64,6.738,4.617,3.225,23.34,23.19,14.36,7.69,4.585,3.876
116,1231,38.3,,184,339.3,299.1,225,158.2,121,82,90.6,71.7,64.44,57.48,57.8,276.7,305.3,242.9,182.7,125.2,104.5,82.5,78.4,64.26,67.02,56.95,68.3,69.17,68.58,57.94,46.22,37.2,35.66,32.72,31.7,30.83,29.93,73.9,81.2,95.5,98,112.6,132.3,168.3,214.6,297.5,417.9,560.5,679.5,24.67,14.03,10.3,5.518,4.418,4.446,14.35,10.8,6.899,4.003,3.103,2.377
116,1231,42.3,,188,333.4,289.9,219,153.5,117.1,80.8,85.3,69.78,63.32,57.86,58.81,267.7,282.2,226.2,169.3,120.9,98.9,80.8,76,63.22,64.6,56.32,69.68,71.2,69.76,58.88,46.73,37.64,36.02,32.94,31.82,31.02,30.13,73.4,79.1,93.5,98,111.4,132.4,167.3,210.8,289.2,400.2,528.8,633.2,22.51,18.31,12.43,6.518,3.835,3.119,13.28,8.97,5.696,2.908,2.76,2.03
116,1231,46.3,,192,323.1,283.4,222,152.8,117.5,80.6,82.8,68.7,62.1,56.51,57.25,258.6,272.7,217.9,164.4,117.1,94.5,77.9,72.2,61.8,61.05,54.36,70.5,72.8,71.6,60.19,47.63,38.76,36.3,33.14,32.1,31.24,30.35,71.9,78.8,92.5,95.7,108,126.6,162.2,204.7,279.3,387.6,515.9,623.1,20.48,14.68,7.97,3.452,3.044,2.099,11.26,8.29,5.221,3.231,2.442,1.731
116,1231,50.3,,196,316,277.4,209.1,148.4,113.2,79.6,81.6,68.3,62.22,56.55,57.54,252.1,263.4,212.3,157.5,113.9,92.5,76.6,71,61.23,60.21,54.34,72,74,73,61.45,48.48,38.77,36.66,33.42,32.3,31.46,30.49,69.91,76.6,90.6,93.6,105.9,125.2,158.7,201,277.2,376.8,493.9,595.4,24.34,15.96,7.68,4.884,3.966,3.056,11.42,7.9,5.048,2.836,2.602,1.951
116,1231,54.3,,200,309.4,274.4,207.8,148,114.2,79.8,83.6,68.72,62.2,56.66,56.97,245.6,255.6,206,154.7,112.1,91.2,75.8,70.4,60.56,59.38,53.69,73.1,74.9,74.1,62.34,48.9,39.22,36.52,33.66,32.58,31.64,30.5,68.6,75.6,89.3,91.6,102.5,121.5,156.2,195.9,268.4,360.9,466.7,563.4,18.19,12.12,6.147,2.807,2.233,1.966,11.35,7.03,4.154,1.786,1.905,1.42
116,1231,58.3,,204,301.1,260.8,197.1,141.3,106.9,77.6,75.9,64.96,59.64,54.44,53.79,239.3,246.3,200.2,149.4,109.3,87.5,73.8,67.91,59.5,57.25,52.34,74.9,75.8,75.2,62.28,48.96,39.49,37.26,33.96,32.72,31.94,30.9,67.83,73.6,85.6,88.7,99.7,116.3,149,188.9,255.8,341.4,440.7,520.7,15.06,9.1,5.126,2.365,2.435,1.816,10.54,6.777,4.072,2.029,1.631,1.218
116,1232,2.3,,208,290.8,251.2,189.5,137.3,104.1,76.4,73.6,63.5,58.69,53.91,53.29,234.2,239.4,195.2,146.1,106.8,85.6,72.7,66.31,58.77,56.71,51.83,74.7,77.1,75.8,63.05,49.12,39.77,37.36,34.24,33.18,32.3,31.18,66.22,72.2,84.3,88.1,99.6,116,145.5,184.1,247.7,325,425.5,528,17.47,9.9,5.729,2.489,2.358,1.633,11.1,7.06,4.185,2.823,2.185,1.38
