Unit,Min,Sec,Skip,Time,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1033,34.3,,80,90.4,88.2,77.2,56.8,49.8,39.32,39.72,34.99,34.87,33.75,37.8,71.9,71.9,61.08,54.55,45.61,42.15,37.21,37.15,32.83,36.11,32.93,28.73,28.25,28.27,27.1,25.77,25.31,25.01,24.34,24.16,24.06,23.96,45.59,53.5,62.88,65.14,76.9,100.3,139.4,186.1,263,376.7,470.5,624.8,6.735,7.08,6.271,4.165,2.579,1.676,5.494,4.66,3.729,2.59,2.119,1.43
116,1033,38.3,,84,91.9,89.4,78.4,57.35,49.72,39.58,39.1,34.35,33.23,33.13,34.83,73.2,73.1,62.38,55.65,46.21,43.68,37.69,37.03,32.77,34.21,31.92,29.26,28.61,28.47,27.27,25.94,25.37,25.05,24.32,24.2,24.08,23.96,46.29,53.56,64.08,69.85,81.8,112.3,148.1,190.3,259.3,349.2,457.1,643.4,7.78,7.19,6.3,4.584,2.743,1.687,7.99,7.3,5.629,3.456,2.478,1.816
116,1033,42.3,,88,95.9,91.7,79.8,57.96,50.23,40.04,42.87,36.83,35.13,34.41,35.93,75.6,74.9,63.49,56.72,46.94,43.48,39.44,40.62,34.01,37.25,33.55,29.64,28.91,28.69,27.45,26.08,25.43,25.05,24.36,24.24,24.1,24.02,47.32,57.83,65.99,69.04,79,102,139.9,186.7,256.2,350.1,470.6,659.6,7.41,6.906,5.099,3.513,2.413,1.465,6.419,5.445,4.287,3.419,2.389,1.565
116,1033,46.3,,92,98.2,94.5,83.5,59.88,51.68,40.52,40.02,35.83,34.17,33.99,35.57,78.5,78,65.77,58.95,47.87,43.82,39,39.9,33.93,38,34.05,29.96,29.19,28.95,27.65,26.14,25.51,25.13,24.44,24.28,24.16,24.06,47.48,54.51,65.2,70.6,82,111.6,147.2,195,264.3,385.9,501.3,692.8,9.23,8.59,6.696,4.263,2.799,1.748,7.59,7.09,5.829,3.718,2.266,1.394
116,1033,50.3,,96,101.2,97.5,85.4,60.61,52.04,40.66,40.58,36.25,35.39,34.69,36.89,80.9,80.4,67.15,58.85,48.35,44.08,38.41,38.05,34.01,38.19,34.31,30.22,29.46,29.26,27.85,26.26,25.57,25.13,24.51,24.34,24.2,24.08,49.98,56.86,66.95,70.8,82.4,104.7,145.5,193.6,281.7,417.1,521.7,705,10.69,10.05,7.43,4.789,3.396,1.741,9.68,9.62,7.99,5.488,3.376,2.308
116,1033,54.3,,100,107.9,103,88.9,63.04,53.11,41.18,41.67,37.19,36.77,36.63,39.98,85.4,85,69.87,62.31,51.4,48.21,41.12,42.01,34.97,39.06,34.77,30.44,29.72,29.52,27.97,26.38,25.7,25.21,24.57,24.45,24.28,24.16,47.82,52.35,62.64,66.31,77.8,101.3,141.4,191,268.3,387.5,517.6,717,9.82,10.23,8.36,4.67,2.797,1.819,7.23,7.05,5.863,3.892,2.838,2.147
116,1033,58.3,,104,109.4,105.2,90,63.23,53.8,41.68,44.56,39.76,38.69,37.77,40.12,86.7,85.8,71,61.95,50.81,46.41,40.8,41.04,35.67,40.58,35.49,30.78,29.98,29.78,28.07,26.54,25.8,25.33,24.63,24.45,24.33,24.22,48.91,52.81,63.75,68.1,79.2,101.8,137.4,194.4,289.4,395.5,521.4,720,8.76,8.58,7.1,4.389,2.838,1.78,8.73,8.12,5.795,3.715,2.499,1.662
116,1034,2.3,,108,112.1,106.6,91.3,63.31,54.06,41.91,44.16,39.03,37.77,37.51,41.42,88.3,87.4,71.8,62.19,51.01,46.63,41.08,42.43,35.91,40.44,35.87,31.08,30.32,30.08,28.33,26.72,25.92,25.37,24.69,24.53,24.37,24.29,47.02,52.73,63.17,66.8,75.3,96.8,134.7,186.8,277.3,379.7,523.2,731,9.42,9.28,7.19,4.207,2.669,2.116,7.03,6.9,6.534,5.567,3.116,2.146
116,1034,6.3,,112,114.2,108.7,93,64.59,54.59,42.27,43.65,39.06,38.19,36.53,37.93,91.1,90.5,74.2,63.63,51.58,47.74,41.22,43.41,37.21,42.11,36.43,31.45,30.76,30.34,28.65,26.9,26,25.47,24.73,24.57,24.45,24.33,45.28,51.26,61.91,66.25,76.2,99.3,132.6,182.4,268.8,378.5,522.8,736,9.58,9.2,6.567,4.491,2.557,1.44,11.75,10.49,7.76,4.019,2.327,1.516
116,1034,10.3,,116,118.3,113.5,95.2,66.01,54.97,42.16,43.19,38.19,37.09,36.39,38.05,95,94.2,76.8,64.99,52.56,47.5,42.14,43.91,37.29,41.94,36.39,31.71,31.09,30.73,28.96,27.07,26.14,25.62,24.81,24.69,24.49,24.37,45.78,50.12,58.68,63.83,73.3,93.1,127,178.6,258.6,349.4,496.8,719,9.03,7.86,5.032,3.407,2.551,1.743,7.87,7.72,7.53,5.567,3.036,1.864
116,1034,14.3,,120,120.2,114.3,96.1,66.43,55.56,42.39,42.97,37.79,36.51,35.57,37.43,97.2,96.6,78,65.78,53.07,48.2,41.98,41.04,36.45,39.94,35.81,32.29,31.45,31.13,29.24,27.35,26.28,25.74,24.95,24.77,24.57,24.45,47.26,52.55,60.04,65.19,73.4,91.8,125.2,171.9,248.6,336.8,494.1,708,9.59,7.87,5.371,3.163,1.981,1.172,8.11,6.881,5.629,3.575,2.448,1.508
116,1034,18.3,,124,121.5,113.7,96,65.6,54.51,42.18,43.47,38.45,37.53,37.63,40.53,98.1,95.8,77.6,64.28,52.36,46.73,41.72,41.8,36.89,40.27,36.29,32.57,31.77,31.57,29.56,27.53,26.43,25.98,25.02,24.84,24.65,24.49,45.54,49.72,58.47,63.87,72.7,90,123.8,164.9,239.2,319.8,477.4,703,10.17,9.16,5.902,3.636,2.899,1.859,8.03,6.983,5.734,3.628,2.502,1.781
116,1034,22.3,,128,124.2,116,96.8,66.64,55.42,42.81,45.76,41.18,39.33,38.33,41.86,99.9,97.6,78.8,65.17,52.69,47.62,42.3,43.03,37.63,41.4,36.81,32.73,32.15,31.97,29.86,27.71,26.57,25.98,25.1,24.89,24.71,24.49,44.78,48.55,56.67,61.15,69.79,86.2,114.7,158.2,229.9,318.5,461.1,659.3,8.54,7.13,4.733,3.471,2.78,2.393,7.08,6.196,4.419,3.284,2.43,1.74
116,1034,26.3,,132,123.3,115.8,96.8,66.9,56.29,43.77,46.05,41.72,39.33,38.13,41.3,98.9,95.9,78.8,66.55,53.07,48.3,42.22,42.28,37.41,40.07,36.45,33.17,32.51,32.37,30.13,27.88,26.71,26.1,25.14,25,24.77,24.59,44.19,49.11,54.55,61.15,69.4,85.2,111.9,155.5,227.3,306.8,432.1,607.9,6.259,6.084,5.853,4.381,2.894,1.776,6.516,6.293,5.003,3.397,2.369,1.483
116,1034,30.3,,136,120.8,114.6,97,68.08,57.22,44.11,42.73,38.11,36.59,35.39,36.29,98.6,96.3,79.9,67.06,53.54,48.04,42.04,41.24,36.69,39.87,36.31,33.33,33.03,32.81,30.39,28.06,26.83,26.02,25.18,25.02,24.79,24.61,45.18,48.95,56.83,61.36,70.7,89.4,115.3,155.3,230.6,319.3,455.2,651.2,6.419,5.579,4.222,2.837,1.694,1.063,4.562,4.152,3.114,2.413,1.643,1.403
116,1034,34.3,,140,118.5,112.4,93.4,66.23,55.27,43.61,43.67,38.89,37.51,36.11,37.79,97.1,94.6,77.8,64.79,52.69,46.89,41.96,40.92,36.53,38.13,35.69,33.77,33.49,33.25,30.73,28.24,26.95,25.96,25.3,25.1,24.85,24.59,45.08,48.53,55.44,61.11,70,86.9,115.4,151.9,220,307.7,450,652.6,7.95,6.602,5.314,3.555,2.178,1.646,9.23,7.85,5.316,2.974,1.706,1.07
116,1034,38.3,,144,121.6,114.1,95.7,66.7,55.72,43.75,43.97,39.03,38.01,36.91,39.55,99.9,97.1,79.4,65.82,53.11,48.44,43.19,42.74,37.23,40.17,36.44,34.32,34.08,33.68,31.03,28.48,27.01,26.02,25.4,25.16,24.9,24.65,43.75,46.65,54.14,59.29,67.71,80.6,110,149.1,223.1,315.6,464.6,655.5,7.64,5.988,3.683,2.347,1.516,0.916,6.107,5.259,4.023,2.273,1.397,1.1
116,1034,42.3,,148,121.7,112.8,93.2,65.56,54.46,43.17,42.92,38.57,37.57,36.42,38.17,99.8,96.1,78.6,64.3,52.68,47.86,42.2,41.98,37.33,40.09,36.62,35.12,34.6,34.22,31.45,28.72,27.19,26.23,25.5,25.24,25.02,24.7,43.67,48,55.35,60.38,69.26,88.5,117.1,150.3,226,319.2,452.8,667.4,7.6,6.206,4.741,2.976,1.733,1.086,6.107,5.387,3.959,2.373,1.401,1.032
116,1034,46.3,,152,122,113.7,93.8,65.41,54.02,43.04,41.92,38.33,37.53,36.34,37.55,100.7,96.6,79.5,64.62,52.44,46.22,41.72,41.24,37.32,39.09,36.34,35.88,35.06,34.72,31.77,28.88,27.35,26.27,25.62,25.38,25.12,24.86,44.09,49.15,54.54,58.33,67.55,85.7,118.4,155.7,231.1,333.5,462.9,657.6,7.96,5.997,4.298,2.639,1.702,1.021,6.168,5.238,3.845,2.596,2.092,1.291
116,1034,50.3,,156,120.7,114.1,93.9,65.64,54.4,43.05,42.28,38.17,37.57,36.91,37.49,100.8,96.8,79.3,64.48,52.79,47.66,42.4,41.66,37.27,39.57,36.29,36.39,35.49,35.17,32.13,29.04,27.51,26.31,25.66,25.46,25.18,24.85,44.43,48.04,54.83,58.35,69.6,90.9,123.9,162.9,233.6,345.2,467.7,684.5,5.39,5.022,3.403,1.866,1.3,0.922,5.405,4.359,3.039,2.149,1.392,1.137
116,1034,54.3,,160,118.4,111.1,91.5,64.78,53.67,42.88,41.2,37.85,37.24,36.16,37.54,99.3,95.4,78.2,63.6,52.2,46.22,41.96,40.25,37.08,38.41,35.92,36.16,35.82,35.74,32.48,29.26,27.7,26.35,25.78,25.48,25.26,24.94,45.02,50.04,56.53,62.08,72.6,91,117.4,150.5,211.4,300.8,439.6,665,4.696,3.947,3.097,1.887,1.292,0.819,4.387,3.797,3.242,2,1.278,0.864
116,1034,58.3,,164,115.8,107.6,88.9,63.48,52.7,42.56,40.27,36.72,36.06,34.68,35.48,97.9,93.6,77.3,63.02,51.85,45.58,40.97,39.37,36.42,36.82,35.4,37.38,36.22,36.24,32.74,29.53,27.76,26.31,25.83,25.63,25.3,24.94,44.23,48.44,55.01,60.36,71.3,89,112.2,145.4,207.4,292.1,436.7,659.9,4.837,3.93,2.899,1.973,1.418,0.84,4.489,3.781,2.669,2.064,1.458,1.087
116,1035,2.3,,168,114.6,106.9,88.2,63.2,52.42,42.5,40.49,37.16,36.36,34.9,35.4,97.3,93.2,77.2,62.65,51.73,45.54,40.65,38.93,36.16,36.44,35.22,37.5,36.56,36.76,32.72,29.59,27.88,26.55,25.95,25.71,25.4,25.04,44.17,48.92,54.8,59.85,69.84,88.8,114,150.4,204.5,280.9,439.9,658.2,6.171,5.235,3.811,2.36,1.394,1.13,5.137,4.304,3.257,2.175,1.396,0.959
116,1035,6.3,,172,113.8,106.6,88.1,63.16,51.98,42.4,40.05,36.9,35.7,34.5,34.8,96.9,92.8,77.3,62.71,51.53,44.94,40.73,39.11,36.02,36.2,35.02,37.78,36.86,37.22,33.26,29.77,28.04,27.03,26.07,25.82,25.54,25.18,45.54,50.2,56.06,61.01,69.93,86.4,112.6,147.9,205.7,293.2,441.3,662.5,5.15,3.969,3.09,1.863,1.463,0.846,4.193,4.087,3.536,2.58,1.45,0.936
116,1035,10.3,,176,112.8,105,86.9,62.87,52.38,42.46,39.97,36.42,35.74,34.68,34.92,96.7,92.4,77.3,62.73,51.53,45.08,40.43,38.89,35.86,36.32,34.78,37.99,37.36,37.62,33.6,30.07,28.2,27.09,26.19,25.95,25.64,25.28,44.92,49.43,55.52,61.05,71.2,87.9,110.7,145.2,199.6,291,434.1,652.5,5.211,4.939,3.843,2.526,1.466,0.948,5.32,4.438,3.853,2.707,1.688,1.046
116,1035,14.3,,180,113.2,105.2,87.7,63.05,52.72,42.5,40.49,36.66,35.8,35.1,35.42,96.7,92.8,77.5,63.12,51.53,45.23,40.53,38.62,35.94,36.76,34.9,39.03,38,38.1,33.94,30.49,28.42,27.22,26.23,25.99,25.67,25.34,43.36,48.66,55.35,61.27,70.7,86.2,108,141.1,193.3,275.7,434,648.8,4.216,3.355,2.795,2.326,1.535,0.907,4.132,3.768,3.442,2.228,1.437,0.884
116,1035,18.3,,184,112.1,105.2,86.3,62.67,52.01,42.32,39.75,36.58,35.62,34.38,34,96.2,92.3,76.6,62.48,51.34,45.03,40.73,38.94,35.88,36.7,34.76,40.03,38.58,38.46,33.68,30.53,28.49,27.5,26.37,26.07,25.83,25.45,43.28,47.23,54.44,58.16,66.67,82.1,103.8,138.5,188.5,273.1,422.4,630.2,4.601,3.421,2.546,1.839,1.314,0.867,4.314,3.616,2.929,1.865,1.264,0.856
116,1035,22.3,,188,110.6,103.2,85.6,62.1,51.75,42.2,39.47,36.2,35.26,33.82,33.7,95.6,91.4,76.6,62.35,51.17,44.69,40.09,37.9,35.5,35.98,34.66,40.17,38.85,38.93,34.46,30.77,28.54,27.56,26.47,26.19,25.93,25.63,41.96,45.64,52.2,56.77,64.64,80.6,102,133.8,181.4,267.2,430.6,636.2,4.582,3.769,2.674,1.797,1.165,0.726,4.148,3.284,2.59,1.992,1.094,0.749
116,1035,26.3,,192,110.5,103.3,84.9,61.45,51.41,42.08,39.25,35.9,34.82,34.02,33.54,95.5,91.3,76.3,61.71,50.84,44.35,39.85,37.96,35.26,35.46,34.32,40.93,39.69,39.35,34.66,31.05,28.75,27.6,26.49,26.31,26.03,25.73,41.8,45.11,51.65,56.34,64.48,77.6,98,130.1,176.6,255,414.8,641.8,4.704,3.956,2.551,1.771,1.276,0.814,4.035,2.97,2.496,1.696,1.064,0.713
116,1035,30.3,,196,109.9,102.4,83.6,61.14,51.16,41.85,39.16,35.72,34.82,33.72,33.52,95,90.5,75.4,60.9,50.58,44.07,39.69,37.7,35.26,36,34.4,41.53,39.89,39.77,35.22,31.16,28.73,27.66,26.68,26.43,26.15,25.87,40.73,44.25,49.63,54.22,61.73,72.7,90.9,122.8,169.5,234.3,386,593.5,4.201,3.538,2.499,1.442,1.046,0.599,3.921,3.106,2.567,1.514,1.06,0.632
116,1035,34.3,,200,108.8,100.4,83.2,60.31,50.82,41.65,38.8,35.36,34.54,33.54,33.22,94.5,90.1,74.8,60.11,50.23,43.78,39.53,37.34,35,35.3,34.3,42.12,40.59,40.33,35.4,31.42,28.91,27.76,26.71,26.47,26.19,25.93,39.38,42.64,47.89,52.48,59.04,69.33,86.1,114.8,159.2,220.1,360.5,558.7,3.846,3.299,2.331,1.521,1.013,0.631,3.722,3.051,2.183,1.461,1.03,0.685
116,1035,38.3,,204,107.3,99.2,81.7,60.05,50.37,41.45,39.14,35.8,34.26,33,32.54,93.8,89.1,74.5,59.8,49.87,43.64,39.5,37.84,34.86,34.66,33.9,42.52,41.09,40.69,35.86,31.74,29.05,27.96,26.82,26.56,26.27,25.87,38.98,41.69,46.68,50.47,56.66,66.44,82.6,110.8,150.7,207.3,345.5,533,4.075,3.164,2.091,1.458,0.944,0.562,4.026,3.166,1.976,1.437,0.86,0.495
116,1035,42.3,,208,105.8,97.7,80.2,59.34,49.95,41.17,38.1,35.78,34.58,33.26,33.02,92.8,88,73.8,59.3,49.51,43.12,39.3,37.58,34.9,35.32,33.94,42.64,41.37,41.19,36.18,31.82,29.37,28,26.92,26.68,26.37,25.95,37.9,40.69,45.47,49.51,55.37,64.56,79.5,105.1,143.8,196.1,328.4,504.2,4.502,3.464,2.197,1.331,0.646,0.436,3.974,3.087,2.009,1.175,0.798,0.5
