TimeStamp(s),Time,TC_A1_0p03_BC,TC_A1_0p30_BC,TC_A1_0p61_BC,TC_A1_0p91_BC,TC_A1_1p22_BC,TC_A1_1p52_BC,TC_A1_1p83_BC,TC_A1_2p13_BC,TC_A2_0p03_BC,TC_A2_0p30_BC,TC_A2_0p61_BC,TC_A2_0p91_BC,TC_A2_1p22_BC,TC_A2_1p52_BC,TC_A2_1p83_BC,TC_A2_2p13_BC,TC_A3_0p03_BC,TC_A3_0p30_BC,TC_A3_0p61_BC,TC_A3_0p91_BC,TC_A3_1p22_BC,TC_A3_1p52_BC,TC_A3_1p83_BC,TC_A3_2p13_BC,TC_A4_0p03_BC,TC_A4_0p30_BC,TC_A4_0p61_BC,TC_A4_0p91_BC,TC_A4_1p22_BC,TC_A4_1p52_BC,TC_A4_1p83_BC,TC_A4_2p13_BC,TC_A5_0p03_BC,TC_A5_0p30_BC,TC_A5_0p61_BC,TC_A5_0p91_BC,TC_A5_1p22_BC,TC_A5_1p52_BC,TC_A5_1p83_BC,TC_A5_2p13_BC,TC_A6_0p30_BS,TC_A6_0p60_BS,TC_A6_0p90_BS,TC_A6_1p20_BS,TC_A6_1p50_BS,TC_A6_1p80_BS,TC_A7_0p08_BS,TC_A7_0p34_BS,TC_A7_0p61_BS,TC_A7_0p88_BS,TC_A7_1p15_BS,TC_A7_1p42_BS,TC_A7_1p68_BS,TC_A7_1p95_BS,TC_A8_0p08_BS,TC_A8_0p34_BS,TC_A8_0p61_BS,TC_A8_0p88_BS,TC_A8_1p15_BS,TC_A8_1p42_BS,TC_A8_1p68_BS,TC_A8_1p95_BS,TC_A9_0p08_BS,TC_A9_0p34_BS,TC_A9_0p61_BS,TC_A9_0p88_BS,TC_A9_1p15_BS,TC_A9_1p42_BS,TC_A9_1p68_BS,TC_A9_1p95_BS,TC_A10_NXNY,TC_A10_NXPY,TC_A10_CEN,TC_A10_PXNY,TC_A10_PXPY,TC_Ignition,BDP_A6_0p30_BS,BDP_A6_0p60_BS,BDP_A6_0p90_BS,BDP_A6_1p20_BS,BDP_A6_1p50_BS,BDP_A6_1p80_BS,BDP_A7_0p08_BS,BDP_A7_0p34_BS,BDP_A7_0p61_BS,BDP_A7_0p88_BS,BDP_A7_1p15_BS,BDP_A7_1p42_BS,BDP_A7_1p68_BS,BDP_A7_1p95_BS,BDP_A8_0p08_BS,BDP_A8_0p34_BS,BDP_A8_0p61_BS,BDP_A8_0p88_BS,BDP_A8_1p15_BS,BDP_A8_1p42_BS,BDP_A8_1p68_BS,BDP_A8_1p95_BS,BDP_A9_0p08_BS,BDP_A9_0p34_BS,BDP_A9_0p61_BS,BDP_A9_0p88_BS,BDP_A9_1p15_BS,BDP_A9_1p42_BS,BDP_A9_1p68_BS,BDP_A9_1p95_BS,BDP_A10_NXNY,BDP_A10_NXPY,BDP_A10_CEN,BDP_A10_PXNY,BDP_A10_PXPY,HF_A1_0p15_AF,RAD_A1_0p15_AF,HF_A2_0p15_AF,RAD_A2_0p15_AF,HF_A3_0p15_AF,RAD_A3_0p15_AF,HF_A4_0p15_AF,RAD_A4_0p15_AF,HF_A5_0p15_AF,RAD_A5_0p15_AF,CO_1,CO2_1,O2_1,CO_2,CO2_2,O2_2,HOSE_P1_1p5_in,HOSE_P2_1p5_in,HOSE_P1_2p5_in,HOSE_P2_2p5_in,Marker_Button
4/21/2014 2:23:39.072 PM,190,3319.8563103938,3323.7789124573,3324.1399089458,3322.2355832669,3321.2316971263,3322.7812007626,3322.8721782867,3322.8722580385,3323.5972584266,3320.1318614624,3321.6887007707,3320.9574053398,3322.2355833336,3321.5059557654,3321.7798325531,3321.6885132603,3320.407491832,3323.9593512942,3323.1445256641,3322.0534009834,3323.1444119957,3321.9622593328,3323.3254990671,3323.2350774602,3324.1399089458,3323.053706969,3323.5976409333,3322.7813717647,3322.8720387689,3322.3266093036,3321.5060013047,3322.5995317393,3323.1403360188,3323.3216877141,3323.2309833601,3323.7744327562,3324.1362398887,3323.1404355896,3323.3217388409,3324.1359345811,20.5514166858,20.5026766183,20.2107897987,20.477675071,20.1742509009,19.9023121818,23.0283163567,23.2580048544,22.9516067555,27.2937152696,28.8791993285,23.2234483872,22.8457679786,22.5840891814,19.2014164447,19.3174910947,19.0250914845,19.2018491206,18.9668045191,18.667272499,18.2848171495,17.6217186167,20.241046555,20.2903843997,19.8514690597,19.7574180789,19.6415546486,19.1366449786,19.0051533567,18.3478756238,3324.0810510374,3324.5318950895,3323.4480099329,3325.0721587037,3323.1760289146,3323.2666976456,2.4986100443,2.4995140194,2.5363538867,2.4886529585,2.4991370037,2.4896276845,2.5937622073,2.6284134596,2.6213825514,2.5706750743,2.5462512207,2.4708801908,2.5125508473,2.5155906332,2.5204724309,2.5120821753,2.5027976957,2.5466137817,2.550472947,2.4951227572,2.5231070643,2.5545793686,2.529960267,2.5131211712,2.5093110231,2.5085052874,2.4962782331,2.5400315481,2.5284407462,2.5022961442,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8413542688,5.0000817871,-0.0034097784
4/21/2014 2:23:40.072 PM,191,3319.8574944756,3323.7800747901,3324.1410692392,3322.2367542457,3321.2328736666,3322.7823686982,3322.8733457134,3322.8734254647,3323.5984217832,3320.1330440405,3321.6898747852,3320.9585833912,3322.2367543124,3321.5071307911,3321.7810060628,3321.6896872759,3320.4086729023,3323.9605126085,3323.1456915651,3322.0545729751,3323.1455778973,3321.9634318307,3323.3266639522,3323.2362428531,3324.1410692392,3323.0548733792,3323.5988042878,3322.7825396993,3322.8732061964,3322.3277797757,3321.5071763302,3322.6007006898,3323.1411774466,3323.3225284073,3323.2318244208,3323.7752716102,3324.1370772676,3323.141277017,3323.3225795339,3324.1367719613,20.5570691027,20.5109128264,20.2204736093,20.4994968389,20.1949451768,19.9178394724,23.0370619982,23.2618297274,22.961189082,27.2745911443,28.8948322997,23.2143239646,22.8448213511,22.5921548091,19.2012268239,19.318061042,19.0354646708,19.1992283182,18.9707950403,18.6662461328,18.2909405699,17.6283762152,20.2423903709,20.3007631599,19.8474954489,19.7528376486,19.6438868864,19.1414865397,19.0090062132,18.360626874,3324.081817738,3324.5326601024,3323.4487789919,3325.0729216852,3323.1767989827,3323.2674673776,2.4987057192,2.5008939455,2.535423602,2.4901816291,2.5027216824,2.4881828636,2.5676731864,2.5844514379,2.6268900117,2.5778182157,2.5394010925,2.4616848229,2.5240416936,2.5240581172,2.5160163422,2.5057903611,2.4998643913,2.5493875668,2.550392682,2.4906326481,2.5165537287,2.552748643,2.5284058974,2.5094113036,2.5092104582,2.5113141942,2.49197317,2.5463062839,2.534207278,2.5020698352,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8422001764,5.0000817871,-0.0034225961
4/21/2014 2:23:41.072 PM,192,3319.8581361284,3323.7807046573,3324.1416980012,3322.237388798,3321.2335112326,3322.7830016014,3322.8739783408,3322.874058092,3323.5990522051,3320.1336848783,3321.6905109826,3320.9592217761,3322.2373888647,3321.5077675364,3321.7816419866,3321.6903234738,3320.4093129231,3323.9611419237,3323.1463233657,3322.0552080762,3323.1462096983,3321.9640672061,3323.3272952024,3323.2368743785,3324.1416980012,3323.0555054558,3323.5994347086,3322.783172602,3322.8738388243,3322.3284140535,3321.5078130754,3322.6013341429,3323.1417971041,3323.3231475237,3323.232443808,3323.7758893722,3324.1376939433,3323.1418966742,3323.3231986502,3324.1373886379,20.566249395,20.5274605432,20.2262452951,20.5061757931,20.208006679,19.9420594156,23.048040994,23.2863689599,22.965354975,27.2680271655,28.8938524949,23.22242612,22.8466390601,22.5994248767,19.1929479007,19.3122111362,19.0355405385,19.2159414863,18.9764959823,18.6698952206,18.294363379,17.6411583429,20.2441918373,20.3058291821,19.8626683048,19.768388044,19.654502871,19.1483066911,19.0063257975,18.3631156094,3324.0826754038,3324.5335158802,3323.4496392959,3325.0737751906,3323.1776604157,3323.2683284346,2.4972705964,2.4994717456,2.5347737606,2.4901079343,2.5013765887,2.4905793529,2.5891737819,2.6261603937,2.6157522521,2.5624815966,2.5464819336,2.4663874037,2.5080328975,2.5377392248,2.5241941805,2.5139754415,2.5008085854,2.5424385308,2.5480271536,2.4880965184,2.5147644027,2.5472637908,2.5303312342,2.5098854719,2.5078458894,2.5151885168,2.4936669353,2.5483088591,2.5384042962,2.5052290058,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8411841413,5.0000817871,-0.0034012333
4/21/2014 2:23:42.072 PM,193,3319.858519798,3323.7810812795,3324.1420739627,3322.2377682219,3321.2338924586,3322.7833800391,3322.8743566137,3322.8744363647,3323.5994291591,3320.1340680607,3321.6908913901,3320.9596034918,3322.2377682885,3321.5081482716,3321.7820222305,3321.6907038816,3320.409695617,3323.9615182159,3323.1467011442,3322.0555878283,3323.146587477,3321.9644471222,3323.3276726517,3323.2372519923,3324.1420739627,3323.0558833993,3323.5998116619,3322.7835510394,3322.8742170974,3322.3287933131,3321.5081938105,3322.6017129095,3323.1420253976,3323.323375618,3323.2326720019,3323.7761169674,3324.1379211384,3323.1421249676,3323.3234267443,3324.1376158333,20.5775213025,20.5430656183,20.2359349634,20.5155552475,20.2176189774,19.9490123246,23.0657266748,23.2977734406,22.9728979583,27.2563773721,28.8987176383,23.2184563974,22.8508481583,22.6061329138,19.1954987424,19.3262339206,19.0548105748,19.2205434267,18.9741072714,18.6793670765,18.2965370785,17.6399846325,20.2428010254,20.3102090658,19.8634039481,19.7724657603,19.6580499701,19.1583158981,19.0126860215,18.3624073542,3324.0830002769,3324.5338400382,3323.4499651683,3325.0740984878,3323.1779867158,3323.2686545922,2.4989857245,2.5014975296,2.5369108064,2.4894059268,2.500526349,2.488128391,2.6055282302,2.641085715,2.6464446087,2.5561322732,2.5351014709,2.4564950633,2.5219718248,2.5421545677,2.5280662468,2.5184838502,2.5061807398,2.5437319567,2.5484127613,2.4931796119,2.5156634135,2.5432490737,2.542770616,2.5205828752,2.5106334737,2.507070387,2.4901107912,2.5463052158,2.5363469134,2.5038565017,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8414677889,5.0000817871,-0.0033783446
4/21/2014 2:23:43.072 PM,194,3319.8596046559,3323.7821462106,3324.1431370252,3322.2388410745,3321.2349704067,3322.7844501035,3322.8754262119,3322.8755059624,3323.6004950282,3320.1351515408,3321.6919670241,3320.9606828245,3322.2388411412,3321.5092248321,3321.7830974019,3321.6917795166,3320.4107777156,3323.9625822138,3323.1477693445,3322.056661609,3323.1476556779,3321.9655213666,3323.3287399213,3323.2383197271,3324.1431370252,3323.0569520661,3323.600877529,3322.784621103,3322.8752866963,3322.3298657015,3321.5092703707,3322.6027839038,3323.143160347,3323.3245095765,3323.2338064562,3323.7772484452,3324.1390506265,3323.1432599165,3323.3245607026,3324.1387453231,20.5845634469,20.5526916742,20.2476167742,20.5159208896,20.2245911884,19.9665371557,23.0798718454,23.3029852469,22.9784134953,27.2352389655,28.8819784705,23.219426828,22.8475779112,22.6216434016,19.2231314058,19.3218895514,19.0519847604,19.2139205538,18.9872435386,18.686576095,18.3133340138,17.6644698344,20.2445845935,20.3012870074,19.8570594256,19.773034446,19.6530721577,19.1621530808,19.0137110526,18.364877685,3324.0841893149,3324.5350264588,3323.451157864,3325.0752817578,3323.1791809766,3323.2698483317,2.4991778372,2.5028425074,2.5404897402,2.488089491,2.5040779154,2.4928806295,2.5714470786,2.6118646797,2.6096328856,2.5697748951,2.5444506836,2.4679134804,2.5148724508,2.5272034748,2.5396349853,2.5187095224,2.5054411949,2.5435943128,2.5475687581,2.4890163614,2.5119062715,2.5474243245,2.5524693265,2.5234582554,2.5161523322,2.5121450384,2.491486861,2.5509395946,2.5412489538,2.5028130079,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8409862441,5.0000817871,-0.0034264109
4/21/2014 2:23:44.072 PM,195,3319.8601867752,3323.7827176374,3324.1437074494,3322.2394167519,3321.2355488184,3322.7850242848,3322.876000143,3322.8760798933,3323.6010669583,3320.1357329208,3321.692544194,3320.961261979,3322.2394168186,3321.5098024991,3321.7836743236,3321.692356687,3320.4113583544,3323.9631531399,3323.1483425255,3322.0572377844,3323.1482288592,3321.9660977908,3323.3293126028,3323.2388926583,3324.1437074494,3323.0575254974,3323.601449458,3322.7851952838,3322.8758606278,3322.3304411298,3321.5098480377,3322.603358584,3323.143975685,3323.3253242025,3323.2346214385,3323.7780612891,3324.139862041,3323.144075254,3323.3253753284,3324.1395567388,20.5906487157,20.5598425579,20.2496832061,20.5172269558,20.2348584851,19.9771819988,23.0919263058,23.3142097579,22.9891093885,27.2202410288,28.8663231823,23.2119462136,22.8677384959,22.6399854228,19.2096282537,19.3270713975,19.0599797159,19.1768632047,18.9913636966,18.6842345713,18.3147948499,17.676126447,20.2540912159,20.3182333772,19.8587459486,19.7681128126,19.6619008647,19.1685532121,19.0200344915,18.3589622915,3324.0851769312,3324.5360119009,3323.4521485182,3325.0762645832,3323.1801729309,3323.2708398529,2.4992591684,2.4999573599,2.5345122372,2.4869273108,2.5005681591,2.4897529562,2.6124102579,2.6353663001,2.6009186405,2.5580646295,2.5687530518,2.4705873952,2.5304354478,2.51821179,2.5381180839,2.5149133773,2.5018922644,2.5435650138,2.5445812523,2.4858486409,2.5100473801,2.5451989788,2.555042597,2.5172156235,2.514193683,2.5160018102,2.4910347325,2.5542404489,2.5442741397,2.5030800617,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8402997833,5.0000817871,-0.0033958926
4/21/2014 2:23:45.072 PM,196,3319.861159179,3323.7836721798,3324.1446603169,3322.2403783948,3321.2365150287,3322.7859834284,3322.8769588687,3322.8770386187,3323.6020223415,3320.1367040896,3321.69350833,3320.9622294304,3322.2403784615,3321.5107674655,3321.784638045,3321.6933208239,3320.412328285,3323.9641068458,3323.1492999983,3322.0582002591,3323.1491863325,3321.9670606812,3323.3302692413,3323.2398497137,3324.1446603169,3323.0584833883,3323.6024048394,3322.7861544266,3322.8768193542,3322.3314023566,3321.5108130039,3322.6043185611,3323.144993227,3323.3263408561,3323.2356385366,3323.7790757185,3324.1408746866,3323.1450927956,3323.3263919818,3324.1405693859,20.6000934296,20.57134126,20.2592135856,20.5073213035,20.240818535,19.9983251904,23.1075605486,23.3331050551,23.0005841188,27.2005867638,28.8237163546,23.2228872205,22.8732284142,22.6551677781,19.2158939377,19.343898677,19.0589531379,19.2394987011,18.9946693822,18.6958285086,18.3267743769,17.6812611909,20.2490910848,20.3119430281,19.8696963407,19.7767071722,19.6654828826,19.1744929285,19.028861916,18.3766900857,3324.0858071878,3324.5366407701,3323.4527807137,3325.0768917823,3323.180805956,3323.2714726017,2.4966219301,2.4997093639,2.5379608671,2.492871717,2.5012328475,2.489736172,2.6275995177,2.6006999107,2.5734744219,2.5391382805,2.5269786072,2.4623932387,2.50947404,2.541417024,2.5334605557,2.512120474,2.503802323,2.5431855011,2.5451879702,2.4849718297,2.5087509617,2.5419751804,2.5531415234,2.5205225931,2.5124280755,2.5114275882,2.4903830143,2.5596415279,2.5510917955,2.5053475778,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8415485041,5.0000817871,-0.0034122199
4/21/2014 2:23:46.072 PM,197,3319.8614899285,3323.783996854,3324.1449844214,3322.2407054841,3321.2368436715,3322.7863096677,3322.8772849658,3322.8773647157,3323.6023473017,3320.1370344191,3321.6938362673,3320.9625584954,3322.2407055508,3321.5110956853,3321.7849658413,3321.6936487615,3320.4126581932,3323.9644312355,3323.1496256692,3322.0585276314,3323.1495120036,3321.9673881948,3323.3305946285,3323.2401752427,3324.1449844214,3323.0588092015,3323.602729799,3322.7864806656,3322.8771454515,3322.3317293044,3321.5111412236,3322.6046450839,3323.1459781561,3323.3273249252,3323.236623036,3323.7800576347,3324.1418548761,3323.1460777242,3323.3273760506,3324.1415495769,20.6085242388,20.5762844915,20.2619566552,20.5128712647,20.2422705581,19.9997773525,23.115974408,23.3431110411,23.0146065014,27.1750941266,28.7853748346,23.2214578128,22.8805079279,22.6676719562,19.2170427685,19.342160552,19.0550868373,19.2399635324,19.0015195615,18.696521746,18.3317277554,17.6913893065,20.2575190914,20.3182448746,19.8775209473,19.7829356535,19.668446071,19.183614095,19.040034004,18.3762338439,3324.0864244481,3324.5372566716,3323.4533998727,3325.0775060483,3323.1814259276,3323.2720923026,2.4974912437,2.5003994796,2.5365249297,2.4888932675,2.4965797233,2.4852298994,2.6122672797,2.5926851613,2.5643879974,2.5348388144,2.5358113098,2.469080238,2.5194836188,2.5283644995,2.5321487564,2.5145113176,2.5022867596,2.5397360093,2.5438925909,2.4837361151,2.5087933722,2.5426910205,2.5546357691,2.5198105011,2.5100117723,2.5093959573,2.4879590989,2.5772663262,2.567824779,2.5091659899,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8412939994,5.0000817871,-0.0034036747
4/21/2014 2:23:47.072 PM,198,3319.8621911176,3323.7846851635,3324.1456715232,3322.2413989137,3321.2375403946,3322.7870012951,3322.8779762919,3322.8780560415,3323.6030362175,3320.1377347177,3321.6945314947,3320.9632561133,3322.2413989804,3321.5117915115,3321.7856607697,3321.6943439894,3320.413357599,3323.9651189418,3323.1503160917,3322.0592216608,3323.1502024265,3321.968082524,3323.3312844494,3323.2408653644,3324.1456715232,3323.0594999256,3323.6034187135,3322.7871722924,3322.877836778,3322.3324224339,3321.5118370496,3322.6053373123,3323.146415178,3323.3277615656,3323.2370598673,3323.7804933198,3324.142289795,3323.1465147459,3323.3278126909,3324.1419844964,20.6195197425,20.5800747607,20.2723568074,20.5283496827,20.2588199565,20.0116920698,23.1415599085,23.359691791,23.0206610696,27.160603278,28.7706773375,23.2322809489,22.8927714928,22.6840234973,19.2293419149,19.3443587141,19.0662525466,19.2360088137,19.0045550502,18.6988737424,18.3396337347,17.6953406751,20.2551337538,20.3178333077,19.8825027205,19.7817646113,19.6725928528,19.1904226488,19.0624219755,18.3787113886,3324.0878863816,3324.5387153869,3323.4548663034,3325.0789608899,3323.1828942827,3323.2735600167,2.4963828193,2.4993504183,2.5365487323,2.4879538499,2.4951462791,2.4867560477,2.5843221362,2.5906976108,2.572567397,2.5249626316,2.5273997498,2.454620958,2.5104835721,2.5472778487,2.5283050748,2.5123488927,2.4979640997,2.5381558506,2.5430867365,2.4851387687,2.5106223626,2.5443110075,2.5489462821,2.5159385585,2.510920671,2.5081619002,2.4898849558,2.5743420323,2.5617080251,2.5086683542,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.842046375,5.0000817871,-0.0034038273
4/21/2014 2:23:48.072 PM,199,3319.8635008888,3323.7859708755,3324.1469549791,3322.24269419,3321.2388418232,3322.7882932049,3322.8792676388,3322.8793473879,3323.6043230619,3320.1390428254,3321.6958301292,3320.9645592135,3322.2426942567,3321.5130912646,3321.7869588456,3321.6956426251,3320.4146640387,3323.966403527,3323.1516057508,3322.0605180576,3323.1514920863,3321.9693794806,3323.3325729848,3323.2421544615,3324.1469549791,3323.0607901479,3323.6047055556,3322.7884642012,3322.8791281258,3322.3337171497,3321.5131368024,3322.6066303448,3323.1475762221,3323.3289215959,3323.2382204049,3323.7816508122,3324.143445252,3323.1476757894,3323.3289727209,3324.1431399551,20.6274183856,20.5892675495,20.2776050542,20.542399285,20.266421964,20.0189888624,23.1549693395,23.3645471084,23.0250626018,27.1551034258,28.7609657055,23.2336524891,22.8979297008,22.6888785739,19.2187175754,19.3430756897,19.0691487672,19.2231027258,19.0063874979,18.7074735892,18.3428365922,17.7104892582,20.2529119088,20.3239633819,19.8875725133,19.7784784756,19.6809303651,19.1895664718,19.0708380557,18.3910855431,3324.0885686187,3324.539396122,3323.4555506392,3325.0796398173,3323.1835795166,3323.2742449514,2.4969249768,2.5005113449,2.5395321435,2.4895330236,2.5020113692,2.4925672213,2.6206489764,2.6180258572,2.5696275008,2.5491737761,2.5389703369,2.4673989903,2.5144506046,2.5556493437,2.526998159,2.5103883368,2.4981029742,2.5353033246,2.5444416279,2.4938035731,2.5137828593,2.5440422813,2.5461444188,2.5169633543,2.5123429235,2.5078700975,2.4949097928,2.5462974344,2.53537499,2.5082781503,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8415912267,5.0000817871,-0.0033903993
4/21/2014 2:23:49.072 PM,200,3319.8640896238,3323.7865487962,3324.1475318857,3322.2432764098,3321.2394268083,3322.7888739115,3322.8798480924,3322.8799278412,3323.6049014917,3320.1396308127,3321.6964138584,3320.9651449501,3322.2432764765,3321.5136754966,3321.7875423238,3321.6962263548,3320.4152512763,3323.9669809412,3323.1521854458,3322.061100781,3323.1520717816,3321.9699624557,3323.3331521746,3323.2427339037,3324.1475318857,3323.061370096,3323.6052839843,3322.7890449073,3322.8797085797,3322.3342991175,3321.5137210343,3322.607211556,3323.148293721,3323.3296384683,3323.2389375907,3323.7823661162,3324.1441592981,3323.1483932879,3323.3296895932,3324.1438540023,20.6357713144,20.5948161176,20.2914348147,20.5574346551,20.2912605095,20.0295493962,23.1652734468,23.3794739232,23.0352956102,27.1468117042,28.7719740392,23.2446394101,22.9071765452,22.6890379225,19.2327765881,19.3468822086,19.0660409674,19.2583593594,19.0076112407,18.714703977,18.3515155907,17.7139966204,20.2556231,20.325611407,19.8960580957,19.7858240607,19.6980026934,19.1986651049,19.0762118747,18.4064982923,3324.0891598907,3324.5399860924,3323.4561437301,3325.080228221,3323.1841733859,3323.2748385614,2.5005311709,2.5035066788,2.5405770164,2.4931623765,2.5031849501,2.492011967,2.5878466939,2.6217322382,2.5973708057,2.56246359,2.561799469,2.4738642949,2.5227633394,2.5609693336,2.5358463944,2.5098742803,2.4988947115,2.5406712862,2.5544248534,2.4931620635,2.5166830959,2.5438146042,2.5362410736,2.5180607939,2.5143092028,2.5108218533,2.4999350876,2.5411246109,2.5298468228,2.5030846398,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.841420794,5.0000817871,-0.0034076421
4/21/2014 2:23:50.072 PM,201,3319.8648437335,3323.787289054,3324.1482708446,3322.2440221741,3321.2401761147,3322.7896177376,3322.8805915944,3322.880671343,3323.6056424015,3320.1403839646,3321.6971615562,3320.965895219,3322.2440222408,3321.5144238385,3321.7882897001,3321.6969740533,3320.4160034679,3323.9677205503,3323.1529279761,3322.0618471904,3323.1528143123,3321.9707091875,3323.3338940579,3323.2434761104,3324.1482708446,3323.0621129506,3323.6060248927,3322.7897887328,3322.8804520823,3322.3350445591,3321.514469376,3322.6079560285,3323.1490568789,3323.3304009599,3323.2397004157,3323.7831269397,3324.1449187836,3323.1491564455,3323.3304520846,3324.1446134889,20.6481082183,20.6092086464,20.3013546852,20.5738752812,20.295483652,20.0380995167,23.1856861859,23.3853519568,23.0435225439,27.1513851177,28.7773699761,23.254151464,22.9109343246,22.703548025,19.2319123455,19.3533868133,19.0765747118,19.2547601477,19.0170835993,18.7184761458,18.357419534,17.7374003598,20.2571913489,20.3293814532,19.897703047,19.7922540115,19.7048139686,19.2036550477,19.0768694105,18.4148358821,3324.0900110632,3324.540835391,3323.456997521,3325.0810752642,3323.1850282973,3323.2756930996,2.4993858193,2.502143998,2.5369190458,2.4901144951,2.5001875959,2.4907232399,2.56618191,2.5777271847,2.59763861,2.6102307731,2.5643685913,2.4893728481,2.5302284151,2.5619667649,2.5280320631,2.514505672,2.5012815218,2.5439005782,2.5528569393,2.4989536558,2.5165277942,2.5510433534,2.5348586827,2.5169088715,2.5124434884,2.5115567018,2.4913780633,2.5423083045,2.5306830828,2.5011621573,-5.0025320808,5.0002927589,-5.0009140839,-5.0006563731,4.9999177111,0.0499906578,-0.0500093732,-0.0500609585,-0.0499906268,0.0499875339,-0.0499890656,-0.0500078137,-0.0500547097,-0.0500296884,-0.0499953138,-5.0006327977,-5.0015470926,5.0005506404,4.9993552699,4.9996130008,5.0007615639,5.0000583482,4.999542671,-3.8418316939,5.0000817871,-0.0034270212
