Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Thu, 06-26-2014 02:20:00,72.0,93,0.0,0.0,,0.00,71.7,93,0.1,1.0,WSW,0.00,78.9,67,29.82
Thu, 06-26-2014 02:21:00,71.9,93,0.1,1.0,WSW,0.00,71.7,93,0.0,0.0,,0.00,78.9,67,29.82
Thu, 06-26-2014 02:22:00,71.9,93,0.0,0.0,,0.00,71.7,93,0.1,1.0,WSW,0.00,78.9,67,29.82
Thu, 06-26-2014 02:23:00,71.9,93,0.1,1.0,WSW,0.00,71.7,93,0.1,1.0,WSW,0.00,78.9,67,29.82
Thu, 06-26-2014 02:24:00,71.9,93,0.1,1.0,WSW,0.00,71.7,93,0.1,1.0,WSW,0.00,78.9,67,29.82
Thu, 06-26-2014 02:25:00,71.9,93,0.0,0.0,,0.00,71.7,93,0.4,1.0,WSW,0.00,78.8,67,29.82
Thu, 06-26-2014 02:26:00,71.9,93,0.1,1.0,WSW,0.00,71.7,93,0.3,1.0,WSW,0.00,78.8,67,29.82
Thu, 06-26-2014 02:27:00,71.9,93,0.0,0.0,,0.00,71.7,93,0.3,1.0,WSW,0.00,78.8,67,29.82
Thu, 06-26-2014 02:28:00,71.9,93,0.0,0.0,,0.00,71.7,93,0.1,1.0,WSW,0.00,78.8,68,29.82
Thu, 06-26-2014 02:29:00,71.9,93,0.2,1.0,WSW,0.00,71.7,93,0.1,1.0,WSW,0.00,78.8,67,29.82
Thu, 06-26-2014 02:30:00,71.9,93,0.7,2.0,SW,0.00,71.7,93,0.7,2.0,SW,0.00,78.8,68,29.82
Thu, 06-26-2014 02:31:00,71.9,93,1.1,3.0,SSW,0.00,71.7,93,1.7,2.0,SSW,0.00,78.8,68,29.82
Thu, 06-26-2014 02:32:00,71.9,93,2.1,3.0,SSW,0.00,71.7,93,1.9,4.0,SSW,0.00,78.8,68,29.82
Thu, 06-26-2014 02:33:00,71.9,93,1.9,3.0,S,0.00,71.7,93,2.4,3.0,S,0.00,78.7,68,29.82
Thu, 06-26-2014 02:34:00,71.8,93,1.3,4.0,SSE,0.00,71.7,93,1.8,2.0,SSW,0.00,78.7,68,29.82
Thu, 06-26-2014 02:35:00,71.8,93,1.5,3.0,S,0.00,71.7,93,1.7,3.0,SSW,0.00,78.7,68,29.82
Thu, 06-26-2014 02:36:00,71.8,93,1.6,3.0,S,0.00,71.7,93,1.7,4.0,WSW,0.00,78.7,68,29.82
Thu, 06-26-2014 02:37:00,71.8,93,2.1,3.0,SSW,0.00,71.7,93,2.4,4.0,SW,0.00,78.7,68,29.81
Thu, 06-26-2014 02:38:00,71.7,93,0.4,2.0,SSW,0.00,71.7,93,0.8,1.0,S,0.00,78.7,68,29.81
Thu, 06-26-2014 02:39:00,71.7,92,0.1,1.0,SW,0.00,71.6,93,1.1,2.0,WSW,0.00,78.6,68,29.81
Thu, 06-26-2014 02:40:00,71.7,92,0.3,2.0,SSW,0.00,71.6,93,1.4,2.0,SSW,0.00,78.6,68,29.82
Thu, 06-26-2014 02:41:00,71.7,92,1.4,3.0,SSW,0.00,71.6,93,1.6,3.0,SSW,0.00,78.6,68,29.82
Thu, 06-26-2014 02:42:00,71.6,93,1.4,3.0,SSW,0.00,71.6,93,1.7,3.0,SSW,0.00,78.6,68,29.82
Thu, 06-26-2014 02:43:00,71.6,93,2.6,4.0,S,0.00,71.5,93,2.1,3.0,S,0.00,78.6,68,29.82
Thu, 06-26-2014 02:44:00,71.6,93,2.4,3.0,S,0.00,71.5,93,1.9,3.0,S,0.00,78.6,68,29.82
Thu, 06-26-2014 02:45:00,71.6,93,1.6,3.0,S,0.00,71.6,93,1.8,2.0,SSW,0.00,78.6,68,29.82
Thu, 06-26-2014 02:46:00,71.6,93,0.6,2.0,S,0.00,71.6,93,1.2,2.0,SW,0.00,78.6,68,29.82
Thu, 06-26-2014 02:47:00,71.5,93,1.6,3.0,S,0.00,71.6,93,1.5,2.0,S,0.00,78.6,68,29.82
Thu, 06-26-2014 02:48:00,71.5,93,1.8,2.0,S,0.00,71.5,93,1.3,2.0,SSW,0.00,78.6,68,29.82
Thu, 06-26-2014 02:49:00,71.5,93,2.0,4.0,SSW,0.00,71.5,93,1.5,2.0,S,0.00,78.5,68,29.82
Thu, 06-26-2014 02:50:00,71.5,93,2.7,4.0,S,0.00,71.5,93,2.4,4.0,SSW,0.00,78.5,68,29.82
Thu, 06-26-2014 02:51:00,71.5,93,1.8,3.0,S,0.00,71.5,93,1.7,3.0,SSW,0.00,78.5,68,29.81
Thu, 06-26-2014 02:52:00,71.5,93,2.1,3.0,SSW,0.00,71.5,93,1.6,3.0,SSW,0.00,78.5,68,29.81
Thu, 06-26-2014 02:53:00,71.5,93,1.3,2.0,SSW,0.00,71.5,93,1.4,2.0,S,0.00,78.5,68,29.82
Thu, 06-26-2014 02:54:00,71.5,93,1.7,2.0,SSW,0.00,71.5,93,1.9,3.0,S,0.00,78.5,68,29.82
Thu, 06-26-2014 02:55:00,71.5,93,0.8,2.0,S,0.00,71.5,93,1.6,2.0,SSW,0.00,78.5,68,29.82
Thu, 06-26-2014 02:56:00,71.5,93,0.5,1.0,WNW,0.00,71.5,93,1.3,3.0,WSW,0.00,78.4,68,29.82
Thu, 06-26-2014 02:57:00,71.5,93,1.1,3.0,SSW,0.00,71.4,93,1.1,2.0,SSW,0.00,78.4,68,29.82
Thu, 06-26-2014 02:58:00,71.4,93,1.1,3.0,SSW,0.00,71.4,93,2.1,3.0,WSW,0.00,78.4,68,29.82
Thu, 06-26-2014 02:59:00,71.4,93,1.3,3.0,SSW,0.00,71.3,93,1.8,3.0,SSW,0.00,78.4,68,29.82
Thu, 06-26-2014 03:00:00,71.4,93,0.5,2.0,SSW,0.00,71.3,93,1.6,3.0,WSW,0.00,78.4,68,29.82
Thu, 06-26-2014 03:01:00,71.4,93,0.8,2.0,ESE,0.00,71.3,93,0.3,1.0,W,0.00,78.4,68,29.82
Thu, 06-26-2014 03:02:00,71.4,93,0.6,2.0,WSW,0.00,71.3,93,1.4,2.0,SW,0.00,78.4,68,29.82
Thu, 06-26-2014 03:03:00,71.4,93,0.2,1.0,SW,0.00,71.3,93,0.6,2.0,SSW,0.00,78.4,68,29.82
Thu, 06-26-2014 03:04:00,71.3,93,0.8,3.0,SW,0.00,71.3,93,1.9,3.0,W,0.00,78.3,68,29.82
Thu, 06-26-2014 03:05:00,71.3,93,1.0,3.0,S,0.00,71.3,93,1.6,2.0,SSE,0.00,78.3,68,29.82
Thu, 06-26-2014 03:06:00,71.3,93,0.4,2.0,S,0.00,71.3,93,1.6,2.0,SW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:07:00,71.3,93,1.3,2.0,S,0.00,71.3,93,1.1,2.0,SSW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:08:00,71.3,93,0.8,2.0,SSW,0.00,71.3,93,2.0,3.0,SW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:09:00,71.3,93,0.6,2.0,SSW,0.00,71.2,93,1.4,3.0,S,0.00,78.3,68,29.82
Thu, 06-26-2014 03:10:00,71.3,93,1.3,2.0,SSW,0.00,71.2,93,1.4,3.0,W,0.00,78.3,68,29.82
Thu, 06-26-2014 03:11:00,71.3,93,0.3,1.0,WSW,0.00,71.3,93,0.3,2.0,WSW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:12:00,71.3,93,0.1,1.0,SW,0.00,71.3,93,0.6,2.0,SSW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:13:00,71.3,93,0.0,0.0,,0.00,71.3,93,0.3,1.0,SSW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:14:00,71.3,93,0.3,1.0,SW,0.00,71.3,93,0.9,2.0,WSW,0.00,78.3,68,29.82
Thu, 06-26-2014 03:15:00,71.3,93,0.0,0.0,,0.00,71.3,93,0.9,2.0,WSW,0.00,78.2,68,29.82
