Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Wed, 06-25-2014 08:58:00,79.2,79,1.9,3.0,S,0.00,78.3,79,4.4,6.0,SW,0.00,78.2,70,29.95
Wed, 06-25-2014 08:59:00,79.2,79,2.7,5.0,S,0.00,78.3,79,3.3,6.0,SW,0.00,78.3,70,29.95
Wed, 06-25-2014 09:00:00,79.3,79,3.4,6.0,SSE,0.00,78.3,80,2.9,5.0,S,0.00,78.3,70,29.95
Wed, 06-25-2014 09:01:00,79.3,79,2.6,5.0,S,0.00,78.4,80,2.6,4.0,S,0.00,78.3,72,29.95
Wed, 06-25-2014 09:02:00,79.3,79,0.8,2.0,SSW,0.00,78.5,79,3.3,6.0,S,0.00,78.2,70,29.95
Wed, 06-25-2014 09:03:00,79.4,79,1.1,2.0,SE,0.00,78.6,79,3.1,5.0,SSW,0.00,78.2,66,29.95
Wed, 06-25-2014 09:04:00,79.4,79,4.9,8.0,SSE,0.00,78.6,78,4.7,6.0,SSE,0.00,78.1,65,29.95
Wed, 06-25-2014 09:05:00,79.4,79,5.2,9.0,S,0.00,78.6,78,5.4,8.0,S,0.00,78.2,70,29.95
Wed, 06-25-2014 09:06:00,79.4,78,4.4,9.0,S,0.00,78.7,78,4.1,7.0,SSE,0.00,78.1,71,29.95
Wed, 06-25-2014 09:07:00,79.4,78,3.3,6.0,SSW,0.00,78.8,78,4.6,8.0,SW,0.00,78.0,72,29.95
Wed, 06-25-2014 09:08:00,79.5,79,3.1,6.0,SSW,0.00,78.8,78,4.3,8.0,S,0.00,78.0,71,29.95
Wed, 06-25-2014 09:09:00,79.5,79,4.6,7.0,S,0.00,78.8,78,5.4,8.0,S,0.00,78.0,71,29.95
Wed, 06-25-2014 09:10:00,79.5,78,4.8,7.0,S,0.00,78.9,78,4.6,8.0,S,0.00,78.0,73,29.95
Wed, 06-25-2014 09:11:00,79.5,79,3.1,6.0,W,0.00,78.9,78,3.2,5.0,WSW,0.00,78.1,72,29.95
Wed, 06-25-2014 09:12:00,79.4,78,3.4,5.0,SSW,0.00,79.0,78,4.1,6.0,SW,0.00,78.0,71,29.95
Wed, 06-25-2014 09:13:00,79.4,78,2.9,5.0,SSW,0.00,78.9,77,4.4,6.0,SSW,0.00,78.0,72,29.95
Wed, 06-25-2014 09:14:00,79.3,78,1.8,4.0,SSW,0.00,78.8,77,3.3,6.0,W,0.00,78.0,69,29.95
Wed, 06-25-2014 09:15:00,79.3,78,1.3,4.0,S,0.00,78.8,78,3.3,5.0,SW,0.00,78.0,70,29.95
Wed, 06-25-2014 09:16:00,79.3,78,2.3,5.0,S,0.00,78.7,77,3.6,6.0,SW,0.00,78.0,71,29.95
Wed, 06-25-2014 09:17:00,79.2,78,2.8,4.0,S,0.00,78.6,78,3.1,5.0,SSW,0.00,78.0,71,29.95
Wed, 06-25-2014 09:18:00,79.2,78,2.9,4.0,SSW,0.00,78.6,78,3.1,5.0,SSW,0.00,78.0,71,29.95
Wed, 06-25-2014 09:19:00,79.2,79,1.4,3.0,SSW,0.00,78.6,78,2.9,5.0,S,0.00,78.0,70,29.95
Wed, 06-25-2014 09:20:00,79.2,79,2.6,5.0,S,0.00,78.6,78,3.1,6.0,S,0.00,78.0,70,29.95
Wed, 06-25-2014 09:21:00,79.3,78,3.4,5.0,SSW,0.00,78.7,78,4.6,6.0,SW,0.00,78.0,69,29.95
Wed, 06-25-2014 09:22:00,79.3,78,1.1,2.0,SW,0.00,78.7,78,3.3,6.0,SW,0.00,78.0,70,29.95
Wed, 06-25-2014 09:23:00,79.4,78,2.9,5.0,WSW,0.00,78.7,78,5.6,10.0,SW,0.00,78.0,70,29.94
Wed, 06-25-2014 09:24:00,79.4,78,4.5,7.0,S,0.00,78.7,78,4.9,10.0,S,0.00,78.0,71,29.94
Wed, 06-25-2014 09:25:00,79.4,77,3.9,6.0,S,0.00,78.7,78,4.9,8.0,SSW,0.00,78.0,71,29.94
Wed, 06-25-2014 09:26:00,79.4,77,3.4,5.0,S,0.00,78.7,78,3.8,6.0,SW,0.00,78.0,71,29.95
Wed, 06-25-2014 09:27:00,79.4,77,2.4,4.0,W,0.00,78.7,78,5.8,8.0,WSW,0.00,78.1,69,29.94
Wed, 06-25-2014 09:28:00,79.5,78,2.4,4.0,SSW,0.00,78.8,78,4.6,7.0,SW,0.00,78.1,71,29.95
Wed, 06-25-2014 09:29:00,79.6,78,2.1,4.0,S,0.00,78.8,78,2.8,4.0,S,0.00,78.1,71,29.94
Wed, 06-25-2014 09:30:00,79.7,79,1.6,3.0,S,0.00,78.9,79,2.4,7.0,SSW,0.00,78.1,72,29.95
Wed, 06-25-2014 09:31:00,79.8,79,2.7,4.0,SSW,0.00,79.1,78,3.8,6.0,S,0.00,78.1,72,29.94
Wed, 06-25-2014 09:32:00,80.0,78,2.7,4.0,S,0.00,79.3,78,4.1,6.0,WSW,0.00,78.2,70,29.94
Wed, 06-25-2014 09:33:00,80.1,77,2.8,5.0,SSW,0.00,79.4,77,4.9,6.0,SSW,0.00,78.2,70,29.94
Wed, 06-25-2014 09:34:00,80.1,77,2.7,4.0,S,0.00,79.4,76,4.5,6.0,SW,0.00,78.2,70,29.94
Wed, 06-25-2014 09:35:00,80.2,77,3.8,6.0,S,0.00,79.5,77,3.6,7.0,S,0.00,78.3,70,29.94
Wed, 06-25-2014 09:36:00,80.2,77,4.0,7.0,S,0.00,79.6,76,3.6,6.0,SSW,0.00,78.3,72,29.94
Wed, 06-25-2014 09:37:00,80.2,77,4.9,7.0,S,0.00,79.6,76,4.8,7.0,S,0.00,78.4,71,29.94
Wed, 06-25-2014 09:38:00,80.2,77,4.5,8.0,S,0.00,79.7,77,4.9,7.0,S,0.00,78.5,73,29.94
Wed, 06-25-2014 09:39:00,80.2,76,3.3,5.0,S,0.00,79.7,76,4.0,7.0,WSW,0.00,78.5,72,29.94
Wed, 06-25-2014 09:40:00,80.3,77,0.9,2.0,SSW,0.00,79.7,77,2.9,5.0,SW,0.00,78.6,71,29.94
Wed, 06-25-2014 09:41:00,80.3,77,2.7,5.0,SSW,0.00,79.7,77,3.1,4.0,WSW,0.00,78.5,71,29.94
Wed, 06-25-2014 09:42:00,80.3,77,4.2,6.0,SSW,0.00,79.7,76,5.4,8.0,SSW,0.00,78.6,70,29.94
Wed, 06-25-2014 09:43:00,80.4,77,2.4,5.0,SSW,0.00,79.7,76,4.4,6.0,SSW,0.00,78.6,70,29.94
Wed, 06-25-2014 09:44:00,80.4,77,3.6,5.0,SSW,0.00,79.7,77,2.4,4.0,SSW,0.00,78.6,70,29.94
Wed, 06-25-2014 09:45:00,80.5,77,1.7,4.0,S,0.00,79.8,77,2.3,6.0,SSW,0.00,78.7,70,29.94
Wed, 06-25-2014 09:46:00,80.5,77,4.1,7.0,S,0.00,79.8,75,4.7,7.0,SSW,0.00,78.8,72,29.94
Wed, 06-25-2014 09:47:00,80.5,76,5.0,7.0,S,0.00,79.8,75,5.5,8.0,S,0.00,78.9,72,29.94
Wed, 06-25-2014 09:48:00,80.4,76,4.8,7.0,S,0.00,79.9,76,4.4,7.0,SSW,0.00,78.9,70,29.94
Wed, 06-25-2014 09:49:00,80.4,76,4.5,6.0,S,0.00,79.9,76,4.8,6.0,S,0.00,78.9,71,29.94
Wed, 06-25-2014 09:50:00,80.4,77,3.9,6.0,S,0.00,80.0,75,4.4,7.0,SW,0.00,79.0,71,29.94
Wed, 06-25-2014 09:51:00,80.4,76,2.8,4.0,SSW,0.00,79.9,76,4.4,6.0,SW,0.00,79.0,71,29.94
Wed, 06-25-2014 09:52:00,80.3,76,5.4,8.0,S,0.00,79.9,75,5.1,8.0,S,0.00,79.0,69,29.94
Wed, 06-25-2014 09:53:00,80.3,76,4.2,8.0,S,0.00,79.9,76,3.9,5.0,SSE,0.00,79.1,72,29.94
Wed, 06-25-2014 09:54:00,80.4,77,4.9,6.0,S,0.00,79.9,75,4.8,7.0,SSW,0.00,79.1,71,29.94
Wed, 06-25-2014 09:55:00,80.4,77,3.1,6.0,S,0.00,80.0,75,3.4,7.0,S,0.00,79.1,71,29.93
Wed, 06-25-2014 09:56:00,80.3,76,2.8,5.0,S,0.00,80.0,75,3.4,5.0,S,0.00,79.2,71,29.93
Wed, 06-25-2014 09:57:00,80.4,77,2.9,4.0,SSW,0.00,80.1,76,3.7,5.0,S,0.00,79.2,70,29.93
Wed, 06-25-2014 09:58:00,80.5,76,2.4,5.0,W,0.00,80.1,75,3.2,5.0,SW,0.00,79.2,72,29.93
Wed, 06-25-2014 09:59:00,80.6,76,1.6,3.0,SSW,0.00,80.1,75,3.8,5.0,SW,0.00,79.3,71,29.93
Wed, 06-25-2014 10:00:00,80.7,76,3.9,7.0,S,0.00,80.1,76,5.3,9.0,S,0.00,79.3,71,29.93
Wed, 06-25-2014 10:01:00,80.7,76,4.9,8.0,SSE,0.00,80.2,75,4.9,6.0,SSW,0.00,79.3,69,29.93
Wed, 06-25-2014 10:02:00,80.8,76,2.2,4.0,SSW,0.00,80.3,75,3.6,6.0,SSW,0.00,79.4,69,29.93
Wed, 06-25-2014 10:03:00,80.8,76,2.4,5.0,SSW,0.00,80.4,76,2.4,5.0,S,0.00,79.4,70,29.93
Wed, 06-25-2014 10:04:00,80.9,76,2.9,7.0,SW,0.00,80.5,75,3.8,6.0,WSW,0.00,79.5,69,29.93
Wed, 06-25-2014 10:05:00,81.0,75,1.9,4.0,SSW,0.00,80.5,74,3.9,8.0,SW,0.00,79.5,69,29.93
Wed, 06-25-2014 10:06:00,81.1,75,1.8,4.0,S,0.00,80.6,74,3.6,6.0,WSW,0.00,79.6,68,29.93
Wed, 06-25-2014 10:07:00,81.2,75,2.7,5.0,S,0.00,80.5,74,4.0,6.0,SSW,0.00,79.5,68,29.93
Wed, 06-25-2014 10:08:00,81.2,74,1.1,2.0,S,0.00,80.5,74,3.1,4.0,SSW,0.00,79.6,69,29.93
Wed, 06-25-2014 10:09:00,81.3,75,0.9,4.0,S,0.00,80.6,74,3.1,4.0,SW,0.00,79.7,68,29.93
Wed, 06-25-2014 10:10:00,81.4,74,1.1,3.0,SW,0.00,80.7,74,2.8,5.0,W,0.00,79.7,67,29.93
Wed, 06-25-2014 10:11:00,81.6,73,2.1,5.0,W,0.00,80.8,74,4.3,7.0,W,0.00,79.7,67,29.93
Wed, 06-25-2014 10:12:00,81.7,74,1.4,3.0,SSW,0.00,80.9,74,3.6,6.0,WSW,0.00,79.8,68,29.93
Wed, 06-25-2014 10:13:00,81.8,73,2.8,6.0,W,0.00,80.8,73,5.3,8.0,WSW,0.00,79.9,68,29.93
Wed, 06-25-2014 10:14:00,81.9,73,2.8,6.0,WNW,0.00,80.8,73,2.9,4.0,W,0.00,79.9,67,29.93
Wed, 06-25-2014 10:15:00,81.9,72,3.4,5.0,S,0.00,80.8,73,4.1,6.0,S,0.00,79.9,67,29.93
Wed, 06-25-2014 10:16:00,81.9,73,4.2,7.0,W,0.00,80.8,73,6.4,8.0,WSW,0.00,80.0,67,29.93
Wed, 06-25-2014 10:17:00,81.9,72,4.1,9.0,WNW,0.00,80.7,72,6.1,8.0,WSW,0.00,80.0,67,29.93
Wed, 06-25-2014 10:18:00,81.8,71,3.8,8.0,W,0.00,80.7,73,5.9,9.0,SW,0.00,80.1,67,29.93
Wed, 06-25-2014 10:19:00,81.7,73,1.1,3.0,SW,0.00,80.7,73,4.8,6.0,SSW,0.00,80.1,67,29.93
Wed, 06-25-2014 10:20:00,81.7,73,4.7,7.0,SSW,0.00,80.6,73,5.4,7.0,SSW,0.00,80.1,68,29.93
Wed, 06-25-2014 10:21:00,81.7,73,2.5,5.0,S,0.00,80.6,73,2.8,5.0,S,0.00,80.1,68,29.93
Wed, 06-25-2014 10:22:00,81.8,74,2.9,5.0,S,0.00,80.7,75,2.9,5.0,S,0.00,80.2,66,29.93
Wed, 06-25-2014 10:23:00,81.9,75,4.3,6.0,S,0.00,80.9,74,4.5,7.0,S,0.00,80.3,67,29.93
Wed, 06-25-2014 10:24:00,82.0,75,3.1,4.0,S,0.00,81.0,74,5.3,7.0,SW,0.00,80.3,68,29.93
Wed, 06-25-2014 10:25:00,82.1,73,3.5,6.0,S,0.00,81.1,73,4.8,7.0,WSW,0.00,80.4,67,29.93
Wed, 06-25-2014 10:26:00,82.2,74,1.8,3.0,W,0.00,81.2,72,3.3,6.0,SW,0.00,80.3,67,29.93
Wed, 06-25-2014 10:27:00,82.3,72,2.0,4.0,S,0.00,81.2,72,2.2,5.0,S,0.00,80.4,65,29.93
Wed, 06-25-2014 10:28:00,82.4,72,2.8,7.0,S,0.00,81.2,72,3.6,7.0,WSW,0.00,80.5,66,29.93
Wed, 06-25-2014 10:29:00,82.4,74,2.2,4.0,SSW,0.00,81.3,73,3.9,6.0,S,0.00,80.5,66,29.93
Wed, 06-25-2014 10:30:00,82.5,71,3.0,6.0,NW,0.00,81.4,72,5.3,9.0,WSW,0.00,80.5,66,29.93
Wed, 06-25-2014 10:31:00,82.6,70,2.0,4.0,W,0.00,81.4,71,3.8,5.0,SW,0.00,80.6,65,29.93
Wed, 06-25-2014 10:32:00,82.7,71,3.1,5.0,SSW,0.00,81.4,72,4.4,7.0,SW,0.00,80.6,66,29.93
Wed, 06-25-2014 10:33:00,82.7,71,2.7,5.0,S,0.00,81.4,71,5.4,7.0,SW,0.00,80.7,67,29.93
Wed, 06-25-2014 10:34:00,82.8,70,4.1,7.0,S,0.00,81.4,71,5.4,7.0,S,0.00,80.7,67,29.93
Wed, 06-25-2014 10:35:00,82.8,71,5.4,8.0,S,0.00,81.5,71,4.8,8.0,SSE,0.00,80.8,66,29.93
Wed, 06-25-2014 10:36:00,82.8,71,4.8,9.0,S,0.00,81.6,71,4.4,7.0,SSW,0.00,80.8,67,29.93
Wed, 06-25-2014 10:37:00,82.8,71,3.4,7.0,S,0.00,81.7,71,4.3,6.0,SW,0.00,80.9,68,29.93
Wed, 06-25-2014 10:38:00,82.8,71,3.5,6.0,S,0.00,81.8,71,4.7,7.0,S,0.00,81.0,68,29.93
Wed, 06-25-2014 10:39:00,82.8,70,3.8,6.0,SSW,0.00,81.8,71,4.9,8.0,SW,0.00,81.0,67,29.93
Wed, 06-25-2014 10:40:00,82.8,72,2.2,5.0,S,0.00,81.9,70,4.6,7.0,S,0.00,81.0,66,29.93
Wed, 06-25-2014 10:41:00,82.8,71,3.1,5.0,S,0.00,81.9,70,3.4,5.0,S,0.00,81.1,65,29.93
Wed, 06-25-2014 10:42:00,82.9,70,1.9,5.0,SSW,0.00,81.9,71,2.6,5.0,SW,0.00,81.2,66,29.92
Wed, 06-25-2014 10:43:00,82.9,72,1.2,3.0,W,0.00,81.9,71,3.1,6.0,WSW,0.00,81.2,65,29.93
Wed, 06-25-2014 10:44:00,83.0,69,3.1,5.0,WSW,0.00,82.0,71,4.5,9.0,W,0.00,81.2,65,29.92
Wed, 06-25-2014 10:45:00,83.0,70,4.1,9.0,S,0.00,81.9,70,5.8,8.0,SSW,0.00,81.3,63,29.92
Wed, 06-25-2014 10:46:00,83.0,70,3.2,5.0,SSW,0.00,81.9,70,4.9,6.0,SSW,0.00,81.3,65,29.93
Wed, 06-25-2014 10:47:00,83.1,69,2.1,5.0,W,0.00,82.0,70,5.3,7.0,W,0.00,81.3,65,29.92
Wed, 06-25-2014 10:48:00,83.1,69,0.9,2.0,W,0.00,82.0,71,1.8,5.0,SW,0.00,81.4,64,29.93
Wed, 06-25-2014 10:49:00,83.2,72,1.6,3.0,SE,0.00,82.0,71,0.9,2.0,S,0.00,81.4,64,29.92
Wed, 06-25-2014 10:50:00,83.3,72,3.0,6.0,S,0.00,82.2,72,2.4,4.0,S,0.00,81.5,64,29.92
Wed, 06-25-2014 10:51:00,83.4,70,2.6,5.0,SE,0.00,82.4,72,2.1,4.0,S,0.00,81.6,65,29.92
Wed, 06-25-2014 10:52:00,83.5,71,1.3,3.0,SW,0.00,82.6,71,1.6,3.0,W,0.00,81.6,66,29.92
Wed, 06-25-2014 10:53:00,83.7,70,1.6,3.0,SSW,0.00,82.8,70,2.8,4.0,WSW,0.00,81.7,65,29.92
Wed, 06-25-2014 10:54:00,83.9,71,2.6,5.0,S,0.00,83.0,69,2.6,6.0,S,0.00,81.8,64,29.92
Wed, 06-25-2014 10:55:00,84.0,70,3.3,5.0,S,0.00,83.1,69,3.3,7.0,S,0.00,81.9,66,29.92
Wed, 06-25-2014 10:56:00,84.1,70,3.3,5.0,S,0.00,83.3,69,2.9,5.0,SSW,0.00,82.0,67,29.92
Wed, 06-25-2014 10:57:00,84.3,69,2.3,5.0,W,0.00,83.4,68,3.4,6.0,SSE,0.00,82.1,66,29.92
Wed, 06-25-2014 10:58:00,84.4,68,3.7,6.0,S,0.00,83.6,68,4.7,7.0,SW,0.00,82.1,64,29.92
Wed, 06-25-2014 10:59:00,84.5,69,2.9,5.0,SSW,0.00,83.7,67,3.8,6.0,S,0.00,82.1,65,29.92
Wed, 06-25-2014 11:00:00,84.6,69,2.9,5.0,S,0.00,83.8,68,2.9,5.0,S,0.00,82.3,65,29.92
Wed, 06-25-2014 11:01:00,84.6,68,4.3,8.0,S,0.00,83.9,66,5.1,7.0,SW,0.00,82.3,63,29.92
Wed, 06-25-2014 11:02:00,84.5,68,3.3,4.0,S,0.00,83.9,67,3.9,6.0,SW,0.00,82.3,63,29.92
Wed, 06-25-2014 11:03:00,84.3,67,3.6,6.0,SE,0.00,83.8,67,2.9,5.0,SE,0.00,82.3,60,29.92
Wed, 06-25-2014 11:04:00,84.1,68,3.8,6.0,S,0.00,83.6,67,4.6,7.0,S,0.00,82.4,58,29.92
Wed, 06-25-2014 11:05:00,84.0,68,3.4,5.0,S,0.00,83.6,67,3.2,6.0,S,0.00,82.4,57,29.92
Wed, 06-25-2014 11:06:00,83.8,69,3.1,6.0,S,0.00,83.4,67,4.3,6.0,S,0.00,82.3,56,29.92
Wed, 06-25-2014 11:07:00,83.7,68,2.9,6.0,WSW,0.00,83.3,68,5.1,7.0,W,0.00,82.3,55,29.92
Wed, 06-25-2014 11:08:00,83.6,69,1.6,3.0,W,0.00,83.2,69,2.3,4.0,SW,0.00,82.2,55,29.92
Wed, 06-25-2014 11:09:00,83.6,68,2.2,5.0,S,0.00,83.1,67,2.8,5.0,SW,0.00,82.2,57,29.92
Wed, 06-25-2014 11:10:00,83.5,69,1.8,4.0,WSW,0.00,82.9,68,4.2,7.0,W,0.00,82.1,56,29.92
Wed, 06-25-2014 11:11:00,83.5,68,2.6,4.0,W,0.00,82.8,69,3.4,5.0,SW,0.00,82.1,55,29.92
Wed, 06-25-2014 11:12:00,83.5,70,1.1,2.0,S,0.00,82.7,69,0.3,2.0,SW,0.00,82.0,56,29.92
Wed, 06-25-2014 11:13:00,83.5,71,1.6,4.0,S,0.00,82.7,70,1.1,3.0,WSW,0.00,81.9,55,29.92
Wed, 06-25-2014 11:14:00,83.5,69,1.4,2.0,S,0.00,82.7,69,2.6,7.0,SSW,0.00,81.9,54,29.92
Wed, 06-25-2014 11:15:00,83.4,70,2.1,4.0,NW,0.00,82.6,68,5.1,7.0,WSW,0.00,81.9,56,29.92
Wed, 06-25-2014 11:16:00,83.4,68,1.9,3.0,W,0.00,82.5,69,2.3,3.0,S,0.00,81.8,60,29.92
Wed, 06-25-2014 11:17:00,83.5,69,1.4,3.0,S,0.00,82.5,69,1.6,3.0,S,0.00,81.8,60,29.92
Wed, 06-25-2014 11:18:00,83.5,70,1.3,2.0,S,0.00,82.5,69,0.4,1.0,SSW,0.00,81.8,61,29.92
Wed, 06-25-2014 11:19:00,83.5,69,1.4,3.0,WSW,0.00,82.5,70,1.9,3.0,W,0.00,81.8,60,29.92
Wed, 06-25-2014 11:20:00,83.6,69,1.7,3.0,SSW,0.00,82.5,71,2.2,5.0,SW,0.00,81.8,64,29.92
Wed, 06-25-2014 11:21:00,83.6,70,1.4,3.0,SSW,0.00,82.6,70,2.8,5.0,SW,0.00,81.9,63,29.92
Wed, 06-25-2014 11:22:00,83.6,69,1.9,4.0,SSW,0.00,82.6,70,3.1,5.0,SW,0.00,81.9,63,29.92
Wed, 06-25-2014 11:23:00,83.7,69,1.6,3.0,SSW,0.00,82.6,70,3.4,5.0,SW,0.00,81.9,63,29.92
Wed, 06-25-2014 11:24:00,83.7,70,0.6,2.0,S,0.00,82.6,70,2.9,4.0,SW,0.00,81.9,63,29.92
Wed, 06-25-2014 11:25:00,83.8,69,2.0,3.0,S,0.00,82.6,70,3.1,5.0,SSW,0.00,82.0,64,29.92
Wed, 06-25-2014 11:26:00,83.9,69,0.2,1.0,SSW,0.00,82.6,69,3.0,5.0,WSW,0.00,82.1,64,29.92
Wed, 06-25-2014 11:27:00,84.0,71,1.9,3.0,WNW,0.00,82.6,69,4.2,6.0,WSW,0.00,82.1,65,29.92
Wed, 06-25-2014 11:28:00,84.1,67,2.4,4.0,W,0.00,82.7,69,3.4,5.0,W,0.00,82.2,63,29.92
Wed, 06-25-2014 11:29:00,84.3,69,1.1,2.0,SSW,0.00,82.8,69,2.6,4.0,SSW,0.00,82.3,63,29.91
Wed, 06-25-2014 11:30:00,84.5,68,0.9,3.0,S,0.00,82.9,71,2.8,5.0,S,0.00,82.3,62,29.91
Wed, 06-25-2014 11:31:00,84.6,68,2.1,4.0,SSW,0.00,83.0,68,2.1,5.0,SSW,0.00,82.4,62,29.91
Wed, 06-25-2014 11:32:00,84.7,67,1.9,3.0,SSW,0.00,83.2,69,1.3,3.0,SSW,0.00,82.5,63,29.91
Wed, 06-25-2014 11:33:00,84.7,67,2.4,5.0,SE,0.00,83.3,68,3.2,7.0,SW,0.00,82.6,63,29.91
Wed, 06-25-2014 11:34:00,84.7,68,2.9,6.0,SSE,0.00,83.4,67,3.2,5.0,SSE,0.00,82.7,61,29.91
Wed, 06-25-2014 11:35:00,84.7,67,3.5,5.0,S,0.00,83.5,67,3.9,5.0,SW,0.00,82.7,63,29.91
Wed, 06-25-2014 11:36:00,84.7,67,1.5,3.0,SSW,0.00,83.6,67,2.8,4.0,SSW,0.00,82.7,63,29.91
Wed, 06-25-2014 11:37:00,84.7,66,2.1,4.0,WNW,0.00,83.7,66,2.8,4.0,SSW,0.00,82.8,62,29.91
Wed, 06-25-2014 11:38:00,84.6,66,1.4,4.0,SSW,0.00,83.7,66,2.3,4.0,SW,0.00,82.9,62,29.91
