Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Wed, 07-02-2014 00:33:00,78.5,78,2.2,3.0,SSW,0.00,78.8,77,1.8,4.0,SSW,0.00,84.1,62,29.83
Wed, 07-02-2014 00:34:00,78.5,79,1.7,3.0,SSW,0.00,78.8,77,1.6,3.0,S,0.00,84.1,62,29.83
Wed, 07-02-2014 00:35:00,78.5,78,2.0,3.0,S,0.00,78.8,77,1.3,2.0,S,0.00,84.0,62,29.83
Wed, 07-02-2014 00:36:00,78.4,78,2.3,3.0,S,0.00,78.7,77,1.4,3.0,S,0.00,84.0,62,29.83
Wed, 07-02-2014 00:37:00,78.4,78,1.9,3.0,S,0.00,78.7,77,1.9,3.0,S,0.00,84.1,62,29.82
Wed, 07-02-2014 00:38:00,78.4,78,1.7,3.0,S,0.00,78.7,77,2.3,4.0,SSW,0.00,84.0,62,29.82
Wed, 07-02-2014 00:39:00,78.4,78,2.0,3.0,SSW,0.00,78.7,77,1.6,3.0,SSW,0.00,84.0,62,29.82
Wed, 07-02-2014 00:40:00,78.4,78,2.4,4.0,SSW,0.00,78.7,77,3.0,5.0,WSW,0.00,84.0,63,29.82
Wed, 07-02-2014 00:41:00,78.3,78,1.5,3.0,SSW,0.00,78.7,77,2.0,4.0,WSW,0.00,84.0,62,29.83
Wed, 07-02-2014 00:42:00,78.3,78,0.7,2.0,SSW,0.00,78.6,77,0.6,5.0,S,0.00,83.9,62,29.82
Wed, 07-02-2014 00:43:00,78.3,78,0.6,4.0,S,0.00,78.6,77,1.5,4.0,WSW,0.00,83.9,62,29.83
Wed, 07-02-2014 00:44:00,78.3,78,2.8,5.0,SSW,0.00,78.6,77,1.9,4.0,SSW,0.00,83.9,62,29.83
Wed, 07-02-2014 00:45:00,78.3,78,1.4,5.0,SSW,0.00,78.6,77,1.4,2.0,SSW,0.00,83.9,62,29.83
Wed, 07-02-2014 00:46:00,78.3,78,3.2,5.0,SSW,0.00,78.5,76,3.3,6.0,SSW,0.00,83.9,62,29.82
Wed, 07-02-2014 00:47:00,78.3,78,1.7,4.0,S,0.00,78.5,77,1.8,6.0,SSW,0.00,83.9,63,29.82
Wed, 07-02-2014 00:48:00,78.3,78,1.6,3.0,S,0.00,78.5,77,1.3,2.0,S,0.00,83.9,63,29.82
Wed, 07-02-2014 00:49:00,78.3,78,1.9,4.0,SSW,0.00,78.5,76,1.9,4.0,S,0.00,83.9,63,29.82
Wed, 07-02-2014 00:50:00,78.3,78,2.5,4.0,SSW,0.00,78.5,76,2.3,4.0,SSW,0.00,83.8,63,29.82
Wed, 07-02-2014 00:51:00,78.3,78,1.6,3.0,SSW,0.00,78.5,76,2.0,3.0,S,0.00,83.8,63,29.82
Wed, 07-02-2014 00:52:00,78.3,78,0.9,2.0,SSW,0.00,78.5,77,1.4,2.0,SW,0.00,83.8,63,29.82
Wed, 07-02-2014 00:53:00,78.2,78,0.9,3.0,SSW,0.00,78.4,76,1.6,3.0,SW,0.00,83.8,62,29.82
Wed, 07-02-2014 00:54:00,78.2,78,1.1,2.0,SSW,0.00,78.4,76,2.5,3.0,SW,0.00,83.8,62,29.82
Wed, 07-02-2014 00:55:00,78.2,78,1.9,3.0,S,0.00,78.3,76,2.1,3.0,SW,0.00,83.8,62,29.83
Wed, 07-02-2014 00:56:00,78.2,78,1.8,3.0,S,0.00,78.3,76,1.8,3.0,SSW,0.00,83.8,63,29.82
Wed, 07-02-2014 00:57:00,78.2,78,2.5,5.0,S,0.00,78.3,76,3.1,5.0,SSW,0.00,83.7,62,29.83
Wed, 07-02-2014 00:58:00,78.1,78,2.3,4.0,S,0.00,78.3,76,2.4,4.0,SSW,0.00,83.7,62,29.83
Wed, 07-02-2014 00:59:00,78.1,78,0.8,3.0,SSW,0.00,78.2,76,1.3,2.0,SSW,0.00,83.7,63,29.83
Wed, 07-02-2014 01:00:00,78.1,78,0.4,1.0,SSW,0.00,78.2,76,1.8,5.0,SSW,0.00,83.7,62,29.83
Wed, 07-02-2014 01:01:00,78.1,77,2.6,4.0,S,0.00,78.2,76,2.8,4.0,S,0.00,83.7,63,29.83
Wed, 07-02-2014 01:02:00,78.1,78,2.0,4.0,S,0.00,78.2,76,2.6,5.0,SW,0.00,83.7,63,29.83
Wed, 07-02-2014 01:03:00,78.1,77,1.7,3.0,SSW,0.00,78.2,76,1.8,3.0,SSW,0.00,83.7,63,29.83
Wed, 07-02-2014 01:04:00,78.0,78,0.3,2.0,S,0.00,78.2,77,1.9,3.0,SW,0.00,83.6,63,29.83
Wed, 07-02-2014 01:05:00,78.0,78,2.1,4.0,S,0.00,78.2,76,2.1,3.0,SSE,0.00,83.6,63,29.83
Wed, 07-02-2014 01:06:00,78.0,77,1.7,4.0,SW,0.00,78.2,76,1.8,3.0,SSW,0.00,83.6,63,29.83
Wed, 07-02-2014 01:07:00,78.0,77,2.1,5.0,S,0.00,78.2,76,2.4,4.0,S,0.00,83.6,63,29.83
Wed, 07-02-2014 01:08:00,78.0,77,2.4,4.0,SSW,0.00,78.2,76,1.2,3.0,SW,0.00,83.6,63,29.83
Wed, 07-02-2014 01:09:00,78.0,77,2.3,4.0,SSW,0.00,78.2,76,1.9,4.0,S,0.00,83.6,63,29.83
Wed, 07-02-2014 01:10:00,78.0,77,2.2,5.0,SSW,0.00,78.2,76,3.2,6.0,SW,0.00,83.6,63,29.83
Wed, 07-02-2014 01:11:00,78.0,77,2.1,3.0,S,0.00,78.2,76,2.1,4.0,SSW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:12:00,78.0,77,1.6,2.0,S,0.00,78.2,76,2.4,4.0,SW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:13:00,78.0,77,1.0,3.0,S,0.00,78.1,76,1.8,2.0,SW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:14:00,78.0,78,0.8,2.0,S,0.00,78.1,76,2.3,4.0,SSW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:15:00,77.9,78,1.4,3.0,S,0.00,78.1,76,1.9,4.0,SSW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:16:00,78.0,77,1.3,3.0,S,0.00,78.1,76,1.0,3.0,SSW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:17:00,77.9,78,1.4,4.0,SSW,0.00,78.0,76,2.4,6.0,SW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:18:00,77.9,77,3.1,5.0,S,0.00,78.0,76,3.4,4.0,SW,0.00,83.5,63,29.83
Wed, 07-02-2014 01:19:00,77.9,77,1.2,3.0,SW,0.00,78.0,76,1.3,3.0,SW,0.00,83.4,63,29.83
Wed, 07-02-2014 01:20:00,77.9,78,0.8,2.0,SSW,0.00,78.0,77,0.9,3.0,S,0.00,83.4,63,29.83
Wed, 07-02-2014 01:21:00,77.9,78,1.2,3.0,SSW,0.00,78.0,77,1.1,3.0,SSW,0.00,83.4,63,29.83
Wed, 07-02-2014 01:22:00,77.8,78,2.3,3.0,S,0.00,78.0,76,1.3,3.0,SSW,0.00,83.4,63,29.83
Wed, 07-02-2014 01:23:00,77.8,78,0.5,2.0,S,0.00,78.0,77,1.4,3.0,SSW,0.00,83.4,63,29.83
Wed, 07-02-2014 01:24:00,77.8,78,0.5,2.0,S,0.00,78.0,76,1.3,3.0,SSW,0.00,83.4,63,29.83
Wed, 07-02-2014 01:25:00,77.8,78,0.3,1.0,SSW,0.00,78.0,77,0.6,1.0,SSW,0.00,83.4,63,29.83
Wed, 07-02-2014 01:26:00,77.8,78,0.1,1.0,SSW,0.00,77.9,77,0.4,1.0,SSW,0.00,83.3,63,29.83
Wed, 07-02-2014 01:27:00,77.8,78,0.1,1.0,SSW,0.00,77.9,77,0.4,1.0,SSW,0.00,83.3,63,29.83
Wed, 07-02-2014 01:28:00,77.8,78,0.8,3.0,SSW,0.00,77.9,77,1.8,3.0,SSW,0.00,83.3,63,29.83
Wed, 07-02-2014 01:29:00,77.8,78,1.8,3.0,SSW,0.00,77.9,77,1.8,3.0,S,0.00,83.3,63,29.83
Wed, 07-02-2014 01:30:00,77.8,78,0.2,1.0,SSW,0.00,77.8,77,0.4,1.0,SSW,0.00,83.3,63,29.83
Wed, 07-02-2014 01:31:00,77.7,78,0.3,1.0,SSW,0.00,77.8,77,0.3,1.0,SSW,0.00,83.3,63,29.83
Wed, 07-02-2014 01:32:00,77.7,78,0.4,1.0,SSW,0.00,77.8,77,0.9,2.0,SSW,0.00,83.2,63,29.83
Wed, 07-02-2014 01:33:00,77.7,78,0.3,1.0,S,0.00,77.8,77,2.2,3.0,SW,0.00,83.2,63,29.83
Wed, 07-02-2014 01:34:00,77.7,78,1.5,2.0,SSW,0.00,77.8,77,1.4,2.0,SW,0.00,83.2,63,29.83
Wed, 07-02-2014 01:35:00,77.6,78,0.6,2.0,SSW,0.00,77.7,77,2.3,4.0,SW,0.00,83.2,63,29.83
Wed, 07-02-2014 01:36:00,77.6,78,1.1,3.0,S,0.00,77.7,77,1.8,4.0,W,0.00,83.2,63,29.83
Wed, 07-02-2014 01:37:00,77.5,78,0.4,1.0,SSW,0.00,77.6,78,0.5,2.0,WSW,0.00,83.2,63,29.83
Wed, 07-02-2014 01:38:00,77.5,78,0.6,2.0,SSW,0.00,77.6,77,1.0,3.0,SW,0.00,83.2,63,29.83
Wed, 07-02-2014 01:39:00,77.5,78,0.6,1.0,SSW,0.00,77.6,78,1.7,3.0,SW,0.00,83.1,63,29.83
Wed, 07-02-2014 01:40:00,77.5,78,0.9,3.0,SSW,0.00,77.6,77,2.3,3.0,SSW,0.00,83.1,63,29.83
Wed, 07-02-2014 01:41:00,77.5,78,1.4,3.0,S,0.00,77.6,77,2.3,3.0,SW,0.00,83.1,63,29.83
Wed, 07-02-2014 01:42:00,77.5,78,0.9,3.0,S,0.00,77.5,77,3.2,5.0,SW,0.00,83.1,63,29.83
Wed, 07-02-2014 01:43:00,77.5,78,1.6,3.0,SSW,0.00,77.5,77,1.6,3.0,SSW,0.00,83.1,63,29.83
Wed, 07-02-2014 01:44:00,77.4,78,1.2,2.0,SSW,0.00,77.5,77,1.7,3.0,SSW,0.00,83.1,63,29.83
Wed, 07-02-2014 01:45:00,77.4,78,1.7,4.0,SSW,0.00,77.5,77,2.6,4.0,S,0.00,83.1,63,29.83
Wed, 07-02-2014 01:46:00,77.4,78,2.5,5.0,SSW,0.00,77.5,77,3.3,5.0,SSW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:47:00,77.4,78,1.7,4.0,SSW,0.00,77.5,77,3.8,5.0,SSW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:48:00,77.3,78,1.2,2.0,SSW,0.00,77.4,77,0.7,2.0,SW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:49:00,77.3,78,0.3,1.0,SSW,0.00,77.4,77,0.5,2.0,SSW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:50:00,77.3,78,0.9,2.0,S,0.00,77.5,77,1.3,3.0,SW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:51:00,77.3,78,3.7,6.0,S,0.00,77.4,77,2.9,5.0,S,0.00,83.0,63,29.84
Wed, 07-02-2014 01:52:00,77.3,78,2.6,6.0,S,0.00,77.4,77,3.1,4.0,S,0.00,83.0,63,29.83
Wed, 07-02-2014 01:53:00,77.3,78,1.1,3.0,S,0.00,77.5,77,0.9,3.0,S,0.00,83.0,63,29.84
Wed, 07-02-2014 01:54:00,77.3,78,2.7,4.0,SSW,0.00,77.5,77,2.9,4.0,SSW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:55:00,77.3,78,0.7,2.0,SSW,0.00,77.5,77,1.9,3.0,WSW,0.00,83.0,63,29.84
Wed, 07-02-2014 01:56:00,77.3,78,1.9,4.0,S,0.00,77.5,77,1.6,4.0,S,0.00,82.9,63,29.84
Wed, 07-02-2014 01:57:00,77.3,78,1.9,4.0,S,0.00,77.5,77,2.6,4.0,S,0.00,82.9,63,29.84
Wed, 07-02-2014 01:58:00,77.3,78,1.4,3.0,SSW,0.00,77.5,77,2.1,4.0,S,0.00,82.9,63,29.84
Wed, 07-02-2014 01:59:00,77.3,78,0.9,3.0,S,0.00,77.4,77,0.9,2.0,SSW,0.00,82.9,63,29.84
Wed, 07-02-2014 02:00:00,77.3,78,1.9,4.0,S,0.00,77.4,77,3.1,6.0,WSW,0.00,82.8,63,29.84
Wed, 07-02-2014 02:01:00,77.2,78,1.6,3.0,SSW,0.00,77.4,77,2.7,5.0,SW,0.00,82.8,63,29.84
Wed, 07-02-2014 02:02:00,77.2,78,2.4,5.0,S,0.00,77.4,77,3.7,6.0,SW,0.00,82.8,63,29.84
Wed, 07-02-2014 02:03:00,77.2,78,1.1,2.0,S,0.00,77.3,77,2.3,5.0,SSW,0.00,82.8,63,29.84
Wed, 07-02-2014 02:04:00,77.2,78,2.1,3.0,SSW,0.00,77.3,77,2.6,4.0,S,0.00,82.8,63,29.84
Wed, 07-02-2014 02:05:00,77.2,78,1.3,3.0,S,0.00,77.3,77,3.4,5.0,SW,0.00,82.8,63,29.84
Wed, 07-02-2014 02:06:00,77.2,78,0.9,3.0,SW,0.00,77.3,77,1.9,4.0,W,0.00,82.8,63,29.84
Wed, 07-02-2014 02:07:00,77.1,78,0.4,2.0,SW,0.00,77.3,77,1.7,3.0,S,0.00,82.8,63,29.85
Wed, 07-02-2014 02:08:00,77.1,78,0.9,2.0,SW,0.00,77.3,77,0.9,2.0,SSW,0.00,82.8,63,29.85
Wed, 07-02-2014 02:09:00,77.1,78,1.4,3.0,SSW,0.00,77.2,78,2.4,4.0,SW,0.00,82.7,63,29.85
Wed, 07-02-2014 02:10:00,77.1,78,2.6,3.0,SSW,0.00,77.2,77,1.9,3.0,SW,0.00,82.7,63,29.85
Wed, 07-02-2014 02:11:00,77.1,79,0.6,2.0,SSW,0.00,77.2,77,0.5,1.0,SSW,0.00,82.7,63,29.85
Wed, 07-02-2014 02:12:00,77.1,79,0.1,1.0,SSW,0.00,77.2,78,1.3,3.0,SW,0.00,82.7,63,29.85
Wed, 07-02-2014 02:13:00,77.1,79,1.0,2.0,SW,0.00,77.1,77,2.1,4.0,SW,0.00,82.7,63,29.84
Wed, 07-02-2014 02:14:00,77.1,79,0.6,2.0,SW,0.00,77.1,77,0.9,2.0,S,0.00,82.7,63,29.85
Wed, 07-02-2014 02:15:00,77.1,79,0.6,1.0,SW,0.00,77.1,78,0.8,2.0,S,0.00,82.6,63,29.85
Wed, 07-02-2014 02:16:00,77.1,79,0.3,1.0,SW,0.00,77.1,78,0.6,1.0,S,0.00,82.6,63,29.85
Wed, 07-02-2014 02:17:00,77.1,79,0.1,1.0,SSW,0.00,77.1,78,1.3,3.0,WSW,0.00,82.6,63,29.85
Wed, 07-02-2014 02:18:00,77.1,79,0.1,1.0,SSW,0.00,77.1,78,1.6,2.0,SW,0.00,82.6,63,29.85
Wed, 07-02-2014 02:19:00,77.0,79,0.1,1.0,SSW,0.00,77.1,78,1.2,2.0,W,0.00,82.6,63,29.85
Wed, 07-02-2014 02:20:00,77.0,79,0.1,1.0,SW,0.00,77.1,78,1.8,3.0,S,0.00,82.6,63,29.85
Wed, 07-02-2014 02:21:00,77.0,79,0.2,1.0,SSW,0.00,77.1,78,0.9,2.0,SSW,0.00,82.6,63,29.85
Wed, 07-02-2014 02:22:00,77.0,79,0.4,3.0,SSW,0.00,77.0,78,0.2,1.0,SSW,0.00,82.6,63,29.85
Wed, 07-02-2014 02:23:00,77.0,79,0.3,1.0,SSW,0.00,77.0,78,0.1,1.0,SSW,0.00,82.6,63,29.85
Wed, 07-02-2014 02:24:00,77.0,79,0.2,1.0,SSW,0.00,77.0,78,0.4,2.0,SSW,0.00,82.5,63,29.85
Wed, 07-02-2014 02:25:00,76.9,79,0.8,2.0,SSW,0.00,77.0,78,1.7,3.0,SW,0.00,82.5,63,29.85
Wed, 07-02-2014 02:26:00,76.9,79,2.1,4.0,SSW,0.00,77.0,78,2.6,5.0,SSW,0.00,82.5,63,29.85
Wed, 07-02-2014 02:27:00,76.9,79,1.3,3.0,SSW,0.00,77.0,78,1.6,3.0,SSW,0.00,82.5,63,29.85
Wed, 07-02-2014 02:28:00,76.9,79,0.4,1.0,SW,0.00,76.9,78,1.2,2.0,SW,0.00,82.5,63,29.85
Wed, 07-02-2014 02:29:00,76.8,79,0.8,2.0,SSW,0.00,76.9,78,1.6,3.0,SW,0.00,82.5,63,29.85
Wed, 07-02-2014 02:30:00,76.8,79,1.8,4.0,S,0.00,76.9,78,1.1,2.0,SW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:31:00,76.8,79,0.9,3.0,W,0.00,76.9,78,1.1,3.0,W,0.00,82.4,63,29.85
Wed, 07-02-2014 02:32:00,76.8,79,1.4,3.0,SSW,0.00,76.9,78,1.0,2.0,SW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:33:00,76.8,80,0.4,1.0,SSW,0.00,76.9,78,1.8,2.0,SW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:34:00,76.7,79,0.1,1.0,SSW,0.00,76.9,79,0.6,2.0,SW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:35:00,76.7,79,1.6,3.0,SSW,0.00,76.8,78,1.6,2.0,SSW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:36:00,76.7,79,2.1,3.0,SSW,0.00,76.8,78,2.1,4.0,SSW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:37:00,76.7,79,0.9,2.0,SSW,0.00,76.8,78,0.9,2.0,SSW,0.00,82.4,63,29.85
Wed, 07-02-2014 02:38:00,76.7,80,1.9,4.0,SSW,0.00,76.8,78,2.1,4.0,SSW,0.00,82.3,63,29.85
Wed, 07-02-2014 02:39:00,76.7,79,2.8,4.0,SSW,0.00,76.8,78,2.6,4.0,SSW,0.00,82.3,63,29.85
Wed, 07-02-2014 02:40:00,76.7,80,1.7,3.0,SSW,0.00,76.8,78,1.4,3.0,SSW,0.00,82.3,63,29.85
Wed, 07-02-2014 02:41:00,76.7,80,2.6,3.0,S,0.00,76.8,78,2.8,5.0,SSW,0.00,82.3,63,29.84
Wed, 07-02-2014 02:42:00,76.6,80,2.8,4.0,SSW,0.00,76.8,78,3.6,5.0,SSW,0.00,82.3,63,29.84
Wed, 07-02-2014 02:43:00,76.7,80,3.1,4.0,SSW,0.00,76.7,78,3.4,5.0,SW,0.00,82.3,63,29.84
Wed, 07-02-2014 02:44:00,76.6,80,1.8,3.0,SSW,0.00,76.7,79,2.4,4.0,SSW,0.00,82.3,63,29.84
Wed, 07-02-2014 02:45:00,76.6,80,1.5,4.0,SSW,0.00,76.7,79,2.0,3.0,SW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:46:00,76.6,80,2.6,5.0,SSW,0.00,76.7,79,3.4,5.0,SW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:47:00,76.6,80,1.6,3.0,SSW,0.00,76.7,79,1.6,3.0,SSW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:48:00,76.6,80,2.2,5.0,SSW,0.00,76.6,79,3.4,5.0,SSW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:49:00,76.6,80,1.6,3.0,SSW,0.00,76.7,79,1.8,3.0,SSW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:50:00,76.5,80,1.9,3.0,SSW,0.00,76.6,79,1.6,3.0,SSW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:51:00,76.5,80,0.8,3.0,S,0.00,76.6,79,1.0,3.0,SSW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:52:00,76.5,80,0.8,2.0,S,0.00,76.6,79,1.3,4.0,SSW,0.00,82.2,63,29.84
Wed, 07-02-2014 02:53:00,76.5,80,0.6,2.0,SSW,0.00,76.6,79,0.6,2.0,WSW,0.00,82.1,63,29.84
Wed, 07-02-2014 02:54:00,76.4,80,0.1,1.0,SW,0.00,76.5,80,0.6,2.0,SW,0.00,82.1,63,29.84
Wed, 07-02-2014 02:55:00,76.4,80,0.0,0.0,,0.00,76.5,79,1.4,4.0,W,0.00,82.1,63,29.84
Wed, 07-02-2014 02:56:00,76.4,80,0.3,1.0,SW,0.00,76.5,80,1.4,4.0,WSW,0.00,82.1,63,29.84
Wed, 07-02-2014 02:57:00,76.4,80,0.1,1.0,SW,0.00,76.5,80,0.2,1.0,WSW,0.00,82.1,63,29.84
Wed, 07-02-2014 02:58:00,76.4,80,1.9,4.0,SSW,0.00,76.4,80,2.0,4.0,SW,0.00,82.1,63,29.84
Wed, 07-02-2014 02:59:00,76.4,81,1.2,3.0,SW,0.00,76.4,80,1.7,3.0,SW,0.00,82.1,63,29.84
Wed, 07-02-2014 03:00:00,76.4,81,0.0,0.0,,0.00,76.4,80,0.2,1.0,SW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:01:00,76.4,81,0.0,0.0,,0.00,76.4,80,0.8,2.0,SW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:02:00,76.4,81,0.2,1.0,SW,0.00,76.4,80,0.4,1.0,SW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:03:00,76.3,81,0.3,1.0,SW,0.00,76.4,80,0.8,2.0,SW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:04:00,76.3,81,0.4,1.0,SW,0.00,76.4,80,1.5,3.0,SW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:05:00,76.3,81,1.6,3.0,W,0.00,76.3,81,2.2,4.0,WSW,0.00,81.9,63,29.84
Wed, 07-02-2014 03:06:00,76.3,81,0.6,1.0,WSW,0.00,76.3,80,0.6,2.0,SW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:07:00,76.3,81,1.3,3.0,SSW,0.00,76.3,80,1.6,3.0,SSW,0.00,82.0,63,29.84
Wed, 07-02-2014 03:08:00,76.3,81,1.3,2.0,SSW,0.00,76.3,80,1.8,3.0,SSW,0.00,81.9,63,29.84
Wed, 07-02-2014 03:09:00,76.3,81,1.6,3.0,SSW,0.00,76.3,80,1.6,3.0,S,0.00,81.9,63,29.84
Wed, 07-02-2014 03:10:00,76.2,81,2.4,3.0,SSW,0.00,76.3,80,2.4,5.0,SSW,0.00,81.9,63,29.84
Wed, 07-02-2014 03:11:00,76.2,81,2.6,4.0,S,0.00,76.3,80,1.8,4.0,SSW,0.00,81.9,63,29.84
