Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Sun, 06-29-2014 01:24:00,68.5,77,0.0,0.0,,0.00,68.8,76,0.3,1.0,SSW,0.00,76.4,55,30.21
Sun, 06-29-2014 01:25:00,68.5,77,0.0,0.0,,0.00,68.8,76,0.6,1.0,SSW,0.00,76.4,55,30.21
Sun, 06-29-2014 01:26:00,68.5,76,0.1,1.0,SSW,0.00,68.8,76,0.8,2.0,WSW,0.00,76.4,55,30.21
Sun, 06-29-2014 01:27:00,68.6,76,0.2,1.0,SW,0.00,68.8,76,0.3,1.0,WSW,0.00,76.3,55,30.21
Sun, 06-29-2014 01:28:00,68.6,76,0.5,2.0,WSW,0.00,68.8,76,0.2,1.0,WSW,0.00,76.3,55,30.21
Sun, 06-29-2014 01:29:00,68.6,76,0.1,1.0,WSW,0.00,68.8,77,0.3,1.0,WSW,0.00,76.3,55,30.21
Sun, 06-29-2014 01:30:00,68.6,76,0.1,1.0,WSW,0.00,68.8,76,0.2,1.0,WSW,0.00,76.3,55,30.21
Sun, 06-29-2014 01:31:00,68.7,76,0.1,1.0,WSW,0.00,68.8,76,0.0,0.0,,0.00,76.2,55,30.21
Sun, 06-29-2014 01:32:00,68.7,76,0.3,1.0,SW,0.00,68.7,76,0.1,1.0,WSW,0.00,76.2,55,30.21
Sun, 06-29-2014 01:33:00,68.7,77,0.1,1.0,SW,0.00,68.7,77,0.1,1.0,WSW,0.00,76.2,55,30.21
Sun, 06-29-2014 01:34:00,68.7,76,0.1,1.0,SW,0.00,68.7,76,0.1,1.0,WSW,0.00,76.2,55,30.21
Sun, 06-29-2014 01:35:00,68.7,77,0.1,1.0,SW,0.00,68.7,77,0.1,1.0,WSW,0.00,76.2,55,30.21
Sun, 06-29-2014 01:36:00,68.7,76,0.0,0.0,,0.00,68.7,77,0.3,1.0,WSW,0.00,76.1,55,30.21
Sun, 06-29-2014 01:37:00,68.7,77,0.1,1.0,SW,0.00,68.7,77,0.1,1.0,WSW,0.00,76.1,55,30.21
Sun, 06-29-2014 01:38:00,68.7,76,0.3,1.0,SSW,0.00,68.7,76,0.8,2.0,WSW,0.00,76.1,55,30.22
Sun, 06-29-2014 01:39:00,68.7,77,0.1,1.0,SSW,0.00,68.6,77,0.4,1.0,WSW,0.00,76.1,55,30.22
Sun, 06-29-2014 01:40:00,68.6,77,0.0,0.0,,0.00,68.6,77,0.0,0.0,,0.00,76.0,55,30.22
Sun, 06-29-2014 01:41:00,68.6,78,0.0,0.0,,0.00,68.6,78,0.1,1.0,WSW,0.00,76.0,55,30.22
Sun, 06-29-2014 01:42:00,68.6,78,0.1,1.0,SSW,0.00,68.5,77,0.0,0.0,,0.00,76.0,55,30.22
Sun, 06-29-2014 01:43:00,68.6,77,0.0,0.0,,0.00,68.5,78,0.0,0.0,,0.00,76.0,55,30.22
Sun, 06-29-2014 01:44:00,68.5,78,0.0,0.0,,0.00,68.4,77,0.0,0.0,,0.00,76.0,55,30.22
Sun, 06-29-2014 01:45:00,68.5,78,0.1,1.0,SSW,0.00,68.4,78,0.0,0.0,,0.00,76.0,55,30.22
Sun, 06-29-2014 01:46:00,68.5,78,0.0,0.0,,0.00,68.3,78,0.0,0.0,,0.00,75.9,55,30.22
Sun, 06-29-2014 01:47:00,68.4,78,0.0,0.0,,0.00,68.3,78,0.1,1.0,WSW,0.00,75.9,55,30.22
Sun, 06-29-2014 01:48:00,68.4,77,0.0,0.0,,0.00,68.3,78,0.2,1.0,WSW,0.00,75.9,55,30.22
Sun, 06-29-2014 01:49:00,68.3,78,0.0,0.0,,0.00,68.3,79,0.0,0.0,,0.00,75.9,55,30.22
Sun, 06-29-2014 01:50:00,68.3,78,0.0,0.0,,0.00,68.2,78,0.1,1.0,WSW,0.00,75.8,55,30.22
Sun, 06-29-2014 01:51:00,68.3,78,0.0,0.0,,0.00,68.2,79,0.0,0.0,,0.00,75.8,55,30.22
Sun, 06-29-2014 01:52:00,68.2,78,0.0,0.0,,0.00,68.1,79,0.0,0.0,,0.00,75.8,55,30.22
Sun, 06-29-2014 01:53:00,68.2,78,0.0,0.0,,0.00,68.1,80,0.0,0.0,,0.00,75.8,55,30.22
Sun, 06-29-2014 01:54:00,68.2,79,0.3,1.0,SSW,0.00,68.1,80,0.7,1.0,WSW,0.00,75.7,55,30.22
Sun, 06-29-2014 01:55:00,68.1,79,0.1,1.0,SSW,0.00,67.9,79,0.1,1.0,WSW,0.00,75.7,55,30.22
Sun, 06-29-2014 01:56:00,68.1,79,0.1,1.0,SSW,0.00,67.8,80,0.8,1.0,WSW,0.00,75.7,55,30.22
Sun, 06-29-2014 01:57:00,68.0,80,0.1,1.0,SSW,0.00,67.7,81,0.0,0.0,,0.00,75.7,55,30.22
Sun, 06-29-2014 01:58:00,67.9,80,0.0,0.0,,0.00,67.6,80,0.0,0.0,,0.00,75.7,55,30.22
Sun, 06-29-2014 01:59:00,67.9,80,0.1,1.0,SSW,0.00,67.5,80,0.0,0.0,,0.00,75.7,55,30.22
Sun, 06-29-2014 02:00:00,67.8,80,0.0,0.0,,0.00,67.5,80,0.0,0.0,,0.00,75.6,55,30.22
Sun, 06-29-2014 02:01:00,67.7,80,0.0,0.0,,0.00,67.4,81,0.1,1.0,WSW,0.00,75.6,55,30.21
Sun, 06-29-2014 02:02:00,67.7,80,0.0,0.0,,0.00,67.4,81,0.0,0.0,,0.00,75.6,55,30.21
Sun, 06-29-2014 02:03:00,67.6,81,0.0,0.0,,0.00,67.4,81,0.0,0.0,,0.00,75.5,55,30.21
Sun, 06-29-2014 02:04:00,67.6,81,0.0,0.0,,0.00,67.3,81,0.4,1.0,WSW,0.00,75.5,55,30.21
Sun, 06-29-2014 02:05:00,67.5,81,0.0,0.0,,0.00,67.3,82,0.0,0.0,,0.00,75.5,56,30.22
Sun, 06-29-2014 02:06:00,67.5,81,0.0,0.0,,0.00,67.2,82,0.0,0.0,,0.00,75.5,56,30.22
Sun, 06-29-2014 02:07:00,67.5,81,0.0,0.0,,0.00,67.2,82,0.0,0.0,,0.00,75.5,56,30.22
Sun, 06-29-2014 02:08:00,67.4,81,0.0,0.0,,0.00,67.2,82,0.0,0.0,,0.00,75.5,56,30.21
Sun, 06-29-2014 02:09:00,67.4,81,0.0,0.0,,0.00,67.1,82,0.0,0.0,,0.00,75.4,56,30.21
Sun, 06-29-2014 02:10:00,67.3,80,0.0,0.0,,0.00,67.1,82,0.1,1.0,WSW,0.00,75.4,56,30.21
Sun, 06-29-2014 02:11:00,67.3,81,0.0,0.0,,0.00,67.1,82,0.1,1.0,WSW,0.00,75.4,56,30.21
Sun, 06-29-2014 02:12:00,67.3,81,0.0,0.0,,0.00,67.1,82,0.5,1.0,WSW,0.00,75.4,56,30.21
Sun, 06-29-2014 02:13:00,67.3,82,0.3,2.0,WSW,0.00,67.1,82,0.2,1.0,WSW,0.00,75.4,56,30.21
Sun, 06-29-2014 02:14:00,67.3,81,0.1,1.0,WSW,0.00,67.1,82,0.9,2.0,WSW,0.00,75.3,56,30.21
Sun, 06-29-2014 02:15:00,67.3,81,0.0,0.0,,0.00,67.0,81,0.0,0.0,WSW,0.00,75.3,56,30.21
Sun, 06-29-2014 02:16:00,67.2,81,0.0,0.0,,0.00,67.0,82,0.0,0.0,,0.00,75.3,56,30.21
Sun, 06-29-2014 02:17:00,67.2,81,0.0,0.0,,0.00,67.1,82,0.1,1.0,WSW,0.00,75.3,56,30.21
Sun, 06-29-2014 02:18:00,67.2,81,0.0,0.0,,0.00,67.1,81,0.0,0.0,,0.00,75.3,56,30.21
Sun, 06-29-2014 02:19:00,67.2,81,0.0,0.0,,0.00,67.1,82,0.1,1.0,WSW,0.00,75.2,56,30.21
Sun, 06-29-2014 02:20:00,67.2,81,0.0,0.0,,0.00,67.1,81,0.0,0.0,,0.00,75.2,56,30.21
Sun, 06-29-2014 02:21:00,67.2,81,0.1,1.0,WSW,0.00,67.1,82,0.0,0.0,,0.00,75.2,56,30.22
Sun, 06-29-2014 02:22:00,67.2,81,0.1,1.0,WSW,0.00,67.1,82,0.0,0.0,,0.00,75.2,56,30.21
Sun, 06-29-2014 02:23:00,67.2,81,0.0,0.0,,0.00,67.1,82,0.0,0.0,,0.00,75.1,56,30.22
Sun, 06-29-2014 02:24:00,67.3,82,0.0,0.0,,0.00,67.2,83,0.0,0.0,,0.00,75.1,56,30.22
Sun, 06-29-2014 02:25:00,67.3,82,0.0,0.0,,0.00,67.2,82,0.0,0.0,,0.00,75.1,56,30.21
Sun, 06-29-2014 02:26:00,67.3,81,0.0,0.0,,0.00,67.1,83,0.0,0.0,,0.00,75.1,56,30.22
Sun, 06-29-2014 02:27:00,67.4,81,0.0,0.0,,0.00,67.1,83,0.0,0.0,,0.00,75.1,56,30.22
Sun, 06-29-2014 02:28:00,67.4,81,0.0,0.0,,0.00,67.2,82,0.0,0.0,,0.00,75.1,56,30.22
Sun, 06-29-2014 02:29:00,67.4,82,0.0,0.0,,0.00,67.1,82,0.0,0.0,,0.00,75.0,56,30.22
Sun, 06-29-2014 02:30:00,67.4,82,0.0,0.0,,0.00,67.1,82,0.0,0.0,,0.00,75.0,56,30.22
Sun, 06-29-2014 02:31:00,67.3,81,0.0,0.0,,0.00,67.1,82,0.0,0.0,,0.00,75.0,56,30.21
Sun, 06-29-2014 02:32:00,67.3,81,0.0,0.0,,0.00,67.1,81,0.0,0.0,,0.00,75.0,56,30.21
Sun, 06-29-2014 02:33:00,67.2,81,0.1,1.0,WSW,0.00,67.0,81,0.0,0.0,,0.00,74.9,56,30.21
Sun, 06-29-2014 02:34:00,67.2,82,0.0,0.0,,0.00,67.0,81,0.0,0.0,,0.00,74.9,56,30.21
Sun, 06-29-2014 02:35:00,67.1,82,0.0,0.0,,0.00,66.9,82,0.1,1.0,WSW,0.00,74.9,56,30.21
Sun, 06-29-2014 02:36:00,67.0,82,0.0,0.0,,0.00,66.9,83,0.0,0.0,,0.00,74.9,56,30.21
Sun, 06-29-2014 02:37:00,67.0,82,0.0,0.0,,0.00,66.9,83,0.0,0.0,,0.00,74.9,56,30.21
Sun, 06-29-2014 02:38:00,67.0,83,0.0,0.0,,0.00,66.8,83,0.0,0.0,,0.00,74.9,56,30.21
Sun, 06-29-2014 02:39:00,66.9,83,0.0,0.0,,0.00,66.8,84,0.0,0.0,,0.00,74.8,56,30.21
Sun, 06-29-2014 02:40:00,66.9,84,0.0,0.0,,0.00,66.7,84,0.0,0.0,,0.00,74.8,56,30.21
Sun, 06-29-2014 02:41:00,66.8,84,0.0,0.0,,0.00,66.7,84,0.0,0.0,,0.00,74.8,56,30.21
Sun, 06-29-2014 02:42:00,66.8,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.8,56,30.21
Sun, 06-29-2014 02:43:00,66.8,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.8,56,30.21
Sun, 06-29-2014 02:44:00,66.8,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.7,57,30.21
Sun, 06-29-2014 02:45:00,66.7,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.7,57,30.21
Sun, 06-29-2014 02:46:00,66.7,84,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.7,57,30.21
Sun, 06-29-2014 02:47:00,66.6,84,0.0,0.0,,0.00,66.5,84,0.0,0.0,,0.00,74.7,57,30.21
Sun, 06-29-2014 02:48:00,66.6,84,0.0,0.0,,0.00,66.5,84,0.0,0.0,,0.00,74.7,57,30.21
Sun, 06-29-2014 02:49:00,66.6,84,0.0,0.0,,0.00,66.5,84,0.0,0.0,,0.00,74.6,57,30.21
Sun, 06-29-2014 02:50:00,66.6,85,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.6,57,30.21
Sun, 06-29-2014 02:51:00,66.6,85,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.6,57,30.21
Sun, 06-29-2014 02:52:00,66.6,85,0.0,0.0,,0.00,66.5,86,0.0,0.0,,0.00,74.6,57,30.21
Sun, 06-29-2014 02:53:00,66.5,85,0.0,0.0,,0.00,66.5,86,0.0,0.0,,0.00,74.6,57,30.21
Sun, 06-29-2014 02:54:00,66.5,85,0.0,0.0,,0.00,66.4,86,0.1,1.0,WSW,0.00,74.6,57,30.21
Sun, 06-29-2014 02:55:00,66.5,85,0.0,0.0,,0.00,66.5,85,0.1,1.0,WSW,0.00,74.5,57,30.21
Sun, 06-29-2014 02:56:00,66.5,84,0.0,0.0,,0.00,66.4,85,0.0,0.0,,0.00,74.5,57,30.21
Sun, 06-29-2014 02:57:00,66.5,84,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.5,57,30.21
Sun, 06-29-2014 02:58:00,66.4,84,0.1,1.0,WSW,0.00,66.5,85,0.0,0.0,,0.00,74.5,57,30.21
Sun, 06-29-2014 02:59:00,66.4,84,0.0,0.0,,0.00,66.5,85,0.2,1.0,WSW,0.00,74.5,57,30.21
Sun, 06-29-2014 03:00:00,66.4,84,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.4,57,30.21
Sun, 06-29-2014 03:01:00,66.4,84,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.4,57,30.21
Sun, 06-29-2014 03:02:00,66.4,84,0.0,0.0,,0.00,66.5,85,0.0,0.0,,0.00,74.4,57,30.21
Sun, 06-29-2014 03:03:00,66.4,85,0.0,0.0,,0.00,66.6,85,0.0,0.0,,0.00,74.4,57,30.21
Sun, 06-29-2014 03:04:00,66.4,85,0.0,0.0,,0.00,66.6,85,0.0,0.0,,0.00,74.4,57,30.21
Sun, 06-29-2014 03:05:00,66.4,84,0.0,0.0,,0.00,66.6,85,0.1,1.0,WSW,0.00,74.4,57,30.21
Sun, 06-29-2014 03:06:00,66.4,85,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.4,57,30.21
Sun, 06-29-2014 03:07:00,66.4,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.3,57,30.21
Sun, 06-29-2014 03:08:00,66.4,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.3,57,30.21
Sun, 06-29-2014 03:09:00,66.4,84,0.0,0.0,,0.00,66.6,84,0.0,0.0,,0.00,74.3,57,30.22
Sun, 06-29-2014 03:10:00,66.3,84,0.0,0.0,,0.00,66.6,83,0.0,0.0,,0.00,74.2,57,30.21
Sun, 06-29-2014 03:11:00,66.3,84,0.0,0.0,,0.00,66.5,83,0.0,0.0,,0.00,74.3,57,30.21
Sun, 06-29-2014 03:12:00,66.3,84,0.0,0.0,,0.00,66.5,83,0.0,0.0,,0.00,74.2,57,30.22
Sun, 06-29-2014 03:13:00,66.2,84,0.0,0.0,,0.00,66.4,84,0.0,0.0,,0.00,74.2,57,30.22
Sun, 06-29-2014 03:14:00,66.2,84,0.0,0.0,,0.00,66.4,86,0.0,0.0,,0.00,74.2,57,30.22
Sun, 06-29-2014 03:15:00,66.1,84,0.0,0.0,,0.00,66.4,86,0.0,0.0,,0.00,74.2,57,30.22
Sun, 06-29-2014 03:16:00,66.1,85,0.0,0.0,,0.00,66.4,86,0.0,0.0,,0.00,74.2,57,30.22
Sun, 06-29-2014 03:17:00,66.1,85,0.0,0.0,,0.00,66.4,86,0.1,1.0,WSW,0.00,74.2,57,30.22
