Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Fri, 06-27-2014 00:20:00,77.7,64,1.7,4.0,NNW,0.00,76.7,65,0.4,1.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:21:00,77.7,64,2.3,4.0,NNW,0.00,76.8,65,0.9,3.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:22:00,77.6,64,0.6,2.0,NNE,0.00,76.7,65,0.2,1.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:23:00,77.6,64,1.3,3.0,NNE,0.00,76.8,65,0.3,1.0,NE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:24:00,77.6,64,0.8,3.0,NNW,0.00,76.8,65,0.3,1.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:25:00,77.6,64,0.9,2.0,NNW,0.00,76.8,65,0.1,1.0,N,0.00,78.9,58,29.93
Fri, 06-27-2014 00:26:00,77.6,64,0.7,1.0,NNW,0.00,76.8,65,0.3,1.0,N,0.00,78.9,58,29.93
Fri, 06-27-2014 00:27:00,77.6,64,1.2,2.0,NNW,0.00,76.8,65,0.1,1.0,N,0.00,78.9,58,29.93
Fri, 06-27-2014 00:28:00,77.5,64,1.9,3.0,N,0.00,76.8,65,1.0,2.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:29:00,77.5,64,0.9,2.0,N,0.00,76.8,65,0.1,1.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:30:00,77.5,64,0.6,2.0,N,0.00,76.8,65,0.0,0.0,,0.00,78.9,58,29.93
Fri, 06-27-2014 00:31:00,77.5,64,1.2,2.0,N,0.00,76.7,65,0.3,2.0,N,0.00,78.9,58,29.93
Fri, 06-27-2014 00:32:00,77.5,64,1.5,3.0,N,0.00,76.7,65,0.1,1.0,N,0.00,78.9,58,29.93
Fri, 06-27-2014 00:33:00,77.5,64,1.1,2.0,N,0.00,76.7,65,0.3,1.0,NNE,0.00,78.9,58,29.93
Fri, 06-27-2014 00:34:00,77.4,64,1.6,3.0,N,0.00,76.7,65,0.1,1.0,WNW,0.00,78.9,58,29.93
Fri, 06-27-2014 00:35:00,77.4,64,0.9,2.0,N,0.00,76.7,65,0.1,1.0,WNW,0.00,78.9,58,29.93
Fri, 06-27-2014 00:36:00,77.4,64,0.5,1.0,N,0.00,76.7,65,0.1,1.0,WNW,0.00,78.9,58,29.93
Fri, 06-27-2014 00:37:00,77.4,64,1.9,3.0,NNW,0.00,76.7,65,0.7,3.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:38:00,77.4,64,1.0,2.0,WNW,0.00,76.7,65,0.4,2.0,N,0.00,78.8,58,29.93
Fri, 06-27-2014 00:39:00,77.4,65,0.9,2.0,NW,0.00,76.7,65,0.1,1.0,N,0.00,78.8,58,29.93
Fri, 06-27-2014 00:40:00,77.4,65,1.5,4.0,NW,0.00,76.7,65,0.0,0.0,,0.00,78.8,58,29.93
Fri, 06-27-2014 00:41:00,77.4,64,2.3,3.0,NNW,0.00,76.7,66,0.6,2.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:42:00,77.4,64,2.1,3.0,N,0.00,76.7,65,0.8,2.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:43:00,77.4,64,0.8,3.0,N,0.00,76.6,65,0.5,3.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:44:00,77.3,65,1.5,2.0,NNE,0.00,76.7,65,0.5,2.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:45:00,77.3,65,0.3,2.0,NNE,0.00,76.7,66,0.0,0.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:46:00,77.3,65,0.5,2.0,NNE,0.00,76.6,65,0.0,0.0,,0.00,78.8,58,29.93
Fri, 06-27-2014 00:47:00,77.3,64,1.3,3.0,NNW,0.00,76.6,65,1.0,3.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:48:00,77.3,65,0.8,1.0,NNW,0.00,76.6,65,0.5,1.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:49:00,77.3,65,0.6,1.0,NNW,0.00,76.6,65,0.3,1.0,NNE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:50:00,77.3,65,0.6,2.0,NNE,0.00,76.6,65,0.3,1.0,NE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:51:00,77.3,65,1.1,2.0,NNE,0.00,76.6,65,0.4,1.0,NE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:52:00,77.2,65,1.7,3.0,NE,0.00,76.6,65,0.1,1.0,NE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:53:00,77.2,65,0.2,1.0,NE,0.00,76.6,65,0.1,1.0,NE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:54:00,77.2,65,1.2,3.0,NNE,0.00,76.6,65,0.4,1.0,NE,0.00,78.8,58,29.93
Fri, 06-27-2014 00:55:00,77.2,65,0.3,2.0,NNE,0.00,76.6,65,0.1,1.0,,0.00,78.8,58,29.93
Fri, 06-27-2014 00:56:00,77.2,65,0.8,2.0,NNE,0.00,76.6,65,0.5,1.0,NE,0.00,78.7,58,29.93
Fri, 06-27-2014 00:57:00,77.2,65,1.1,3.0,NNE,0.00,76.5,65,0.8,2.0,N,0.00,78.7,58,29.93
Fri, 06-27-2014 00:58:00,77.2,65,0.9,2.0,N,0.00,76.6,65,0.9,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 00:59:00,77.2,65,1.8,4.0,N,0.00,76.5,66,1.5,4.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:00:00,77.2,65,1.3,3.0,N,0.00,76.5,65,0.5,1.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:01:00,77.2,65,1.6,3.0,N,0.00,76.5,65,1.6,3.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:02:00,77.1,65,0.8,2.0,NNW,0.00,76.5,65,0.7,2.0,N,0.00,78.7,58,29.93
Fri, 06-27-2014 01:03:00,77.2,65,2.2,3.0,N,0.00,76.5,65,1.7,3.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:04:00,77.1,65,1.4,3.0,NE,0.00,76.5,65,0.6,1.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:05:00,77.1,65,0.1,1.0,NE,0.00,76.5,65,0.0,0.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:06:00,77.1,65,1.5,3.0,NW,0.00,76.5,65,0.5,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:07:00,77.1,65,1.7,3.0,NNW,0.00,76.5,65,0.4,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:08:00,77.1,65,1.3,3.0,NNW,0.00,76.5,65,0.5,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:09:00,77.1,65,0.4,2.0,NNW,0.00,76.5,65,0.4,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:10:00,77.1,65,1.1,3.0,N,0.00,76.5,65,1.4,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:11:00,77.1,65,1.0,2.0,N,0.00,76.5,65,0.1,1.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:12:00,77.1,65,1.6,2.0,N,0.00,76.4,65,1.8,3.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:13:00,77.1,65,2.1,3.0,NNW,0.00,76.4,65,0.9,2.0,NNE,0.00,78.7,58,29.93
Fri, 06-27-2014 01:14:00,77.1,65,1.7,3.0,NNW,0.00,76.4,65,0.4,1.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:15:00,77.1,65,2.3,3.0,NNW,0.00,76.4,66,0.4,1.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:16:00,77.1,65,1.9,3.0,NNW,0.00,76.4,65,0.1,1.0,N,0.00,78.6,58,29.93
Fri, 06-27-2014 01:17:00,77.0,65,1.1,3.0,NNW,0.00,76.4,66,0.1,1.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:18:00,77.0,65,1.6,2.0,NNW,0.00,76.4,66,0.0,0.0,,0.00,78.6,58,29.93
Fri, 06-27-2014 01:19:00,77.1,65,1.1,2.0,NNW,0.00,76.4,65,0.1,1.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:20:00,77.0,65,1.4,3.0,NNE,0.00,76.4,65,0.7,2.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:21:00,77.0,65,1.1,3.0,NNW,0.00,76.4,65,0.5,1.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:22:00,77.0,65,0.9,2.0,N,0.00,76.4,65,0.3,1.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:23:00,77.0,65,1.9,4.0,N,0.00,76.3,66,1.4,3.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:24:00,77.0,65,1.2,2.0,N,0.00,76.3,65,0.8,2.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:25:00,76.9,65,1.3,2.0,NNE,0.00,76.3,65,0.4,2.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:26:00,76.9,65,0.5,1.0,NNE,0.00,76.3,65,0.1,1.0,,0.00,78.5,58,29.93
Fri, 06-27-2014 01:27:00,76.9,65,1.8,3.0,NNE,0.00,76.3,65,0.5,1.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:28:00,76.9,65,1.5,4.0,NNE,0.00,76.2,65,1.3,3.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:29:00,76.9,65,1.4,2.0,NE,0.00,76.2,66,0.9,3.0,NNE,0.00,78.6,58,29.93
Fri, 06-27-2014 01:30:00,76.9,65,2.3,5.0,N,0.00,76.2,65,1.3,2.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:31:00,76.9,65,0.8,2.0,NNW,0.00,76.2,65,1.0,2.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:32:00,76.9,65,1.4,4.0,NNE,0.00,76.2,65,0.9,2.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:33:00,76.9,65,2.0,3.0,N,0.00,76.2,66,1.0,2.0,N,0.00,78.5,58,29.93
Fri, 06-27-2014 01:34:00,76.9,65,1.6,3.0,N,0.00,76.2,65,0.4,1.0,NE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:35:00,76.8,65,0.9,2.0,N,0.00,76.2,65,0.9,2.0,NNE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:36:00,76.8,65,1.3,3.0,N,0.00,76.2,66,0.4,1.0,NE,0.00,78.5,58,29.93
Fri, 06-27-2014 01:37:00,76.8,65,1.7,3.0,N,0.00,76.2,66,0.9,2.0,NNE,0.00,78.5,59,29.93
Fri, 06-27-2014 01:38:00,76.8,65,2.8,4.0,N,0.00,76.2,66,1.6,3.0,NNE,0.00,78.5,59,29.93
Fri, 06-27-2014 01:39:00,76.8,65,1.9,3.0,N,0.00,76.2,65,2.6,4.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:40:00,76.8,65,2.3,3.0,NNE,0.00,76.2,66,1.1,2.0,NE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:41:00,76.7,65,1.5,2.0,NNE,0.00,76.2,66,0.6,2.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:42:00,76.8,65,1.1,2.0,NNE,0.00,76.2,66,0.7,2.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:43:00,76.7,65,3.1,5.0,NNW,0.00,76.2,66,0.8,3.0,NE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:44:00,76.7,65,1.6,3.0,NNW,0.00,76.2,66,0.6,3.0,N,0.00,78.4,58,29.93
Fri, 06-27-2014 01:45:00,76.7,65,1.3,2.0,N,0.00,76.1,66,0.6,1.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:46:00,76.7,65,1.3,3.0,NW,0.00,76.1,66,0.4,1.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:47:00,76.7,65,0.8,2.0,NNW,0.00,76.1,66,0.9,3.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:48:00,76.7,65,0.3,2.0,N,0.00,76.1,66,0.1,1.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:49:00,76.7,65,1.5,3.0,N,0.00,76.1,66,0.3,1.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:50:00,76.7,65,1.4,4.0,N,0.00,76.1,66,1.0,2.0,NNE,0.00,78.4,58,29.93
Fri, 06-27-2014 01:51:00,76.7,66,2.3,4.0,NNE,0.00,76.0,66,2.3,4.0,NNE,0.00,78.4,59,29.93
Fri, 06-27-2014 01:52:00,76.6,66,0.6,2.0,NNE,0.00,76.0,66,0.6,2.0,NE,0.00,78.4,59,29.93
Fri, 06-27-2014 01:53:00,76.6,66,0.6,2.0,NNE,0.00,76.0,66,0.7,2.0,NE,0.00,78.4,59,29.93
Fri, 06-27-2014 01:54:00,76.6,66,0.9,3.0,NNE,0.00,76.0,66,1.1,2.0,NE,0.00,78.3,58,29.93
Fri, 06-27-2014 01:55:00,76.6,66,1.3,2.0,N,0.00,76.0,66,0.4,1.0,NNE,0.00,78.3,58,29.93
Fri, 06-27-2014 01:56:00,76.6,66,1.6,3.0,N,0.00,76.0,67,0.5,1.0,NNE,0.00,78.3,59,29.93
Fri, 06-27-2014 01:57:00,76.5,66,1.7,3.0,N,0.00,76.0,66,0.3,1.0,NNE,0.00,78.3,59,29.93
Fri, 06-27-2014 01:58:00,76.5,67,0.3,1.0,N,0.00,75.9,67,0.3,1.0,NNE,0.00,78.3,59,29.93
Fri, 06-27-2014 01:59:00,76.4,67,0.5,2.0,N,0.00,75.9,67,0.0,0.0,,0.00,78.3,59,29.93
Fri, 06-27-2014 02:00:00,76.3,67,1.1,2.0,N,0.00,75.8,67,0.7,2.0,NNE,0.00,78.3,59,29.93
Fri, 06-27-2014 02:01:00,76.3,67,0.9,2.0,N,0.00,75.7,67,0.7,2.0,NNE,0.00,78.3,59,29.93
Fri, 06-27-2014 02:02:00,76.2,67,1.3,2.0,N,0.00,75.6,67,1.0,4.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:03:00,76.2,67,2.6,3.0,N,0.00,75.6,68,1.6,5.0,NE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:04:00,76.2,67,2.6,5.0,N,0.00,75.6,68,1.8,5.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:05:00,76.2,67,2.4,4.0,N,0.00,75.5,68,1.8,4.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:06:00,76.2,67,2.3,4.0,N,0.00,75.5,68,1.5,3.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:07:00,76.2,67,0.9,3.0,N,0.00,75.5,68,0.8,2.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:08:00,76.2,67,1.2,3.0,NE,0.00,75.5,68,1.0,3.0,NE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:09:00,76.2,67,2.1,4.0,N,0.00,75.5,68,1.1,2.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:10:00,76.2,67,1.0,2.0,N,0.00,75.5,68,0.3,1.0,NE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:11:00,76.1,68,2.2,4.0,N,0.00,75.5,68,1.2,3.0,NNE,0.00,78.3,59,29.94
Fri, 06-27-2014 02:12:00,76.1,68,3.1,5.0,N,0.00,75.5,68,2.1,3.0,NNE,0.00,78.2,59,29.94
Fri, 06-27-2014 02:13:00,76.1,68,2.0,4.0,N,0.00,75.5,68,1.9,3.0,NNE,0.00,78.2,59,29.94
Fri, 06-27-2014 02:14:00,76.1,68,1.9,4.0,N,0.00,75.5,68,0.8,2.0,NE,0.00,78.2,58,29.94
Fri, 06-27-2014 02:15:00,76.1,68,2.1,3.0,N,0.00,75.5,68,0.9,3.0,N,0.00,78.2,58,29.94
Fri, 06-27-2014 02:16:00,76.1,68,1.9,3.0,NNE,0.00,75.4,68,1.1,2.0,NNE,0.00,78.2,58,29.94
Fri, 06-27-2014 02:17:00,76.0,68,2.3,4.0,N,0.00,75.4,68,1.1,3.0,NNE,0.00,78.2,58,29.94
Fri, 06-27-2014 02:18:00,76.0,68,1.1,2.0,N,0.00,75.4,68,0.9,2.0,NNE,0.00,78.2,58,29.94
Fri, 06-27-2014 02:19:00,76.0,68,1.6,4.0,NNE,0.00,75.4,68,0.3,1.0,NNE,0.00,78.2,59,29.94
Fri, 06-27-2014 02:20:00,76.0,68,0.1,1.0,NNE,0.00,75.4,69,0.0,0.0,,0.00,78.1,59,29.94
Fri, 06-27-2014 02:21:00,76.0,68,0.9,2.0,NNE,0.00,75.3,69,0.1,1.0,NNE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:22:00,76.0,68,0.9,2.0,NNE,0.00,75.3,68,0.4,1.0,NNE,0.00,78.2,59,29.94
Fri, 06-27-2014 02:23:00,75.9,68,0.5,1.0,NNE,0.00,75.3,69,0.2,1.0,NNE,0.00,78.2,59,29.94
Fri, 06-27-2014 02:24:00,75.9,68,0.1,1.0,NNE,0.00,75.2,69,0.0,0.0,,0.00,78.1,59,29.94
Fri, 06-27-2014 02:25:00,75.9,68,0.2,1.0,NNE,0.00,75.2,68,0.1,1.0,NNE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:26:00,75.8,68,0.1,1.0,NNE,0.00,75.2,68,0.0,0.0,,0.00,78.1,59,29.94
Fri, 06-27-2014 02:27:00,75.8,68,0.1,1.0,NNE,0.00,75.1,68,0.0,0.0,,0.00,78.1,59,29.94
Fri, 06-27-2014 02:28:00,75.8,68,1.0,3.0,N,0.00,75.2,69,0.3,1.0,NNE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:29:00,75.8,68,0.9,2.0,N,0.00,75.1,69,0.1,1.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:30:00,75.7,68,1.3,2.0,NNE,0.00,75.1,69,0.4,1.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:31:00,75.7,68,1.1,2.0,NNE,0.00,75.0,69,0.1,1.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:32:00,75.7,68,0.4,1.0,NNE,0.00,75.0,69,0.1,1.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:33:00,75.7,68,0.3,1.0,NNE,0.00,74.9,69,0.0,0.0,,0.00,78.1,59,29.94
Fri, 06-27-2014 02:34:00,75.7,68,0.7,1.0,NNE,0.00,74.9,69,0.1,1.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:35:00,75.7,68,1.1,2.0,N,0.00,74.9,69,0.4,2.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:36:00,75.7,68,1.6,3.0,NNW,0.00,74.9,69,0.4,1.0,NE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:37:00,75.7,68,0.4,2.0,NNW,0.00,74.9,69,0.3,1.0,NNE,0.00,78.1,59,29.94
Fri, 06-27-2014 02:38:00,75.7,68,1.1,2.0,NNW,0.00,74.9,69,0.0,0.0,,0.00,78.0,59,29.94
Fri, 06-27-2014 02:39:00,75.7,68,1.1,2.0,NNW,0.00,74.9,69,0.3,1.0,NNE,0.00,78.0,59,29.94
Fri, 06-27-2014 02:40:00,75.7,68,1.9,3.0,N,0.00,74.9,69,0.8,3.0,NE,0.00,78.0,58,29.94
Fri, 06-27-2014 02:41:00,75.7,68,1.4,2.0,N,0.00,74.9,69,0.8,2.0,NNE,0.00,78.0,58,29.94
Fri, 06-27-2014 02:42:00,75.7,68,0.7,2.0,NNW,0.00,74.9,69,0.4,1.0,N,0.00,78.0,59,29.94
Fri, 06-27-2014 02:43:00,75.7,68,0.3,1.0,NNW,0.00,74.9,69,0.0,0.0,,0.00,78.0,58,29.94
Fri, 06-27-2014 02:44:00,75.7,68,1.6,2.0,N,0.00,74.9,69,0.2,1.0,NNE,0.00,78.0,59,29.94
Fri, 06-27-2014 02:45:00,75.6,68,0.4,1.0,N,0.00,74.9,69,0.4,1.0,NNE,0.00,78.0,59,29.94
Fri, 06-27-2014 02:46:00,75.6,69,0.3,1.0,N,0.00,74.9,69,0.2,1.0,NNE,0.00,78.0,59,29.94
Fri, 06-27-2014 02:47:00,75.5,69,0.9,2.0,N,0.00,74.8,69,0.3,1.0,NNE,0.00,78.0,59,29.94
Fri, 06-27-2014 02:48:00,75.5,69,1.3,3.0,N,0.00,74.8,69,0.9,2.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:49:00,75.5,69,1.2,2.0,N,0.00,74.8,69,0.4,1.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:50:00,75.5,69,1.3,2.0,NNE,0.00,74.8,69,0.6,2.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:51:00,75.4,69,1.4,3.0,NNE,0.00,74.7,70,0.3,1.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:52:00,75.4,69,0.4,1.0,NNE,0.00,74.7,70,0.3,1.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:53:00,75.3,69,0.4,1.0,NNE,0.00,74.6,70,0.4,2.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:54:00,75.3,69,1.6,3.0,N,0.00,74.6,70,0.6,1.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:55:00,75.3,69,1.3,3.0,NW,0.00,74.6,70,0.7,2.0,NNE,0.00,77.9,59,29.94
Fri, 06-27-2014 02:56:00,75.3,69,0.5,3.0,NW,0.00,74.6,70,0.4,1.0,NNE,0.00,77.9,59,29.95
Fri, 06-27-2014 02:57:00,75.2,69,1.3,3.0,N,0.00,74.6,70,0.6,2.0,NNE,0.00,77.9,59,29.95
Fri, 06-27-2014 02:58:00,75.2,69,0.5,2.0,NNW,0.00,74.6,70,0.4,1.0,NNE,0.00,77.9,59,29.95
Fri, 06-27-2014 02:59:00,75.2,70,1.3,2.0,NNW,0.00,74.5,70,0.1,1.0,NNE,0.00,77.9,59,29.95
Fri, 06-27-2014 03:00:00,75.2,70,0.9,2.0,NNW,0.00,74.6,70,0.1,1.0,NNE,0.00,77.9,59,29.95
Fri, 06-27-2014 03:01:00,75.2,70,1.6,3.0,NNW,0.00,74.5,70,0.1,1.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:02:00,75.1,70,0.9,3.0,NNE,0.00,74.5,70,0.3,1.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:03:00,75.1,70,2.2,3.0,N,0.00,74.5,70,0.1,1.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:04:00,75.0,70,1.4,3.0,NE,0.00,74.5,70,0.6,2.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:05:00,75.0,70,0.8,1.0,NE,0.00,74.4,70,0.4,1.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:06:00,75.0,70,0.5,1.0,NE,0.00,74.4,70,0.1,1.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:07:00,75.0,70,1.1,2.0,NE,0.00,74.4,70,0.1,1.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:08:00,74.9,70,1.9,3.0,NNW,0.00,74.4,70,1.5,3.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:09:00,74.9,70,0.9,1.0,NNW,0.00,74.3,70,1.2,3.0,NNE,0.00,77.8,59,29.95
Fri, 06-27-2014 03:10:00,74.9,70,1.1,2.0,N,0.00,74.3,71,0.8,2.0,NNE,0.00,77.7,59,29.95
Fri, 06-27-2014 03:11:00,74.9,70,1.9,3.0,N,0.00,74.3,71,1.3,3.0,NNE,0.00,77.7,59,29.95
