Raw,Time,Mass,Skip,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,HF Extra,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Center 2.4m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,Skip,Skip,Skip,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Surface Offset 2.4m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Back Center 2.4m,TC Back Outside Center 0.2m,TC Back Outside Center 0.4m,TC Back Outside Center 0.6m,TC Back Outside Center 0.8m,TC Water In,TC Water Out,TC Ambient,Event,Event,CO2,CO,78 T1m,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip
11.6340003,-178,-73.6994259,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0359898,1553.378886,29.5199165,32.0435143,27.8351631,26.9840221,26.2116356,26.0368061,25.8520374,25.7113209,25.8578053,25.5308819,25.3929367,25.4514561,-3.85688E+12,-3.87493E+12,3326.030273,3327.011719,3327.366943,3326.20874,3326.298096,3326.20874,3325.761963,3326.387451,3326.20874,3325.94043,3326.476563,3325.761719,3326.833496,3325.851318,3327.366699,0.1000626,0.1000657,0.1000313,3325.851318,3325.672119,3325.313721,27.5016384,27.6729317,27.5331917,27.3338528,27.4518604,27.4981842,27.4726181,27.4502163,27.3085175,27.3771896,27.4436474,27.5066872,27.5489845,3328.253906,3327.634033,-3.88601E+12,3328.254639,3327.633789,3328.076904,-3.88097E+12,-3.88299E+12,3327.633545,25.6873589,0,10,0,-33199.04759,NaN,-73.6994259,-73.6994259,-73.6994259,0,0,0,0,0
12.6350002,-176.9990001,-73.7000257,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0370997,1553.378886,29.4338932,31.9835663,27.8013802,26.9770184,26.2250137,26.0177097,25.8404961,25.720171,25.8515434,25.5397339,25.4165363,25.4516201,-3.85684E+12,-3.87489E+12,3326.033691,3327.015137,3327.370361,3326.212402,3326.302002,3326.212402,3325.765625,3326.390869,3326.212402,3325.944092,3326.480469,3325.765381,3326.836914,3325.854981,3327.370117,0.1000626,0.1000657,0.1000313,3325.855225,3325.675781,3325.317383,27.5116062,27.6700783,27.5344868,27.336277,27.4493847,27.5024967,27.4840927,27.4481182,27.3075523,27.3788605,27.4528618,27.5053444,27.549902,3328.257324,3327.637451,-3.88597E+12,3328.258545,3327.637207,3328.080811,-3.88093E+12,-3.88295E+12,3327.636963,25.6773224,0,10,0,-33199.04759,NaN,-73.7000257,-73.7000257,-73.7000257,0,0,0,0,0
13.6360002,-175.9980001,-73.6989184,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0412366,1553.378886,29.3719101,31.9198208,27.7732105,26.9499683,26.1919022,26.0023479,25.8292847,25.7134972,25.8482647,25.5323029,25.4045658,25.4332333,-3.85686E+12,-3.87492E+12,3326.031494,3327.01294,3327.368408,3326.210205,3326.299805,3326.210205,3325.763672,3326.388916,3326.210205,3325.942139,3326.478027,3325.763428,3326.834717,3325.852539,3327.368164,0.1000626,0.1000657,0.1000313,3325.852783,3325.673584,3325.31543,27.5075798,27.6728382,27.5233002,27.3511105,27.4483738,27.4826336,27.4747906,27.4474869,27.3137093,27.3703079,27.4556274,27.5141392,27.5504017,3328.255127,3327.635254,-3.886E+12,3328.256104,3327.63501,3328.078613,-3.88095E+12,-3.88297E+12,3327.634766,25.7227745,0,10,0,-33199.04759,NaN,-73.6989184,-73.6989184,-73.6989184,0,0,0,0,0
14.6360002,-174.9980001,-73.7002101,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0401267,1553.378886,29.2957325,31.8727169,27.7266731,26.9343548,26.1864719,25.9844551,25.8215904,25.7035332,25.8511467,25.5246067,25.3923244,25.427803,-3.85686E+12,-3.87491E+12,3326.031982,3327.013428,3327.368897,3326.210693,3326.300049,3326.210693,3325.763916,3326.38916,3326.210693,3325.942627,3326.478516,3325.763916,3326.835205,3325.853027,3327.368652,0.1000626,0.1000657,0.1000313,3325.853272,3325.674072,3325.315918,27.5055523,27.659502,27.5284367,27.3453102,27.437294,27.4862614,27.4659805,27.4458332,27.3097973,27.3690319,27.4381371,27.4955235,27.5393238,3328.255615,3327.635742,-3.88599E+12,3328.256592,3327.635498,3328.078857,-3.88095E+12,-3.88297E+12,3327.635254,25.7048798,0,10,0,-33199.04759,NaN,-73.7002101,-73.7002101,-73.7002101,0,0,0,0,0
15.6370001,-173.9970002,-73.700118,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0300367,1553.378886,29.2206612,31.8222046,27.7110462,26.916832,26.1674271,25.9956207,25.802166,25.7097931,25.8301907,25.5248222,25.4035034,25.4185791,-3.85682E+12,-3.87487E+12,3326.0354,3327.01709,3327.372315,3326.214356,3326.303711,3326.214356,3325.767578,3326.393066,3326.214356,3325.946045,3326.482178,3325.767334,3326.838867,3325.85669,3327.37207,0.1000626,0.1000657,0.1000313,3325.856934,3325.677734,3325.319336,27.5155754,27.6736698,27.5294037,27.3485432,27.443922,27.489872,27.4842911,27.4494438,27.2998333,27.3654747,27.4406166,27.5025253,27.5285988,3328.259033,3327.63916,-3.88595E+12,3328.260254,3327.638916,3328.08252,-3.88091E+12,-3.88293E+12,3327.638916,25.7825298,0,10,0,-33199.04759,NaN,-73.700118,-73.700118,-73.700118,0,0,0,0,0
16.638,-172.9960003,-73.7000719,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0288259,1553.378886,29.1511917,31.7596359,27.6829319,26.9034233,26.1717587,25.9942894,25.8099003,25.7084599,25.8292389,25.5076218,25.3881836,25.4240456,-3.85685E+12,-3.87491E+12,3326.032471,3327.013916,3327.369385,3326.211182,3326.300537,3326.211182,3325.76416,3326.389648,3326.211182,3325.942871,3326.479004,3325.76416,3326.835693,3325.853516,3327.369141,0.1000626,0.1000657,0.1000313,3325.85376,3325.674561,3325.316162,27.5093403,27.6632862,27.5292091,27.3396721,27.4486275,27.483263,27.4803219,27.4537735,27.3056641,27.3709354,27.434761,27.5053444,27.5491447,3328.256104,3327.636231,-3.88599E+12,3328.25708,3327.635986,3328.079346,-3.88094E+12,-3.88296E+12,3327.635742,25.8099022,0,10,0,-33199.04759,NaN,-73.7000719,-73.7000719,-73.7000719,0,0,0,0,0
17.6389999,-171.9950004,-73.6995643,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.030743,1553.378886,29.1164227,31.7159138,27.6892128,26.9017849,26.1580334,26.0070019,25.8154335,25.7132397,25.8438511,25.5142918,25.3816261,25.4038944,-3.85684E+12,-3.8749E+12,3326.032959,3327.014404,3327.369629,3326.21167,3326.30127,3326.21167,3325.764893,3326.390381,3326.21167,3325.943359,3326.479736,3325.764648,3326.836426,3325.854248,3327.369629,0.1000626,0.1000657,0.1000313,3325.854492,3325.675293,3325.31665,27.511097,27.6650448,27.5234203,27.347084,27.4364281,27.480114,27.4730282,27.4494934,27.3108139,27.3783493,27.4331207,27.51087,27.5365715,3328.256592,3327.636719,-3.88598E+12,3328.257813,3327.636475,3328.080078,-3.88094E+12,-3.88296E+12,3327.636475,25.8313007,0,10,0,-33199.04759,NaN,-73.6995643,-73.6995643,-73.6995643,0,0,0,0,0
18.6400003,-170.994,-9.9544534,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0305412,1553.378886,29.0693874,31.6824951,27.671133,26.8942642,26.1580563,26.0089169,25.8392563,25.720068,25.8370724,25.5101624,25.3816566,25.4216766,-3.85682E+12,-3.87488E+12,3326.035156,3327.016602,3327.371826,3326.213867,3326.302979,3326.213867,3325.766846,3326.392334,3326.213867,3325.945557,3326.481445,3325.766846,3326.838379,3325.855957,3327.371582,0.1000626,0.1000657,0.1000313,3325.856201,3325.677002,3325.318848,27.5130081,27.6662025,27.5415497,27.3357983,27.4447536,27.5016403,27.482481,27.4446182,27.303299,27.3738499,27.4327736,27.4935551,27.5422535,3328.258545,3327.638916,-3.88596E+12,3328.259522,3327.638672,3328.081787,-3.88091E+12,-3.88293E+12,3327.638428,25.8622932,0,10,0,-33199.04759,NaN,-9.9544534,-9.9544534,-9.9544534,0,0,0,0,0
19.6400003,-169.994,-0.0451423,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0288259,1553.378886,29.0324326,31.6411018,27.6608887,26.8979797,26.1697102,26.0296307,25.8384438,25.7366276,25.8426819,25.5112381,25.3861351,25.3970623,-3.85682E+12,-3.87488E+12,3326.034912,3327.016357,3327.371582,3326.213623,3326.302734,3326.213623,3325.766846,3326.39209,3326.213623,3325.945313,3326.481201,3325.766602,3326.838135,3325.855713,3327.371338,0.1000626,0.1000657,0.1000313,3325.855957,3325.676758,3325.318604,27.5084267,27.671423,27.5347042,27.3478069,27.4473362,27.4947948,27.4684772,27.4479542,27.3070164,27.3662472,27.4481773,27.4987755,27.5437069,3328.258545,3327.638672,-3.88596E+12,3328.259277,3327.638428,3328.081543,-3.88092E+12,-3.88294E+12,3327.638184,25.8743248,0,10,0,-33199.04759,NaN,-0.0451423,-0.0451423,-0.0451423,0,0,0,0,0
20.6410003,-168.993,-0.0534003,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0294313,1553.378886,28.9880886,31.5844402,27.6715412,26.9048615,26.1648884,26.0180111,25.8415527,25.7378464,25.8571377,25.520771,25.385088,25.3971519,-3.85684E+12,-3.87489E+12,3326.033203,3327.014648,3327.369873,3326.211914,3326.301514,3326.211914,3325.765137,3326.390381,3326.211914,3325.943604,3326.479981,3325.764893,3326.83667,3325.854492,3327.369629,0.1000626,0.1000657,0.1000313,3325.854736,3325.675537,3325.316895,27.5058746,27.6696262,27.5325298,27.3414841,27.4413872,27.4960117,27.4753475,27.4495506,27.3052177,27.3614311,27.4324226,27.5018787,27.5385132,3328.256836,3327.636963,-3.88598E+12,3328.258057,3327.636719,3328.080322,-3.88093E+12,-3.88295E+12,3327.636475,25.9250164,0,10,0,-33199.04759,NaN,-0.0534003,-0.0534003,-0.0534003,0,0,0,0,0
