Raw,Time,Mass,Skip,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,HF Extra,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Center 2.4m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,Skip,Skip,Skip,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Surface Offset 2.4m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Back Center 2.4m,TC Back Outside Center 0.2m,TC Back Outside Center 0.4m,TC Back Outside Center 0.6m,TC Back Outside Center 0.8m,TC Water In,TC Water Out,TC Ambient,Event,Event,CO2,CO,78 T1m,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip
14.2350001,-229.5,-73.6982263,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0334673,1553.378886,33.6593933,33.0976257,29.4981461,28.46698,27.1997528,26.8166122,26.431448,26.1857986,26.3065205,25.9798088,25.8307438,25.8085728,-3.86E+12,-3.87E+12,3326.150391,3327.131104,3327.486328,3326.328857,3326.418213,3326.328857,3325.882324,3326.507324,3326.328857,3326.060791,3326.596436,3325.88208,3326.953125,3325.971436,3327.486084,0.1000626,0.1000657,0.1000313,3325.97168,3325.792481,3325.434326,27.6119404,27.7696438,27.6351948,27.4426613,27.5474625,27.5960426,27.5832977,27.5499649,27.4207287,27.4697781,27.5271854,27.6037941,27.6362782,3328.372315,3327.75293,-3.88E+12,3328.373535,3327.75293,3328.195801,-3.88E+12,-3.88E+12,3327.752686,25.746479,0,10,0,-33199.04759,NaN,-73.6982263,-73.6982263,-73.6982263,0,0,0,0,0
15.2340002,-228.5009999,-73.6983648,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0295322,1553.378886,33.6164436,33.0336075,29.4832497,28.4283314,27.1806736,26.7941322,26.4112282,26.1825676,26.3115997,25.9935703,25.8328018,25.8185539,-3.86E+12,-3.87E+12,3326.14917,3327.130127,3327.485107,3326.327881,3326.416992,3326.327881,3325.881348,3326.506348,3326.327881,3326.05957,3326.595703,3325.881104,3326.952148,3325.970459,3327.484863,0.1000626,0.1000657,0.1000313,3325.970703,3325.79126,3325.43335,27.6139908,27.766037,27.6380005,27.4341545,27.551775,27.5879116,27.5970345,27.5557861,27.4201374,27.4706936,27.5379066,27.6065979,27.6462479,3328.371582,3327.751953,-3.88E+12,3328.372315,3327.751709,3328.194824,-3.88E+12,-3.88E+12,3327.751465,25.7319164,0,10,0,-33199.04759,NaN,-73.6983648,-73.6983648,-73.6983648,0,0,0,0,0
16.2330003,-227.5019998,-73.6973958,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0286241,1553.378886,33.4858284,32.9092331,29.4416809,28.3957825,27.1548748,26.7637997,26.3956127,26.1586418,26.3080616,25.9987144,25.8466434,25.8263454,-3.86E+12,-3.87E+12,3326.147217,3327.128174,3327.483398,3326.325684,3326.415283,3326.325684,3325.87915,3326.50415,3326.325684,3326.057861,3326.593506,3325.87915,3326.949951,3325.968506,3327.483154,0.1000626,0.1000657,0.1000313,3325.96875,3325.789551,3325.431397,27.6036682,27.7640095,27.6469116,27.4238358,27.5410728,27.5934277,27.6002903,27.5435772,27.4233913,27.4682941,27.5339947,27.6072102,27.6374321,3328.369629,3327.75,-3.88E+12,3328.370606,3327.749756,3328.193115,-3.88E+12,-3.88E+12,3327.749512,25.7283726,0,10,0,-33199.04759,NaN,-73.6973958,-73.6973958,-73.6973958,0,0,0,0,0
17.2319999,-226.5030002,-73.6979035,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0298349,1553.378886,33.1969147,32.8163414,29.3755951,28.3696022,27.1165848,26.7281437,26.4075146,26.1637516,26.2821884,25.9887218,25.8668728,25.842411,-3.86E+12,-3.87E+12,3326.150391,3327.131348,3327.486572,3326.329102,3326.418457,3326.329102,3325.882568,3326.507568,3326.329102,3326.061035,3326.59668,3325.882324,3326.953125,3325.97168,3327.486328,0.1000626,0.1000657,0.1000313,3325.971924,3325.792725,3325.43457,27.6208401,27.7687359,27.6467361,27.439497,27.5593815,27.6000423,27.5997372,27.558115,27.4300041,27.4669838,27.5281639,27.6077938,27.6410313,3328.372559,3327.753174,-3.88E+12,3328.373779,3327.75293,3328.196045,-3.88E+12,-3.88E+12,3327.75293,25.6688957,0,10,0,-33199.04759,NaN,-73.6979035,-73.6979035,-73.6979035,0,0,0,0,0
18.23,-225.5050001,-73.6973037,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0291286,1553.378886,33.1530151,32.7453728,29.2961025,28.3469715,27.0916595,26.7035923,26.3863583,26.1550522,26.2787704,25.9830379,25.8536263,25.8420124,-3.86E+12,-3.87E+12,3326.151123,3327.13208,3327.487305,3326.329834,3326.41919,3326.329834,3325.883545,3326.508545,3326.329834,3326.061768,3326.597656,3325.883301,3326.954102,3325.972412,3327.487061,0.1000626,0.1000657,0.1000313,3325.972656,3325.793701,3325.435547,27.6147861,27.7709827,27.6429482,27.4413643,27.5555897,27.5939922,27.6136646,27.5426292,27.4277229,27.4669666,27.5326748,27.6028748,27.6466732,3328.373535,3327.753906,-3.88E+12,3328.374512,3327.753906,3328.197022,-3.88E+12,-3.88E+12,3327.753662,25.7108078,0,10,0,-33199.04759,NaN,-73.6973037,-73.6973037,-73.6973037,0,0,0,0,0
19.2290001,-224.506,-73.697396,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0313484,1553.378886,33.2151222,32.7080574,29.2496243,28.3076267,27.0862255,26.6766453,26.3348675,26.1235657,26.2578354,25.9507904,25.8289185,25.82827,-3.86E+12,-3.87E+12,3326.150391,3327.131104,3327.486328,3326.328857,3326.418213,3326.328857,3325.882324,3326.507324,3326.328857,3326.060791,3326.596436,3325.88208,3326.953125,3325.971436,3327.486084,0.1000626,0.1000657,0.1000313,3325.97168,3325.792481,3325.434326,27.6070995,27.7663078,27.6495857,27.4302807,27.5524235,27.581398,27.6040916,27.5345592,27.4290848,27.4660606,27.5204563,27.6098862,27.6563263,3328.372315,3327.75293,-3.88E+12,3328.373535,3327.75293,3328.195801,-3.88E+12,-3.88E+12,3327.752686,25.6808147,0,10,0,-33199.04759,NaN,-73.697396,-73.697396,-73.697396,0,0,0,0,0
20.2280002,-223.5069999,-73.6984108,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0325592,1553.378886,33.2946892,32.6822166,29.2014732,28.2752743,27.0745907,26.6604748,26.3220959,26.1066399,26.2416534,25.9342346,25.8138657,25.797369,-3.86E+12,-3.87E+12,3326.148438,3327.12915,3327.484131,3326.326904,3326.41626,3326.326904,3325.880371,3326.505371,3326.326904,3326.058838,3326.594727,3325.880127,3326.951172,3325.969482,3327.484131,0.1000626,0.1000657,0.1000313,3325.969727,3325.790772,3325.432373,27.6097984,27.7678795,27.6330566,27.4269447,27.5358925,27.5754261,27.5868149,27.5357533,27.4212265,27.4657497,27.5227814,27.6054249,27.6375313,3328.370606,3327.751221,-3.88E+12,3328.371826,3327.750977,3328.194092,-3.88E+12,-3.88E+12,3327.750732,25.6797466,0,10,0,-33199.04759,NaN,-73.6984108,-73.6984108,-73.6984108,0,0,0,0,0
21.2270002,-222.5079999,-73.6979957,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0341736,1553.378886,33.3039703,32.655838,29.1618156,28.2337151,27.0767574,26.6762333,26.321619,26.1023884,26.2423058,25.9280968,25.8035641,25.7919846,-3.86E+12,-3.87E+12,3326.151856,3327.132813,3327.488037,3326.330566,3326.419922,3326.330566,3325.884033,3326.508789,3326.330566,3326.0625,3326.598389,3325.883789,3326.95459,3325.973145,3327.487793,0.1000626,0.1000657,0.1000313,3325.973389,3325.79419,3325.436279,27.619503,27.7655182,27.6412544,27.4392948,27.5531406,27.5926743,27.5897331,27.5435772,27.4275398,27.4694214,27.5238132,27.6079655,27.6412048,3328.374268,3327.754639,-3.88E+12,3328.375244,3327.754395,3328.197754,-3.88E+12,-3.88E+12,3327.75415,25.6781349,0,10,0,-33199.04759,NaN,-73.6979957,-73.6979957,-73.6979957,0,0,0,0,0
22.2259998,-221.5090003,-73.6983648,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0348799,1553.378886,33.3275299,32.5750465,29.1361332,28.1985931,27.0468788,26.6527672,26.314003,26.0925083,26.237709,25.9227448,25.784605,25.7711525,-3.86E+12,-3.87E+12,3326.149414,3327.130371,3327.485352,3326.328125,3326.417236,3326.328125,3325.881592,3326.506348,3326.328125,3326.059815,3326.595947,3325.881348,3326.952148,3325.970703,3327.485107,0.1000626,0.1000657,0.1000313,3325.970947,3325.791504,3325.433594,27.6232109,27.765831,27.6483555,27.4286709,27.5523243,27.5873299,27.5979614,27.5420017,27.4206867,27.4704895,27.5267677,27.6075249,27.6385002,3328.371826,3327.752197,-3.88E+12,3328.372559,3327.751953,3328.195068,-3.88E+12,-3.88E+12,3327.751709,25.676939,0,10,0,-33199.04759,NaN,-73.6983648,-73.6983648,-73.6983648,0,0,0,0,0
23.2249999,-220.5100002,-73.6985494,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0300367,1553.378886,33.2425613,32.4940987,29.0737572,28.1863155,27.0436401,26.6423588,26.3100109,26.092289,26.2159519,25.9070435,25.7749405,25.7614937,-3.86E+12,-3.87E+12,3326.151611,3327.132568,3327.487793,3326.330322,3326.419678,3326.330322,3325.883789,3326.508789,3326.330322,3326.062256,3326.598145,3325.883545,3326.95459,3325.9729,3327.487549,0.1000626,0.1000657,0.1000313,3325.973145,3325.793945,3325.436035,27.6154499,27.7610912,27.636446,27.4292068,27.5577641,27.5901279,27.5954819,27.5432968,27.4347992,27.4615936,27.5224018,27.6069298,27.6356411,3328.374023,3327.754395,-3.88E+12,3328.375,3327.75415,3328.19751,-3.88E+12,-3.88E+12,3327.753906,25.6842747,0,10,0,-33199.04759,NaN,-73.6985494,-73.6985494,-73.6985494,0,0,0,0,0
