Raw,Time,Mass,Skip,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,HF Extra,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Center 2.4m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,Skip,Skip,Skip,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Surface Offset 2.4m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Back Center 2.4m,TC Back Outside Center 0.2m,TC Back Outside Center 0.4m,TC Back Outside Center 0.6m,TC Back Outside Center 0.8m,TC Water In,TC Water Out,TC Ambient,Event,Event,CO2,CO,78 T1m,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip
17.4650002,-168.5,-73.6996104,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0269088,1553.378886,31.3117962,33.1050568,28.5490112,27.7932529,26.7448769,26.4103489,26.1221333,25.9296856,26.0328808,25.7213573,25.5963688,25.5924282,-3.85663E+12,-3.87468E+12,3326.05249,3327.033936,3327.38916,3326.231201,3326.320557,3326.231201,3325.784424,3326.409668,3326.231201,3325.962891,3326.499023,3325.78418,3326.855713,3325.873779,3327.388916,0.1000626,0.1000657,0.1000313,3325.873779,3325.69458,3325.336182,27.5179348,27.6756516,27.5634441,27.3328056,27.4549561,27.5095825,27.5183258,27.451046,27.3425465,27.3851891,27.4980373,27.5169544,27.5652828,3328.275879,3327.656006,-3.88576E+12,3328.276856,3327.655762,3328.099365,-3.88072E+12,-3.88274E+12,3327.655518,25.576004,0,10,0,-33199.04759,NaN,-73.6996104,-73.6996104,-73.6996104,0,0,0,0,0
18.4640002,-167.501,-73.7000717,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0223684,1553.378886,31.163475,33.0244637,28.5257378,27.774498,26.7366676,26.3976078,26.1263866,25.9531956,26.0333538,25.707859,25.5673618,25.5698662,-3.85662E+12,-3.87467E+12,3326.053467,3327.034668,3327.389893,3326.232178,3326.321289,3326.232178,3325.7854,3326.410645,3326.232178,3325.963867,3326.499756,3325.785156,3326.85669,3325.874268,3327.389648,0.1000626,0.1000657,0.1000313,3325.874512,3325.695313,3325.337158,27.5259514,27.6915836,27.5722141,27.3317719,27.469389,27.4968567,27.5233212,27.4598198,27.3460369,27.3735905,27.5007725,27.5095139,27.5608521,3328.276856,3327.656982,-3.88575E+12,3328.277588,3327.656738,3328.099854,-3.88071E+12,-3.88273E+12,3327.656494,25.5795021,0,10,0,-33199.04759,NaN,-73.7000717,-73.7000717,-73.7000717,0,0,0,0,0
19.4629998,-166.5020004,-73.6993798,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0191396,1553.378886,31.061945,32.9391975,28.4804382,27.7420006,26.7286758,26.4020729,26.1202755,25.9519997,26.0215721,25.7104359,25.5771217,25.5803738,-3.85661E+12,-3.87466E+12,3326.053955,3327.035645,3327.390869,3326.23291,3326.322266,3326.23291,3325.786133,3326.411377,3326.23291,3325.9646,3326.500732,3325.785889,3326.857178,3325.875244,3327.390625,0.1000626,0.1000657,0.1000313,3325.875488,3325.696289,3325.338135,27.5289001,27.6802044,27.5608311,27.3486767,27.4764881,27.5062199,27.5300407,27.4574928,27.3414459,27.387104,27.4984436,27.519249,27.5581436,3328.277344,3327.657715,-3.88574E+12,3328.278565,3327.657471,3328.10083,-3.8807E+12,-3.88272E+12,3327.657227,25.6100349,0,10,0,-33199.04759,NaN,-73.6993798,-73.6993798,-73.6993798,0,0,0,0,0
20.4619999,-165.5030003,-73.6984108,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0211576,1553.378886,30.9811935,32.8596725,28.4488201,27.7077312,26.6853085,26.3806,26.0942669,25.9403362,26.0250225,25.7029305,25.5896454,25.5717335,-3.85664E+12,-3.87469E+12,3326.051514,3327.032959,3327.388184,3326.230225,3326.319824,3326.230225,3325.783447,3326.408691,3326.230225,3325.961914,3326.498291,3325.783203,3326.854736,3325.872803,3327.38794,0.1000626,0.1000657,0.1000313,3325.873047,3325.693848,3325.335205,27.529707,27.6810093,27.5616341,27.3396721,27.4686127,27.5145588,27.5263195,27.4533901,27.341116,27.3686676,27.4928341,27.5166588,27.5653591,3328.274902,3327.655273,-3.88577E+12,3328.276123,3327.655029,3328.098389,-3.88073E+12,-3.88275E+12,3327.654785,25.6180153,0,10,0,-33199.04759,NaN,-73.6984108,-73.6984108,-73.6984108,0,0,0,0,0
21.461,-164.5040002,-73.6988261,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0212585,1553.378886,31.0431118,32.8175354,28.4592857,27.6914253,26.6648312,26.3631382,26.1013546,25.9292984,26.0260639,25.7066135,25.5793495,25.594305,-3.85662E+12,-3.87467E+12,3326.053467,3327.034668,3327.389893,3326.232178,3326.321289,3326.232178,3325.7854,3326.410645,3326.232178,3325.963867,3326.499756,3325.785156,3326.85669,3325.874268,3327.389648,0.1000626,0.1000657,0.1000313,3325.874512,3325.695313,3325.337158,27.5269737,27.6903439,27.5694637,27.3403358,27.4760666,27.5046654,27.527359,27.4551868,27.3478127,27.3810253,27.499155,27.5195847,27.5531979,3328.276856,3327.656982,-3.88575E+12,3328.277588,3327.656738,3328.099854,-3.88071E+12,-3.88273E+12,3327.656494,25.5824146,0,10,0,-33199.04759,NaN,-73.6988261,-73.6988261,-73.6988261,0,0,0,0,0
22.46,-163.5050002,-73.6991951,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.021763,1553.378886,31.2432365,32.7588081,28.446682,27.6791916,26.6529617,26.3444767,26.072113,25.9110069,26.0202274,25.7038078,25.5651989,25.5930099,-3.85661E+12,-3.87466E+12,3326.054199,3327.035645,3327.391113,3326.23291,3326.32251,3326.23291,3325.786377,3326.411621,3326.23291,3325.964844,3326.500977,3325.786133,3326.857422,3325.875488,3327.390869,0.1000626,0.1000657,0.1000313,3325.875732,3325.696533,3325.338135,27.519268,27.6898041,27.5621338,27.3439426,27.4608154,27.5026188,27.5219193,27.4614334,27.3555698,27.3819904,27.4948425,27.5194187,27.5602016,3328.277588,3327.657959,-3.88574E+12,3328.278809,3327.657715,3328.101074,-3.88069E+12,-3.88272E+12,3327.657471,25.5837593,0,10,0,-33199.04759,NaN,-73.6991951,-73.6991951,-73.6991951,0,0,0,0,0
23.4590001,-162.5060001,-73.6976727,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0232765,1553.378886,31.1204166,32.7243233,28.4324093,27.6667995,26.6447124,26.3611431,26.0846291,25.9072876,26.0115891,25.7027283,25.5667648,25.5794659,-3.85661E+12,-3.87466E+12,3326.054199,3327.035645,3327.391113,3326.23291,3326.32251,3326.23291,3325.786377,3326.411621,3326.23291,3325.964844,3326.500977,3325.786133,3326.857422,3325.875488,3327.390869,0.1000626,0.1000657,0.1000313,3325.875732,3325.696533,3325.338135,27.5242252,27.6826935,27.5595493,27.3477688,27.4714298,27.5102119,27.5295124,27.4599781,27.3533573,27.3843117,27.4941387,27.5307827,27.5538445,3328.277588,3327.657959,-3.88574E+12,3328.278809,3327.657715,3328.101074,-3.88069E+12,-3.88272E+12,3327.657471,25.5902348,0,10,0,-33199.04759,NaN,-73.6976727,-73.6976727,-73.6976727,0,0,0,0,0
24.4580002,-161.507,-73.699887,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0238819,1553.378886,31.0031071,32.6780853,28.4304619,27.6637211,26.6427593,26.3452244,26.0864544,25.9170418,26.0069923,25.7038021,25.5602798,25.5642967,-3.85662E+12,-3.87467E+12,3326.053223,3327.034424,3327.389648,3326.231934,3326.321045,3326.231934,3325.785156,3326.4104,3326.231934,3325.963623,3326.499512,3325.784912,3326.856445,3325.874268,3327.389404,0.1000626,0.1000657,0.1000313,3325.874268,3325.695068,3325.336914,27.5339642,27.6894169,27.5704231,27.3390312,27.4774017,27.5056248,27.5290718,27.4697266,27.3472652,27.3868904,27.4899311,27.5280838,27.5669823,3328.276611,3327.656738,-3.88575E+12,3328.277344,3327.656494,3328.099609,-3.88071E+12,-3.88273E+12,3327.65625,25.5754414,0,10,0,-33199.04759,NaN,-73.699887,-73.699887,-73.699887,0,0,0,0,0
25.4570003,-160.5079999,-73.6988722,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0170207,1553.378886,30.9731617,32.6342812,28.4185219,27.6570568,26.6530781,26.3695107,26.0775146,25.9352894,26.0320625,25.7129898,25.5675812,25.5666847,-3.8566E+12,-3.87466E+12,3326.054443,3327.035889,3327.391357,3326.233154,3326.322754,3326.233154,3325.786621,3326.411865,3326.233154,3325.965088,3326.501221,3325.786377,3326.857666,3325.875732,3327.391113,0.1000626,0.1000657,0.1000313,3325.875977,3325.696777,3325.338379,27.5310726,27.6936874,27.5581017,27.3372707,27.4707375,27.5046177,27.5269337,27.4600372,27.3492699,27.3809738,27.5092831,27.5240574,27.5622005,3328.277832,3327.657959,-3.88574E+12,3328.279053,3327.657959,3328.101318,-3.88069E+12,-3.88271E+12,3327.657715,25.5419445,0,10,0,-33199.04759,NaN,-73.6988722,-73.6988722,-73.6988722,0,0,0,0,0
26.4549999,-159.5100003,-73.6988262,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0211576,1553.378886,31.3519917,32.6223221,28.3940773,27.6616402,26.6414318,26.3540878,26.0794621,25.9153309,26.0238037,25.7251339,25.5838909,25.5897827,-3.8566E+12,-3.87466E+12,3326.054443,3327.035889,3327.391357,3326.233154,3326.322754,3326.233154,3325.786621,3326.411865,3326.233154,3325.965088,3326.501221,3325.786377,3326.857666,3325.875732,3327.391113,0.1000626,0.1000657,0.1000313,3325.875977,3325.696777,3325.338379,27.5273571,27.6903534,27.5653248,27.3475113,27.4685326,27.4971313,27.5156803,27.4540634,27.3497047,27.3746185,27.4991608,27.5192127,27.5584888,3328.277832,3327.657959,-3.88574E+12,3328.279053,3327.657959,3328.101318,-3.88069E+12,-3.88271E+12,3327.657715,25.5744877,0,10,0,-33199.04759,NaN,-73.6988262,-73.6988262,-73.6988262,0,0,0,0,0
