Raw,Time,Mass,Skip,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,HF Extra,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Center 2.4m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,Skip,Skip,Skip,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Surface Offset 2.4m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Back Center 2.4m,TC Back Outside Center 0.2m,TC Back Outside Center 0.4m,TC Back Outside Center 0.6m,TC Back Outside Center 0.8m,TC Water In,TC Water Out,TC Ambient,Event,Event,CO2,CO,78 T1m,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip
19.6100001,-241,-0.0384991,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.035788,1553.378886,26.2395725,25.8649788,26.0586338,25.737648,25.5875378,25.7078609,25.6194572,25.5781097,25.7946014,25.5717831,25.4972725,25.5558548,-3.85428E+12,-3.87232E+12,3326.262207,3327.242432,3327.597656,3326.440674,3326.530029,3326.440674,3325.994385,3326.618897,3326.440674,3326.172852,3326.708252,3325.994141,3327.064453,3326.083496,3327.597412,0.1000626,0.1000657,0.1000313,3326.08374,3325.904785,3325.546875,27.6861248,27.8702049,27.7222004,27.5364704,27.6306992,27.6860676,27.6691761,27.6531906,27.4915371,27.5813046,27.5749798,27.7205811,27.7557087,3328.483154,3327.864014,-3.88339E+12,3328.484375,3327.86377,3328.306885,-3.87835E+12,-3.88037E+12,3327.863525,25.6821747,0,10,0,-33199.04759,NaN,-0.0384991,-0.0384991,-0.0384991,0,0,0,0,0
20.631,-239.9790001,-0.0391911,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0323574,1553.378886,26.2153473,25.8626499,26.0559254,25.7239857,25.5840721,25.7074203,25.6129723,25.5776711,25.8036137,25.5788975,25.4975872,25.5629692,-3.85429E+12,-3.87234E+12,3326.260742,3327.241455,3327.596191,3326.439453,3326.528809,3326.439453,3325.993164,3326.61792,3326.439453,3326.171631,3326.707031,3325.993164,3327.063232,3326.082275,3327.595947,0.1000626,0.1000657,0.1000313,3326.08252,3325.90332,3325.545654,27.68116,27.878437,27.7228909,27.53829,27.631012,27.699955,27.6710014,27.64785,27.4839325,27.5819988,27.5790672,27.7107162,27.7435799,3328.481934,3327.862793,-3.88341E+12,3328.48291,3327.862549,3328.30542,-3.87837E+12,-3.88039E+12,3327.862305,25.6356487,0,10,0,-33199.04759,NaN,-0.0391911,-0.0391911,-0.0391911,0,0,0,0,0
21.651,-238.9590001,-0.038822,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0364943,1553.378886,26.1959515,25.8523064,26.0395374,25.7264881,25.5771275,25.711813,25.6060295,25.5752602,25.7792721,25.5655327,25.5038719,25.5632038,-3.85427E+12,-3.87232E+12,3326.262451,3327.242676,3327.5979,3326.440918,3326.530273,3326.440918,3325.994629,3326.619141,3326.440918,3326.173096,3326.708496,3325.994385,3327.064697,3326.08374,3327.597656,0.1000626,0.1000657,0.1000313,3326.083984,3325.905029,3325.547119,27.6904469,27.8760338,27.7186031,27.541544,27.628231,27.6986809,27.6659584,27.6412926,27.4917088,27.580349,27.5781708,27.7113285,27.7611599,3328.483398,3327.864258,-3.88339E+12,3328.484619,3327.864014,3328.307129,-3.87835E+12,-3.88037E+12,3327.86377,25.7492065,0,10,0,-33199.04759,NaN,-0.038822,-0.038822,-0.038822,0,0,0,0,0
22.671,-237.9390001,-0.0392372,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0334673,1553.378886,26.1804581,25.8443565,26.0432968,25.7291183,25.5892048,25.7140675,25.5995941,25.5699596,25.7792568,25.5719414,25.5023441,25.5669651,-3.85426E+12,-3.87231E+12,3326.263428,3327.243652,3327.598389,3326.441895,3326.53125,3326.441895,3325.995606,3326.620117,3326.441895,3326.173828,3326.709473,3325.995361,3327.065674,3326.084717,3327.598145,0.1000626,0.1000657,0.1000313,3326.084961,3325.905762,3325.547852,27.685154,27.8767719,27.7287655,27.548315,27.6334934,27.6907501,27.6753654,27.6458054,27.4901848,27.5890064,27.5789089,27.7131996,27.7502117,3328.484375,3327.865234,-3.88338E+12,3328.485352,3327.86499,3328.307861,-3.87834E+12,-3.88036E+12,3327.864746,25.8640099,0,10,0,-33199.04759,NaN,-0.0392372,-0.0392372,-0.0392372,0,0,0,0,0
23.6919999,-236.9180002,-0.0387759,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0366961,1553.378886,26.1576347,25.8396492,26.0249939,25.7183666,25.5916824,25.7086048,25.6058426,25.5705433,25.7790852,25.566103,25.4995251,25.5543308,-3.85427E+12,-3.87231E+12,3326.263184,3327.243408,3327.598145,3326.44165,3326.531006,3326.44165,3325.995361,3326.619873,3326.44165,3326.173584,3326.709229,3325.995117,3327.06543,3326.084473,3327.5979,0.1000626,0.1000657,0.1000313,3326.084717,3325.905762,3325.547607,27.6921444,27.8698158,27.7225628,27.5443726,27.6261597,27.7018909,27.6702957,27.6539326,27.4986877,27.5794067,27.58251,27.7183075,27.7545681,3328.484131,3327.86499,-3.88338E+12,3328.485107,3327.864746,3328.307617,-3.87835E+12,-3.88037E+12,3327.864502,25.8313599,0,10,0,-33199.04759,NaN,-0.0387759,-0.0387759,-0.0387759,0,0,0,0,0
24.7119999,-235.8980002,-0.0385452,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0310457,1553.378886,26.1577225,25.8325558,26.0364151,25.7278976,25.5808086,25.7086926,25.6142387,25.5702496,25.7859764,25.5605202,25.4894085,25.5461082,-3.85429E+12,-3.87233E+12,3326.261231,3327.241699,3327.59668,3326.439697,3326.529297,3326.439697,3325.993652,3326.618408,3326.439697,3326.172119,3326.70752,3325.993408,3327.063721,3326.082764,3327.596436,0.1000626,0.1000657,0.1000313,3326.082764,3325.903809,3325.545898,27.6899662,27.869524,27.7260418,27.536541,27.6285057,27.6865158,27.6628399,27.647604,27.4904785,27.5817566,27.5761852,27.7183914,27.7444668,3328.482422,3327.863281,-3.88341E+12,3328.483398,3327.863037,3328.305908,-3.87836E+12,-3.88038E+12,3327.862793,25.7774353,0,10,0,-33199.04759,NaN,-0.0385452,-0.0385452,-0.0385452,0,0,0,0,0
25.7330003,-234.8769998,-0.0386375,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0310457,1553.378886,26.1450024,25.8285198,26.0278435,25.7242432,25.5854607,25.7148552,25.6181393,25.5858574,25.7978153,25.585577,25.5023804,25.5462284,-3.85427E+12,-3.87231E+12,3326.26294,3327.243164,3327.5979,3326.441406,3326.530762,3326.441406,3325.995117,3326.619629,3326.441406,3326.17334,3326.708984,3325.994873,3327.065186,3326.084229,3327.5979,0.1000626,0.1000657,0.1000313,3326.084473,3325.905518,3325.547363,27.6851864,27.8779354,27.7348328,27.5351524,27.6339035,27.6960621,27.6723843,27.6484795,27.4868279,27.5769711,27.5796967,27.709465,27.7381802,3328.483887,3327.864746,-3.88339E+12,3328.484863,3327.864502,3328.307373,-3.87835E+12,-3.88037E+12,3327.864258,25.7869968,0,10,0,-33199.04759,NaN,-0.0386375,-0.0386375,-0.0386375,0,0,0,0,0
26.7530003,-233.8569998,-0.036746,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0339718,1553.378886,26.1541634,25.8308868,26.0309658,25.7224541,25.6048355,25.7323341,25.6307049,25.5863342,25.8043404,25.5962543,25.5364971,25.5856094,-3.85426E+12,-3.8723E+12,3326.263916,3327.244385,3327.599121,3326.442383,3326.531738,3326.442383,3325.996094,3326.62085,3326.442383,3326.174561,3326.710205,3325.99585,3327.066406,3326.085449,3327.598877,0.1000626,0.1000657,0.1000313,3326.085449,3325.906494,3325.54834,27.6939602,27.8757744,27.7311649,27.5412846,27.6317425,27.7074718,27.6634407,27.6421642,27.4846649,27.5823536,27.5737648,27.7227573,27.7556267,3328.484863,3327.865967,-3.88337E+12,3328.48584,3327.865723,3328.308594,-3.87834E+12,-3.88036E+12,3327.865479,25.7908726,0,10,0,-33199.04759,NaN,-0.036746,-0.036746,-0.036746,0,0,0,0,0
27.7730002,-232.8369999,-0.0368383,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0310457,1553.378886,26.1508083,25.832819,26.023077,25.7183399,25.5965652,25.7293549,25.6213036,25.5799599,25.7979584,25.595541,25.5165043,25.5769653,-3.85425E+12,-3.87229E+12,3326.264893,3327.245117,3327.600098,3326.443359,3326.532471,3326.443359,3325.99707,3326.621582,3326.443359,3326.175293,3326.710693,3325.996826,3327.067139,3326.085938,3327.599854,0.1000626,0.1000657,0.1000313,3326.086182,3325.907227,3325.549316,27.6894741,27.8667679,27.725174,27.5496235,27.6329174,27.6988411,27.6729069,27.6565437,27.4835758,27.5899391,27.5711708,27.7171459,27.7545357,3328.485596,3327.866699,-3.88337E+12,3328.486816,3327.866455,3328.309326,-3.87833E+12,-3.88035E+12,3327.866211,25.77845,0,10,0,-33199.04759,NaN,-0.0368383,-0.0368383,-0.0368383,0,0,0,0,0
28.7940001,-231.816,-0.0383145,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0271106,1553.378886,26.140625,25.8305569,26.0355511,25.7164574,25.5859909,25.7218056,25.6250896,25.572031,25.7847347,25.5766582,25.508955,25.579237,-3.85427E+12,-3.87232E+12,3326.262695,3327.24292,3327.5979,3326.441162,3326.530518,3326.441162,3325.994873,3326.619385,3326.441162,3326.17334,3326.70874,3325.994629,3327.064941,3326.083984,3327.5979,0.1000626,0.1000657,0.1000313,3326.084229,3325.905273,3325.547119,27.6860924,27.8750687,27.7195263,27.5383205,27.6370716,27.6988506,27.6646194,27.6448574,27.4930115,27.5831585,27.5764542,27.7175293,27.7477531,3328.483643,3327.864502,-3.88339E+12,3328.484863,3327.864258,3328.307129,-3.87835E+12,-3.88037E+12,3327.864014,25.7595749,0,10,0,-33199.04759,NaN,-0.0383145,-0.0383145,-0.0383145,0,0,0,0,0
