Raw,Time,Mass,Skip,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,HF Extra,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Center 2.4m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,Skip,Skip,Skip,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Surface Offset 2.4m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Back Center 2.4m,TC Back Outside Center 0.2m,TC Back Outside Center 0.4m,TC Back Outside Center 0.6m,TC Back Outside Center 0.8m,TC Water In,TC Water Out,TC Ambient,Event,Event,CO2,CO,78 T1m,Skip,Skip,Skip,Skip,Skip,Skip,Skip,Skip
16.8720002,-285,-0.0432508,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0420438,1553.378886,25.5276299,25.674818,26.0849972,25.7371864,25.5764923,25.7141972,25.6352348,25.5844421,25.7933865,25.5358047,25.5206242,25.6267662,-3.85443E+12,-3.87247E+12,3326.248535,3327.229004,3327.583984,3326.427002,3326.516602,3326.427002,3325.980713,3326.605469,3326.427002,3326.15918,3326.694824,3325.980469,3327.051025,3326.069824,3327.58374,0.1000626,0.1000657,0.1000313,3326.070068,3325.891113,3325.533203,27.6980991,27.8539047,27.7190952,27.5310993,27.6355114,27.685976,27.6754913,27.6319828,27.500494,27.544632,27.6344643,27.7114429,27.7269611,3328.469727,3327.850586,-3.88355E+12,3328.470947,3327.850342,3328.293213,-3.87851E+12,-3.88053E+12,3327.850098,25.5714054,0,10,0,-33199.04759,NaN,-0.0432508,-0.0432508,-0.0432508,0,0,0,0,0
17.8710003,-284.0009999,-0.042282,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0413375,1553.378886,25.5072289,25.6778393,26.0819721,25.7288723,25.569313,25.7221317,25.6295662,25.5889759,25.7880936,25.5467625,25.4998341,25.6282787,-3.85443E+12,-3.87247E+12,3326.248535,3327.229004,3327.583984,3326.427002,3326.516602,3326.427002,3325.980713,3326.605469,3326.427002,3326.15918,3326.694824,3325.980469,3327.051025,3326.069824,3327.58374,0.1000626,0.1000657,0.1000313,3326.070068,3325.891113,3325.533203,27.6931992,27.8576775,27.720602,27.5299683,27.6298542,27.6829605,27.6709709,27.6255684,27.4959698,27.5487804,27.6254177,27.6914616,27.7439327,3328.469727,3327.850586,-3.88355E+12,3328.470947,3327.850342,3328.293213,-3.87851E+12,-3.88053E+12,3327.850098,25.5865154,0,10,0,-33199.04759,NaN,-0.042282,-0.042282,-0.042282,0,0,0,0,0
18.8700004,-283.0019998,-0.043989,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0429519,1553.378886,25.5126953,25.6602554,26.064394,25.7128067,25.5570202,25.7151318,25.6391869,25.5804634,25.7939434,25.5567608,25.5041714,25.5978642,-3.85445E+12,-3.8725E+12,3326.246826,3327.227295,3327.582031,3326.425293,3326.514404,3326.425293,3325.979004,3326.603516,3326.425293,3326.157227,3326.692627,3325.97876,3327.049316,3326.067871,3327.581787,0.1000626,0.1000657,0.1000313,3326.068115,3325.88916,3325.53125,27.6888504,27.8544579,27.7090912,27.5210953,27.6236229,27.6774826,27.6703949,27.6283875,27.4889812,27.5448074,27.6184292,27.6920166,27.7286472,3328.467773,3327.848633,-3.88357E+12,3328.46875,3327.848633,3328.29126,-3.87853E+12,-3.88055E+12,3327.848389,25.6240921,0,10,0,-33199.04759,NaN,-0.043989,-0.043989,-0.043989,0,0,0,0,0
19.869,-282.0030002,-0.04159,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0381087,1553.378886,25.5198364,25.6568203,26.0609608,25.6904812,25.562273,25.7022514,25.6308441,25.5690956,25.7799225,25.5563488,25.4995975,25.5932961,-3.85445E+12,-3.87249E+12,3326.24707,3327.227539,3327.58252,3326.425781,3326.514893,3326.425781,3325.979492,3326.604004,3326.425781,3326.157715,3326.693115,3325.979248,3327.049316,3326.068359,3327.582275,0.1000626,0.1000657,0.1000313,3326.068604,3325.889648,3325.531738,27.6820297,27.8532944,27.7282848,27.5282249,27.6337681,27.6763153,27.6647034,27.6264668,27.4870605,27.543644,27.6270676,27.7002773,27.7289906,3328.468262,3327.849121,-3.88357E+12,3328.469238,3327.848877,3328.291748,-3.87852E+12,-3.88054E+12,3327.848633,25.6146126,0,10,0,-33199.04759,NaN,-0.04159,-0.04159,-0.04159,0,0,0,0,0
20.868,-281.0040002,-0.0419591,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0402276,1553.378886,25.5180645,25.6565533,26.0701408,25.6909733,25.5567188,25.7027473,25.642292,25.5933895,25.7872143,25.5500393,25.5087852,25.5798168,-3.8544E+12,-3.87245E+12,3326.250732,3327.231201,3327.585938,3326.429199,3326.518555,3326.429199,3325.98291,3326.607666,3326.429199,3326.161377,3326.696777,3325.982666,3327.053223,3326.072266,3327.585693,0.1000626,0.1000657,0.1000313,3326.072266,3325.893066,3325.535156,27.7025051,27.8579311,27.723877,27.5343723,27.6361485,27.6896286,27.6719837,27.6394081,27.4901943,27.547905,27.6392479,27.7150917,27.739666,3328.471924,3327.852783,-3.88353E+12,3328.4729,3327.852539,3328.29541,-3.87848E+12,-3.8805E+12,3327.852295,25.5999947,0,10,0,-33199.04759,NaN,-0.0419591,-0.0419591,-0.0419591,0,0,0,0,0
21.8670001,-280.0050001,-0.0411287,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0393195,1553.378886,25.505846,25.6594505,26.0662327,25.6987743,25.5497856,25.6961899,25.6270523,25.5849438,25.7825508,25.5578442,25.4908886,25.5543804,-3.85444E+12,-3.87248E+12,3326.247803,3327.228272,3327.583496,3326.426514,3326.515869,3326.426514,3325.979981,3326.604981,3326.426514,3326.158691,3326.694092,3325.979981,3327.050293,3326.069336,3327.583252,0.1000626,0.1000657,0.1000313,3326.06958,3325.890381,3325.532471,27.6910667,27.8611965,27.725256,27.5398979,27.6269646,27.6936455,27.6767521,27.6290932,27.4927006,27.5507946,27.6289368,27.7081776,27.7270889,3328.468994,3327.849854,-3.88356E+12,3328.470215,3327.849609,3328.292725,-3.87851E+12,-3.88053E+12,3327.849365,25.5847549,0,10,0,-33199.04759,NaN,-0.0411287,-0.0411287,-0.0411287,0,0,0,0,0
22.8660002,-279.006,-0.0413132,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0402276,1553.378886,25.4895611,25.6586533,26.0756378,25.6987381,25.5539055,25.7021961,25.626255,25.5792408,25.7802429,25.5362682,25.4836693,25.5475407,-3.85445E+12,-3.87249E+12,3326.246826,3327.227539,3327.582275,3326.425537,3326.514648,3326.425537,3325.979248,3326.60376,3326.425537,3326.157471,3326.692871,3325.979004,3327.049316,3326.068115,3327.582031,0.1000626,0.1000657,0.1000313,3326.068359,3325.889404,3325.531494,27.6880093,27.861908,27.7210655,27.5281715,27.6389923,27.685688,27.6605034,27.6286755,27.4926643,27.5432129,27.6292744,27.7017307,27.7296906,3328.468018,3327.848877,-3.88357E+12,3328.468994,3327.848633,3328.291504,-3.87853E+12,-3.88055E+12,3327.848633,25.5563793,0,10,0,-33199.04759,NaN,-0.0413132,-0.0413132,-0.0413132,0,0,0,0,0
23.8650002,-278.007,-0.0413594,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0394204,1553.378886,25.4924259,25.6671886,26.0875721,25.6974449,25.5662174,25.6929722,25.62043,25.5764389,25.778574,25.5338459,25.4891796,25.5526714,-3.85446E+12,-3.87251E+12,3326.24585,3327.226318,3327.581055,3326.424316,3326.513672,3326.424316,3325.978027,3326.602783,3326.424316,3326.15625,3326.692139,3325.977783,3327.04834,3326.067139,3327.581055,0.1000626,0.1000657,0.1000313,3326.067383,3325.888184,3325.530273,27.6825714,27.8511944,27.717514,27.523489,27.6286545,27.6715775,27.6592159,27.6247482,27.4996681,27.5404129,27.6129055,27.6861153,27.7223663,3328.467041,3327.8479,-3.88358E+12,3328.468018,3327.847656,3328.290527,-3.87854E+12,-3.88056E+12,3327.847412,25.5505562,0,10,0,-33199.04759,NaN,-0.0413594,-0.0413594,-0.0413594,0,0,0,0,0
24.8640003,-277.0079999,-0.0416823,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0391177,1553.378886,25.492569,25.6522121,26.0722218,25.7013664,25.56674,25.6968956,25.6179276,25.5701599,25.7889252,25.5558987,25.5051975,25.5584774,-3.85444E+12,-3.87248E+12,3326.247803,3327.228027,3327.583252,3326.42627,3326.515625,3326.42627,3325.979981,3326.604736,3326.42627,3326.158447,3326.693848,3325.979981,3327.050049,3326.069092,3327.583008,0.1000626,0.1000657,0.1000313,3326.069336,3325.890137,3325.532227,27.6906338,27.8464394,27.7112484,27.5315495,27.6352062,27.6901989,27.6684036,27.6150799,27.4798298,27.5401783,27.6232281,27.6987,27.7308064,3328.46875,3327.849609,-3.88356E+12,3328.469971,3327.849365,3328.292481,-3.87852E+12,-3.88054E+12,3327.849365,25.5771427,0,10,0,-33199.04759,NaN,-0.0416823,-0.0416823,-0.0416823,0,0,0,0,0
25.8629999,-276.0090003,-0.0426511,-10.0025396,-1553.192978,1773.544679,1007.645871,1072.276651,-482.3423755,496.2925306,1652.507333,1537.249366,-1066.969983,-1077.660632,-554.0579721,519.9600278,0.0403285,1553.378886,25.4949226,25.6602402,26.0655117,25.710146,25.5740089,25.7026463,25.6168861,25.5728951,25.7837219,25.5763912,25.5188961,25.5766983,-3.85444E+12,-3.87249E+12,3326.247559,3327.227783,3327.583008,3326.426025,3326.515381,3326.426025,3325.979981,3326.604492,3326.426025,3326.158203,3326.693604,3325.979736,3327.049805,3326.068848,3327.582764,0.1000626,0.1000657,0.1000313,3326.069092,3325.889893,3325.532227,27.6914768,27.8518047,27.7068157,27.5301304,27.6322784,27.689909,27.6726379,27.6355381,27.4938717,27.5444183,27.6214314,27.7048187,27.7226009,3328.46875,3327.849365,-3.88356E+12,3328.469727,3327.849365,3328.292236,-3.87852E+12,-3.88054E+12,3327.849121,25.540966,0,10,0,-33199.04759,NaN,-0.0426511,-0.0426511,-0.0426511,0,0,0,0,0
