TimeStamp(s),Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A5_7,TC_A5_8,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A6_6,TC_A6_7,TC_A6_8,TC_A7_1,TC_A7_2,TC_A7_3,TC_A7_4,TC_A7_5,TC_A7_6,TC_A7_7,TC_A7_8,TC_A8_1,TC_A8_2,TC_A8_3,TC_A8_4,TC_A8_5,TC_A8_6,TC_A8_7,TC_A8_8,TC_S_1,TC_S_2,TC_S_3,TC_S_4,TC_S_5,TC_S_6,TC_S_7,TC_S_8,TC_Ignition,HF_1_V,HF_1_H,HF_2_V,HF_2_H,HF_3_V,HF_3_H,Voltage_1,Voltage_2,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,O2_A,CO_A,CO2_A,O2_B,CO_B,CO2_B
5/19/2014 10:04:31.382 AM,10.000000,22.183972,22.387236,21.893429,21.588540,21.927485,21.839278,21.681320,21.207834,19.578165,19.212899,19.415277,24.411534,19.129674,18.998499,19.370614,18.501258,22.379833,21.789254,21.688970,21.665707,21.320409,21.188301,21.094221,20.792749,23.706042,23.973049,23.422359,19.432820,22.888472,22.953893,22.956768,22.615142,23.559853,23.203794,22.511997,22.671375,22.359353,19.069619,22.419950,21.935114,3035.692285,3040.382738,3031.173992,3035.162882,3013.660113,3011.161802,3004.147365,3003.597047,3029.796693,3029.774913,3027.371709,3022.263837,3027.745322,3033.774655,3025.014544,3023.639433,3022.859121,3018.030070,3017.351037,3022.066407,3014.254473,3009.134803,3006.091901,2998.278792,24.592453,21.332065,3056.934837,3051.955947,2990.470514,3005.571294,21.708944,2996.038788,22.740221,-0.002114,-0.002233,4.137981,4.133919,4.134848,4.999051,5.000293,4.998863,2.524466,2.546522,2.517924,2.465608,2.529172,2.487102,2.454905,2.475439,2.510754,1.023665,-0.000192,0.058568,1.021902,0.194951,0.121946
5/19/2014 10:04:32.382 AM,11.000000,22.163621,22.363398,21.916279,21.596756,21.933499,21.904853,21.690215,21.198686,19.575989,19.216573,19.415911,24.691641,19.129700,19.009310,19.372085,18.511238,22.362504,21.793755,21.685432,21.655574,21.311792,21.184685,21.104104,20.782302,23.676097,23.987829,23.415498,19.453140,22.902439,22.952025,22.963611,22.619939,23.564125,23.186864,22.521501,22.661332,22.359841,19.564826,22.443914,21.939088,3035.942688,3040.642975,3031.441396,3035.421310,3013.930356,3011.447175,3004.419801,3003.880091,3030.096239,3030.062132,3027.653402,3022.551119,3028.035557,3034.063009,3025.309550,3023.931586,3023.149040,3018.328051,3017.648375,3022.369614,3014.554437,3009.433954,3006.385903,2998.577010,24.585933,21.333641,3057.226268,3052.244841,2990.780502,3005.882964,21.710899,2996.360145,22.744823,-0.002133,-0.002232,4.137801,4.133775,4.134761,4.999051,5.000293,4.998863,2.523108,2.545180,2.516761,2.464840,2.528267,2.487426,2.454606,2.475290,2.510638,1.023535,0.000277,0.059647,1.021908,0.195396,0.121953
5/19/2014 10:04:33.382 AM,12.000000,22.112042,22.366438,21.934941,21.583192,21.945182,22.022242,21.677184,21.185575,19.573037,19.211643,19.415310,24.724681,19.127429,19.001953,19.368220,18.502586,22.348870,21.790579,21.689157,21.644363,21.303689,21.177187,21.102293,20.777228,23.697600,23.983298,23.415886,19.462650,22.898962,22.942269,22.962332,22.630855,23.615923,23.179856,22.513505,22.660383,22.352985,19.865375,22.450844,21.933743,3035.757592,3040.454892,3031.248702,3035.243754,3013.739412,3011.252852,3004.226884,3003.674921,3029.895349,3029.871810,3027.464260,3022.362015,3027.849197,3033.876429,3025.126218,3023.735584,3022.958779,3018.141133,3017.452998,3022.184405,3014.377144,3009.254020,3006.201680,2998.396560,24.575968,21.331761,3057.048756,3052.079461,2990.596909,3005.705157,21.709172,2996.175847,22.728710,-0.002109,-0.002233,4.137982,4.133882,4.134862,4.999051,5.000293,4.998863,2.522546,2.544720,2.516633,2.464501,2.527681,2.486731,2.454725,2.475151,2.510537,1.023668,0.001464,0.059998,1.021899,0.195765,0.122801
5/19/2014 10:04:34.382 AM,13.000000,22.051300,22.369938,21.945951,21.568193,21.948909,21.991721,21.671667,21.180738,19.571154,19.216215,19.416085,24.517364,19.130712,19.006296,19.370892,18.500627,22.354191,21.806823,21.690838,21.643467,21.303477,21.187820,21.120583,20.781263,23.716610,24.010327,23.416203,19.462816,22.898825,22.940390,22.948713,22.653513,23.621604,23.214090,22.513737,22.662056,22.350188,20.301669,22.459560,21.945117,3036.431202,3041.115487,3031.911765,3035.901060,3014.411362,3011.916610,3004.899393,3004.353939,3030.567181,3030.536284,3028.128801,3023.033667,3028.531787,3034.549509,3025.795263,3024.413222,3023.629659,3018.807143,3018.139022,3022.856162,3015.045236,3009.928304,3006.886452,2999.084966,24.582001,21.332882,3057.702938,3052.734499,2991.280196,3006.381435,21.718327,2996.872489,22.732936,-0.002119,-0.002234,4.138383,4.134306,4.135321,4.999051,5.000293,4.998863,2.521315,2.543433,2.515136,2.465430,2.529298,2.486704,2.455106,2.475460,2.510903,1.023680,0.003493,0.059992,1.021904,0.197556,0.123392
5/19/2014 10:04:35.382 AM,14.000000,21.987036,22.369923,21.933422,21.552554,21.939038,21.954195,21.642237,21.199831,19.545090,19.211945,19.410295,24.689608,19.124920,19.004686,19.363282,18.502206,22.308850,21.825993,21.688168,21.633444,21.300048,21.192582,21.126860,20.773584,23.755494,24.019692,23.404154,19.456186,22.879336,22.931744,22.933850,22.669325,23.584680,23.261571,22.509348,22.647518,22.338907,19.349660,22.429572,21.942924,3035.623122,3040.318116,3031.104359,3035.092217,3013.583004,3011.094473,3004.083537,3003.523207,3029.764705,3029.719431,3027.317117,3022.212551,3027.718217,3033.735967,3024.983258,3023.606825,3022.823058,3018.004510,3017.334195,3022.054347,3014.231404,3009.119213,3006.065144,2998.253674,24.591519,21.333932,3056.908331,3051.931556,2990.454456,3005.576049,21.708994,2996.054400,22.725806,-0.002142,-0.002243,4.138372,4.134258,4.135218,4.999051,5.000293,4.998863,2.519646,2.541916,2.514022,2.465130,2.528222,2.486483,2.455171,2.475725,2.511024,1.023632,0.004206,0.059986,1.021892,0.198286,0.123372
5/19/2014 10:04:36.382 AM,15.000000,22.002346,22.357729,21.920306,21.539969,21.939952,21.921084,21.630948,21.209617,19.521022,19.211267,19.409919,24.281479,19.124926,19.001196,19.363894,18.501374,22.304003,21.848675,21.681575,21.626775,21.293912,21.188565,21.130201,20.777002,23.819747,24.023708,23.412560,19.456569,22.879112,22.931293,22.939838,22.672890,23.590575,23.318124,22.525932,22.635389,22.323598,19.272862,22.419566,21.949132,3035.758336,3040.459014,3031.239965,3035.234651,3013.733243,3011.243133,3004.226234,3003.675538,3029.904282,3029.877307,3027.470416,3022.374445,3027.859757,3033.891911,3025.128006,3023.746678,3022.970882,3018.161974,3017.481860,3022.208534,3014.391111,3009.279382,3006.227652,2998.401643,24.580427,21.332592,3057.039525,3052.077895,2990.614512,3005.718076,21.711595,2996.199015,22.728935,-0.002132,-0.002243,4.138051,4.133969,4.134945,4.999051,5.000293,4.998863,2.519749,2.542013,2.513820,2.465710,2.528426,2.486886,2.454823,2.475305,2.510741,1.023663,0.002968,0.059980,1.021881,0.196962,0.123377
5/19/2014 10:04:37.382 AM,16.000000,22.045102,22.362376,21.908050,21.539314,21.951349,21.900802,21.635825,21.218820,19.494090,19.210078,19.406148,23.895724,19.124268,19.003198,19.361188,18.495096,22.285385,21.870012,21.685243,21.622103,21.295910,21.180931,21.140768,20.783402,23.857686,24.020784,23.418338,19.452642,22.878532,22.923598,22.927517,22.667238,23.569590,23.379430,22.561670,22.636428,22.309638,18.858320,22.416820,21.971316,3035.522400,3040.224171,3031.016514,3035.004710,3013.499615,3011.010158,3003.985611,3003.442300,3029.668212,3029.646579,3027.241911,3022.131072,3027.626558,3033.652161,3024.890730,3023.513219,3022.735748,3017.914979,3017.233527,3021.965609,3014.152694,3009.023434,3005.967303,2998.149977,24.600094,21.335556,3056.809600,3051.855147,2990.376600,3005.485277,21.710616,2995.968461,22.728336,-0.002132,-0.002249,4.137968,4.134171,4.135228,4.999051,5.000293,4.998863,2.518932,2.541128,2.512993,2.465809,2.528748,2.486639,2.454830,2.475408,2.510809,1.023666,-0.000403,0.058891,1.021881,0.197849,0.123382
5/19/2014 10:04:38.382 AM,17.000000,22.045166,22.370393,21.917361,21.528001,21.949137,21.886694,21.642939,21.237839,19.480560,19.206647,19.408033,23.986502,19.124483,19.006984,19.363603,18.502149,22.309321,21.880919,21.684545,21.622922,21.293697,21.186531,21.146441,20.796060,23.863499,24.023265,23.426952,19.452095,22.879958,22.919042,22.933336,22.666996,23.545619,23.388532,22.595705,22.633341,22.298974,19.574219,22.429333,21.978988,3036.051530,3040.745507,3031.541712,3035.525115,3014.033591,3011.543252,3004.515091,3003.967594,3030.187171,3030.150922,3027.741948,3022.637492,3028.129966,3034.155114,3025.398940,3024.026585,3023.248832,3018.430611,3017.751123,3022.468977,3014.650219,3009.522861,3006.459783,2998.648768,24.611555,21.340149,3057.310951,3052.341798,2990.866637,3005.973454,21.707929,2996.447978,22.728302,-0.002138,-0.002244,4.138026,4.134085,4.135151,4.999051,5.000293,4.998863,2.519029,2.541234,2.512522,2.465579,2.528178,2.487180,2.455351,2.476028,2.511364,1.023669,-0.002896,0.058501,1.021885,0.199708,0.123359
5/19/2014 10:04:39.382 AM,18.000000,22.019647,22.366922,21.909336,21.518231,21.943692,21.915808,21.634766,21.229435,19.459537,19.198455,19.403943,23.714926,19.128599,19.013376,19.355794,18.500111,22.303650,21.888895,21.678493,21.612548,21.287115,21.196632,21.139175,20.794632,23.875694,24.028348,23.424771,19.451880,22.878380,22.920495,22.923122,22.666706,23.541931,23.350092,22.634135,22.618363,22.282783,19.982561,22.421931,21.974765,3035.654488,3040.348308,3031.135561,3035.127913,3013.637166,3011.141692,3004.116170,3003.570360,3029.775970,3029.758650,3027.341870,3022.232914,3027.724584,3033.753849,3024.994740,3023.621438,3022.855522,3018.034817,3017.353516,3022.065328,3014.230697,3009.101917,3006.048979,2998.234478,24.605680,21.340096,3056.891450,3051.925636,2990.446241,3005.550524,21.710302,2996.021773,22.728325,-0.002137,-0.002252,4.138168,4.134030,4.135065,4.999051,5.000293,4.998863,2.519645,2.541913,2.513521,2.466343,2.529111,2.487119,2.455729,2.476441,2.511747,1.023392,-0.001793,0.058482,1.021880,0.198170,0.123388
5/19/2014 10:04:40.382 AM,19.000000,22.015547,22.357974,21.903944,21.546736,21.945882,21.985741,21.616032,21.224574,19.440390,19.198295,19.402415,23.877546,19.125094,19.004634,19.358673,18.498964,22.266197,21.889872,21.679470,21.612616,21.286728,21.194272,21.139924,20.807522,23.896191,24.016914,23.439822,19.444801,22.879885,22.920864,22.920841,22.677073,23.560314,23.329793,22.659277,22.610475,22.256338,20.588606,22.424045,21.979381,3035.513028,3040.190999,3030.992766,3034.979427,3013.490256,3011.002399,3003.975942,3003.423905,3029.632764,3029.603994,3027.198248,3022.098229,3027.586619,3033.626361,3024.859936,3023.486642,3022.730372,3017.906502,3017.219070,3021.929812,3014.109413,3008.985183,3005.929657,2998.111846,24.599547,21.340542,3056.777876,3051.820898,2990.332678,3005.444525,21.707869,2995.908040,22.733770,-0.002148,-0.002245,4.138379,4.134277,4.135267,4.999051,5.000293,4.998863,2.520270,2.542512,2.514404,2.466834,2.529916,2.487730,2.455031,2.475716,2.511088,1.023653,-0.001616,0.058494,1.021881,0.199466,0.123360
5/19/2014 10:04:41.382 AM,20.000000,22.030884,22.361566,21.891613,21.590824,21.944928,21.961372,21.633802,21.198216,19.426601,19.199314,19.407157,23.767414,19.130063,19.004362,19.361211,18.499071,22.294272,21.896198,21.685263,21.607188,21.287745,21.202950,21.137303,20.812107,23.907952,24.029506,23.434631,19.447112,22.892493,22.917943,22.929810,22.692175,23.578503,23.326337,22.689532,22.667468,22.252959,19.784025,22.419300,21.977362,3036.156642,3040.857458,3031.647457,3035.637837,3014.152438,3011.660793,3004.649016,3004.101694,3030.291169,3030.257278,3027.868125,3022.765537,3028.249669,3034.282513,3025.523029,3024.150285,3023.404795,3018.576188,3017.874988,3022.594580,3014.766662,3009.641812,3006.583676,2998.784742,24.595441,21.342039,3057.434353,3052.473833,2990.997954,3006.113169,21.710879,2996.581825,22.748591,-0.002138,-0.002245,4.138576,4.134446,4.135462,4.999051,5.000293,4.998863,2.521264,2.543494,2.515214,2.466846,2.530757,2.488422,2.455019,2.475740,2.511165,1.023678,0.000514,0.058523,1.021881,0.198426,0.123394
5/19/2014 10:04:42.382 AM,21.000000,22.012122,22.355912,21.858351,21.619818,21.945183,21.925710,21.642927,21.212879,19.411515,19.200785,19.403766,24.276782,19.133664,19.005225,19.363136,18.499100,22.329089,21.898121,21.675131,21.605851,21.292171,21.205936,21.123228,20.815853,23.895343,24.022875,23.450324,19.447520,22.888658,22.910704,22.924158,22.698565,23.615761,23.320533,22.686453,22.717562,22.248969,19.349057,22.402284,21.992017,3036.120440,3040.816105,3031.614497,3035.609547,3014.115430,3011.621555,3004.606760,3004.057203,3030.241107,3030.217838,3027.810165,3022.715145,3028.215474,3034.242771,3025.495540,3024.110533,3023.359593,3018.525405,3017.829060,3022.562370,3014.723832,3009.593736,3006.543706,2998.743794,24.590199,21.338677,3057.377882,3052.420567,2990.951439,3006.068447,21.710023,2996.546068,22.747660,-0.002142,-0.002240,4.138605,4.134552,4.135522,4.999051,5.000293,4.998863,2.520895,2.543121,2.514980,2.466605,2.529703,2.488235,2.454989,2.475824,2.511203,1.023675,0.001097,0.058514,1.021886,0.197351,0.123410
5/19/2014 10:04:43.382 AM,22.000000,21.997318,22.342548,21.819874,21.659596,21.947050,21.905598,21.619017,21.217324,19.391664,19.198020,19.402824,23.935546,19.129683,18.997980,19.359764,18.499146,22.347023,21.894146,21.670172,21.598695,21.283649,21.209015,21.117056,20.827658,23.839845,24.024056,23.451809,19.458206,22.886808,22.902194,22.923521,22.692931,23.625027,23.317461,22.674137,22.737818,22.243851,18.965988,22.380959,21.990914,3035.973049,3040.663822,3031.465818,3035.455068,3013.965558,3011.463145,3004.454284,3003.902404,3030.088392,3030.061898,3027.660181,3022.562214,3028.069203,3034.090669,3025.332231,3023.952032,3023.191402,3018.360411,3017.677073,3022.398852,3014.566551,3009.449920,3006.408430,2998.593769,24.597612,21.339137,3057.230231,3052.258812,2990.787993,3005.913207,21.711468,2996.389805,22.750013,-0.002137,-0.002246,4.138720,4.134662,4.135627,4.999051,5.000293,4.998863,2.520531,2.542574,2.514505,2.466375,2.529182,2.488076,2.455163,2.476007,2.511400,1.023666,-0.000144,0.058497,1.021898,0.193230,0.123415
