TimeStamp(s),Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A5_7,TC_A5_8,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A6_6,TC_A6_7,TC_A6_8,TC_A7_1,TC_A7_2,TC_A7_3,TC_A7_4,TC_A7_5,TC_A7_6,TC_A7_7,TC_A7_8,TC_A8_1,TC_A8_2,TC_A8_3,TC_A8_4,TC_A8_5,TC_A8_6,TC_A8_7,TC_A8_8,TC_S_1,TC_S_2,TC_S_3,TC_S_4,TC_S_5,TC_S_6,TC_S_7,TC_S_8,TC_Ignition,HF_1_V,HF_1_H,HF_2_V,HF_2_H,HF_3_V,HF_3_H,Voltage_1,Voltage_2,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,O2_A,CO_A,CO2_A,O2_B,CO_B,CO2_B
5/16/2014 10:36:14.565 AM,690.000000,22.846688,23.354047,23.254961,22.811227,23.557438,23.449093,22.742042,22.393390,22.429826,22.131261,22.337621,26.098449,21.573316,21.408735,21.844360,20.737330,28.396396,27.501748,27.374409,27.431080,27.598779,28.549838,28.320094,27.839179,24.684986,24.624045,24.292480,21.386302,24.082837,23.958275,23.892011,23.517363,24.781508,24.805565,24.308559,24.669976,23.751501,21.482059,24.512001,24.024058,24.847915,23.309794,23.937181,23.574717,22.564328,3028.420019,3021.429955,3020.966350,24.663341,24.003171,23.459698,23.513833,23.256873,22.730536,19.743540,3040.833884,24.700180,23.613123,23.679262,25.330060,22.123785,3026.114176,3023.016269,3015.330622,3074.268361,3080.525163,3068.998920,3064.031367,3003.145196,3018.217564,26.153421,66.323604,3064.765661,-0.002420,-0.002549,4.154405,4.151187,4.150373,2.535831,2.525657,2.526084,2.506400,2.512073,2.516417,2.531733,2.481062,2.500131,2.499996,2.538578,2.494819,0.996048,-0.139296,-0.053726,1.011357,-0.622996,3.224836
5/16/2014 10:36:15.565 AM,691.000000,22.860280,23.364684,23.268559,22.826797,23.567243,23.470777,22.751853,22.410552,22.420931,22.211999,22.363805,26.071517,21.591629,21.435835,21.855695,20.754890,28.424925,27.517408,27.385989,27.436854,27.602740,28.570218,28.326536,27.849700,24.586801,24.614031,24.359591,21.398864,24.079624,24.008238,23.902420,23.559630,24.815172,24.817085,24.334833,24.689056,23.760530,21.768333,24.528128,24.053965,24.844541,23.409351,23.967166,23.639093,22.572384,3029.300707,3022.327745,3021.850540,24.672288,24.053591,23.499310,23.510303,23.236393,22.729881,19.759975,3041.729089,24.707013,23.589315,23.694728,25.344892,22.313948,3027.003387,3023.916566,3016.245086,3075.141874,3081.390400,3069.879009,3064.917060,3004.056478,3019.124760,26.188514,66.633452,3065.647337,-0.002398,-0.002537,4.155724,4.152475,4.151629,2.536205,2.525669,2.526708,2.506180,2.511869,2.516231,2.532173,2.480897,2.500060,2.499551,2.538487,2.495015,0.995918,-0.139249,-0.054841,1.011429,-0.622975,3.223842
5/16/2014 10:36:16.565 AM,692.000000,22.849162,23.356066,23.254557,22.821960,23.556127,23.457697,22.737701,22.399956,22.393746,22.249968,22.357298,26.371513,21.590351,21.435541,21.849264,20.747621,28.392301,27.494858,27.381323,27.435581,27.593552,28.546572,28.310577,27.837347,24.681030,24.547715,24.344555,21.385291,24.072898,24.004087,23.883739,23.628956,24.825381,24.812628,24.318348,24.672577,23.752667,21.916888,24.512710,24.029082,24.849988,23.454989,23.972541,23.634101,22.596856,3028.614726,3021.629517,3021.165217,24.669421,24.064414,23.513240,23.487907,23.203936,22.640156,19.762638,3041.045542,24.698319,23.552169,23.661733,25.323064,22.463072,3026.311408,3023.228755,3015.559110,3074.473932,3080.731524,3069.210496,3064.230002,3003.370580,3018.435979,26.169260,66.539047,3064.996139,-0.002407,-0.002546,4.155307,4.152067,4.151288,2.535796,2.525706,2.526946,2.506032,2.511713,2.516242,2.531514,2.480305,2.499423,2.499554,2.537985,2.494610,0.995917,-0.139237,-0.053698,1.011356,-0.622980,3.223888
5/16/2014 10:36:17.565 AM,693.000000,22.846141,23.353347,23.253201,22.820680,23.551216,23.450060,22.734377,22.399132,22.447006,22.279675,22.370340,26.259798,21.597181,21.457832,21.856470,20.746945,28.411073,27.487244,27.388117,27.444563,27.587002,28.520439,28.289945,27.809381,24.752190,24.515506,24.300631,21.387650,24.060190,23.998271,23.861572,23.632670,24.853647,24.806347,24.307600,24.667506,23.758790,21.972551,24.502273,24.017274,24.855954,23.522416,23.991222,23.565959,22.680404,3028.740238,3021.753108,3021.280332,24.682947,24.072431,23.534353,23.472311,23.172075,22.599566,19.769014,3041.174223,24.701945,23.546189,23.645152,25.319362,22.573225,3026.453806,3023.363011,3015.700748,3074.607056,3080.853682,3069.340601,3064.373018,3003.496329,3018.577095,26.248098,66.810383,3065.129320,-0.002410,-0.002548,4.155373,4.152312,4.151503,2.536436,2.526315,2.527340,2.506058,2.511462,2.515619,2.532023,2.481148,2.500086,2.499674,2.537836,2.494367,0.995751,-0.140202,-0.053580,1.011427,-0.622998,3.225839
5/16/2014 10:36:18.565 AM,694.000000,22.846167,23.357308,23.250346,22.813280,23.550028,23.444712,22.729707,22.393778,22.463012,22.278186,22.359679,26.284277,21.585606,21.456948,21.846415,20.736051,28.392256,27.474292,27.389953,27.445493,27.585294,28.492436,28.279424,27.787389,24.723633,24.514092,24.271693,21.377807,24.049087,23.971369,23.852512,23.604244,24.868884,24.804576,24.306359,24.667549,23.747941,22.063277,24.504509,24.008391,24.838235,23.590565,24.004052,23.491273,22.694310,3027.470832,3020.471181,3019.995747,24.694330,24.056812,23.542041,23.456690,23.156304,22.533271,19.754548,3039.907247,24.702669,23.550015,23.625969,25.295989,22.736971,3025.188141,3022.097384,3014.417312,3073.374711,3079.625324,3068.087236,3063.128037,3002.223186,3017.303990,26.119573,66.575004,3063.891330,-0.002419,-0.002567,4.154315,4.151102,4.150313,2.537687,2.527241,2.528530,2.505452,2.510994,2.514946,2.532859,2.482147,2.501106,2.499438,2.537905,2.494545,0.995730,-0.139306,-0.052263,1.011227,-0.623019,3.226597
5/16/2014 10:36:19.565 AM,695.000000,22.851651,23.367560,23.255226,22.816191,23.553770,23.449210,22.738826,22.399644,22.493419,22.292006,22.374640,26.277741,21.589504,21.473199,21.854330,20.740330,28.392362,27.405882,27.367734,27.440623,27.569267,28.473859,28.265670,27.762012,24.684422,24.547930,24.278154,21.356666,24.037994,23.955062,23.865336,23.608060,24.893723,24.809311,24.311700,24.678711,23.765916,22.212146,24.503345,24.015474,24.865946,23.649330,24.017638,23.382208,22.770629,3028.011992,3021.004053,3020.547597,24.707074,24.076455,23.561918,23.454994,23.156274,22.505523,19.766975,3040.440806,24.724041,23.571020,23.621171,25.268688,22.886232,3025.730747,3022.650303,3014.959946,3073.889611,3080.144278,3068.617638,3063.658127,3002.771409,3017.838556,26.285413,66.361887,3064.403252,-0.002415,-0.002559,4.154971,4.151761,4.150922,2.537543,2.526638,2.528579,2.504541,2.510142,2.514131,2.535128,2.481880,2.500826,2.499234,2.537920,2.494562,0.995750,-0.140057,-0.052240,1.011627,-0.623002,3.225715
5/16/2014 10:36:20.565 AM,696.000000,22.846582,23.362494,23.259167,22.810592,23.545222,23.442026,22.737847,22.386694,22.488047,22.292466,22.375856,26.384196,21.578592,21.472673,21.867825,20.741550,28.306971,27.249299,27.296611,27.397340,27.533614,28.457590,28.257993,27.740830,24.665599,24.491666,24.265832,21.307339,23.997580,23.929577,23.892283,23.531334,24.911652,24.803732,24.300597,24.676382,23.760335,22.225885,24.499355,24.010270,24.886522,23.641098,24.007593,23.310967,22.848051,3027.382579,3020.393657,3019.932486,24.697114,24.099776,23.560495,23.455165,23.145167,22.449877,19.759929,3039.838030,24.837415,23.590483,23.606881,25.269536,22.981900,3025.125410,3022.035993,3014.356472,3073.287362,3079.550904,3068.031753,3063.069034,3002.148477,3017.240078,26.268208,66.390448,3063.814585,-0.002428,-0.002562,4.154590,4.151334,4.150478,2.537444,2.526748,2.528295,2.503505,2.509193,2.513225,2.534253,2.481799,2.500786,2.500377,2.539095,2.495417,0.995887,-0.140611,-0.052241,1.011246,-0.623006,3.226650
5/16/2014 10:36:21.565 AM,697.000000,22.832182,23.352789,23.240670,22.795044,23.523709,23.422183,22.726773,22.368345,22.463110,22.266766,22.355304,26.037160,21.557878,21.455832,21.855151,20.726214,28.343434,27.288525,27.300364,27.363988,27.501785,28.444989,28.225507,27.757853,24.700968,24.450732,24.230576,21.284403,23.956160,23.900210,23.902028,23.501651,24.910603,24.799882,24.287745,24.663159,23.747103,22.181771,24.482657,23.981907,24.873753,23.501111,24.000716,23.275911,22.853357,3025.915400,3018.915305,3018.447254,24.684574,24.091609,23.537796,23.439352,23.127996,22.449883,19.746791,3038.365917,25.011553,23.581865,23.585011,25.236683,23.030526,3023.635036,3020.535613,3012.863136,3071.856134,3078.131531,3066.584995,3061.612572,3000.653780,3015.733764,26.219730,66.414583,3062.351600,-0.002446,-0.002586,4.153007,4.149841,4.148989,2.537183,2.526603,2.528027,2.502583,2.508257,2.512302,2.534154,2.482152,2.501119,2.500695,2.539305,2.495359,0.995861,-0.138312,-0.052663,1.011211,-0.623023,3.226620
5/16/2014 10:36:22.565 AM,698.000000,22.857441,23.376528,23.260109,22.814409,23.551991,23.445842,22.752268,22.386803,22.491943,22.261285,22.371872,26.122240,21.565130,21.487258,21.876723,20.744540,28.383960,27.374905,27.294077,27.368036,27.505378,28.466890,28.231583,27.792360,24.623058,24.478312,24.244313,21.313064,23.952803,23.924163,23.919485,23.478241,24.945891,24.831101,24.316858,24.682054,23.763284,22.230279,24.513265,24.005880,24.869589,23.451911,24.009861,23.202972,22.861530,3028.253917,3021.275659,3020.821452,24.708828,24.125499,23.550732,23.467422,23.124431,22.503571,19.754381,3040.689985,25.139236,23.604026,23.585004,25.274823,23.090265,3025.977322,3022.883867,3015.201510,3074.129327,3080.377546,3068.855862,3063.884261,3002.996068,3018.054488,26.257364,66.875982,3064.619580,-0.002423,-0.002549,4.154670,4.151459,4.150705,2.537241,2.526748,2.528245,2.501515,2.507792,2.511607,2.533636,2.482457,2.501321,2.500262,2.538910,2.494919,0.995894,-0.138615,-0.053700,1.011517,-0.623011,3.226380
5/16/2014 10:36:23.565 AM,699.000000,22.848273,23.379925,23.255630,22.811674,23.552132,23.452492,22.756802,22.391036,22.511702,22.228089,22.378304,26.177800,21.566939,21.487324,21.893843,20.760909,28.410403,27.446051,27.336233,27.399700,27.541629,28.532501,28.285361,27.816628,24.797410,24.465746,24.274703,21.238448,23.997526,23.964772,23.941495,23.495939,24.938821,24.847920,24.317346,24.690328,23.773835,22.154352,24.526379,24.017717,24.836894,23.489786,23.990681,23.204143,22.860277,3027.644303,3020.668400,3020.199279,24.864557,24.127348,23.550236,23.469651,23.096692,22.586302,19.738311,3040.099509,25.268609,23.607768,23.550294,25.270326,23.101658,3025.388643,3022.293602,3014.622139,3073.560868,3079.822842,3068.294473,3063.323567,3002.418481,3017.491677,26.315150,67.430180,3064.059494,-0.002423,-0.002554,4.154402,4.151092,4.150332,2.537272,2.526821,2.528218,2.501744,2.507792,2.511162,2.533510,2.482107,2.501185,2.499738,2.538561,2.494618,0.995882,-0.138448,-0.052590,1.011540,-0.622988,3.225147
