TimeStamp(s),Time,TC_A1_1,TC_A1_2,TC_A1_3,TC_A1_4,TC_A1_5,TC_A1_6,TC_A1_7,TC_A1_8,TC_A2_1,TC_A2_2,TC_A2_3,TC_A2_4,TC_A2_5,TC_A2_6,TC_A2_7,TC_A2_8,TC_A3_1,TC_A3_2,TC_A3_3,TC_A3_4,TC_A3_5,TC_A3_6,TC_A3_7,TC_A3_8,TC_A4_1,TC_A4_2,TC_A4_3,TC_A4_4,TC_A4_5,TC_A4_6,TC_A4_7,TC_A4_8,TC_A5_1,TC_A5_2,TC_A5_3,TC_A5_4,TC_A5_5,TC_A5_6,TC_A5_7,TC_A5_8,TC_A6_1,TC_A6_2,TC_A6_3,TC_A6_4,TC_A6_5,TC_A6_6,TC_A6_7,TC_A6_8,TC_A7_1,TC_A7_2,TC_A7_3,TC_A7_4,TC_A7_5,TC_A7_6,TC_A7_7,TC_A7_8,TC_A8_1,TC_A8_2,TC_A8_3,TC_A8_4,TC_A8_5,TC_A8_6,TC_A8_7,TC_A8_8,TC_S_1,TC_S_2,TC_S_3,TC_S_4,TC_S_5,TC_S_6,TC_S_7,TC_S_8,TC_Ignition,HF_1_V,HF_1_H,HF_2_V,HF_2_H,HF_3_V,HF_3_H,Voltage_1,Voltage_2,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_9,O2_A,CO_A,CO2_A,O2_B,CO_B,CO2_B
5/21/2014 10:25:40.450 AM,57.000000,26.880389,27.195816,26.807895,26.692001,27.233699,27.122189,26.891781,26.866326,26.543910,26.147362,26.184125,54.018349,25.733848,25.593243,25.820182,24.785707,26.937145,26.151183,26.180038,26.057912,25.790810,25.531762,25.525980,25.411665,27.130510,27.241340,27.094435,22.405421,26.855182,27.035606,27.058799,26.910458,25.806241,25.449862,24.944456,25.107768,24.660999,23.969990,24.890466,24.587303,26.140804,16.068168,26.664578,26.807175,26.624954,26.278401,26.297016,24.324998,25.283304,25.301891,25.177308,25.048427,24.908365,24.576239,23.715207,21.744979,3049.883953,3045.146529,3044.529289,3049.218961,3041.498956,3036.511729,3033.380400,3025.707023,24.166991,24.008042,24.383613,24.495586,24.416387,3028.798099,3028.937075,23.723991,30.891484,-0.002979,-0.003048,4.164031,4.161158,4.162818,4.999051,5.000293,4.998863,2.527554,2.455533,2.429894,2.584319,2.506765,-4.178044,5.000129,4.998558,-5.000117,1.033574,-0.007113,-0.009745,1.031198,-0.488241,-0.417608
5/21/2014 10:25:41.450 AM,58.000000,26.897331,27.186584,26.799109,26.685404,27.226655,27.103458,26.877946,26.821859,26.538751,26.153297,26.187495,53.042677,25.732685,25.595783,25.824608,24.794141,26.916663,26.157651,26.185749,26.051993,25.781041,25.529618,25.521647,25.395919,27.133649,27.225093,27.056697,22.374684,26.832506,27.019586,27.025719,26.897000,25.782889,25.477582,24.940886,25.102237,24.663782,23.881793,24.880776,24.590388,26.096169,16.805236,26.633473,26.841731,26.735728,26.315155,26.155240,24.242959,25.332393,25.292581,25.182962,25.085820,24.919986,24.580459,23.674995,21.753453,3049.716724,3044.980809,3044.358300,3049.058762,3041.323698,3036.323453,3033.201764,3025.530591,24.162454,24.008876,24.381419,24.488783,24.414273,3028.617429,3028.741616,23.723992,30.621945,-0.002976,-0.003042,4.164131,4.161141,4.162798,4.999051,5.000293,4.998863,2.528226,2.456436,2.431074,2.584108,2.506534,-4.179846,5.000129,4.998558,-5.000117,1.032807,-0.008923,-0.009743,1.031796,-0.492410,-0.416717
5/21/2014 10:25:42.450 AM,59.000000,26.915678,27.184942,26.801843,26.687686,27.223732,27.091181,26.855027,26.780079,26.561633,26.157843,26.185473,55.605564,25.739653,25.601086,25.833838,24.796426,26.918037,26.171871,26.198148,26.054880,25.785663,25.530768,25.526799,25.375607,27.164370,27.234766,27.012966,22.355442,26.831542,27.008062,27.013812,26.890001,25.769183,25.496966,24.944177,25.106284,24.669641,23.776991,24.869631,24.593075,26.084131,19.911118,26.592309,26.844637,26.800366,26.358381,26.030185,24.214771,25.358343,25.280829,25.201592,25.085332,24.933549,24.586922,23.711597,21.742276,3049.959041,3045.213516,3044.589400,3049.290073,3041.559605,3036.570503,3033.451561,3025.765857,24.176793,24.018529,24.381079,24.481716,24.411138,3028.848235,3028.986809,23.728876,30.383668,-0.002977,-0.003046,4.164015,4.161114,4.162761,4.999051,5.000293,4.998863,2.528853,2.456764,2.432054,2.584198,2.506121,-4.180799,5.000129,4.998558,-5.000117,1.032694,-0.008307,-0.009734,1.031077,-0.493142,-0.416071
5/21/2014 10:25:43.450 AM,60.000000,26.900304,27.180883,26.796950,26.688604,27.226308,27.091195,26.858664,26.751874,26.543987,26.165256,26.185940,55.995000,25.735134,25.601929,25.833399,24.803165,26.892540,26.168107,26.193403,26.046436,25.771557,25.523001,25.529306,25.373127,27.167100,27.246321,27.014111,22.356667,26.825212,26.995480,27.003713,26.890996,25.757596,25.529123,24.946866,25.102999,24.683064,23.758032,24.850403,24.601132,26.078662,20.342305,26.575296,26.800145,26.813463,26.461476,25.937589,24.113408,25.383769,25.269987,25.204961,25.105173,24.970007,24.611077,23.787944,21.737545,3049.805407,3045.071266,3044.439653,3049.139646,3041.413618,3036.420844,3033.284692,3025.610525,24.175875,24.017761,24.383415,24.477395,24.412868,3028.698902,3028.817434,23.727125,30.335160,-0.002973,-0.003048,4.164179,4.161323,4.162914,4.999051,5.000293,4.998863,2.529557,2.456388,2.432581,2.584449,2.505223,-4.181596,5.000129,4.998558,-5.000117,1.032731,-0.007618,-0.009736,1.031508,-0.489077,-0.417465
5/21/2014 10:25:44.450 AM,61.000000,26.858356,27.182155,26.793992,26.690027,27.222072,27.095332,26.863933,26.704102,26.532279,26.170076,26.182302,54.538269,25.740031,25.597614,25.831424,24.796957,26.896980,26.156234,26.190674,26.030490,25.758859,25.518984,25.532013,25.371073,27.162184,27.256040,27.007989,22.364161,26.811235,26.985135,26.993437,26.882383,25.727699,25.543038,24.948541,25.095832,24.684739,23.882494,24.838927,24.588971,26.036920,15.897303,26.519233,26.674013,26.768499,26.516897,25.988339,23.959020,25.341402,25.310206,25.192049,25.119240,24.971230,24.612300,23.892107,21.743014,3049.296047,3044.537325,3043.917806,3048.622656,3040.894252,3035.902992,3032.780796,3025.098850,24.176829,24.013494,24.382024,24.466478,24.409058,3028.191619,3028.323424,23.724977,30.608565,-0.002986,-0.003047,4.163862,4.161045,4.162620,4.999051,5.000293,4.998863,2.529358,2.457711,2.432045,2.585296,2.505474,-4.183697,5.000129,4.998558,-5.000117,1.032787,-0.007579,-0.010027,1.031227,-0.490219,-0.417550
5/21/2014 10:25:45.450 AM,62.000000,26.822492,27.185362,26.798941,26.690897,27.218341,27.100275,26.869556,26.676149,26.548091,26.208620,26.187402,54.767464,25.742111,25.596146,25.834486,24.804252,26.953399,26.162619,26.197662,26.016639,25.753010,25.526882,25.535001,25.376253,27.178068,27.270489,27.010746,22.364884,26.805990,26.978010,26.984650,26.884311,25.709968,25.556430,24.955214,25.094414,24.683926,23.955330,24.830785,24.602450,25.997679,15.229149,26.312742,26.582908,26.691996,26.593310,25.977259,23.849891,25.261192,25.372955,25.198038,25.126061,24.979258,24.606423,23.966373,21.740760,3049.542991,3044.798723,3044.178745,3048.875109,3041.142148,3036.139948,3033.012351,3025.329734,24.176105,24.022078,24.384705,24.459253,24.416877,3028.442011,3028.571648,23.722587,30.810428,-0.002976,-0.003052,4.164135,4.161280,4.162888,4.999051,5.000293,4.998863,2.529339,2.457693,2.431889,2.585489,2.505423,-4.184255,5.000129,4.998558,-5.000117,1.032814,-0.006974,-0.011220,1.030860,-0.494176,-0.417408
5/21/2014 10:25:46.450 AM,63.000000,26.825149,27.188397,26.793296,26.693933,27.216473,27.084680,26.873346,26.699029,26.566449,26.261026,26.189912,55.631655,25.741600,25.606281,25.841374,24.807368,27.032584,26.170569,26.198737,25.996266,25.745551,25.530451,25.536527,25.355565,27.190230,27.270431,27.012876,22.364522,26.814386,26.976670,26.979308,26.869316,25.712335,25.583961,24.962948,25.098747,24.688563,24.099985,24.849024,24.601416,25.961610,15.903914,26.204817,26.459406,26.636097,26.591068,26.013750,23.836895,25.247467,25.391118,25.212272,25.143315,25.005120,24.618694,24.051385,21.747605,3049.941119,3045.193023,3044.567495,3049.265159,3041.534219,3036.533150,3033.408508,3025.728372,24.176533,24.019780,24.382635,24.452497,24.421616,3028.823189,3028.952218,23.724983,30.902470,-0.002988,-0.003038,4.164331,4.161453,4.163045,4.999051,5.000293,4.998863,2.529167,2.456842,2.432137,2.584679,2.505975,-4.184871,5.000129,4.998558,-5.000117,1.033127,-0.006053,-0.011161,1.031355,-0.494596,-0.416090
5/21/2014 10:25:47.450 AM,64.000000,26.844814,27.187922,26.802708,26.700325,27.220146,27.085636,26.865099,26.738090,26.626566,26.347513,26.195174,53.538141,25.750564,25.611845,25.846034,24.803871,26.998978,26.165031,26.209889,25.983406,25.733220,25.539266,25.548966,25.350705,27.164406,27.266334,27.019490,22.383150,26.809229,26.983435,26.968268,26.847639,25.702108,25.591257,24.971233,25.104232,24.691177,23.807942,24.871816,24.573934,25.937943,14.064581,26.171418,26.327377,26.544812,26.549141,26.113223,23.875241,25.314899,25.401439,25.223953,25.174189,25.038933,24.606342,24.060360,21.735902,3050.186895,3045.441991,3044.818503,3049.520229,3041.788844,3036.797726,3033.664114,3025.984278,24.170663,24.018677,24.389780,24.452377,24.420891,3029.071300,3029.205993,23.729252,30.717077,-0.002970,-0.003042,4.164586,4.161755,4.163368,4.999051,5.000293,4.998863,2.528542,2.456534,2.431763,2.584733,2.505741,-4.185620,5.000129,4.998558,-5.000117,1.032820,-0.004942,-0.009790,1.031102,-0.492070,-0.416059
5/21/2014 10:25:48.450 AM,65.000000,26.852471,27.186753,26.799272,26.693193,27.210453,27.079339,26.863553,26.735714,26.652035,26.430352,26.186754,53.700845,25.743126,25.606675,25.838217,24.804663,26.934412,26.167786,26.196787,25.961014,25.722459,25.542250,25.544095,25.331852,27.142189,27.257697,27.005497,22.388419,26.801868,26.969065,26.940457,26.832211,25.674398,25.594969,24.968899,25.095779,24.681361,23.820217,24.870391,24.509597,25.914093,16.253923,26.118201,26.234269,26.363659,26.485291,26.123502,24.071738,25.359102,25.382405,25.248975,25.205105,25.031238,24.572866,24.042738,21.753270,3049.804841,3045.049158,3044.428249,3049.125902,3041.399819,3036.398697,3033.279713,3025.609011,24.164025,24.016653,24.383138,24.442265,24.423406,3028.701016,3028.824751,23.728969,30.425794,-0.002992,-0.003046,4.164085,4.161193,4.162802,4.999051,5.000293,4.998863,2.528414,2.456332,2.431603,2.584744,2.505753,-4.186344,5.000129,4.998558,-5.000117,1.032955,-0.006012,-0.009745,1.030856,-0.488930,-0.416107
5/21/2014 10:25:49.450 AM,66.000000,26.866281,27.186382,26.796714,26.698787,27.207142,27.066600,26.860996,26.712105,26.696259,26.500251,26.187215,54.381476,25.747363,25.606681,25.838753,24.807316,26.949211,26.189020,26.197097,25.953696,25.716198,25.541199,25.533454,25.327625,27.163847,27.241937,27.000604,22.387212,26.808747,26.964322,26.940013,26.841800,25.696402,25.599376,24.982985,25.103513,24.687509,23.778835,24.881980,24.510379,25.902187,17.347122,26.064772,26.265108,26.242589,26.428620,26.115600,24.300833,25.361395,25.365804,25.270991,25.218882,24.983897,24.563065,24.038903,21.758752,3050.150378,3045.397084,3044.780350,3049.477458,3041.753649,3036.757062,3033.636990,3025.956156,24.171712,24.016622,24.382427,24.445713,24.433129,3029.060388,3029.178591,23.729244,30.553498,-0.002968,-0.003047,4.164559,4.161743,4.163347,4.999051,5.000293,4.998863,2.528157,2.455884,2.430642,2.584555,2.505909,-4.187223,5.000129,4.998558,-5.000117,1.032885,-0.007102,-0.009722,1.031333,-0.488712,-0.416097
5/21/2014 10:25:50.450 AM,67.000000,26.872577,27.172767,26.784142,26.691575,27.204310,27.057208,26.845338,26.688749,26.735078,26.538099,26.179322,47.926102,25.747775,25.609889,25.838185,24.809771,27.003208,26.198955,26.189054,25.942403,25.716536,25.548638,25.536058,25.339526,27.175803,27.244689,26.997999,22.400895,26.809309,26.957417,26.929029,26.833085,25.803019,25.597840,24.988704,25.091470,24.690961,23.751101,24.885431,24.518821,26.031278,16.804022,26.178448,26.298689,26.197715,26.353626,26.014107,24.515147,25.387430,25.370390,25.264317,25.231324,24.964077,24.567121,24.038802,21.763198,3049.968211,3045.225040,3044.605154,3049.302872,3041.585121,3036.597052,3033.464903,3025.799450,24.169586,24.022366,24.383857,24.434893,24.431534,3028.884446,3029.009434,23.729613,30.499288,-0.002969,-0.003041,4.164556,4.161734,4.163367,4.999051,5.000293,4.998863,2.527325,2.455289,2.429732,2.584222,2.505786,-4.188041,5.000129,4.998558,-5.000117,1.034103,-0.007574,-0.009744,1.031134,-0.490815,-0.416042
5/21/2014 10:25:51.450 AM,68.000000,26.856615,27.176640,26.777600,26.687680,27.197474,27.041776,26.804700,26.676779,26.746877,26.561295,26.171798,49.757031,25.737759,25.603349,25.833984,24.803527,27.066929,26.189613,26.177075,25.939865,25.715961,25.557129,25.539107,25.351342,27.189636,27.248036,27.004590,22.413584,26.805410,26.953751,26.924152,26.830775,25.857139,25.596299,24.994572,25.087509,24.686095,23.854630,24.887820,24.526658,26.275175,15.570762,26.337098,26.255537,26.278019,26.190806,25.854534,24.699091,25.400923,25.385776,25.262096,25.243536,24.970320,24.584706,24.039982,21.761729,3049.697120,3044.954138,3044.322538,3049.022133,3041.310136,3036.308864,3033.184052,3025.505186,24.167144,24.025675,24.385879,24.432981,24.431513,3028.629578,3028.763147,23.725506,30.545804,-0.002990,-0.003043,4.164171,4.161418,4.163020,4.999051,5.000293,4.998863,2.525443,2.454329,2.429354,2.583002,2.505112,-4.188691,5.000129,4.998558,-5.000117,1.033575,-0.007588,-0.009743,1.030873,-0.491437,-0.416152
5/21/2014 10:25:52.450 AM,69.000000,26.842477,27.178116,26.781796,26.685533,27.193670,27.047851,26.807459,26.656450,26.782910,26.578922,26.171691,46.772155,25.749358,25.604677,25.835916,24.810900,27.102288,26.183535,26.185424,25.958560,25.727407,25.569108,25.543908,25.374209,27.190584,27.256979,27.017681,22.413779,26.808701,26.950926,26.930006,26.862731,25.886328,25.607899,24.995895,25.094957,24.688023,23.971161,24.884230,24.545903,26.526706,15.213900,26.425301,26.282840,26.374311,26.027275,25.733823,24.665695,25.427173,25.429645,25.249287,25.249091,24.988490,24.654059,24.028366,21.780411,3050.227075,3045.476592,3044.860415,3049.553298,3041.821497,3036.833483,3033.703634,3026.031043,24.175058,24.029958,24.383806,24.434239,24.435491,3029.172597,3029.306602,23.728578,30.626813,-0.002960,-0.003042,4.164950,4.162163,4.163758,4.999051,5.000293,4.998863,2.525509,2.453272,2.429997,2.582320,2.505414,-4.188719,5.000129,4.998558,-5.000117,1.032977,-0.007872,-0.009843,1.031620,-0.491860,-0.416064
5/21/2014 10:25:53.450 AM,70.000000,26.814990,27.168356,26.778140,26.683539,27.182248,27.039374,26.817086,26.618840,26.788536,26.612927,26.172944,46.730626,25.745400,25.599512,25.827806,24.805806,27.072072,26.179200,26.183127,25.965476,25.720957,25.574971,25.549164,25.389744,27.170184,27.259137,27.016294,22.385617,26.814329,26.990045,26.965065,26.906681,25.874110,25.644560,24.990167,25.096258,24.686755,24.011293,24.882887,24.553935,26.715000,15.054424,26.486528,26.347574,26.415170,25.962038,25.634981,24.615109,25.376883,25.426110,25.239028,25.244725,24.996441,24.716508,24.001441,21.882278,3049.751188,3045.002370,3044.386381,3049.077749,3041.341159,3036.356214,3033.227172,3025.546192,24.182104,24.029742,24.386086,24.420032,24.429756,3028.702892,3028.820711,23.728515,30.695303,-0.002966,-0.003044,4.164323,4.161530,4.163101,4.999051,5.000293,4.998863,2.526019,2.453776,2.428982,2.582747,2.504398,-4.189323,5.000129,4.998558,-5.000117,1.032707,-0.010032,-0.011089,1.031217,-0.495055,-0.416065
5/21/2014 10:25:54.450 AM,71.000000,26.803263,27.167868,26.775387,26.673390,27.159583,27.023272,26.823614,26.607560,26.819131,26.630625,26.162713,45.745730,25.751859,25.596456,25.834187,24.812345,27.045247,26.168888,26.186640,25.977977,25.724546,25.586116,25.546032,25.397188,27.155889,27.254047,27.001775,22.382397,26.839207,27.024329,27.025478,26.932824,25.861151,25.661514,24.989140,25.099162,24.681797,23.940022,24.892970,24.570373,26.881324,14.744540,26.602480,26.448793,26.385155,25.930422,25.511216,24.475789,25.379859,25.437099,25.244424,25.244378,25.011429,24.727044,24.020696,21.929141,3049.747718,3045.004073,3044.388528,3049.090773,3041.352259,3036.362478,3033.226328,3025.555940,24.183561,24.025146,24.383306,24.416348,24.433860,3028.715932,3028.836207,23.726717,30.701412,-0.002994,-0.003038,4.164421,4.161645,4.163090,4.999051,5.000293,4.998863,2.525796,2.452940,2.429393,2.583457,2.505584,-4.189635,5.000129,4.998558,-5.000117,1.032818,-0.007935,-0.009883,1.030922,-0.493185,-0.416662
5/21/2014 10:25:55.450 AM,72.000000,26.794075,27.173992,26.782573,26.679367,27.148357,27.031734,26.806654,26.623801,26.820958,26.633433,26.174810,48.056835,25.757387,25.598963,25.840093,24.818633,27.028433,26.167920,26.188996,25.989849,25.733398,25.597538,25.538419,25.390630,27.169636,27.272469,26.978936,22.396209,26.861038,27.031585,27.058241,26.970179,25.872250,25.647760,24.990420,25.104297,24.691848,23.830790,24.894177,24.579897,26.804891,14.977781,26.746382,26.565975,26.348161,25.955647,25.426308,24.378340,25.378271,25.456289,25.270264,25.229868,25.031521,24.738832,24.026746,21.921484,3050.272168,3045.532883,3044.904598,3049.602133,3041.875348,3036.887461,3033.750177,3026.077284,24.188282,24.034937,24.392114,24.406395,24.432906,3029.240413,3029.364070,23.734846,30.589737,-0.002961,-0.003033,4.164928,4.162130,4.163668,4.999051,5.000293,4.998863,2.525409,2.452641,2.429065,2.583776,2.505487,-4.190145,5.000129,4.998558,-5.000117,1.033043,-0.006105,-0.009745,1.031222,-0.491461,-0.416070
5/21/2014 10:25:56.450 AM,73.000000,26.770554,27.176798,26.778208,26.683455,27.156593,27.043363,26.682998,26.618759,26.825500,26.600543,26.169161,52.319068,25.754606,25.599355,25.840408,24.818797,26.999240,26.159776,26.196260,25.999905,25.731372,25.604049,25.532015,25.381121,27.177118,27.268786,26.979403,22.412525,26.858259,27.051812,27.075083,27.016435,25.862393,25.644395,24.994766,25.109245,24.692562,23.858150,24.898595,24.581065,26.582630,15.179825,26.909990,26.691108,26.486868,26.022293,25.414332,24.369597,25.378304,25.466373,25.337626,25.234210,25.048252,24.729570,24.064013,21.918032,3050.883368,3046.134981,3045.514212,3050.194262,3042.472427,3037.489951,3034.355112,3026.692065,24.195815,24.040052,24.395109,24.403113,24.438923,3029.829874,3029.963625,23.737842,30.462052,-0.002977,-0.003034,4.164907,4.162135,4.163685,4.999051,5.000293,4.998863,2.524998,2.452073,2.428295,2.582428,2.505228,-4.190053,5.000129,4.998558,-5.000117,1.033533,-0.006325,-0.009744,1.031673,-0.493707,-0.415997
5/21/2014 10:25:57.450 AM,74.000000,26.766236,27.176779,26.785513,26.694081,27.167740,27.059185,26.692640,26.635492,26.824046,26.563169,26.168840,54.409954,25.754814,25.595109,25.842128,24.827847,26.950845,26.159003,26.209077,26.009704,25.733015,25.606221,25.516891,25.376342,27.142774,27.260017,26.972973,22.404318,26.851295,27.053151,27.099362,27.039876,25.850307,25.645678,24.999676,25.105236,24.692636,23.865792,24.892624,24.599590,26.393724,16.202202,27.066675,26.791656,26.560914,26.171740,25.365983,24.368006,25.351938,25.485037,25.379485,25.237533,25.064418,24.767284,24.126367,21.888025,3050.709114,3045.969964,3045.353718,3050.046733,3042.308192,3037.325745,3034.197660,3026.523362,24.201589,24.040605,24.400278,24.402229,24.437058,3029.681359,3029.807380,23.734382,30.374181,-0.002958,-0.003033,4.165476,4.162640,4.164239,4.999051,5.000293,4.998863,2.524596,2.453235,2.428172,2.581724,2.504645,-4.190110,5.000129,4.998558,-5.000117,1.033550,-0.008754,-0.010626,1.031093,-0.495289,-0.416049
5/21/2014 10:25:58.450 AM,75.000000,26.781045,27.172957,26.802144,26.684443,27.171534,27.065922,26.758912,26.683960,26.809209,26.573456,26.164257,52.900336,25.751288,25.581088,25.834523,24.820013,26.956981,26.142027,26.205550,26.012521,25.734324,25.591815,25.515631,25.368054,27.096475,27.236048,26.954590,22.396303,26.823913,27.023307,27.094328,27.022625,25.828927,25.615598,24.999818,25.090415,24.682802,23.887056,24.895335,24.590660,26.279361,15.741232,27.119846,26.872414,26.631322,26.213944,25.333263,24.264562,25.294593,25.531197,25.402144,25.267822,25.093114,24.835518,24.184018,21.855278,3050.125508,3045.381271,3044.755799,3049.457267,3041.716632,3036.729933,3033.598336,3025.931448,24.196717,24.036034,24.395253,24.387681,24.433170,3029.099649,3029.232810,23.723833,30.348434,-0.002981,-0.003045,4.164801,4.161931,4.163534,4.999051,5.000293,4.998863,2.525537,2.454054,2.427594,2.581028,2.503752,-4.191126,5.000129,4.998558,-5.000117,1.033440,-0.010555,-0.011222,1.031066,-0.491773,-0.414916
5/21/2014 10:25:59.450 AM,76.000000,26.861621,27.182172,26.780718,26.647623,27.141751,27.075440,26.799972,26.696273,26.804922,26.537471,26.165028,49.767549,25.749944,25.580348,25.836730,24.831286,26.986203,26.147933,26.212738,26.019482,25.740529,25.589412,25.518365,25.385675,27.088115,27.266467,26.949325,22.436122,26.874129,26.997375,27.102719,27.014041,25.827005,25.605363,25.000994,25.094840,24.681481,23.965430,24.890464,24.594784,26.447344,16.669545,27.077118,26.956687,26.784412,26.270010,25.358839,24.197104,25.288514,25.570832,25.435581,25.261970,25.107811,24.884683,24.220530,21.841907,3050.517838,3045.776305,3045.153179,3049.850607,3042.112365,3037.129610,3034.006945,3026.327094,24.199823,24.035356,24.401840,24.397062,24.436880,3029.504632,3029.628724,23.728983,30.708776,-0.002968,-0.003035,4.164944,4.162040,4.163626,4.999051,5.000293,4.998863,2.524710,2.453750,2.428036,2.581396,2.503683,-4.191386,5.000129,4.998558,-5.000117,1.033118,-0.009194,-0.011195,1.031943,-0.491437,-0.414622
5/21/2014 10:26:00.450 AM,77.000000,26.942169,27.201777,26.793621,26.640144,27.124395,27.070154,26.812113,26.724336,26.788921,26.456484,26.159960,48.612363,25.750693,25.582456,25.838384,24.827276,26.959630,26.136366,26.213336,26.021289,25.727609,25.582078,25.519114,25.400327,27.158799,27.285772,26.966744,22.502604,26.944174,27.020525,27.108372,26.995780,25.813597,25.567768,24.995736,25.083233,24.682650,23.762508,24.892387,24.586425,26.582922,16.773428,27.077453,26.952796,26.687167,26.209866,25.380856,24.067273,25.281749,25.576986,25.431837,25.266613,25.113586,24.841489,24.246441,21.841108,3049.870548,3045.127399,3044.510389,3049.207814,3041.477526,3036.490865,3033.348552,3025.673071,24.195781,24.043649,24.397645,24.393854,24.434354,3028.864184,3028.991352,23.720549,30.869063,-0.002980,-0.003038,4.164822,4.161943,4.163530,4.999051,5.000293,4.998863,2.523380,2.454037,2.429644,2.582759,2.503017,-4.191605,5.000129,4.998558,-5.000117,1.032832,-0.008244,-0.010007,1.030922,-0.490586,-0.415728
5/21/2014 10:26:01.450 AM,78.000000,26.999214,27.214247,26.816595,26.644925,27.128269,27.081494,26.824891,26.732209,26.780348,26.392730,26.160818,49.392855,25.747926,25.585126,25.845283,24.830401,26.974373,26.148329,26.217592,26.021844,25.730506,25.582256,25.524731,25.401186,27.237431,27.350973,27.074554,22.591252,26.972809,27.049139,27.122735,26.957184,25.802954,25.550093,25.002773,25.089060,24.691500,23.427925,24.891714,24.579019,26.434402,18.040829,27.105896,26.803577,26.395599,26.173324,25.489263,24.040639,25.328669,25.588554,25.423683,25.272588,25.129306,24.822603,24.266498,21.834596,3050.238028,3045.497765,3044.880262,3049.568493,3041.845192,3036.854810,3033.735400,3026.057979,24.194932,24.032583,24.403606,24.387712,24.439175,3029.225207,3029.356685,23.730297,30.820945,-0.002977,-0.003037,4.165177,4.162210,4.163814,4.999051,5.000293,4.998863,2.524307,2.454922,2.429947,2.583327,2.503567,-4.191181,5.000129,4.998558,-5.000117,1.033580,-0.006094,-0.010762,1.031202,-0.488722,-0.416034
5/21/2014 10:26:02.450 AM,79.000000,27.028164,27.217254,26.819001,26.685221,27.167033,27.092495,26.813338,26.671760,26.766455,26.338600,26.161939,50.966297,25.740512,25.581417,25.840138,24.823213,26.960401,26.153380,26.219770,25.999255,25.715846,25.573104,25.518376,25.391275,27.304707,27.442080,27.156982,22.639455,26.962457,27.058178,27.123478,26.925491,25.863880,25.535416,24.996405,25.080577,24.687477,23.147771,24.889277,24.577793,26.370154,18.813480,27.142311,26.553676,26.187359,26.066600,25.565838,24.174648,25.370276,25.580072,25.424874,25.255041,25.145755,24.824475,24.277147,21.848827,3049.637360,3044.896288,3044.269634,3048.971459,3041.249010,3036.252135,3033.128532,3025.451018,24.189973,24.032162,24.404697,24.379579,24.432178,3028.636493,3028.749324,23.725182,31.414190,-0.002969,-0.003049,4.164416,4.161458,4.163064,4.999051,5.000293,4.998863,2.522033,2.452727,2.429791,2.582974,2.505198,-4.191302,5.000129,4.998558,-5.000117,1.034000,-0.006818,-0.011220,1.031513,-0.491397,-0.416039
5/21/2014 10:26:03.450 AM,80.000000,27.066731,27.264118,26.818273,26.699211,27.174829,27.087394,26.789296,26.659336,26.752975,26.292353,26.159624,53.650848,25.747941,25.593753,25.837596,24.829058,26.940653,26.165494,26.229915,26.004644,25.725388,25.581592,25.518176,25.387979,27.403241,27.527031,27.213040,22.657901,26.963087,27.059261,27.084116,26.925969,25.909664,25.517831,25.000507,25.084225,24.691806,23.008459,24.891263,24.578117,26.296203,18.829335,27.184723,26.529914,26.070420,25.992006,25.563593,24.255411,25.371355,25.573217,25.436984,25.293974,25.154387,24.844599,24.303876,21.873780,3050.071540,3045.328422,3044.718326,3049.403657,3041.679857,3036.687790,3033.558384,3025.889909,24.186627,24.031466,24.401579,24.375102,24.437683,3029.063842,3029.183984,23.725167,32.188718,-0.002970,-0.003041,4.164889,4.161967,4.163530,4.999051,5.000293,4.998863,2.521949,2.448048,2.429756,2.584268,2.505408,-4.192297,5.000129,4.998558,-5.000117,1.033714,-0.007579,-0.011217,1.030621,-0.493635,-0.415615
5/21/2014 10:26:04.450 AM,81.000000,27.078121,27.271513,26.832545,26.711896,27.178079,27.106329,26.801373,26.667944,26.730722,26.256652,26.177526,52.089411,25.760710,25.608933,25.855271,24.839413,26.968582,26.181288,26.252572,26.018769,25.739214,25.587112,25.533059,25.430073,27.497596,27.592650,27.255576,22.687317,26.969961,27.086041,27.102155,26.969954,25.938083,25.524280,25.009227,25.107757,24.711183,22.463022,24.903305,24.593416,26.526280,18.206832,27.141755,26.652024,26.094155,25.946263,25.503567,24.428936,25.406431,25.558586,25.479318,25.316062,25.155093,24.898279,24.313511,21.901084,3052.059225,3047.318965,3046.699927,3051.387040,3043.667941,3038.691990,3035.572446,3027.904311,24.194811,24.041317,24.415063,24.386534,24.453495,3031.064429,3031.174831,23.745160,31.966365,-0.002951,-0.003008,4.166493,4.163625,4.165215,4.999051,5.000293,4.998863,2.522010,2.448926,2.424594,2.583797,2.505518,-4.192404,5.000129,4.998558,-5.000117,1.033062,-0.008178,-0.010739,1.030812,-0.494368,-0.414541
