Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
127,49.8421401,36.3611654,24.4067878,13.1716583,8.4091021,6.9620052,17.9558925,16.5296796,11.4944065,5.9290309,3.67348,2.7710846,0,657.996521,557.9697876,472.8511963,258.6164551,244.6279907,207.8055267,160.3737183,139.0265045,120.2196198,103.3510437,98.3097229,82.9973831,497.5671082,527.4417114,451.4291382,293.8050842,193.8826752,173.4485321,120.8619766,93.6262054,82.4763947,71.5101013,61.4832954
128,48.3797186,38.3835418,29.272521,15.6114359,9.3001797,8.4298053,20.9594474,19.0924696,12.5528375,6.8667592,3.9649544,3.0800338,0,656.3766479,553.243103,464.2539062,255.426178,238.9066162,203.8273621,157.7037811,137.477066,119.6725845,102.8720779,96.6327591,82.3375473,493.891571,519.2837524,435.5847778,284.0956116,188.7063751,166.2841644,119.2504807,93.0357132,81.7057037,70.9858246,61.330822
129,60.0596583,55.3488828,49.3971531,36.1353784,21.5096949,17.9115057,20.6788097,21.0416537,17.4945693,10.3746487,7.5764309,6.2764752,0,655.6208496,551.8978271,458.7424316,258.8188171,244.7988586,207.1601257,160.3353424,138.0803375,121.8066864,104.6065598,98.6625214,84.1050339,493.0344238,522.3166504,423.8984375,337.4155273,192.7645569,179.9230194,121.7316742,93.4930344,82.7279968,71.4074783,61.7457771
130,58.99916,52.9444357,38.0829282,29.720818,16.343859,13.2645326,24.6732957,27.3339295,21.68565,12.5931004,7.9503264,6.1938032,0,650.5357666,545.2560425,460.2235107,261.9781494,245.4283905,209.156601,158.0236053,135.4485931,120.607193,105.6771851,100.0306854,84.2725143,501.2674255,547.7437134,431.4376221,389.22229,200.4714966,194.1879883,124.1938477,94.1221313,82.9382935,72.0276642,62.2369156
131,55.4948938,47.7843182,37.5609794,21.4412479,13.129988,10.7061071,22.9445874,27.6318193,22.4672256,13.7988449,8.4297207,6.6020064,0,645.8920288,536.9318237,453.0626831,260.7645874,245.3148193,210.3158875,155.2049255,134.7547607,118.6272202,103.3472214,98.0395279,82.9319534,507.611145,566.1794434,440.0372009,395.1109009,201.8362427,194.3098145,124.1089935,94.4129715,82.7443314,71.9309082,62.1572266
132,63.1840411,55.2993651,37.9607045,17.9592639,11.4486734,9.170143,23.2257295,31.2968014,25.4402074,15.1389265,9.1641551,5.3978664,0,645.8647461,540.781189,459.6828308,260.6671753,247.2131042,209.2138672,152.0450439,133.3975525,117.3556976,102.5730133,97.2086411,83.1987762,516.9135742,585.4094238,452.2704163,435.6384277,201.7470856,188.3991089,122.2568512,94.1609497,81.9241486,71.5122986,62.0202637
133,61.8630985,49.9958357,35.3020699,18.9283359,12.0468716,11.8086234,28.942368,39.8427187,29.4610407,20.7527995,11.2085339,7.7022113,0,647.147522,542.1625977,448.9533081,260.1199036,246.6132965,208.5821381,155.6298676,134.0843506,118.7603531,102.2413712,96.1285477,82.0144882,535.4499512,604.0275269,465.9949951,482.1222229,205.5974121,198.1613922,123.7842941,94.4600143,82.7871628,71.6903076,61.9873581
134,50.703573,39.2147887,27.9269842,13.2127249,8.1930677,8.3652766,27.8740282,35.7231615,24.6825576,11.4259962,7.0984737,4.7718755,0,651.1431885,551.2328491,455.2494507,261.0917358,247.3406372,208.0487366,155.9211884,133.8785858,119.263443,103.5840759,98.2345657,82.4589996,545.3222656,606.0650635,470.0393372,437.8219604,204.6835022,194.5284119,123.397995,94.6734848,83.1666946,72.1599426,62.2379494
135,55.6392161,39.0754356,28.1648208,14.6312383,9.0011174,8.7071573,25.6917106,23.820707,15.6132216,8.6156067,5.5012817,4.196662,0,644.2442627,546.3270874,458.6877441,261.0967712,249.437851,209.3075256,155.6748199,134.2868347,119.7770004,103.052681,97.0651321,81.8954239,547.3461304,590.7984009,464.0263672,389.015564,200.1697845,183.8169098,122.0520554,94.5175858,82.7212982,71.8733978,62.1098824
136,50.0890764,37.0241066,25.5403166,13.9879171,8.5095747,7.8029228,18.7110676,13.6009777,11.408469,7.1489162,4.2230378,3.1370791,0,641.3692017,533.1884766,439.1463013,257.382019,246.3627319,208.8246002,155.3417664,133.3937836,120.2939377,102.2193985,96.3521194,81.6948624,537.9327393,569.7947388,453.7798462,349.5312195,196.018219,175.4136658,120.9276581,94.3107605,83.0514145,72.1741104,62.3712082
137,43.4625602,36.0721772,28.9275274,16.5746181,9.7399773,7.9529596,16.9127673,14.8758051,10.4926162,7.255465,4.0036711,3.4928387,0,634.0097656,524.8029785,430.4438477,253.3823395,243.0557404,206.0903168,152.5735626,130.4483795,119.4216232,101.1630173,96.0089722,81.2060165,521.6071167,549.3689575,442.1327515,320.5290833,192.4597778,170.1514893,119.5256882,93.9235764,82.5262833,72.060112,62.1661911
138,43.1229635,40.5312006,41.831583,26.5065027,15.2636132,11.9020839,15.7488646,15.3763537,12.1596083,9.5987169,8.1235373,6.9161126,0,629.522644,527.0290527,425.9418335,255.1258087,243.0960846,206.6608887,153.4737854,130.5966797,119.413475,100.8551254,94.5951538,81.3626633,506.5961609,535.8273315,435.6135254,337.1742554,196.8368073,178.7490692,120.0782776,93.8095398,82.4163284,71.8753738,62.0284233
139,46.8409885,36.3189534,29.9605099,16.8894069,11.1973816,8.8705239,16.8658683,15.3737736,10.7447321,7.0441761,4.4686946,3.3588338,0,629.4219971,524.6422119,421.733551,250.2810364,239.9441681,203.8404694,151.4334412,130.1858368,118.0529633,99.5024719,94.3156967,81.0954361,494.5448303,523.1009521,428.9291992,321.1811218,197.779068,176.6474152,120.1436996,93.8276978,82.4160843,72.2036514,62.288002
140,45.8397357,39.3124711,28.9378279,15.6305785,9.4139751,7.8894912,19.1409754,17.7831621,13.1373101,7.0921888,4.2514413,3.7363325,0,628.4205933,521.7126465,415.2115173,247.2536163,236.2957153,203.1338959,151.6246338,131.4228668,119.0317612,99.3224487,94.6579514,80.6143494,487.975647,522.5071411,426.4732971,314.1789551,193.8424377,171.8999634,119.380455,93.5756607,82.0003052,71.884346,62.2931862
141,48.2550655,40.9709063,29.6719389,13.4619055,8.0690411,7.2505665,20.8154724,20.8962272,14.2779351,8.4644981,4.0092504,4.0491693,0,619.5820923,519.7266235,422.1270447,249.7713318,235.7776489,202.5892487,150.9154816,130.8656464,120.450325,99.7560196,95.9015579,81.5392303,483.6679687,522.2662354,425.7481995,308.9699097,191.396347,169.7132111,119.0787201,93.49617,82.2595444,72.332016,62.6668663
142,45.5906667,36.4374712,25.9677151,11.7287667,7.165156,6.4392623,20.8182461,24.5555799,15.6356826,7.9118584,4.1402786,3.6804773,0,630.6796875,515.1466675,421.1537781,247.4937744,231.4702606,197.6901398,146.2966156,126.8093185,117.4879837,99.5324326,96.1828232,81.380455,481.1711731,522.0559082,423.7496338,306.5654297,188.9224243,167.0414886,118.3841324,93.2666016,81.8276215,72.3166504,62.6764526
143,41.2699942,31.9632946,22.2742533,9.5663109,5.6259751,5.5616876,20.3152161,25.4485455,18.7175511,8.7872687,5.3509796,3.6677036,0,644.5061035,524.0452881,421.7115784,246.4025879,228.9424286,195.0159607,143.7141266,125.4190521,116.3971176,99.4604263,96.829422,81.013298,484.4920654,527.0968018,422.4569397,322.3070068,187.3718719,165.9795227,117.6185913,92.851532,80.9450607,71.9888077,62.3412971
144,39.5338574,30.26373,21.9401751,11.5695726,6.0712931,6.2206071,17.7231623,14.7711919,10.2092503,5.5940927,3.8362931,2.9085805,0,649.7015381,522.572937,425.9487,244.5839844,229.2500763,193.9401855,143.7388916,126.3600464,115.8946609,98.8511505,95.5037079,80.784668,475.9347229,513.1681519,414.6574707,297.3300476,184.9941254,161.7298279,116.4488373,92.3816071,80.1677017,71.1368713,61.9185143
145,31.9485083,22.0199891,14.8533528,7.3966561,4.689188,4.0245116,15.6780117,13.1471063,8.3383194,4.719669,3.3419362,2.1452524,0,650.2711792,523.1970215,419.0903931,240.7133179,227.8596954,192.0280304,142.9942322,125.4063873,114.2686462,98.1185455,94.1374969,80.453392,464.4072876,494.3043213,405.4424133,260.9855957,181.9155731,154.8716431,115.0172272,91.697403,79.4105911,70.5272751,61.5449524
146,34.7847197,24.6869064,18.2511718,8.7188023,4.5921013,3.4384519,16.5968293,12.8907335,8.8342503,5.1438911,2.9700696,1.7789406,0,649.7441406,510.0995789,407.8301086,235.0594635,222.9979858,188.8761139,141.6387177,122.6986389,111.579361,95.7812576,91.3407211,78.868454,454.3329468,476.9765625,395.1947327,225.3317871,178.4043579,147.2579346,112.9939194,90.8228607,78.3485489,69.7085342,61.0271683
147,36.4286703,29.9498477,24.5294728,13.2560819,6.9555989,6.1535791,14.4598976,13.4187256,9.4244196,5.2418897,3.6015412,2.2933798,0,633.9813232,499.7884216,401.4462585,233.4665222,220.5711975,187.4547882,140.1344757,122.7561569,112.1513977,96.0877457,92.3416367,78.4845657,445.4293518,464.708374,386.1393433,217.1573639,176.7223206,143.8799286,112.2062531,90.1402359,77.8445663,69.0967407,60.5947571
148,55.9565365,49.371318,40.4795889,22.8000431,12.0099949,9.1838515,20.7915186,20.3110029,12.5682998,10.2639893,5.4177617,3.6865865,0,620.5602417,489.8440857,399.3829346,234.8622131,220.6580811,187.3359375,140.127243,123.6808472,111.9000473,96.0578461,92.2146072,79.1506805,444.9153137,467.6152954,384.5292664,285.1659241,179.4181976,147.9855652,113.1068115,89.9380417,78.2407074,69.3061142,60.616394
149,64.4805748,49.6178239,31.5661756,15.7406892,9.263671,8.6716363,21.7156312,23.3147636,15.259706,8.9099314,5.3733812,4.0104515,0,616.1604614,485.4769897,392.6708679,234.2416382,221.91185,188.7012177,145.0578003,128.2083588,115.2856979,97.6674423,94.7698135,80.7645721,461.7241516,486.6773376,389.3162842,347.8488464,185.0709839,157.4387817,114.892807,90.1054001,78.6586761,69.4731293,60.4757004
150,62.7098383,47.926377,32.6660353,13.9301621,7.8019239,6.2762744,17.1212916,18.0181901,11.2525446,6.7506736,4.2926095,3.0104528,0,613.5505981,484.0061951,395.6048279,232.7621613,219.3905792,187.5123596,143.9648285,127.2907257,114.6182175,97.2547455,93.2529907,80.3654099,465.0270996,487.9884949,385.3283081,322.8862,184.4275208,155.1446991,114.3317032,90.0625763,79.025383,69.5059433,60.5663338
151,42.1809563,36.8996356,27.3812054,14.7488751,8.3453591,6.9577638,15.9326785,12.8508585,9.3503636,7.4868141,4.6529795,2.939285,0,608.4760132,482.5236816,389.3777161,233.5187683,217.6835175,184.9227905,138.8905334,123.3355789,110.994194,95.4369202,90.1658783,78.9378281,460.3630981,480.5450439,377.6280212,283.467041,183.0724487,155.2683411,113.6801147,89.901825,78.9522934,69.3488159,60.5661812
152,30.8548321,21.4352477,15.2397027,9.2130732,6.1005884,5.4374017,13.7072439,11.3062884,7.0193089,3.5905474,3.2855518,2.50125,0,608.6344604,471.3035278,374.221344,228.2923126,214.2633514,182.398468,136.5250397,121.1965027,110.1083755,93.783371,88.9168091,77.552803,448.0145264,459.0540771,364.0040894,254.4485168,181.1989594,152.4557343,112.8669586,89.6358109,78.5997391,69.3481445,60.7162628
153,27.9399423,17.9416831,13.0596623,6.502191,4.3488325,3.478593,13.4745138,11.1662568,7.0214248,3.7516861,2.6859497,1.7304639,0,605.322998,462.473877,360.4634705,222.2021942,209.3401337,178.1304626,132.7960663,117.9321747,107.842865,92.0554962,87.0185776,76.1261292,435.5243835,439.2236328,349.5805664,221.3092346,177.5106812,147.0893555,111.509819,89.0773926,77.6663361,68.8178635,60.5053024
154,37.3507708,20.8583536,12.7829294,5.7209452,3.6882898,3.946956,14.8474449,10.2505391,6.4411838,3.286686,2.1325033,1.4787188,0,600.590332,454.4425964,354.1149902,218.124649,205.7381592,175.2329254,129.6206512,114.7615509,104.4003906,89.5359116,84.5470352,74.3605042,426.9441528,424.4010925,336.7414246,205.8091736,174.0555267,141.4291077,109.7123566,88.2201462,76.4985275,67.9831543,59.8729477
155,38.5281019,27.9031182,21.9329494,10.2737679,5.7972569,5.6705229,15.3562742,11.2614877,7.4854547,3.5496051,2.2071472,1.6635805,0,593.0216675,450.7371216,350.0461426,215.0654297,202.0409546,173.8698883,129.8036957,114.8808899,104.2700272,89.3759766,85.4342651,73.8571243,424.2808228,416.5302429,327.0180664,204.4923859,171.7878876,138.8494873,109.2705765,87.7558136,76.1510391,67.3971786,59.3556824
156,31.7747999,24.9344946,20.4129169,11.7485637,7.6909992,6.0485306,13.2664938,10.4766539,7.6363336,5.8782229,3.7995207,2.3228942,0,588.9630737,445.884552,352.7421875,219.7424622,204.0217285,174.7128906,133.3806763,114.9488525,103.5374832,88.3855591,84.5843277,73.5699844,418.1170349,409.2907104,322.2390137,218.7202148,171.7187347,141.1363831,109.9974594,87.7123718,76.7497711,67.7313156,59.3375549
157,29.0729576,20.1177537,14.4723839,6.1893654,4.6844036,4.1993146,12.6573108,9.8670353,6.5245172,3.422174,2.8070029,1.8976329,0,591.159668,441.0101624,342.0236206,217.286499,203.39888,173.363327,131.7089996,114.73423,103.7398911,88.2731247,83.7089386,72.4829941,411.7883301,399.5976868,314.4235535,214.0627136,169.6900177,138.3144073,108.8563004,87.3748627,76.3913498,67.7815704,59.3552017
158,31.1316282,21.8530358,18.0559213,11.716823,6.3950871,4.2564968,14.26272,10.3657075,6.5785537,4.0292392,3.7050113,2.185557,0,593.171936,436.9920654,354.1320801,215.4807739,200.0011139,170.4344635,127.6001282,112.8106079,102.692627,88.0892029,83.3235779,72.8435135,406.9090271,391.9780579,308.5100098,208.2349854,168.1678162,137.0872345,107.8386459,86.9064484,75.83004,67.2988815,59.0407791
159,28.7852603,19.2410479,13.4115744,6.437728,4.3088643,4.2291554,13.287674,8.7690653,5.7437554,2.8544069,3.1303468,1.9550749,0,593.7682495,432.6332092,346.2807617,211.4497223,200.3559723,169.3722229,125.2577591,110.46698,101.7137451,87.8312759,83.3283157,72.8933334,401.5990906,383.5946045,300.9890137,197.3646851,166.7473145,136.4713593,107.5136642,86.6387329,75.5503769,66.7209167,58.5347557
160,29.4601878,19.9908479,16.0780497,7.0843214,4.3645843,3.7806357,11.7697593,9.7399045,5.2403375,2.9397446,2.386529,1.596221,0,587.5845947,429.7974548,339.5264893,208.2982788,196.4869232,166.3989868,121.5019302,107.550766,99.6027679,85.7714462,81.1509705,71.0294342,395.5522156,376.8613892,294.3838501,185.3467712,164.1504822,134.02034,106.849968,86.3241577,75.1392517,66.3015289,58.1516724
161,33.1919578,20.666236,16.6023048,7.4154715,5.856878,5.8351013,12.1033475,8.9543668,5.7688205,2.6339101,2.6155326,1.7084075,0,584.9537354,428.2740479,332.2773743,206.0313416,193.4019165,164.1789551,119.6014633,106.1159668,99.7624817,85.3387451,81.2579193,70.6460419,391.2937927,371.4689636,288.707489,190.715744,162.2757874,132.6437531,106.2010117,85.9384613,75.2453156,65.8843842,57.9729195
162,48.8006003,30.8790477,17.5694863,7.8729298,4.8714371,4.5369541,14.656571,12.1028503,9.4213271,5.1914105,2.7590719,1.6558052,0,572.2099609,423.7471924,333.8514404,206.7377472,193.037674,165.1847992,121.2120361,108.0056076,100.9829254,85.4100723,82.0104218,70.3663712,393.3423462,377.8973083,287.274353,201.8777313,161.12854,132.6036682,106.0804367,85.8438568,75.6595383,66.3124237,58.4600029
163,53.6736798,26.4062242,13.2318517,5.6870775,4.2104527,4.4994639,16.7077732,15.1614978,7.9569716,4.3485568,2.9679563,2.3706567,0,570.6239624,422.6445923,332.7390137,204.6743317,191.9613647,163.3198853,119.3319321,107.5688553,101.2124863,86.8017426,83.2596664,71.8690033,405.872345,383.2289124,286.9649353,231.1785736,160.7251282,134.3689575,106.3559189,85.8600616,75.3513794,66.2596283,58.5343971
164,42.8845587,24.5391654,13.0687331,5.1461772,3.4271347,3.4222441,12.1464644,9.879936,6.4509494,3.4955085,2.179589,1.9691974,0,568.2435303,418.1929016,328.2810364,202.5506439,189.3092041,160.5113068,118.0084076,106.2272491,99.5422058,85.5441742,81.776741,70.5017853,408.4721069,380.0854797,282.3388367,212.8613739,158.9868317,133.8748016,106.1338501,85.7808304,75.2986679,66.1583939,58.5348206
165,42.2871248,31.965189,20.4518133,7.8521511,4.1477402,4.2687663,12.3872631,10.8153567,6.5150771,3.553058,1.8837187,1.4541235,0,558.6417847,417.2329712,324.2618408,200.4098816,186.3234253,157.043045,115.5739975,104.5446167,97.7929382,84.2556,80.0224075,69.3354874,404.1889954,373.9306641,277.7288818,207.3384552,156.8573608,132.5002747,105.0045547,85.3504868,74.7964554,65.7677383,58.2818298
166,33.022278,26.4389654,17.83515,8.0111817,4.7194402,3.8534955,11.6898291,9.0029205,5.5176812,3.2276566,2.5262643,1.9762586,0,549.8503418,411.8562317,321.3893127,201.5173035,186.9532166,158.1381378,116.8586578,103.7127762,96.9124146,83.9882202,79.5932541,68.3651505,398.153595,370.2912903,276.1925964,215.5778351,156.1726837,132.3069458,104.6950836,85.03685,74.6126556,65.5616226,58.1071625
167,33.3805961,19.5979537,13.5545531,5.4131915,3.913525,3.9966401,12.010558,8.1427931,5.1508193,2.571921,1.7853207,1.4340505,0,542.9581909,405.7878723,314.2155457,199.0779724,184.8611908,156.8661804,114.9256668,102.3808823,95.9038086,82.7552948,78.7285156,67.9415359,390.9670715,362.2037659,271.8081665,198.8255157,154.6713257,130.4120178,104.287529,84.6864243,74.2832642,65.322731,57.8867226
168,45.6323757,32.6984829,21.6071732,8.5934758,4.4144157,3.65226,14.6474937,11.4334194,7.9896865,4.3638485,3.0402331,1.9983151,0,541.8503418,403.8963013,318.6667786,199.3659363,184.3490906,156.9458313,116.2664642,102.2735825,95.1700058,81.5007706,77.051384,67.2901917,391.0515442,365.6835327,271.8061523,209.8401031,153.5069122,128.7427368,103.3932877,84.1831512,73.6267319,64.9444427,57.6454163
169,45.0828123,34.8207066,18.8692086,8.8241683,4.6397246,4.1087322,13.3761771,10.9692274,7.025331,3.9781023,3.640427,2.0886038,0,540.1968994,405.3464966,321.7314148,197.6822052,183.4026031,157.1577454,117.8378448,103.5849609,95.9340744,81.1803436,75.9301071,67.5394897,391.3892517,369.3867187,273.2611389,228.5644989,153.9395599,130.4109192,103.2552185,83.8075943,73.3674393,64.6105423,57.3823471
170,45.6082034,32.3892005,19.5576586,8.3150086,5.0578818,4.8702765,15.7907206,16.6514156,12.1836969,6.6548125,3.9767047,2.6050265,0,534.7509766,402.0559082,315.8605042,195.1470184,180.2741089,154.8499603,114.92099,103.1577835,95.2160263,80.6504288,75.53405,67.1877823,396.9309998,382.1994324,276.0424805,241.5378723,154.4569092,132.6848297,103.3059921,83.6499481,73.5141602,64.5133667,57.2635345
171,36.766608,22.679683,12.8327414,5.4822357,4.3252049,3.9964886,12.5372897,9.7680515,6.4493219,3.2529784,3.3650987,2.3512185,0,535.3787231,398.7760315,312.7214355,192.3059082,177.3316803,152.6597137,114.205719,103.6556854,94.7976685,80.2047729,76.3491669,67.2347336,396.3631897,383.072998,275.795929,241.849472,154.6213531,134.3214874,103.279007,83.6638794,73.7468719,64.4164276,57.1040611
172,28.8971162,17.8745773,10.9099089,5.1558303,4.2078765,3.2753126,11.0743424,7.7163651,4.6002008,1.980312,2.0866857,1.4765766,0,530.9762573,392.5475464,305.222168,189.4308624,174.9695892,150.101532,111.4432297,101.8955231,93.8568192,79.5246887,76.1674728,66.5345459,389.2778931,368.4510803,269.0329895,212.2174225,152.703537,130.1193237,102.7647705,83.5775528,73.5569305,64.4537735,57.1323166
173,35.8580155,20.9525184,13.8681837,6.519043,4.4738896,4.3365517,11.8454029,8.4514726,4.782818,1.9372321,1.698673,1.2711659,0,521.6818848,388.1011047,300.2712708,186.6446991,173.1949463,147.9688873,111.1766968,100.3012695,92.9123993,79.1220398,74.9844437,65.514328,383.0166626,356.9906006,262.3642883,193.8550262,150.9731293,129.2241516,102.5641632,83.423851,73.1849823,64.0825729,56.8940735
174,36.9490848,21.846542,13.5164254,6.3696655,4.7652233,3.7037617,11.4596205,7.4993982,4.9432997,2.033422,1.2228292,1.1417627,0,517.5338745,383.9750061,294.7077637,183.5170898,171.2740021,146.1781616,109.0650177,98.5571289,92.0085754,78.2288666,74.2718277,64.9686508,378.8102722,350.2522583,257.0594482,196.5976257,149.3653107,127.7346954,102.0681,83.1664658,72.9597473,64.1539841,56.9225922
175,36.9808404,22.0914243,11.1621971,6.1918196,4.3001788,4.4631854,11.3711176,7.3865754,5.0154026,3.3647889,1.6393299,1.3266244,0,510.6616516,378.132843,291.3936157,182.4628143,169.7178192,144.6749878,108.6979599,98.0032883,91.8436356,78.213829,74.6731567,64.8537445,374.8770142,341.87323,252.1777344,202.3108673,148.3539276,127.4461441,101.6281509,82.8572006,72.4876862,63.8128166,56.7476387
176,26.8858423,16.426389,9.1918588,4.1473278,3.1826147,3.7292097,11.1658712,6.9127666,4.3951226,2.2868043,1.6881062,1.4549962,0,508.9786072,378.6600647,288.2990417,181.2680359,169.3791199,143.7153015,108.4855499,97.155098,90.2378769,77.1790161,74.5862198,64.9598465,370.7774353,334.9354248,248.0777588,206.6185455,147.8296509,128.71315,101.8073044,82.8150177,72.7053909,63.988369,56.725914
177,25.5490217,14.6792007,8.3118481,4.0985715,3.1392606,3.3577911,10.0143236,5.9860245,3.4504612,1.8597869,1.6338352,1.2009502,0,502.3088379,373.5490417,283.1383057,179.5139771,167.5567322,142.619751,106.4495163,96.8401337,89.0012283,76.2235794,73.4406662,64.6747284,365.0643921,327.0579224,242.997345,190.4811401,146.4242096,126.3243866,101.0994568,82.5535812,72.4628906,63.9414902,56.5926933
178,23.2820431,13.1896123,7.5463742,3.5755049,2.586551,3.1223978,8.6413923,5.8549061,3.3389703,1.3443076,1.7346847,1.0746412,0,494.47052,368.7776184,279.5539551,177.2237396,166.0846405,140.8410797,103.8806381,94.4514389,87.4456406,75.1134949,72.1333389,63.6769333,359.366394,319.0777588,237.8332977,173.2726593,144.8812714,124.1652222,100.5894165,82.3813858,72.5015869,63.986496,56.5733757
179,18.8284231,10.4634364,6.05463,3.0110446,1.9007613,2.0504796,7.7757775,5.5298075,3.0085666,1.0731672,1.3312022,1.169849,0,486.2923279,363.5071411,274.8570862,175.4339294,163.9480591,139.7564087,103.6902542,94.3229904,87.9445801,74.7725296,71.747406,62.661747,353.1939392,310.7070007,232.710083,156.4015045,142.8675537,120.0016403,99.4110336,81.9078522,71.7641602,63.5917397,56.2576828
180,18.7350519,10.2142245,5.5571257,2.7263602,2.2930092,2.1552251,8.0319571,5.7810202,3.3015354,1.4107362,0.9953472,0.9453967,0,480.8755493,358.4122314,268.680542,174.2216949,162.2536774,137.9880676,101.2785187,92.5162811,86.3518753,73.6106491,70.406395,62.0214806,346.5522156,303.156311,227.4510345,140.4085541,140.2733917,117.1812134,98.4509583,81.3060837,70.8574371,62.9942474,55.8417931
181,17.8703014,10.4591067,5.7586796,2.3863751,1.568429,1.5581834,7.8620112,5.7256642,3.1487033,1.8130895,1.1446349,0.8424137,0,475.6971741,354.1197815,266.1239014,171.5706787,160.1802216,135.495697,99.3251495,90.9290924,84.9210358,72.7896957,69.2188873,61.2520027,341.072998,297.9829712,223.316452,134.6643982,138.200531,114.4966202,97.5513229,80.7101898,70.0748367,62.293705,55.350563
182,19.5275228,10.3982245,5.2877724,2.1453751,1.5966202,1.4813852,7.9159703,5.4273053,2.9963596,1.2265778,1.0003348,0.7935404,0,470.5241089,349.3991089,260.7619629,169.1573029,157.6011658,133.6379852,98.3178406,89.8877716,84.0511932,72.0277405,68.3417282,60.4279022,335.662262,292.0784607,219.1521454,129.861618,136.4406281,112.1901703,96.8120193,80.1862183,69.6448746,61.7411079,54.934063
183,15.5917107,8.2749185,4.8689832,2.2219453,1.5054956,1.335817,6.7977058,4.2850038,2.9758518,1.262094,0.7231466,0.6431915,0,466.9586792,345.0831299,257.1001282,167.4159546,154.9950256,131.880188,97.0588226,89.0804443,82.7069778,71.1941986,68.118576,60.1249619,330.4114685,287.3938904,214.9880829,122.0088348,134.6984863,110.1663971,95.9568481,79.5779037,68.9200439,61.2989998,54.6711998
184,15.9685135,6.4503419,4.3218208,2.0272474,1.3847077,1.3927719,6.9023461,4.1817979,2.6138726,1.2550237,0.8352392,0.6392245,0,458.2096863,339.7063293,252.8076172,164.6509552,153.0710602,130.6064301,95.6007309,87.9106522,81.4749603,70.2346497,67.2091446,59.6368828,324.5951233,281.5218201,210.9519501,119.3158875,133.1323547,108.6102982,95.2908173,79.0527573,68.5345917,60.8519325,54.3359146
185,13.9610312,7.2978242,4.7007911,1.9645841,1.4181249,1.4089798,6.2278574,3.8761677,2.380637,1.1215088,0.8297444,0.6399385,0,450.7516174,333.6140442,250.0997772,163.5683289,151.8029938,129.067215,94.6258621,86.857338,80.7531357,69.4977036,66.1008911,58.8275833,319.1850281,276.3397217,207.3069305,116.5880814,131.6322174,107.0541077,94.4803085,78.4976196,67.950386,60.3419533,54.044857
186,13.8093621,6.7109183,4.2277316,2.205257,1.2665696,1.5010771,5.7099509,3.7663942,2.2263401,1.0945427,0.7632159,0.6554891,0,443.160675,327.9833069,245.0118408,161.7360535,150.6770782,127.1643829,93.6113205,85.7023087,79.9851761,68.7552261,65.2892075,58.1406021,313.5592346,271.1544495,204.0289917,115.3423615,130.1833191,106.0437088,93.7337875,77.916893,67.3412399,59.8425941,53.714344
187,12.5993274,6.7517771,4.0424743,2.0344463,1.4867996,1.5767392,5.765675,3.3950874,2.3710341,1.0392952,1.056212,0.7301479,0,435.567688,322.8482971,241.4359283,160.467865,148.9012299,125.5601044,92.1365585,84.7153168,78.9005051,67.9858551,64.5482559,57.5056686,308.5380554,266.125824,200.815033,114.424942,128.989563,105.3486938,93.1199493,77.3662415,66.8104935,59.3387032,53.3368874
188,12.8244611,6.9882712,4.1751523,1.9613119,1.4529407,1.4033752,5.2200325,3.9676457,2.2186903,0.9182768,0.907347,0.8128993,0,427.337616,318.8444519,237.018631,158.5547638,147.3009796,124.1544876,90.5059967,83.9109497,78.1679611,67.3955002,64.5890961,56.9195595,303.8554993,261.0118103,197.6769562,113.036911,127.7621536,105.0657043,92.603775,76.9318619,66.6051331,59.0540314,53.1280632
189,12.5242038,6.3437302,4.205593,2.0994002,1.5219834,1.7289723,5.2911375,3.4612331,2.0267958,0.9411322,0.7851948,0.7207858,0,421.5715027,314.5880127,232.4819336,156.0792847,145.7897186,123.4690323,89.8525085,82.9651489,77.2993546,66.5140686,63.9315071,56.3841743,299.6246338,256.6153564,194.7653046,113.120697,126.47686,104.2250671,92.1488419,76.5360489,66.294899,58.8437004,53.002697
190,14.2887785,8.1631655,4.5753389,2.1663174,1.2046667,1.1834324,5.3524089,3.5240948,1.9293023,1.013809,0.60725,0.633036,0,416.1861572,310.0633545,229.1431427,154.3294525,143.6363983,121.9117813,89.0343094,82.561882,77.5506744,66.3921356,63.7429085,56.2275391,295.8467102,252.399353,191.7613068,113.5192413,125.0814972,103.4548187,91.7941742,76.2045593,66.071022,58.6037178,52.8427887
