Day of the Week ,Date Time ,Outside Temperature TX1 (°F),Outside Humidity TX1 (%),Wind Speed TX1 (mph),High Wind Speed TX1 (mph),Dominant Wind Dir TX1,Rain Amount TX1 (in),Outside Temperature TX2 (°F),Outside Humidity TX2 (%),Wind Speed TX2 (mph),High Wind Speed TX2 (mph),Dominant Wind Dir TX2,Rain Amount TX2 (in),Inside Temperature (°F),Inside Humidity (%),Barometric Pressure (in)
Thu, 07-10-2014 00:54:00,77.2,84,1.3,2.0,SSW,0.00,77.1,84,1.9,3.0,SSW,0.00,67.3,59,29.93
Thu, 07-10-2014 00:55:00,77.2,84,0.2,1.0,SSW,0.00,77.0,84,0.9,2.0,SSW,0.00,67.3,58,29.93
Thu, 07-10-2014 00:56:00,77.1,85,0.6,2.0,SSW,0.00,77.0,84,1.6,2.0,SSW,0.00,67.3,58,29.93
Thu, 07-10-2014 00:57:00,77.1,85,0.3,1.0,SSW,0.00,77.0,84,1.4,2.0,SW,0.00,67.3,58,29.93
Thu, 07-10-2014 00:58:00,77.1,84,0.2,1.0,SW,0.00,77.0,84,0.6,3.0,SW,0.00,67.3,59,29.93
Thu, 07-10-2014 00:59:00,77.1,84,0.4,1.0,SW,0.00,76.9,84,1.4,3.0,S,0.00,67.3,59,29.93
Thu, 07-10-2014 01:00:00,77.0,84,0.6,2.0,SW,0.00,76.9,84,2.2,3.0,SW,0.00,67.3,59,29.93
Thu, 07-10-2014 01:01:00,77.0,84,1.1,4.0,SW,0.00,76.9,84,3.0,5.0,WSW,0.00,67.3,59,29.93
Thu, 07-10-2014 01:02:00,76.9,84,0.3,1.0,NE,0.00,76.8,84,1.8,3.0,W,0.00,67.4,59,29.93
Thu, 07-10-2014 01:03:00,76.9,84,1.1,3.0,S,0.00,76.8,84,2.8,4.0,W,0.00,67.5,61,29.93
Thu, 07-10-2014 01:04:00,76.9,84,1.3,2.0,WSW,0.00,76.7,83,2.3,4.0,SW,0.00,67.5,61,29.93
Thu, 07-10-2014 01:05:00,76.9,84,0.6,1.0,W,0.00,76.7,84,1.1,2.0,SW,0.00,67.5,61,29.93
Thu, 07-10-2014 01:06:00,76.9,84,0.4,1.0,SW,0.00,76.7,84,1.5,3.0,SW,0.00,67.6,61,29.93
Thu, 07-10-2014 01:07:00,76.9,84,0.1,1.0,SW,0.00,76.6,84,1.7,3.0,WSW,0.00,67.7,63,29.93
Thu, 07-10-2014 01:08:00,76.8,84,0.1,1.0,SW,0.00,76.6,84,1.4,2.0,SSW,0.00,67.7,62,29.93
Thu, 07-10-2014 01:09:00,76.8,84,1.1,3.0,W,0.00,76.6,84,2.1,4.0,W,0.00,67.7,59,29.93
Thu, 07-10-2014 01:10:00,76.8,84,0.8,2.0,WSW,0.00,76.6,84,1.1,2.0,WSW,0.00,67.6,58,29.94
Thu, 07-10-2014 01:11:00,76.8,84,0.4,1.0,SW,0.00,76.6,84,0.7,2.0,WSW,0.00,67.5,57,29.93
Thu, 07-10-2014 01:12:00,76.8,84,0.5,1.0,SSW,0.00,76.6,84,1.0,2.0,SW,0.00,67.5,56,29.93
Thu, 07-10-2014 01:13:00,76.8,84,0.8,3.0,WSW,0.00,76.5,84,1.6,4.0,SW,0.00,67.4,56,29.94
Thu, 07-10-2014 01:14:00,76.7,84,0.8,3.0,WSW,0.00,76.5,84,0.7,3.0,SW,0.00,67.3,58,29.94
Thu, 07-10-2014 01:15:00,76.7,84,0.1,1.0,WSW,0.00,76.5,84,0.1,1.0,SW,0.00,67.4,59,29.94
Thu, 07-10-2014 01:16:00,76.7,84,0.7,2.0,SW,0.00,76.5,84,1.4,3.0,SW,0.00,67.3,59,29.94
Thu, 07-10-2014 01:17:00,76.7,84,0.6,2.0,SW,0.00,76.5,83,2.6,3.0,SW,0.00,67.3,59,29.94
Thu, 07-10-2014 01:18:00,76.7,84,0.8,2.0,SW,0.00,76.5,83,1.9,4.0,SW,0.00,67.3,59,29.94
Thu, 07-10-2014 01:19:00,76.7,84,0.3,1.0,WSW,0.00,76.5,83,1.3,2.0,SW,0.00,67.3,59,29.94
Thu, 07-10-2014 01:20:00,76.7,84,2.6,5.0,SSW,0.00,76.4,83,2.8,4.0,WSW,0.00,67.3,60,29.94
Thu, 07-10-2014 01:21:00,76.7,84,0.7,2.0,SSW,0.00,76.4,83,1.5,3.0,SSW,0.00,67.4,59,29.94
Thu, 07-10-2014 01:22:00,76.6,84,0.1,1.0,SSW,0.00,76.4,83,0.2,1.0,SSW,0.00,67.4,60,29.94
Thu, 07-10-2014 01:23:00,76.6,84,0.4,1.0,SW,0.00,76.4,83,1.3,3.0,W,0.00,67.5,60,29.94
Thu, 07-10-2014 01:24:00,76.6,84,0.1,1.0,SW,0.00,76.4,84,1.1,2.0,W,0.00,67.5,60,29.94
Thu, 07-10-2014 01:25:00,76.6,84,0.0,0.0,,0.00,76.4,83,0.6,2.0,SSW,0.00,67.5,60,29.94
Thu, 07-10-2014 01:26:00,76.7,84,0.8,2.0,SW,0.00,76.4,84,0.1,1.0,SSW,0.00,67.6,60,29.94
Thu, 07-10-2014 01:27:00,76.7,84,1.3,2.0,W,0.00,76.4,84,0.7,2.0,W,0.00,67.6,61,29.94
Thu, 07-10-2014 01:28:00,76.7,84,1.6,3.0,WNW,0.00,76.4,83,2.3,4.0,W,0.00,67.7,61,29.94
Thu, 07-10-2014 01:29:00,76.7,83,1.4,3.0,W,0.00,76.4,83,2.3,3.0,W,0.00,67.7,60,29.94
Thu, 07-10-2014 01:30:00,76.7,83,2.1,3.0,W,0.00,76.3,83,1.7,4.0,W,0.00,67.7,59,29.94
Thu, 07-10-2014 01:31:00,76.7,83,0.8,2.0,W,0.00,76.4,83,0.9,3.0,WSW,0.00,67.6,58,29.94
Thu, 07-10-2014 01:32:00,76.7,83,0.3,1.0,W,0.00,76.3,83,2.3,4.0,W,0.00,67.5,58,29.94
Thu, 07-10-2014 01:33:00,76.7,83,0.4,2.0,W,0.00,76.4,83,0.6,1.0,W,0.00,67.4,56,29.94
Thu, 07-10-2014 01:34:00,76.7,83,0.1,1.0,W,0.00,76.4,83,0.9,2.0,W,0.00,67.3,57,29.94
Thu, 07-10-2014 01:35:00,76.7,83,0.6,2.0,W,0.00,76.3,84,0.1,1.0,W,0.00,67.3,58,29.94
Thu, 07-10-2014 01:36:00,76.7,83,0.8,2.0,W,0.00,76.3,84,1.4,3.0,W,0.00,67.2,57,29.94
Thu, 07-10-2014 01:37:00,76.8,83,0.1,1.0,W,0.00,76.3,84,0.4,1.0,W,0.00,67.2,58,29.94
Thu, 07-10-2014 01:38:00,76.7,83,0.5,1.0,W,0.00,76.3,83,0.6,2.0,WSW,0.00,67.2,58,29.94
Thu, 07-10-2014 01:39:00,76.7,83,1.6,3.0,WNW,0.00,76.3,84,0.3,1.0,WSW,0.00,67.2,59,29.94
Thu, 07-10-2014 01:40:00,76.7,83,0.9,2.0,WNW,0.00,76.3,84,0.8,2.0,WSW,0.00,67.3,60,29.94
Thu, 07-10-2014 01:41:00,76.8,83,0.1,1.0,WNW,0.00,76.3,84,0.3,1.0,WSW,0.00,67.3,60,29.94
Thu, 07-10-2014 01:42:00,76.8,83,0.0,0.0,,0.00,76.3,84,1.4,2.0,WSW,0.00,67.3,59,29.94
Thu, 07-10-2014 01:43:00,76.8,83,0.9,2.0,WNW,0.00,76.2,83,1.4,2.0,W,0.00,67.3,59,29.94
Thu, 07-10-2014 01:44:00,76.8,83,0.9,2.0,WNW,0.00,76.2,84,0.7,1.0,W,0.00,67.4,60,29.94
Thu, 07-10-2014 01:45:00,76.8,83,0.3,1.0,WNW,0.00,76.3,83,0.3,1.0,W,0.00,67.4,60,29.94
Thu, 07-10-2014 01:46:00,76.8,83,0.6,1.0,WNW,0.00,76.2,83,2.3,3.0,W,0.00,67.4,59,29.94
Thu, 07-10-2014 01:47:00,76.8,83,0.6,2.0,W,0.00,76.2,84,2.1,3.0,WSW,0.00,67.3,58,29.94
Thu, 07-10-2014 01:48:00,76.8,83,0.7,2.0,W,0.00,76.2,84,1.1,2.0,WSW,0.00,67.2,55,29.94
Thu, 07-10-2014 01:49:00,76.8,83,0.1,1.0,W,0.00,76.2,83,1.6,3.0,WSW,0.00,67.1,55,29.94
Thu, 07-10-2014 01:50:00,76.8,82,0.1,1.0,W,0.00,76.3,83,0.7,2.0,WSW,0.00,67.1,56,29.94
Thu, 07-10-2014 01:51:00,76.8,83,0.7,2.0,WSW,0.00,76.2,83,1.9,3.0,WSW,0.00,67.1,57,29.94
Thu, 07-10-2014 01:52:00,76.8,83,0.9,2.0,WSW,0.00,76.2,83,0.4,1.0,SW,0.00,67.0,57,29.94
Thu, 07-10-2014 01:53:00,76.7,82,0.9,2.0,W,0.00,76.2,83,3.2,6.0,W,0.00,67.0,57,29.94
Thu, 07-10-2014 01:54:00,76.7,81,1.4,3.0,W,0.00,76.2,82,3.5,6.0,W,0.00,67.0,58,29.94
Thu, 07-10-2014 01:55:00,76.7,81,2.1,4.0,WNW,0.00,76.2,82,2.1,4.0,WNW,0.00,67.1,59,29.94
Thu, 07-10-2014 01:56:00,76.7,81,1.0,3.0,W,0.00,76.2,82,1.3,2.0,WSW,0.00,67.1,60,29.94
Thu, 07-10-2014 01:57:00,76.7,81,2.3,4.0,WSW,0.00,76.2,81,1.8,3.0,W,0.00,67.1,60,29.94
Thu, 07-10-2014 01:58:00,76.7,81,1.1,2.0,WSW,0.00,76.3,81,1.8,3.0,WSW,0.00,67.2,60,29.94
Thu, 07-10-2014 01:59:00,76.7,81,0.8,2.0,WSW,0.00,76.3,81,1.9,3.0,WSW,0.00,67.2,63,29.94
Thu, 07-10-2014 02:00:00,76.7,81,1.1,2.0,WSW,0.00,76.3,81,2.2,3.0,WSW,0.00,67.3,61,29.94
Thu, 07-10-2014 02:01:00,76.7,81,0.9,2.0,W,0.00,76.3,81,1.1,2.0,W,0.00,67.2,59,29.94
Thu, 07-10-2014 02:02:00,76.6,81,0.5,1.0,W,0.00,76.3,82,1.4,3.0,W,0.00,67.2,59,29.94
Thu, 07-10-2014 02:03:00,76.6,81,0.4,2.0,WSW,0.00,76.2,81,1.9,3.0,WSW,0.00,67.0,57,29.94
Thu, 07-10-2014 02:04:00,76.6,81,0.1,1.0,WSW,0.00,76.2,82,1.5,2.0,WSW,0.00,67.0,57,29.94
Thu, 07-10-2014 02:05:00,76.6,81,0.1,1.0,W,0.00,76.2,81,1.3,2.0,WSW,0.00,66.9,57,29.94
Thu, 07-10-2014 02:06:00,76.6,81,0.1,1.0,W,0.00,76.1,81,0.9,2.0,WSW,0.00,66.8,58,29.94
Thu, 07-10-2014 02:07:00,76.6,81,0.4,1.0,W,0.00,76.1,81,1.0,2.0,WSW,0.00,66.8,59,29.94
Thu, 07-10-2014 02:08:00,76.6,81,0.5,1.0,W,0.00,76.1,81,1.3,2.0,W,0.00,66.8,58,29.94
Thu, 07-10-2014 02:09:00,76.5,81,0.6,1.0,W,0.00,76.1,81,0.8,2.0,W,0.00,66.8,59,29.94
Thu, 07-10-2014 02:10:00,76.5,81,0.1,1.0,W,0.00,76.1,81,0.6,1.0,W,0.00,66.8,58,29.95
Thu, 07-10-2014 02:11:00,76.5,81,0.0,0.0,,0.00,76.1,81,0.1,1.0,W,0.00,66.8,58,29.95
Thu, 07-10-2014 02:12:00,76.5,81,0.0,0.0,,0.00,76.1,81,0.3,1.0,W,0.00,66.8,59,29.95
Thu, 07-10-2014 02:13:00,76.5,81,0.0,0.0,,0.00,76.1,81,0.0,0.0,,0.00,66.8,59,29.95
Thu, 07-10-2014 02:14:00,76.5,81,0.0,0.0,,0.00,76.1,82,0.3,1.0,W,0.00,66.9,59,29.95
Thu, 07-10-2014 02:15:00,76.5,81,0.0,0.0,,0.00,76.1,81,0.4,1.0,W,0.00,66.9,59,29.95
Thu, 07-10-2014 02:16:00,76.5,81,0.1,1.0,W,0.00,76.1,83,0.4,1.0,W,0.00,66.9,59,29.95
Thu, 07-10-2014 02:17:00,76.5,82,0.1,1.0,W,0.00,76.0,83,0.6,1.0,W,0.00,67.0,59,29.95
Thu, 07-10-2014 02:18:00,76.5,82,0.1,1.0,W,0.00,75.9,83,0.3,2.0,W,0.00,67.0,60,29.95
Thu, 07-10-2014 02:19:00,76.5,83,0.2,1.0,W,0.00,75.8,83,0.9,2.0,W,0.00,67.1,60,29.95
Thu, 07-10-2014 02:20:00,76.4,83,0.4,1.0,W,0.00,75.7,84,1.1,2.0,W,0.00,67.0,60,29.95
Thu, 07-10-2014 02:21:00,76.3,83,0.3,1.0,W,0.00,75.5,83,0.8,2.0,W,0.00,67.0,57,29.95
Thu, 07-10-2014 02:22:00,76.2,83,0.1,1.0,W,0.00,75.4,84,0.4,1.0,W,0.00,66.9,56,29.95
Thu, 07-10-2014 02:23:00,76.2,83,0.0,0.0,,0.00,75.3,84,0.4,1.0,W,0.00,66.8,55,29.94
Thu, 07-10-2014 02:24:00,76.1,82,0.0,0.0,,0.00,75.2,84,0.0,0.0,W,0.00,66.7,55,29.95
Thu, 07-10-2014 02:25:00,76.1,82,0.0,0.0,,0.00,75.1,84,0.0,0.0,,0.00,66.7,56,29.94
Thu, 07-10-2014 02:26:00,76.0,82,0.0,0.0,,0.00,75.1,84,0.0,0.0,,0.00,66.7,56,29.95
Thu, 07-10-2014 02:27:00,75.9,83,0.0,0.0,,0.00,75.1,84,0.0,0.0,,0.00,66.6,56,29.95
Thu, 07-10-2014 02:28:00,75.9,83,0.1,1.0,W,0.00,75.1,84,0.1,1.0,,0.00,66.6,57,29.95
Thu, 07-10-2014 02:29:00,75.8,83,0.0,0.0,,0.00,75.0,84,0.0,0.0,W,0.00,66.6,57,29.95
Thu, 07-10-2014 02:30:00,75.8,83,0.0,0.0,,0.00,75.0,84,0.0,0.0,,0.00,66.6,57,29.95
Thu, 07-10-2014 02:31:00,75.8,83,0.0,0.0,,0.00,75.1,84,0.0,0.0,,0.00,66.7,58,29.95
Thu, 07-10-2014 02:32:00,75.8,83,0.0,0.0,,0.00,75.0,84,0.0,0.0,,0.00,66.7,58,29.95
Thu, 07-10-2014 02:33:00,75.8,83,0.0,0.0,,0.00,75.0,84,0.0,0.0,,0.00,66.7,58,29.95
Thu, 07-10-2014 02:34:00,75.8,83,0.0,0.0,,0.00,75.0,84,0.0,0.0,,0.00,66.7,58,29.95
Thu, 07-10-2014 02:35:00,75.8,84,0.0,0.0,,0.00,75.0,85,0.0,0.0,,0.00,66.8,58,29.95
Thu, 07-10-2014 02:36:00,75.7,84,0.0,0.0,,0.00,75.0,85,0.0,0.0,,0.00,66.8,59,29.95
Thu, 07-10-2014 02:37:00,75.8,85,0.0,0.0,,0.00,75.0,85,0.0,0.0,,0.00,66.9,59,29.95
Thu, 07-10-2014 02:38:00,75.7,85,0.0,0.0,,0.00,74.9,85,0.0,0.0,,0.00,66.9,60,29.95
Thu, 07-10-2014 02:39:00,75.7,84,0.0,0.0,,0.00,74.8,85,0.3,1.0,W,0.00,67.0,60,29.95
Thu, 07-10-2014 02:40:00,75.6,85,0.0,0.0,,0.00,74.8,86,0.0,0.0,,0.00,67.0,60,29.95
Thu, 07-10-2014 02:41:00,75.5,85,0.0,0.0,,0.00,74.7,86,0.4,1.0,W,0.00,66.9,57,29.95
Thu, 07-10-2014 02:42:00,75.5,85,0.1,1.0,W,0.00,74.6,86,0.4,1.0,W,0.00,66.8,56,29.95
Thu, 07-10-2014 02:43:00,75.4,85,0.0,0.0,,0.00,74.5,86,0.3,1.0,W,0.00,66.8,56,29.95
Thu, 07-10-2014 02:44:00,75.4,85,0.0,0.0,,0.00,74.4,86,1.1,2.0,W,0.00,66.7,57,29.95
Thu, 07-10-2014 02:45:00,75.3,85,0.0,0.0,,0.00,74.3,86,1.1,2.0,W,0.00,66.7,57,29.95
Thu, 07-10-2014 02:46:00,75.3,85,0.0,0.0,,0.00,74.3,86,0.8,2.0,W,0.00,66.7,58,29.95
Thu, 07-10-2014 02:47:00,75.2,85,0.0,0.0,,0.00,74.2,87,0.8,2.0,W,0.00,66.7,58,29.95
Thu, 07-10-2014 02:48:00,75.1,85,0.0,0.0,,0.00,74.1,87,0.8,1.0,W,0.00,66.7,58,29.95
Thu, 07-10-2014 02:49:00,75.1,85,0.2,1.0,W,0.00,74.1,86,0.3,1.0,W,0.00,66.7,58,29.95
Thu, 07-10-2014 02:50:00,75.1,85,0.1,1.0,W,0.00,74.1,87,1.1,2.0,WSW,0.00,66.7,58,29.95
Thu, 07-10-2014 02:51:00,75.0,85,0.3,1.0,W,0.00,74.1,87,0.3,1.0,WSW,0.00,66.7,58,29.95
Thu, 07-10-2014 02:52:00,75.1,85,0.1,1.0,W,0.00,74.2,87,0.8,1.0,WSW,0.00,66.8,59,29.95
Thu, 07-10-2014 02:53:00,75.0,85,0.1,1.0,W,0.00,74.2,87,0.6,1.0,WSW,0.00,66.8,59,29.95
Thu, 07-10-2014 02:54:00,75.1,85,0.3,1.0,W,0.00,74.2,87,0.2,1.0,WSW,0.00,66.9,59,29.95
Thu, 07-10-2014 02:55:00,75.1,85,0.1,1.0,W,0.00,74.2,87,0.0,0.0,,0.00,66.9,59,29.95
Thu, 07-10-2014 02:56:00,75.1,85,0.1,1.0,W,0.00,74.3,87,0.3,1.0,WSW,0.00,66.9,59,29.95
Thu, 07-10-2014 02:57:00,75.1,85,0.1,1.0,W,0.00,74.3,87,0.8,2.0,WSW,0.00,67.0,61,29.95
Thu, 07-10-2014 02:58:00,75.1,85,0.7,2.0,W,0.00,74.4,86,0.9,2.0,SSW,0.00,67.0,60,29.95
Thu, 07-10-2014 02:59:00,75.1,85,0.0,0.0,,0.00,74.4,86,0.7,2.0,SSW,0.00,67.0,58,29.95
Thu, 07-10-2014 03:00:00,75.1,85,0.1,1.0,W,0.00,74.5,86,0.5,2.0,SSW,0.00,66.9,56,29.95
Thu, 07-10-2014 03:01:00,75.1,85,0.0,0.0,,0.00,74.5,86,0.6,1.0,SSW,0.00,66.8,56,29.95
Thu, 07-10-2014 03:02:00,75.1,85,0.0,0.0,,0.00,74.6,86,0.0,0.0,,0.00,66.8,56,29.95
Thu, 07-10-2014 03:03:00,75.1,85,0.2,1.0,W,0.00,74.6,85,0.3,2.0,SSW,0.00,66.8,57,29.95
Thu, 07-10-2014 03:04:00,75.2,85,0.2,1.0,W,0.00,74.7,86,0.8,2.0,SW,0.00,66.7,57,29.95
Thu, 07-10-2014 03:05:00,75.2,84,0.6,2.0,WNW,0.00,74.7,85,0.2,1.0,W,0.00,66.7,57,29.95
Thu, 07-10-2014 03:06:00,75.2,85,0.6,2.0,WNW,0.00,74.8,85,1.4,2.0,WSW,0.00,66.8,58,29.95
Thu, 07-10-2014 03:07:00,75.2,84,0.1,1.0,W,0.00,74.8,85,0.7,2.0,WSW,0.00,66.8,58,29.95
Thu, 07-10-2014 03:08:00,75.2,84,0.3,1.0,WSW,0.00,74.8,85,0.3,1.0,WSW,0.00,66.8,58,29.95
Thu, 07-10-2014 03:09:00,75.2,84,0.1,1.0,WSW,0.00,74.9,85,0.1,1.0,WSW,0.00,66.8,58,29.95
Thu, 07-10-2014 03:10:00,75.3,84,0.4,1.0,WSW,0.00,74.9,85,0.0,0.0,,0.00,66.8,58,29.95
Thu, 07-10-2014 03:11:00,75.3,84,0.3,1.0,WSW,0.00,74.9,85,1.0,2.0,W,0.00,66.8,58,29.95
Thu, 07-10-2014 03:12:00,75.3,84,0.4,1.0,W,0.00,74.9,85,0.3,1.0,W,0.00,66.9,59,29.95
Thu, 07-10-2014 03:13:00,75.3,84,0.4,2.0,W,0.00,74.9,85,0.6,1.0,W,0.00,66.9,59,29.95
Thu, 07-10-2014 03:14:00,75.3,84,0.0,0.0,,0.00,74.9,84,0.5,2.0,W,0.00,66.9,59,29.95
