s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
 4.8054318E+000, 7.6731080E+002,-2.4904739E+002,-4.6720711E+002,-3.3883002E+001, 1.2951957E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1701149E+000, 1.8468502E+001, 4.8439828E-002
 5.1003709E+000, 7.3533332E+002,-2.3732037E+002,-4.3775909E+002,-3.5724203E+001, 1.3679985E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9202957E+000, 2.5897656E+001, 5.1531144E-002
 5.4083300E+000, 8.8695798E+002,-2.8860827E+002,-4.9339726E+002,-3.7687406E+001, 1.4432637E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9858697E+001, 6.8708311E+001, 5.4636626E-002
 5.7094216E+000, 8.5109746E+002,-2.7522286E+002,-5.7542293E+002,-4.4986256E+001, 1.4544118E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1605299E-001,-4.3080164E+001, 5.7777168E-002
 6.0030460E+000, 8.2996845E+002,-2.6957695E+002,-4.6659599E+002,-4.6079559E+001, 1.5432034E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7443877E+000, 4.9259151E+001, 6.0836378E-002
 6.3098340E+000, 1.1000557E+003,-3.5838554E+002,-7.0621891E+002,-4.6808709E+001, 1.6315350E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0153130E+001,-9.7259514E+000, 6.3920370E-002
 6.6044526E+000, 1.0693263E+003,-3.4634550E+002,-6.7790914E+002,-5.6045001E+001, 1.6745334E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1677928E+001,-9.2987779E+000, 6.7002805E-002
 6.9073014E+000, 1.0665490E+003,-3.4646889E+002,-6.2931048E+002,-6.1223601E+001, 1.6884010E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2244386E+001, 3.1234450E+001, 7.0068762E-002
 7.2009935E+000, 1.1013282E+003,-3.5929531E+002,-6.8874294E+002,-6.3631470E+001, 1.7645695E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4971945E+000,-8.5769438E+000, 7.3119909E-002
 7.5043983E+000, 1.2216862E+003,-3.9899050E+002,-6.7658800E+002,-6.5983940E+001, 1.8236055E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9357401E+001, 8.1947375E+001, 7.6167430E-002
 7.8065019E+000, 1.1476624E+003,-3.7387324E+002,-7.3944596E+002,-7.2406755E+001, 1.8381030E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9575500E+000,-3.6225420E+001, 7.9253554E-002
 8.1068630E+000, 1.2577160E+003,-4.1550778E+002,-6.5726617E+002,-7.5192657E+001, 1.9592038E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9055134E+001, 1.1170862E+002, 8.2324010E-002
 8.4026785E+000, 1.4376925E+003,-4.7336006E+002,-1.0245395E+003,-7.5628811E+001, 1.9488346E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7186014E+001,-1.3388705E+002, 8.5349359E-002
 8.7044697E+000, 1.4121901E+003,-4.6569768E+002,-7.3643115E+002,-8.4415378E+001, 1.9781903E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3081274E+001, 1.2762406E+002, 8.8376025E-002
 9.0024776E+000, 1.4309766E+003,-4.7064016E+002,-9.9643106E+002,-8.4401408E+001, 2.0359738E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2591736E+001,-1.1846008E+002, 9.1414338E-002
 9.3017855E+000, 1.4541051E+003,-4.8320483E+002,-7.7206486E+002,-9.0682694E+001, 2.0141532E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4586739E+001, 1.1016685E+002, 9.4424710E-002
 9.6052008E+000, 1.4737837E+003,-4.9028881E+002,-9.2289072E+002,-1.0031660E+002, 2.0146561E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1841802E+001,-3.7697769E+001, 9.7461106E-002
 9.9049721E+000, 1.5779433E+003,-5.2558625E+002,-8.2309582E+002,-9.6520642E+001, 2.0780927E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2682898E+001, 1.3481865E+002, 1.0049949E-001
 1.0200070E+001, 1.4741405E+003,-4.8960554E+002,-9.8139696E+002,-9.9397332E+001, 2.1050744E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4139728E+000,-9.4154246E+001, 1.0347074E-001
 1.0505571E+001, 1.7299123E+003,-5.7776420E+002,-9.5378753E+002,-1.0371508E+002, 2.1332310E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9067956E+001, 9.6778737E+001, 1.0648292E-001
 1.0804015E+001, 1.7210790E+003,-5.7199348E+002,-1.0851936E+003,-1.0701451E+002, 2.1707496E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0026374E+001,-4.0951874E+001, 1.0949692E-001
 1.1107075E+001, 1.6990679E+003,-5.6723537E+002,-1.0247722E+003,-1.1007861E+002, 2.1402153E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5292771E+001,-8.7814337E-001, 1.1248989E-001
 1.1404648E+001, 1.7322921E+003,-5.8455392E+002,-9.2230423E+002,-1.1250801E+002, 2.1976458E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6614448E+001, 1.1512356E+002, 1.1547054E-001
 1.1703400E+001, 1.9543654E+003,-6.5540161E+002,-1.1516079E+003,-1.1678697E+002, 2.2575567E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8877388E+001, 3.2826500E+001, 1.1842476E-001
 1.2002151E+001, 1.8427743E+003,-6.2145363E+002,-1.0261846E+003,-1.2872184E+002, 2.1848623E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7512178E+001, 6.8599146E+001, 1.2137501E-001
 1.2303494E+001, 1.6975360E+003,-5.7863124E+002,-1.0310129E+003,-1.3466715E+002, 2.2182905E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7616074E+000,-4.4556974E+001, 1.2432710E-001
 1.2603077E+001, 2.1024194E+003,-7.1663352E+002,-1.1779118E+003,-1.3549232E+002, 2.2362877E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6688271E+001, 7.4618057E+001, 1.2727707E-001
 1.2901249E+001, 1.9794744E+003,-6.7731224E+002,-1.1181271E+003,-1.4212119E+002, 2.2539986E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4159876E+001, 4.4167938E+001, 1.3020295E-001
 1.3203981E+001, 2.0541594E+003,-7.0077727E+002,-1.2089007E+003,-1.4155183E+002, 2.2204429E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3778504E+001, 5.1500172E+000, 1.3313679E-001
 1.3506207E+001, 2.0906588E+003,-7.1870328E+002,-1.0934192E+003,-1.4547181E+002, 2.3428741E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3124741E+001, 1.3540739E+002, 1.3608193E-001
 1.3803262E+001, 2.5265168E+003,-8.6819294E+002,-1.4964087E+003,-1.5299520E+002, 2.4383610E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1132719E+001, 1.1358301E+001, 1.3898808E-001
 1.4100410E+001, 2.2706630E+003,-7.8046386E+002,-1.2304264E+003,-1.6584820E+002, 2.3622551E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5696536E+001, 9.6286804E+001, 1.4185942E-001
 1.4404096E+001, 2.1579831E+003,-7.5055936E+002,-1.4084150E+003,-1.6384294E+002, 2.4700589E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2892228E+000,-1.6236411E+002, 1.4475945E-001
 1.4707782E+001, 2.3698034E+003,-8.2415890E+002,-1.1437516E+003,-1.6181212E+002, 2.4674470E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6562911E+001, 2.4254823E+002, 1.4767684E-001
 1.5003261E+001, 2.3912040E+003,-8.3157401E+002,-1.4146248E+003,-1.6126702E+002, 2.4934528E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5890972E+001,-1.3768360E+001, 1.5054080E-001
 1.5309811E+001, 2.5150373E+003,-8.7710681E+002,-1.2358540E+003,-1.7313097E+002, 2.5125504E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6872887E+001, 2.3145808E+002, 1.5341396E-001
 1.5606721E+001, 2.5903215E+003,-8.9863817E+002,-1.6314762E+003,-1.7874970E+002, 2.5442348E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4692254E+001,-1.1599830E+002, 1.5628424E-001
 1.5902629E+001, 2.3902097E+003,-8.5565113E+002,-1.2798424E+003,-1.9271822E+002, 2.5984732E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6808876E+001, 6.4596417E+001, 1.5909035E-001
 1.6200251E+001, 2.7408929E+003,-9.9179971E+002,-1.4951127E+003,-1.9739834E+002, 2.5691527E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0640970E+001, 5.9151267E+001, 1.6189005E-001
 1.6502705E+001, 2.3808704E+003,-8.7942026E+002,-1.2064591E+003,-2.0458592E+002, 2.5958286E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3512929E+000, 9.3000928E+001, 1.6471380E-001
 1.6804457E+001, 2.7029524E+003,-9.8221636E+002,-1.4832246E+003,-2.0366418E+002, 2.6232217E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4753651E+001, 3.6470531E+001, 1.6754073E-001
 1.7103634E+001, 2.6643755E+003,-9.6655226E+002,-1.3541541E+003,-2.1268829E+002, 2.7437490E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1702435E+001, 1.3372467E+002, 1.7034562E-001
 1.7407797E+001, 2.8829009E+003,-1.0627878E+003,-1.5954271E+003,-2.2986911E+002, 2.6957207E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.2270720E+001,-2.4873260E+000, 1.7315219E-001
 1.7701330E+001, 2.6493346E+003,-1.0267546E+003,-1.3136903E+003,-2.5445381E+002, 2.5299501E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2904494E+001, 5.6965850E+001, 1.7591438E-001
 1.8004614E+001, 2.5959608E+003,-1.0118537E+003,-1.3501905E+003,-2.5726634E+002, 2.5794032E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5935265E+000,-2.0770262E+001, 1.7866600E-001
 1.8305092E+001, 2.8422212E+003,-1.0867224E+003,-1.3129528E+003,-2.4843674E+002, 2.5645343E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9365479E+001, 1.9667367E+002, 1.8144063E-001
 1.8607719E+001, 2.9670876E+003,-1.1575567E+003,-1.4925685E+003,-2.5818949E+002, 2.5504217E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7780964E+001, 6.1323329E+001, 1.8419710E-001
 1.8904049E+001, 2.9044128E+003,-1.1580547E+003,-1.4554133E+003,-2.7043017E+002, 2.5608123E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7552134E+001, 2.3075462E+001, 1.8692306E-001
 1.9207497E+001, 2.6201223E+003,-1.0682791E+003,-1.3375656E+003,-2.7305542E+002, 2.4812182E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0223799E+000,-5.6296564E+001, 1.8964304E-001
 1.9507977E+001, 2.8728145E+003,-1.2135051E+003,-1.3186358E+003,-2.7679703E+002, 2.5831945E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7318476E+001, 6.6459787E+001, 1.9237165E-001
 1.9805300E+001, 2.6862620E+003,-1.1220280E+003,-1.1754020E+003,-2.7500921E+002, 2.7493207E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7690662E+000, 1.1657210E+002, 1.9505300E-001
 2.0107267E+001, 2.8760981E+003,-1.1813322E+003,-1.4123632E+003,-2.7365646E+002, 2.5445950E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8634975E+001, 1.1290918E+001, 1.9773465E-001
 2.0408333E+001, 3.1379696E+003,-1.3411843E+003,-1.4569842E+003,-2.8667725E+002, 2.6562424E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8265909E+001, 5.5780056E+001, 2.0042277E-001
 2.0704212E+001, 3.3651304E+003,-1.3994658E+003,-1.5619635E+003,-2.8954309E+002, 2.7126739E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7542506E+001, 1.1687062E+002, 2.0306543E-001
 2.1002480E+001, 3.3070279E+003,-1.3391250E+003,-1.6433344E+003,-2.8293988E+002, 2.4919403E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6906252E+001, 4.4120626E+001, 2.0568468E-001
 2.1302502E+001, 3.1478088E+003,-1.3680106E+003,-1.5169925E+003,-2.9341022E+002, 2.5184652E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9284737E+001,-2.8086069E+001, 2.0831478E-001
 2.1601645E+001, 3.1211969E+003,-1.3183298E+003,-1.4568885E+003,-2.8746518E+002, 2.5259664E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7496932E+000, 6.1039342E+001, 2.1093456E-001
 2.1900789E+001, 3.2159342E+003,-1.3429359E+003,-1.4388918E+003,-2.7965610E+002, 2.4536457E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8309736E+001, 1.5690408E+002, 2.1353675E-001
 2.2209583E+001, 3.5886272E+003,-1.5554754E+003,-1.6276941E+003,-3.0512611E+002, 2.7410168E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0032856E+002, 1.0307259E+002, 2.1616784E-001
 2.2508728E+001, 3.3984902E+003,-1.4457515E+003,-1.7143892E+003,-3.1053967E+002, 2.6366416E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9075520E+001,-6.9553540E+001, 2.1878577E-001
 2.2807873E+001, 3.5769195E+003,-1.5549814E+003,-1.6202004E+003,-3.1514180E+002, 2.5584807E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8921335E+001, 8.9154470E+001, 2.2134910E-001
 2.3106234E+001, 3.5993923E+003,-1.6044595E+003,-1.4968550E+003,-3.2417777E+002, 2.6072467E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4374224E+001, 1.7650724E+002, 2.2389260E-001
 2.3404974E+001, 3.5966066E+003,-1.5838181E+003,-1.6775667E+003,-3.1234301E+002, 2.5689961E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8731770E+001, 2.5447815E+001, 2.2642266E-001
 2.3702055E+001, 3.6138947E+003,-1.6152670E+003,-1.7009467E+003,-3.1883985E+002, 2.6096292E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9545644E+001,-1.8549273E+001, 2.2893948E-001
 2.4003284E+001, 3.3326587E+003,-1.5804756E+003,-1.3607840E+003,-3.2806726E+002, 2.4684907E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2203020E+000, 6.5800333E+001, 2.3145105E-001
 2.4301350E+001, 3.7313187E+003,-1.7154980E+003,-1.5721960E+003,-3.2524281E+002, 2.4870971E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5772112E+001, 1.2086905E+002, 2.3395151E-001
 2.4607666E+001, 3.8937465E+003,-1.7254159E+003,-1.8912918E+003,-3.3005888E+002, 2.4473887E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6155895E+001,-5.0572731E+001, 2.3646438E-001
 2.4907171E+001, 3.5327585E+003,-1.6789028E+003,-1.5861677E+003,-3.2863980E+002, 2.4805246E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1318237E+001,-5.8471265E+001, 2.3896006E-001
 2.5200991E+001, 3.3268056E+003,-1.5974087E+003,-1.2584046E+003,-3.2912886E+002, 2.5080114E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7907430E+001, 1.4437147E+002, 2.4139610E-001
 2.5507380E+001, 3.7019794E+003,-1.6909080E+003,-1.6027129E+003,-3.2458279E+002, 2.5641243E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8246742E+001, 8.6339835E+001, 2.4384888E-001
 2.5802805E+001, 4.1180204E+003,-1.8861869E+003,-1.8931495E+003,-3.3580388E+002, 2.5788708E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9488631E+001, 5.4589759E+000, 2.4629276E-001
 2.6105568E+001, 4.1444804E+003,-1.8562365E+003,-1.8851395E+003,-3.3045646E+002, 2.6543812E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0940900E+001, 7.5302407E+001, 2.4870753E-001
 2.6405949E+001, 3.7797671E+003,-1.8318053E+003,-1.5227368E+003,-3.3654427E+002, 2.6317631E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4299142E+001, 9.1312527E+001, 2.5113187E-001
 2.6707203E+001, 3.7706508E+003,-1.8140103E+003,-1.5679891E+003,-3.3244584E+002, 2.6497224E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8084690E+001, 5.8855265E+001, 2.5353372E-001
 2.7006021E+001, 4.2640719E+003,-2.0049411E+003,-1.8669212E+003,-3.4344911E+002, 2.5399798E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1951131E+001, 5.1300414E+001, 2.5591167E-001
 2.7302069E+001, 4.2539024E+003,-2.0383216E+003,-1.7801807E+003,-3.5182813E+002, 2.6034915E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3243726E+001, 8.6175397E+001, 2.5826176E-001
 2.7606461E+001, 3.8417129E+003,-1.9158395E+003,-1.6060008E+003,-3.4646661E+002, 2.5996292E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3509608E+001,-2.3994323E+001, 2.6061517E-001
 2.7900902E+001, 3.8033139E+003,-1.8764521E+003,-1.5340887E+003,-3.4131956E+002, 2.6891243E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1803129E+000, 5.4142742E+001, 2.6295057E-001
 2.8205975E+001, 4.3756431E+003,-2.0347729E+003,-1.8784293E+003,-3.3883819E+002, 2.5869048E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5892063E+001, 1.2618962E+002, 2.6527416E-001
 2.8507454E+001, 4.3542824E+003,-2.0018701E+003,-2.0613180E+003,-3.3826309E+002, 2.6540799E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1075441E+001,-4.4514760E+001, 2.6761102E-001
 2.8800859E+001, 4.0436923E+003,-2.0090546E+003,-1.6785518E+003,-3.3554432E+002, 2.3461967E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0315673E+000, 2.2887677E+001, 2.6988644E-001
 2.9102194E+001, 3.9974316E+003,-1.9614630E+003,-1.5819081E+003,-3.3248430E+002, 2.2774032E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2049488E+001, 1.2385356E+002, 2.7214910E-001
 2.9403528E+001, 3.8336254E+003,-1.9774060E+003,-1.5442238E+003,-3.3618985E+002, 2.3721926E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1430691E+000,-2.1822056E+001, 2.7442767E-001
 2.9704865E+001, 4.2770745E+003,-2.0854874E+003,-1.8754779E+003,-3.3785106E+002, 2.2848047E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5269599E+001,-1.9457066E+001, 2.7669184E-001
 3.0003027E+001, 4.2531690E+003,-2.0321187E+003,-1.8120239E+003,-3.3216347E+002, 2.2953883E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8080700E+001, 7.9158283E+001, 2.7893202E-001
 3.0308327E+001, 4.0793521E+003,-2.0202871E+003,-1.7612877E+003,-3.3134534E+002, 2.3407404E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6339842E+001,-3.1227299E+001, 2.8117095E-001
 3.0600550E+001, 4.2267303E+003,-2.0509688E+003,-1.7758655E+003,-3.1496138E+002, 2.2577190E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1111943E+001, 8.7192295E+001, 2.8336714E-001
 3.0902935E+001, 4.4246521E+003,-2.0998320E+003,-1.9447201E+003,-3.1871183E+002, 2.3974641E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4247966E+001, 6.3785647E+001, 2.8554440E-001
 3.1201786E+001, 4.2321851E+003,-2.0973729E+003,-1.8460778E+003,-3.2689385E+002, 2.2462443E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5401984E+001,-3.5913178E+001, 2.8773298E-001
 3.1503944E+001, 4.7044609E+003,-2.2890761E+003,-1.9329538E+003,-3.3043485E+002, 2.0533217E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7382579E+001, 1.5404944E+002, 2.8990364E-001
 3.1805031E+001, 4.7415037E+003,-2.2410854E+003,-2.1323575E+003,-3.2764510E+002, 2.0944435E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5812448E+001, 4.2510176E+001, 2.9206934E-001
 3.2107620E+001, 4.5245882E+003,-2.2272971E+003,-2.0065250E+003,-3.2832865E+002, 2.0641565E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1226584E+001,-3.5498358E+001, 2.9422308E-001
 3.2406300E+001, 4.1496696E+003,-2.1362189E+003,-1.6179567E+003,-3.2014544E+002, 2.0396434E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0444232E+001, 7.7388120E+001, 2.9635186E-001
 3.2702511E+001, 4.5471101E+003,-2.1893481E+003,-1.9824840E+003,-3.2061947E+002, 2.0335172E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3655741E+001, 5.6692059E+001, 2.9844104E-001
 3.3000389E+001, 4.2752664E+003,-2.1596902E+003,-1.9094507E+003,-3.1912124E+002, 1.8861973E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6135863E+001,-1.1110958E+002, 3.0051584E-001
 3.3300404E+001, 4.3289816E+003,-2.2393013E+003,-1.6064695E+003,-3.2188420E+002, 1.7897644E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3913976E+001, 1.6311635E+002, 3.0258865E-001
 3.3604916E+001, 4.6285232E+003,-2.1885811E+003,-2.0743556E+003,-3.2086021E+002, 1.8112486E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0701325E+001, 4.6537480E+001, 3.0467434E-001
 3.3903923E+001, 4.6742790E+003,-2.2006379E+003,-2.3173859E+003,-3.1703644E+002, 2.0295576E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6469169E+001,-1.5875174E+002, 3.0673969E-001
 3.4205540E+001, 4.6451072E+003,-2.2665985E+003,-1.9437774E+003,-3.1966731E+002, 1.9928679E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2912776E+001, 1.1705694E+002, 3.0877805E-001
