s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
 3.9040110E+000, 5.8135578E+002,-1.8844864E+002,-5.0551656E+002,-1.9140523E+001, 1.1348953E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9917900E+000,-1.3061505E+002, 3.9128034E-002
 4.2053223E+000, 6.9349042E+002,-2.2490990E+002,-2.8714916E+002,-2.0897538E+001, 1.2228786E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8673208E+000, 1.6175670E+002, 4.2230794E-002
 4.5032344E+000, 6.7600140E+002,-2.1838951E+002,-3.9093745E+002,-2.4418518E+001, 1.2547284E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4488567E+000, 4.3510640E+001, 4.5330859E-002
 4.8070412E+000, 6.8215873E+002,-2.2141488E+002,-4.6132586E+002,-2.7873463E+001, 1.3438080E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1317459E+000,-2.7111662E+001, 4.8444741E-002
 5.1072268E+000, 8.3537056E+002,-2.7143752E+002,-4.0696575E+002,-2.8056420E+001, 1.4345659E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2164856E+001, 1.3034544E+002, 5.1560341E-002
 5.4038029E+000, 8.6084840E+002,-2.7746527E+002,-6.0835505E+002,-2.8965247E+001, 1.5181682E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4405324E+000,-5.2418996E+001, 5.4637675E-002
 5.7018361E+000, 9.7021777E+002,-3.1448427E+002,-5.5083728E+002,-3.4870980E+001, 1.5846610E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6068073E+001, 7.1609906E+001, 5.7699821E-002
 6.0038362E+000, 9.0378830E+002,-2.9179374E+002,-6.2929763E+002,-3.8213993E+001, 1.6562734E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3648397E+000,-5.3860783E+001, 6.0790246E-002
 6.3006911E+000, 1.0186261E+003,-3.3057384E+002,-6.5403909E+002,-4.0812738E+001, 1.7131315E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6006681E+000,-5.0864277E+000, 6.3867971E-002
 6.6048641E+000, 1.0558119E+003,-3.4395112E+002,-6.2726062E+002,-4.4481669E+001, 1.7816191E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7811569E+000, 4.1900084E+001, 6.6951928E-002
 6.9036508E+000, 1.1968729E+003,-3.8631152E+002,-8.4371951E+002,-4.4608912E+001, 1.8671685E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8936185E+000,-7.5899871E+001, 7.0038351E-002
 7.2051258E+000, 1.0302416E+003,-3.3376617E+002,-6.3182421E+002,-4.8151552E+001, 1.8808365E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8118530E+000, 1.8380528E+001, 7.3106351E-002
 7.5050778E+000, 1.1591241E+003,-3.7561608E+002,-7.6587673E+002,-4.8233839E+001, 1.9517639E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9537799E+000,-2.8650785E+001, 7.6177455E-002
 7.8039002E+000, 1.3397200E+003,-4.3462624E+002,-8.2374995E+002,-5.0190248E+001, 2.0521870E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0349530E+001, 3.3205727E+001, 7.9230423E-002
 8.1008549E+000, 1.4497876E+003,-4.6856122E+002,-9.1302160E+002,-5.7004950E+001, 2.1273318E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5762744E+001, 1.3327138E+001, 8.2260099E-002
 8.4009409E+000, 1.3418014E+003,-4.3412672E+002,-8.7237881E+002,-5.9057889E+001, 2.1749586E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9673476E+000,-2.1587024E+001, 8.5292669E-002
 8.7053232E+000, 1.2776568E+003,-4.1666084E+002,-7.4503045E+002,-5.7817331E+001, 2.1812331E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.5521034E+000, 6.0329427E+001, 8.8354747E-002
 9.0032301E+000, 1.5201190E+003,-4.9191709E+002,-1.0018377E+003,-5.8373096E+001, 2.2295191E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4444579E+001,-2.9779332E+001, 9.1401399E-002
 9.3011360E+000, 1.5127774E+003,-4.9155297E+002,-9.0701051E+002,-6.1558190E+001, 2.2915758E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5606827E+001, 5.4947323E+001, 9.4408956E-002
 9.6060524E+000, 1.6284397E+003,-5.3014122E+002,-1.0429227E+003,-6.2444915E+001, 2.4006037E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8130723E+000,-4.6685444E+000, 9.7444705E-002
 9.9054441E+000, 1.7637496E+003,-5.7388491E+002,-1.0825287E+003,-6.4757791E+001, 2.5066118E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1101623E+001, 4.5084815E+001, 1.0048181E-001
 1.0201881E+001, 1.3986866E+003,-4.5576408E+002,-8.9692399E+002,-6.7075635E+001, 2.4459957E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3267229E+000,-1.8631082E+001, 1.0346760E-001
 1.0500396E+001, 1.5900099E+003,-5.2338251E+002,-9.3577046E+002,-7.0074759E+001, 2.4959794E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8086580E+001, 6.3278147E+001, 1.0644316E-001
 1.0804880E+001, 1.9801014E+003,-6.3991120E+002,-1.2948706E+003,-6.8598584E+001, 2.6355491E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3295438E+001,-2.0643478E+001, 1.0945203E-001
 1.1103394E+001, 1.9377209E+003,-6.2954432E+002,-1.2327345E+003,-7.2135764E+001, 2.7144998E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1060052E+000, 6.0208138E+000, 1.1245332E-001
 1.1405247E+001, 1.9748080E+003,-6.4409367E+002,-1.2324947E+003,-7.5939227E+001, 2.9039063E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4730344E+001, 2.5184296E+001, 1.1543248E-001
 1.1700551E+001, 1.8621496E+003,-6.0227350E+002,-1.2366518E+003,-7.3903007E+001, 2.8738481E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1311886E+000,-4.7804905E+001, 1.1838900E-001
 1.2004591E+001, 1.8230799E+003,-5.9459242E+002,-1.1362190E+003,-7.5974720E+001, 2.8431226E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9955030E-001, 1.9136824E+001, 1.2134820E-001
 1.2300411E+001, 1.8538558E+003,-6.0211496E+002,-1.1539117E+003,-7.7062755E+001, 2.9192241E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0703727E+001, 2.3685682E+001, 1.2430113E-001
 1.2601710E+001, 2.2760790E+003,-7.4006545E+002,-1.4162699E+003,-8.2388579E+001, 3.0137463E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2767994E+001, 4.0368811E+001, 1.2723296E-001
 1.2905108E+001, 1.9901299E+003,-6.4842602E+002,-1.2451126E+003,-8.5804093E+001, 2.9171048E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9430648E+001, 1.3704273E+001, 1.3019308E-001
 1.3204929E+001, 2.0890045E+003,-6.8083956E+002,-1.2895718E+003,-8.8720002E+001, 3.0787867E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5437840E+001, 3.2951929E+001, 1.3313613E-001
 1.3501785E+001, 2.4309972E+003,-7.8523393E+002,-1.5261626E+003,-8.7680546E+001, 3.2727606E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4706497E+001, 3.5192838E+001, 1.3604014E-001
 1.3802531E+001, 2.3363997E+003,-7.5895422E+002,-1.5015358E+003,-9.2261145E+001, 3.2290580E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5085493E+000,-1.3122423E+001, 1.3893883E-001
 1.4100669E+001, 2.0112728E+003,-6.5889233E+002,-1.2769322E+003,-1.0018895E+002, 3.1093145E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1658767E+001,-2.1631277E+001, 1.4183360E-001
 1.4404104E+001, 1.9557699E+003,-6.3940235E+002,-1.1977164E+003,-9.5693169E+001, 3.0982296E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0638461E+000, 2.6056203E+001, 1.4473289E-001
 1.4704974E+001, 2.3637794E+003,-7.6401027E+002,-1.4816804E+003,-9.7272202E+001, 3.2085197E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8718295E+001, 2.4025015E+001, 1.4763512E-001
 1.5000786E+001, 2.6559458E+003,-8.6277297E+002,-1.6697107E+003,-1.0110185E+002, 3.1807893E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6869763E+001, 2.5541072E+001, 1.5049188E-001
 1.5303596E+001, 2.6364333E+003,-8.6259040E+002,-1.6126003E+003,-1.2058067E+002, 3.3079550E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5306335E+001, 4.3969902E+001, 1.5334711E-001
 1.5603249E+001, 2.4468775E+003,-8.1274709E+002,-1.5122614E+003,-1.3888184E+002, 3.1038179E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4082881E+001,-1.3909060E+001, 1.5621022E-001
 1.5903040E+001, 2.2414276E+003,-7.4693789E+002,-1.4001959E+003,-1.3896347E+002, 3.1883299E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0261258E+000,-4.1481298E+001, 1.5905038E-001
 1.6202831E+001, 2.6260763E+003,-8.5948866E+002,-1.6110769E+003,-1.3402923E+002, 3.0956953E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7056945E+001, 2.4577136E+001, 1.6187971E-001
 1.6501274E+001, 2.5380724E+003,-8.2406034E+002,-1.6119241E+003,-1.2487838E+002, 3.0236320E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5225671E+001,-1.9766837E+001, 1.6469122E-001
 1.6800671E+001, 2.6930504E+003,-8.7730055E+002,-1.7020291E+003,-1.2029342E+002, 3.3762250E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1091290E+001,-3.1964501E+000, 1.6749201E-001
 1.7102818E+001, 3.1321123E+003,-1.0108835E+003,-1.9478673E+003,-1.2144059E+002, 3.6868737E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9569760E+001, 5.5607878E+001, 1.7029849E-001
 1.7404137E+001, 3.4454174E+003,-1.1198326E+003,-2.1655338E+003,-1.2401752E+002, 3.9310081E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3831701E+001, 3.9964503E+001, 1.7310328E-001
 1.7700359E+001, 2.9411054E+003,-9.6411921E+002,-1.8685421E+003,-1.3423067E+002, 3.8741991E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0511554E+001,-2.1912344E+001, 1.7586832E-001
 1.8003456E+001, 2.5860819E+003,-8.5252848E+002,-1.6230784E+003,-1.3248877E+002, 3.7452818E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1890780E+001,-1.8268518E+001, 1.7863249E-001
 1.8303213E+001, 2.8006851E+003,-9.1992538E+002,-1.7276105E+003,-1.2881576E+002, 3.5910592E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2510150E+001, 2.7924480E+001, 1.8140039E-001
 1.8602921E+001, 2.6879866E+003,-8.9088666E+002,-1.6531298E+003,-1.2947664E+002, 3.5588680E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7444348E+000, 1.8052389E+001, 1.8414149E-001
 1.8902004E+001, 3.0609087E+003,-1.0074583E+003,-1.9250951E+003,-1.3141594E+002, 3.5021574E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5514643E+001, 4.4152324E-001, 1.8686739E-001
 1.9203218E+001, 3.1531714E+003,-1.0318626E+003,-1.9879561E+003,-1.3635026E+002, 3.6708160E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0774973E+000, 6.7320544E-001, 1.8958937E-001
 1.9502914E+001, 3.2459376E+003,-1.0587130E+003,-2.0605019E+003,-1.3300670E+002, 3.7760940E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3825011E+001,-2.5078860E+000, 1.9230014E-001
 1.9801786E+001, 3.1837361E+003,-1.0414307E+003,-2.0323183E+003,-1.3725686E+002, 3.7348207E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7010977E+000,-2.3534977E+001, 1.9499080E-001
 2.0101068E+001, 3.2851217E+003,-1.0775917E+003,-2.0501506E+003,-1.3946013E+002, 3.8027203E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5835965E+001, 2.1722012E+001, 1.9766799E-001
 2.0403427E+001, 3.2283567E+003,-1.0499830E+003,-2.0339994E+003,-1.4702533E+002, 3.6897115E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1287406E+001, 1.0386068E+000, 2.0034692E-001
 2.0702635E+001, 2.6325714E+003,-8.6898145E+002,-1.6345139E+003,-1.5065132E+002, 3.2698471E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1529706E+001,-1.8305451E+001, 2.0301358E-001
 2.1000149E+001, 2.8545323E+003,-9.2958573E+002,-1.8071978E+003,-1.4704451E+002, 3.5465598E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3908088E+001,-2.5749194E+001, 2.0564635E-001
 2.1300627E+001, 3.5964965E+003,-1.1737776E+003,-2.2011313E+003,-1.4845217E+002, 3.7048747E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8614342E+001, 7.6840199E+001, 2.0827236E-001
 2.1601391E+001, 3.8127475E+003,-1.2441989E+003,-2.3983682E+003,-1.5810595E+002, 4.1456576E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6796866E+001, 1.6220115E+001, 2.1090006E-001
 2.1902868E+001, 4.2308908E+003,-1.3727125E+003,-2.6735710E+003,-1.5905978E+002, 4.4913222E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5682566E+001, 3.0038845E+001, 2.1351858E-001
 2.2202147E+001, 3.0881089E+003,-1.0299930E+003,-1.9375489E+003,-1.6632894E+002, 4.1284048E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0023290E+001,-4.1633564E+001, 2.1611927E-001
 2.2500256E+001, 3.7247932E+003,-1.2396890E+003,-2.3126543E+003,-1.7360041E+002, 3.9808082E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2715911E+001, 2.8303587E+000, 2.1869200E-001
 2.2803188E+001, 3.2142796E+003,-1.0694943E+003,-1.9814788E+003,-1.8184020E+002, 3.8146689E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0661183E+001,-1.4719032E+001, 2.2126663E-001
 2.3101877E+001, 3.4125528E+003,-1.1446070E+003,-2.1153389E+003,-1.7751870E+002, 4.0263015E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1170010E+000,-2.0885477E+001, 2.2383120E-001
 2.3402662E+001, 4.1062284E+003,-1.3509580E+003,-2.5549722E+003,-1.8639432E+002, 4.2615339E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7742056E+001, 1.8165418E+001, 2.2637468E-001
 2.3701033E+001, 4.0053277E+003,-1.2997108E+003,-2.5455790E+003,-1.7329073E+002, 4.3472522E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6374187E+000,-8.9055469E+000, 2.2890198E-001
 2.4002600E+001, 3.9281891E+003,-1.2787819E+003,-2.4996242E+003,-1.5840830E+002, 4.3808673E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6360489E+000,-4.2444365E+000, 2.3142008E-001
 2.4300310E+001, 3.5454168E+003,-1.1602316E+003,-2.2643921E+003,-1.6206019E+002, 4.1669250E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7775075E+001,-3.7100144E+001, 2.3392220E-001
 2.4602064E+001, 3.4178827E+003,-1.1267483E+003,-2.1041641E+003,-1.7780743E+002, 4.0442071E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8783007E+001, 1.3207122E+001, 2.3641151E-001
 2.4900351E+001, 3.9825568E+003,-1.3058477E+003,-2.5005800E+003,-1.7503242E+002, 4.2742813E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2535213E+001, 5.3710252E+000, 2.3888974E-001
 2.5201952E+001, 3.9174104E+003,-1.2860281E+003,-2.4741692E+003,-1.7379190E+002, 4.3125500E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7518820E+000,-1.2266338E+001, 2.4135302E-001
 2.5503242E+001, 4.0184678E+003,-1.3368482E+003,-2.5041915E+003,-1.7847695E+002, 4.4489056E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3678566E+001, 3.4001706E+000, 2.4381570E-001
 2.5800131E+001, 4.2414841E+003,-1.4130911E+003,-2.6769231E+003,-1.8372501E+002, 4.3340095E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8839282E+000,-2.7921084E+001, 2.4624527E-001
 2.6102636E+001, 3.8733391E+003,-1.2893467E+003,-2.4026713E+003,-1.8291247E+002, 4.1519844E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4853501E+001, 2.5605257E+000, 2.4866606E-001
 2.6402292E+001, 3.4727778E+003,-1.1625544E+003,-2.1535185E+003,-1.7920702E+002, 4.2643664E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5634591E+001,-1.8237624E+001, 2.5108340E-001
 2.6702383E+001, 4.4129416E+003,-1.4529952E+003,-2.7223083E+003,-1.8080546E+002, 4.5022316E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8193632E+001, 6.1334859E+001, 2.5347811E-001
 2.7001686E+001, 5.1237520E+003,-1.6904323E+003,-3.1915893E+003,-1.8195434E+002, 4.8476612E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7472530E+001, 6.4623707E+001, 2.5585678E-001
 2.7300282E+001, 4.1913779E+003,-1.3905516E+003,-2.6856282E+003,-1.9405969E+002, 4.7727487E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6817675E+001,-7.4088822E+001, 2.5821690E-001
 2.7600863E+001, 3.7827402E+003,-1.2560256E+003,-2.3617475E+003,-2.0426658E+002, 4.6567377E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2369487E+001,-3.4642834E+001, 2.6056717E-001
 2.7901594E+001, 3.7762345E+003,-1.2657263E+003,-2.3230244E+003,-1.9363239E+002, 4.1517463E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.6763258E+000,-1.9968109E+000, 2.6291175E-001
 2.8201824E+001, 4.2451612E+003,-1.3819307E+003,-2.6942613E+003,-1.8276721E+002, 4.2137194E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8425202E-001,-9.5843443E+000, 2.6524080E-001
 2.8502413E+001, 4.4451269E+003,-1.4403886E+003,-2.8163146E+003,-1.6994874E+002, 4.5935035E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2735468E+001, 2.3068436E+001, 2.6755514E-001
 2.8802294E+001, 4.2703523E+003,-1.4029291E+003,-2.6646661E+003,-1.5810827E+002, 4.5814565E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0307333E+000, 4.9230285E+001, 2.6985374E-001
 2.9100622E+001, 5.4729255E+003,-1.7768935E+003,-3.4211633E+003,-1.6173885E+002, 5.1332180E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3804292E+002, 1.1826313E+002, 2.7212986E-001
 2.9401392E+001, 4.4646012E+003,-1.4838230E+003,-2.8625244E+003,-1.7390110E+002, 4.9263336E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6489344E+001,-5.0720946E+001, 2.7439472E-001
 2.9702740E+001, 4.0806805E+003,-1.3639145E+003,-2.5742476E+003,-1.7490888E+002, 4.7496305E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4953773E+001,-2.7640794E+001, 2.7665729E-001
 3.0002111E+001, 4.6896162E+003,-1.5507778E+003,-2.9154498E+003,-1.6659056E+002, 4.7261435E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9734313E+001, 6.1524171E+001, 2.7889939E-001
 3.0302412E+001, 4.1230905E+003,-1.3744316E+003,-2.5994712E+003,-1.6838711E+002, 4.3629701E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0000940E+001,-1.4836333E+001, 2.8112416E-001
 3.0602211E+001, 4.6051584E+003,-1.5138786E+003,-2.9118781E+003,-1.6402716E+002, 4.7321667E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0130856E+001, 2.0106766E+001, 2.8333604E-001
 3.0901272E+001, 5.3379921E+003,-1.7399756E+003,-3.3293379E+003,-1.6849847E+002, 5.1299733E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4199151E+001, 1.0531014E+002, 2.8552858E-001
 3.1200518E+001, 4.4871801E+003,-1.4745199E+003,-2.8338108E+003,-1.7586127E+002, 4.7501853E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7266189E+001, 7.7383363E+000, 2.8770546E-001
 3.1502502E+001, 4.3669481E+003,-1.4490881E+003,-2.7131741E+003,-1.7725353E+002, 4.4418812E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4867033E+001, 3.1874231E+001, 2.8987787E-001
 3.1801163E+001, 4.6861246E+003,-1.5485246E+003,-2.9937830E+003,-1.5214673E+002, 4.5819812E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9015288E+001,-3.7477463E+000, 2.9203403E-001
 3.2100620E+001, 4.9112373E+003,-1.6082078E+003,-3.1257197E+003,-1.4528621E+002, 4.7397726E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0804800E+000, 3.6763409E+001, 2.9416647E-001
 3.2401215E+001, 4.7482868E+003,-1.5507523E+003,-3.0673439E+003,-1.4248604E+002, 4.9002860E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8442931E+000,-7.3951149E+000, 2.9629150E-001
 3.2701015E+001, 4.5348826E+003,-1.4881852E+003,-2.8812071E+003,-1.3376326E+002, 4.7955532E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2484346E+001, 3.6522593E+001, 2.9840344E-001
 3.3002743E+001, 4.8974189E+003,-1.6047087E+003,-3.0870722E+003,-1.4557561E+002, 4.6076762E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9669300E+001, 6.4670103E+001, 3.0050496E-001
 3.3301319E+001, 4.6256795E+003,-1.5054157E+003,-2.9857422E+003,-1.4845414E+002, 4.3940961E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0851593E+001,-9.5383813E+000, 3.0258787E-001
 3.3602795E+001, 4.6532996E+003,-1.5040281E+003,-3.0087950E+003,-1.4950326E+002, 4.4405590E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4057803E+001,-4.5863012E+000, 3.0465470E-001
 3.3903072E+001, 4.5882314E+003,-1.4864455E+003,-2.9222894E+003,-1.4779155E+002, 4.2341461E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0551123E+001, 3.5939060E+001, 3.0671329E-001
 3.4201633E+001, 4.8740125E+003,-1.5729621E+003,-3.0571912E+003,-1.3438559E+002, 4.4258381E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2348710E+001, 1.1389941E+002, 3.0874768E-001
