s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
 5.1024151E+000, 3.6630244E+002,-1.1843623E+002, 4.6625799E+001,-1.3429319E+001, 7.7190042E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9703957E+000, 2.8183459E+002, 2.3524238E-002
 5.4000292E+000, 3.9855375E+002,-1.2830775E+002,-4.0981252E+002,-1.5024699E+001, 8.1638562E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2525502E+000,-1.5377483E+002, 2.4935046E-002
 5.7030487E+000, 4.0598825E+002,-1.3111377E+002,-1.0363919E+002,-1.7518119E+001, 8.5009755E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9137343E+000, 1.5456727E+002, 2.6343210E-002
 6.0010209E+000, 4.4546948E+002,-1.4408531E+002,-2.6516406E+002,-1.9695048E+001, 8.9196783E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4184067E+000, 1.7417031E+001, 2.7751071E-002
 6.3000064E+000, 4.5694747E+002,-1.4715316E+002,-2.0101390E+002,-2.0290519E+001, 9.3205971E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4537102E+000, 8.9421953E+001, 2.9153450E-002
 6.6044087E+000, 4.8685272E+002,-1.5734596E+002,-2.9052769E+002,-2.1309084E+001, 9.7184473E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7304088E+000, 1.8641825E+001, 3.0562616E-002
 6.9011679E+000, 5.0270021E+002,-1.6207423E+002,-2.6965809E+002,-2.3467123E+001, 1.0082296E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8512402E+000, 4.8508998E+001, 3.1967348E-002
 7.2021570E+000, 5.5477796E+002,-1.7947490E+002,-3.3115595E+002,-2.5304235E+001, 1.0479161E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5828197E+000, 1.9890780E+001, 3.3359882E-002
 7.5036707E+000, 5.4386748E+002,-1.7548848E+002,-2.6845316E+002,-2.6388307E+001, 1.0769777E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3715890E-001, 7.4614509E+001, 3.4762527E-002
 7.8049870E+000, 6.2512015E+002,-2.0200273E+002,-4.0495007E+002,-2.7469026E+001, 1.1300083E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2530012E+000,-8.1716728E+000, 3.6164169E-002
 8.1003780E+000, 5.8719850E+002,-1.8898695E+002,-2.7713259E+002,-2.8710137E+001, 1.1763472E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4894525E+000, 9.3545170E+001, 3.7549107E-002
 8.4000950E+000, 6.4433518E+002,-2.0746525E+002,-4.1763755E+002,-3.0443044E+001, 1.2186108E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9779593E+000,-9.9920523E+000, 3.8925894E-002
 8.7013559E+000, 6.8472558E+002,-2.2095298E+002,-3.2448014E+002,-3.3454193E+001, 1.2682947E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7162738E+000, 1.0710657E+002, 4.0314136E-002
 9.0049896E+000, 7.1654359E+002,-2.3180458E+002,-4.0970735E+002,-3.5288324E+001, 1.3214266E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1019520E+000, 4.1064761E+001, 4.1710379E-002
 9.3018789E+000, 7.0224273E+002,-2.2630864E+002,-3.6821997E+002,-3.6160686E+001, 1.3669368E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0644999E+000, 7.2920374E+001, 4.3091971E-002
 9.6046743E+000, 7.2065498E+002,-2.3354205E+002,-3.6038760E+002,-3.8202869E+001, 1.4030562E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2410647E+000, 8.9925510E+001, 4.4469066E-002
 9.9041862E+000, 7.2421303E+002,-2.3449075E+002,-4.4584019E+002,-3.9975777E+001, 1.4376408E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5227434E+000, 5.3439529E+000, 4.5847539E-002
 1.0204019E+001, 8.1477895E+002,-2.6407526E+002,-4.4302165E+002,-4.1631910E+001, 1.4939487E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6698461E+000, 6.7544080E+001, 4.7219405E-002
 1.0500957E+001, 7.7291771E+002,-2.4996850E+002,-4.2193864E+002,-4.3655860E+001, 1.5224276E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5633310E+000, 5.8877141E+001, 4.8581819E-002
 1.0801203E+001, 7.9718056E+002,-2.5839743E+002,-4.4796038E+002,-4.4512658E+001, 1.5549839E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9926527E+000, 4.7865069E+001, 4.9940194E-002
 1.1101351E+001, 8.2163675E+002,-2.6513936E+002,-4.4164867E+002,-4.6272836E+001, 1.5930754E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7291367E+000, 7.0168955E+001, 5.1301540E-002
 1.1402189E+001, 8.9162677E+002,-2.8724080E+002,-5.3308567E+002,-4.6676319E+001, 1.6508614E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6277503E+000, 2.6274844E+001, 5.2660951E-002
 1.1703870E+001, 8.7442461E+002,-2.8184200E+002,-4.8062843E+002,-4.7211058E+001, 1.6912418E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0218919E+000, 6.6434367E+001, 5.4021655E-002
 1.2001013E+001, 8.9429891E+002,-2.8880674E+002,-5.2343713E+002,-4.9395036E+001, 1.7171841E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8678380E+000, 3.4377191E+001, 5.5371446E-002
 1.2304403E+001, 9.4550499E+002,-3.0615357E+002,-5.6535163E+002,-5.1450380E+001, 1.7556753E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7850535E+000, 2.4305077E+001, 5.6718156E-002
 1.2600930E+001, 8.8469596E+002,-2.8710505E+002,-5.0032290E+002,-5.4592970E+001, 1.7607294E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4965713E+000, 4.4435764E+001, 5.8063668E-002
 1.2901419E+001, 1.0274540E+003,-3.3251631E+002,-6.2843383E+002,-5.4387913E+001, 1.8334855E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2183879E+000, 1.3949408E+001, 5.9394787E-002
 1.3203096E+001, 9.2919756E+002,-3.0088592E+002,-5.2795556E+002,-5.6907835E+001, 1.8219307E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7734988E+000, 4.5270170E+001, 6.0734571E-002
 1.3500525E+001, 9.2585221E+002,-3.0134399E+002,-5.2851615E+002,-5.7476207E+001, 1.8030154E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8857396E+000, 4.0318887E+001, 6.2063525E-002
 1.3801119E+001, 8.8695501E+002,-2.8690579E+002,-5.1150201E+002,-5.7475840E+001, 1.7768294E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7545734E-002, 3.2848208E+001, 6.3386549E-002
 1.4103236E+001, 9.9753619E+002,-3.2172706E+002,-5.9030072E+002,-5.7316146E+001, 1.8099089E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6009740E+000, 3.0002174E+001, 6.4715133E-002
 1.4401499E+001, 1.2462932E+003,-3.9955793E+002,-6.9850730E+002,-5.7919085E+001, 1.9122086E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7139114E+000, 9.2221089E+001, 6.6036717E-002
 1.4701118E+001, 1.2670633E+003,-4.0570860E+002,-7.4083157E+002,-5.9764417E+001, 2.0198227E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6167515E+000, 6.2778579E+001, 6.7345115E-002
 1.5000907E+001, 1.1829961E+003,-3.7977000E+002,-7.8259888E+002,-6.5274193E+001, 2.1108964E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6427502E+000,-4.2536057E+001, 6.8653574E-002
 1.5301056E+001, 1.1229418E+003,-3.6024108E+002,-6.1496086E+002,-6.8245676E+001, 2.1328992E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1607516E+000, 8.1627084E+001, 6.9958410E-002
 1.5603428E+001, 1.1677837E+003,-3.7692222E+002,-7.3162846E+002,-6.9276223E+001, 2.1486341E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5739511E+000,-7.8945457E+000, 7.1264389E-002
 1.5901957E+001, 1.1091745E+003,-3.5663342E+002,-6.3026510E+002,-6.7797502E+001, 2.1423488E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4300758E+000, 5.6620849E+001, 7.2563424E-002
 1.6201939E+001, 1.1861105E+003,-3.8056198E+002,-6.7124268E+002,-6.7159513E+001, 2.1963254E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1382357E+001, 6.9342698E+001, 7.3849872E-002
 1.6503309E+001, 1.3321032E+003,-4.2686187E+002,-8.5089415E+002,-6.6596965E+001, 2.2556928E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.7787659E+000,-9.9940990E+000, 7.5140358E-002
 1.6800062E+001, 1.1637942E+003,-3.7320552E+002,-6.4573333E+002,-7.0379823E+001, 2.2288309E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5679904E+000, 7.6704333E+001, 7.6418319E-002
 1.7100548E+001, 1.1920785E+003,-3.8311235E+002,-6.9378946E+002,-7.2723135E+001, 2.2353699E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2731070E+000, 4.4688908E+001, 7.7689633E-002
 1.7403631E+001, 1.3321510E+003,-4.2795305E+002,-8.0835593E+002,-7.0196007E+001, 2.2909868E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0635431E+001, 2.7936959E+001, 7.8968500E-002
 1.7701801E+001, 1.3291344E+003,-4.2776423E+002,-7.7023006E+002,-7.1730255E+001, 2.3334380E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8178743E+000, 6.1743318E+001, 8.0237445E-002
 1.8002510E+001, 1.3743572E+003,-4.4248274E+002,-8.2448572E+002,-7.3814441E+001, 2.4037898E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5867021E+000, 3.5978078E+001, 8.1497424E-002
 1.8300287E+001, 1.3659826E+003,-4.3813670E+002,-8.2813719E+002,-7.5307257E+001, 2.4691929E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3034782E+000, 2.6870639E+001, 8.2750056E-002
 1.8601309E+001, 1.3614750E+003,-4.3671147E+002,-8.2413824E+002,-7.7506202E+001, 2.4867308E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7700560E+000, 2.5605852E+001, 8.3998623E-002
 1.8902328E+001, 1.2837294E+003,-4.1332841E+002,-7.8380972E+002,-7.7315514E+001, 2.4391925E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0082889E+000, 1.1714968E+001, 8.5248999E-002
 1.9201715E+001, 1.4920958E+003,-4.7762940E+002,-9.0408560E+002,-7.7646620E+001, 2.4965908E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4120053E+001, 3.5230760E+001, 8.6489286E-002
 1.9502333E+001, 1.3959556E+003,-4.4759603E+002,-8.0732078E+002,-8.1454030E+001, 2.5129581E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7838453E+000, 6.2097709E+001, 8.7725012E-002
 1.9802134E+001, 1.4410992E+003,-4.6205765E+002,-8.6952881E+002,-8.2805250E+001, 2.5437732E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0340729E+000, 2.9251217E+001, 8.8956447E-002
 2.0101582E+001, 1.4993478E+003,-4.8116671E+002,-8.8983391E+002,-8.2191134E+001, 2.5828274E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6443713E+000, 4.8738856E+001, 9.0178803E-002
 2.0400494E+001, 1.3973538E+003,-4.4878304E+002,-8.0570145E+002,-8.2776662E+001, 2.5689915E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5311544E+000, 6.2661623E+001, 9.1394303E-002
 2.0700788E+001, 1.5393591E+003,-4.9516889E+002,-9.0233623E+002,-8.8988446E+001, 2.6093529E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9241932E+000, 5.5474920E+001, 9.2605362E-002
 2.1000694E+001, 1.4821721E+003,-4.7669891E+002,-9.0464816E+002,-8.9550743E+001, 2.6096125E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7122148E+000, 1.3883890E+001, 9.3812521E-002
 2.1301943E+001, 1.5178766E+003,-4.8802479E+002,-8.5925089E+002,-8.8078178E+001, 2.6477691E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5687245E-001, 8.5170503E+001, 9.5017613E-002
 2.1600468E+001, 1.7891244E+003,-5.7358141E+002,-1.1202319E+003,-8.8080669E+001, 2.7804929E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3766266E+001, 1.0010970E+001, 9.6212372E-002
 2.1903000E+001, 1.4791331E+003,-4.7759897E+002,-9.1129979E+002,-9.3788213E+001, 2.7566124E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2325999E+000,-7.9727158E-001, 9.7405255E-002
 2.2201094E+001, 1.6731354E+003,-5.3778166E+002,-9.7318043E+002,-9.3768643E+001, 2.8512148E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6557046E-001, 7.1255931E+001, 9.8590113E-002
 2.2500872E+001, 1.5662982E+003,-5.0252988E+002,-9.1393417E+002,-9.4081736E+001, 2.8628497E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4174925E+000, 5.8615242E+001, 9.9765053E-002
 2.2801832E+001, 1.7593074E+003,-5.6567197E+002,-1.0119972E+003,-1.0044140E+002, 2.8938850E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0220555E+001, 8.4090762E+001, 1.0093853E-001
 2.3100426E+001, 1.6371633E+003,-5.2935517E+002,-9.7802944E+002,-1.0135785E+002, 2.8976123E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.5081548E-002, 3.1318446E+001, 1.0210467E-001
 2.3402353E+001, 1.5712554E+003,-5.0802915E+002,-9.1347838E+002,-1.0458908E+002, 2.8589769E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1898781E+000, 4.8017775E+001, 1.0326593E-001
 2.3701971E+001, 1.6680545E+003,-5.3928064E+002,-9.6076840E+002,-1.0328560E+002, 2.8553326E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7689049E+000, 6.7575230E+001, 1.0442350E-001
 2.4002863E+001, 1.7047643E+003,-5.5075927E+002,-1.0244892E+003,-1.0404405E+002, 2.8569806E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9696076E+000, 2.8328793E+001, 1.0557319E-001
 2.4302433E+001, 1.7863261E+003,-5.7805287E+002,-1.0249071E+003,-1.0706322E+002, 2.8725780E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0435566E+001, 7.9175491E+001, 1.0671638E-001
 2.4602209E+001, 1.7534125E+003,-5.6545362E+002,-1.0832091E+003,-1.0982220E+002, 2.9717117E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1195917E+000,-2.1006468E+000, 1.0785176E-001
 2.4901449E+001, 1.9040631E+003,-6.1005472E+002,-1.1546552E+003,-1.1277787E+002, 3.0516871E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8064389E+000, 2.9626993E+001, 1.0897944E-001
 2.5200682E+001, 1.6858057E+003,-5.4553269E+002,-9.4466840E+002,-1.1579774E+002, 2.9666824E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8931445E+000, 8.2773518E+001, 1.1010084E-001
 2.5501289E+001, 1.8547924E+003,-5.9585870E+002,-1.1100294E+003,-1.1561023E+002, 3.0298679E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9837753E+000, 3.6323875E+001, 1.1121771E-001
 2.5802284E+001, 1.8320936E+003,-5.8983699E+002,-1.0945637E+003,-1.1724012E+002, 3.0225972E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7774197E+000, 3.3475435E+001, 1.1233243E-001
 2.6100138E+001, 1.8531350E+003,-5.9879815E+002,-1.0787826E+003,-1.1555301E+002, 3.0186354E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2585516E+000, 6.3019906E+001, 1.1343546E-001
 2.6401615E+001, 1.9571229E+003,-6.2845257E+002,-1.1298328E+003,-1.1577590E+002, 3.1519974E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5621986E+000, 8.6213674E+001, 1.1453300E-001
 2.6700678E+001, 1.8118004E+003,-5.8230921E+002,-1.0772383E+003,-1.1913007E+002, 3.2145019E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0138841E+001, 3.6337310E+001, 1.1562684E-001
 2.7000357E+001, 1.9853682E+003,-6.3514204E+002,-1.2042201E+003,-1.1958421E+002, 3.2896670E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9114826E+000, 2.9711559E+001, 1.1671090E-001
 2.7301268E+001, 1.8250370E+003,-5.8603918E+002,-1.0790082E+003,-1.1777674E+002, 3.2044000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0242050E+000, 4.5417294E+001, 1.1779144E-001
 2.7600628E+001, 2.0212150E+003,-6.4855136E+002,-1.2064562E+003,-1.1646950E+002, 3.2326592E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5197413E+000, 5.2970568E+001, 1.1886539E-001
 2.7901979E+001, 1.6428674E+003,-5.2981428E+002,-9.6781788E+002,-1.1921651E+002, 3.0966231E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4688239E+000, 2.9115322E+001, 1.1993366E-001
 2.8200432E+001, 2.2590728E+003,-7.2218982E+002,-1.3740820E+003,-1.1230640E+002, 3.3181438E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1315149E+001, 5.3812755E+001, 1.2099360E-001
 2.8502588E+001, 1.9672162E+003,-6.3283846E+002,-1.1815079E+003,-1.1808499E+002, 3.2768177E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2536423E+001, 3.8061698E+001, 1.2204981E-001
 2.8802656E+001, 2.1464741E+003,-6.9175765E+002,-1.2558095E+003,-1.1934451E+002, 3.4026163E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6996705E+001, 8.2965068E+001, 1.2310108E-001
 2.9102383E+001, 2.0288574E+003,-6.5471002E+002,-1.2287866E+003,-1.2673084E+002, 3.4291378E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5607581E+000, 2.2059091E+001, 1.2414159E-001
 2.9402430E+001, 2.0318622E+003,-6.5384292E+002,-1.1987600E+003,-1.2557678E+002, 3.4493461E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9863477E+000, 5.7131892E+001, 1.2517517E-001
 2.9702215E+001, 2.0812417E+003,-6.6771964E+002,-1.2425544E+003,-1.2055796E+002, 3.5029857E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2334812E+001, 5.3912657E+001, 1.2620322E-001
 3.0001177E+001, 2.0480013E+003,-6.6020416E+002,-1.2265950E+003,-1.2417817E+002, 3.5259156E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5057989E+000, 4.0549885E+001, 1.2722264E-001
 3.0301432E+001, 2.1488076E+003,-6.9090260E+002,-1.2942576E+003,-1.2252854E+002, 3.6294773E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7809175E+001, 4.4748288E+001, 1.2823647E-001
 3.0601669E+001, 2.0464024E+003,-6.5745771E+002,-1.2477365E+003,-1.2453155E+002, 3.5261568E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4995924E+000, 2.0202796E+001, 1.2924632E-001
 3.0901756E+001, 1.9377511E+003,-6.2353020E+002,-1.1602818E+003,-1.2775472E+002, 3.3902070E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6967996E+000, 2.9574577E+001, 1.3024885E-001
 3.1202436E+001, 1.9667825E+003,-6.3091664E+002,-1.1790977E+003,-1.2524510E+002, 3.3530098E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8445968E+000, 3.4876007E+001, 1.3124632E-001
 3.1500206E+001, 2.4634666E+003,-7.8630805E+002,-1.4896880E+003,-1.2289775E+002, 3.5647898E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6980392E+001, 6.8137539E+001, 1.3223199E-001
 3.1801619E+001, 2.3016708E+003,-7.3410339E+002,-1.4213124E+003,-1.2707301E+002, 3.6596451E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0444977E+001, 2.2841611E+001, 1.3321340E-001
 3.2100407E+001, 2.2477955E+003,-7.2269529E+002,-1.3686365E+003,-1.2598746E+002, 3.7512415E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2719300E+001, 3.4227502E+001, 1.3418931E-001
 3.2401600E+001, 2.1705508E+003,-6.9928914E+002,-1.2676991E+003,-1.2909246E+002, 3.7304429E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2320915E+000, 7.8200563E+001, 1.3515837E-001
 3.2701958E+001, 2.0812444E+003,-6.7363075E+002,-1.2560631E+003,-1.3304303E+002, 3.6012978E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0975871E+000, 2.2108860E+001, 1.3612347E-001
 3.3002045E+001, 2.1199571E+003,-6.8414950E+002,-1.2407631E+003,-1.3605373E+002, 3.5415963E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7921632E+000, 6.2532374E+001, 1.3707998E-001
 3.3302090E+001, 2.3854787E+003,-7.6770989E+002,-1.4113379E+003,-1.3375327E+002, 3.6414842E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8968001E+000, 7.6319141E+001, 1.3802950E-001
 3.3600895E+001, 2.2753599E+003,-7.3852327E+002,-1.4101805E+003,-1.3613988E+002, 3.6774268E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6006985E+000,-5.8063597E+000, 1.3897029E-001
 3.3901646E+001, 2.3792182E+003,-7.7302808E+002,-1.4709990E+003,-1.4127233E+002, 3.7028947E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4317084E+001,-2.3783597E+000, 1.3990642E-001
 3.4202518E+001, 2.1365806E+003,-6.9566037E+002,-1.2292538E+003,-1.3914044E+002, 3.7176947E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2902357E+000, 7.6243696E+001, 1.4083842E-001
