s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
 3.9108167E+000, 5.5851801E+002,-1.8118298E+002,-6.2580752E+002,-1.8441301E+001, 1.1032282E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7386092E+000,-2.6581056E+002, 3.9152624E-002
 4.2059889E+000, 6.0808725E+002,-1.9667561E+002,-5.6830240E+002,-2.1518019E+001, 1.1818627E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1924178E+000,-1.7722692E+002, 4.2282532E-002
 4.5051889E+000, 7.2018593E+002,-2.3358529E+002,-2.6578245E+002,-2.2681628E+001, 1.2728370E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.4884591E+000, 1.9940939E+002, 4.5362427E-002
 4.8046365E+000, 7.5752652E+002,-2.4496999E+002,-3.7588676E+002,-2.6810980E+001, 1.3238327E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0189808E+001, 1.1118262E+002, 4.8451479E-002
 5.1102610E+000, 7.3664016E+002,-2.3869556E+002,-2.0624330E+002,-3.2240922E+001, 1.3755294E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7533460E+000, 2.6083590E+002, 5.1576128E-002
 5.4007025E+000, 8.1022904E+002,-2.6289043E+002,-5.6597167E+002,-3.4936968E+001, 1.4270427E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7284434E+000,-5.2142992E+001, 5.4652556E-002
 5.7049632E+000, 8.8349371E+002,-2.8589133E+002,-5.7920484E+002,-3.6321214E+001, 1.5014855E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.8742852E+000,-1.6422195E+001, 5.7713746E-002
 6.0011969E+000, 9.3066393E+002,-3.0050793E+002,-6.5291917E+002,-4.0791445E+001, 1.5643420E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1694919E+001,-6.1990270E+001, 6.0806204E-002
 6.3009648E+000, 1.0173607E+003,-3.2966979E+002,-5.5789641E+002,-4.6612212E+001, 1.5944825E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8786952E+001, 8.4776772E+001, 6.3864397E-002
 6.6066637E+000, 9.5839887E+002,-3.1077235E+002,-5.0193659E+002,-5.1385495E+001, 1.6627762E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1923171E-002, 9.5967208E+001, 6.6973889E-002
 6.9101415E+000, 1.0572114E+003,-3.4386422E+002,-6.5802302E+002,-4.8233094E+001, 1.7411935E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2445426E+001, 8.8322460E+000, 7.0098100E-002
 7.2064762E+000, 1.1887827E+003,-3.8706938E+002,-7.4312392E+002,-5.2561481E+001, 1.7577596E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7288862E+001, 7.7857236E+000, 7.3158385E-002
 7.5053992E+000, 1.1103605E+003,-3.6014804E+002,-6.5201887E+002,-5.7928707E+001, 1.8289783E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6344062E+000, 4.2093894E+001, 7.6199699E-002
 7.8046589E+000, 1.1968349E+003,-3.9179666E+002,-7.1175705E+002,-6.0606621E+001, 1.8868903E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3240357E+001, 3.4561428E+001, 7.9247683E-002
 8.1067801E+000, 1.2643134E+003,-4.1252780E+002,-7.1118862E+002,-6.4421458E+001, 1.9052269E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3821966E+001, 7.8080768E+001, 8.2308132E-002
 8.4074125E+000, 1.3569264E+003,-4.4288618E+002,-7.9968243E+002,-6.8249104E+001, 1.9911862E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7689054E+001, 4.8099909E+001, 8.5367298E-002
 8.7006092E+000, 1.5373279E+003,-4.9993663E+002,-9.6448363E+002,-7.2045578E+001, 2.0217408E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6691325E+001, 2.8837662E+000, 8.8380505E-002
 9.0008402E+000, 1.3432372E+003,-4.3872580E+002,-8.1662463E+002,-7.8289661E+001, 2.0593517E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9920900E-003, 1.1656454E+001, 9.1378863E-002
 9.3043776E+000, 1.5350369E+003,-5.0334293E+002,-8.8070082E+002,-7.6968491E+001, 2.1010549E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1791809E+001, 7.6125734E+001, 9.4430074E-002
 9.6031990E+000, 1.5819067E+003,-5.1736376E+002,-9.5210529E+002,-8.4518379E+001, 2.1703934E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0806024E+001, 3.0089671E+001, 9.7463458E-002
 9.9077740E+000, 1.6576889E+003,-5.4316540E+002,-1.0050792E+003,-8.5062836E+001, 2.2867356E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7675479E+001, 2.6668166E+001, 1.0049539E-001
 1.0207726E+001, 1.8144546E+003,-5.9745125E+002,-1.0738454E+003,-9.4622801E+001, 2.3515805E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5176376E+001, 5.0886672E+001, 1.0352268E-001
 1.0508553E+001, 1.6102696E+003,-5.3026781E+002,-9.9639684E+002,-9.9884281E+001, 2.3992690E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2672079E+000,-1.3880103E+001, 1.0652898E-001
 1.0800027E+001, 1.7926484E+003,-5.9670090E+002,-1.0615611E+003,-1.0277478E+002, 2.3686032E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8564116E+001, 3.3980167E+001, 1.0948745E-001
 1.1102231E+001, 1.6383012E+003,-5.4575269E+002,-9.6923635E+002,-1.0488078E+002, 2.3848795E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4614183E+000, 2.0816263E+001, 1.1244090E-001
 1.1402710E+001, 1.7971830E+003,-5.9891183E+002,-1.0718736E+003,-1.0909441E+002, 2.3877402E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5049916E+001, 1.9690869E+001, 1.1542998E-001
 1.1700802E+001, 1.7528694E+003,-5.8502258E+002,-1.0605265E+003,-1.0521370E+002, 2.5798812E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9375868E+000, 4.6864576E+000, 1.1839578E-001
 1.2008771E+001, 2.1154287E+003,-7.1546314E+002,-1.2062119E+003,-1.1239171E+002, 2.4910967E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2487263E+001, 8.3853068E+001, 1.2138573E-001
 1.2304065E+001, 1.8350291E+003,-6.1625606E+002,-1.1545357E+003,-1.1988707E+002, 2.5593603E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8633024E+000,-5.3090364E+001, 1.2435955E-001
 1.2608884E+001, 1.9943879E+003,-6.7013522E+002,-1.1606319E+003,-1.1158993E+002, 2.5892656E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5793769E+001, 5.4620135E+001, 1.2730588E-001
 1.2906657E+001, 2.2600264E+003,-7.5912823E+002,-1.3414850E+003,-1.1461549E+002, 2.7264244E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4266398E+001, 4.7524107E+001, 1.3025344E-001
 1.3204310E+001, 2.2029938E+003,-7.4203234E+002,-1.3152047E+003,-1.2211131E+002, 2.7669593E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8783386E+001, 2.6412370E+001, 1.3315945E-001
 1.3502646E+001, 2.4098145E+003,-8.1057600E+002,-1.3985345E+003,-1.2782035E+002, 2.6930745E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9368965E+001, 7.5576739E+001, 1.3605377E-001
 1.3800344E+001, 1.9995658E+003,-6.7170458E+002,-1.2960627E+003,-1.2762335E+002, 2.6287549E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4167700E+000,-9.3196051E+001, 1.3894696E-001
 1.4101165E+001, 2.0292976E+003,-6.8511538E+002,-1.0750171E+003,-1.2415812E+002, 2.4983870E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7611155E+001, 1.4750539E+002, 1.4184498E-001
 1.4401985E+001, 1.9916693E+003,-6.7442599E+002,-1.2258924E+003,-1.2038911E+002, 2.5529767E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1188849E+001,-2.6485162E+001, 1.4474461E-001
 1.4704727E+001, 2.3964199E+003,-8.0810441E+002,-1.3810616E+003,-1.2425408E+002, 2.6477502E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5049456E+001, 8.5647532E+001, 1.4763934E-001
 1.5004421E+001, 2.7420499E+003,-9.2404973E+002,-1.6104696E+003,-1.2611537E+002, 2.9099103E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8179476E+001, 8.4325186E+001, 1.5052282E-001
 1.5308165E+001, 2.4635776E+003,-8.3030835E+002,-1.5185128E+003,-1.3689028E+002, 2.8530965E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3875266E+001,-1.9280722E+001, 1.5340203E-001
 1.5606153E+001, 2.3346604E+003,-8.1944205E+002,-1.1915703E+003,-1.5142842E+002, 2.7404845E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0001076E+001, 1.7496013E+002, 1.5626282E-001
 1.5907116E+001, 2.4300136E+003,-8.4109848E+002,-1.4754712E+003,-1.6243406E+002, 2.8053182E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9582798E+001,-4.6184886E+001, 1.5909791E-001
 1.6202852E+001, 2.9049294E+003,-9.9562958E+002,-1.6352198E+003,-1.6582766E+002, 2.8031933E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2614218E+001, 1.1105553E+002, 1.6191076E-001
 1.6505688E+001, 2.3441484E+003,-8.1022157E+002,-1.4276740E+003,-1.7299101E+002, 2.7553807E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4629065E+001,-6.3982767E+001, 1.6472657E-001
 1.6801626E+001, 2.5488500E+003,-8.8621972E+002,-1.3846803E+003,-1.6582700E+002, 2.6808589E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3264793E+001, 1.1480378E+002, 1.6753132E-001
 1.7104204E+001, 2.8564068E+003,-9.9691340E+002,-1.6891544E+003,-1.7057585E+002, 2.7774775E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7718961E+001, 2.5405467E+000, 1.7031945E-001
 1.7400703E+001, 2.9139634E+003,-1.0056671E+003,-1.6411034E+003,-1.7641774E+002, 2.9424873E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8221179E+001, 9.3717603E+001, 1.7310600E-001
 1.7706589E+001, 2.9437230E+003,-1.0110726E+003,-1.7658714E+003,-1.8083715E+002, 2.9153921E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8098409E+001,-1.1142759E+001, 1.7589411E-001
 1.8001415E+001, 2.8761858E+003,-1.0110813E+003,-1.5837339E+003,-1.9490939E+002, 2.8661667E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0590635E+001, 8.9327403E+001, 1.7866401E-001
 1.8303263E+001, 2.7902849E+003,-9.9952497E+002,-1.6432643E+003,-1.9658237E+002, 2.8886551E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3490095E+001,-4.6198123E+001, 1.8140372E-001
 1.8602030E+001, 2.9809307E+003,-1.0577828E+003,-1.6551752E+003,-2.0247441E+002, 2.9952278E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4591032E+001, 6.8493510E+001, 1.8414776E-001
 1.8901592E+001, 2.9219236E+003,-1.0311680E+003,-1.7047433E+003,-2.1494435E+002, 2.9610304E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8167020E+001,-2.5970974E+001, 1.8687351E-001
 1.9205540E+001, 2.8180069E+003,-1.0032943E+003,-1.6045598E+003,-2.1142193E+002, 2.8932248E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6702171E+000, 1.6240797E+000, 1.8960686E-001
 1.9503284E+001, 3.0584641E+003,-1.0863208E+003,-1.6506176E+003,-2.1109055E+002, 3.0661755E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1663416E+001, 1.1350128E+002, 1.9232285E-001
 1.9801176E+001, 3.9332947E+003,-1.3566270E+003,-2.3689903E+003,-2.1234794E+002, 2.9712817E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0549769E+002,-1.6992945E+000, 1.9499862E-001
 2.0100191E+001, 2.6174070E+003,-9.4012741E+002,-1.3234279E+003,-2.1684586E+002, 2.7454809E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8996866E+001, 1.3975134E+002, 1.9767096E-001
 2.0400225E+001, 3.1130174E+003,-1.1240944E+003,-1.8090265E+003,-2.1473029E+002, 3.0411649E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6097426E+001,-3.1792734E+001, 2.0033734E-001
 2.0702465E+001, 2.9991782E+003,-1.0799666E+003,-1.6502273E+003,-2.1517204E+002, 3.1659837E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2682548E+000, 5.6978217E+001, 2.0300869E-001
 2.1002893E+001, 3.5418989E+003,-1.2836155E+003,-1.9361357E+003,-2.1203016E+002, 3.2209611E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0359533E+002, 1.1333855E+002, 2.0566621E-001
 2.1305647E+001, 3.5403694E+003,-1.2616965E+003,-2.0270194E+003,-2.1567498E+002, 3.0735727E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2508882E+001, 3.9052042E+001, 2.0831630E-001
 2.1603096E+001, 3.3539744E+003,-1.2274849E+003,-1.8371220E+003,-2.3136921E+002, 3.1639486E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0662227E+001, 6.1162263E+001, 2.1093807E-001
 2.1903423E+001, 3.4933208E+003,-1.2705763E+003,-1.8972842E+003,-2.4047325E+002, 3.2904367E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5055860E+001, 8.8277510E+001, 2.1353629E-001
 2.2200472E+001, 3.7327432E+003,-1.3399033E+003,-2.1750768E+003,-2.4570790E+002, 3.1115479E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3988829E+001,-2.4833213E+001, 2.1612392E-001
 2.2501619E+001, 3.3878246E+003,-1.2287251E+003,-1.8196380E+003,-2.5915607E+002, 2.7910316E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2511003E+001, 8.3096521E+001, 2.1869915E-001
 2.2803047E+001, 3.2097789E+003,-1.1524460E+003,-1.8244304E+003,-2.5814701E+002, 2.7244716E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6047608E+000,-2.2520038E+001, 2.2127952E-001
 2.3101994E+001, 3.1620428E+003,-1.1717041E+003,-1.7498516E+003,-2.6012262E+002, 2.7971112E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3800076E+001,-1.6838405E+001, 2.2383970E-001
 2.3404049E+001, 3.4161596E+003,-1.2527800E+003,-1.8827005E+003,-2.5482751E+002, 2.9850148E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7620866E+001, 2.8836653E+001, 2.2638981E-001
 2.3702812E+001, 3.4823051E+003,-1.2712937E+003,-1.8885678E+003,-2.5401336E+002, 3.2070605E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1182911E+001, 7.1637232E+001, 2.2892378E-001
 2.4004005E+001, 3.2565338E+003,-1.2147826E+003,-1.7705107E+003,-2.5962172E+002, 3.2299945E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9267087E+001, 1.4848735E+001, 2.3144120E-001
 2.4304983E+001, 3.6771968E+003,-1.3758060E+003,-1.9960940E+003,-2.5933502E+002, 3.0706282E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9769927E+001, 4.9032416E+001, 2.3395508E-001
 2.4600241E+001, 4.2125502E+003,-1.5911576E+003,-2.2055478E+003,-2.7110387E+002, 3.0070498E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2971895E+002, 1.4774792E+002, 2.3643092E-001
 2.4902395E+001, 3.8360672E+003,-1.4905276E+003,-2.0568483E+003,-2.8105829E+002, 2.8728774E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2362176E+001, 1.0505840E+001, 2.3889795E-001
 2.5200418E+001, 3.7418674E+003,-1.4520263E+003,-1.9695630E+003,-2.8391599E+002, 2.8561865E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2684991E+001, 3.9218266E+001, 2.4136235E-001
 2.5505106E+001, 3.7589731E+003,-1.4647683E+003,-1.9423657E+003,-2.8700530E+002, 2.9399964E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2024819E+001, 6.7773789E+001, 2.4382453E-001
 2.5804630E+001, 3.6759397E+003,-1.4469725E+003,-1.9158129E+003,-2.8672490E+002, 3.0566613E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4046285E+001, 2.9486127E+001, 2.4627859E-001
 2.6104155E+001, 3.6630125E+003,-1.4923504E+003,-1.8759316E+003,-2.9433838E+002, 3.1000461E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1308595E+001, 3.4921436E+000, 2.4869786E-001
 2.6404562E+001, 4.3581260E+003,-1.7078607E+003,-2.2820849E+003,-3.0368562E+002, 3.2111455E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0973418E+001, 6.7705872E+001, 2.5110596E-001
 2.6701256E+001, 4.4086218E+003,-1.7099176E+003,-2.3390929E+003,-3.1338897E+002, 3.2005615E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6288160E+001, 4.9422865E+001, 2.5348901E-001
 2.7004135E+001, 4.3100961E+003,-1.6799510E+003,-2.2563643E+003,-3.0605245E+002, 2.9906486E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5600407E+001, 7.0718959E+001, 2.5586920E-001
 2.7304411E+001, 3.9086723E+003,-1.6141129E+003,-1.9392707E+003,-3.2970481E+002, 3.1047283E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1137642E+001, 2.8688725E+001, 2.5824971E-001
 2.7602400E+001, 4.4937690E+003,-1.7573256E+003,-2.3681226E+003,-3.1895788E+002, 3.0042335E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6850706E+001, 5.2367203E+001, 2.6059505E-001
 2.7904528E+001, 4.6073026E+003,-1.7411103E+003,-2.4743981E+003,-3.0683365E+002, 2.9407212E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0143162E+002, 8.7901292E+001, 2.6293570E-001
 2.8203568E+001, 4.5024947E+003,-1.7678637E+003,-2.4013234E+003,-3.0963036E+002, 3.0986395E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8999542E+001, 2.6775852E+001, 2.6526484E-001
 2.8501352E+001, 4.2096214E+003,-1.6598230E+003,-2.2136853E+003,-3.1854896E+002, 3.2316936E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6740490E+001, 2.0795867E+001, 2.6756396E-001
 2.8803543E+001, 4.2241854E+003,-1.6890932E+003,-2.1955354E+003,-3.2473517E+002, 3.0634161E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9908193E-001, 1.7885028E+001, 2.6986204E-001
 2.9103518E+001, 4.6155476E+003,-1.8423366E+003,-2.4553560E+003,-3.1813745E+002, 3.1165131E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8425332E+001, 2.8340652E+000, 2.7215155E-001
 2.9403244E+001, 4.1139239E+003,-1.6572683E+003,-2.1609522E+003,-3.1059554E+002, 3.2294684E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0378801E+001,-1.1662594E+001, 2.7441911E-001
 2.9701088E+001, 4.1013708E+003,-1.6538533E+003,-2.1356104E+003,-3.0986035E+002, 2.8601408E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1465516E+000, 4.9068736E+000, 2.7666341E-001
 3.0000723E+001, 3.8416144E+003,-1.6053894E+003,-2.0116991E+003,-3.1812826E+002, 2.5434883E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9941499E+001,-9.1058900E+001, 2.7889533E-001
 3.0303261E+001, 3.5882576E+003,-1.5079739E+003,-1.8110784E+003,-3.1838124E+002, 2.4143058E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7516432E+001,-4.6761714E+001, 2.8112817E-001
 3.0602766E+001, 3.9629037E+003,-1.5284562E+003,-2.1549284E+003,-2.9544757E+002, 2.5916312E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2068041E+001,-1.3336809E+001, 2.8334657E-001
 3.0900393E+001, 4.0642878E+003,-1.5349947E+003,-2.2711098E+003,-2.7991184E+002, 2.7215048E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2846233E+000,-1.9007027E+001, 2.8553267E-001
 3.1200657E+001, 4.3765083E+003,-1.6997723E+003,-2.3549313E+003,-2.8979185E+002, 2.7634318E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8366596E+001, 3.4776295E+001, 2.8770723E-001
 3.1500261E+001, 5.3805640E+003,-1.9732806E+003,-3.0072012E+003,-2.9064016E+002, 2.9946649E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1639774E+002, 1.1243665E+002, 2.8987513E-001
 3.1802515E+001, 5.6087371E+003,-2.0544673E+003,-3.0929520E+003,-2.9522671E+002, 2.9568545E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4919591E+002, 1.6904798E+002, 2.9203688E-001
 3.2103920E+001, 5.3591603E+003,-2.0743358E+003,-2.8781696E+003,-3.1298655E+002, 2.7802058E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0852611E+002, 9.6448520E+001, 2.9418775E-001
 3.2404018E+001, 4.7998770E+003,-1.9370934E+003,-2.5038987E+003,-3.1983333E+002, 2.9302239E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8701925E+001, 4.1981850E+001, 2.9631822E-001
 3.2701557E+001, 4.5609612E+003,-1.8255849E+003,-2.4559746E+003,-3.2156503E+002, 3.0207042E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5321854E+000,-3.9142707E+001, 2.9842035E-001
 3.3001286E+001, 4.0693743E+003,-1.6881211E+003,-2.1298646E+003,-3.1920604E+002, 2.9759922E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4496175E+001,-6.4841372E+001, 3.0050560E-001
 3.3300407E+001, 4.6630385E+003,-1.8658988E+003,-2.4563607E+003,-3.1412542E+002, 3.0200085E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8722534E+001, 2.9673563E+001, 3.0258297E-001
 3.3600258E+001, 4.6704234E+003,-1.9075185E+003,-2.4041652E+003,-3.1331901E+002, 3.1732427E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7942256E+001, 4.8593976E+001, 3.0464846E-001
 3.3903042E+001, 5.2677958E+003,-2.1415636E+003,-2.7188870E+003,-3.0290244E+002, 3.1124450E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2707704E+002, 1.0755526E+002, 3.0670958E-001
 3.4201870E+001, 5.4467978E+003,-2.2367569E+003,-2.7835547E+003,-3.1257904E+002, 2.8662334E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3828678E+002, 1.1677329E+002, 3.0875284E-001
