Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
222,46.2738885,33.222883,22.1028326,16.3460525,12.222349,7.7226407,14.2685194,26.0290786,14.1954156,17.0722614,11.7047506,8.1972916,0.6838665,-406329632,801.6411743,607.4240723,487.0473633,380.7603455,283.2052307,226.2952423,182.3012085,161.0009918,142.174118,126.9300537,112.8212967,528.2376709,419.0458069,334.6807251,239.6849213,204.6523743,144.3649139,155.5001678,119.0967636,110.2396927,109.0995026,94.6430664,214.9333801,247.3868256,255.8358154,254.9763641,210.6947784,185.3556366,149.3838806,101.0363617,104.1742935,85.9302826,87.7175751,87.7284317,90.106926,81.3792114,69.1284256,58.4645081,53.9347229,48.7689438,46.632843,44.8625374,40.9146004,-3.88E+12,3327.949463,26.5330791,0,10
223,43.1796026,29.8058947,18.7282284,12.562532,9.8656968,6.9690488,14.7884429,32.7090802,13.9358128,15.7029118,12.1183771,9.0014003,0.7106049,-294218752,760.4500122,552.9761963,464.5094299,371.6815491,276.3390808,219.8075714,177.1188965,157.1668243,140.0222321,123.813179,110.0713196,509.1408081,402.8815613,321.4028015,234.4274445,198.2133942,142.6475983,149.337677,115.6656113,105.5651169,104.9273758,93.0599365,217.009201,256.795929,255.9027557,253.4384155,209.6933289,185.1638489,148.641861,100.7386932,105.301857,86.6645813,88.0033264,87.8760147,90.2681656,81.5248032,69.3964462,58.3458595,53.3405495,48.8946686,46.6338615,44.8160095,40.6092491,-3.88E+12,3327.951904,26.547699,0,10
224,36.680583,21.6836478,16.093885,9.4560366,7.4118842,5.0958996,16.0685848,30.8729535,14.2470107,15.3812922,11.0475805,7.4283303,0.6865908,-160080432,713.3726196,512.0189209,439.1127319,357.2478027,264.7690125,210.5116119,172.9467316,151.8641052,136.024826,120.5062103,107.5832977,471.5946045,384.3044128,311.7610474,228.9776306,192.7328491,140.8991547,141.4081421,112.0974884,101.5246277,99.8098526,89.2456207,217.0934448,261.3393555,257.8590088,250.8591309,207.3667603,181.9888306,147.1881256,99.8759155,102.5902252,85.4957123,88.6297073,88.1925583,90.3014832,81.6303558,69.5763855,58.4053688,53.0602722,48.8020096,46.6986237,44.9540443,40.6441574,-3.88E+12,3327.947998,26.5347271,0,10
225,38.3979983,20.4608597,13.7010678,9.4020448,7.0087426,4.606027,15.8303074,30.6761586,16.0730197,19.3456317,13.0361666,8.718316,0.6942592,-128448568,697.8834839,472.4986572,420.4328308,347.7889709,257.8971252,207.8562164,171.3943787,150.5175629,134.6213837,120.3618164,106.7794418,463.5106506,369.5103455,300.6118774,225.0617371,187.8523407,139.2177582,132.31604,109.2344742,97.264267,91.4670944,84.8182831,217.2220001,260.2915649,257.6402283,250.3104553,206.2165222,182.2447205,146.6169281,99.7114563,99.9626007,84.271637,89.0245285,88.2419128,90.1839905,81.776535,69.719902,58.7147446,53.533535,48.9427605,46.8096161,45.1873779,40.9021835,-3.88E+12,3327.951416,26.553339,0,10
226,28.0584337,25.5655068,17.1074962,11.6634857,8.2555594,6.4597873,16.1338904,28.7405789,17.6303114,20.7138303,14.3680053,8.9823587,0.6961762,-120237368,682.7871704,451.0403748,407.8962402,338.9389343,253.5656128,201.8490295,166.0570068,148.0608826,133.391983,119.0339661,104.7838821,443.9124451,364.4429626,296.3659363,223.2957458,186.6908569,138.7386475,138.8464508,109.0800476,97.4291077,94.8028946,86.1388626,217.8608704,259.6868591,261.4603882,256.877655,206.7905731,181.8463135,146.9950562,99.9278564,101.0511246,84.4692535,89.7763901,88.6300659,90.2220078,81.7106323,69.7497635,58.9549255,54.4349556,49.2067413,47.0318604,45.3037529,41.0573616,-3.88E+12,3327.952637,26.5433064,0,10
227,38.9198347,31.631283,23.9014428,15.7725934,9.5301993,6.8634702,15.5378189,27.5956972,16.2165744,19.1739697,13.4754915,8.407066,0.6925439,-118594600,676.5452271,441.9664001,409.8641052,339.1390686,258.2748718,205.251709,168.6493988,147.7483978,133.2008209,118.8976288,103.9624405,436.8818054,376.711792,308.2757263,226.6869202,190.8744965,138.8836212,144.865387,113.4219971,100.2294235,96.3745575,84.1282883,218.1478882,257.2114868,266.3847046,264.5183411,206.5937653,181.2448883,147.5087738,99.5332108,100.9409103,83.9060745,89.7060089,88.5894699,90.4177246,81.6414566,69.7110825,58.9363403,55.1752243,49.4803276,47.2871017,45.4298172,41.335125,-3.88E+12,3327.948975,26.5559616,0,10
228,42.1425653,30.5226829,20.510696,13.9496319,9.8503131,7.1740713,13.9387132,24.5860726,14.1192437,20.3805363,16.4788279,11.5696293,0.6691351,-96256056,655.5963135,441.8628845,409.8027954,334.704834,256.5931396,206.9601593,170.7125092,151.1604614,134.1864929,119.3950272,104.7020187,444.3348083,378.6042786,309.0718689,226.5205841,191.5394897,138.8368988,146.6064758,114.0926132,102.3355713,104.3119431,87.9774933,218.0123291,254.2243652,267.4632568,269.4758911,209.7725525,193.6774445,151.1593628,99.3753281,102.4953766,84.7194443,89.6442719,89.2693405,90.6143875,81.8099442,69.7074509,59.0692635,55.3186646,49.6053886,47.4980316,45.469574,41.3940163,-3.88E+12,3327.950684,26.5431652,0,10
229,42.4110671,28.3301065,17.0590679,12.046337,9.1665843,6.6173978,15.6762466,27.6677068,16.7728895,20.549403,15.5386369,11.4691058,0.7104031,-106683976,665.6957397,453.9331055,403.4953918,328.7139893,250.5271149,205.805954,170.6240692,150.3263702,134.2418365,121.4345703,106.6384277,445.1402893,379.6716614,301.8939514,224.4440002,187.8737946,138.3426971,148.9250946,115.7475128,104.4790497,107.0207596,91.580101,218.2368622,253.1488647,265.5556335,263.9389343,209.7055359,194.0953979,149.1440582,99.1872025,102.937439,84.8611603,90.0887756,89.77108,90.6169968,82.1472473,69.8783951,59.2691536,55.263401,49.6975212,47.7044792,45.4206047,41.5437889,-3.88E+12,3327.950195,26.5522575,0,10
230,45.7295387,29.7450124,20.1128155,12.02654,8.6289641,6.5475675,15.4727654,32.819792,18.5419326,20.5885367,16.2237032,11.2626637,0.6931493,-149751568,650.2254028,460.7938843,400.0617065,331.1387329,248.969574,201.5818939,169.0317993,149.922287,134.4250031,122.6728134,108.7691422,439.8138428,377.9311218,301.7460327,221.5041199,185.806015,137.9099731,146.690506,115.7772522,105.0258713,108.5700684,91.577507,218.847641,261.6057129,273.9900818,259.4544067,209.8243256,192.8331757,149.089859,99.8871384,102.1074142,84.206337,89.4814453,89.9430923,90.9647141,82.3619232,69.7848511,59.4803886,55.1878014,49.7241249,47.8678627,45.4365463,41.640976,-3.88E+12,3327.949707,26.546196,0,10
231,40.2215817,32.6064829,22.7862091,18.5947317,10.9737657,7.4530138,16.6069151,35.8779703,23.0779027,25.7359298,16.5227013,11.6028727,0.6705477,-200172240,657.2810669,452.3032532,391.1751404,326.8583679,244.5287476,197.3126068,167.2351227,147.8497162,132.8464508,120.9176102,107.9684372,450.5209656,384.2133179,302.8603516,225.161972,187.1641083,137.3049011,143.4236298,115.6913834,104.1915054,107.6960526,92.1778259,219.7249908,268.0995483,277.225708,268.5559692,209.7863617,192.493927,149.8202667,101.5330658,109.2270126,85.7500076,88.7956848,90.4416733,91.2691879,82.3767014,69.8172073,59.6692619,55.0894508,49.7223625,48.0476341,45.6898041,41.9348717,-3.88E+12,3327.95166,26.5545883,0,10
232,42.8184405,32.7756007,28.09533,19.5201194,14.3846071,10.5590999,14.0257033,28.0418281,18.5907608,26.838414,20.8774883,14.9620401,0.6478453,-228870800,683.031189,492.4173279,407.7265015,338.4964905,248.1237793,199.7756805,166.7953033,148.3666992,132.8490143,123.3642883,109.1694946,454.112854,376.4734802,311.5539246,231.0313721,196.8560333,138.8550262,154.8123169,122.2551651,111.373642,117.8083954,96.2797241,219.6557922,266.5688477,280.3347778,282.1489258,214.5559998,201.4731293,156.2728729,102.4890442,112.4526138,87.1600342,89.1873932,90.7416306,91.3525772,81.9608078,69.9044266,59.8115959,55.3511276,49.5865517,48.0127373,45.9009209,42.1380806,-3.88E+12,3327.948975,26.5277176,0,10
233,44.8496211,30.3836007,23.5015638,19.0240487,13.6026876,9.8471639,14.8555136,28.4239245,16.9670628,22.5731729,22.3182918,16.3758751,0.6696396,-229052640,704.3769531,510.3418274,426.6706238,341.0007935,254.9286804,214.2056732,174.2213287,155.6233978,138.9545288,126.4455566,112.0926437,474.5051575,371.7056274,309.877533,231.169632,193.7443848,138.6085968,152.6469421,122.1742477,112.4684525,120.1943817,97.146553,219.6005096,263.4732971,278.5102844,287.1055603,219.3294067,206.5288391,158.1690979,103.1898956,113.4825668,88.001358,87.7257233,90.8976746,91.6990662,82.2861023,70.0094452,59.9394188,55.548481,49.4827461,47.9002533,45.7388687,42.3984184,-3.88E+12,3327.950928,26.5531445,0,10
234,51.8825631,34.8594007,30.9793482,20.7787843,14.0510234,9.1775653,14.9014041,29.8819425,19.3116265,23.8831644,18.7888135,13.9863987,0.6820503,-270753760,688.6099854,504.7033386,430.0759583,345.2331238,258.3848877,222.4086151,181.2354279,159.7584076,144.8881073,129.7936249,115.5567932,482.2914734,379.3438416,322.9891357,232.874588,198.212616,138.6698761,157.8255463,126.630928,115.9863281,127.8974457,101.6769791,219.9203949,262.7806396,279.6185608,285.3579712,220.2288055,204.8374023,156.8102875,103.0208206,110.8401184,87.3833313,87.3401794,90.9372253,92.0839157,82.6225052,70.2410583,60.0569992,55.8763351,49.4914589,47.6918488,45.6525879,42.2508545,-3.88E+12,3327.948731,26.5424099,0,10
235,41.575939,32.7336594,30.3041199,23.339471,17.419394,10.6340804,13.8030591,27.9006238,17.2816787,24.9422398,21.3472457,17.9413286,0.6740792,-227394176,695.7095947,508.8803711,426.3565369,344.5370789,257.0717163,216.0792236,178.8884735,156.331543,142.5003052,126.7675858,113.2071457,469.0424805,378.7782898,328.8592224,234.7213135,205.1463013,139.8121033,167.2154541,129.9573517,118.5464401,127.5690918,102.4186783,220.057373,265.1671448,280.0095825,292.4934998,225.0583191,218.4891357,162.0675201,104.0710678,114.8646469,88.5334625,87.1957321,90.3760529,92.3644333,83.0893173,70.5127182,59.8677864,56.0269775,49.6189919,47.624321,45.7415886,42.2570953,-3.88E+12,3327.952393,26.5464764,0,10
236,51.9382541,37.4432477,29.0562082,22.8083874,18.3414598,13.7014644,14.059743,26.0009316,16.5896214,20.1784554,16.7439276,13.5923973,0.6768035,-297879040,722.2426147,530.8633423,441.2311401,355.5570984,264.9818726,213.7583618,175.9977112,154.034668,140.4363403,126.0532761,111.690155,492.8004761,394.5169373,333.2481079,240.3304749,212.8011932,143.3172455,189.7843323,136.8426666,123.7574921,133.9609528,106.0823212,220.4501801,264.7326965,279.1878357,283.7801514,221.5020752,213.2961884,161.4351044,105.5218506,117.1794434,90.0202713,85.8432846,90.2035065,92.6592865,83.4621429,70.6812668,59.8430138,55.9560928,49.693943,47.6883011,45.8082695,42.341835,-3.88E+12,3327.949463,26.530117,0,10
237,53.2347876,40.8169417,28.941979,25.6552309,20.4194387,14.0118382,13.6366432,22.0823914,12.010357,14.2365502,12.6910128,10.6684087,0.677308,-321962816,745.9840088,560.5794678,465.879364,358.9841919,270.4704285,222.4345856,181.5391846,157.2176361,139.399231,124.708931,109.3265076,521.0942993,398.4599304,333.3317871,241.6899414,217.6699524,145.1716003,202.1915894,139.1366119,123.4664307,136.2054443,112.0930099,222.3773499,260.3941345,273.4815063,271.8984375,217.3985443,203.8623962,158.2823944,106.4821548,119.9904022,90.3250732,84.3516006,90.514946,93.0507355,83.8428802,70.7476959,59.8058968,55.8986549,49.9062805,47.7498627,45.9330215,42.3604927,-3.88E+12,3327.951904,26.5222416,0,10
238,56.1285859,41.7372124,34.1906799,25.6473776,19.8514926,12.7850361,13.3106193,21.0470486,12.4690159,18.7602709,14.8013282,11.2151392,0.6731711,-391203104,771.5014648,582.5733032,483.5826721,368.5086365,276.9976196,225.2220764,181.0583954,160.7786255,142.2954102,126.638504,109.1351318,515.024292,414.4194641,344.4899902,246.6833801,223.6173096,146.4282684,205.503006,139.5234375,123.4693298,130.6787262,108.669342,220.9174347,256.3051758,271.1793518,269.8577881,216.7163239,199.9634705,157.8977356,106.5546417,117.3779984,90.6992645,85.7441177,90.7167358,93.4067917,84.213974,70.9276657,59.6832771,56.5036049,50.1768761,47.9154053,46.0836105,42.3861008,-3.88E+12,3327.951172,26.5206528,0,10
239,52.3588986,38.7753535,28.0671955,21.3609147,17.8156901,11.4589416,13.7780967,25.0734859,13.0632541,19.3814767,14.2335956,10.6399257,0.6792251,-384410944,769.9005737,585.581604,483.0123291,375.3849792,279.2250061,225.0206909,181.2698212,160.048172,141.537735,126.4577789,106.8398361,511.2298889,410.7176208,339.2128601,246.1921844,223.725296,145.8091736,183.8896332,134.953598,117.9530869,125.9276352,104.7578125,220.3995667,254.8654938,270.2073669,273.8854675,215.8936615,197.635025,156.5767212,105.8681564,116.3826218,90.1929169,88.1944199,90.8497391,93.6786041,84.4213181,70.9103394,59.9576912,56.805954,50.560524,48.1264763,46.2660675,42.4660187,-3.88E+12,3327.950195,26.5243263,0,10
240,50.0876544,46.0271182,38.2990873,26.049208,18.8133496,12.7566343,12.5087972,23.6011598,11.5043349,15.5052703,14.2237896,11.1019213,0.6785188,-395591360,793.0638428,587.6257935,485.7369385,381.9424438,284.7288513,228.8718262,182.6783447,159.4511719,141.678894,126.6297302,108.338829,524.246582,423.0121765,354.2896729,247.982666,221.0518341,146.5299225,188.4315033,137.8336334,122.6326981,135.8656464,106.1335831,219.6602783,255.5703735,266.0454712,267.1729431,215.4286652,201.8322296,159.2350464,106.1250076,117.7679749,90.3553543,89.0792923,90.8029861,93.7503052,84.5508804,70.7647018,60.1905327,56.9182396,50.7999763,48.3120041,46.4333305,42.6877594,-3.88E+12,3327.950195,26.5220051,0,10
241,52.3067625,42.0635418,31.7617335,22.7833548,16.3778651,12.5564591,12.6449557,23.4836459,14.0433974,19.1060612,14.5474716,10.2758354,0.6577335,-407720384,788.4102173,592.723938,483.5706177,383.3328552,280.4284668,229.0640106,186.607193,163.0667267,144.2988434,128.6233063,111.5198364,507.513092,413.178009,357.2663574,249.9042358,222.7209473,147.3723755,192.9342194,141.783905,128.7982635,141.5742187,112.7865829,219.189682,256.1264343,266.7044373,270.0111694,214.5383606,200.5921021,159.2094574,105.3998184,116.7347717,90.2295303,88.703949,91.2393723,93.8863602,84.5313187,70.658989,60.2353134,56.6602898,50.9007683,48.4715309,46.4881325,42.9142456,-3.88E+12,3327.951416,26.5154839,0,10
242,39.9454967,33.6617771,27.8637968,21.7864687,16.7817427,12.3683263,13.3512147,25.1393968,14.7621474,18.6116287,13.6214824,11.2366403,0.6715567,-386600192,781.7001343,615.4776001,503.4648437,390.9187927,281.8882141,225.4628906,182.2188873,158.7746887,140.6530762,127.0051727,111.098938,482.1720276,408.7958984,348.997467,246.6756134,218.6777344,147.589325,180.7417145,134.8315582,124.2166367,133.8583832,108.853714,218.8938446,256.4138184,268.1702271,271.5111084,213.8514862,199.3083496,159.7862091,104.9447021,113.4253998,89.2595444,88.0491409,91.4023132,94.1189575,84.8412323,70.6883392,60.1915436,56.5689468,50.9421768,48.5470963,46.5174561,42.9075623,-3.88E+12,3327.951904,26.4970074,0,10
243,52.3107911,34.5084476,30.9472163,24.6069709,17.0240546,13.4406231,13.5317507,27.0022633,13.8108128,18.5424049,14.799384,11.6219936,0.6695387,-393469248,774.9185791,594.2704468,491.5898437,389.4524231,272.8179016,218.7220306,176.6164398,154.2201691,137.2892456,125.2529602,111.4515305,491.1803284,408.9121094,346.9850464,248.3308716,218.1366425,148.5375519,176.7550812,130.0300903,119.3574142,123.5175629,104.5867538,219.881546,262.9790344,270.8320007,275.5079346,215.4080048,202.4737854,162.2196808,105.9960709,113.562561,88.4320068,88.1288605,91.3026276,94.2448044,85.1371841,70.9464722,60.2518578,56.5236092,50.6908379,48.4896698,46.5704765,42.8978691,-3.88E+12,3327.950195,26.5237808,0,10
244,44.7538799,37.4776124,29.7863218,21.486732,15.4492483,10.985807,12.9344184,20.7925521,11.5228897,16.2251326,15.8185301,12.5423352,0.6837656,-345335264,748.8138428,567.2208252,464.7633667,377.9482727,263.0298767,224.3509979,180.9335785,157.0817871,138.9156647,124.9196472,109.9846878,485.8737183,404.0973511,348.9099121,247.5092773,215.858139,147.0512848,167.3491058,126.5202484,115.1908188,121.1983337,102.2216187,219.4554596,261.7186279,266.6428223,274.149292,217.2111816,203.3405457,161.7710266,106.2455139,116.1433411,89.3255997,89.2937622,90.9921722,94.2403107,85.2127533,71.1777802,60.2694397,56.4520607,50.5857887,48.5240364,46.618988,42.9242058,-3.88E+12,3327.953125,26.5282307,0,10
245,57.6166017,42.8872123,27.5072726,19.9484549,14.2191402,9.9390339,12.7284157,23.3436143,11.7976292,13.8356767,12.2668194,9.4897367,0.6776107,-366846048,751.1930542,560.2420654,464.1985168,379.4714355,270.3428955,220.6529388,180.8431854,157.7617187,138.5236359,124.5660019,109.4559708,508.3058167,420.3188171,344.6611023,243.4971313,212.3111115,146.7485809,167.8191833,127.1229935,112.3033371,117.2993851,98.6918259,219.1255341,259.8656006,264.390625,269.7976685,216.1052551,200.0448608,159.5550537,106.2448883,116.6711121,89.5995102,87.7688141,91.0853195,94.3637161,85.2444458,71.2966843,60.5366325,56.1621933,50.6479912,48.4863663,46.6461754,43.1147804,-3.88E+12,3327.949707,26.520792,0,10
246,48.5937142,42.5481653,31.129399,18.5544832,12.6967415,8.416854,11.9911429,20.5382903,12.8899144,15.7333308,12.5456137,8.6908644,0.6716576,-389586368,776.286438,578.885376,477.5625916,378.4721375,276.4434509,225.5904388,177.5098419,157.0147858,138.0024872,122.6414871,106.9739304,518.677124,430.0982056,346.6732788,240.6877747,207.9371643,145.3893433,160.9149628,123.1269684,109.7254028,112.8542099,98.7525024,218.5837402,258.5114441,268.5410156,268.7558899,213.6249542,191.4025879,155.4588318,105.0529556,113.9498444,88.5916901,88.1228333,91.1366348,94.6024399,85.6342926,71.4406204,60.5552216,55.9505043,50.805275,48.4306412,46.7157326,43.1335754,-3.88E+12,3327.95166,26.5455284,0,10
247,51.8064914,39.6439416,34.3650216,22.9937594,14.957632,9.8683704,12.7685069,23.9142959,12.0840875,14.6563327,12.4624319,8.2877389,0.6646956,-353253536,782.2878418,619.8571167,491.7679749,394.0524597,289.1587219,237.735611,183.898056,162.2294006,140.7574158,124.8963318,108.6872787,524.3533325,429.3678589,362.6148987,242.2172241,206.794281,145.6620331,161.0918579,123.8069077,112.0209503,114.9723892,99.537468,220.1493988,261.6431274,269.1751709,269.237793,212.4839325,191.0692749,155.9003601,104.7306747,113.671669,88.8190994,86.7947464,90.8034286,94.8604431,85.9585571,71.5755081,60.5812988,56.0672798,50.9608192,48.563179,46.7587128,42.8467102,-3.88E+12,3327.950928,26.5402012,0,10
248,52.4553508,44.0290947,29.9314529,21.1118976,13.6202795,8.6869353,15.0025143,31.9753801,13.6412164,15.3255514,11.5464177,8.6440539,0.7033401,-394311968,787.8318481,617.6870117,495.6994934,392.8767395,293.037384,242.7026672,187.4989166,165.9724274,145.2889557,131.9528046,114.5624313,543.7072144,434.3787537,361.2005615,246.7335358,208.0238647,145.0593719,160.6077576,123.3155594,113.2603989,114.7632294,99.7461777,225.4408417,265.840271,266.8330383,261.6289368,210.8906403,188.3990936,153.095108,103.8680649,112.2281189,88.8127289,86.9345627,90.1823196,95.0469666,86.0910263,71.7726517,60.6613579,56.2399712,50.9296455,48.6637764,47.0085373,42.8450966,-3.88E+12,3327.951416,26.5245953,0,10
249,50.5869774,41.6411534,29.2117936,22.9595646,14.8216812,10.2971983,12.7869135,26.2591809,15.5224013,14.9204028,11.8881055,8.0694752,0.6932502,-417975872,812.4943848,622.8583984,499.6933899,398.1422424,291.5715332,239.7602081,186.5601196,162.5971527,141.9879608,126.7250748,111.5019073,543.1914673,430.8474731,346.2505798,245.4167175,208.7593536,145.2403412,160.804657,123.9546814,112.5653381,111.4285431,96.6279984,227.1296844,270.9367676,269.8363953,262.8052673,209.9021301,187.9556732,152.5745239,103.4578705,110.6531982,88.3301239,88.043129,89.8865967,95.2216949,85.9612045,71.8469162,60.5523109,55.786541,50.8359795,48.6976852,47.2141647,43.1086922,-3.88E+12,3327.951172,26.5255585,0,10
250,53.7149149,39.1985535,31.6199848,21.7152977,15.8584992,11.9307128,12.8986138,25.0272777,11.9257217,13.4048775,11.3694873,9.2859922,0.678317,-431284224,840.5636597,639.2603149,506.6871033,399.3040161,291.5875549,239.5684967,191.9846802,168.5137177,144.964798,126.0668869,112.1139297,535.1818848,424.7223511,350.3598633,246.1266174,213.6803131,147.1509552,171.9931488,129.1418304,119.7571335,123.7714691,101.1809387,224.4033661,269.3797913,265.6759338,258.6694641,208.304718,189.2828827,153.1561432,103.2998047,110.6871109,88.6506729,86.12397,89.9054947,95.4666977,85.4629669,72.0175629,60.7007065,55.2076111,50.8121147,48.5056381,47.2825317,43.1226082,-3.88E+12,3327.948975,26.5238266,0,10
251,46.4236616,29.0174007,22.8252593,19.0651153,15.5325706,11.4504589,13.1966496,21.9292244,11.9971735,16.7047667,13.6687371,11.0348792,0.6836647,-402485088,818.8206787,627.1693726,498.0152283,383.5248108,274.8219604,231.9392548,186.6780548,163.9660034,144.2729492,128.338028,115.4526749,520.3203735,406.8771973,338.8451233,245.3030243,217.8761902,147.2760468,170.6602478,128.1907654,118.0030365,123.9230576,101.793045,223.5431824,265.00177,266.0895691,261.7194519,209.3792572,194.8907623,158.5285187,105.0133514,113.1635284,89.5405121,85.9206772,90.1537933,95.6653595,85.5435562,72.1841812,61.1870995,55.1030693,50.618969,48.3921013,47.171093,42.8690529,-3.88E+12,3327.951172,26.5273876,0,10
252,36.5611436,24.0791655,18.6839512,11.6055671,10.281057,7.8330665,15.3121488,24.5537034,12.3666396,15.8837817,13.3590032,9.4004002,0.6812431,-328846560,759.3693237,576.4505005,460.3995056,367.5387878,266.1249695,223.0148773,180.6673889,158.4674072,139.6978607,124.2888718,111.0702133,490.3467712,389.3401184,324.837738,237.6304016,210.1987,145.6828766,159.6477661,125.123558,116.3477325,125.2480164,105.1577911,222.9302979,261.0166016,263.4556885,260.2316895,209.631012,194.794632,157.8407135,105.7057343,115.0359802,90.9408035,87.6176453,90.3078537,95.8038483,85.7999344,72.4049225,61.2239037,55.6320839,50.5827637,48.3799057,47.1866913,42.9375381,-3.88E+12,3327.95166,26.5466633,0,10
253,38.2434854,23.8478124,15.0077083,11.3750383,8.476231,5.9896066,15.8802322,30.3672445,15.3283909,17.6997155,11.8693389,8.1934039,0.7047527,-217142928,699.3116455,516.0333862,429.5606384,357.2733459,261.2810974,216.0917969,175.6658325,155.3631287,137.3209686,120.5742416,107.3089142,483.7507019,382.7869873,314.6627502,233.0745392,200.399292,143.6892548,152.1622314,120.7708359,112.195343,117.5199432,99.7314301,222.8823547,262.5037537,266.2463684,259.8508301,207.8114319,189.5146637,153.613327,104.5304489,110.8252182,89.1710281,89.3596954,90.8378754,95.9197006,86.0653305,72.5356598,61.2127037,56.197979,50.7895927,48.5660324,47.2851524,42.95821,-3.88E+12,3327.950684,26.5408382,0,10
254,38.014323,29.8640713,20.9879064,10.1793639,6.899879,5.0939304,16.6966787,35.3150291,16.4509494,18.7096273,12.6430818,8.4646667,0.6951673,-137649328,672.446228,480.3134155,412.0621643,340.8372498,249.8617554,205.3037109,168.2687378,148.7167053,133.0404053,117.3360596,103.5559387,465.9118652,371.8264465,309.9252014,228.4499664,194.3293457,141.4380646,144.3372498,115.4357376,105.1942444,107.1208267,93.996994,224.0115356,270.9456482,267.3337097,262.1237793,207.9730835,189.6259308,152.891571,103.4744644,106.7831955,87.8128281,89.8487701,91.358757,95.926857,86.3725662,72.5966721,61.389019,56.4004211,50.9475555,48.8313179,47.4880905,43.1927185,-3.88E+12,3327.95166,26.5410004,0,10
255,33.8917681,27.1595418,20.1108168,12.6085068,8.0672009,6.7839454,19.1961953,43.6608676,22.6900446,22.8517126,15.5836937,9.9352297,0.6720612,-134220016,671.15802,479.7418518,408.6548462,335.9363708,248.1679993,203.5842133,165.2316284,143.905777,129.5699921,115.1802063,100.1266708,440.792511,369.9264526,319.5209656,227.181778,192.5827789,141.8860321,148.8078918,117.3602448,106.3234634,107.221344,90.0420456,225.837204,281.0419006,281.4171448,271.9523926,210.0187836,195.0317993,156.6225281,104.0558777,109.2041779,87.4085617,90.8729553,91.2202682,95.7686462,86.5883636,72.6635742,61.3718987,56.8960533,50.9772911,49.003273,47.673214,43.627243,-3.88E+12,3327.951904,26.5573959,0,10
256,44.4967536,32.3756711,20.9062703,14.0762673,8.2565899,6.7805372,16.4526021,36.123319,18.62315,20.2136427,15.1731949,10.25846,0.6858845,-114800960,658.0827637,480.1907349,411.0836792,341.9386292,249.7443237,204.4792633,168.2474518,146.4550018,131.0202332,117.5929489,103.0977097,445.8100891,367.9203186,312.95401,225.8911133,190.1547089,141.3033447,155.1352234,119.4824066,109.6668701,111.3565598,93.3747025,227.3365173,282.1193542,284.6625671,274.2763062,211.1215973,195.0183411,158.1721344,104.235878,110.5878983,88.552803,92.2128906,91.7096786,95.610939,86.6598816,72.5791321,61.2846298,57.6306496,51.2084961,49.1382828,47.8165359,43.884407,-3.88E+12,3327.95166,26.5527592,0,10
257,44.4697374,30.0318359,20.6422978,14.524727,10.9761947,7.8142835,15.9757953,30.7831175,17.1661187,19.8458191,15.2541788,10.8958759,0.6788215,-129229504,657.1308594,463.3952942,400.4792175,335.0630798,246.0797119,203.4440155,170.3681641,146.859436,130.6097107,118.0111008,104.667244,458.288208,374.7222595,307.806366,225.4185486,195.5224457,141.4900665,157.6259918,121.3812485,111.3402252,113.0569687,95.4206848,226.9488831,280.5693665,282.5518188,275.111969,211.8887177,196.1908264,157.4028931,104.2035522,109.4383163,88.7451935,92.6759949,91.7724304,95.5253448,86.4202271,72.586319,61.2646217,57.9438133,51.4278069,49.2051315,47.9282951,44.1139679,-3.88E+12,3327.950684,26.5586395,0,10
