Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
10,5.6026438,6.4665772,6.1030583,5.0481738,3.6492785,2.7679445,4.429557,6.651468,2.99815,3.3718593,2.4548328,1.55068,0.3578597,430.8910522,488.3592834,454.2108459,290.3500061,176.6048584,141.9447021,117.0877762,88.50354,71.5564728,63.1504211,57.9545708,54.4857368,49.2842827,50.1199074,48.4495964,42.7698479,43.5306969,36.7565308,57.4928284,44.0778999,44.8855324,55.1890717,46.0786743,43.8829231,43.3543472,42.1998978,40.9006615,37.1240616,37.0966454,35.5144043,32.8054199,42.2060089,34.600853,31.4221745,32.0767212,32.2274933,31.747385,30.3697071,30.0549908,29.3374138,28.5910034,28.6305676,28.7162666,28.3980961,-3.88E+12,3328.075195,26.0941849,0,10
11,6.1879916,7.5462243,7.8078867,6.5246058,4.5603034,3.2890969,4.8428232,7.4592887,3.4854547,3.9175931,2.7213696,1.8532026,0.3692614,454.8150024,499.4598999,430.0307007,290.8161926,172.7641754,136.45578,111.8091125,85.9304581,69.5680847,62.5263443,56.8605232,52.7819252,51.3517227,52.5048676,50.9629135,44.9338112,45.8587379,37.471962,56.7490578,44.9324341,46.2990189,55.6566086,48.1319008,45.1278801,44.4837608,43.2160454,42.1343422,37.8460464,39.5189285,36.650547,33.2992744,42.0707588,34.9302673,31.4141102,32.0731659,32.2168121,31.7490883,30.3732948,30.0668583,29.3620853,28.6145554,28.6714668,28.7345581,28.3858585,-3.88E+12,3328.076904,26.0823078,0,10
12,5.6336886,6.4617066,6.0637007,5.3344943,4.4789685,3.6000008,4.5831135,6.9828996,3.1363335,3.4904113,2.7119017,1.9910952,0.3668398,489.1531067,541.7684937,442.6847534,323.0754395,185.8782349,137.8105927,113.2006378,85.5760193,69.462532,61.7183456,55.2551041,52.5303612,52.9567757,54.4452324,53.2495041,46.7588539,50.1739883,38.858326,66.1465073,50.7860374,52.4096107,65.143959,53.4636726,46.2392235,45.6091805,44.0741615,43.292778,38.6862297,41.4914017,38.7695274,34.797039,45.7208443,37.2904282,31.4037762,32.0789871,32.2072411,31.7368832,30.3550568,30.0809708,29.4179878,28.6252918,28.695015,28.7498226,28.4211082,-3.88E+12,3328.074219,26.0911808,0,10
13,5.9550374,7.1246478,6.8531582,5.0856409,3.7745564,3.0618075,4.8536654,7.4292651,3.451926,3.8723756,2.6642244,1.7310987,0.3792504,486.0157471,536.9295044,443.2952881,325.5263977,195.8937073,142.1203613,118.0886078,87.75383,72.2311172,63.2779121,56.6049347,54.3906136,54.3223495,56.0729904,54.5108566,47.3117142,49.575386,39.4521446,63.9313354,50.8348274,51.5198784,60.7897034,50.3954239,47.2782974,46.7030411,45.0209923,44.2364159,39.2317047,40.2089615,38.1826439,35.1389084,44.5571442,37.0064125,31.4421043,32.0662193,32.2121201,31.7376328,30.3302402,30.0749531,29.4488506,28.6542912,28.7108421,28.7709236,28.4927292,-3.88E+12,3328.074219,26.0779648,0,10
14,5.7775372,6.9436242,6.8731445,5.7422147,4.4758034,3.14777,4.6393419,7.1489673,3.2906304,3.7234046,2.6712407,1.8337644,0.3664362,498.4625244,557.696228,432.062561,327.3625183,194.2909393,139.9878387,114.5484009,86.6076202,72.6432419,63.8476067,57.541584,54.6501465,55.5007782,57.6415024,56.1431847,47.7986946,50.6314201,40.2818718,62.4433975,48.7037239,48.626255,57.6085281,48.0342636,48.1924629,47.6418686,45.8000755,45.0145035,39.7037811,40.4994736,38.7347832,34.8273163,42.7851524,35.9402504,31.4518166,32.0376244,32.2293282,31.7371979,30.3365726,30.0511818,29.515789,28.6655312,28.6975937,28.7866898,28.514534,-3.88E+12,3328.076416,26.115284,0,10
15,6.3209391,7.3397654,6.8872886,5.3901223,4.9262738,3.7386012,5.0069698,7.6586636,3.3524794,3.6204732,2.5223757,1.9999019,0.3765261,515.4915771,562.6425781,423.2054749,324.109314,191.934967,136.954895,109.4654007,83.6394653,70.4245529,63.3026733,59.2932091,56.8553162,56.811615,59.2801132,57.7607613,48.7035789,54.6246529,40.9272957,71.4406509,55.5332527,53.0230522,68.4199448,52.9910545,49.1647682,48.6299171,46.6108551,45.4299469,40.1062279,42.1538162,40.6275635,35.9455605,44.6367645,36.5175743,31.3794994,32.022438,32.2332916,31.7054672,30.3409195,30.0408554,29.5468597,28.674778,28.7098618,28.7755947,28.5599728,-3.88E+12,3328.073731,26.0909538,0,10
16,6.0619167,6.9539065,6.2444995,5.1044563,3.5256199,2.8361844,4.8264337,7.2183967,3.1010145,3.1469229,2.1702902,1.5924127,0.3610885,517.7666626,567.5581055,404.069519,309.2627563,188.0142365,134.2314911,109.1047897,84.3457184,70.9020004,62.9839897,58.8159332,56.4942284,58.3206329,60.7381058,58.9781494,49.891758,53.5171585,41.1956329,73.1837997,56.935257,55.5741005,73.0421753,56.7157059,50.1101685,49.551445,47.288826,45.7239799,40.4399872,42.0982399,40.9375725,37.2913704,48.5965347,37.8672066,31.0598793,32.0286636,32.2331352,31.6609783,30.3298588,30.0312939,29.535038,28.673872,28.7243977,28.7852383,28.5779133,-3.88E+12,3328.072754,26.0983505,0,10
17,6.2576646,7.1211301,6.3253671,4.7356755,3.5875228,3.0292402,4.9767123,7.3839952,3.1301487,3.2409753,2.2223633,1.7160241,0.3663353,514.407959,584.5795288,408.1616211,316.5061035,186.987915,133.7727661,107.2507935,85.1441956,70.4459152,62.6156769,58.8441391,55.9894028,59.4407272,62.0578079,59.7842941,50.3237534,53.1511803,41.5532494,71.4506149,55.001812,54.1753082,70.4016647,58.5697212,50.8990021,50.3134384,47.9260826,46.0561485,40.7408752,42.4212952,40.5308113,37.3039246,47.974987,38.5458107,30.9571075,32.0292664,32.2506256,31.6273861,30.3319683,30.0160923,29.4524593,28.6786194,28.7359314,28.7963943,28.5559025,-3.88E+12,3328.073242,26.0921555,0,10
18,6.1879916,7.292683,6.9266461,5.458512,4.6278003,4.1079748,4.8473618,7.4738313,3.3083713,3.5251054,2.342233,1.7645007,0.3677479,539.3729248,600.3571777,418.2521057,308.9079895,180.4763184,135.2053528,107.9981689,89.8134155,76.3271484,67.9610062,61.233593,57.3197784,60.628849,63.4020767,61.0276794,51.043911,56.6149063,43.0442619,75.6297455,54.5421066,52.6328011,63.7173843,54.9478302,51.7559776,51.1037025,48.6347275,46.4629517,41.1063271,43.2529526,41.5188675,37.7343445,48.0706139,38.588047,30.9631882,32.0154381,32.2551956,31.6394749,30.3429375,29.9852962,29.4194031,28.6783066,28.7657623,28.7776165,28.5522003,-3.88E+12,3328.074463,26.072588,0,10
19,5.9438992,6.9227889,6.4694219,5.0467013,4.6336153,4.0045926,4.7419651,7.2369269,3.2321994,3.4284222,2.2629398,2.304884,0.3649227,527.2315063,602.2859497,423.7996521,309.1047974,175.4642487,136.0980377,107.5201569,89.2720795,76.6977997,67.9077835,61.6440239,57.9227486,61.4665833,64.4063263,62.1950111,51.9184914,58.8116951,44.3677406,81.3123627,55.5827446,55.0297699,69.136055,57.3089142,52.4166985,51.8798065,49.3495865,46.978878,41.4596558,46.3417091,43.2159424,38.5695229,49.424408,38.7477493,30.9357166,32.0090294,32.2728081,31.642828,30.3252354,29.9867783,29.4193764,28.699749,28.7890949,28.7787228,28.5367184,-3.88E+12,3328.073975,26.1008816,0,10
20,5.5817893,6.4657654,6.0635469,4.664668,3.7273011,3.0698357,4.4749432,6.7818827,3.136008,3.426778,2.2437505,1.9373821,0.3625011,528.4349365,591.199585,441.6855774,318.6201172,181.1606598,134.5024872,105.4345551,87.9919205,76.8209381,67.4610367,61.7652016,56.8088455,62.3208122,65.0121078,62.7943268,52.256424,56.3372192,44.1937561,75.0931244,55.6116829,57.087368,74.597435,60.0261154,52.8828392,52.4039803,49.8789635,47.4318504,41.6828346,46.0085945,42.9522858,39.3897552,52.3571243,40.1144257,30.8960686,32.0265045,32.2681274,31.6520462,30.3239326,29.9719238,29.4289856,28.7063484,28.8088837,28.8090668,28.4931927,-3.88E+12,3328.07251,26.1022167,0,10
21,6.320939,7.1771419,6.7581466,5.149613,3.5278281,2.6756958,5.0531124,7.6391953,3.5202854,3.9235125,2.429557,1.7189597,0.3811675,557.4118042,631.3126831,468.7340393,330.0564575,185.7622986,135.2037506,109.7399368,91.4455948,79.0312805,69.4229584,63.8658409,60.2521095,63.2110519,65.9411469,63.514698,52.7157364,54.5538826,43.6295662,71.4858093,55.2963257,55.2228088,70.896347,57.6465073,53.5617027,53.0397415,50.5678406,48.1064034,42.0294456,44.5706673,41.8488045,39.789608,51.1032982,39.3923569,30.8262596,32.0251198,32.2678719,31.6608124,30.3390961,29.9799461,29.4227085,28.7166405,28.8108921,28.821249,28.4823818,-3.88E+12,3328.073975,26.0827026,0,10
22,6.0458019,7.1844477,6.5610512,4.9333185,3.6168917,2.8364116,5.0523559,7.8692975,3.6161513,3.8317621,2.5177263,1.6656433,0.3820756,586.8973389,659.7335205,495.0983276,355.7253723,192.8604431,142.1779327,114.6613007,93.1736374,79.7514114,71.1204147,65.6196976,62.1001587,64.1430664,67.1124039,64.2688904,53.3608398,54.8810081,43.8212318,69.2451172,55.1119576,55.6799812,72.3196945,59.5171051,54.4234352,53.9963646,51.4284744,48.7456665,42.5342369,43.6284637,41.5194778,39.802227,50.9040222,39.6384201,30.9228249,32.0325775,32.257309,31.6656399,30.3364067,29.9561806,29.4474926,28.7060394,28.7886028,28.838522,28.4894905,-3.88E+12,3328.073731,26.0928383,0,10
23,6.3003215,7.4287889,7.2745609,5.5169214,3.693295,3.0612773,5.1587613,8.0337233,3.6504937,3.9223615,2.5427485,1.8306701,0.3899458,585.2555542,670.0045776,509.8864746,357.0755005,200.772644,150.6992645,123.2964325,96.0195007,79.3872681,72.1142578,67.2365799,63.0112381,64.9541397,68.3876114,65.3740387,54.0884209,54.4335632,44.120266,66.9585114,53.8637161,54.2873039,68.7541046,56.9674072,55.3353004,54.8776817,52.2565422,49.1934166,42.9693336,44.0129013,41.3836365,39.2734451,48.121582,39.4642677,30.8472462,32.0115356,32.2557983,31.6671314,30.3187218,29.9313297,29.4745827,28.7060261,28.7644825,28.8155289,28.5324516,-3.88E+12,3328.07251,26.081501,0,10
24,5.9507717,6.8153654,6.5549016,5.4388786,3.9669632,3.6630905,4.8811493,7.683996,3.5842502,3.8781306,2.5876363,1.7989342,0.3799567,577.5869751,674.7609863,520.2857666,376.7938843,212.5277405,154.1530457,125.9804382,98.3446198,80.6150894,72.3649826,67.2093048,62.3237953,65.664772,69.0849838,66.2114944,55.4249458,56.0589027,44.6456337,69.0890884,56.7172623,57.1362762,74.6237793,59.7987556,55.9614105,55.539566,52.7631989,49.647953,43.3907967,44.2344933,42.3194923,39.6320915,49.0663223,40.5719795,30.8042755,32.0230675,32.2470551,31.6245651,30.3103428,29.8905754,29.5346947,28.6708908,28.7455349,28.804491,28.5523205,-3.88E+12,3328.07251,26.0693073,0,10
25,5.9090628,6.6218948,6.1969937,4.9172845,3.4622449,2.5979887,4.998649,7.7210563,3.5731825,4.0904061,2.6576307,1.9005685,0.3769297,557.1785889,672.3694458,533.7998047,380.2498474,218.8369904,154.8680878,127.604332,101.4771347,84.9504013,74.8364029,68.9606705,63.0731583,66.2370377,69.7166672,66.8340912,55.3858032,54.6163788,44.2813034,67.6614685,54.9639702,56.6101265,72.8526154,60.0532265,56.6076241,56.2804871,53.3129501,50.0461998,43.6598206,44.1271248,42.6436615,39.8054123,49.1932182,40.5704422,30.5906429,31.9986115,32.2402496,31.6218815,30.2689266,29.8408432,29.5632515,28.6934395,28.7515125,28.7916279,28.5854378,-3.88E+12,3328.073731,26.055666,0,10
26,5.9524306,6.5472125,5.901812,4.4802776,3.2856635,2.2528512,4.9116589,7.5432607,3.3638726,3.6847642,2.5435093,1.7585502,0.3791495,575.6268921,673.5536499,552.1356812,402.4593201,230.8248138,160.7862396,130.0072327,102.8636017,83.7535934,74.2904587,68.5793381,62.9707146,66.6728516,69.6664505,66.8858871,55.5322495,54.1939926,43.8627129,62.9325333,52.9732437,54.1138954,67.3324127,56.7765007,57.1233368,56.6963844,53.7315712,50.4381447,43.9872017,44.1494408,42.2518005,40.0410423,49.384201,40.5481224,30.5808983,31.9839973,32.2440376,31.6418343,30.2569275,29.8115177,29.544466,28.7028885,28.7609692,28.7750835,28.5956497,-3.88E+12,3328.073486,26.0666504,0,10
27,5.8149805,6.5131184,6.2783225,5.0530822,3.5639688,2.5895061,5.1822108,8.0940049,3.8918674,4.6354822,3.0887559,2.2403014,0.3941836,581.9232788,682.8029175,566.0256958,401.3480835,227.7892609,164.3542633,131.808075,104.2739334,83.9824677,73.8497543,68.065834,62.0412788,66.9919968,70.0252533,66.8668365,55.7292061,53.7497406,43.7293663,59.2320671,51.2073669,52.5930901,63.8405533,54.9280663,57.7681656,57.3986588,54.212101,51.3251457,44.420723,44.024704,42.008606,40.0951233,48.3633194,40.0249405,30.6324596,31.9795341,32.2485809,31.6719322,30.2757683,29.7972527,29.5407429,28.7375755,28.7421665,28.7932129,28.6281013,-3.88E+12,3328.074219,26.0731106,0,10
28,5.4452872,6.0996597,5.6950309,4.6600869,3.4987536,2.5311879,5.0591638,7.8620262,3.6858127,4.3906501,3.1993268,2.4204028,0.4137581,576.3392944,674.2080078,569.7504272,423.0882568,238.7163391,175.6178894,138.958847,105.116127,85.4166794,74.4609604,68.3341217,62.2194252,67.1764297,70.4987564,67.3891373,56.0687294,53.652626,43.7363777,57.8617744,50.0688629,52.6251411,58.6958313,51.1672058,58.4016647,58.1201172,55.0734253,52.2724838,45.1728745,44.3291512,42.3778496,40.1610451,47.6421127,39.7061386,30.6884384,31.9727249,32.2579155,31.6786461,30.2870007,29.8269405,29.5655327,28.7714195,28.6991634,28.7784653,28.6144867,-3.88E+12,3328.071777,26.0662632,0,10
29,5.2156507,5.8058009,5.4255239,4.4189232,3.2241286,2.2264187,4.7636495,7.3565519,3.5494195,4.2752222,2.9916259,2.2529165,0.4020538,604.9425049,678.5209351,566.8572998,424.8737183,256.5613403,184.5552368,143.5645752,107.1795883,86.6692505,75.3517303,69.3282166,64.1045456,67.3474731,70.9768219,67.5214005,56.0496826,53.3098412,43.573761,54.5847397,47.8331299,49.132164,54.528923,49.3692284,58.8496933,58.7782211,55.8648415,52.8843269,45.6669235,44.1625633,41.8249283,39.8745384,47.0526619,39.7189522,30.5802708,31.9507008,32.2636757,31.6697598,30.3142109,29.8782635,29.6078186,28.7967815,28.6857357,28.7834969,28.6372318,-3.88E+12,3328.074707,26.0637512,0,10
30,5.1473997,5.6770009,5.2218177,4.6247468,3.545788,2.9591069,4.4411557,6.9122974,3.3536187,4.1979415,3.2202913,2.4376988,0.4033655,630.5733032,686.2438354,571.6013794,416.8257751,266.6758728,185.8231049,143.9581451,108.2125702,87.8173904,76.6608429,70.0843124,66.6061783,67.4564819,71.3451614,67.1096497,56.3369522,53.3726959,43.7239685,53.2404366,46.7780647,47.7171288,54.3317108,48.4344482,59.2368813,59.2598953,56.3732376,53.5032845,46.1829987,44.1864204,41.5746269,39.8530083,46.7332153,39.6575203,30.6033039,31.9072304,32.2476311,31.6784992,30.3402481,29.9043255,29.6286087,28.8243675,28.7065506,28.7643738,28.6565475,-3.88E+12,3328.072266,26.0525188,0,10
31,5.1516653,5.7562833,5.6539823,4.9285737,3.7133159,2.9831158,4.2222935,6.4490438,3.0767632,3.8089067,3.0150419,2.1843669,0.3811675,649.7567139,708.0554199,581.0322266,433.9740295,288.5406189,201.4588165,156.1215973,118.6110535,97.418457,81.9816132,73.7462616,68.3509369,67.7563629,71.5907898,67.661972,56.9291267,53.849823,44.2019691,53.6414757,45.6058578,45.9645958,52.0775719,48.9103699,59.4604721,59.5242691,56.5717735,53.8389053,46.6301003,44.2980843,41.7378654,40.2081261,47.8830338,40.3671455,30.5313721,31.8755836,32.2539101,31.6945515,30.3487949,29.9418602,29.6635056,28.8574009,28.7328243,28.7959232,28.6455135,-3.88E+12,3328.071533,26.0777168,0,10
32,5.350494,6.1002008,5.9842169,4.7914671,3.4928651,2.4128854,4.4383821,6.9517033,3.2229221,3.7130457,2.6822302,1.7840183,0.369665,676.2453613,715.3838501,590.343689,436.4672852,286.7791443,208.092514,163.6654053,126.7923431,103.1994095,85.8561478,77.4214096,70.3395233,68.1733627,71.9106598,68.3097992,57.5157661,54.2332726,44.4709053,54.7699089,47.5628014,46.9197006,56.4539146,50.3183403,59.7566719,59.850563,56.9550552,53.9477882,46.8043938,44.0448875,41.7271309,39.7541733,47.4462891,40.4584961,30.6491375,31.829073,32.2483406,31.7118969,30.3650227,29.9581032,29.7139912,28.8653679,28.7343884,28.8129406,28.6708279,-3.88E+12,3328.071533,26.0694675,0,10
33,5.4436283,6.2127655,6.1279643,5.3490557,3.9367846,2.7314389,4.5558818,7.0577239,3.3837294,4.0282526,2.9387074,1.9328598,0.376627,687.5616455,713.7826538,579.4328003,432.7704773,281.9939575,211.9292755,162.8575287,131.3714142,107.6213303,89.5072098,79.6386185,72.0163498,68.7300491,72.5987473,69.0955505,58.1759186,55.3092842,44.7988396,54.4056435,46.976757,48.7039223,56.3829041,49.5580444,60.1095123,60.2511139,57.4465866,54.5556717,47.140667,44.1051407,41.4533691,38.937851,46.0509224,39.5964127,30.9116783,31.8055,32.252182,31.7296486,30.3718815,29.9762611,29.7453175,28.8812771,28.7465382,28.8341331,28.6675262,-3.88E+12,3328.071289,26.0442619,0,10
