Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
10,24.4093708,17.1147655,12.4725274,8.3096094,5.9585283,4.590728,13.434927,25.5693433,14.6031305,17.7963988,12.9313439,9.7458456,0.551587,-1274237.75,401.0971069,337.1960449,181.8330078,128.1257477,93.7289505,76.1100006,63.9850273,53.9718323,55.4818878,50.9440575,48.0459213,136.739624,113.5975266,97.4974136,60.7004662,62.5117607,40.0147552,74.9999619,55.1575317,53.4547958,69.4328995,52.979496,64.8038177,80.1576157,86.3136444,104.4210052,62.1384087,76.8188858,59.5351906,39.0872269,58.5113106,39.8482437,29.2379513,28.6788101,28.7139378,28.4043522,27.82444,27.660593,27.7827721,27.3341637,27.3208771,27.3453617,27.0814438,-3.88E+12,3327.750488,26.4325199,0,10
11,24.9800257,20.1762009,15.2656849,11.0098569,6.73294,5.3524238,13.8214657,25.7647308,15.1176161,20.5840972,15.2540943,12.4056327,0.5573383,-1193421.125,377.0077209,308.5292053,175.8169403,137.9522858,98.4394226,77.5236206,63.3445244,52.4602165,54.1894646,49.2046967,46.0606346,134.0087128,113.8459625,100.1831055,60.7126579,60.6079712,40.4265938,69.2425003,52.5679932,48.3465309,61.3845367,49.1346016,69.0343628,85.6579895,89.2757416,109.1546936,65.6117859,86.136795,61.7054024,39.9788895,57.9639511,39.8497963,29.2470493,28.694313,28.7019482,28.3678474,27.8184681,27.6632957,27.7771759,27.3342228,27.3232002,27.3491955,27.0962257,-3.88E+12,3327.751709,26.4412632,0,10
12,27.3275785,21.7090831,13.9066189,9.4256048,5.9443222,5.034249,13.4689666,26.7806052,18.7522191,25.0588187,16.951544,11.4412576,0.5419007,-557353.6875,376.456543,298.4907837,183.0325928,132.7725677,94.7616043,78.4262161,64.235672,53.9657555,53.6265984,48.7660446,47.2972336,134.9334106,123.8751373,102.6298141,57.6758347,62.2212067,40.4271088,66.152626,51.2718124,48.3011475,56.4506149,45.7254372,72.1304016,93.7610245,104.3303146,121.2804871,70.0497894,90.6334152,62.3076706,39.7945023,56.4230385,39.4200058,29.286726,28.7068863,28.6911678,28.3189926,27.8246422,27.6634369,27.7825966,27.3298378,27.3203259,27.3512249,27.1114655,-3.88E+12,3327.750244,26.4255505,0,10
13,28.0783404,20.6932949,15.9401445,10.8344652,7.0462082,4.5443764,13.4984676,27.5987466,16.697206,24.1577577,12.6752894,7.8762034,0.5455331,-1199786.875,396.4170837,301.3298645,194.1994934,138.0095978,94.7437897,77.1789246,63.704113,54.3115692,52.9443855,48.4255142,46.8669052,141.0882416,122.9024963,104.8268356,60.5147324,63.1843605,40.6571922,61.5629578,49.3506546,51.047081,61.7020836,48.914772,74.6823425,99.1371078,108.659317,132.0218201,71.3234558,85.1619644,61.9688187,40.376915,58.5614204,40.0551872,29.3136845,28.7029686,28.7049522,28.2966022,27.8248692,27.6561184,27.8231621,27.3526917,27.3413029,27.3537178,27.1313229,-3.88E+12,3327.750488,26.4318161,0,10
14,25.4492519,22.5925537,14.8412073,10.4597943,7.3654387,5.8452502,13.839368,27.7507406,14.2418023,16.6911192,12.4754502,8.5613818,0.5671256,-2266743.25,416.638031,315.2002563,198.713913,139.8444977,105.6640472,83.2930679,69.0109863,60.5066032,56.7746811,51.571949,48.8818436,147.5945892,129.7181702,102.8016052,61.673439,65.1615295,42.1943436,69.8903503,52.6673431,55.4672813,61.2761497,47.9096565,77.1284103,104.2597122,111.4720459,128.491272,71.8120041,82.8194199,60.2783737,41.1372528,58.2861328,40.0522614,29.3498898,28.7120647,28.7091503,28.2891178,27.8162575,27.6595745,27.8405571,27.3644371,27.3572044,27.3643379,27.1298676,-3.88E+12,3327.750488,26.4243259,0,10
15,30.7434501,22.3520007,13.5843787,9.9720679,8.0962018,7.39,12.7276593,29.2570775,14.4057021,18.3929405,14.0444077,10.0993043,0.5499727,-3237403.25,420.5440674,318.7377319,194.2470398,152.267807,112.9604645,88.2744522,75.3371964,63.6412239,60.3839874,55.577858,52.2909851,164.3262939,133.1300049,100.9029388,63.1713524,66.3917542,43.9628983,79.0299911,57.156456,57.2486649,65.6834412,51.3285789,79.2278748,106.9143982,109.25811,123.4297028,73.4568024,84.5181351,62.1982422,42.2610626,59.528698,40.5193405,29.3850327,28.7099342,28.7111645,28.2941456,27.8163872,27.6649818,27.8749943,27.3683357,27.3588428,27.3508816,27.1484871,-3.88E+12,3327.753174,26.4304943,0,10
16,33.6116544,30.509424,22.0530206,15.8331298,9.9834668,7.4941395,10.6915859,20.9217941,11.0556044,14.9406274,12.540288,10.0716941,0.5292882,-7277340.5,459.4038391,371.578186,232.4083405,164.3642273,118.1205902,91.758873,77.8893051,66.0955276,61.523777,57.0350304,53.466465,184.4403076,140.1635895,113.7952423,66.3035965,72.0088806,45.5455055,86.4601898,59.2885208,58.2919044,69.1448135,55.149086,80.6809387,108.9417038,111.7432861,125.0771027,75.8060455,95.2216949,66.5428467,42.6832008,59.6405144,40.7629547,29.4136105,28.7155476,28.7250614,28.3095665,27.8099442,27.6660767,27.8889027,27.374712,27.3686161,27.3565083,27.1416588,-3.88E+12,3327.750244,26.4123383,0,10
17,32.688369,29.5553301,24.3952572,17.8422814,10.5496463,7.6462212,11.9563468,21.489192,12.5272841,18.5192206,13.2680443,8.7241078,0.5309026,-13846612,483.1137085,413.1633606,253.4219208,177.4776917,132.3748016,105.453476,85.3059616,72.2799377,65.6372375,62.3687859,56.1097221,182.8974762,147.7277374,136.6126099,70.4146652,81.4236069,46.4959564,86.1578751,59.0934143,58.7869263,70.3755035,54.5284042,82.3616409,108.2077408,109.8274384,127.1593475,78.1145782,91.0685043,66.4212875,43.2337303,60.3051071,41.8642044,29.4428463,28.7338791,28.7200394,28.3305492,27.8305473,27.6757565,27.9053612,27.3666649,27.3707523,27.3759995,27.1234169,-3.88E+12,3327.750977,26.4133453,0,10
18,29.8004951,25.5219418,23.7194141,17.2987634,11.6452758,7.3279706,12.2911958,22.9723077,13.5224013,18.9394965,15.2230701,10.4677584,0.5455331,-18516860,494.1699829,416.2091675,262.3286133,184.3122406,133.304657,109.3468552,90.8216782,76.1828003,71.4462204,68.4332733,60.8605804,189.4581451,154.297348,136.6794281,72.3575745,80.9728241,47.1907082,88.8162079,61.1506996,63.7146721,78.5342865,59.5046997,84.025856,110.4484863,111.7837906,132.6118622,82.0220108,94.5907364,69.86129,44.0599556,63.8756866,43.7746353,29.4094906,28.7611504,28.7408981,28.3382378,27.8291874,27.6630821,27.9138031,27.3573914,27.3731651,27.3784142,27.1046925,-3.88E+12,3327.750732,26.419157,0,10
19,29.6206251,28.0449065,20.5867975,15.3984135,12.0021927,8.0680811,12.6845425,27.75637,13.3951226,17.4463332,14.4392677,10.2640931,0.5383692,-23292058,497.0255737,404.7715454,262.493103,178.9942627,125.3883438,109.9616928,90.7909927,76.2960358,70.3553162,66.9800491,60.5931587,190.1953125,160.0808411,139.2696228,73.935257,89.6510773,48.0088654,94.8872986,66.6853409,64.9096832,83.0058441,61.5494041,87.1771317,114.4370651,114.359436,134.3425446,84.5762405,101.2666092,73.174675,45.2171631,66.4620667,44.639576,29.3344059,28.781332,28.7411156,28.3565464,27.8350582,27.6682034,27.931736,27.3757076,27.3699875,27.3880672,27.1283112,-3.88E+12,3327.75293,26.4212608,0,10
20,33.4045313,36.4087888,28.1147014,18.52716,11.5516486,7.2882082,10.8527067,20.9445464,11.7235732,13.4366119,11.0887486,7.2936907,0.5480556,-42379120,550.298645,433.938446,285.2137146,198.6084442,135.2260132,116.7635651,94.0874557,78.6787872,72.6434937,67.6413651,59.9266167,196.1172485,174.2338257,154.1290588,75.5226288,90.592804,48.3629494,91.5904617,66.4490891,62.1450691,78.5870132,59.6205063,88.1752243,114.5215683,117.0024948,130.3206635,84.2537079,94.7831802,69.6866837,46.489254,66.7253265,45.5639076,29.3013573,28.777647,28.752121,28.3630409,27.8430576,27.6814861,27.9487858,27.3723965,27.3900661,27.3889046,27.1348133,-3.88E+12,3327.751465,26.4111557,0,10
21,30.8647855,27.9339654,20.9877528,14.5410882,11.4014918,8.6917068,13.150507,27.4781832,11.6221735,13.516359,10.6518752,7.3134463,0.5362503,-46042596,571.2523193,442.3256836,288.1015625,198.0473175,141.290863,123.1918259,97.3390503,79.8625717,75.2007294,69.8767014,61.9472885,197.1349182,173.9361572,150.2722778,77.0659027,93.1666946,51.2985687,114.0887222,71.4988937,66.6827011,77.4152451,58.64991,92.056694,116.7616348,115.035614,124.9764023,84.3021545,92.3749847,69.3720856,46.4595871,64.6362762,44.8193626,29.3111458,28.7738781,28.7645454,28.3890457,27.8419228,27.6709251,27.9894924,27.3889866,27.397234,27.3979568,27.1499081,-3.88E+12,3327.75,26.4036007,0,10
22,28.1624693,24.9777888,24.5488441,17.4803723,10.4226755,8.1705545,12.9513122,26.3248574,13.8241591,18.1670176,13.4499622,9.9883874,0.5425061,-48600896,562.0861206,433.9740601,281.019928,192.7105103,140.9551849,121.3001633,98.2853775,86.6011734,79.0212631,71.8001862,62.3507042,194.2658234,166.7653503,153.6096039,78.0028305,90.515564,51.9129028,109.6990051,71.7672653,69.154892,84.5333939,65.2892838,96.3322296,121.9518127,119.581604,135.2011108,87.646347,97.8548508,72.5585937,47.0452766,66.2396698,46.27351,29.319788,28.7542725,28.7479572,28.4120159,27.8460503,27.6690197,28.0245247,27.3991451,27.4164505,27.4202003,27.1457348,-3.88E+12,3327.749512,26.4066029,0,10
23,25.7578036,27.4428477,20.5757282,15.6076729,12.0663773,9.1034179,11.7495876,21.893806,11.6872776,15.811927,15.7140457,12.4484762,0.5288846,-58632308,579.336792,466.4089966,307.3198547,202.755188,145.9900665,132.7930908,109.0238495,94.3093109,83.6236115,74.677475,66.2379684,188.2740936,170.0623322,141.9971313,77.5317535,89.6345596,52.5845947,103.7715302,67.3029251,61.4403992,73.0309143,60.0526314,96.92733,125.2407837,120.7103348,134.8165436,91.6405258,103.4441376,72.1733093,46.6438026,65.149231,45.2666092,29.3028088,28.721468,28.7535706,28.4266834,27.84828,27.6561604,28.0433331,27.4085388,27.4228306,27.4201679,27.1611767,-3.88E+12,3327.75,26.3827858,0,10
24,29.0926272,30.3313771,27.0754155,20.5359845,15.7032635,11.7016815,10.3390867,19.9643249,10.8132542,17.119452,16.7105366,12.3650901,0.5291873,-68069384,604.1978149,494.8572693,335.2722473,227.9686279,172.3259125,148.9264221,118.4693451,98.0629807,85.1346741,75.3076782,67.7745667,199.0645447,178.1154785,150.7443085,78.9705963,101.3039093,55.9244232,115.0921707,71.9417343,62.9812622,69.9214706,59.1473122,96.7271805,122.8180618,124.2840424,137.4899445,96.3016052,110.252533,78.847374,48.6653404,69.8115463,46.802906,29.2120285,28.724823,28.755043,28.4462509,27.8557835,27.6625385,28.0659142,27.4141617,27.4292107,27.4371109,27.1751099,-3.88E+12,3327.751709,26.4023819,0,10
25,35.6027849,30.393883,36.5284581,26.964779,16.0620942,11.1578078,8.0390172,14.0642315,9.0582086,10.4670569,11.4632359,9.2569538,0.4986147,-59732800,618.5507812,498.8475342,337.2406616,236.5346832,181.0868683,160.1413116,118.2875748,98.5776367,87.6071854,79.1925201,72.7043762,222.2422028,197.4173889,185.7423248,107.6486511,109.0642929,57.5139618,127.2134094,78.5120087,72.7891083,81.9700012,66.688179,95.3402328,116.9862061,122.2020264,134.4280396,95.4960175,106.3320541,79.1491623,48.8679199,70.1549988,47.9142838,29.0920086,28.7384911,28.7566547,28.4414558,27.8558903,27.6686821,28.0875053,27.4285984,27.4417686,27.433445,27.1888008,-3.88E+12,3327.750732,26.3802204,0,10
26,27.2282826,27.84873,28.6108219,24.2288641,19.2610966,14.6572006,7.7137497,12.5926092,7.080344,9.9412187,7.8997748,6.4115116,0.4845897,-69402960,656.8487549,541.3782959,385.205658,260.6557617,187.9245453,167.7334595,128.4079895,107.5619888,95.6911621,88.6532822,81.2621765,221.2104797,200.2466888,198.1820068,119.4069672,129.3671265,61.9984283,159.2212372,92.427742,89.8771973,112.5720291,80.3719711,94.4783401,114.9591141,118.8177719,130.8253174,93.527832,102.0507889,78.7226486,50.4510155,73.0511093,49.2653694,29.1369915,28.7627678,28.7526836,28.4585876,27.8643532,27.6714916,28.1144371,27.4378166,27.4517422,27.4407845,27.1851997,-3.88E+12,3327.750732,26.4030399,0,10
27,36.5450288,33.6149653,32.1700683,27.9881701,17.9640068,12.2647926,8.3136034,12.9446821,7.5132868,9.7253258,8.5400381,6.2410897,0.4948814,-74746976,687.3047485,556.4974976,406.0314331,277.8971252,203.2743225,174.0975342,134.3278656,110.9919815,98.7111588,91.6735458,85.9319763,242.5868988,207.0706024,206.0543671,123.204422,131.3074188,64.1541595,157.0322113,93.590332,91.7429733,119.1605377,84.5840302,94.3561096,115.1819382,115.8830566,129.6203308,91.6444473,97.72052,75.7900314,50.7578621,72.6004105,49.7422714,29.1810532,28.7657795,28.7538147,28.4634876,27.8752823,27.6718693,28.1038837,27.4476204,27.4498577,27.4543667,27.2018051,-3.88E+12,3327.750732,26.3988857,0,10
28,29.1665659,30.9558946,29.2045678,24.2213381,18.146992,12.6069006,9.9961691,18.6282777,8.7982803,12.407791,11.9901385,11.7606002,0.4934688,-93503848,679.5883789,536.8773804,394.2492981,272.0229797,200.5232391,167.3972168,129.7052155,107.7454758,98.1575089,88.8892212,84.2514038,237.3728943,208.8979797,198.8849487,129.2924957,134.7967377,67.0416794,151.8040314,97.6492233,92.6609802,116.9905472,85.9553604,95.1384964,114.8422546,116.6580048,132.4243927,96.3909836,111.1005173,78.737236,51.901825,73.5519791,49.6500931,29.043148,28.7653351,28.7439537,28.4732151,27.886898,27.6944275,28.0962734,27.4592381,27.4467697,27.4701424,27.1881504,-3.88E+12,3327.751465,26.3916454,0,10
29,39.6118248,37.1610243,36.7644498,28.2720365,18.8432338,13.0912443,10.8943107,19.0019299,12.3884495,15.0919004,14.9772443,12.0230563,0.5347368,-102534744,682.9719238,523.4139404,395.6185303,278.9335937,201.5884857,168.2217865,127.030777,107.4144211,96.5227203,88.545578,85.550972,251.42099,222.0983582,210.6935577,132.8927765,137.8930969,67.915062,134.9290314,93.6142654,90.8354874,112.5883865,82.2217407,96.7621078,117.4523239,121.1441574,136.6035614,100.0234604,114.6315079,81.3351364,53.0635605,75.8259354,50.4072456,28.8888035,28.7801056,28.7688866,28.4763088,27.8915005,27.6971493,28.0914536,27.4540386,27.4381752,27.4573956,27.2127609,-3.88E+12,3327.748535,26.3675632,0,10
30,31.8563219,37.8558947,36.29262,28.2555117,22.7932412,14.5615437,10.7642038,22.0913046,11.2009495,15.4760023,15.605419,13.7295758,0.5570356,-99988432,676.22052,514.5161743,396.7642212,288.0639038,207.0453949,167.4324188,129.0736542,112.0545578,99.0978088,90.0810852,85.6134338,254.3956299,228.4893341,227.7904053,139.4768219,144.2021027,69.6091919,125.8656845,91.0219498,87.0602798,100.7576752,78.0753403,98.2131348,124.1263657,123.6671143,141.4652557,104.6225891,118.5877991,83.6405411,53.1322746,75.1058121,51.0830612,28.9103298,28.7843037,28.7851334,28.4940796,27.9024849,27.7107811,28.1020622,27.464653,27.4393616,27.4672585,27.208662,-3.88E+12,3327.752197,26.3759232,0,10
31,33.6673454,35.9864005,34.8130213,26.8702113,21.7715125,15.2275826,10.0894629,20.7125677,10.5017307,14.3784508,14.4839864,11.7922568,0.5331224,-96876832,663.895752,487.8754578,379.9424438,282.9679565,209.8522186,167.7388458,135.3339844,118.3324051,103.4086075,95.3779297,89.2893066,275.6559143,229.3799896,231.6695251,139.4254761,149.9142609,73.0779343,144.1140594,94.5245056,90.0756302,100.2032776,73.6697083,99.6624374,125.1602554,125.6281662,141.216095,106.9152374,121.9166946,84.8684158,52.2033195,67.4265594,48.7935295,28.9607792,28.7695885,28.7858582,28.5027218,27.8990688,27.6994438,28.1080666,27.4638748,27.4389591,27.46912,27.2078838,-3.88E+12,3327.750488,26.3713703,0,10
32,36.3153924,34.5536359,33.0757536,30.4254936,24.3501613,17.5166842,10.3839686,19.2163168,13.2886774,16.553658,13.0113134,10.0363879,0.5258576,-114927392,678.868103,509.6703491,399.6665344,284.7652283,213.1587372,176.8952179,135.5108948,116.5212402,105.6050797,97.7732544,89.783905,277.6126099,228.0163879,234.4857025,145.0926361,166.6094208,77.8322296,173.4429474,106.4546738,98.5112381,122.6296616,86.7459946,100.5844193,125.8309174,135.4679565,145.8507996,106.7522964,120.5396729,87.1927414,53.8957634,72.7101135,50.7755203,29.0583344,28.7876778,28.7945347,28.5253487,27.9066181,27.7009621,28.1386051,27.4740658,27.4438763,27.4668694,27.2158222,-3.88E+12,3327.749512,26.3845921,0,10
33,42.4582266,42.5027064,35.8642989,27.9709909,20.8231691,15.3003667,11.9205422,23.2929496,13.0792047,18.2742241,13.0850274,10.3228045,0.5403872,-119659696,655.2888184,517.9802246,397.9184265,293.0632935,216.8209686,187.6869049,143.6073151,119.1909409,107.2940903,99.0397568,90.1927414,288.7071533,244.4257812,251.0496521,145.4780579,160.6165924,78.0054703,162.5797119,101.4886246,92.2097397,111.8458328,81.284729,103.1108704,127.2896805,137.1700592,148.8486481,106.9672852,119.185524,88.187233,54.8161926,78.3245544,52.7960701,29.1632099,28.8006687,28.7954693,28.5195007,27.9113216,27.7041645,28.163662,27.4599209,27.4557514,27.4685612,27.2069454,-3.88E+12,3327.748779,26.3836441,0,10
