s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 7.4402367E+001, 3.9848628E+003,-1.3090080E+003,-2.4383617E+003,-1.8252908E+002, 1.8854293E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7192856E+001, 7.3818278E+001, 7.0849404E-002
 7.4701210E+001, 3.6309105E+003,-1.2008649E+003,-2.2581497E+003,-1.9113923E+002, 1.9082497E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8925858E+000,-1.6077102E-001, 7.0936499E-002
 7.5000702E+001, 3.3367738E+003,-1.1026858E+003,-2.0706727E+003,-1.9453625E+002, 1.8650973E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0956982E+000,-1.2469947E+001, 7.1022294E-002
 7.5300201E+001, 3.6046202E+003,-1.1918135E+003,-2.2292292E+003,-1.9657842E+002, 1.8897624E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3277413E+001, 5.8966729E+000, 7.1107269E-002
 7.5601547E+001, 3.5259085E+003,-1.1661515E+003,-2.1914425E+003,-1.9810223E+002, 1.8680910E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.1181572E-001,-1.1106801E+001, 7.1191579E-002
 7.5901039E+001, 3.1533892E+003,-1.0349997E+003,-1.9444588E+003,-1.9548896E+002, 1.8298003E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8423643E+001,-3.2602808E+000, 7.1274973E-002
 7.6200531E+001, 3.7018658E+003,-1.2130574E+003,-2.2050404E+003,-1.8994689E+002, 1.8792038E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7108494E+001, 1.1261319E+002, 7.1357168E-002
 7.6501778E+001, 3.5685331E+003,-1.1718245E+003,-2.2610706E+003,-1.9062037E+002, 1.9052824E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8927333E+001,-3.5929585E+001, 7.1438730E-002
 7.6801674E+001, 3.7994030E+003,-1.2478756E+003,-2.3279235E+003,-1.8844269E+002, 1.9425784E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4246711E-001, 5.4586974E+001, 7.1519513E-002
 7.7101624E+001, 3.6519536E+003,-1.2029653E+003,-2.1766959E+003,-2.0271991E+002, 1.9310691E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1336891E+000, 8.8883114E+001, 7.1599215E-002
 7.7400986E+001, 3.7455972E+003,-1.2387094E+003,-2.4303761E+003,-1.9348546E+002, 1.9610901E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5141322E+001,-9.7362835E+001, 7.1677960E-002
 7.7701096E+001, 3.5904583E+003,-1.1811979E+003,-2.2065630E+003,-2.0104222E+002, 1.9511696E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3140826E+001, 2.1166950E+001, 7.1755887E-002
 7.8000809E+001, 3.2855689E+003,-1.0885213E+003,-1.9627723E+003,-2.0208517E+002, 1.9229370E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0723786E+001, 5.1419496E+001, 7.1833012E-002
 7.8300240E+001, 3.4083320E+003,-1.1244533E+003,-2.0603174E+003,-1.9859803E+002, 1.9169071E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8120764E+001, 4.4132307E+001, 7.1909157E-002
 7.8600540E+001, 3.7034219E+003,-1.2211982E+003,-2.3135692E+003,-1.9711702E+002, 1.9174004E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4681123E+000,-9.2884776E+000, 7.1984651E-002
 7.8901886E+001, 3.7835563E+003,-1.2475708E+003,-2.3853953E+003,-1.8970123E+002, 1.9573606E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8950170E-001,-1.9537406E+001, 7.2059485E-002
 7.9202034E+001, 3.6184827E+003,-1.1997907E+003,-2.2141044E+003,-1.8954456E+002, 1.9696496E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4524832E+000, 3.4739568E+001, 7.2133494E-002
 7.9501144E+001, 3.6211203E+003,-1.2003057E+003,-2.2346048E+003,-1.9388456E+002, 1.9639444E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2327743E+000, 1.1964603E+001, 7.2206440E-002
 7.9801704E+001, 3.2868798E+003,-1.0828525E+003,-2.0463724E+003,-2.0065810E+002, 1.9425681E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3681642E+000,-2.3577454E+001, 7.2278606E-002
 8.0101425E+001, 3.7510081E+003,-1.2360408E+003,-2.2635926E+003,-2.1241167E+002, 1.9247735E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9844520E+002, 5.8210769E+001, 7.2350075E-002
 8.0400375E+001, 3.4773492E+003,-1.1462467E+003,-2.0909920E+003,-2.1216683E+002, 1.9441533E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9730462E+000, 4.7385172E+001, 7.2420565E-002
 8.0700821E+001, 3.8723921E+003,-1.2794270E+003,-2.3552634E+003,-2.0481475E+002, 1.9887781E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9260045E+001, 5.2774731E+001, 7.2490327E-002
 8.1001259E+001, 3.4060277E+003,-1.1281367E+003,-2.1071754E+003,-2.1025243E+002, 1.9628154E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.3546423E+000,-1.9908638E+001, 7.2559497E-002
 8.1302094E+001, 3.7559497E+003,-1.2405568E+003,-2.3061505E+003,-2.1009800E+002, 1.9683899E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2758917E+000, 1.8828254E+001, 7.2627961E-002
 8.1601883E+001, 3.6249113E+003,-1.1958166E+003,-2.3179443E+003,-2.1059695E+002, 1.9677206E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3071184E+001,-7.9769369E+001, 7.2695568E-002
 8.1902008E+001, 3.3414554E+003,-1.1017418E+003,-1.9865470E+003,-2.0914477E+002, 1.9379656E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4309531E+000, 6.3401507E+001, 7.2762434E-002
 8.2202217E+001, 3.7006065E+003,-1.2195146E+003,-2.2683050E+003,-1.9909501E+002, 1.9611146E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4410133E+001, 3.3303063E+001, 7.2828538E-002
 8.2501450E+001, 3.4620291E+003,-1.1444148E+003,-2.1758315E+003,-2.0407640E+002, 1.9256417E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4696275E+000,-4.3037150E+001, 7.2893865E-002
 8.2800674E+001, 3.5218929E+003,-1.1553116E+003,-2.1396710E+003,-2.1109253E+002, 1.8811322E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0148365E+001, 3.4629166E+001, 7.2958330E-002
 8.3100227E+001, 3.4814241E+003,-1.1473223E+003,-2.0924555E+003,-2.0956056E+002, 1.8889484E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1372414E+001, 5.0975256E+001, 7.3022099E-002
 8.3401871E+001, 4.0846530E+003,-1.3368879E+003,-2.5131842E+003,-2.0991322E+002, 1.9666055E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3842543E+001, 4.4333658E+001, 7.3085477E-002
 8.3701996E+001, 3.6192579E+003,-1.1910227E+003,-2.2691889E+003,-2.1399855E+002, 1.9605102E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8949662E+000,-3.5347151E+001, 7.3148142E-002
 8.4000496E+001, 3.2174622E+003,-1.0552245E+003,-1.9392714E+003,-1.9944942E+002, 1.8884878E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6905027E+001, 4.2401725E+001, 7.3209801E-002
 8.4302055E+001, 3.6072344E+003,-1.1820980E+003,-2.2527856E+003,-1.9403143E+002, 1.8947225E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5095225E+001,-2.7333847E+000, 7.3270933E-002
 8.4600853E+001, 4.1925058E+003,-1.3789399E+003,-2.5939530E+003,-2.0333167E+002, 1.9788201E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3407774E+001, 3.6069499E+001, 7.3331405E-002
 8.4901138E+001, 3.5384216E+003,-1.1673388E+003,-2.1941945E+003,-2.1183413E+002, 1.9435780E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2819965E+000,-1.5510020E+001, 7.3391082E-002
 8.5202202E+001, 3.5543976E+003,-1.1656092E+003,-2.1802680E+003,-2.1579022E+002, 1.9380314E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5429844E-001, 1.2110440E+001, 7.3450273E-002
 8.5500420E+001, 3.6341108E+003,-1.1907970E+003,-2.2081425E+003,-2.0962766E+002, 1.9075823E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3957074E+001, 4.4619360E+001, 7.3508678E-002
 8.5800766E+001, 3.2603220E+003,-1.0745385E+003,-2.0721586E+003,-2.1194165E+002, 1.8591854E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7804042E+000,-7.9724925E+001, 7.3566319E-002
 8.6101326E+001, 3.7524214E+003,-1.2328740E+003,-2.2947657E+003,-2.0903849E+002, 1.9157810E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8155375E+001, 3.4901023E+001, 7.3623539E-002
 8.6401985E+001, 4.0602182E+003,-1.3405603E+003,-2.4873244E+003,-2.0528869E+002, 1.9952093E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3034564E+001, 4.6997046E+001, 7.3680135E-002
 8.6701263E+001, 3.5596988E+003,-1.1820683E+003,-2.2007248E+003,-2.1801190E+002, 1.9774790E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6154418E+001,-2.1331311E+001, 7.3735969E-002
 8.7001778E+001, 3.9145295E+003,-1.2942041E+003,-2.4079472E+003,-2.1516454E+002, 2.0229657E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2600679E+001, 1.7443395E+001, 7.3791199E-002
 8.7300667E+001, 3.7022131E+003,-1.2322438E+003,-2.2390762E+003,-2.1348685E+002, 2.0244908E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1613216E+001, 3.7651132E+001, 7.3845802E-002
 8.7601585E+001, 3.3748225E+003,-1.1215991E+003,-2.0717917E+003,-2.1723517E+002, 1.9470907E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3598289E+001,-1.6332539E+001, 7.3899768E-002
 8.7900932E+001, 3.6513090E+003,-1.2055662E+003,-2.2342617E+003,-2.0181345E+002, 1.9577823E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3267842E+001, 2.9245480E+001, 7.3953214E-002
 8.8200691E+001, 3.8202717E+003,-1.2574375E+003,-2.3385157E+003,-2.0592170E+002, 1.9644440E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3954936E+001, 3.8041249E+001, 7.4005944E-002
 8.8500313E+001, 3.7838951E+003,-1.2557593E+003,-2.3281279E+003,-2.1858008E+002, 1.9787100E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3056967E+001, 1.2149536E+000, 7.4058085E-002
 8.8800331E+001, 3.8613490E+003,-1.2793260E+003,-2.4056759E+003,-2.2105397E+002, 2.0074395E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6722827E+000,-2.4632534E+001, 7.4109677E-002
 8.9101906E+001, 3.5490812E+003,-1.1752964E+003,-2.1631667E+003,-2.3063887E+002, 2.0103583E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5292128E+000, 8.2836694E-002, 7.4160860E-002
 8.9402168E+001, 3.6590821E+003,-1.2151773E+003,-2.1764021E+003,-2.3068702E+002, 1.9830270E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1516690E+000, 5.6645948E+001, 7.4211474E-002
 8.9701286E+001, 3.8285825E+003,-1.2691860E+003,-2.3737325E+003,-2.3463856E+002, 1.9862260E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6347402E+001,-2.9112332E+001, 7.4261305E-002
 9.0000557E+001, 3.7502672E+003,-1.2413248E+003,-2.2838254E+003,-2.2539786E+002, 2.0181267E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2620967E+001, 1.9900441E+001, 7.4310484E-002
 9.0301544E+001, 3.5215082E+003,-1.1660209E+003,-2.1571364E+003,-2.2894843E+002, 2.0209911E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0874288E+000,-1.0387645E+001, 7.4359303E-002
 9.0601448E+001, 3.8420916E+003,-1.2678788E+003,-2.3595042E+003,-2.4029561E+002, 2.0068292E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5290293E+001,-5.5187769E+000, 7.4407617E-002
 9.0900894E+001, 3.5588141E+003,-1.1784728E+003,-2.1117116E+003,-2.4290460E+002, 2.0043943E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2958062E+001, 4.5769074E+001, 7.4455222E-002
 9.1200096E+001, 3.3739587E+003,-1.1148617E+003,-2.0721516E+003,-2.3347194E+002, 1.9747608E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6836908E+001,-2.6778900E+001, 7.4502259E-002
 9.1500015E+001, 3.7838566E+003,-1.2427029E+003,-2.3096836E+003,-2.2789907E+002, 1.9424456E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2641315E+000, 2.2995464E+001, 7.4548810E-002
 9.1800011E+001, 3.5662894E+003,-1.1769196E+003,-2.1733254E+003,-2.3787062E+002, 1.9314022E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5433158E+001,-2.5123048E+000, 7.4594885E-002
 9.2100418E+001, 3.6650685E+003,-1.2060820E+003,-2.2593684E+003,-2.3667449E+002, 1.9362240E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4590814E+000,-1.7694114E+001, 7.4640461E-002
 9.2400009E+001, 3.7674520E+003,-1.2400140E+003,-2.2745451E+003,-2.3168842E+002, 1.9573073E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4610730E+001, 4.0777524E+001, 7.4685498E-002
 9.2700554E+001, 3.9511312E+003,-1.3020026E+003,-2.3386990E+003,-2.2508626E+002, 1.9875852E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9727782E+001, 1.0521912E+002, 7.4730046E-002
 9.3002266E+001, 3.7825601E+003,-1.2440545E+003,-2.4740662E+003,-2.3216740E+002, 1.9843306E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5717831E+001,-1.4788472E+002, 7.4774219E-002
 9.3300026E+001, 3.6460350E+003,-1.2007906E+003,-2.1695658E+003,-2.3516373E+002, 1.9817733E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0888090E+001, 6.0332512E+001, 7.4817691E-002
 9.3600815E+001, 3.6744728E+003,-1.2134081E+003,-2.3178776E+003,-2.2311291E+002, 1.9636245E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2549842E+001,-6.0289672E+001, 7.4860618E-002
 9.3901016E+001, 3.3463599E+003,-1.1005348E+003,-2.1057321E+003,-2.0863724E+002, 1.9705581E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0998571E+001,-4.8838591E+001, 7.4903234E-002
 9.4201820E+001, 4.1637168E+003,-1.3721304E+003,-2.3846647E+003,-2.1473609E+002, 1.9708007E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0735282E+001, 2.1189357E+002, 7.4945352E-002
 9.4501152E+001, 3.6537614E+003,-1.2079418E+003,-2.3606931E+003,-2.2397883E+002, 1.9764798E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6259504E+001,-1.1908756E+002, 7.4986926E-002
 9.4801277E+001, 3.5560760E+003,-1.1761594E+003,-2.1114370E+003,-2.2402362E+002, 1.9617066E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7780250E-001, 6.4073056E+001, 7.5027999E-002
 9.5101151E+001, 3.8318543E+003,-1.2618404E+003,-2.2962975E+003,-2.3293079E+002, 1.9752337E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3761401E+000, 6.0537845E+001, 7.5068657E-002
 9.5400024E+001, 3.9604511E+003,-1.3086091E+003,-2.5522633E+003,-2.2977312E+002, 2.0255095E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5990371E+001,-1.0993930E+002, 7.5108725E-002
 9.5702087E+001, 3.8778545E+003,-1.2827343E+003,-2.3553516E+003,-2.2749942E+002, 2.0549806E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2225677E+000, 3.2818998E+001, 7.5148482E-002
 9.6001320E+001, 3.4544081E+003,-1.1488565E+003,-2.0511276E+003,-2.2801660E+002, 2.0082107E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5884330E+000, 4.6489514E+001, 7.5187818E-002
 9.6302269E+001, 3.6648374E+003,-1.2151004E+003,-2.2414390E+003,-2.2719802E+002, 1.9871185E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8146166E+000, 9.7114696E-001, 7.5226640E-002
 9.6601952E+001, 3.9610939E+003,-1.3102465E+003,-2.4333331E+003,-2.2818899E+002, 1.9975672E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0330850E+001, 9.3009176E+000, 7.5265040E-002
 9.6901566E+001, 3.8465007E+003,-1.2743495E+003,-2.3643062E+003,-2.3918330E+002, 2.0333506E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1974630E+001,-1.1004798E+001, 7.5302924E-002
 9.7201767E+001, 3.4303437E+003,-1.1381658E+003,-2.1084078E+003,-2.3315470E+002, 1.9938483E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1860898E+001,-2.9446042E+001, 7.5340395E-002
 9.7500488E+001, 3.7133417E+003,-1.2254740E+003,-2.2820850E+003,-2.4503510E+002, 1.9687314E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5013749E+000,-1.9565027E+001, 7.5377401E-002
 9.7800987E+001, 3.9999705E+003,-1.3208619E+003,-2.4431524E+003,-2.4488372E+002, 2.0250401E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8947010E+001, 1.1322839E+001, 7.5413991E-002
 9.8100410E+001, 3.8017404E+003,-1.2574206E+003,-2.3335930E+003,-2.4662440E+002, 2.0184968E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5270152E+000,-1.5712605E+001, 7.5450187E-002
 9.8400978E+001, 3.4133382E+003,-1.1310705E+003,-2.0839156E+003,-2.3414097E+002, 1.9677174E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5993602E+000,-1.6111681E+001, 7.5485995E-002
 9.8700874E+001, 3.7249419E+003,-1.2318207E+003,-2.2676159E+003,-2.2255406E+002, 1.9880901E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1735248E+001, 2.2832237E+001, 7.5521409E-002
 9.9000465E+001, 4.1402264E+003,-1.3666702E+003,-2.5396498E+003,-2.3480254E+002, 2.0454368E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8638670E+001, 1.9558226E+001, 7.5556367E-002
 9.9301788E+001, 3.5846959E+003,-1.1895841E+003,-2.2107513E+003,-2.3892120E+002, 2.0335887E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8656951E+001,-3.4224895E+001, 7.5590981E-002
 9.9600060E+001, 3.7047661E+003,-1.2290999E+003,-2.3597479E+003,-2.4211420E+002, 2.0142359E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6093444E+002,-1.0605358E+002, 7.5625164E-002
 9.9902184E+001, 3.5080130E+003,-1.1707731E+003,-1.9772350E+003,-2.4601262E+002, 1.9890547E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0943095E-001, 1.3388282E+002, 7.5658993E-002
 1.0020100E+002, 3.6034365E+003,-1.2014274E+003,-2.2572588E+003,-2.3907656E+002, 1.9919315E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5424189E+001,-7.4406909E+001, 7.5692448E-002
 1.0050188E+002, 4.0614393E+003,-1.3505581E+003,-2.4977356E+003,-2.7180771E+002, 2.0119916E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1818061E+001,-3.8542115E+001, 7.5725472E-002
 1.0080191E+002, 3.3436479E+003,-1.1133428E+003,-2.0180155E+003,-2.7566411E+002, 1.9859239E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2189478E+001,-4.3515314E+001, 7.5758170E-002
 1.0110083E+002, 4.2611770E+003,-1.4081497E+003,-2.5317169E+003,-2.7608353E+002, 2.0123976E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7554058E+001, 6.5350794E+001, 7.5790369E-002
 1.0140179E+002, 3.6054825E+003,-1.1945227E+003,-2.2019527E+003,-2.8145222E+002, 1.9892078E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9246159E+000,-5.2553025E+001, 7.5822251E-002
 1.0170197E+002, 3.7295809E+003,-1.2395419E+003,-2.1544575E+003,-3.0025467E+002, 1.9224974E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5994230E+001, 5.4551841E+001, 7.5853836E-002
 1.0200093E+002, 3.8685108E+003,-1.2918147E+003,-2.3294556E+003,-3.1684546E+002, 1.8677238E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4212108E+001,-5.0927748E+001, 7.5884957E-002
 1.0230101E+002, 3.2737205E+003,-1.0940685E+003,-1.8735204E+003,-2.9938581E+002, 1.8788103E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4477448E+001, 2.5533915E+001, 7.5915707E-002
 1.0260195E+002, 4.6250335E+003,-1.5343650E+003,-2.7994338E+003,-3.0329103E+002, 1.9535385E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5067721E+001, 7.4790375E+000, 7.5946200E-002
 1.0290134E+002, 3.6719933E+003,-1.2216349E+003,-2.1569218E+003,-3.0245984E+002, 1.9210645E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5224862E+001, 1.0187492E+001, 7.5976323E-002
 1.0320197E+002, 3.2976473E+003,-1.1003179E+003,-1.9117532E+003,-3.0033563E+002, 1.8804045E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1816422E-001, 4.0445833E+000, 7.6006063E-002
 1.0350165E+002, 3.8436726E+003,-1.2770500E+003,-2.3577537E+003,-2.8985093E+002, 1.8876997E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5304003E+001,-6.2105012E+001, 7.6035483E-002
 1.0380114E+002, 3.5677104E+003,-1.1804509E+003,-2.1467612E+003,-2.9430152E+002, 1.8439612E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8929990E+000,-3.5363593E+001, 7.6064504E-002
 1.0410226E+002, 4.0163454E+003,-1.3355187E+003,-2.3055921E+003,-2.9891509E+002, 1.8735703E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9172689E+001, 9.5055158E+001, 7.6093263E-002
 1.0440027E+002, 3.9783612E+003,-1.3177013E+003,-2.4115142E+003,-3.0789872E+002, 1.9007841E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2114858E+001,-3.9745159E+001, 7.6121617E-002
 1.0470087E+002, 3.7585304E+003,-1.2534619E+003,-2.1867576E+003,-3.1427438E+002, 1.9213212E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0089964E+001, 2.3249756E+001, 7.6149632E-002
 1.0500204E+002, 4.4413518E+003,-1.4826139E+003,-2.6470765E+003,-3.2010651E+002, 2.0379883E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2240318E+001, 1.1934823E+001, 7.6177446E-002
 1.0530241E+002, 3.7508607E+003,-1.2529256E+003,-2.1527113E+003,-3.3747210E+002, 2.0507738E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5897452E+000, 2.8259466E+001, 7.6204932E-002
 1.0560117E+002, 3.7258531E+003,-1.2501541E+003,-2.1480424E+003,-3.5390512E+002, 1.9945109E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5533268E+001,-6.3033763E+000, 7.6232004E-002
 1.0590082E+002, 3.2367289E+003,-1.0839917E+003,-1.8284891E+003,-3.5578234E+002, 1.9051482E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4679820E+001,-1.2482711E+001, 7.6258729E-002
 1.0620008E+002, 3.5849580E+003,-1.1978104E+003,-2.0735137E+003,-3.4720249E+002, 1.8905457E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5708093E+001,-1.4663093E+001, 7.6285167E-002
 1.0650011E+002, 3.2442358E+003,-1.0785323E+003,-1.7897106E+003,-3.4779300E+002, 1.8187461E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9506982E+000, 4.6387311E+001, 7.6311304E-002
 1.0680180E+002, 3.2660619E+003,-1.0879458E+003,-1.8751388E+003,-3.3431443E+002, 1.7121581E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0922526E+001,-1.4215555E+001, 7.6337237E-002
 1.0710261E+002, 4.0176551E+003,-1.3156181E+003,-2.3546444E+003,-3.3932438E+002, 1.8215150E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3862759E+001, 2.6283398E+001, 7.6362919E-002
 1.0740163E+002, 3.7591159E+003,-1.2284236E+003,-2.2454578E+003,-3.3565268E+002, 1.7671150E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5236642E+000,-3.2747149E+001, 7.6388171E-002
 1.0770097E+002, 3.3386795E+003,-1.1044120E+003,-1.8786397E+003,-3.4333850E+002, 1.6749521E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7794501E+001, 2.9038889E+001, 7.6413096E-002
 1.0800236E+002, 3.7601719E+003,-1.2331478E+003,-2.1486035E+003,-3.4005847E+002, 1.7539049E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4370370E+001, 5.5901168E+001, 7.6437801E-002
 1.0830243E+002, 4.2430528E+003,-1.3904760E+003,-2.5609897E+003,-3.5708229E+002, 1.6810367E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3158367E+000,-4.8684857E+001, 7.6462258E-002
 1.0860060E+002, 3.7854922E+003,-1.2534523E+003,-2.1827751E+003,-3.6221421E+002, 1.7578945E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0718991E+001, 4.6295427E+000, 7.6486319E-002
