Unit,Min,Sec,Time,Time (s),TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.6m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Plume 2.4m,TC Plume 2.2m,TC Plume 2.0m,TC Plume 1.8m,TC Plume 1.6m,TC Plume 1.4m,TC Plume 1.2m,TC Plume 1.0m,TC Plume 0.8m,TC Plume 0.6m,TC Plume 0.4m,TC Plume 0.2m,HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m
116,1407,28.3,371,372,51.76,47.95,40.2,35.13,31.4,31.36,29.5,29.32,28.71,28.27,27.1,51.76,46.19,41.99,35.31,33.89,30.5,31.44,29.52,29.74,28.35,28.39,60.05,48.86,43.78,37.09,32.79,31.12,29.92,29.12,28.71,28.23,27.57,23.62,23.66,23.74,23.82,24.18,24.18,24.93,25.55,28.13,27.99,31.54,36.01,0.37,-0.048,-0.141,-0.189,-0.112,-0.114,-0.182,-0.097,-0.302,-0.225,-0.118,-0.121
116,1407,32.3,375,376,50.53,47.39,39.66,34.73,30.98,31.08,29.15,29.15,28.51,28.11,27.06,51.04,45.41,41.67,34.57,33.53,30.24,31.36,29.31,29.62,28.19,28.27,60.03,49.2,43.7,36.9,32.52,31.06,29.84,29.17,28.71,28.15,27.38,23.56,23.56,23.6,23.72,24.04,24.02,24.69,25.31,27.69,27.69,30.78,35.17,0.259,-0.135,-0.161,-0.216,-0.116,-0.103,-0.211,-0.115,-0.268,-0.23,-0.124,-0.094
116,1407,36.3,379,380,49.63,47.16,39.16,34.27,30.82,31,29.17,29.13,28.43,28.01,26.98,50.33,44.79,41.23,34.57,33.4,30.26,31.2,29.41,29.59,28.09,28.23,58.02,48.74,43.86,36.2,32.46,31.16,30.04,29.31,28.71,28.07,27.42,23.47,23.49,23.53,23.64,23.94,23.9,24.46,25.05,27.18,27.14,30.24,34.25,0.297,-0.139,-0.116,-0.189,-0.116,-0.116,-0.187,-0.162,-0.279,-0.204,-0.118,-0.112
116,1407,40.3,383,384,49.81,47.12,39.36,34.15,30.62,30.88,28.99,28.87,28.33,27.99,26.9,49.91,44.77,41.37,34.45,33.17,29.84,31.04,29.36,29.54,28.13,28.19,56.56,49.62,44.1,36.47,32.55,30.9,29.98,29.4,28.39,28.09,27.35,23.42,23.42,23.46,23.54,23.86,23.78,24.38,24.93,26.9,26.84,29.47,33.49,0.313,-0.044,-0.114,-0.139,-0.088,-0.117,-0.174,-0.094,-0.317,-0.222,-0.114,-0.121
116,1407,44.3,387,388,48.86,46.9,39.66,34.13,30.76,30.76,29.05,29.01,28.37,27.89,26.86,49.26,44.49,40.48,33.99,33.16,30.02,30.96,29.23,29.35,28.03,28.11,58.89,48.17,43.84,36.45,32.52,30.86,29.96,29.29,28.55,28.03,27.06,23.37,23.35,23.37,23.45,23.76,23.66,24.2,24.71,26.64,26.52,29.03,32.79,0.164,-0.148,-0.121,-0.174,-0.114,-0.123,-0.211,-0.099,-0.26,-0.27,-0.122,-0.111
116,1407,48.3,391,392,47.75,46.5,38.34,33.69,30.28,30.6,28.87,28.79,28.13,27.83,26.82,48.61,44,40.36,33.83,32.89,29.64,30.84,29.03,29.28,27.91,28.05,58.93,49,43.48,36.43,32.41,31.12,30.12,29.24,28.71,27.99,27.23,23.27,23.29,23.29,23.38,23.64,23.58,24.1,24.53,26.42,26.26,28.71,31.96,0.236,-0.061,-0.2,-0.213,-0.086,-0.101,-0.203,-0.126,-0.294,-0.243,-0.125,-0.103
116,1407,52.3,395,396,46.98,46.05,38.7,33.59,30.38,30.62,28.75,28.79,28.19,27.75,26.74,47.97,43.4,40.12,33.47,32.6,29.88,30.74,28.91,29.19,27.83,27.99,54.66,47.83,43,36.29,32.42,31.1,29.88,29.11,28.61,28.03,27.02,23.21,23.25,23.23,23.29,23.54,23.45,23.94,24.38,26.1,26.04,28.33,31.48,0.282,-0.096,-0.106,-0.216,-0.089,-0.122,-0.207,-0.154,-0.29,-0.228,-0.145,-0.119
116,1407,56.3,399,400,47.14,45.79,38.11,33.41,30.32,30.44,28.59,28.63,28.07,27.73,26.74,47.48,43.27,39.68,33.85,32.49,29.34,30.6,28.75,29.18,27.83,27.95,51.18,47.34,42.43,35.95,32.27,30.68,29.72,29.28,28.71,28.09,27.11,23.21,23.19,23.17,23.26,23.46,23.4,23.82,24.22,25.84,25.88,28.07,30.8,0.263,-0.174,-0.175,-0.182,-0.104,-0.128,-0.203,-0.128,-0.332,-0.251,-0.129,-0.103
116,1408,0.3,403,404,46.05,44.68,37.99,33.33,30.04,30.26,28.67,28.69,27.99,27.61,26.54,46.82,42.57,39.16,33.31,32.27,29.38,30.54,28.81,29,27.67,27.83,53.24,45.49,42.41,36.19,32.25,30.54,29.5,29.08,28.49,27.89,27.11,23.15,23.13,23.15,23.21,23.42,23.34,23.72,24.06,25.66,25.61,27.83,30.3,0.297,-0.148,-0.131,-0.137,-0.102,-0.118,-0.207,-0.107,-0.256,-0.246,-0.117,-0.098
116,1408,4.3,407,408,45.83,44.42,36.98,32.84,29.84,30.12,28.43,28.51,27.91,27.59,26.58,46.4,42.43,38.88,32.96,32.26,29.35,30.48,28.75,28.89,27.73,27.79,52.29,44.71,41.91,35.75,31.78,30.08,29.39,28.85,28.23,27.79,26.86,23.09,23.09,23.09,23.13,23.33,23.29,23.66,23.98,25.47,25.47,27.27,29.8,0.206,-0.091,-0.213,-0.189,-0.101,-0.113,-0.255,-0.133,-0.29,-0.28,-0.124,-0.119
116,1408,8.3,411,412,44.93,44.16,37.63,32.77,29.86,30.12,28.55,28.47,27.91,27.59,26.54,45.97,41.95,39.06,32.73,31.96,29.24,30.46,28.67,28.91,27.71,27.77,57.09,45.99,41.73,35.29,31.64,29.92,29.38,28.35,28.03,27.77,26.74,23.09,23.09,23.07,23.11,23.29,23.19,23.56,23.84,25.29,25.25,26.86,29.4,0.175,-0.244,-0.161,-0.21,-0.114,-0.124,-0.227,-0.115,-0.268,-0.222,-0.128,-0.119
