Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
132,27.9333068,17.6275303,10.336918,4.5597929,3.2221412,3.0404494,21.5098806,13.7405402,7.7849339,4.729699,3.3686491,3.0332233,0,477.3599548,323.1237793,185.8483582,79.0438461,81.5951996,77.8939056,67.2102127,62.0470276,57.3355446,50.6326408,50.4731674,43.8140144,256.9960327,174.6579895,127.1288376,71.7604904,64.5793839,52.984787,3316.504883,41.2664986,38.7545586,35.5179291,32.9750175
133,34.0486509,18.7431655,9.7374838,4.5542301,3.3195959,2.7003863,24.0759635,15.4898802,10.5671604,6.5829578,4.6521342,3.6887287,0,481.1252747,315.1744385,185.9588013,81.4251633,81.3493423,75.8768539,64.4917908,59.8250122,54.8773384,49.142765,49.693203,43.1266136,262.3071594,177.036438,129.8487396,73.3097916,66.0046539,53.6774826,3316.506592,41.806942,39.3608589,35.9616508,33.343338
134,32.2523204,23.0433536,13.175429,5.3137156,3.5794261,2.813463,28.782508,20.851661,12.3790094,8.366664,5.4488704,3.4938701,0,481.1568298,307.5934753,186.7134705,81.8764648,81.5959244,74.3174973,62.1879768,58.5074959,52.8532944,47.3975105,47.7380638,41.7342186,271.2755127,182.2692261,136.2585449,73.2723465,67.5589447,54.263279,3316.503906,42.2102203,39.7219963,36.2724152,33.6219025
135,27.1439168,15.0623537,9.0790132,4.4658798,3.5991526,2.6500207,16.3930958,12.7216166,8.0228896,4.2778531,3.4073658,2.78846,0,478.5847778,297.9318237,178.035202,82.6696854,82.9206696,77.2636566,62.7720947,57.1573677,52.8065643,47.271347,47.2734261,42.4873314,272.4357605,185.8141174,139.5135803,74.2751236,68.4520721,54.4622574,3316.502197,42.5243301,40.140976,36.5982628,33.8837433
136,21.8354995,12.9693534,7.8283342,3.5005708,2.8336473,2.1531802,12.1177197,8.8919741,5.8882867,3.3651178,2.4444351,2.1346208,0,477.3981018,295.1004333,176.3656464,82.0890732,83.5861359,77.4638443,64.2994766,58.049778,53.552021,47.4198875,46.7019424,42.0249481,270.9091492,185.8094788,137.9687347,73.6862946,67.889061,54.3530426,3316.502686,42.6343536,40.1826477,36.6412048,33.9822578
137,17.4321199,10.3354479,6.0740013,2.9768497,2.3389395,1.8852953,11.1487254,7.0978335,4.5035211,2.8062298,1.847369,1.6477125,0,478.5036316,291.5221863,169.9420319,81.2994232,82.288208,75.6565628,64.374382,58.6390076,54.7833405,49.1221466,49.0706673,43.7996483,266.7981262,184.3626862,135.5638733,73.425087,66.6883774,53.8059883,3316.501221,42.475174,39.865963,36.5103455,34.0242195
138,15.5011831,9.213048,5.3028389,2.5190642,1.9307927,1.3798965,11.2127702,7.1044012,4.0359104,2.4982576,1.6686633,1.309725,0,487.3457642,288.9798584,163.4391327,80.0001068,81.0472641,75.0076294,63.6425514,58.1640587,53.4299355,48.7588692,49.1004677,44.2429276,261.8149414,181.9346313,132.2558594,73.4553452,65.3002853,53.0766335,3316.503906,42.0810814,39.2511826,36.1276398,33.8898621
139,21.4160396,12.2655536,7.8979787,4.1209863,2.5062466,2.0967555,18.2844377,9.5806389,5.3573622,3.2880014,2.0802611,1.7176902,0,493.7216797,296.3352661,162.1233521,81.1387787,82.5510559,76.4051285,64.836792,59.5221024,55.635788,50.0626526,49.7037392,44.3063087,261.8771973,180.1278076,130.6177979,73.3341751,64.8139191,52.7967186,3316.508789,41.740509,38.9539032,35.8866463,33.7083244
140,20.5849405,11.3531302,5.9713027,3.508915,2.8434369,2.2619398,17.3711674,10.5498361,7.0917373,4.4292905,3.2098936,2.4748299,0,483.0065613,299.927063,160.1301575,80.5267792,82.3234634,75.819046,63.7900543,59.4823303,56.6249199,51.4688225,51.1312447,45.138504,262.4576416,179.1509857,130.4529266,73.2614975,65.4440765,53.3429413,3316.510254,41.9224281,39.3404999,36.1420631,33.7581367
141,16.2085772,10.2169302,6.3794837,4.080247,2.8223855,2.2114983,14.0569694,8.863358,5.9929417,4.3922944,3.4524226,3.1189103,0,478.2204285,294.4754639,156.4510956,80.5559235,81.2641525,75.600647,62.3731537,58.0602722,53.8476562,49.8253212,49.3814812,44.5195656,262.3682861,178.6635742,130.0922852,72.9579163,66.5725708,54.3159752,3316.505371,42.2949905,39.8415756,36.448864,33.8718834
142,15.1867068,8.6112597,5.8781359,2.7561375,2.1231995,1.7654022,12.2332023,8.0534262,4.9579482,3.138866,2.679356,2.3078196,0,460.4143372,281.1807861,151.6163483,80.3554077,81.963768,75.4926224,62.5405235,56.8932381,52.5093803,48.1892433,47.3174706,42.9029465,259.1430054,177.3243866,129.0874481,73.6906738,66.8935776,54.5750351,3316.505859,42.5740929,40.0686378,36.645668,34.0006027
143,15.2381321,8.2519185,4.9226387,2.7448483,1.9695832,1.6021114,12.9152554,7.5378659,4.9232802,3.117326,2.7353178,2.2399047,0,455.7924805,278.244812,148.0572205,80.1864471,81.4218903,75.7106171,63.1700897,57.0981674,52.8753777,47.9123688,46.8519135,43.0019836,257.6797485,176.0941925,128.1217804,73.573082,66.4267654,54.3804703,3316.506104,42.5564003,39.9044952,36.5837746,34.01688
144,12.8315706,6.7198479,4.540901,2.8392523,2.0573955,1.7650993,11.33027,6.8703114,4.9989638,3.0757259,2.2702943,2.0536943,0,454.0305786,273.7114868,144.6800385,79.2707748,81.1532516,75.3720932,62.285244,57.0881882,53.4394646,47.9275208,47.0098572,42.7644005,254.1133881,174.5193176,126.7528687,73.6944656,65.9042816,54.3033524,3316.508301,42.5247574,39.7215042,36.4521446,33.8954163
145,16.6154768,8.5506479,5.014268,2.3724681,2.0114652,1.7212471,17.2415647,9.8977625,5.896262,3.8089067,2.3780756,1.8205146,0,449.5430298,267.3570557,138.8296204,79.4661865,81.0551605,75.3316422,61.0566673,56.3786659,53.1881714,47.8751869,47.0512772,42.6542358,253.1243134,172.8283234,125.3010864,72.9452515,65.3540878,53.9823303,3316.507568,42.4060097,39.5417633,36.3305168,33.7896042
146,15.6881627,7.5226831,4.8639098,2.5135014,1.8769865,1.7809285,13.8527317,9.5553066,5.5466526,3.7217604,2.7762324,2.1450144,0,437.3455505,260.5822754,134.1640015,78.4972687,79.7473068,74.9684219,60.1963768,56.003067,52.6008835,47.494194,46.9272575,42.6053619,253.7458191,172.1860352,124.3701172,72.8984985,65.3502579,53.8139458,3316.506836,42.3560066,39.4644394,36.3071671,33.7167206
147,10.8323828,6.1830008,4.1018181,1.999597,1.6552844,1.4851721,10.6018222,7.9535042,5.4929416,3.4070467,2.2832281,1.8424124,0,429.0158386,255.164032,131.0181885,76.9348602,78.5811157,74.9805832,60.5638466,56.3671494,52.263504,47.5424194,46.8257103,42.0055008,250.2233582,171.042038,123.1231537,72.9018707,64.9694824,53.6671753,3316.508545,42.2143555,39.2520332,36.1920586,33.7021675
148,9.9844579,5.9773538,4.8583752,2.3850662,1.8613083,1.4841875,8.0375043,6.0446643,4.9468804,3.1571174,2.177222,1.6622317,0,429.3208923,253.1326294,127.1222458,75.7462006,77.1431503,73.5257492,59.4007607,55.172039,50.830513,46.8104897,46.2885742,41.6021461,245.9352112,169.4989471,122.0679626,72.3999863,64.440567,53.2789764,3316.508057,41.9010963,38.7732391,35.873764,33.5398331
149,10.1674087,5.8204126,4.2669354,2.2548313,1.9082692,1.6414951,7.3973073,5.6550621,3.9971734,2.5743874,2.0140707,1.6811146,0,418.6896973,246.8810883,123.1934052,74.648819,75.4165573,72.3946228,58.7306252,54.2545738,50.0999527,45.8881874,45.1619949,40.9350014,241.4983826,167.7347717,121.9023743,72.7943115,64.4750366,53.3195076,3316.506836,41.7975883,38.6221161,35.6683121,33.309166
150,11.063915,7.2529067,5.2324258,2.262521,1.9611185,1.4770682,7.6426447,6.0563922,4.0549533,2.6095749,1.9126295,1.497681,0,407.5069275,240.3874512,120.1775818,73.9112167,74.1906586,71.8106613,58.5248299,53.6085777,49.8478012,45.3850136,44.4123573,40.4164963,238.1135559,166.401474,121.2751083,72.2590027,63.7644997,52.9075546,3316.506836,41.6944542,38.4605293,35.5590019,33.2131042
151,7.9262613,5.5122126,4.2017494,2.0833662,1.8805196,1.6441459,5.8355193,3.7952449,3.3383192,2.8109982,1.859711,1.2977447,0,396.7773743,236.2951355,119.0533829,72.9363632,72.8584213,70.3551559,57.5860901,53.0177841,49.3849754,45.0851479,43.9701385,39.9440536,233.4623871,164.7997437,120.1266556,72.3367844,63.3680687,52.6070747,3316.508789,41.5195541,38.3060913,35.4823151,33.1302414
152,6.8643409,4.1617066,3.0545378,1.7152399,1.76378,1.4166293,5.5263891,3.6174493,2.553163,1.857156,1.5367898,1.2890967,0,392.5233765,230.2296143,117.2799683,72.5240097,71.9375458,69.0764923,56.7760963,52.0854607,48.9066925,44.3539658,43.7299004,39.6315918,228.2283325,162.6841125,118.1864014,72.0035706,63.2026062,52.5301781,3316.509277,41.3508301,38.2332268,35.4025002,33.0468636
153,7.0181427,4.283742,3.1666146,1.6983879,1.4090714,1.0711131,5.4000643,3.5878948,2.4652724,1.7124601,1.2026255,0.9049334,0,386.7880554,225.4702759,116.6163483,71.4603729,71.2130966,68.2392349,56.1041679,51.5835915,48.4380836,43.7953529,43.1194115,39.5649643,224.0097046,160.4074554,115.5083923,71.5032196,62.2125816,51.9316635,3316.508301,41.1208534,37.9694786,35.2207031,32.9167976
154,6.8245278,4.1056949,2.7556663,1.809153,1.5042443,1.2367519,4.6476627,3.2796845,2.3059299,1.8458106,1.4509028,1.0814645,0,381.1703491,222.423233,115.3414688,70.809288,70.3953323,66.7686081,55.5561638,51.5123291,48.6026535,43.5932388,42.7887459,39.0228081,219.8566437,158.2623291,113.4489212,70.6956787,61.6413307,51.4008522,3316.506836,40.727272,37.521553,34.9126472,32.7442627
155,5.4810716,3.2831068,1.995112,1.3073559,1.2619324,1.0471042,4.2654104,2.3147093,1.5617893,1.1455152,1.0147056,0.842731,0,373.1125183,218.7134094,113.5853577,70.48423,69.9498672,66.0574951,54.6572647,50.6228065,47.6400146,42.8073425,42.1024704,38.662426,215.8432312,156.1399078,111.3112335,70.6677704,60.803627,51.0438766,3316.504883,40.4650154,37.244072,34.677475,32.5933952
156,4.9886211,3.1383421,1.8956419,1.3867076,1.0444259,0.7433196,4.2238064,2.7688153,1.7056695,1.193199,0.8222209,0.5692468,0,367.717865,216.1347809,112.9502411,69.8605881,69.7554321,65.5203781,53.8505898,50.0993347,47.253643,42.5678749,41.7316818,38.1134987,212.1130981,153.8775024,109.0493469,69.1922379,59.6717339,50.4643402,3316.504395,40.1464996,36.9206352,34.4745255,32.4354439
157,4.546174,3.2206009,2.5693328,1.3358244,1.2071693,1.0084779,4.0846222,2.9939918,2.014426,1.4247125,0.9876546,0.7652161,0,359.0906372,213.0371704,111.7428513,69.0623932,69.6092377,65.1295166,53.5714836,49.4730072,46.6031494,42.2362823,41.2454758,37.7750969,208.0761871,151.7465363,107.462883,69.9194565,59.0058479,50.0474777,3316.505127,39.7844543,36.5864487,34.2267609,32.2491226
158,5.448131,3.4933538,2.2040453,1.1996995,1.1991463,0.9734113,4.5967294,3.3366823,2.0090549,1.3114222,1.0205385,0.8406682,0,355.4768982,211.4022675,110.534111,68.2344055,68.7727814,64.6258926,53.2477036,49.0610886,46.3684883,42.2164459,41.2114563,37.7600403,204.7731781,149.7329865,106.0725861,69.0800323,58.4454727,49.77034,3316.503662,39.602787,36.465992,34.1168671,32.1194916
159,5.2623364,3.2381891,2.2715374,1.2442018,1.1864124,1.043999,4.3682857,3.6172147,2.3528049,1.7892476,1.3044894,0.9883989,0,352.09375,207.9404907,108.5361862,67.8061676,68.3126068,64.2964706,52.5467224,48.5011597,45.8221054,41.7189674,40.8146935,37.4288406,201.5551453,147.9224091,104.8237152,67.8456802,58.061882,49.5632553,3316.505127,39.4082222,36.34832,33.9854088,32.0072937
160,4.3753093,3.1196715,2.460792,1.5347762,1.1749298,1.0290029,4.0029271,3.1781205,1.9725966,1.5911128,1.2774384,0.9976816,0,353.3722534,206.5124054,107.4729233,67.3482513,67.4237213,64.050499,52.3474617,48.1469841,45.4364166,41.3408813,40.3802223,37.210083,198.562027,146.2374268,103.7388458,67.652359,57.6337395,49.2715034,3316.503418,39.2763596,36.2516518,33.9038582,31.8906651
161,4.5862241,2.5506243,2.0115622,1.1893919,1.1208292,1.0414239,3.8912268,2.7080646,1.5997125,1.4569403,1.2437937,1.0173579,0,350.5335693,204.5456848,106.1542511,66.8641815,66.9003143,63.4168739,51.8940048,47.8626785,45.2987213,40.9693451,39.7750931,36.7494507,195.5882111,144.5158997,102.4072495,67.2717514,57.2290421,49.0703087,3316.50293,39.143692,36.1209106,33.7787857,31.8122826
162,5.2182576,3.0552714,2.5279766,1.3641292,1.2224058,1.0994391,4.0440268,2.9318337,2.8479221,2.0663074,1.3937576,1.2568847,0,345.1347656,202.9031525,104.6890259,66.535553,66.6604996,62.3481636,51.7410011,47.6814957,44.7874336,40.5904465,39.2646408,36.3037796,193.355484,142.8488312,101.5525055,66.5784607,57.1740952,48.9862404,3316.507813,39.0321083,36.0389709,33.6846428,31.7220898
163,4.3231731,2.8745185,2.4706314,1.3521855,1.2618588,1.1463209,3.8791238,2.7781977,1.9265354,1.6667493,1.3780342,1.2418102,0,339.8259277,200.441803,103.0421143,65.9692764,66.5046844,61.8484764,51.6828537,47.4646454,44.4736214,40.2899704,39.2171021,35.9973679,190.9150238,141.3008118,101.0352249,66.7582474,57.3058281,49.0157051,3316.509766,39.0073433,36.047802,33.6680031,31.6922741
164,4.3743614,2.692142,2.1336322,1.1926641,1.1611654,1.0077963,4.3171002,2.9090815,1.8316461,1.5708883,1.297473,1.1246253,0,337.9919434,199.2746582,103.0492401,64.9242325,66.075531,61.5676842,51.4365082,47.2528076,44.25774,40.1320381,39.1231422,35.9791298,188.3443451,139.8319397,99.9859314,66.5508652,56.9795303,48.8858871,3316.507324,39.0044479,36.0015259,33.6583481,31.6747131
165,3.8826219,2.5487302,1.7482047,1.0959696,1.062533,0.9427374,3.9855291,2.4681108,1.5829482,1.5011712,1.2392288,1.067104,0,334.6640015,196.5778503,102.41008,64.1317368,65.9974747,61.4693222,51.1033516,46.8560791,43.773037,39.8049126,38.7336006,35.9400253,186.0632782,138.3755188,98.7553329,65.6777344,56.6333504,48.669899,3316.508545,38.8893509,35.884655,33.5554276,31.6129036
166,3.4904151,2.4066714,1.6385877,0.9400477,1.0314712,0.8051975,3.4477031,2.3766329,1.556581,1.3094491,1.0437854,0.8174216,0,331.0495605,195.3793488,105.0439606,64.2954178,65.6679077,61.2754021,50.7904892,46.6016388,43.6070023,39.5713463,38.2860794,35.5088997,183.495575,136.8403778,97.4163208,65.14608,56.2086601,48.3365593,3316.508301,38.7455559,35.7629547,33.4712944,31.5169621
167,4.2186636,2.3284714,1.5695582,1.1442351,0.9022921,0.7273389,3.5566299,2.2401196,1.3082086,1.2042157,1.1508059,0.8939052,0,332.5741577,195.2370758,105.0792923,64.2625198,65.2457199,60.7144012,50.2752647,46.3389473,43.2213974,39.2802429,38.0617485,35.2628326,181.0551453,135.4069366,96.0386124,65.0345764,55.6898193,47.9860573,3316.509522,38.5386353,35.5712585,33.2963676,31.3755074
168,4.2781463,2.3420008,1.7309858,1.3168454,1.0778431,0.8880547,3.4416517,2.3871881,1.4833388,1.3933069,1.1000008,0.9035053,0,339.4587402,196.34552,105.8730392,64.1767731,64.6850357,60.2978859,49.8986168,46.1689644,42.9674606,38.9790382,37.5952721,34.9703407,179.1381989,134.1288605,94.8440704,64.2416,55.3773842,47.7570114,3316.509766,38.3253746,35.3739586,33.127079,31.2513657
169,3.8025216,2.0105302,1.5743242,1.2464924,1.1326062,0.9079738,3.1693347,2.176085,1.506288,1.3043518,1.01572,0.8585197,0,331.9346619,193.7921448,106.3057709,63.4042435,63.9525757,59.935276,49.8106956,46.2873611,43.2247009,38.9164658,37.5781898,34.7937317,177.1687927,132.8086853,93.634903,64.0818787,55.0895004,47.6730385,3316.510498,38.1709518,35.1914825,33.011673,31.1470146
170,3.6738399,2.1274244,1.4424148,1.1021869,1.0622386,0.9834087,3.5909217,2.1720975,1.4830133,1.238581,1.028062,0.9238956,0,330.3066101,193.8914032,105.0766068,62.9356728,63.0036964,59.0366631,49.4854698,45.810009,42.980175,38.7865677,37.8980179,34.9138718,175.0096893,131.4175873,92.6366272,63.2634201,54.7556763,47.551487,3316.511231,38.0861664,35.1083641,32.9309807,31.0673008
171,4.0622549,2.3855655,1.6914745,1.2800328,0.9959193,0.9802277,3.6148755,2.5469226,1.3607802,1.2992546,1.0392206,0.9332577,0,336.5385437,198.9474335,105.7251282,62.5973663,62.6745453,58.2888718,49.1641006,45.2555313,42.5638618,38.6333733,37.7853622,34.8519058,173.3368378,130.1929474,91.7758179,62.8453178,54.5385933,47.5294418,3316.507813,38.0441628,35.0737419,32.9116592,31.0129967
172,3.1489227,2.4418479,1.7180716,1.3024476,0.9706724,0.8680599,3.0568779,2.1624806,1.4758518,1.3531867,1.1057491,0.9801476,0,327.1115723,193.8209991,104.6893311,62.6970558,62.4794426,57.8095703,48.8729172,45.1684151,42.2087517,38.2799797,37.507782,34.5587997,171.4923706,129.075943,90.9534149,62.8858414,54.3298836,47.3302078,3316.511963,37.9852676,35.0289307,32.8678665,30.9736271
173,3.3046205,2.3571538,1.6515019,0.9434835,0.9791371,0.9275141,3.0140132,2.3588064,1.5513726,1.2752482,1.0012646,0.9952221,0,317.4470825,188.0685577,101.2584915,62.5032387,61.9907341,57.388134,48.769516,44.8056564,41.8279953,37.9587479,37.2964592,34.5639153,169.5484009,127.8975906,90.0869064,62.1460381,54.1585617,47.2396774,3316.510254,37.889183,34.9629402,32.7994652,30.891943
174,3.4681387,2.5327655,1.6212151,1.106768,0.8714511,0.828146,2.8622217,2.2462181,1.4226291,1.2857716,0.928396,0.8505857,0,311.4890747,185.5081329,99.9778214,61.4679756,61.5318108,57.1236191,48.5451469,44.5290298,41.4669456,37.6139755,36.6996231,33.992981,167.5964966,126.8620834,89.2957153,61.8496361,53.7784424,47.0925255,3316.511963,37.8301544,34.9273491,32.7243958,30.839283
175,3.6333158,2.5054361,1.5921581,0.991749,0.9396105,0.7815672,2.630248,2.0301894,1.2214573,1.0310739,0.9106438,0.8802588,0,307.5417175,183.6797485,98.8495636,60.9174118,61.2393761,56.8236847,48.2251587,44.1746826,41.2164497,37.2171211,36.1978493,33.617382,165.7337189,125.8024597,88.535553,61.6403236,53.5152092,46.9008484,3316.51001,37.6657677,34.7741852,32.60989,30.7478657
176,3.602508,2.2705655,1.6361279,0.9132154,0.9036171,0.7099192,2.6895022,1.8652946,1.057883,0.9149882,0.8066666,0.7488721,0,304.1585083,181.9932404,98.3694,60.7632523,61.0057755,56.615818,47.9477119,43.8856354,40.8868866,36.8706017,35.9283295,33.502243,163.9897766,124.6869812,87.7208328,60.9936829,53.1570778,46.6995163,3316.509522,37.4864349,34.6052895,32.5028877,30.6632271
177,3.3155217,2.1945303,1.366467,0.8801658,0.7960047,0.6416794,2.788091,1.8662328,0.9966851,0.9261693,0.6924606,0.5955876,0,300.7348633,179.9749451,99.7675934,60.5591393,60.5003777,55.934433,47.1956329,43.500721,40.7008591,36.7225838,35.8100586,33.2848091,162.5533295,123.5596085,86.7260132,60.5691757,52.7036591,46.3966408,3316.510742,37.2992973,34.4121056,32.3610458,30.5583458
178,3.4726414,1.8184126,1.3497093,0.8256831,0.701347,0.5874511,2.716986,1.8226049,1.045025,0.9491891,0.6959266,0.5855114,0,296.2823792,176.3920746,98.48629,60.2518845,60.1161842,55.6088409,46.37183,42.9200249,40.3192596,36.4158783,35.5516281,33.0754585,161.1644745,122.4511566,85.9006271,60.1720772,52.21418,46.0939484,3316.511475,37.0914612,34.2281303,32.1965446,30.4225044
179,3.4465733,2.284095,1.4696269,1.0521217,0.8523871,0.6950746,2.9572805,1.8275306,1.2282932,1.1479816,0.8610221,0.710789,0,291.4722595,174.6461029,98.0887604,59.7841454,59.7705307,55.3200264,46.1732903,42.6041985,39.8561554,36.0342369,35.3073349,32.8784142,159.782608,121.4300156,85.1209106,59.6526947,51.9040871,45.8390121,3316.51416,36.8985023,34.0403442,32.0488853,30.2956371
180,3.2368434,2.2302479,1.5560291,1.0141638,0.9270975,0.792322,2.7497649,1.5047776,1.1150119,1.2336481,1.089603,0.9603919,0,288.7540283,172.5218658,97.3615189,59.3530807,59.5480919,54.9750824,45.5899734,42.2789574,39.7321014,35.9551277,35.1176376,32.6306496,158.5418854,120.4893265,84.4257431,59.373539,51.913517,45.8195534,3316.51294,36.8217125,33.9757423,31.9766331,30.1958027
181,3.4652949,2.3363185,1.7860249,1.2034625,1.0217551,0.8961587,2.7775009,1.9222924,1.5149143,1.4182999,0.9847804,0.8520138,0,290.2148132,170.1130066,95.3886414,58.6838341,58.4834023,54.088562,45.3282471,42.3201294,39.8831062,35.8510017,35.1572266,32.7063179,157.3571777,119.4578323,83.6719818,59.1389389,51.9078674,45.8205452,3316.511963,36.819355,33.970005,31.9509792,30.1524334
182,3.4261928,2.1317538,1.6916282,1.2950851,1.1517438,1.0271094,2.6756342,1.9138483,1.7092502,1.7450167,1.2892732,1.2536318,0,286.9327393,168.2480927,93.2901459,58.0771561,57.8290901,53.6897392,44.4711151,41.9693718,39.723465,35.8851204,34.8853226,32.3285332,156.1989441,118.4535904,83.1523132,59.0425529,52.0819435,45.8591919,3316.513428,36.7951241,33.9475975,31.9172592,30.1099968
183,3.4740633,1.9721067,1.3481719,1.1157666,1.0001149,0.9241817,2.7232897,1.8899232,1.2169,1.4196153,1.2208004,1.1114549,0,286.8747864,168.3602753,92.331543,57.5229683,57.0750732,53.3103676,44.1896439,41.3210793,39.0183792,35.5521355,34.6054687,32.0204315,155.1709747,117.5866852,82.6719513,58.8025742,52.0446854,45.9163704,3316.513916,36.8519936,34.0458031,31.911684,30.0656662
184,2.9742663,2.1812715,1.2779125,1.0244713,0.9166454,0.8963101,2.6912672,1.9103299,1.1766981,1.2773858,1.0939988,0.9886369,0,282.344574,166.8573303,91.5843658,57.2606316,56.7341614,52.9547806,44.0443192,40.9605713,38.819252,35.2496147,34.23769,31.7932091,154.2073669,116.7945709,82.0828781,58.5219269,51.8583984,45.8929253,3316.510986,36.7663231,33.9895325,31.8646698,30.053175
185,2.9036454,1.9683185,1.3188075,0.9225412,0.8463514,0.7892925,2.8226349,1.9743644,1.5500706,1.2660403,0.9555315,0.8753397,0,277.8318176,164.1247559,90.7965164,57.1802254,56.6434059,52.6186562,43.6444244,40.5824203,38.6185799,35.1334572,34.0261307,31.6451569,153.2110748,116.0545502,81.534935,58.395153,51.5637894,45.7407379,3316.511963,36.6866112,33.9028931,31.7699432,29.9612865
186,3.0133685,1.9404479,1.4145878,0.8736213,0.830158,0.7290052,2.3841542,1.6928938,1.4683648,1.1956655,0.9771723,0.8443972,0,272.4579773,160.2670441,89.2853088,56.8325005,56.2955437,52.1832619,43.392868,40.401783,38.3645935,34.7320824,33.6774101,31.427002,152.0557098,115.2498856,80.9233627,57.904644,51.298111,45.5345192,3316.511475,36.6089096,33.8104057,31.7230568,29.9165726
187,2.7782815,1.946942,1.4791588,1.0409961,0.8821976,0.7126458,2.4320618,1.5676394,1.3762424,1.186622,0.9813991,0.8666123,0,266.9616089,157.1205444,87.9816895,56.4758186,55.8834152,51.8699913,43.2032928,40.2538567,38.2394295,34.4683685,33.3926849,31.126091,151.0709534,114.355896,80.3513947,57.8416634,51.0197716,45.2922211,3316.511963,36.5008698,33.6639099,31.6408119,29.8654079
188,2.8979578,1.923942,1.5678671,0.9765331,0.9489585,0.794064,2.9540026,2.028313,1.4128635,1.4260279,1.1153015,0.9623754,0,265.7797546,155.907959,86.5217667,55.9986458,55.5660629,51.610714,42.8460922,40.1432877,37.9229889,34.2346764,33.1229973,30.9229126,150.2624817,113.659874,79.9431915,57.6690063,50.8098755,45.1639214,3316.511719,36.4022713,33.553463,31.5549107,29.7880077
189,2.7616927,1.6649891,1.1207897,0.7414231,0.8166144,0.8345838,2.5583866,1.8885159,1.3244846,1.0871435,0.951643,0.8658983,0,261.4015808,155.1556091,85.8528366,55.9467545,55.3954201,51.3073921,42.6732559,39.8347702,37.5410118,33.8997192,32.781147,30.7753067,149.3016357,112.9730301,79.3955917,57.2679024,50.7397118,45.0801277,3316.515869,36.381424,33.577919,31.5685253,29.7482166
190,3.1555583,1.8000126,1.3410999,0.9094523,0.7136392,0.5755602,2.7575814,1.883121,1.5756239,1.0956937,0.8616139,0.7017442,0,259.161377,155.8703613,84.4104156,55.6178513,55.1106377,51.1032944,42.6025162,39.5886383,37.2200813,33.6061096,32.4668121,30.468874,148.360321,112.2796097,78.5379105,56.9468803,50.4046059,44.8168755,3316.51294,36.3129234,33.4286804,31.4745445,29.6837921
191,3.1884989,1.9453185,2.0990405,1.2208054,0.9221658,0.7902014,2.9275274,1.7165843,2.0411187,1.5493483,1.0185942,0.8421757,0,259.918396,155.9309998,84.3305588,55.1055222,54.8032227,50.9245796,42.6272697,39.5288124,36.991745,33.4297066,32.2995262,30.1961021,147.5952454,111.6346512,78.6239319,56.9795189,50.3722687,44.6804619,3316.512207,36.1972084,33.3156929,31.3782139,29.593689
192,2.7093194,1.8993185,1.8476748,1.3853987,1.0431746,0.9022934,2.8309557,1.9619328,1.7069716,1.5810828,1.3447277,1.0248952,0,258.5547485,151.6605988,82.8591537,54.5008507,54.4762077,50.6360512,42.4604797,39.42202,36.8651428,33.3493004,32.3692284,30.0473976,146.8871918,111.0582504,78.792511,56.9122925,50.5547981,44.7489929,3316.51294,36.1705017,33.311039,31.33148,29.5408459
193,3.00697,1.6950244,1.5189776,1.2275134,1.015057,0.8570779,2.7510256,1.9058733,1.4014703,1.2211517,0.9987286,0.8733562,0,258.0921021,150.0095825,82.6780701,54.2565193,54.2477112,50.417778,42.1344833,39.1022949,36.5615768,33.1789246,32.2673454,30.1142387,145.997879,110.2980118,78.3511505,57.1310844,50.5746727,44.7949257,3316.513916,36.2511749,33.3870239,31.3944874,29.5358505
194,2.9311354,1.7932479,1.7339068,1.2196601,1.1745618,0.9253177,2.7704408,2.5398859,2.1291721,1.7698452,1.1635706,1.058932,0,254.5307007,147.6241608,80.8458939,53.909462,54.0017357,50.1989975,41.9206886,38.8797531,36.3076057,33.0016594,32.127037,29.9918003,145.38591,109.538002,78.0586166,56.7936974,50.6595116,44.7702179,3316.514648,36.2367592,33.3969383,31.3837624,29.5348911
195,2.618081,2.0576126,1.5162103,1.0756818,1.0235217,0.8715438,2.4005437,2.2797601,1.8794976,1.4094208,1.1437896,0.9873675,0,247.6638794,144.7518311,79.8231812,53.6316223,53.6537476,49.9608498,41.7551308,38.6540794,36.1088829,32.8917999,31.9854736,29.8741264,144.5056915,108.8171158,77.9204025,56.9179497,50.7146683,44.8074036,3316.515137,36.264492,33.4322319,31.3642883,29.5232849
