Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
10,0.3785925,0.4359773,0.3533171,0.3309213,0.2910656,0.281773,0.4824742,0.3889812,0.3103244,0.3536338,0.2740156,0.260377,0,19.5301743,19.2128277,19.15345,19.5174751,20.0088215,19.9124031,18.9547825,18.0688095,17.8453522,17.1670952,16.6301308,16.5338383,18.2115097,25.4836731,25.3420677,25.5056419,25.9999104,25.9965248,25.2365894,23.6719093,22.537302,21.717268,20.9279957
11,0.3830952,0.4367891,0.3680762,0.3212682,0.2882686,0.2676857,0.4633112,0.3807716,0.3096734,0.3345603,0.2682673,0.2372098,0,19.6270466,19.2417469,19.2006187,19.549799,19.968977,19.8471165,18.9092178,18.0817699,17.8701286,17.1960487,16.665966,16.5277824,18.2115421,25.5154438,25.3719559,25.568037,25.9693489,25.9874954,25.2483349,23.6549129,22.5274887,21.7108574,20.9181652
12,0.4281219,0.4321891,0.3671538,0.3127604,0.2851035,0.2673828,0.518531,0.4056348,0.319439,0.3330804,0.2747764,0.227689,0,19.7377396,19.295908,19.234642,19.5587254,19.9471378,19.8264198,18.8600082,18.0188446,17.8383446,17.2133636,16.7270927,16.6098042,18.2052765,25.5556831,25.3955784,25.5693626,25.9661388,25.9627609,25.2273655,23.65662,22.5273018,21.7137012,20.9346676
13,0.4518202,0.4725067,0.3694599,0.312924,0.2932002,0.2718513,0.5316426,0.4178319,0.3122776,0.3455769,0.2736775,0.2234046,0,19.830534,19.3473625,19.1971569,19.5364609,19.9776707,19.8235302,18.8631935,17.9992199,17.7909088,17.1663265,16.6727791,16.5745564,18.205801,25.5860558,25.4063091,25.5056324,25.9375763,25.964798,25.2010593,23.637846,22.5229034,21.6930008,20.9128132
14,0.4840499,0.4817067,0.3846802,0.3305941,0.3012969,0.2627628,0.5850974,0.4333128,0.3366916,0.3460702,0.2730857,0.231656,0,19.9738197,19.3817234,19.2140388,19.5328178,20.0169449,19.8631802,18.8785515,18.006218,17.7979164,17.1413689,16.6340904,16.5415993,18.2017765,25.6391029,25.450304,25.5507641,25.9362202,25.9657059,25.1860981,23.6368656,22.5090485,21.6927757,20.9114513
15,0.5203083,0.4849538,0.3797605,0.3376294,0.3099824,0.2761684,0.613842,0.4309672,0.3404351,0.3559358,0.2882174,0.248476,0,20.0897675,19.3868294,19.2525959,19.567934,20.0205288,19.8751202,18.8878365,18.0075283,17.7927551,17.1384888,16.6037884,16.5360565,18.1989021,25.674778,25.4969501,25.5180473,25.9794464,25.9719143,25.1775723,23.6332493,22.4804382,21.6766453,20.9184475
16,0.6044372,0.5060597,0.3774544,0.3274855,0.3054924,0.289574,0.7525219,0.5714679,0.3318088,0.3705698,0.2953183,0.2582348,0,20.2540588,19.4335117,19.2221241,19.5743275,19.9946404,19.8788548,18.8642139,17.976284,17.7885056,17.1258678,16.6109619,16.5321865,18.1942806,25.726469,25.5403442,25.5731659,26.0009155,25.9835567,25.1979179,23.6422672,22.4879475,21.6762028,20.9172459
17,0.6660528,0.553142,0.4672388,0.3431922,0.3068173,0.2760926,0.9345708,1.0703746,0.6532606,0.5104974,0.3120561,0.2463338,0,20.5713158,19.5760098,19.2339077,19.5967407,20.0083122,19.895565,18.8505325,17.9949169,17.7976398,17.1376648,16.6010571,16.5458889,18.1961803,25.952343,25.6899738,25.5368824,26.015646,26.0009289,25.2047157,23.6509686,22.4830246,21.6796131,20.9164848
18,0.7753019,0.6502832,0.4411029,0.3574264,0.3163125,0.2869232,0.8738038,0.9950812,0.5909234,0.4664309,0.3555913,0.2660101,0,20.9685421,19.7420616,19.2426643,19.6423397,20.0546608,19.8879833,18.8836098,18.005579,17.7934666,17.1509991,16.6235428,16.5592251,18.2136745,26.2314224,26.0107136,25.6151333,26.0413456,25.9748859,25.1994419,23.6559048,22.5015945,21.6750793,20.926363
19,0.842368,0.6069891,0.4371057,0.3618439,0.3174902,0.2916946,0.9174249,0.5932819,0.5446994,0.4781052,0.4112994,0.2983014,0,21.3807049,19.891283,19.3482513,19.662775,20.1202831,19.897398,18.8915119,17.9918118,17.7640781,17.1379833,16.614706,16.5591469,18.2147369,26.4023762,26.2228947,25.6260166,26.0669518,25.9948235,25.1963387,23.6588516,22.5159035,21.6647682,20.9202156
20,0.9338434,0.6435185,0.4449465,0.3582445,0.3272799,0.3029796,1.0069365,0.6026643,0.4211643,0.3829019,0.3317526,0.2979047,0,21.9460278,20.3475342,19.4361515,19.6795959,20.1758327,19.9164944,18.9334183,17.9968605,17.7360134,17.1137371,16.5763454,16.5314693,18.2110424,26.5357361,26.2411251,25.6612701,26.0965176,26.0164528,25.223278,23.6657696,22.5171471,21.6728344,20.9195652
21,1.0165505,0.6554244,0.44879,0.3615167,0.3189624,0.309796,1.1075425,0.6207253,0.405051,0.3833952,0.314423,0.2871145,0,22.5345688,20.4106865,19.4678135,19.7040234,20.1930408,19.9105358,18.9734364,18.0300598,17.7308044,17.0841713,16.5578022,16.5197887,18.2047024,26.6592808,26.2234955,25.6923771,26.0792618,25.9973125,25.2196159,23.6636181,22.5248394,21.6820507,20.9230976
22,1.0637101,0.692495,0.4626266,0.3711698,0.3248509,0.3025252,1.1554501,0.898443,0.4927789,0.3911232,0.304448,0.2741028,0,22.820755,20.5100155,19.4805851,19.7099552,20.2221298,19.95368,19.0006485,18.0591888,17.7633934,17.0897331,16.5778389,16.5009918,18.2045574,26.8014145,26.2524242,25.7821693,26.0496559,26.0005646,25.2228718,23.6615791,22.5330219,21.684557,20.915741
23,1.1115806,0.7046714,0.456477,0.3762418,0.3388361,0.3168396,1.1887333,0.8217422,0.5458388,0.6489451,0.3818814,0.3043312,0,23.1733418,20.6171608,19.5878296,19.6838226,20.2271442,19.962492,18.9551277,18.0436783,17.7703247,17.1019878,16.5744896,16.5037346,18.2023525,26.942997,26.3835316,25.7988739,26.0689945,26.0108356,25.2365532,23.6552219,22.5323391,21.6853905,20.9253025
24,1.1182162,0.7742126,0.6039141,0.3818046,0.3406762,0.312977,1.2028534,1.1534085,0.7491265,0.60159,0.3817124,0.3173429,0,23.5341702,20.7269707,19.5951462,19.7363396,20.2652168,19.9895515,18.937746,18.0228653,17.7734699,17.1119823,16.5940132,16.5042114,18.2024498,27.1562653,26.6924515,25.8579159,26.1140366,26.0279236,25.2389183,23.6609974,22.5320587,21.6942081,20.918951
25,1.1331461,0.7679891,0.5199718,0.4025833,0.345019,0.3038127,1.2247901,0.8210386,0.59662,0.6547,0.4451977,0.363598,0,24.0719414,20.8398266,19.6556835,19.7755775,20.2862167,20.04245,18.9553452,18.0180416,17.769783,17.1052494,16.5933704,16.5077572,18.1980095,27.4015675,27.1280842,25.9642048,26.1760921,26.0495644,25.2314796,23.6550617,22.5238476,21.6890202,20.9274158
26,1.1658497,0.7909891,0.4938359,0.3911304,0.3475216,0.3060091,1.2144521,0.7429305,0.4638075,0.4353541,0.3545769,0.2933823,0,25.7095985,20.9611206,19.7478504,19.8149166,20.2761841,20.036972,18.9673424,18.0334663,17.7928391,17.1203098,16.6046333,16.520155,18.2157059,27.5907288,27.1814995,26.0294075,26.198967,26.0595989,25.2388744,23.6673851,22.5248222,21.7028828,20.9227028
27,1.21846,0.7947773,0.5161283,0.3785323,0.3414123,0.306615,1.2906,0.7652136,0.4537164,0.4236798,0.3189034,0.2706118,0,26.6857414,21.3859596,19.833559,19.8690739,20.3132401,20.0626392,18.9759293,18.0150623,17.8037262,17.1410847,16.6258068,16.5245686,18.2041531,27.7987118,27.1379566,26.0436058,26.2252522,26.051897,25.2394772,23.679718,22.5352707,21.7046242,20.9217892
28,1.2665675,0.8380714,0.5224317,0.393421,0.3509811,0.3201721,1.3427941,0.7957062,0.5004286,0.4468641,0.3477296,0.3120272,0,28.3623543,22.0722733,20.5208302,19.9004135,20.3346996,20.060936,18.9677658,18.0095558,17.7944088,17.1249199,16.6260071,16.5293331,18.1982708,27.9972038,27.1502285,26.1008511,26.2224255,26.0547352,25.2340069,23.6742401,22.5309238,21.7105064,20.9326096
29,1.3272351,0.8507891,0.5248915,0.3966932,0.3576057,0.3269885,1.3644786,0.8491856,0.553814,0.4565653,0.3462079,0.3017923,0,28.8069439,22.637188,20.5866203,19.92976,20.3985901,20.0739517,18.9397526,18.0229683,17.8162117,17.1250229,16.626873,16.5252514,18.2044544,28.2027264,27.184288,26.0884857,26.2210217,26.0876865,25.2484722,23.6906147,22.5465508,21.7242565,20.9342308
30,1.3959602,0.8794714,0.5358071,0.4034013,0.3425164,0.319036,1.4479387,0.818693,0.5243544,0.4307502,0.3343731,0.2860037,0,29.2998772,22.3632259,20.4306335,19.9757805,20.4476357,20.0766811,18.9622421,18.0405293,17.8094292,17.1433601,16.6368465,16.5367413,18.208704,28.4334183,27.2500076,26.0957355,26.2316628,26.0968189,25.2719688,23.6891708,22.5576038,21.7201576,20.9437828
31,1.6988243,0.8930008,0.5351921,0.4106002,0.3556183,0.320778,1.6884853,0.8942209,0.5057997,0.4389715,0.3344577,0.276721,0,29.3154488,22.3159828,20.4543171,20.0313644,20.4754906,20.0699844,18.9604797,18.0866756,17.8282223,17.1583405,16.6522217,16.5680885,18.2092247,28.6867371,27.3527603,26.1400719,26.2563457,26.0882759,25.286087,23.6942291,22.5444889,21.7161255,20.9401302
32,1.6995352,1.0472361,0.7373609,0.5645588,0.3676161,0.320778,1.7051269,1.2427754,0.9491591,0.7877216,0.4442678,0.3063941,0,33.0240288,23.1293659,20.6166134,20.0569763,20.5531044,20.0868607,18.9663525,18.0807629,17.8470459,17.2140675,16.7186584,16.594902,18.1995144,28.9754257,27.6365757,26.2301407,26.2833271,26.1073227,25.2994843,23.7065048,22.5476875,21.7162971,20.9368858
33,1.7471688,1.0494008,0.8388296,0.7224441,0.560391,0.4605144,1.772954,0.9964886,0.6682346,0.6214857,0.5427503,0.441351,0,35.4926834,28.9541187,24.4016113,20.3082657,20.6543941,20.1232491,18.9902287,18.0715752,17.85079,17.1961193,16.6995544,16.6108246,18.2009716,29.3714771,28.344923,26.4317589,26.5581379,26.1974907,25.3145351,23.7223339,22.575264,21.7188873,20.9440308
34,1.758307,1.0442597,0.6600294,0.4820985,0.4884776,0.4138598,1.7598424,1.0086857,0.6052463,0.4866554,0.4107922,0.3772445,0,34.8959846,28.3745022,26.8885975,21.06884,21.3556576,20.7818203,19.9101963,18.42589,17.9520493,17.4388752,16.9531784,16.632906,18.1960392,29.7000847,28.5344887,26.6092491,26.7416058,26.30056,25.3799114,23.8093586,22.6525059,21.7480793,20.9584522
35,1.8739546,1.1178597,0.6483451,0.4838983,0.4293718,0.3825801,1.8768378,1.0882011,0.6223362,0.5050713,0.380698,0.330196,0,35.2749138,27.1056652,25.7566147,21.0085678,21.3807507,20.8539753,20.0723705,18.7938347,18.4517727,17.6093636,17.1154308,16.6851006,18.2093925,30.0267582,28.5759907,26.7467365,26.7446785,26.3160934,25.4067917,23.8343849,22.6832275,21.7886887,20.9748173
36,1.8703999,1.1008126,0.6494213,0.4845527,0.4066274,0.3574351,1.8745685,1.0907813,0.6257541,0.5014539,0.3651436,0.3026651,0,36.6304817,26.4716778,25.0696087,21.3411636,21.3487778,20.8603172,19.8938179,18.6154976,18.2378159,17.5849094,17.2044086,16.8444443,18.2051067,30.3697166,28.6633015,26.7983513,26.7479687,26.3261776,25.4248238,23.8524361,22.7088642,21.8135967,20.9614334
37,1.9924461,1.1541185,0.6634117,0.4695004,0.391759,0.3414544,2.1188974,1.1487173,0.6477268,0.5072088,0.3709765,0.29727,0,38.2642517,26.2164955,24.5950432,21.646225,22.0323086,21.4351673,20.1050453,18.8907547,18.3414574,17.5355911,17.0210361,16.8160381,18.1972618,30.7233334,28.7595043,26.9075832,26.7530117,26.3255558,25.4313793,23.8298721,22.7161884,21.82131,20.9661198
38,2.1836913,1.2093185,0.6743273,0.474736,0.3824846,0.3354711,2.2311021,1.235035,0.6849989,0.5004673,0.3756259,0.3080602,0,39.1882057,26.4257927,25.0365181,21.4634857,22.2393494,21.8265476,20.8773918,19.3052788,18.50284,17.6596565,17.0313721,16.7985897,18.1874371,31.1060638,28.865797,26.8759308,26.7455177,26.2991867,25.4185867,23.8412743,22.7253304,21.826292,20.9730034
39,2.2453069,1.2756126,0.6867803,0.4693368,0.357164,0.3309269,2.3932315,1.1862467,0.6768609,0.5032626,0.3671725,0.2944137,0,39.874939,27.6810532,24.6146622,21.3590698,21.9920635,21.6000767,20.4902477,19.2432537,18.6134377,17.6759014,17.0586739,16.9282341,18.1979637,31.5046482,28.9873543,26.9498081,26.7148304,26.308136,25.4196091,23.8483524,22.7770805,21.8834076,20.9956512
40,2.3055005,1.2834597,0.6849354,0.4801352,0.3911701,0.3301695,2.4655971,1.2697497,0.8723362,0.7406954,0.4531439,0.3170256,0,40.4872093,28.8158474,24.4984894,21.3051853,21.9203815,21.6793041,20.4564514,19.0631695,18.4829197,17.7165794,17.0727386,16.9696884,18.2055435,31.8960419,29.1176529,26.9331741,26.7404766,26.3213253,25.4328117,23.8468189,22.7475338,21.8996849,21.0259724
41,2.437263,1.3264832,0.731365,0.4899519,0.4415904,0.4006057,2.5210691,1.364746,0.7720757,0.6821594,0.5574593,0.4278633,0,42.3869667,29.8832932,26.3845806,21.6200714,21.9113731,21.5880108,20.3297768,18.9348431,18.3779984,17.6276627,16.9963017,16.9081383,18.2060127,32.2783852,29.3082867,27.1114178,26.902483,26.4221992,25.4525509,23.8336678,22.7483788,21.8709736,21.0196152
42,2.5612051,1.3638244,0.7575009,0.5166206,0.4333465,0.3793234,2.5442665,1.3251055,0.8251356,0.7242527,0.5720837,0.4327823,0,47.9048538,30.8409729,27.954752,22.339695,22.8574791,22.566412,21.1361504,19.2103691,18.4610386,17.6266136,16.9948692,16.8709412,18.2091446,32.6861115,29.5184727,27.14925,26.9425812,26.4906139,25.5361366,23.9279575,22.8412151,21.9161625,21.0303288
43,2.7761486,1.4950597,0.7765647,0.5197292,0.4379837,0.384928,2.6004949,1.406732,0.752219,0.593862,0.4834917,0.4431759,0,53.5241814,37.6181908,30.0340004,23.1566868,23.9940395,24.219202,24.3815079,21.5236034,20.5232067,18.8564205,18.2543964,17.3900776,18.2044144,33.1196823,29.7057705,27.2264442,27.023922,26.561018,25.6126556,23.9928513,22.9231815,21.9807949,21.0965347
44,2.8609885,1.4555538,0.7956286,0.5058222,0.4587407,0.4240845,2.8473452,1.3701408,0.7172255,0.5886003,0.4801104,0.3963654,0,56.6914558,42.2638283,36.7309418,24.6130447,25.1837311,25.398222,25.1025658,22.0562134,21.011631,19.4841251,18.9800262,18.3593407,18.1976452,33.5570679,29.9282703,27.2970791,27.0617294,26.5852413,25.6561642,24.0367985,22.9694309,22.0460396,21.1531143
45,3.1012892,1.5321303,0.904938,1.0352697,0.7701689,0.6717473,3.152441,1.5029011,1.5315159,1.3135598,0.7950854,0.6857969,0,56.6458931,40.9817123,36.0055313,24.5825214,25.7930908,25.8233967,25.527792,22.5677872,21.9100704,20.5518303,20.020195,19.1641998,18.2103004,34.0048065,30.5555248,27.4767933,27.4760838,26.8351612,25.7669525,24.1295795,23.0584831,22.1245899,21.2336273
46,3.3920672,1.5613538,0.8369847,0.7396234,0.8009363,0.706814,3.5331804,1.611971,1.6031304,1.3977465,1.1388866,0.9305602,0,54.4275322,40.2247887,34.560627,23.9023952,24.9015141,24.9966583,24.4188652,22.1617813,21.5762844,20.6574345,20.2804642,19.3743401,18.2225723,34.5063095,31.1872959,28.1769028,28.2774353,27.2966175,26.1194038,24.4322205,23.4048233,22.3103447,21.378973
47,3.5956355,1.7185655,1.19643,0.8623321,0.7657525,0.6491774,3.8206261,2.2921917,1.7123427,1.3614081,1.0294146,0.7931437,0,52.6295013,37.7527199,33.1651726,23.5497112,24.2642307,24.3164253,23.3693581,21.4985828,21.2127705,20.5429192,20.4069996,19.4708805,18.2203751,35.2483025,32.0718193,28.9435902,28.8401012,27.5961094,26.4150963,24.683342,23.6190224,22.4903603,21.5208626
48,3.7041737,1.8292361,1.0333114,0.835009,0.8080761,0.7162812,4.006205,2.0855453,2.0759495,1.7622815,1.0801352,0.9911758,0,51.9185028,35.8597565,31.0722198,23.4034271,23.8917027,24.3155212,23.1413021,21.0157013,20.9711666,20.5450478,20.4763355,19.6298313,18.2232685,36.0632629,32.9925194,29.5065441,29.1947575,27.8817177,26.6214085,24.8430882,23.6922569,22.5765705,21.6173897
49,4.0459031,1.9047302,1.2028871,0.7916519,0.8264041,0.7363517,4.2094342,3.168269,1.9667372,1.4607221,1.1165695,1.0210075,0,51.7852325,35.0086555,29.580265,23.3580647,23.7365837,24.5304394,23.1618233,20.8716393,20.7293625,20.5902805,20.681427,19.9051456,18.2165012,36.8284836,33.5901756,30.0991516,29.663578,28.2055321,26.7950764,25.0022774,23.7978535,22.7057896,21.6830463
50,3.8797781,1.9388244,1.6613413,0.9317035,0.9340164,0.8641215,3.9202235,2.5391822,2.2294325,1.6845075,1.2339877,1.0191827,0,51.8678703,34.6859512,29.1398602,23.319334,23.7769775,24.9920254,24.0079803,21.1723042,21.0497284,20.6709976,20.7636909,20.2967148,18.2194328,37.7939568,34.7362747,30.6645374,30.2384739,28.446558,26.9813576,25.1601219,23.9535522,22.8276138,21.7682266
51,4.6276962,2.2451303,1.8781154,1.0387055,0.9377704,0.8037584,4.4966277,2.8408249,2.1952528,1.3438144,1.1799703,0.9503951,0,52.4821777,34.8375053,34.6330414,23.3842564,23.743084,24.6027412,23.7478352,21.6566601,21.2131424,20.6685162,20.789299,20.3154869,18.2218876,38.7323723,35.5142555,31.4047031,30.6659431,28.7130489,27.2440853,25.4138107,24.2531776,23.0174828,21.8661938
52,4.7511642,2.9356714,1.9671312,1.1967544,1.1288523,0.9006272,4.3309682,3.3118191,2.3443414,1.8727766,1.1716859,1.1127243,0,53.4586258,35.4152451,33.5048866,23.8783913,23.7307301,24.3400097,23.5042439,21.6101704,20.9194336,20.4083233,20.416626,19.724268,18.2197456,39.9660072,36.924408,32.1341705,31.3660736,29.1055698,27.5259418,25.6360531,24.4861641,23.173214,22.0361176
53,4.3781531,2.7259655,2.0237077,1.073064,1.0720282,0.8907055,3.7636412,2.5030601,2.1345432,1.3645322,1.0506327,0.9341305,0,54.5972939,36.1720848,32.4241295,23.8116894,23.8207321,24.2559395,23.4273167,22.1641788,20.7925148,20.2791862,20.5619545,19.7427807,18.2128162,41.1623383,38.1704559,32.9811401,31.8375187,29.4119129,27.8919411,25.9074898,24.80163,23.4074173,22.2342091
54,5.4912618,2.4653891,1.9053275,1.0185813,0.9996732,0.97841,4.3672771,2.2729579,1.8415745,1.6157769,1.1744755,1.0167232,0,56.7042503,35.7591782,31.1855183,23.5689907,23.6571312,24.1711292,23.1872349,22.1171246,21.5110722,21.0645714,21.1832237,20.0403194,18.2245255,42.059803,38.7718506,33.4752541,32.1450615,29.6959801,28.1078434,26.0837479,24.9130211,23.5197468,22.3981895
55,7.458457,3.1930009,2.391455,1.3282982,1.1949507,1.0611157,4.3788758,2.8595896,2.2937229,1.8954676,1.3138727,1.030687,0,56.4283447,35.3914986,29.8950806,23.5125885,23.5303059,24.0727654,23.3632793,21.9102192,22.2463188,21.2420845,21.6426601,20.5268154,18.2245312,43.0894127,39.8768654,33.9827156,32.4368134,30.0056229,28.3358364,26.3060989,25.1514015,23.6355438,22.5061607
56,4.9853033,2.4386008,2.2274139,1.2603994,1.1082425,0.9943149,3.8912267,2.3423873,2.1171278,1.4122161,1.3341609,1.1969832,0,59.9995728,38.6701355,29.8401718,23.4505558,23.3982124,23.9869289,23.0631046,21.5960484,21.7816887,21.1397362,21.7269192,21.0620785,18.2226868,44.2504463,40.9845924,34.7665405,33.0794144,30.344183,28.656496,26.5152435,25.3210468,23.7831612,22.6577282
57,6.4960694,2.9662479,2.3829993,1.4508434,1.0829219,0.9473574,4.4799861,2.2647483,1.9734104,1.1994473,1.1092995,0.9063615,0,62.2437935,41.7997704,32.0750275,23.5075684,23.4605389,24.4607983,23.2867126,21.4032974,21.4233093,21.1088581,21.5462151,20.4887772,18.2236748,45.103241,41.3893051,35.3080559,33.3118591,30.6252842,28.9414539,26.7264042,25.4613781,23.9033127,22.7870998
58,6.8586533,3.777742,2.5053767,1.4339914,1.0792416,0.9487207,4.6337947,2.80353,1.9073297,1.6202165,1.3230869,1.1308138,0,62.5002823,40.7954674,31.0297527,23.6169739,23.5934353,24.1634693,22.8421745,21.1909485,21.3185539,21.0356522,22.1249371,20.6466007,18.2187347,46.1225395,42.3411331,35.8206291,33.7761574,30.9342804,29.1613579,26.8712826,25.5387878,24.0073357,22.9457684
59,5.9149873,3.1256244,1.5760154,0.9927306,1.0584847,0.9614447,4.1751424,2.1484071,1.8152073,1.2879091,1.1817455,1.1538224,0,69.5059204,44.2581558,32.7483788,24.007164,23.8917103,23.9844818,22.5739822,21.0369473,21.0429344,20.5693398,21.4638729,20.5297298,18.237711,47.3515244,43.0705719,36.3913116,34.2702179,31.2623215,29.3729076,27.034977,25.7196178,24.0621586,23.018446
60,5.4905509,2.7825185,2.4469553,1.2435474,1.0123335,0.7739177,4.5634462,2.3437946,2.0377008,1.1637666,0.9640695,0.8418583,0,77.8487473,47.1250725,34.5536728,25.3378296,25.5125999,25.1287556,23.2108173,21.6893501,21.3927708,20.8488274,21.2702255,20.3580742,18.2234955,48.2145309,43.4716034,36.6051407,34.1355057,31.4233437,29.4111481,27.1351547,25.8021412,24.1656399,23.0898495
61,5.3042823,2.4169538,1.6130668,1.4325189,1.0712185,0.7911102,4.925779,2.6984476,2.1405653,1.7418926,1.1967081,1.0532988,0,85.8027802,51.7593193,36.7369499,25.0369492,25.4302158,25.147665,23.5129108,22.2714539,22.2919426,21.7112484,22.107708,20.9199181,18.2314854,49.0157242,44.236805,36.7801933,34.2648277,31.4225998,29.3373775,27.1698608,25.76931,24.2174606,23.1917019
