Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
10,0.357501,0.4665538,0.3702286,0.3533361,0.3438413,0.33638,0.4736492,0.4579415,0.3754286,0.3950695,0.3134932,0.309647,0,32.0923347,24.5912952,22.8248367,20.1166058,20.9758968,20.880188,19.6148949,18.5096798,18.1574516,17.4355869,16.9409904,16.7175999,28.5082054,27.6135597,26.6450062,26.3698387,26.615221,26.4611435,25.6652851,24.2116337,23.2481537,22.4321957,21.6263962
11,0.3693502,0.4895538,0.3791455,0.3536634,0.3308866,0.3263826,0.471632,0.4253378,0.3570367,0.39063,0.3019965,0.2931443,0,34.1497269,24.9008312,22.7870712,20.2761993,21.0071411,20.9379864,19.9484253,18.8210545,18.3687744,17.4669094,16.9053249,16.6865215,28.5629272,27.6340485,26.6636276,26.3295536,26.613081,26.4669323,25.6733437,24.2007942,23.2403355,22.4217167,21.6166687
12,0.3830952,0.4968597,0.4254214,0.3541542,0.3534101,0.3497099,0.469867,0.4853848,0.4014703,0.4462063,0.3250744,0.2984601,0,35.2446518,25.7047901,22.3658104,20.2373028,20.9519463,21.0114212,20.0059643,18.9143562,18.5866146,17.7318802,17.1381721,16.7894802,28.6203556,27.6715851,26.7514095,26.3282528,26.6272564,26.4660053,25.6705303,24.2187748,23.2477341,22.4257145,21.6309032
13,0.4037127,0.5147185,0.4839965,0.3836043,0.3614332,0.3467561,0.4746577,0.4677929,0.5084039,0.4884641,0.3650591,0.3920017,0,33.5703773,25.2023144,22.0294056,20.2235317,20.83078,21.0291519,20.1064682,19.0643272,18.5846081,17.8196373,17.34478,17.0496445,28.7151222,27.73596,26.9468079,26.4478664,26.676981,26.5100651,25.6923351,24.2205639,23.2548199,22.4369736,21.6281452
14,0.4338095,0.5861538,0.4778469,0.4029105,0.3908757,0.3607676,0.497603,0.498051,0.4610406,0.4573874,0.3765558,0.3600278,0,32.7701569,24.8602371,21.8604183,20.2206421,20.7405987,21.0846844,20.0060081,19.0264816,18.4942093,17.8209248,17.2379608,17.0471287,28.8206615,27.8077431,27.1058197,26.5552578,26.7424259,26.5479507,25.7189198,24.2581501,23.2912903,22.4553013,21.6423187
15,0.4717268,0.5569303,0.4555546,0.3793504,0.3797612,0.3630397,0.5220611,0.4760025,0.4551812,0.4110189,0.3564366,0.3681204,0,32.4651794,24.6886177,21.7027378,20.2363129,20.7194462,20.8871212,19.8325958,18.84725,18.3523922,17.7194748,17.1322289,16.9749413,28.9043236,27.8847542,27.1564846,26.6603336,26.7859383,26.5907001,25.7405567,24.2813225,23.3178787,22.4758606,21.6515198
16,0.4603516,0.5450244,0.4492512,0.4027469,0.3610652,0.3453171,0.5550921,0.4710768,0.3947971,0.4231865,0.3509419,0.3725634,0,32.4175682,24.5853958,21.5946808,20.2321873,20.6989994,20.773716,19.684166,18.7143021,18.2809048,17.6046505,17.0485191,16.9186783,29.0255604,27.9647255,27.1829453,26.6603851,26.820713,26.6156578,25.7817764,24.2972546,23.3152809,22.4944706,21.6705265
17,0.509644,0.5401538,0.4308023,0.3754237,0.361654,0.3299423,0.601739,0.485854,0.3671278,0.3666236,0.3083366,0.2910815,0,32.4817581,24.6232414,21.483923,20.2299232,20.6899052,20.7001114,19.6127853,18.6516132,18.2379189,17.545702,17.0371113,16.8513412,29.1809864,28.0126133,27.1931496,26.6543579,26.7909088,26.6164284,25.8052082,24.3120174,23.3232422,22.4789562,21.6709194
18,0.5267068,0.5507067,0.42865,0.3490822,0.3439885,0.3245649,0.6148505,0.5050878,0.3598036,0.3488654,0.276129,0.2917162,0,32.3689308,24.7005558,21.4070511,20.253231,20.6703129,20.7048111,19.5658379,18.730423,18.2334995,17.5020981,17.0056572,16.8115311,29.3526974,28.071558,27.205368,26.6175003,26.7533112,26.5995903,25.81744,24.3057346,23.3040924,22.478344,21.6737194
19,0.5700747,0.5829067,0.4406417,0.350882,0.3233787,0.3054032,0.676374,0.5175194,0.4219781,0.4113478,0.2816237,0.3163115,0,32.2172928,24.5397854,21.3520412,20.2631054,20.6938534,20.6725597,19.5069714,18.7068672,18.2848778,17.514658,16.9744396,16.8130589,29.5396614,28.1639061,27.2483864,26.6443119,26.7325573,26.575819,25.8027153,24.2921276,23.2802582,22.4768353,21.672966
20,0.621737,0.6007655,0.4292649,0.3606987,0.3318435,0.3102504,0.7204994,0.6941422,0.4280002,0.370241,0.2926977,0.2796565,0,32.1995354,24.503355,21.3136063,20.2675495,20.7013321,20.6329765,19.4627991,18.6394901,18.2577457,17.5168285,16.9701385,16.8068581,29.7362576,28.2557526,27.2697773,26.6483536,26.6999817,26.5530643,25.796936,24.265543,23.2566872,22.4589195,21.6660309
21,0.6620241,0.6605656,0.5242766,0.5411624,0.3590778,0.3228229,0.7547912,0.6247128,0.4419976,0.4978365,0.3639602,0.322738,0,32.3193245,24.3622684,21.4327869,20.2763252,20.7336369,20.6459236,19.4586639,18.614069,18.2456131,17.4993725,16.9690399,16.7901573,29.9859829,28.3861809,27.370924,26.6804886,26.7275791,26.54216,25.7958488,24.2455425,23.2362957,22.4415359,21.6505299
22,0.7165301,0.677342,0.4896849,0.5203837,0.490833,0.4570304,0.7905958,0.621429,0.5679742,0.5887647,0.498877,0.4352419,0,32.4973869,24.258749,21.5774918,20.2920513,20.7573338,20.6491222,19.4611053,18.6127129,18.2488213,17.5075226,17.0065174,16.8184795,30.1917858,28.5099297,27.5936298,26.8343105,26.8915462,26.6238422,25.7744808,24.2487297,23.2307816,22.4451084,21.6340122
23,0.7449681,0.6719303,0.5041366,0.4475765,0.4667638,0.4365055,0.835982,0.6282312,0.4390679,0.4516324,0.4565253,0.4633282,0,32.6150169,24.2751961,21.5833569,20.2899494,20.8076057,20.6291809,19.4229164,18.5809612,18.2668839,17.5194912,17.0040283,16.8285465,30.3855343,28.6291561,27.683939,26.8695908,27.0136127,26.7568417,25.8539677,24.2889862,23.2472229,22.44907,21.6425247
24,0.7940235,0.7909891,0.505059,0.4038921,0.3959545,0.3759909,0.8934711,0.7262768,0.4372776,0.4228577,0.3650591,0.3820842,0,32.8751869,24.4948082,21.7219639,20.2278404,20.8347092,20.6555233,19.4466228,18.5541325,18.2620907,17.5223103,16.9870491,16.8363152,30.6449909,28.7762241,27.7323627,26.9837418,27.0650921,26.8581161,25.9496708,24.3628807,23.3007336,22.4912701,21.6608791
25,0.8918975,0.7284832,0.4812292,0.4001291,0.3824846,0.3446354,0.957516,0.7572386,0.4291395,0.4074015,0.4047057,0.3735155,0,33.1993828,24.835743,21.9261189,20.2222519,20.8803577,20.6878872,19.4850922,18.567543,18.2534447,17.512907,16.9639301,16.8257675,30.9238663,28.9454441,27.7094688,26.9336452,27.0002899,26.8570919,25.9864082,24.4102554,23.342083,22.5262241,21.6860046
26,0.9110931,0.7988361,0.6735586,0.4141997,0.3861649,0.3934106,0.9928164,0.9047761,0.4737359,0.534997,0.3631148,0.4213574,0,33.4203568,24.8804684,21.9190102,20.2781601,20.949522,20.7164478,19.5410213,18.5965233,18.2619114,17.5091991,16.9944878,16.8174915,31.2623692,29.0920315,27.7868671,27.049242,27.0105743,26.9054794,25.9827232,24.4239635,23.3429337,22.5657101,21.720974
27,1.0802989,0.819942,0.5760871,0.4693368,0.4281205,0.3401669,1.1504072,1.2636511,1.0892958,0.6749246,0.4026769,0.3686758,0,33.7441826,24.9650898,21.8794727,20.3448811,21.0188694,20.6894073,19.5481434,18.6116295,18.2777996,17.5182323,17.0046711,16.8288116,31.6535053,29.4402008,28.0816116,27.0997181,27.0168972,26.906517,25.9830112,24.4427738,23.3753757,22.5875816,21.734148
28,1.1807797,0.9357538,0.6231317,0.4570659,0.4227472,0.3715224,1.2013405,1.3218217,1.06537,0.8396806,0.6155344,0.5252132,0,34.1538887,25.1152878,21.8438969,20.3817787,21.1005268,20.7126293,19.5334034,18.6120834,18.2965221,17.5300999,17.0001774,16.8273621,32.1249619,29.9235096,28.4359894,27.2496185,27.1818657,26.9526176,25.9970551,24.4315033,23.3610706,22.5797024,21.7395287
29,1.2149052,1.2921185,0.946448,0.6260768,0.5511902,0.433476,1.2547954,1.4672482,1.0997125,0.8488885,0.6068274,0.5841627,0,34.5738144,25.1606159,21.8836765,20.3995781,21.16119,20.7831707,19.5918503,18.6318016,18.3653507,17.5563068,17.0298328,16.8497696,32.5825958,30.7020512,29.1359138,27.356739,27.4164753,26.9974689,26.0615845,24.4813709,23.3939438,22.575491,21.7364521
30,1.1983164,1.2095891,1.1706016,0.6725426,0.6032298,0.5741969,1.2979122,1.4050901,1.0305393,0.8899953,0.6523068,0.620659,0,34.9903831,25.2246552,21.9145374,20.4308472,21.2030678,20.8409882,19.6436405,18.6380234,18.4160995,17.6378536,17.0779476,16.869318,33.0225906,31.4283543,29.9973793,27.7345123,27.7858486,27.2397747,26.1538563,24.5726261,23.4587784,22.6153984,21.7487202
31,1.3907465,1.1081185,0.7682627,0.5517971,0.5979302,0.5944947,1.5195479,1.2594291,0.8041395,0.6076738,0.6574634,0.588447,0,35.5535774,25.3042755,21.9925022,20.483078,21.217329,20.8886433,19.6719666,18.672451,18.3794155,17.6422615,17.1664982,16.9045486,33.7337761,31.9424458,30.4614716,28.1997032,28.1114464,27.4734364,26.3334103,24.6930656,23.6122093,22.6928806,21.8114872
32,1.85547,1.6046479,1.2061157,0.6638711,0.7042176,0.6650067,1.6814252,1.3478578,1.1644911,1.1070392,0.7986358,0.7491894,0,36.1362381,25.5350208,22.107933,20.4855099,21.2698402,20.9089088,19.6899719,18.687048,18.3567429,17.6287231,17.1316299,16.9720554,34.6529427,32.4832535,30.8425808,28.4034309,28.376955,27.6809616,26.4705906,24.8122921,23.7519341,22.7558994,21.848032
33,1.6277294,1.6068126,1.2846771,0.8808202,0.769212,0.6534188,1.8188444,1.4916423,1.1168023,0.9634943,0.8282228,0.6940483,0,36.9219322,26.1533794,22.640337,20.5027599,21.2445908,20.9739571,19.7209015,18.7244587,18.4014301,17.639925,17.1158066,16.9531994,35.9030342,33.0853195,31.5820789,28.9078388,28.8266411,27.899395,26.6134243,24.9568367,23.9173717,22.8723202,21.9183178
34,1.7542783,1.1963303,1.0699016,0.9004537,0.736678,0.6500863,1.7263071,1.3391791,0.9654351,1.0702075,0.802778,0.6787357,0,38.3917198,26.8399773,24.1402073,20.5692425,21.2435074,21.0616531,19.7266541,18.724514,18.4208889,17.6764984,17.131855,16.9399395,36.5374146,33.663311,32.0062523,29.4152775,29.1084423,28.1048603,26.8010387,25.088026,24.0429687,22.9640045,22.0100861
35,1.7571221,1.1543891,0.9587472,0.8428623,0.7040704,0.6548578,1.8087586,1.2821813,1.045676,1.0512984,0.9012605,0.8178183,0,39.8970871,29.7243576,24.0458794,20.599144,21.3174038,21.7893696,20.0774078,18.7973919,18.4440193,17.6996155,17.4157562,17.086338,37.1634445,34.0287323,32.2919502,29.7066383,29.5586967,28.3888836,26.9269791,25.2126369,24.1207733,23.0392628,22.0960274
36,1.8289279,1.2212244,1.0362324,0.6633803,0.6858897,0.5866937,1.8145579,1.5094688,1.3599664,1.1363072,0.8067511,0.7177709,0,39.8238182,31.717659,25.1299591,20.7792053,21.5743732,21.727356,20.2909126,19.0232563,18.5039196,17.751133,17.5586548,17.4341965,37.7901154,34.4699593,32.7718735,30.0787048,29.7316399,28.4836102,27.0727749,25.3306866,24.2097874,23.1427784,22.174633
37,1.8853298,1.233942,1.0782036,0.7057557,0.7555212,0.6893942,1.8612048,1.5289372,1.1854872,0.8738815,0.701844,0.6973805,0,40.0436935,33.637989,28.9069347,21.5807552,22.2875347,22.2614231,20.7064228,19.2952042,18.6408348,17.9633121,17.5860138,17.4432812,38.4475594,34.9871941,33.1568298,30.3172436,29.8934364,28.5155907,27.1549683,25.4046898,24.2698555,23.217308,22.217783
38,2.0251498,1.2160832,0.8589696,0.8175025,0.7316728,0.6274407,2.0026584,2.5333182,2.127219,1.0702075,0.6867968,0.617406,0,40.3610153,32.6395683,30.1306572,22.1837673,23.1311626,22.5871105,21.1216431,20.2856064,19.3282566,18.2547741,17.7528915,17.4145679,39.1872406,35.4100838,33.7777519,30.6244221,29.9244862,28.5967693,27.2219219,25.4554996,24.3312836,23.2545929,22.2850399
39,2.1820324,1.2980715,0.7221406,0.572085,0.6092655,0.5629877,2.1612578,1.4695938,1.2032281,1.0983246,0.7613561,0.6312905,0,40.8792267,31.3626709,28.840086,22.1443806,23.0217285,22.6276836,21.4167347,20.5114326,19.6654873,18.9078293,18.6810875,17.9496555,39.9292564,35.9164658,34.1807938,30.8332024,29.8865089,28.6363525,27.2679691,25.4846191,24.3577766,23.2845306,22.3108368
40,2.1990952,2.1850597,1.7768005,0.8389357,0.610296,0.5078506,2.4603021,2.307438,1.5764377,1.0904321,0.7097902,0.6354955,0,41.6822395,30.7139626,27.7526817,21.9350586,22.6984978,22.4249077,21.1174355,20.3383217,19.7159691,18.9886971,18.7578278,18.4255104,41.1259422,36.3510742,34.3276367,30.8632183,29.8250942,28.6208401,27.3131618,25.5510311,24.4325542,23.3340435,22.36343
41,1.9606904,1.3603067,1.2431672,1.0244713,0.8219877,0.6625073,2.0389673,1.7928159,1.4452528,1.0009837,0.98123,0.9408744,0,43.5242996,30.6282444,27.1131496,21.8206043,22.5716019,22.3063412,20.9566422,20.0263672,19.3693237,18.8318005,18.624403,18.2948074,41.626812,36.9643135,35.1499748,31.2975349,30.3391171,28.9202957,27.4365292,25.6413479,24.4787064,23.396534,22.4168873
42,2.4074032,2.4694479,1.3989063,0.8768936,0.6715364,0.5947219,2.272706,2.1200255,1.7473362,1.3619013,0.9671128,0.7248321,0,46.3279877,32.4293022,26.7688675,21.8168125,22.5325699,22.2631378,20.8963242,19.893877,19.2092514,18.5798149,18.2353249,18.0131226,42.3300629,37.6085472,35.8859444,31.6489601,30.4813042,29.0976429,27.6827564,25.8203545,24.6261044,23.508934,22.4835606
43,2.4547998,2.1304008,1.250393,0.8191386,0.7414624,0.6170646,2.6932844,1.9173666,1.0969455,0.9189345,0.7726837,0.682544,0,47.3593941,33.3521996,26.7011585,21.8917618,22.5305519,22.234211,20.8351192,19.8030167,19.1106434,18.434103,17.9955349,17.7917137,43.2479057,38.4505196,36.48666,32.0621338,30.6026669,29.1178513,27.7391872,25.8912258,24.6565914,23.5356808,22.5576839
44,2.5652339,1.9964597,1.4604025,0.8420443,0.6385608,0.5529146,2.2926255,1.8899233,1.0005914,0.6951491,0.534466,0.4758638,0,48.9849854,33.530407,26.3072605,21.9929829,22.4718132,22.2527828,20.7349567,19.7646675,19.0980949,18.377079,17.9681396,17.6669865,44.1028099,39.1517181,36.5801582,32.2660866,30.4762936,29.0802021,27.7670898,25.9437103,24.7057171,23.6090927,22.5773811
45,2.6311151,1.7818832,1.43934,0.8669132,0.7934284,0.6855316,2.3770942,1.5467637,0.9636448,1.035349,0.7101283,0.5210875,0,51.147953,35.3879662,26.3665504,22.0191288,22.6271706,22.145134,20.8354893,19.9677715,19.4060688,18.7324734,18.3930416,18.0354195,44.8903275,39.6720085,36.6493378,32.1462593,30.5067482,29.0579758,27.7357826,25.9686184,24.6924801,23.6181602,22.6341839
46,2.6474669,1.9231302,1.4582501,1.1203478,0.8319981,0.7353671,2.2563166,1.8540358,1.0839247,0.8113991,0.8158808,0.7228486,0,53.7363052,36.1804619,27.2613354,22.1965199,22.8776093,22.2046299,20.9363956,20.0736771,19.8040504,19.3848553,19.166029,18.7601986,45.6262016,39.9598351,36.7805824,32.4598465,30.8613605,29.353117,27.8108006,26.0833874,24.7956333,23.7055588,22.674324
47,2.7766226,2.3311773,1.9374593,0.9868406,0.8155103,0.6850015,2.9686271,2.638166,1.5671604,1.1037507,0.791704,0.629783,0,54.5753708,36.2185364,28.2050533,22.4446621,23.0366211,22.2557011,20.828558,19.9369221,19.649641,19.2844734,18.9511566,18.6913319,46.4486542,40.4893646,37.5501137,32.7304573,31.1022491,29.5178795,27.9351044,26.2290154,24.9791622,23.874958,22.7617187
48,2.5448533,2.2213185,1.4208912,0.9572269,0.8715247,0.7308229,3.0730152,2.046374,1.5543023,1.2514063,0.9081078,0.7209445,0,53.9480209,36.2571182,28.4162235,22.5640602,23.0177174,22.3027306,20.8069706,19.8287582,19.4010639,19.0033627,18.5652618,18.3428802,47.1859131,41.1483879,38.4282608,32.9609718,31.3928223,29.7681618,28.0749741,26.3475761,25.1121712,23.9733505,22.8397694
49,2.5524368,1.8351891,1.2594637,0.8584054,0.7982865,0.7155996,2.9779564,2.2018865,1.1620497,1.0716874,0.9584903,0.752363,0,59.7255287,41.1546364,30.0726032,22.7050991,23.0500107,22.349062,20.8245182,19.7783585,19.2901421,18.8187771,18.3508587,18.1468372,48.0305405,41.6742134,38.8285255,33.3303261,31.5608864,29.8999405,28.2917614,26.4563675,25.2693977,23.9912243,22.8872013
50,2.8586187,1.8327538,1.0802022,0.7366783,0.7536075,0.6402404,2.5566216,1.9417607,1.2027398,1.1543942,0.8099634,0.7337182,0,68.699852,44.8240318,35.5118027,23.9599838,24.182066,23.237793,20.8200283,19.7503223,19.2533226,18.6873417,18.1854534,18.0279102,48.7891693,42.1685143,38.9435387,33.4080505,31.6094189,29.8894672,28.3950653,26.5100193,25.3128929,24.0249519,22.9043026
51,3.1420502,1.8614361,1.0605235,0.9631169,0.7427137,0.4975502,2.8143141,2.1849983,1.4413466,1.0896099,0.8857907,0.8410649,0,70.5357437,44.850872,34.6855087,24.0032215,24.6217785,24.2283802,21.8633804,20.2636585,19.4328785,18.7026424,18.1243076,17.9656582,49.778862,42.5473404,38.8596649,33.4276543,31.6778946,29.9027328,28.4042053,26.5440826,25.3133717,24.0802727,22.969532
52,3.1124274,2.3541773,1.550187,1.0835351,0.821178,0.606537,2.8145663,2.4376182,1.5990614,1.3234254,0.9278043,0.7841783,0,69.714447,45.3803139,35.4024429,24.028841,24.2993488,24.0788231,21.9800091,20.9537067,20.497921,19.5156059,18.9178848,18.2058067,50.7396011,42.9905396,38.9550934,33.6492424,31.7822227,29.8935871,28.3573704,26.5654812,25.3030586,24.0491447,22.9705544
53,3.5280954,2.2732714,1.326802,1.2823234,0.9254781,0.7003762,3.1978271,2.2748343,1.3044651,1.120029,0.9055717,0.7635499,0,74.1944504,47.8259163,37.6909523,24.2090034,24.7106056,24.5819893,22.3832703,21.7504158,20.8834476,19.6421375,19.0631618,18.6987896,51.6135025,43.5437622,39.330883,33.9230766,32.0005188,30.0061321,28.4350433,26.6278019,25.2834778,24.0620613,22.9588718
54,4.0380826,2.6366714,1.7220688,1.0120368,0.8864668,0.7496816,3.1491631,2.3785093,1.599387,1.0458723,0.7337979,0.6887325,0,72.6390381,44.8002472,37.9681625,24.1964607,25.1257496,25.2269306,22.0838547,21.4444275,20.9627457,19.9709187,19.5180416,18.7781429,52.8705559,44.05056,39.6680222,34.2420845,32.0902214,30.2121983,28.5555439,26.7209415,25.3355389,24.08848,22.9936504
55,3.1560322,2.3863773,1.8527483,0.9971482,0.874837,0.861395,2.7091695,1.9110335,1.4506239,1.0848415,0.7699786,0.743477,0,74.9619293,44.2698746,36.9074516,23.9552135,24.6513309,24.7201252,21.7997475,21.0217667,20.9705048,20.1153488,19.7332649,19.2193508,53.8201065,44.6576347,40.415329,34.3996849,32.2698822,30.3815937,28.6999798,26.8754158,25.5124359,24.2353897,23.0600739
56,3.0865962,2.1574597,1.3835322,0.9446288,0.7620722,0.662886,2.5853662,1.8498137,1.1840224,0.9008475,0.6392885,0.5640897,0,81.4459381,48.0633812,41.2032661,24.3962021,24.8500919,24.4680824,21.7813816,20.7655487,20.5381756,19.7339745,19.3029404,19.0721836,54.3036423,45.1022453,40.548954,34.3725319,32.1334076,30.3381786,28.8064003,27.0585766,25.6995411,24.3728657,23.1742401
57,3.3020137,2.2253773,1.2846771,0.8939092,0.7189389,0.5871481,2.8707947,1.9328475,1.0979221,0.7885437,0.5819743,0.50998,0,84.4787521,51.0733681,42.3349724,26.4834309,26.533905,26.497282,24.1269817,21.8443604,21.101326,19.8277779,19.2569599,18.7975235,55.0356102,45.4656181,40.4617577,34.3043137,31.9880714,30.2686176,28.7502918,27.0699005,25.6791649,24.3917809,23.2261124
58,3.6603319,2.4180361,1.7780304,1.0197266,0.9172342,0.661144,3.0798231,2.0203379,1.4690159,0.9082467,0.7151159,0.5790849,0,86.0697021,52.2787514,41.2185974,27.8206711,28.5637608,28.0960598,26.0746021,23.8756046,22.8861809,21.1959114,20.7623024,19.6555653,55.9868317,45.8793716,40.6626663,34.3231049,31.9828587,30.2607651,28.6847992,27.0548592,25.6958256,24.4723663,23.2511463
59,3.3960959,2.3298244,1.893797,1.4112494,1.0577486,0.8754822,2.9913201,2.4657652,1.5043349,1.1640954,0.890271,0.8105984,0,87.3787842,51.7355156,39.6919289,26.746212,27.9888935,27.3094387,24.896944,23.159193,22.5009995,21.5451679,21.3300304,20.096283,56.8730965,46.4487,41.2929802,34.5401115,32.3501167,30.6138439,28.7759457,27.0175114,25.6731663,24.486351,23.2954292
60,3.8748014,2.3311773,1.7549693,1.1293464,0.9709668,0.8414759,3.3044846,2.2591189,1.460064,1.2180276,0.8497791,0.7767203,0,96.4000931,56.6908684,42.858902,27.2789726,28.3251038,26.9188576,24.9970398,22.6706543,21.724493,21.1730747,21.1421356,20.2180328,57.6919365,46.9250488,41.7602043,34.8143425,32.5655403,30.9216404,29.0327091,27.1668015,25.8361778,24.5834408,23.389986
61,4.0942476,2.6699538,2.0532259,1.26858,0.9653727,0.7544531,3.4386259,2.4362109,2.2173883,1.4260279,0.8251796,0.6650099,0,106.777832,59.6759834,45.6116943,28.3495636,30.6806984,29.2485237,27.4338799,24.2220917,22.8801098,21.3385048,21.3323059,20.1084251,58.9571037,47.4021111,42.1618958,35.1882782,32.6947327,30.9341145,29.1272888,27.2385273,25.885704,24.6742439,23.4771118
