Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
17,0.2804816,0.4689891,0.3962107,0.3420469,0.3163862,0.2991927,0.4015356,0.3903885,0.3513401,0.3776402,0.3065613,0.2468099,0,27.6020031,21.9234219,22.1828346,20.4600601,20.8276978,20.1790562,19.3740635,18.2208252,18.1174145,17.5542564,17.1204472,17.078804,25.2859421,23.3318081,23.7630367,23.8778782,24.6230545,24.5398026,24.0571728,22.7539616,22.1240177,21.429533,20.813345
18,0.2942266,0.4814361,0.4185031,0.3716606,0.3208025,0.2976779,0.4312888,0.4157209,0.3550836,0.387177,0.3032645,0.2528397,0,27.7169437,21.7713013,21.7406101,20.381813,20.8310642,20.2036858,19.5635509,18.4325123,18.4594612,17.7402191,17.1127853,17.1072903,25.3285675,23.3601551,23.8190041,23.8933506,24.6305714,24.5223618,24.0639362,22.773983,22.1307869,21.42342,20.8038139
19,0.3131852,0.5057891,0.4312635,0.3688792,0.337732,0.3129013,0.4527211,0.4391767,0.3493869,0.389479,0.3157756,0.2757689,0,27.8879128,21.452507,21.6012306,20.2377586,20.6149254,20.4282513,19.9461594,18.524704,18.4741325,17.889143,17.3307514,17.267662,25.3816433,23.4319134,23.8756046,23.9639664,24.6580105,24.5331593,24.0637684,22.7950211,22.1147079,21.4168053,20.8116112
20,0.3186358,0.4952361,0.4228078,0.3610259,0.3357446,0.3281246,0.4547383,0.4448062,0.3671278,0.3898078,0.3222002,0.2883046,0,28.0560303,21.5390129,21.3906918,20.1386738,20.4243698,20.4058704,20.0076809,18.7424831,18.5662155,17.9663601,17.4746456,17.3517456,25.4190445,23.4932518,23.9312515,23.9711704,24.6723957,24.5543499,24.0849667,22.8010941,22.136694,21.4384308,20.8154202
21,0.3342767,0.5082244,0.4298799,0.3670795,0.3508339,0.360086,0.4708756,0.4445716,0.3751031,0.4034553,0.3228765,0.2867178,0,28.4634399,21.8137131,21.3065472,20.1820488,20.347765,20.2024803,19.6269112,18.6072826,18.6119595,17.9611244,17.4431458,17.3803616,25.5010681,23.5482254,24.0028648,24.0261421,24.7016048,24.5911121,24.1346111,22.8515453,22.2023067,21.4832554,20.8344784
22,0.3262193,0.5325773,0.4412567,0.3647889,0.3949977,0.3378948,0.4779356,0.4412878,0.3889377,0.3949051,0.322961,0.2829095,0,29.127924,22.9688416,21.2915173,20.3925228,20.3399391,20.0518951,19.4124622,18.4082642,18.4618263,17.9076481,17.4802132,17.3493156,25.5676632,23.6255856,24.0571213,24.0709496,24.7380543,24.6245289,24.1827965,22.898262,22.2395668,21.5228271,20.8657303
23,0.3489696,0.5274361,0.4477138,0.3759145,0.3607707,0.338122,0.483735,0.4750643,0.392844,0.3986869,0.3263424,0.2880666,0,29.3545074,23.5369492,21.7937527,20.5215473,20.6041298,20.054512,19.2555332,18.3002701,18.3297558,17.7881832,17.3694077,17.271677,25.6352043,23.7061596,24.0828114,24.1076202,24.760704,24.649065,24.2198257,22.9224567,22.2588425,21.5485668,20.8952789
24,0.3766966,0.5447538,0.4598593,0.3842587,0.3578265,0.334638,0.5165139,0.5011003,0.3960992,0.4057573,0.3286248,0.2881459,0,30.5173149,25.8862991,21.6044445,20.4323101,20.5369053,20.0548573,19.1548233,18.2230625,18.2855816,17.709795,17.2570782,17.1674061,25.7197285,23.7882462,24.1429386,24.1401329,24.7860069,24.6686897,24.2250843,22.9349155,22.27812,21.5572491,20.9005527
25,0.3961292,0.5710008,0.4735422,0.398493,0.3653343,0.341,0.5177746,0.5043841,0.4039117,0.4374917,0.3423194,0.2963179,0,33.0396194,28.726366,23.6610107,20.4081402,20.4880581,19.9980259,19.1253147,18.1866932,18.2632561,17.6886234,17.2061939,17.1367187,25.8115883,23.8886528,24.2319775,24.1837807,24.8046608,24.6899891,24.220295,22.9551105,22.3066521,21.5717831,20.9226837
26,0.4257521,0.5883185,0.4863027,0.3930938,0.4019903,0.378566,0.556605,0.5287782,0.4266981,0.4374917,0.3639602,0.3171843,0,34.5968628,27.0682926,23.3222885,20.5199623,20.4241199,19.9363499,19.177206,18.1728477,18.226944,17.6823769,17.1721516,17.1331348,25.9035244,23.979681,24.3245068,24.2267647,24.8668938,24.7030621,24.2295933,22.9594936,22.3371677,21.6140804,20.9543877
27,0.4539531,0.6183538,0.5201256,0.4012744,0.4440194,0.4417314,0.5563528,0.5473084,0.4550185,0.4453842,0.3835721,0.3563781,0,34.3189087,26.0638447,22.6391659,20.4766903,20.4787884,20.024828,19.1449108,18.1595421,18.215147,17.6762905,17.1260853,17.1262875,26.0058022,24.0999928,24.4368572,24.2104893,24.9875031,24.7960587,24.2848129,22.9935684,22.3879128,21.6349277,21.0029392
28,0.4608256,0.6045538,0.5152059,0.4210714,0.4421793,0.3992424,0.5603871,0.5487157,0.4507867,0.4587028,0.3779083,0.3340043,0,34.632,25.405838,22.1356754,20.4428368,20.6195564,20.2172585,19.1471214,18.1841831,18.1895828,17.6488323,17.1248722,17.1106186,26.1393261,24.2066059,24.5506401,24.3046455,25.0588894,24.8545799,24.3792953,23.0536957,22.4128342,21.6901989,21.0370064
29,0.4703049,0.6343185,0.5116698,0.4133816,0.4262803,0.3872759,0.5830802,0.557629,0.4424859,0.4582095,0.3615932,0.3415416,0,34.7004585,25.2741985,22.0457249,20.6116619,20.9318352,20.153389,19.1337395,18.2312412,18.1845493,17.6236439,17.1000404,17.0930347,26.2554626,24.3029804,24.6708241,24.3673725,25.0992565,24.8832245,24.4204311,23.0785999,22.4392567,21.7041397,21.0592995
30,0.482628,0.6416244,0.5305799,0.4281067,0.382043,0.3624338,0.589636,0.5874179,0.4621799,0.4611692,0.3477296,0.2976667,0,36.1199646,25.5421066,21.9318581,20.6608982,21.099453,20.1418953,19.0933628,18.2410202,18.2072773,17.6189747,17.1083126,17.0986347,26.3726959,24.4114285,24.7531605,24.4266701,25.1033096,24.900507,24.4362106,23.1042366,22.4478626,21.7112389,21.0652637
31,0.5167535,0.6500126,0.5165895,0.4407048,0.3924214,0.3729614,0.6045126,0.5632584,0.4662489,0.4665953,0.3735125,0.2955245,0,38.5950623,27.1993523,23.2886734,21.0319977,21.0967731,20.2086906,19.0473614,18.2508793,18.1600647,17.5957451,17.1303711,17.0944271,26.4986687,24.5263767,24.813261,24.386919,25.1509171,24.9122009,24.4316502,23.0811195,22.4266319,21.7115936,21.0675144
32,0.5883224,0.7146832,0.5639416,0.4562479,0.403168,0.3718253,0.6743568,0.6254165,0.4691786,0.4744878,0.3768094,0.2966353,0,39.3261642,29.5180264,26.073576,22.2309628,22.3848915,20.9710598,19.5012207,18.3632889,18.1915398,17.5914478,17.1413002,17.1589909,26.6426487,24.6760101,24.8513393,24.5725689,25.2093964,24.9453506,24.4455318,23.0991802,22.4420452,21.7349796,21.0950909
33,0.5966168,0.715495,0.5645566,0.4251617,0.399046,0.3756122,0.6811648,0.6399591,0.4859429,0.4726791,0.3582118,0.3162322,0,39.2699242,28.8442192,26.9468021,23.2410469,24.420681,22.3585587,20.8693886,19.169735,18.4728241,17.7512894,17.1859245,17.1640167,26.8177223,24.8167439,24.9459476,24.5476837,25.2295094,24.9616852,24.4645214,23.1212177,22.4652233,21.787365,21.1255131
34,0.6203151,0.7328126,0.5876176,0.43007,0.3899188,0.4459727,0.70411,0.6491069,0.4878961,0.4657732,0.3615087,0.37899,0,39.5938263,28.0577507,25.8940201,22.7215996,24.2059898,22.3455124,21.3099842,19.7176094,18.8477497,18.1671677,17.4305286,17.2114067,27.0162811,24.9772511,25.0769749,24.6129665,25.2308598,25.0140591,24.4757023,23.1244621,22.478693,21.8019829,21.1427975
35,0.635008,0.7449891,0.5929986,0.4348148,0.3961018,0.3850037,0.7252902,0.6577856,0.5033583,0.4591961,0.3632839,0.326229,0,40.5500832,27.9784679,25.3617477,22.3873081,23.4503689,21.8121052,20.6426201,19.4505539,18.912693,18.4248447,18.0647888,17.5357704,27.1941338,25.1294861,25.203516,24.665451,25.261385,25.0661201,24.5285473,23.1595726,22.4910946,21.8147755,21.1662159
36,0.6480421,0.7514832,0.598687,0.4753905,0.3988252,0.3685686,0.7404189,0.6742047,0.530702,0.4892863,0.3655663,0.3129793,0,40.7676849,27.8487854,24.7124786,22.2334938,23.0728436,21.5827599,20.2768192,19.2223301,18.6830006,18.2264423,17.9594536,17.7198868,27.4097977,25.3060322,25.3324585,24.6764736,25.2659702,25.0673046,24.5618782,23.1925602,22.5627079,21.8667507,21.1886444
37,0.7016002,0.7953185,0.6551097,0.5248012,0.434009,0.3844735,0.7870658,0.7201783,0.5632541,0.5236515,0.3739352,0.3127412,0,41.3068047,27.7675896,24.2931519,22.216711,22.915535,21.4157925,20.1104488,19.0603943,18.59692,18.0826073,17.7302837,17.5482693,27.6361866,25.4672832,25.4710541,24.7656364,25.2715359,25.0505714,24.554966,23.2185726,22.6076584,21.9094696,21.2181187
38,0.7354888,0.833742,0.6734048,0.5445982,0.4466693,0.378263,0.8264005,0.7595841,0.5964573,0.5562081,0.3980275,0.318057,0,42.1257172,27.8461742,23.9783859,22.2335224,23.1929398,21.7598648,20.2362309,19.007719,18.5525436,17.9952793,17.5846634,17.4460926,27.8880062,25.6559429,25.6533203,24.8875542,25.3465061,25.0333195,24.5547218,23.259964,22.6785889,21.9903202,21.2728615
39,0.7809895,0.8775773,0.7001557,0.5511427,0.4677207,0.3972732,0.8556493,0.7978172,0.6005263,0.5810366,0.4157797,0.3271811,0,44.6655197,28.615572,23.9351254,22.1693592,23.1280651,21.8636417,20.4759998,19.1075306,18.5505333,17.9742565,17.5217571,17.3874092,28.1221981,25.8522644,25.826252,24.9608135,25.4091358,25.0460625,24.607172,23.3559952,22.7617645,22.0379581,21.312191
40,0.773406,0.8778479,0.6889326,0.5370721,0.4611697,0.3822014,0.8443028,0.7966445,0.6120823,0.5525907,0.4102005,0.3318621,0,49.9865379,32.3084602,26.7051105,22.6311512,23.6391144,22.50173,20.8886738,19.8608494,18.9014797,18.2090931,17.7073193,17.3948555,28.3412285,26.0639839,26.0516033,25.1500988,25.4565964,25.0666904,24.6690216,23.4073105,22.8108177,22.1222973,21.3355427
41,0.8134561,0.8856949,0.7142998,0.5491793,0.4727995,0.3888663,0.8780903,0.8182239,0.6350315,0.5655805,0.4181467,0.3350357,0,55.7774925,34.4299316,27.954689,23.0543995,24.5255222,23.4634647,21.5672989,20.5282211,20.1040192,19.014637,18.3572464,17.7212887,28.5619946,26.2899036,26.2386665,25.1974792,25.5409832,25.0970421,24.6664925,23.4233246,22.8166142,22.1500759,21.3792686
42,0.8964001,0.9560479,0.751505,0.5840286,0.480749,0.4163592,0.9529774,0.8801474,0.674094,0.6024122,0.4331938,0.3435251,0,64.1017456,36.0953751,30.128849,23.7626858,24.4978065,23.2119598,21.6343021,20.9480858,20.5829487,19.6060047,19.305378,18.1508179,28.8246536,26.5072479,26.46134,25.3421688,25.6194744,25.1411533,24.6784916,23.4054337,22.7892551,22.1473179,21.3920574
43,0.8949782,0.9630832,0.7651879,0.5693036,0.4794241,0.4071949,0.9471781,0.8937518,0.6926487,0.600439,0.4408864,0.3272604,0,64.7592621,36.0884666,30.3958702,23.9142857,24.6375942,24.0377178,22.5448208,21.9454479,21.2377625,19.9362049,19.9963398,18.5489731,29.1176586,26.740715,26.6812668,25.4538898,25.6665401,25.1965332,24.6881485,23.3935299,22.7852993,22.1391926,21.4146366
44,0.9096712,0.9576714,0.7470466,0.5827197,0.487668,0.3825801,0.9481867,0.8700614,0.6609104,0.586956,0.4274455,0.334639,0,68.6898575,38.4452286,30.9707012,23.6005516,24.6902103,24.6422405,23.8922939,22.6619148,22.0585747,20.4612312,20.3343925,18.8123417,29.3712902,26.9781132,26.8658791,25.5949154,25.7051163,25.1818371,24.7059593,23.3920574,22.757328,22.1191521,21.3991318
45,1.0196313,1.065095,0.7842518,0.5912275,0.4784672,0.3848522,1.0712336,0.9408981,0.7092502,0.6239521,0.4328557,0.3459846,0,69.5891266,38.2078896,31.3296108,23.9834003,24.5557537,24.2165375,23.5840778,22.4628773,21.989357,20.730854,20.5274811,19.2182503,29.6961002,27.2439098,27.0626907,25.6703224,25.7748318,25.1922379,24.7133427,23.3952827,22.7348137,22.0935841,21.3796158
46,1.0326653,1.0526479,0.7813307,0.5434529,0.4582254,0.3799293,1.0467755,0.9751437,0.6989963,0.5986303,0.4464657,0.3466987,0,69.797905,38.6374321,31.8235531,23.8426933,24.2546806,23.8219585,22.944725,22.2208691,22.4669228,21.4167309,20.9014721,19.4598618,29.9988823,27.5317593,27.2563248,25.7229252,25.8387527,25.2274551,24.7463093,23.4051971,22.7382946,22.094038,21.3721027
47,1.0731894,1.0970244,0.8565098,0.6131515,0.4626418,0.3913657,1.1077946,1.0276849,0.7556369,0.6647301,0.4677684,0.3466193,0,69.2048721,38.1501503,30.7563038,23.8473225,24.0296154,23.7217503,22.3743572,22.0178547,21.6878986,21.1877575,20.752388,19.4876709,30.3324127,27.8304863,27.5065155,25.8050156,25.904192,25.2577744,24.7807999,23.4155045,22.7698021,22.1138306,21.3892555
48,1.0544677,1.0943185,0.8549724,0.6375297,0.5060695,0.409467,1.1239319,1.0304996,0.7763075,0.6912029,0.4708961,0.3640741,0,68.4510803,38.3840256,30.6303482,23.7724438,23.8775272,23.5442867,22.077713,22.0376205,22.1018581,21.0747871,20.7744637,19.2803802,30.6447678,28.1128864,27.7705746,25.9883232,25.9775352,25.31073,24.797493,23.4530315,22.8538971,22.1563244,21.4348164
49,1.1021013,1.1108244,0.856971,0.6466919,0.5191715,0.4208277,1.1559544,1.0251048,0.7906304,0.6801862,0.4926214,0.3634394,0,73.8900528,39.2632065,31.6978245,23.7860813,24.028553,23.7816238,22.0853062,21.6381531,21.4735641,20.6123257,20.4688663,19.2435551,30.9524765,28.3985615,28.0100136,26.1258507,26.0874634,25.3674202,24.8096046,23.49543,22.8970623,22.2059727,21.4837399
50,1.1675086,1.1952479,0.8995571,0.6684523,0.5384563,0.4251448,1.2288244,1.0975835,0.814719,0.7244171,0.5041181,0.3816082,0,83.3672791,42.941803,31.7136993,24.9577255,24.8344498,24.5194778,23.0244999,22.5192661,22.0807228,20.5217209,20.1807384,18.9374828,31.3119946,28.7136192,28.2430706,26.2891197,26.1887665,25.4207821,24.8251934,23.5019531,22.8831463,22.1965904,21.4986191
51,1.3172818,1.2664126,0.9522901,0.6838318,0.5467738,0.4215851,1.3316997,1.1545813,0.8458062,0.7216219,0.5174745,0.3939852,0,81.080864,42.843399,30.4620876,25.1098862,24.7340355,24.1898079,22.5811787,22.6247482,22.7934132,21.2419643,20.8916607,19.4492855,31.6955032,29.0143642,28.4708881,26.4932404,26.2739182,25.4749889,24.8348274,23.4957027,22.8609962,22.1543388,21.4624023
52,1.2902658,1.2826479,0.9533663,0.6648528,0.527857,0.4152989,1.3226225,1.1541122,0.8200901,0.6979444,0.5047099,0.382957,0,81.2614136,43.9516449,30.4772224,24.8082638,24.5094452,23.8221035,22.133419,22.1846409,22.3885765,21.1627827,20.7049942,19.3795013,32.1590805,29.3710232,28.746788,26.5877323,26.3238506,25.5177689,24.8674259,23.5113068,22.8663845,22.1771622,21.4636307
53,1.3597018,1.3208009,1.0041007,0.7121366,0.5638505,0.4809636,1.403309,1.2143938,0.8702203,0.7265547,0.508683,0.4128681,0,83.9604492,51.764286,32.2842102,24.6221256,24.4870434,23.9086838,22.2000351,21.7767906,21.9033813,21.0333576,20.7151642,19.380558,32.5690269,29.7025566,29.0454292,26.7333927,26.3958931,25.5724602,24.8990993,23.5263634,22.8844738,22.2005711,21.4703732
54,1.3639675,1.3375773,0.9739675,0.7145908,0.6021257,0.4761921,1.3924667,1.1857776,0.8576877,0.7423397,0.5211941,0.4021572,0,89.7324219,53.8436928,34.8744736,24.7494621,24.897686,23.9112244,22.0968475,21.5139771,21.4824696,20.6880074,20.2917118,19.23423,33.0001602,30.0599117,29.2957516,26.9567661,26.5301933,25.6460114,24.9541759,23.6076126,22.9979095,22.273201,21.5267544
55,1.3483266,1.3535421,1.0019483,0.7458406,0.6337764,0.5217106,1.3730515,1.2282328,0.8685927,0.7648662,0.55188,0.4506338,0,102.919754,58.3694382,38.7898979,26.3726292,25.4422932,24.064682,22.0947819,21.5536137,21.4105682,20.3622322,19.9235096,19.0547771,33.380085,30.3915176,29.5113258,27.0811501,26.6878166,25.7206268,24.9974747,23.649065,23.0208263,22.2840176,21.5701847
56,1.4454896,1.4336362,1.0476092,0.7487856,0.6111057,0.5058814,1.5076971,1.2882798,0.9271864,0.7541785,0.540806,0.4231029,0,108.3250885,66.1925583,45.8153992,29.3678646,28.7996445,26.8005219,23.9210072,22.1671314,21.5459557,20.1552601,19.6646938,18.9050026,33.8213882,30.7640667,29.8458538,27.2655945,26.7620792,25.8070183,25.0782604,23.7144241,23.1039867,22.3536243,21.5962429
57,1.439802,1.4252479,1.0568337,0.7523851,0.6005064,0.4965656,1.5250951,1.3260438,0.9149794,0.7719366,0.5247445,0.4138201,0,118.9379654,75.4872818,48.212162,29.1750927,29.0965252,26.6571217,24.512249,23.1242466,23.0644569,21.3447723,20.5189171,19.0945873,34.216198,31.1414948,30.1491776,27.3984394,26.8338184,25.8493404,25.1179695,23.7382851,23.118391,22.383955,21.6247025
58,1.4452526,1.4861303,1.1098741,0.8009777,0.6217786,0.4924758,1.5137486,1.3624004,0.994081,0.8237312,0.5532326,0.4407957,0,138.4356537,83.1816254,52.6386719,28.873806,29.1353531,26.1149788,23.7050037,22.7020779,22.5254421,21.1608658,20.9437256,19.6433849,34.5842896,31.5154133,30.4866486,27.5161839,26.9383926,25.9169712,25.1814938,23.794693,23.1714077,22.4521713,21.6580963
59,1.4646852,1.4406715,1.0992661,0.7949241,0.6093391,0.4848262,1.5235823,1.3096247,0.9460666,0.7836109,0.5340433,0.4208814,0,139.7984467,84.1570969,55.0529099,29.2737312,29.9703846,27.3940296,23.6171436,22.4705925,22.1226387,20.7518635,20.352581,19.336504,34.9772377,31.8669529,30.8288097,27.7541561,27.023243,25.9848862,25.2657051,23.8805103,23.266325,22.5767288,21.723238
60,1.5905231,1.580295,1.1630683,0.8546424,0.6431244,0.4936876,1.6226753,1.4398048,0.9893609,0.8403383,0.5579665,0.4144549,0,139.3196411,84.1804581,55.4651413,28.8174667,30.1207619,28.0232391,24.3861351,22.927187,22.184309,21.0153751,21.1704521,19.7749138,35.4290466,32.2355461,31.1425705,27.9218349,27.1125183,26.024004,25.3078709,23.8954887,23.2657928,22.5875587,21.7962399
61,1.6568783,1.6392832,1.241476,0.8908006,0.6578457,0.515803,1.7285764,1.5160364,1.0715549,0.8498751,0.5963451,0.4357973,0,140.4530792,91.0182114,58.1271248,29.2304668,30.3215046,28.0117455,24.4551601,23.2298813,22.1363354,21.0770226,21.1072788,20.4408112,36.0171127,32.6722984,31.5245991,28.1543102,27.2511845,26.0744152,25.325449,23.90098,23.2463112,22.5578327,21.804018
