Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
10,0.3276412,0.3894361,0.3224153,0.284292,0.2951139,0.2749566,0.3990142,0.3390201,0.2849338,0.3399864,0.2604901,0.2292758,0,28.7081566,23.9915714,23.7011337,23.9619179,24.4388618,24.3640175,23.3230534,22.9531918,22.6127281,21.9183865,21.4033432,21.2970142,22.7215767,23.2613239,23.6764641,23.0326996,25.5278168,25.6517735,25.0980453,23.9977398,23.2490349,22.5717659,21.950264
11,0.3565531,0.3970126,0.3264125,0.2887095,0.2960708,0.2791222,0.4083435,0.3455878,0.2932346,0.3473856,0.260152,0.2303072,0,29.4047909,24.2599792,23.7015877,23.9744835,24.4578514,24.3796024,23.291708,22.9525089,22.6010513,21.9245281,21.3965912,21.2595539,22.7190037,23.2916889,23.6973572,23.1089191,25.5229778,25.6499615,25.1019001,24.0031128,23.2498665,22.5790386,21.9389706
12,0.3501545,0.398095,0.3322547,0.2903456,0.2955556,0.2781376,0.4116214,0.3549701,0.2933974,0.3519896,0.2621808,0.2342742,0,29.2712765,24.1919746,23.6767139,23.9738407,24.4704514,24.3869038,23.2842503,22.9382362,22.6041985,21.8734703,21.33638,21.204689,22.7255535,23.3270111,23.7171555,23.3131886,25.5348072,25.6485653,25.1137314,24.0175991,23.2613316,22.5791512,21.9496975
13,0.3842801,0.4094597,0.3311785,0.2949268,0.2981318,0.2782133,0.4312888,0.35239,0.2946994,0.3518251,0.2668302,0.2354643,0,28.9493065,24.0938892,23.6743755,23.9786968,24.4579029,24.3645229,23.2743435,22.9313564,22.5745602,21.8453579,21.3310051,21.2307892,22.7296505,23.3598843,23.7310963,23.3847027,25.5426769,25.6734276,25.1189537,24.012619,23.2616463,22.5756779,21.9458408
14,0.3880718,0.415142,0.327335,0.2941087,0.3004136,0.2806369,0.424733,0.3535628,0.2872125,0.3482077,0.2646323,0.2302279,0,28.8247509,24.0201759,23.667654,23.9628944,24.4356747,24.3422947,23.2411194,22.8666973,22.5625191,21.8488579,21.3770027,21.2771378,22.7127075,23.3679256,23.7402706,23.4715137,25.5575066,25.6799393,25.1050663,24.0142212,23.2477379,22.5795555,21.9394894
15,0.4321506,0.4194714,0.3319472,0.292309,0.2997511,0.2810913,0.4507039,0.3591922,0.2860731,0.3434394,0.263787,0.2280857,0,28.5876522,23.9934883,23.6326237,23.9566479,24.4112701,24.3334045,23.2102623,22.8267441,22.5759773,21.8592815,21.4117165,21.313343,22.7257671,23.3953705,23.7468929,23.481926,25.5440884,25.6729546,25.1128082,23.9962521,23.2267361,22.5930004,21.9518032
16,0.4890265,0.4311067,0.3364057,0.2949268,0.2981318,0.2795766,0.4923079,0.3770186,0.2986057,0.3480433,0.2658158,0.2320527,0,28.6732502,23.9935837,23.5850067,23.9446316,24.3962307,24.3172321,23.1910477,22.8586483,22.5355015,21.8589973,21.4277439,21.3460464,22.7160206,23.4412689,23.754179,23.4475613,25.5589218,25.6824894,25.1136627,24.0061817,23.2185059,22.5821114,21.962513
17,0.5207822,0.4324597,0.3399417,0.2941087,0.3016649,0.2726844,0.4991158,0.3819444,0.3049533,0.3513319,0.2719868,0.2277683,0,28.8115463,23.9883595,23.5525169,23.9360027,24.3872261,24.2991486,23.2028599,22.875761,22.5571899,21.8840885,21.4665146,21.3821354,22.7274475,23.4860115,23.7534962,23.3328876,25.5578651,25.679163,25.0914345,23.9877205,23.2193336,22.5674133,21.948185
18,0.5586995,0.4405773,0.3479362,0.293127,0.3011497,0.2715484,0.5215568,0.3915613,0.3034885,0.3552781,0.2717332,0.2249121,0,29.4269295,24.0222378,23.546648,23.9380875,24.3859043,24.2978287,23.2352314,22.9232883,22.6062908,21.9176369,21.5133686,21.4122791,22.7178001,23.5259476,23.7752628,23.2622547,25.5591869,25.5996571,25.0897388,23.9988823,23.2274761,22.5785904,21.946104
19,0.5669939,0.4543773,0.3494736,0.2983626,0.3026218,0.2727602,0.5376941,0.3969562,0.3104872,0.3585667,0.2693662,0.2280063,0,29.2264404,24.0356293,23.5543652,23.9321747,24.3879395,24.3183975,23.2702045,22.9340324,22.6075726,21.9598503,21.4945431,21.402565,22.7186966,23.570755,23.8022766,23.4540291,25.5680218,25.5461559,25.0728703,24.0035629,23.227993,22.5806274,21.9557209
20,0.6136795,0.4681773,0.3556232,0.2941087,0.3041675,0.2775317,0.5576135,0.4068076,0.3145562,0.3584022,0.271226,0.2327667,0,30.2259922,24.0683384,23.5617199,23.9436855,24.3937721,24.3102341,23.2601414,22.9152546,22.6346512,21.9691067,21.529604,21.4266052,22.7218819,23.626173,23.8255234,23.6488132,25.575737,25.5621777,25.066227,23.99086,23.2213402,22.5724506,21.9498138
21,0.6978085,0.4928008,0.3608504,0.3052343,0.3035051,0.2852569,0.6022433,0.4236959,0.3189507,0.3587311,0.2715641,0.2326874,0,32.3158607,24.1327534,23.6261711,23.9691162,24.4188194,24.3522968,23.2583218,22.8774662,22.5968151,21.9801731,21.5835457,21.5006027,22.7143841,23.6913452,23.847929,23.7124958,25.5765686,25.6211815,25.0715961,23.9909363,23.2168732,22.5604057,21.9457188
22,0.7809895,0.508495,0.3709973,0.3047435,0.3102768,0.2889681,0.657211,0.4358929,0.327577,0.3615263,0.2713105,0.2364957,0,34.2600479,25.1773109,23.773201,23.9972382,24.468874,24.3728447,23.2493572,22.8647118,22.6029987,21.9765034,21.6151505,21.5147495,22.7126141,23.7599659,23.8790836,23.685358,25.5929375,25.6866474,25.0883446,23.995594,23.2238064,22.5802231,21.9519062
23,0.7828853,0.5122832,0.3616191,0.2924726,0.3021801,0.2900284,0.6695661,0.4441025,0.3282281,0.3587311,0.2721559,0.2383999,0,38.6828651,26.4661045,24.702158,24.1503487,24.4853821,24.3734608,23.2537632,22.8376865,22.5660839,21.9430103,21.5535603,21.4850445,22.7120991,23.810915,23.9137611,23.7249718,25.6026211,25.7374992,25.0832939,23.9931889,23.2172337,22.5823555,21.9491158
24,0.8577719,0.5320361,0.3731496,0.3065432,0.3028426,0.2848782,0.7078922,0.4588797,0.3318088,0.3634995,0.2692817,0.2303865,0,42.8512688,28.5290585,26.4892063,24.4193001,24.480814,24.3556538,23.2469177,22.8346272,22.5838757,21.9638271,21.586153,21.4929752,22.7082825,23.8884583,23.9307613,23.8218575,25.5897427,25.7159405,25.0745697,23.9897518,23.2160683,22.5709629,21.9528732
25,0.8580089,0.5355538,0.374687,0.3073612,0.2991623,0.2795009,0.7129351,0.4567687,0.3298557,0.3659659,0.2618427,0.2305452,0,46.8930397,29.5789356,27.084547,24.7074337,24.852541,24.3502865,23.2411652,22.8599281,22.6114807,22.0073414,21.6304607,21.4856987,22.7017727,23.9735222,23.9658852,24.0046158,25.6025219,25.7030277,25.0608902,23.9790878,23.198967,22.5754356,21.9512863
26,0.8722279,0.5509773,0.3773006,0.3130877,0.2956292,0.2779104,0.7222644,0.4675584,0.3251356,0.3685967,0.2606592,0.2337981,0,46.0603943,28.5671329,26.6878452,24.5974579,24.8813591,24.3552799,23.277586,22.8815861,22.6274796,22.0225773,21.6605015,21.520649,22.7147198,24.056078,23.9705029,23.9180126,25.5961723,25.6842175,25.0655022,23.9859734,23.2088814,22.5804367,21.9517403
27,0.953276,0.5645067,0.380068,0.3137421,0.2981318,0.2738962,0.7757193,0.4917179,0.3370171,0.3741872,0.2635334,0.2320527,0,46.0014877,28.1521378,25.9876137,24.461729,24.756237,24.3753872,23.3022518,22.9085293,22.6612816,22.0305939,21.662077,21.551033,22.7162914,24.1287746,23.9902363,23.753397,25.5746937,25.6582165,25.0821896,23.9871674,23.2062912,22.5846596,21.9529343
28,0.9923782,0.5904832,0.3962107,0.3124332,0.299972,0.2791979,0.8016902,0.5088407,0.3518283,0.373694,0.2770589,0.2250708,0,45.5182991,28.9347878,25.5520573,24.4153862,24.6743488,24.3880501,23.3357487,22.9037895,22.673975,22.0652657,21.6652927,21.5959454,22.7206383,24.2356358,24.0240993,23.7418442,25.5782757,25.638752,25.0986252,23.9975624,23.2197189,22.586359,21.9656239
29,1.036457,0.6042832,0.4018991,0.3114515,0.3054188,0.2838179,0.8112717,0.5055569,0.358827,0.3743517,0.2716487,0.2280857,0,43.7461548,28.3634453,25.3861065,24.4017658,24.6478729,24.3975067,23.3247681,22.90341,22.6766281,22.0682964,21.6569481,21.5762329,22.7073879,24.3101521,24.0577755,23.7910595,25.5828114,25.5873795,25.0827484,23.9858341,23.1981487,22.5772667,21.95994
30,1.1594512,0.6197067,0.4129684,0.3111243,0.3043883,0.2816215,0.8589272,0.5304201,0.3628961,0.3761604,0.2653086,0.2298312,0,42.7999878,28.1992416,25.1737881,24.4064789,24.6344242,24.4071331,23.2863274,22.9410686,22.6760368,22.0984097,21.6438427,21.5195465,22.7181625,24.4135799,24.1203785,23.6946907,25.5860023,25.5833969,25.0802765,23.9913025,23.2040005,22.5910759,21.9639034
31,1.2234366,0.6919538,0.4489437,0.3017984,0.3037995,0.280031,0.9113734,0.5463701,0.3684299,0.373694,0.2677601,0.2308626,0,43.7633896,28.3078003,24.9862003,24.4321785,24.6287308,24.4222431,23.2851715,22.9130287,22.67033,22.0957355,21.6722698,21.5058784,22.714735,24.5342026,24.1555481,23.470892,25.5814495,25.6109505,25.0844135,23.9924164,23.2096539,22.6046886,21.9744911
32,1.2687003,0.6873538,0.7631893,0.4176355,0.38933,0.3044186,0.9456652,0.5625547,0.3777073,0.4126632,0.2674219,0.2265782,0,45.207428,28.6661968,25.0076923,24.4684238,24.6638393,24.4773979,23.2877522,22.9182625,22.6649551,22.0570126,21.6574116,21.5126362,22.7229958,24.641531,24.2141228,24.5151062,25.5972519,25.6165504,25.0866127,23.9934845,23.2042885,22.5978031,21.9808674
33,1.4454896,0.6987185,0.9947225,0.5781386,0.4671318,0.4237058,1.0228217,0.5878871,0.4742242,0.4522901,0.3123942,0.2621224,0,47.0359154,28.8566666,25.3663197,24.5620174,24.6999397,24.4885349,23.2758083,22.9176731,22.6704311,22.0378532,21.6124401,21.5074959,22.7178631,24.7608051,24.5127602,29.8544407,25.7164364,25.6903744,25.0905609,23.9947872,23.2165661,22.6040306,21.9772453
34,1.5279596,0.7146832,0.7408969,0.5323273,0.4263539,0.366145,1.0873709,0.6146268,0.4301161,0.6239521,0.334035,0.2733887,0,49.8087578,31.9158192,26.4317493,24.7679596,25.5088596,24.8907223,23.4883804,22.9292431,22.6714001,22.033514,21.5948257,21.5035381,22.7199688,24.895607,24.6752224,32.4852638,25.8341427,25.920208,25.1308327,24.0018063,23.2084503,22.6061363,21.9683609
35,1.6322321,0.7357891,0.6200569,0.4529757,0.5027573,0.5120919,1.1302355,0.6172069,0.4105849,0.4517969,0.3954915,0.268311,0,52.4284668,32.5734711,27.7894001,25.2095337,25.8024654,25.2214794,24.1361809,23.0871162,22.8325005,22.097929,21.5671177,21.4989758,22.7226048,25.053606,24.7780704,33.078743,26.0637932,26.2751083,25.2082901,24.0176811,23.2334118,22.6102905,21.9778233
36,1.7523824,0.7631185,0.6790932,0.5082764,0.4002973,0.4025749,1.2096613,0.6434775,0.3957737,0.4144719,0.3121406,0.2402247,0,55.0585709,32.807972,29.2890873,25.1583595,25.7770061,25.5622063,24.3531494,23.2872314,23.191267,22.4660892,22.0573444,21.6785011,22.7224598,25.1910381,24.7915421,32.26091,26.0746021,26.4474678,25.2425365,24.0636806,23.3142414,22.6408215,21.9750233
37,1.9151897,0.8118244,0.7816382,0.4331786,0.408026,0.3737188,1.2709327,0.6704518,0.4175836,0.4302569,0.3256661,0.2351469,0,61.3838043,33.5381012,30.624527,25.7715607,25.8380795,25.4966984,24.3352337,23.3688507,23.1702881,22.4477654,22.1899071,21.8921089,22.7245903,25.3466015,24.8587093,32.1841545,26.037447,26.4201508,25.2129192,24.0930443,23.3526936,22.6630268,22.0010357
38,1.8895955,0.8248126,0.5041366,0.4706457,0.511222,0.5092896,1.2984165,0.6927349,0.4260471,0.4106901,0.3177199,0.2698978,0,68.7089233,36.3180504,31.188345,25.8294182,26.0413799,25.5783691,24.3137321,23.5047798,23.1142578,22.4686565,22.0409565,21.7917385,22.7166958,25.5023365,24.8886337,31.6830349,26.1070004,26.6440125,25.2658787,24.0983944,23.3459377,22.6748199,22.0139751
39,2.0052432,0.8713538,0.6139073,0.3729695,0.467279,0.4919456,1.3622093,0.7086849,0.4501356,0.3911232,0.3124787,0.2677556,0,70.2179184,38.0845413,32.3292084,26.1685791,26.3654099,26.0210838,25.2240829,23.8872986,23.1733456,22.4993114,22.0056629,21.6859665,22.7162857,25.6730747,24.9283047,29.8867531,26.1345406,26.8964138,25.2752972,24.1180305,23.3784447,22.6603985,22.0109119
40,2.2595259,0.9414361,0.6197494,0.5894278,0.5285931,0.4157533,1.4855083,0.7727194,0.4610406,0.4443976,0.3005594,0.2545852,0,73.6981659,38.7324524,33.0549278,26.372076,26.5756931,26.1781464,25.4885426,24.1649094,23.4423218,22.545866,21.9411564,21.6434727,22.728735,25.9030685,25.046978,29.8550911,26.1084366,26.920517,25.2710972,24.1251755,23.3855896,22.6872463,22.0248928
41,2.228955,0.9238479,0.7507363,0.4457767,0.4527786,0.4166621,1.4643281,0.7661518,0.4613661,0.4383138,0.3122251,0.2594249,0,78.5235367,40.8107872,33.7999954,26.4105091,26.5114269,25.9941444,25.1982632,24.3474998,23.7426357,22.7192783,22.1147404,21.6293697,22.7089729,26.081625,25.141407,29.4446201,26.1400852,26.8913898,25.2717743,24.1258526,23.3885384,22.70648,22.0289822
42,2.3476835,0.9449538,0.7713375,0.524474,0.4708857,0.3882604,1.5213129,0.7849165,0.4753635,0.4726791,0.3262578,0.2736267,0,78.0669785,43.2146301,34.4643555,26.2968063,26.6744823,26.1749992,24.886013,24.1712132,23.6751652,22.761652,22.2610359,21.769556,22.7180099,26.2658463,25.2982235,30.8554211,26.1785564,26.8166351,25.2826824,24.1084061,23.4168682,22.7045383,22.0338612
43,2.5332411,1.028295,0.6561859,0.5954814,0.5319053,0.4416556,1.6257011,0.8168165,0.6029677,0.695478,0.3660735,0.2688663,0,81.8257065,44.6579742,34.8998413,26.7879868,27.1957378,26.5956173,25.2148609,24.2169971,23.5672264,22.6624317,22.1977406,21.7646484,22.7195415,26.4580288,25.5420017,33.5724716,26.3084812,27.0758362,25.2989521,24.121664,23.4040222,22.7197056,22.0494156
44,2.6443861,1.0596832,0.6840129,0.4479037,0.4761854,0.458318,1.7484959,0.858568,0.4932672,0.4335454,0.3435029,0.3080602,0,93.1185837,45.81287,34.8935699,27.0526352,27.5640564,27.0006771,25.6555119,24.5835152,24.0180187,22.9965687,22.3578167,21.7757339,22.723423,26.6887474,25.5470085,30.9615841,26.3640842,27.5846786,25.4328022,24.1705475,23.4820518,22.739872,22.072628
45,3.0140795,1.1162361,0.9578248,0.6969207,0.5605382,0.4040897,1.932562,0.9113437,0.4958713,0.5670603,0.3504347,0.2764036,0,98.6243896,48.2089005,38.1310654,27.7725563,28.0869331,27.3200455,26.0477371,24.7209396,24.0640202,23.1217117,22.7961197,22.1199913,22.7179317,26.959507,25.5668468,31.9934883,26.3212261,27.521143,25.4764385,24.22822,23.5987511,22.8305626,22.1273823
46,3.0389627,1.5727185,0.9997959,0.7212988,0.6001384,0.6159285,1.9845039,0.9399599,0.5113336,0.5114839,0.4654859,0.3435251,0,103.0021744,49.5982819,39.6146584,28.4051094,28.8425827,27.5870743,26.7596741,25.0452271,24.2892723,23.39011,23.002594,22.1302032,22.7122364,27.4306622,25.7750168,35.2777596,26.608902,28.1540279,25.5466919,24.2592125,23.6225643,22.8752232,22.1773834
47,3.2970371,1.5949067,0.8967898,0.5023864,0.6713892,0.5890416,2.0972129,1.0129077,0.6192437,0.4570585,0.3717373,0.3044106,0,111.2526855,52.7069626,42.5997887,29.3956356,30.1365395,28.2779655,27.6878014,25.9452724,24.8919868,23.7419281,23.4236259,22.4792995,22.7154732,27.8343468,25.8148899,33.7083511,26.82691,28.4797726,25.668539,24.3358097,23.7857914,22.9318504,22.2113152
48,3.3204984,1.3172832,1.0008721,0.6476736,0.6459215,0.6127475,2.1115852,1.015957,0.7621474,0.8046576,0.514854,0.4020778,0,119.1967468,57.5360107,45.4853554,29.5244923,30.5207672,28.5878181,28.1319599,26.4538841,25.3078175,24.2830334,23.992775,22.7619133,22.7163277,28.2162857,26.1708012,39.0925827,26.9085274,28.7269707,25.7256756,24.3937626,23.8346767,23.0296326,22.2655945
49,3.4541567,1.4355303,1.0259318,0.8098128,0.6845648,0.626759,2.2389185,1.0736585,0.5943414,0.693176,0.6141818,0.4507925,0,116.3577957,58.1857681,45.7986526,29.7774372,31.0536366,29.0108433,29.087286,27.1752739,26.0223846,24.6793365,24.3802891,23.1079426,22.7095032,28.7094917,26.3630009,41.2492371,27.1881313,29.8461018,25.8944893,24.4640789,23.886097,23.0712624,22.3125629
50,3.4157655,1.3933185,0.8065441,0.4634468,0.6467311,0.6534188,2.1448683,1.0722511,0.5827854,0.473008,0.4624427,0.3608212,0,113.1944885,56.2998924,45.3285675,30.1777325,31.3520203,29.3511677,29.4245205,27.5225029,26.4107609,25.202404,24.9582043,23.8022556,22.7120609,29.115778,26.439558,37.9614182,27.3804398,30.9233723,26.0692425,24.5845947,24.0236492,23.1873875,22.3734665
51,3.6103285,1.4128009,0.7093801,0.5639044,0.5338927,0.4454425,2.2843047,1.1109533,0.5917372,0.4715281,0.3798526,0.3091709,0,117.6544266,57.1028481,45.769104,30.2061901,31.2203217,29.444397,29.2674046,27.4605255,26.5700512,25.3685379,24.9126816,23.6587296,22.7263031,29.2481785,26.4711323,34.1214447,27.2309093,30.5018215,26.1076164,24.6714039,24.110096,23.2939911,22.4324265
52,3.9527688,1.4831538,0.7107638,0.5146573,0.537573,0.4911882,2.4476948,1.1738151,0.6029677,0.4805716,0.3462079,0.272754,0,120.0384674,59.354599,46.3532677,30.445488,31.5563774,29.7463322,29.1002808,27.2101631,26.1170597,25.4460411,25.2326317,24.0105896,22.7297573,29.5173912,26.5062885,31.8921394,27.2102051,29.6811104,26.0313854,24.6812782,24.1014442,23.3576221,22.5116444
53,4.4118047,1.6522714,0.87419,0.4742452,0.4770687,0.5745756,2.6478982,1.2563798,0.627219,0.4935614,0.331668,0.2647407,0,120.1234589,60.4394341,46.2953072,30.86096,31.7370396,29.6879158,28.8550491,27.3175735,25.8346386,25.0038109,24.6940346,23.8368893,22.7327061,29.7924347,26.6092739,29.8624249,27.1414566,29.1717834,26.0177155,24.6910305,24.0567513,23.3087196,22.503231
54,4.4020884,1.5843538,1.0024095,0.5010775,0.5733457,0.639483,2.6088157,1.1841357,0.6294976,0.5264468,0.3399524,0.3037758,0,117.9166183,59.9907799,46.9510384,31.1146183,32.0153084,29.9523735,29.0598068,27.4060841,25.9146671,25.0422573,24.4733753,23.5136719,22.726923,30.1358471,26.7929974,31.0041637,27.1413517,29.0323734,26.0549927,24.6867638,24.0645847,23.3279171,22.4955502
55,4.7786543,1.9959185,1.2036559,0.6692703,0.5432407,0.5545051,2.8312079,1.300946,0.6858127,0.5354903,0.364721,0.2871145,0,119.8291931,61.2337837,46.7743416,31.2245922,32.0733757,30.1256752,29.4161816,27.9220428,26.5652199,25.263567,24.9203281,23.7269115,22.7169209,30.538887,26.9041786,31.7888489,27.1906204,29.299139,26.1820774,24.7584248,24.2568665,23.3796082,22.5355415
56,4.7205934,1.8305891,1.1131027,0.701011,0.6374567,0.6243354,2.9466904,1.3795232,0.7125054,0.6946558,0.4292207,0.3803387,0,122.8772125,61.1480865,47.0576973,31.442955,32.3599319,30.5575047,29.7108879,28.095789,27.012413,25.630827,25.1135731,24.133173,22.7358551,30.9644928,27.0573997,33.5897675,27.3245621,29.4338989,26.1703815,24.7988796,24.3309669,23.4772606,22.6234283
57,5.1073495,1.9215067,1.0434582,0.5982628,0.6890547,0.6555394,3.1317651,1.4069666,0.7600315,0.5392721,0.5077531,0.354712,0,133.3691711,65.7700958,50.4886284,32.2414055,32.9127426,30.8562794,30.2554951,28.3978138,27.5849266,26.1658249,25.3005657,23.9287663,22.7258492,31.6238232,27.3009739,32.7186279,27.3979568,29.734045,26.307642,24.8550339,24.3791885,23.5198574,22.665308
58,5.3272697,2.1580008,1.3355652,0.8209384,0.7852581,0.7728574,3.1305043,1.4461379,0.7465224,0.5736374,0.6349773,0.4381774,0,141.1653137,67.65345,53.7240067,33.159462,34.1340256,31.8784008,30.7649994,28.8174,27.8260422,26.1831703,25.4475994,24.0936565,22.7254505,32.2472153,27.5310574,38.8529854,27.5631504,30.851347,26.4759808,24.9631081,24.4804668,23.6484947,22.7467155
59,5.7270599,2.1604361,1.3570889,0.9765331,0.7324825,0.7246124,3.3352463,1.5467637,0.7484755,0.5389433,0.4611747,0.4054895,0,147.1029205,68.5389175,56.5851097,34.2709312,35.695797,33.2094917,31.9816322,29.8521709,28.7512379,27.1116257,26.6055965,25.0304794,22.7315407,32.6725388,27.6619606,39.0463676,27.7460918,31.6716003,26.6575546,25.1037197,24.5855732,23.776413,22.8565731
60,5.8282516,2.4732361,1.5455747,0.9878223,1.0205774,0.9611417,3.6294999,1.7250284,0.8542698,0.8238956,0.7841804,0.5031567,0,162.311203,75.7329254,61.3322449,34.7097015,36.2825775,33.6550484,32.1074104,29.8100204,28.9261341,27.4495678,27.1525879,25.4543629,22.7341766,33.2409363,27.8191967,46.8232269,28.1845589,32.3898392,26.7681122,25.2280216,24.6883469,23.8505535,22.925478
61,6.8375618,2.6669773,1.6857861,0.9438107,0.8519454,0.8684386,4.1209311,1.8052475,1.0363987,0.8529992,0.806582,0.6051084,0,177.5762482,85.9934006,67.5071411,36.498291,37.9847755,34.9079475,32.3639069,29.7687244,28.9201908,27.6710072,27.1017246,25.3981705,22.7418365,33.9452019,28.2709293,50.2509613,28.6432877,34.4563599,27.0655136,25.4105873,24.9079704,24.0204887,23.039917
