Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m
9.9999999,0.2646037,0.4722361,0.4005154,0.334848,0.3175639,0.3107806,0.4063264,0.4070422,0.3353895,0.3561002,0.2789186,0.2439536,0,19.6475296,18.5684967,17.8877411,18.7612514,18.1420956,18.0430641,17.2991028,16.8101101,17.0003643,16.6074944,16.3315907,16.3558979,19.3929577,22.0609665,22.5761566,22.7915649,23.6926308,23.9426994,23.7205029,22.6662388,22.0455132,21.5608387,21.1358566
10.9999999,0.274083,0.4733185,0.391906,0.3309213,0.3157237,0.2981324,0.4267501,0.4138444,0.3184625,0.3511674,0.2751146,0.2432396,0,19.946291,18.671114,17.9185047,18.7627163,18.1283436,18.0239906,17.3066559,16.7963524,16.9862137,16.5853577,16.3227749,16.3661194,19.3951797,22.1101799,22.6151276,22.8047695,23.7115002,23.9343204,23.7246094,22.6620159,22.0409107,21.5619202,21.1308708
11.9999999,0.2982553,0.4909067,0.3886774,0.3387747,0.3155029,0.3054032,0.4471739,0.4255723,0.338482,0.3508386,0.2685209,0.2402247,0,20.175478,18.8550472,17.9762459,18.768322,18.1328125,18.027317,17.3156929,16.8209953,17.0165901,16.5936375,16.3436279,16.3782043,19.4015388,22.1699638,22.6453419,22.8395309,23.7257881,23.929306,23.7328396,22.6668434,22.0536938,21.5644779,21.1247063
12.9999999,0.3122373,0.4892832,0.4065113,0.3340299,0.3177847,0.3029796,0.4411224,0.4255723,0.3438531,0.3623485,0.2758754,0.2372098,0,20.4469929,18.9247761,17.9775391,18.778738,18.1447582,18.0293732,17.3287811,16.8839417,17.0693073,16.6253872,16.3666382,16.3943443,19.4013081,22.2337818,22.6970215,22.8101292,23.7429733,23.9457264,23.7246666,22.6628304,22.0296021,21.573349,21.1225834
13.9999999,0.3359356,0.4952361,0.4026678,0.340738,0.3228635,0.3001773,0.476927,0.4297944,0.3612685,0.3768181,0.2806093,0.2441123,0,20.7665462,19.0636082,17.9125481,18.7624683,18.1227703,18.0180359,17.3029804,16.8292122,17.0385303,16.6380234,16.3785229,16.4187775,19.3892345,22.2895622,22.7686939,22.8587017,23.7608356,23.9552574,23.7330627,22.6640377,22.0436916,21.575695,21.1283436
14.9999999,0.3480217,0.5260832,0.4255752,0.3467917,0.3222747,0.304873,0.4789442,0.4586451,0.3716851,0.3746805,0.2851742,0.2581555,0,20.9623432,19.0811481,17.8764534,18.759861,18.086689,17.9747314,17.2699337,16.7992001,17.0062103,16.6810951,16.4345741,16.451189,19.3968811,22.3563061,22.8164806,22.8333721,23.7779217,23.9776306,23.7403069,22.6936321,22.0479107,21.5772667,21.1420517
15.9999999,0.3655584,0.5469185,0.5371908,0.3634801,0.3646719,0.3165367,0.4882736,0.4874959,0.4330458,0.4111834,0.314254,0.3233728,0,21.1576672,19.1514645,17.8361111,18.756813,18.098093,17.9853745,17.2847652,16.8056641,17.021059,16.6928883,16.4677067,16.4702129,19.3881435,22.4173031,22.8990555,22.8928509,23.7968407,23.9976749,23.7418156,22.6917305,22.0535851,21.583704,21.1431828
16.9999999,0.3902046,0.5569303,0.5213555,0.5357632,0.4312855,0.3755365,0.5346683,0.4966437,0.4434625,0.4465352,0.3391071,0.3265464,0,21.5011044,19.3436699,17.8732891,18.7643013,18.0903702,17.9776516,17.2599163,16.8184872,17.047224,16.676403,16.4607372,16.4754257,19.3929615,22.5168324,23.1091499,22.9537315,23.8693924,24.0660286,23.7848377,22.7135811,22.0686207,21.5923061,21.1385174
17.9999999,0.3935224,0.5793891,0.4603205,0.416163,0.3938936,0.3875031,0.5397112,0.5158775,0.408469,0.4596894,0.3646364,0.333925,0,21.849493,19.552309,17.9611969,18.7852192,18.079731,17.9769039,17.2378597,16.7827244,17.033905,16.6638546,16.4177036,16.472393,19.3865204,22.6164799,23.2208767,23.0204201,23.9776382,24.1356411,23.8374443,22.7703972,22.1084061,21.5953522,21.1461143
18.9999999,0.4307287,0.5880479,0.4597055,0.3642981,0.3554711,0.3370616,0.5687079,0.5193959,0.4089573,0.383724,0.325328,0.2737854,0,22.130291,19.6765327,18.0703697,18.8205452,18.1261139,18.005024,17.1990223,16.7084808,16.999979,16.6649704,16.3952026,16.4533348,19.3899117,22.7297192,23.2481155,23.164341,23.9946404,24.1567974,23.87677,22.8218708,22.157999,21.6279259,21.1593628
19.9999999,0.4475545,0.5940008,0.4657014,0.3687156,0.3523796,0.3235046,0.5916532,0.5339385,0.4193739,0.4059217,0.2981079,0.240304,0,22.4562645,19.7948322,18.1294842,18.850338,18.2057533,18.0511856,17.1942177,16.7086239,16.9806995,16.6495075,16.3884907,16.4519558,19.391571,22.8393269,23.3001366,23.1747131,24.0091648,24.1535358,23.8772907,22.8186035,22.1361713,21.6352711,21.1879501
20.9999999,0.426937,0.5834479,0.4701599,0.379514,0.3559863,0.3104776,0.5790459,0.5318275,0.4097711,0.4146363,0.3052933,0.2483173,0,22.7191525,19.9137516,18.1991196,18.8708782,18.2213631,18.083149,17.1953754,16.7170143,16.9529057,16.632391,16.3930759,16.4523525,19.3881721,22.9487953,23.3834515,23.2179089,24.0386944,24.1577129,23.8909264,22.8171043,22.1100521,21.6011696,21.1743107
21.9999999,0.4575078,0.6291773,0.5004468,0.3968568,0.363347,0.3269128,0.5919053,0.561851,0.4255588,0.4220355,0.3203404,0.2587902,0,23.0383701,20.0375748,18.2055798,18.8815155,18.2080441,18.0591812,17.2140141,16.7512627,16.9810867,16.6373329,16.3827858,16.4614792,19.387785,23.0574741,23.4565182,23.267519,24.0519314,24.1735897,23.8784351,22.8076324,22.1134548,21.5950985,21.1652012
22.9999999,0.4906854,0.6291773,0.4938359,0.3873674,0.3651871,0.3301695,0.6246842,0.5634929,0.4302789,0.4185826,0.3189034,0.2606943,0,23.3777752,20.1635017,18.2407875,18.8881855,18.1766834,18.0658569,17.2115593,16.7450008,16.9896774,16.6390648,16.3860416,16.4673996,19.3857155,23.1765804,23.5574303,23.3305969,24.0759773,24.1881714,23.8695621,22.8116264,22.1159344,21.5994778,21.1589642
23.9999999,0.5601214,0.6805891,0.5172045,0.4037285,0.3642302,0.3299423,0.6857034,0.6657606,0.5127984,0.4965211,0.3092664,0.2585522,0,23.8270607,20.4039688,18.3108673,18.8970127,18.2132835,18.0769711,17.2367592,16.7439442,16.9916687,16.6402931,16.3667011,16.4629173,19.3930111,23.3216724,23.6389046,23.3818111,24.0870361,24.1961994,23.880619,22.8166351,22.122839,21.5953922,21.1624622
24.9999999,0.5570406,0.6968244,0.5398044,0.4092913,0.3808653,0.3659935,0.7033535,0.6573165,0.5359104,0.5520974,0.4043676,0.3401928,0,24.5317135,20.7194691,18.3949337,18.9236221,18.2729988,18.0651836,17.2801399,16.7774391,17.0282383,16.6437206,16.3640366,16.455307,19.3858013,23.4791584,23.8016644,23.4477062,24.1407681,24.2275963,23.8836479,22.8219376,22.1141281,21.5976696,21.1548805
25.9999999,0.5805019,0.7271303,0.5747034,0.4266342,0.4193613,0.3882604,0.7257945,0.6636496,0.5040093,0.5096752,0.4010708,0.3748643,0,25.2473888,21.0615902,18.511467,18.9366894,18.2921619,18.0516376,17.3187122,16.7977562,17.0489521,16.6339684,16.362278,16.4272823,19.3961964,23.6322193,23.9467602,23.5902271,24.2782516,24.3351479,23.9250336,22.8678989,22.1434364,21.6107006,21.1607132
26.9999999,0.6314533,0.7617656,0.5805456,0.429252,0.398678,0.3659935,0.7623556,0.7075121,0.5186578,0.4866554,0.3646364,0.3125826,0,25.8670273,21.4513893,18.7180882,18.9531555,18.3219471,18.078001,17.3808517,16.860672,17.0726891,16.6516018,16.3688755,16.4346371,19.3875847,23.8128605,24.0834846,23.6884098,24.3460903,24.3950195,23.9917412,22.9286003,22.2071877,21.6547928,21.1843472
27.9999999,0.6558625,0.7669067,0.5756259,0.4290883,0.3898452,0.3542541,0.7779886,0.7037591,0.5124729,0.4651155,0.3436719,0.2873525,0,26.4823685,22.0505867,19.0514889,18.9804707,18.366394,18.0806141,17.3868904,16.8777485,17.1194897,16.7040844,16.4206333,16.4555244,19.3936119,24.0118427,24.2196465,23.7496948,24.3592796,24.4074516,24.0132561,22.9293137,22.2359238,21.6664963,21.1994686
28.9999999,0.7200849,0.8099303,0.6106787,0.4443042,0.3936727,0.3494069,0.8213576,0.7391775,0.5357476,0.4835313,0.3434183,0.2720399,0,26.9052944,22.5050354,19.6469707,19.0275116,18.4225922,18.112093,17.3647366,16.8392239,17.1555862,16.7690887,16.4624462,16.483223,19.3768196,24.2130203,24.3466759,23.7594509,24.3614635,24.4039593,24.0150604,22.9133205,22.2165184,21.6599636,21.2088623
29.9999999,0.7079987,0.8229185,0.6288201,0.4894611,0.4449763,0.3421361,0.796143,0.7323753,0.5541395,0.4940547,0.4928751,0.3650262,0,28.309351,23.8194427,19.8156567,19.0932446,18.4590874,18.1269131,17.3867912,16.8624249,17.1418648,16.7633667,16.488718,16.5159435,19.3851585,24.4252033,24.4975929,23.8427258,24.5736504,24.4062176,24.0105076,22.91255,22.2210522,21.6569176,21.2027798
30.9999999,0.6845374,0.802895,0.6197494,0.5220198,0.490833,0.3784145,0.7797536,0.7283878,0.5446994,0.5442049,0.4485791,0.4001737,0,31.9834824,25.4889145,21.4293385,19.1287022,18.5139561,18.1300678,17.4116344,16.8929844,17.1758728,16.7707119,16.6187115,16.5514545,19.3799553,24.62537,24.6747055,23.9469337,24.7246628,24.4880066,24.0423985,22.9550686,22.2972889,21.6574116,21.2025146
31.9999999,0.7475749,0.8532244,0.6546485,0.4971508,0.4393086,0.4313553,0.8594315,0.7821018,0.5805067,0.5228294,0.4065655,0.3642328,0,37.4028397,28.6213017,23.3190937,19.1606407,18.5481968,18.15975,17.430294,16.8975697,17.1975994,16.8046074,16.6613865,16.5773525,19.377697,24.8246479,24.8384666,24.1017532,24.8067379,24.5863323,24.1354752,23.0701809,22.444994,21.7646961,21.2218742
32.9999999,0.8321778,0.8984126,0.6995407,0.504677,0.4327577,0.380308,0.9282672,0.8459018,0.6114312,0.5488089,0.3889823,0.3292439,0,43.093502,30.4283257,25.3945694,19.7600498,18.6089401,18.1729622,17.4332409,16.8864346,17.1780815,16.7965164,16.5679779,16.5315819,19.3768387,25.0286884,25.0217438,24.1826439,24.8285732,24.6164818,24.2182178,23.197279,22.5668163,21.8650341,21.3093758
33.9999999,0.8364435,0.9197891,0.6913925,0.5058222,0.4213487,0.375688,0.9265022,0.8407415,0.5995497,0.5325306,0.3777393,0.2987774,0,40.7771721,28.955492,25.290266,19.8968239,18.8409023,18.1897392,17.4561119,16.9184475,17.2721939,16.8235874,16.5482178,16.5141182,19.3947258,25.2638264,25.2013531,24.2398319,24.8146286,24.6203098,24.2371731,23.2457752,22.5891991,21.9332924,21.3875332
34.9999999,0.8821812,0.9528008,0.707689,0.4925697,0.4396031,0.3971975,0.9819741,0.8759253,0.6275445,0.5524263,0.390504,0.2918749,0,39.0201607,27.8421135,24.02425,19.7838173,18.8927727,18.2427711,17.4817715,16.9353619,17.2426605,16.8397427,16.5994263,16.5139084,19.3835087,25.4948788,25.3991985,24.3308182,24.8507195,24.6314411,24.212759,23.2122574,22.5556717,21.9160309,21.4400311
36.0159999,0.8717539,0.9446832,0.7110713,0.5275826,0.4481414,0.427114,1.0152573,0.89469,0.647564,0.5386144,0.3851783,0.2944137,0,38.3344421,27.2563763,23.2277012,19.7596607,18.9058533,18.2733459,17.5420341,16.9438896,17.2386265,16.7942219,16.5340691,16.5075932,19.3893566,25.743618,25.6151276,24.3548088,24.8780975,24.6474743,24.2533855,23.2120323,22.5490112,21.926796,21.4595203
36.9999999,0.8781525,0.9265538,0.706459,0.5367448,0.4473317,0.3996969,1.0195438,0.8860114,0.6444716,0.5494666,0.3974358,0.3023477,0,38.2509155,27.0745544,22.6435337,19.7916546,18.9717026,18.2970104,17.5630455,16.9591999,17.2154865,16.7714729,16.5120678,16.490551,19.3833675,25.954092,25.7659683,24.5187206,24.9152393,24.6626854,24.2818394,23.2439156,22.5933952,22.0068417,21.5157223
37.9999999,0.8966371,0.9187067,0.7003094,0.5187476,0.4428417,0.3879575,1.0260996,0.8942209,0.6327528,0.5501243,0.3802753,0.2983014,0,38.4675331,27.1701717,22.2498169,19.8567295,19.0349293,18.361021,17.5700245,16.9631348,17.2209454,16.7723637,16.5057201,16.4834518,19.3770466,26.1581478,25.9054966,24.5869465,24.9395657,24.6923046,24.2906666,23.2429104,22.5780029,22.0247822,21.563242
38.9999999,0.9174916,0.9541538,0.6983108,0.5153117,0.4533674,0.3991667,1.0470276,0.8853077,0.6241265,0.5386144,0.3835721,0.3144074,0,38.9316673,27.4429264,22.0264168,19.9132462,19.1393795,18.4723511,17.6582031,17.043354,17.2760963,16.7936077,16.5399284,16.5138283,19.379631,26.3834801,26.0312099,24.6458855,24.9584007,24.7175617,24.3015652,23.2284546,22.5567284,22.0019741,21.5567245
39.9999999,0.9428488,0.9871655,0.7256766,0.5279098,0.4602864,0.3862913,1.0654342,0.9390217,0.6544,0.5497955,0.3946461,0.3139313,0,39.5287552,27.7895622,21.9148788,19.9561119,19.2746277,18.5506229,17.7144527,17.0912514,17.2874737,16.7939415,16.5444546,16.5156841,19.3742695,26.6065273,26.158062,24.7366219,24.9893532,24.7386875,24.325346,23.2405186,22.5301762,21.9909382,21.52104
40.9999999,0.9068274,0.9644361,0.7399745,0.5740483,0.4722106,0.4055287,1.0467755,0.9193187,0.6682346,0.572322,0.4048748,0.3226587,0,41.0700378,27.8594303,21.8751526,20.0112705,19.3256435,18.540453,17.7556248,17.0761242,17.2860451,16.795557,16.5388336,16.5142555,19.3758831,26.8379707,26.3303566,24.7877769,25.0461578,24.7584381,24.3405666,23.2201729,22.5143661,21.9667778,21.5162029
41.9999999,0.8817072,0.9679538,0.7442792,0.5490157,0.4612433,0.3997726,1.0263517,0.8977393,0.6535862,0.5764327,0.3976894,0.3296406,0,43.9085922,31.3464432,22.9535465,20.0389271,19.3825779,18.5993137,17.834671,17.1061192,17.3004513,16.7989178,16.5208664,16.5058174,19.392519,27.0492077,26.5175667,24.9526043,25.1005306,24.7992001,24.3503342,23.2329769,22.5131664,21.9739151,21.5074215
43.0009999,0.9163067,1.0253185,0.7665716,0.5645588,0.4694136,0.4024234,1.0583742,0.9591937,0.6926487,0.5759394,0.4118912,0.3243248,0,43.5668068,30.7403469,23.6115341,20.1217518,19.5152359,18.9095325,18.7308426,18.1262627,17.5742836,16.9310398,16.7917042,16.5591507,19.3732033,27.2650433,26.7158012,24.9961414,25.1421623,24.8461189,24.3783684,23.2508163,22.5124569,21.9709282,21.5025387
44.0009999,0.9369242,1.0220714,0.7857892,0.5845195,0.4855334,0.4099215,1.0722421,0.9849952,0.7266656,0.6139221,0.430066,0.3261497,0,43.8829079,30.9692879,23.3641415,20.8356705,20.0659351,19.289444,18.9469833,18.6001835,17.7512226,17.2159824,17.5625343,17.0107632,19.3662796,27.501812,26.8885727,25.1144028,25.2188034,24.8687057,24.3892422,23.2352028,22.4941883,21.9670467,21.4967556
45.0009999,0.9696279,1.0721303,0.8437493,0.6303307,0.5176993,0.4296891,1.1017431,1.0194754,0.760357,0.6662099,0.4609211,0.3488408,0,44.2491264,30.9026947,25.6134777,22.0379486,21.2843399,20.197897,19.2744598,18.690218,17.9373322,17.6683006,17.8505764,17.0902424,19.382946,27.765358,27.1266575,25.2406502,25.3204422,24.9215889,24.4039536,23.2397099,22.5070248,21.9639778,21.5012722
46.0009999,0.9625184,1.0656361,0.8509751,0.6265677,0.5246919,0.4374143,1.1161154,1.0211173,0.7655653,0.6694985,0.4745311,0.3538392,0,44.6714363,30.8426266,30.911272,23.1834316,23.1312695,22.4903965,22.1260109,20.0029831,18.8669815,18.4027081,18.4038143,17.473793,19.3746967,28.0286007,27.3825493,25.3859234,25.41012,24.9659138,24.4070854,23.265173,22.5200024,21.9576397,21.4968262
47.0009999,0.9037466,1.0345185,0.8239168,0.608734,0.4951758,0.4217366,1.0341682,0.964354,0.7359429,0.6522336,0.4589768,0.3580443,0,45.1323166,31.1718674,31.5401249,23.9979172,24.3738766,22.8626347,21.6922283,20.0893688,18.9866238,18.2246189,18.2127075,17.6295624,19.3787117,28.256464,27.5988998,25.5577431,25.4726906,25.0232029,24.4530602,23.3005905,22.5637608,21.9912033,21.4959049
48.0009999,0.9279189,1.0437185,0.833295,0.6237863,0.5110012,0.4181012,1.0644256,0.9772548,0.7388726,0.6596328,0.4632035,0.3529665,0,47.3868828,31.7330399,31.0773201,23.8998966,24.7207451,22.661478,20.9227448,19.9253674,19.4413872,18.8103828,18.5512066,17.8037186,19.3714886,28.4655933,27.7735004,25.6654491,25.5108509,25.0753479,24.522253,23.3588715,22.5913925,22.0105228,21.5372238
49.0009999,0.8670143,1.0107067,0.8096189,0.6187143,0.5212324,0.4235543,1.0124837,0.9505151,0.7385471,0.6540423,0.4762218,0.3590757,0,49.5283737,32.1813965,30.1275673,24.3733864,25.0294743,22.5305424,20.5233574,19.341114,19.2643661,19.2657337,19.237978,18.398056,19.3758183,28.656002,27.9169369,25.7748127,25.5695744,25.0947742,24.5231628,23.3783264,22.6055546,22.0137062,21.542305
50.0009999,0.9208094,1.0293773,0.8379072,0.6427652,0.539266,0.4468058,1.0566091,0.9936739,0.7712619,0.6864345,0.4881411,0.3765304,0,52.0442047,34.9068947,30.9366016,25.0738964,25.647646,23.3082848,22.1136379,19.7312794,19.2846699,19.0895996,18.8469639,18.3248501,19.3721714,28.8373394,28.0848522,25.8796291,25.6630535,25.1338482,24.5263348,23.3705254,22.5988865,22.0301495,21.5557213
51.0009999,0.8724649,1.0523773,0.8257617,0.6468555,0.5436087,0.4574091,1.0487926,0.984057,0.7543349,0.6846258,0.4935513,0.3838297,0,53.4580498,37.470562,32.5430679,25.2828674,27.5285778,24.4684811,24.9616947,21.912468,20.8478127,19.9243755,19.3152161,18.2483845,19.3762798,29.0270901,28.2868309,26.060915,25.7544212,25.2002907,24.5587902,23.3852215,22.6082859,22.0353889,21.5548992
52.0009999,0.7786197,0.9785067,0.7850205,0.5967903,0.5145343,0.4398379,0.9270065,0.8850731,0.7206434,0.6229656,0.4647251,0.3676444,0,52.0876198,36.2475357,33.0268822,26.3711433,28.2434502,25.1882858,26.2475319,23.2702293,22.3739357,21.3586102,20.8609447,19.4218884,19.3613701,29.18363,28.4480286,26.1884918,25.8362942,25.239109,24.6033039,23.4146347,22.6180248,22.0424805,21.5710964
53.0009999,0.7162931,0.9371067,0.7545798,0.5840286,0.5030517,0.4266595,0.8556493,0.8451981,0.6854872,0.6154019,0.4405483,0.3532045,0,52.0224152,34.8844109,32.0278053,26.6178474,29.4801178,26.1677361,26.4206085,23.2942486,22.6918449,21.7527256,21.0914879,20.0086327,19.3782444,29.3170853,28.5461788,26.226059,25.887085,25.2509937,24.6231365,23.4280529,22.6189537,22.0456848,21.5564823
54.0009999,0.7807525,0.9758008,0.7824069,0.58681,0.5023156,0.4070434,0.9433959,0.9129856,0.7116916,0.6126067,0.4501007,0.3559021,0,52.3179016,34.3841629,31.2002468,26.1447811,28.7607403,27.3095131,26.8199577,23.7348099,22.4443035,21.828207,21.1313763,20.1547985,19.3722153,29.4161396,28.6434345,26.2808685,25.9097958,25.2752209,24.6417065,23.4447479,22.6352749,22.0415611,21.5542507
55.0009999,0.898059,1.0675303,0.8657342,0.6499641,0.5395604,0.4440035,1.0313946,0.9917974,0.7613336,0.6941625,0.4847598,0.3805768,0,54.969101,35.0636826,30.1083412,25.8472862,28.0605907,27.0806618,26.5234756,23.7871742,22.7640705,22.3502121,21.6334648,20.6303921,19.3947639,29.547287,28.7795925,26.3184109,25.9749184,25.3214645,24.6543369,23.4520912,22.6471634,22.0383015,21.5597095
56.0009999,0.9196245,1.0707773,0.8929463,0.6769601,0.5643657,0.4624078,1.0828322,1.0429312,0.8007216,0.6949847,0.5048789,0.4004117,0,56.3428459,35.4151573,29.0819969,25.4204788,27.1101913,26.172617,25.7102909,23.6212196,22.3755989,21.9638348,21.4595051,20.4241562,19.3759403,29.7360058,28.9421139,26.4907837,26.0611935,25.3707428,24.6783104,23.4647369,22.6476994,22.0445232,21.5530434
57.0009999,1.0281626,1.1744126,0.9289216,0.7001929,0.579087,0.4830085,1.1584758,1.1086077,0.8609429,0.7326385,0.5154457,0.4056481,0,65.8471603,35.9637299,28.8243713,25.151844,26.3635883,25.1900482,24.0421562,22.3563213,21.4318218,21.1176491,20.6220455,19.9772034,19.3680687,29.9554844,29.1704559,26.612854,26.1621361,25.4396057,24.7048817,23.4777069,22.6644611,22.0450039,21.5588341
58.0009999,1.1826755,1.2956362,0.9957987,0.7389689,0.6069837,0.4936118,1.2908521,1.2200232,0.928814,0.79249,0.5449482,0.4165177,0,91.289505,47.5451584,32.1687546,25.9786224,26.3662319,24.9292068,23.2156029,21.5619869,20.8001099,20.5265446,20.0300331,19.6078186,19.3714848,30.2128086,29.4472122,26.7948303,26.2731609,25.4913597,24.7476006,23.511385,22.6890659,22.0665989,21.5618629
59.0009999,1.2748619,1.3849303,1.0520677,0.7744726,0.6228091,0.509441,1.3705301,1.3037607,0.9932672,0.7977517,0.5574593,0.4250864,0,113.5436707,63.2206154,40.9228973,28.1966095,28.831625,26.958683,26.1911621,22.811615,21.1638584,20.4692593,19.8769684,19.305563,19.3779564,30.5720005,29.7882786,26.9450874,26.3981628,25.5809078,24.7975216,23.5386486,22.7227764,22.0889721,21.5706005
60.0009999,1.4042546,1.4390479,1.1323203,0.8230653,0.6326723,0.5181509,1.4716403,1.3729555,1.0326552,0.8349122,0.5596572,0.4292121,0,125.5752411,77.7557373,52.6532326,30.7258282,31.9431915,30.5209351,31.0235653,26.4021244,24.7644501,22.8447952,22.0910549,20.3312683,19.3707027,30.9524422,30.1487427,27.136034,26.541214,25.6382828,24.8265877,23.5707741,22.7518826,22.0968895,21.5796604
