TimeStamp(s),Time,TC_A1_0p03_BC,TC_A1_0p30_BC,TC_A1_0p61_BC,TC_A1_0p91_BC,TC_A1_1p22_BC,TC_A1_1p52_BC,TC_A1_1p83_BC,TC_A1_2p13_BC,TC_A2_0p03_BC,TC_A2_0p30_BC,TC_A2_0p61_BC,TC_A2_0p91_BC,TC_A2_1p22_BC,TC_A2_1p52_BC,TC_A2_1p83_BC,TC_A2_2p13_BC,TC_A3_0p03_BC,TC_A3_0p30_BC,TC_A3_0p61_BC,TC_A3_0p91_BC,TC_A3_1p22_BC,TC_A3_1p52_BC,TC_A3_1p83_BC,TC_A3_2p13_BC,TC_A4_0p03_BC,TC_A4_0p30_BC,TC_A4_0p61_BC,TC_A4_0p91_BC,TC_A4_1p22_BC,TC_A4_1p52_BC,TC_A4_1p83_BC,TC_A4_2p13_BC,TC_A5_0p03_BC,TC_A5_0p30_BC,TC_A5_0p61_BC,TC_A5_0p91_BC,TC_A5_1p22_BC,TC_A5_1p52_BC,TC_A5_1p83_BC,TC_A5_2p13_BC,TC_A6_0p30_BS,TC_A6_0p60_BS,TC_A6_0p90_BS,TC_A6_1p20_BS,TC_A6_1p50_BS,TC_A6_1p80_BS,TC_A7_0p08_BS,TC_A7_0p34_BS,TC_A7_0p61_BS,TC_A7_0p88_BS,TC_A7_1p15_BS,TC_A7_1p42_BS,TC_A7_1p68_BS,TC_A7_1p95_BS,TC_A8_0p08_BS,TC_A8_0p34_BS,TC_A8_0p61_BS,TC_A8_0p88_BS,TC_A8_1p15_BS,TC_A8_1p42_BS,TC_A8_1p68_BS,TC_A8_1p95_BS,TC_A9_0p08_BS,TC_A9_0p34_BS,TC_A9_0p61_BS,TC_A9_0p88_BS,TC_A9_1p15_BS,TC_A9_1p42_BS,TC_A9_1p68_BS,TC_A9_1p95_BS,TC_A10_NXNY,TC_A10_NXPY,TC_A10_CEN,TC_A10_PXNY,TC_A10_PXPY,TC_Ignition,BDP_A6_0p30_BS,BDP_A6_0p60_BS,BDP_A6_0p90_BS,BDP_A6_1p20_BS,BDP_A6_1p50_BS,BDP_A6_1p80_BS,BDP_A7_0p08_BS,BDP_A7_0p34_BS,BDP_A7_0p61_BS,BDP_A7_0p88_BS,BDP_A7_1p15_BS,BDP_A7_1p42_BS,BDP_A7_1p68_BS,BDP_A7_1p95_BS,BDP_A8_0p08_BS,BDP_A8_0p34_BS,BDP_A8_0p61_BS,BDP_A8_0p88_BS,BDP_A8_1p15_BS,BDP_A8_1p42_BS,BDP_A8_1p68_BS,BDP_A8_1p95_BS,BDP_A9_0p08_BS,BDP_A9_0p34_BS,BDP_A9_0p61_BS,BDP_A9_0p88_BS,BDP_A9_1p15_BS,BDP_A9_1p42_BS,BDP_A9_1p68_BS,BDP_A9_1p95_BS,BDP_A10_NXNY,BDP_A10_NXPY,BDP_A10_CEN,BDP_A10_PXNY,BDP_A10_PXPY,HF_A1_0p15_AF,RAD_A1_0p15_AF,HF_A2_0p15_AF,RAD_A2_0p15_AF,HF_A3_0p15_AF,RAD_A3_0p15_AF,HF_A4_0p15_AF,RAD_A4_0p15_AF,HF_A5_0p15_AF,RAD_A5_0p15_AF,CO_1,CO2_1,O2_1,CO_2,CO2_2,O2_2,HOSE_P1_1p5_in,HOSE_P2_1p5_in,HOSE_P1_2p5_in,HOSE_P2_2p5_in
4/17/2014 4:39:27.096 PM,0,3311.45959150411454,3315.53113158552878,3315.90609493140982,3313.92859262488673,3312.88662116069008,3314.49505061960826,3314.58951288289426,3314.58959569067474,3315.34246635539375,3311.74543986879643,3313.36092116415739,3312.60198114707554,3313.92859269412474,3313.17125148540208,3313.45551029137323,3313.36072654283225,3312.03139498402015,3315.71854593980151,3314.87230880349716,3313.73947388229453,3314.87219076900328,3313.64486623144921,3315.06023913237641,3314.96634017229871,3315.90609493140982,3314.77800307693951,3315.34286361365912,3314.49522816902981,3314.58936801902473,3314.02308856635818,3313.17129874900865,3314.30643142651524,3314.98719016502082,3315.17541601226094,3315.08127212289173,3315.6453706922507,3316.02098062546929,3314.98729350703706,3315.17546907857831,3316.02066365173686,13.7359801493755622,13.6270422156771307,13.338754958781184,13.3416362903025547,13.2312637839653018,13.1168326443880794,15.6055276062266976,15.6507672312835311,15.0427691486811312,15.2417291002294721,15.4033326545296294,14.8526685821345623,14.7803235060061091,14.7036288920312987,12.4547184128234694,12.5178913585193605,12.3142482228308534,12.6316662878064196,12.5042343264283211,12.4509297944675179,12.4754645153345844,12.7075173691325123,13.6303959072128382,13.4879812466828248,13.2300399932214052,13.2382532540085531,13.2333180370708376,13.1851472087850183,13.0781159616433626,13.255792597685069,3316.21645684002987,3316.68403485089629,3315.56003233968067,3317.24444057599112,3315.27804510462829,3315.37204687336225,2.49126810589310699,2.49621590138811822,2.52893464832703163,2.49089080772641003,2.49883624591787301,2.48591988566674216,2.51477109815073785,2.53418846171500212,2.46198649936715785,2.49243425196888868,2.3709869384765625,2.48169913223874872,2.55882150117561613,2.51494770505332665,2.51384567771613865,2.50344010491941615,2.49275477948070856,2.53317960955262489,2.5423896823288592,2.48421602648366324,2.51186340332507996,2.54736679483323058,2.52885240099889863,2.52085773105353228,2.50356097226888474,2.56022213759806538,2.48741404217481676,2.37448624217828419,2.52587596102759626,2.69570294798145138,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.1553674119767825,5.00008178710937478
4/17/2014 4:39:28.096 PM,1,3311.45957129018006,3315.53111171789942,3315.90607509625761,3313.92857261958033,3312.88660106682937,3314.4950306627602,3314.58949293414889,3314.58957574193664,3315.34244647146124,3311.7454196788035,3313.36090111051316,3312.6019610291537,3313.92857268881834,3313.17123141565662,3313.45549024576757,3313.36070648917166,3312.03137481803332,3315.71852608839208,3314.87228887904711,3313.73945386085961,3314.87217084454323,3313.6448462019548,3315.06021922410309,3314.96632025593953,3315.90607509625761,3314.77798314438177,3315.34284372976117,3314.49520821219675,3314.58934807026707,3314.02306856911991,3313.17127867926728,3314.30641145350682,3314.98723661166241,3315.17546242106482,3315.08131855062811,3315.64541700632617,3316.02102686356738,3314.98733995365819,3315.17551548737174,3316.02070988989908,13.7365526259485922,13.6244863181909768,13.3359687044819655,13.3377830514204767,13.2300808736544102,13.1207627980719952,15.6140982672026922,15.6490530691476284,15.0401394354048108,15.2430633579209704,15.3984168035328128,14.854460663267977,14.7869173172835744,14.6999332280628323,12.443614170099222,12.5148761701597664,12.3241369922172979,12.6448335588308911,12.5068694074385327,12.4526485150735251,12.480009637095165,12.7196953660321572,13.6226380363857835,13.4871674837858997,13.2222787876457417,13.2424005626986716,13.2380771503717529,13.1831120213966564,13.0782942989979158,13.2528420764948329,3316.21566487930613,3316.68324451958005,3315.55923810211879,3317.24365220596655,3315.2772498927743,3315.37125198604098,2.49126169705149314,2.49627496259151904,2.52900651385481945,2.49094359942465004,2.49879992914872995,2.48605477020069854,2.51477094555927083,2.53415489080542855,2.46198619417707087,2.49247575879358729,2.3682861328125,2.48171347449202795,2.55613114464372204,2.51292079516154265,2.51389222247724353,2.50341355524870535,2.49269449878693905,2.53329497410950788,2.54221541878916213,2.48421282198774929,2.51195310608309219,2.54746613653499088,2.52888032654639794,2.5205335811930083,2.50354845888872424,2.56172922559698701,2.48736368699071075,2.37538858351756499,2.52635253768908052,2.69565335226740021,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.15883480925698823,5.00008178710937478
4/17/2014 4:39:29.096 PM,2,3311.45941633334587,3315.53095941625724,3315.90592304362553,3313.9284192623395,3312.88644703062482,3314.49487767706114,3314.58934001057605,3314.58942281841791,3315.34229404482039,3311.74526490553489,3313.36074738265597,3312.60180680846997,3313.92841933157797,3313.17107756435098,3313.45533657954638,3313.36055276118759,3312.03122022882007,3315.71837391111375,3314.87213614175198,3313.73930037995842,3314.87201810716988,3313.644692659263,3315.06006661083756,3314.96616758067875,3315.90592304362553,3314.77783034491904,3315.34269130338316,3314.49505522661456,3314.58919514659874,3314.02291527373972,3313.17112482799211,3314.30625834390002,3314.98677873751694,3315.17500491986584,3315.08086086282219,3315.64496043881672,3316.02057104492314,3314.98688207971736,3315.17505798627735,3316.02025407062183,13.7339608453430273,13.6158650512762715,13.3329928017850978,13.338165987736879,13.2317617231290043,13.1200775091616268,15.617146526590508,15.6394512592639749,15.0375487553963847,15.2397113028034834,15.4020005909045334,14.8493542298342653,14.7823450552843436,14.7091556879742065,12.4480419520052639,12.5101439199025606,12.3220768162526717,12.625141500230507,12.5077872845983613,12.4524207749256757,12.4784070907484228,12.7122148905074415,13.6379411531949763,13.5042266633119041,13.2365195025722144,13.2390068599013197,13.2325453043760177,13.181244321534793,13.0768087599152682,13.2655515356537457,3316.2159882612409,3316.68356723617034,3315.55956241376725,3317.24397412169173,3315.27757460226075,3315.37157656300951,2.49125650894161588,2.49624291387649544,2.52929824822664573,2.49082657274097929,2.49876635902599275,2.48623680328781349,2.51473951171707144,2.53417243923543278,2.46194529870540801,2.49247896336461183,2.36648010253906227,2.48166815907475247,2.55256459907005295,2.50952684274524351,2.51395738514279054,2.50341935345265343,2.49271861106444703,2.53324370097311569,2.5422261004422082,2.48418184519391527,2.51195081774742856,2.5472489886984242,2.52889589160565986,2.52026864514881366,2.50356509252820603,2.56266522262963381,2.48745280040743122,2.37443360305720708,2.52669314579296511,2.6960609527358037,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.16114884873560609,5.00008178710937478
4/17/2014 4:39:30.096 PM,3,3311.45891105232704,3315.53046279361888,3315.90542723298858,3313.92791919747424,3312.88594475170884,3314.49437882376378,3314.58884135986682,3314.58892416788648,3315.34179701456969,3311.74476022310773,3313.36024610923777,3312.60130392798237,3313.9279192667127,3313.17057588837542,3313.45483550711696,3313.36005148735603,3312.03071614658574,3315.71787769401498,3314.87163809848061,3313.73879991184412,3314.87152006364522,3313.64419198965515,3315.05956897201758,3314.96566973969766,3315.90542723298858,3314.77733209892449,3315.34219427399011,3314.49455637369783,3314.58869649557891,3314.0224154105972,3313.17062315211706,3314.305759086551,3314.98710389809957,3315.17532981560452,3315.08118589107789,3315.64528467150603,3316.02089474581407,3314.98720724015493,3315.17538288194191,3316.02057777196205,13.7333919769783872,13.6199503825302042,13.3331865283505113,13.3333995838835655,13.2350088994054502,13.1236287870781503,15.6214535080444285,15.6484091819814068,15.0367511242299923,15.2400570792302545,15.4027274014407052,14.8587722204580466,14.7830722687099936,14.7082060490762689,12.4571655346087713,12.5105669286849768,12.3267756024548554,12.6307551059371867,12.5153121788072799,12.4624662023121004,12.4828783282561702,12.701567204959689,13.6278854777162088,13.4906600992591645,13.2362315166441231,13.237497780302883,13.2372955433880737,13.1846207612936581,13.0841536299455274,13.2541977698713165,3316.21610045382067,3316.68367919791444,3315.55967492890386,3317.24408580558247,3315.27768725542409,3315.37168917019653,2.4912528467464079,2.49624764487728479,2.5293574495531459,2.49094649839073812,2.49880938981968326,2.48601036816519949,2.51470670455166934,2.53418495202900162,2.46196055820975967,2.49246263531224876,2.36776992797851538,2.48174307446156117,2.54735521811385901,2.50593022986092118,2.51398790629761315,2.50340287434669495,2.49269770358331666,2.53326994793579274,2.54243683419730626,2.48429232400542199,2.51191206859685856,2.54733108675610031,2.52888856687188967,2.51999928332968714,2.5035496797063006,2.5597563520210822,2.48748179278615922,2.36968509660453552,2.52650040921805186,2.69796725938173898,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.16295052209466742,5.00008178710937478
4/17/2014 4:39:31.096 PM,4,3311.45890431149291,3315.53045616818781,3315.90542061838004,3313.9279125261637,3312.88593805088794,3314.49437216860133,3314.58883470740465,3314.5889175154266,3315.34179038370575,3311.74475349025215,3313.36023942181873,3312.60129721914336,3313.92791259540217,3313.17056919559127,3313.45482882237729,3313.36004479993153,3312.03070942172962,3315.71787107398904,3314.87163145411477,3313.73879323515893,3314.87151341927574,3313.64418531028422,3315.05956233304232,3314.96566309802801,3315.90542061838004,3314.77732545185654,3315.34218764313755,3314.49454971854083,3314.58868984311266,3314.02240874197514,3313.17061645933426,3314.30575242600298,3314.98646021333343,3315.17468665512115,3315.08054246826532,3315.64464282359131,3316.02025395064356,3314.98656355567618,3315.17473972160632,3316.0199369759016,13.7296544793533339,13.6164400715719189,13.3324230417237715,13.3401909755137655,13.237222653380643,13.1213391053517565,15.6113214491691377,15.6453606994061349,15.0359886157835998,15.2386084415531204,15.4053951587407756,14.8600679850560162,14.782081092390678,14.7122444996744051,12.4338868966428588,12.4946100201343437,12.3321204551447767,12.6350290986880918,12.5104246691766594,12.4601749290907993,12.4730249222065694,12.7119502187568827,13.6366847327291296,13.5042675966833627,13.2398430409913264,13.2446193932804643,13.2358688390865371,13.1873927134488831,13.0840245850314627,13.2513974956701492,3316.21567147889209,3316.68325110558771,3315.55924472067863,3317.24365877562968,3315.27725651945365,3315.37125861001595,2.49125452525254509,2.49618995719024195,2.52913849619353792,2.49110761987438378,2.49882220750291006,2.48609154302047619,2.51475507604670412,2.5341805267727393,2.4619330911019266,2.49237626449320704,2.36877975463867152,2.48168372194533182,2.54467279503663546,2.50351905862991764,2.51399889391334952,2.503469553692101,2.49267603305542984,2.53320005776773405,2.54236435155163543,2.48418443930965527,2.5119195438266928,2.54744233115023721,2.52885179060441789,2.51989108076325019,2.50355349476122768,2.5565833022402642,2.48744684934021887,2.36711905388488297,2.52599026007321026,2.69860849381387346,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.16467453185788194,5.00008178710937478
4/17/2014 4:39:32.096 PM,5,3311.45863482723916,3315.53019130172515,3315.90515618498375,3313.92764582385098,3312.88567016775141,3314.49410611245684,3314.58856875930723,3314.58865156742422,3315.34152529985067,3311.7444843252465,3313.35997207494665,3312.60102901516938,3313.9276458930899,3313.1703016340225,3313.45456158269871,3313.35977745283889,3312.03044057682609,3315.71760642381377,3314.871365829983,3313.73852631778118,3314.87124779500891,3313.6439182854433,3315.05929692461768,3314.96539758178414,3315.90515618498375,3314.77705971960631,3315.34192255973994,3314.49428366259917,3314.58842389484925,3314.0221421472479,3313.17034889781871,3314.30548615436464,3314.98579663234795,3315.17402361464019,3315.07987915733838,3315.64398113629158,3316.01959334866023,3314.9858999749872,3315.17407668127771,3316.0192763730015,13.730705179325188,13.6161180876657326,13.3363763542053313,13.3307878275546958,13.2349158349138154,13.1259770720935922,15.6151897715782546,15.6384085581904451,15.0402410506273085,15.2366864934073387,15.4018723428206687,14.8484633265842234,14.7883145787896595,14.7103223690374154,12.4813415494697359,12.5332247177546421,12.3405793489594142,12.6489040069395084,12.5183500216268211,12.4655040737502816,12.4908052664322966,12.7133076877110493,13.6389928466490424,13.5075678833190054,13.2403964739111242,13.2363950933337673,13.2388649703099208,13.1793192058168937,13.0890046805380944,13.2537057629385284,3316.21532828868566,3316.68290862144613,3315.55890054385963,3317.24331714136587,3315.27691192044903,3315.37091415163968,2.49131266260146722,2.49621284912954477,2.52926788465970365,2.4909875416474625,2.4988327363141325,2.48622291811520046,2.5147430213208124,2.53421409768231331,2.46191355893635633,2.49235047532639031,2.36684082031249998,2.48168906214602103,2.54676615910457915,2.50319263487908738,2.51398821150916118,2.50349274650789422,2.49270273969190992,2.53319700579532947,2.54214614063940525,2.48425646417019541,2.5120133655888992,2.54738419107593517,2.52886033612715,2.519753729127435,2.50354449123160005,2.55850627021863497,2.48753855681187819,2.36708243536587259,2.52611829331656112,2.69781633580882607,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.16597192587652198,5.00008178710937478
4/17/2014 4:39:33.096 PM,6,3311.45836533969168,3315.52992643193192,3315.9048917482537,3313.92737911822314,3312.88540228130887,3314.4938400529918,3314.58830280788788,3314.58838561609945,3315.34126021266684,3311.74421515694484,3313.35970472476356,3312.60076080789167,3313.92737918746161,3313.17003406914454,3313.45429433970912,3313.3595101024357,3312.03017172862382,3315.71734177030612,3314.87110020252748,3313.73825939708922,3314.87098216741742,3313.64365125728909,3315.05903151286702,3314.96513206221516,3315.9048917482537,3314.77679398403279,3315.34165747301312,3314.49401760333694,3314.58815794326437,3314.02187554920374,3313.17008133299441,3314.30521987940756,3314.98548474457038,3315.17371198089722,3315.0795673964867,3315.64367013853643,3316.01928286099837,3314.98558808734924,3315.17376504760614,3316.01896588490854,13.7283872023178972,13.614103849317468,13.3304679665050649,13.3325894200428365,13.2358018968973265,13.1158742691916803,15.6068562596937124,15.6403602001882511,15.0340360971484834,15.2349798874598523,15.3914761829233093,14.8496530972302683,14.785769127199643,14.703052521572463,12.4784873833503536,12.5380045407477851,12.3313100776303948,12.6341424006268248,12.524123882597042,12.4615028038319,12.4924557362212045,12.716255333079463,13.633173524076291,13.5073953745574222,13.2298413562348571,13.2397336368790714,13.2361733105996162,13.1773146394578635,13.0834892513973209,13.2575780894383204,3316.21493891643331,3316.68252005033355,3315.55851005214208,3317.24292953457234,3315.27652094969607,3315.3705233404512,2.49139506199364025,2.49616340254065116,2.52916641846866552,2.49113233737471606,2.49889590918146531,2.48584923912916089,2.51472043778369825,2.53413047559846571,2.46195323364767082,2.49236375140634925,2.36365036010742147,2.48171149098891508,2.54893244992891654,2.50395627417275479,2.51391404510294203,2.50345810986851891,2.49271662714287956,2.53320310974013818,2.5421513288708848,2.48408540512641229,2.51198087122247671,2.5475407572602764,2.5288847519063844,2.51941141832839754,2.50358523601822069,2.55980503668656656,2.48748438684109763,2.36720144555265666,2.52633498843641613,2.69786867836242461,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.16747728744160461,5.00008178710937478
4/17/2014 4:39:34.096 PM,7,3311.45800826653976,3315.52957547728056,3315.90454136740845,3313.92702573109954,3312.88504732961246,3314.49348752203104,3314.58795042008705,3314.58803322842459,3315.34090896997349,3311.74385850679209,3313.35935048360852,3312.60040543109062,3313.92702580033847,3313.16967954352003,3313.45394024058441,3313.35915586098826,3312.02981550260074,3315.71699110223198,3314.87074824397677,3313.73790572500775,3314.87063020868754,3313.64329744282076,3315.05867984012456,3314.96478024661382,3315.90454136740845,3314.77644188222666,3315.34130623092596,3314.4936650726454,3314.5878055552439,3314.02152230462888,3313.16972680744083,3314.30486706292049,3314.9854648368364,3315.17369208937771,3315.0795474968545,3315.64365028761221,3316.01926304263361,3314.98556817962389,3315.17374515609162,3316.01894606651603,13.7300484769592153,13.6134008740175005,13.3264814235230951,13.3244837334963346,13.2287623815701103,13.1228780447553746,15.6004406719165889,15.6404198883498733,15.0294453193078556,15.229780410765148,15.390545081146886,14.8497891899920216,14.7792733406886647,14.7089041068805972,12.4607648624541749,12.5236348975485185,12.346106861521223,12.6423696762989284,12.517921635470584,12.4806548394490839,12.4901477067749571,12.7301339184595683,13.6274651838522729,13.5015342231598581,13.2310016848117282,13.2398248881596761,13.2334401346111043,13.1777877431697323,13.0751079122797371,13.2435505603161356,3316.21477392061615,3316.68235539396937,3315.55834458199297,3317.24276528680275,3315.27635527657366,3315.37035773493835,2.49133753501058619,2.49621483309761771,2.52907807422113029,2.49104674158652894,2.49890674317562134,2.48600106052201886,2.51465146644061965,2.53416984511969323,2.46196650941645689,2.49238786198834328,2.36127075195312486,2.48174719404494981,2.55131507995945883,2.50583958203109747,2.51399309489393285,2.50343857907627187,2.49268671571002187,2.53323927561312923,2.54221023055768258,2.48414354383799241,2.51192640883368368,2.54738586966075742,2.52880173825698717,2.51885590726798947,2.50351870146029309,2.56001457914960628,2.48744044049860546,2.36713736314438838,2.52641800403162797,2.69812749168867416,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.16986395535170207,5.00008178710937478
4/17/2014 4:39:35.096 PM,8,3311.45796785052743,3315.52953575401079,3315.90450170910571,3313.92698573242296,3312.88500715379314,3314.49344762028977,3314.58791053455479,3314.58799334290643,3315.34086921409152,3311.74381813867148,3313.35931038823764,3312.60036520714038,3313.92698580166188,3313.16963941594122,3313.45390016129431,3313.35911576558419,3312.02977518250099,3315.7169514114089,3314.87070840704427,3313.73786569406775,3314.87059037173503,3313.64325739575952,3315.05864003555188,3314.96474042586669,3315.90450170910571,3314.77640202907468,3315.34126647511266,3314.49362517093459,3314.58776566968708,3314.02148232209219,3313.16968667986975,3314.30482712885168,3314.98517285029129,3315.17340034064864,3315.07925562913214,3315.64335913426657,3316.01897236681406,3314.9852761932093,3315.1734534074294,3316.01865539029268,13.732780287098695,13.6033910727435927,13.3241777630343598,13.310200039880776,13.2285199669066795,13.1115708323649951,15.5966181891114122,15.6442173729322533,15.0291270048010599,15.232129722112365,15.3843576264052402,14.8490894072114141,14.7849768060619659,14.7024127989923006,12.466704062653827,12.5193458943254576,12.3313564524919759,12.6457908671854344,12.5250101728253238,12.4848414224542559,12.4976196538757822,12.7061474202201303,13.6318117822652685,13.5059574840887677,13.2393196795294159,13.2405087954031906,13.2340476674071947,13.1785479127387521,13.0764788448145364,13.2466002897177599,3316.21504450982229,3316.68262542646562,3315.5586159491122,3317.24303464919603,3315.27662697657342,3315.37062932405706,2.491228584703157,2.49617927428523423,2.52905854388661488,2.49099669627721498,2.49887088418087932,2.48596321961204047,2.5147149444908865,2.5341240666066378,2.46196544125115224,2.49236680337875338,2.3593966674804685,2.48172064561866756,2.55523725789537437,2.50938171465406112,2.51390885650662188,2.50347016402935862,2.49269068355315637,2.53328291881851086,2.54224090216142962,2.4841043269118086,2.51185791131948743,2.54733230754506179,2.52883134238930873,2.51792679975816336,2.50345766058146069,2.56137225558893888,2.48745936184051164,2.36755695034138247,2.5264933895169861,2.69774446017400082,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.1719628559891726,5.00008178710937478
4/17/2014 4:39:36.096 PM,9,3311.45738170715594,3315.5289596541661,3315.90392655116466,3313.92640563967279,3312.88442449279409,3314.49286893293128,3314.58733208219382,3314.58741489075146,3315.340292641426,3311.74323268965372,3313.35872889359325,3312.59978184833062,3313.92640570891171,3313.1690574543395,3313.45331889979252,3313.35853427046004,3312.02919042969279,3315.71637578198124,3314.87013065929795,3313.73728513355808,3314.87001262369403,3313.64267660152108,3315.05806275695977,3314.96416291277182,3315.90392655116466,3314.77582404617396,3315.34068990344167,3314.49304648401766,3314.5871872169655,3314.020902463335,3313.16910471838446,3314.30424797280193,3314.98480787989092,3315.17303566752525,3315.07889080726363,3315.64299520539134,3316.01860903486203,3314.98491122297218,3315.17308873439014,3316.01829205783633,13.7265288856500724,13.6065982045767111,13.3199049157808549,13.3070734098466357,13.2268428627266079,13.1118782656131305,15.6006577840729896,15.6394179625883076,15.0247838256651516,15.2299978242854692,15.3838263912138586,14.843526499825705,14.7845216517103957,14.7066825482617585,12.473193492499739,12.5366786659800322,12.3420486925805424,12.6209094698475166,12.5233323799645326,12.4788106679440069,12.4967818449137233,12.7171436335434524,13.6190354430847957,13.5011936655236653,13.2384476230104813,13.238491890852865,13.2391299877237998,13.171492236010959,13.0744617119240658,13.2532837805577461,3316.21445713549565,3316.68203926061096,3315.55802688613948,3317.242449937959,3315.27603719100443,3315.37003977918175,2.49124781122799765,2.49642299713234195,2.52964597972946592,2.49106047353115789,2.49890674317562134,2.48597359534542184,2.51469052985616859,2.53419624406222166,2.46201793394612256,2.4924058686255286,2.35608154296874961,2.48175985794944109,2.56160553349919562,2.51289424175684672,2.51386627949564412,2.50345475301360132,2.49272242629822971,2.53322569433592992,2.54263505515883548,2.48411928122607328,2.5118472324197243,2.54775897328718459,2.52878495240876333,2.51725545548488405,2.50343614367167255,2.56759870380969879,2.48743387906552504,2.37795172727112947,2.52754787069881548,2.69594054960230656,-5.00253208083902478,5.00029275891706071,-5.00091408392384196,-5.00065637306995114,4.99991771110885352,0.049990657825835505,-0.0500093732425170232,-0.0500609584544687222,-0.0499906267574829685,0.0499875338941330877,-0.0499890655753069471,-0.0500078137208938914,-0.0500547097258261242,-0.0500296884277633622,-0.0499953138179886902,-5.00063279766880519,-5.00154709255989171,5.00055064035444196,4.99935526994195722,4.99961300082820248,5.00076156385513926,5.00005834824183814,4.99954267101613503,-4.17212153995711166,5.00008178710937478
