 Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
126,14.1183878,18.209295,19.7941114,16.7688251,13.6160103,8.06437,15.8739286,24.8239152,23.5849014,21.3532876,13.4108227,7.3824719,-661.1752922,503.9985352,357.4009705,262.5543213,155.0027008,148.6601715,116.7961426,89.2488708,87.5592422,79.5939178,70.0619812,71.8492432,60.9386024,19.5700397,198.1360779,150.6693268,141.3734131,125.227684,87.5394974,91.1530151,64.8493118,62.9730072,54.5818901,45.8672104,17.2472954,223.5558777,250.6758728,139.7999725,3319.359375,3317.784668,110.1297226,73.06073,46.649498,50.6773376,51.2750511,56.3871765,63.6053734,51.0292091,41.4447174,32.2247009,28.8509617,28.2154388,25.1646938,25.1995773,24.6623344,20.2762356,21.9916229,20.6665325,0,10
127,15.3168104,14.8799772,12.2110148,10.1150645,9.7715544,5.980821,27.6354988,34.1605304,25.2238988,18.2329529,11.4721119,6.801546,-661.1752922,505.0814209,354.0831299,253.0089111,154.7034912,148.1578217,120.4744949,94.5395508,86.8116379,78.625351,70.1369019,71.4652023,61.0761757,19.5705242,196.3014984,150.8363037,141.6228333,124.6996536,87.8257217,91.5355682,65.9323044,64.7895889,55.8816833,46.1925735,17.1047077,224.7360687,255.2012634,139.8517609,3319.359131,3317.784424,113.8482437,76.3670502,46.8253288,51.5112228,51.4540291,56.752388,63.7802734,51.4662666,41.578064,32.3397141,29.0378475,28.3229218,25.375721,25.3815327,24.6832428,20.2846947,22.0133381,20.6795368,0,10
128,16.8420325,15.4300831,12.0963244,10.3915683,9.97802,6.783491,20.7637826,28.5250194,22.1254287,23.6738485,11.6558897,7.3946109,-661.1752922,512.7796631,357.5215759,259.374115,154.6047821,146.2593536,119.0782318,90.9410858,83.0403671,75.8261948,69.0786438,70.4330521,60.9971886,19.5720825,194.8165436,150.49086,140.631073,126.4329224,88.1350479,90.4880219,65.6133804,63.4798698,55.4398727,46.4888763,17.1036072,227.2341461,252.5033112,140.4135284,3319.357666,3317.782959,113.6751099,74.6243515,47.0255394,51.4661789,51.9746857,57.2776794,63.9635468,51.6396523,42.0837936,32.5578957,29.390276,28.4077244,25.4766731,25.57057,24.8822498,20.2847347,22.0357456,20.6279736,0,10
129,16.1528861,17.1583302,13.940288,10.2379369,9.5268135,7.0014646,17.8048574,25.4459654,21.001568,16.611372,12.0104268,7.5382159,-661.1752922,506.8290405,358.5,266.4127197,157.9575806,147.0061951,118.9288712,88.381279,80.0129852,74.7312927,69.0579376,69.3238602,58.8085442,19.5650806,196.3731232,150.2586365,139.684906,123.3385849,88.4901352,91.7384567,65.5640335,62.989872,54.6294289,46.5572968,17.2096004,228.4159546,251.2323456,141.0582886,3319.356934,3317.782227,112.9077454,72.8300629,47.2570152,51.1848068,52.6238594,57.6188889,64.1947098,51.815403,42.4202652,32.765316,29.6584625,28.6041813,25.6303101,25.6180248,25.0314713,20.2898827,22.0530186,20.6695423,0,10
130,15.1054217,15.0610007,12.2903449,9.1690617,8.0973795,5.4336148,20.5638314,28.2510547,21.5876684,16.8604792,10.4486546,6.1423117,-661.1752922,523.6656494,378.6447449,285.0427551,158.6836548,148.3445892,119.1579819,89.2849731,79.783165,75.880455,69.6042862,70.0425415,59.2688751,19.5613995,195.8388214,149.9046326,138.6591034,121.4046326,88.3682785,89.7895279,65.5689163,62.5514908,54.2360649,46.490303,17.4125099,229.7934723,246.7862549,141.3177185,3319.357422,3317.782715,109.8487167,71.1942749,47.3935013,50.9117889,52.7916183,57.917984,64.4103394,51.8443336,42.5587234,32.9384499,29.7748547,28.7583275,25.7898731,25.8112507,25.1529713,20.3078442,22.0542679,20.6476498,0,10
131,14.4807347,15.0626243,11.2879568,8.5304853,7.9202828,5.9182615,22.2625343,26.8619971,22.9511124,18.1828026,14.2263256,6.9270615,-661.1752922,529.7998657,361.065094,274.2852478,154.8746948,145.6373291,117.3993378,87.8236313,77.5973129,75.3787003,68.1682739,69.0185318,60.5132713,19.5711899,194.5823822,149.6001587,138.0695343,120.4706268,87.9901962,89.5961151,65.4660568,61.944252,53.9390717,46.4509239,17.1517982,230.6013641,245.0826721,141.1172028,3319.359863,3317.785645,112.6589355,70.9968948,47.4704971,50.8411064,52.9720917,58.1899757,64.6580734,51.9902191,42.9382706,32.9976692,29.9538689,28.9672375,26.0496979,26.0465622,25.2859859,20.2587757,22.075798,20.6946201,0,10
132,13.9920759,16.1382126,18.7283823,10.1111378,7.3546922,4.5685368,19.0855035,26.3103148,21.973736,15.8485943,12.0037486,6.0595603,-661.1752922,526.3433838,358.9136658,266.9595337,157.1184235,145.865448,117.492012,86.5255432,76.8008652,73.8317184,66.0502243,65.9840088,59.0762978,19.5543747,194.2409515,149.9863434,138.0102234,119.4442062,87.8460922,87.6527176,65.326828,61.6601639,53.7976799,46.4689865,17.035244,230.5929413,243.7391815,141.2344818,3319.354981,3317.780518,109.3899002,70.7187881,47.6689835,50.9082794,53.0580101,58.2859497,64.834549,52.2343292,43.3351364,33.1045036,30.0534573,29.1583805,26.2033138,26.1680984,25.4907818,20.2787952,22.0844078,20.7832928,0,10
133,13.9747762,13.591436,11.9719483,9.0617324,8.0102297,4.9867613,20.472807,23.9215673,21.1485407,15.555585,10.5182264,5.3047215,-661.1752922,533.8148193,360.4675293,262.2515564,154.0374298,143.0148773,116.7501144,86.7105179,76.6196289,74.5365982,66.1958389,66.4565353,59.9346542,19.5675411,193.2706451,150.1909485,138.2416534,118.128685,87.6564484,85.5029144,64.8490982,60.8560753,53.4976234,46.4785118,16.9654789,228.116333,242.6999664,141.5084381,3319.354492,3317.779785,105.176712,69.1106262,47.9322548,50.6286888,52.9456558,58.052063,64.9878845,52.2696838,43.3714409,33.3163719,30.111269,29.2760792,26.2009277,26.1037598,25.6271152,20.2995605,22.0937672,20.831356,0,10
134,14.643779,15.716636,13.734122,9.2508675,6.595517,3.9243862,19.7741123,24.6510453,22.6037817,19.3612523,12.1972477,5.9114329,-661.1752922,542.8864746,353.7192078,257.6649475,155.8912506,144.3925018,116.1972122,86.3864059,76.8232651,74.8681488,68.1542587,67.1058807,59.5468102,19.570734,192.7576294,149.9423981,136.8895111,116.3186874,87.5570602,85.5023346,64.8356705,61.0554047,53.6368713,46.4538231,16.9093113,226.53862,238.81427,141.5833282,3319.35376,3317.779053,109.8615494,70.755867,48.0027924,50.6794968,52.8948631,58.0444908,65.1906586,52.3392906,43.4180527,33.5862274,30.270155,29.3462448,26.3192902,26.0865421,25.622364,20.2735157,22.1253891,20.9559441,0,10
135,16.5033839,16.8750244,15.1165566,9.4264229,7.8775912,4.8222587,18.7824248,24.2776277,21.6628637,17.2023232,10.6438444,5.4346007,-661.1752922,557.0559082,370.937561,273.5252686,152.5334015,143.8432007,117.2012558,87.2041168,79.1932068,76.6508484,68.8163605,68.7584457,59.9534073,19.5637455,193.4905853,149.9771271,136.7212677,117.0992966,87.9102631,85.6600418,64.9173889,61.1026535,53.8920059,46.5737915,16.8105755,227.9073334,236.2250214,141.7575989,3319.354492,3317.779785,110.1050339,71.6637573,47.9993057,51.1040497,53.1272964,58.187912,65.391655,52.6715775,43.6129761,33.4960556,30.3072319,29.4650173,26.3459435,26.2892303,25.638834,20.2805748,22.1434269,21.1469574,0,10
136,14.3093961,20.2127302,13.4944405,9.7309043,7.7899261,4.8110495,21.0179452,27.7847516,21.1094781,16.1738313,10.4785798,6.0764597,-661.1752922,559.1274414,376.1725464,275.6473389,152.2395782,142.9667664,116.3105392,85.1216812,79.3089828,77.4801788,69.1328583,69.0343552,59.6653481,19.578825,195.0917053,149.8246155,136.6246948,118.3877106,88.3620071,86.0333328,65.2447586,62.344677,54.8643723,46.8009262,16.7823067,228.5568085,241.0375366,141.51474,3319.354736,3317.780273,112.5405045,73.0780182,48.0484619,51.7764473,53.4306335,58.6383591,65.5835114,53.0034828,43.7874947,33.5045776,30.268013,29.5988846,26.1898746,26.3567352,25.8008671,20.299078,22.1440811,21.2079182,0,10
137,15.0722441,15.8800714,10.7904525,6.6018305,5.9111258,4.2802027,24.5792455,31.2468403,18.9514378,12.7626248,9.2467452,5.6723821,-661.1752922,560.0457764,366.5444641,265.0441895,151.5670471,141.1182861,115.7711868,84.1407166,78.0026703,73.7714767,67.4056091,68.1645889,59.5069885,19.5638103,195.1941986,149.7394867,136.3064728,115.6655045,87.8383255,86.9103851,65.5349121,62.7910767,55.2943573,46.9982719,16.8719177,229.8159332,239.8342285,141.4431763,3319.354981,3317.780518,116.3207855,74.3893967,48.1012154,52.228344,53.8769913,58.6550827,65.8259048,53.1129456,44.1123047,33.5231247,30.4814129,29.6735516,25.8791676,26.3795643,25.7364101,20.2848167,22.16889,21.2236347,0,10
138,15.53128,14.824236,12.8674867,10.5664692,7.6094435,4.7474297,22.7733807,22.2756679,18.3371799,14.3100491,7.1775979,4.7035639,-661.1752922,553.5995483,363.02771,256.4251709,152.861908,142.8260803,116.4929581,88.1156693,81.052002,74.4314804,67.1187668,67.21315,58.9461555,19.5597801,194.3555908,149.6240082,135.9189758,116.5679092,87.4704361,85.3647156,65.2846985,61.9144707,54.9645767,47.0754967,17.0878487,229.6670074,237.0300446,141.6233978,3319.35376,3317.779053,105.6433868,71.3724136,48.2754211,51.9156456,54.2733955,58.1501961,65.9834824,53.3840942,44.0756798,33.7370453,30.609024,29.7703915,25.8857346,26.3158817,25.7603645,20.3043289,22.1978455,21.1691666,0,10
139,15.7462235,17.8848596,12.9019246,9.4596361,7.6649426,5.4189217,19.0454123,24.4835704,20.2253637,15.2280461,8.8417412,5.8747779,-661.1752922,562.2825928,352.8097839,247.200119,149.7324066,143.2402649,116.6384735,87.5230331,80.8542023,75.9844894,68.4587479,67.7420959,59.0737076,19.5729561,194.6334076,149.3195343,136.1893463,117.3870621,87.7689362,86.6034088,65.3352585,61.9316368,54.4807396,47.0227661,17.1916256,229.7240295,240.3951874,141.5908203,3319.35376,3317.779053,107.3510361,70.2331619,48.364193,51.5882225,54.572094,58.410717,66.1232071,53.5622978,43.986805,33.9649162,30.663435,29.8658409,25.9082928,26.2953777,25.7035656,20.2932091,22.2087307,21.2722187,0,10
140,16.6244822,16.0876126,11.9817877,10.1090109,7.2608442,5.7466395,22.381799,27.8082076,22.7914444,16.2871216,11.1487681,6.3694615,-661.1752922,556.3016357,341.3838501,239.4313049,151.5279083,144.6760559,117.2076111,85.1199646,79.2309875,74.350174,66.8003769,66.8171463,58.7925453,19.5607224,194.815033,149.2444153,136.2220459,116.9044724,87.7332306,87.6647263,65.7972946,62.8707199,55.0215302,47.0927238,17.3243275,232.5375977,248.1625214,141.312149,3319.355225,3317.780762,112.4897385,73.0964661,48.5348053,51.6557541,54.7391014,58.9093437,66.261467,53.5784492,44.2927475,34.3621788,30.8125954,29.9962864,25.9565601,26.4312553,25.8115635,20.2931194,22.2082615,21.3824806,0,10
141,15.2845807,16.5305655,13.3070308,9.8994243,7.7433333,6.3578441,17.7831728,25.7701256,23.1151748,19.4936161,12.65703,7.0501969,-661.1752922,548.9368286,343.3582764,241.1580353,147.1252594,139.5040283,112.7716599,81.2236176,76.1638718,72.071701,66.4263153,65.8498001,58.234272,19.5492802,194.6443329,149.3565369,136.2920532,117.4241791,88.1504593,88.3362045,65.9987488,63.4434853,55.4121971,47.2101402,17.5042229,232.623291,246.7133331,141.967865,3319.355225,3317.780762,115.9050217,72.309494,48.6780319,51.4473114,54.7482719,59.2003632,66.442688,53.4071083,44.420063,34.6139526,30.7944965,30.1331387,26.048296,26.4882259,25.9622803,20.2907867,22.2123756,21.3536053,0,10
142,16.5500695,17.0011185,13.1122416,9.1846048,7.6257105,5.1062,21.4047361,23.5336069,18.3513401,15.2790185,10.9321911,6.228078,-661.1752922,540.6719971,353.0078125,244.6297913,146.9393463,138.009201,111.0395966,79.8327332,76.6379242,73.8043976,65.749054,67.2169418,58.1772308,19.5587711,194.9627228,149.4694977,136.2336578,117.0642242,88.0501785,87.3638611,66.2879562,63.8036652,55.4781761,47.4031868,17.7077293,231.8428192,241.570755,142.1102295,3319.355469,3317.781006,117.5083313,75.7221069,48.7609596,51.8961983,54.8555946,59.3081741,66.6419373,53.6669998,44.5503883,34.8361282,30.9129066,30.3362122,26.3734684,26.5271225,25.9894867,20.3371162,22.231329,21.3118935,0,10
143,15.7632863,18.1175656,17.9629083,10.5062601,6.9512562,4.9220812,20.6972162,25.6446367,18.9756891,15.0151129,10.1685923,5.8999286,-661.1752922,529.9891968,348.0242615,247.9758301,147.1824646,137.8180847,110.4545975,80.8451004,78.1430435,75.4790344,65.5207367,66.0999451,57.4683304,19.5584316,195.5560303,149.78302,136.0397034,116.8586273,87.8364334,86.3179932,66.2997284,63.2393837,55.3779602,47.4806519,17.8675117,230.9017792,240.9347534,142.4252472,3319.354492,3317.779785,116.5414505,75.4449539,48.907589,52.2604141,54.7851944,59.7202797,66.717926,53.8892326,44.9290695,34.9728928,31.0441189,30.4704857,26.8118248,26.7374802,26.0443115,20.2790546,22.224926,21.2842484,0,10
144,15.7881695,19.2545773,17.9055631,12.3462373,9.0644924,5.1959493,18.8805093,23.4855224,20.4706435,15.7252738,9.9780519,5.5468665,-661.1752922,532.6846313,339.5324402,246.2656555,146.197464,140.2717896,114.7254105,86.3719788,77.6730347,74.8284073,64.5242462,64.9844894,57.2261162,19.5713882,196.1943359,150.1599121,136.5201111,118.985672,87.7718277,85.5462875,66.053894,62.3077316,54.7823029,47.4618149,17.7964439,231.3230438,243.5606995,143.1369781,3319.354248,3317.779541,111.7227478,71.8482666,48.9639015,51.5612068,54.6111488,60.0539742,66.7832947,54.2022285,45.0972519,35.1927986,31.3015842,30.58671,26.7439327,27.0761452,26.2540359,20.3068295,22.2192917,21.1071854,0,10
145,15.7571247,18.1394832,16.7546617,13.1091586,8.2946444,6.3300483,19.3083999,26.2108617,21.7066461,19.0978399,11.3197811,6.5676523,-661.1752922,519.2927246,330.8831787,242.8557587,145.8377991,142.366684,115.6415482,88.3428497,77.7781906,77.2226105,67.2165222,68.3329926,60.2460861,19.5587826,196.8080597,150.6944885,137.9795227,121.4401474,88.7459946,88.2880859,66.344841,63.5525513,55.6031227,47.4650612,17.6997528,232.0654907,244.6798706,143.6503906,3319.355957,3317.781494,114.3972626,72.5724335,49.082634,51.5430222,54.52808,60.2624474,66.9527283,54.4323921,45.5609779,35.3496208,31.5040073,30.6948891,26.5920944,27.1798496,26.3464966,20.2995319,22.2415733,20.7998352,0,10
146,18.2435494,19.9867891,15.3633101,10.842973,7.4138716,4.5405138,22.5676301,32.2732698,20.6255915,15.1755938,7.956751,3.7159422,-661.1752922,528.1011963,334.1527405,239.9375153,142.4985504,138.8718719,111.6736221,85.6021042,75.8853989,74.6123276,66.7113037,68.1947632,60.0355415,19.5608444,197.8097076,151.062912,138.6532745,120.958519,88.9467621,86.082756,66.1126862,63.0235977,55.6629753,47.6767502,17.7908192,235.0469971,246.5364838,144.3800354,3319.36084,3317.786377,106.4055786,71.1075516,49.2100983,51.4393578,54.6377792,60.4600983,67.1524811,54.4358749,45.8890457,35.5104027,31.6856003,30.7630844,26.4567089,27.2415199,26.4301281,20.2863998,22.2614441,20.3389454,0,10
147,15.7353222,20.136695,17.9576811,13.7159944,9.2791284,5.5853178,15.6606136,20.9858287,17.9743869,15.3516953,10.0871012,5.1093076,-661.1752922,540.3847656,350.6171265,247.0175934,143.6212311,139.68396,114.1100006,87.1254196,77.210556,74.1562958,65.5694733,66.9231491,59.4788818,19.5723839,199.4072418,151.5812225,138.7877045,121.2305603,89.0872726,86.6557312,66.1961517,63.2638931,55.6336403,47.7176476,17.8670368,236.6271057,246.5144196,144.9374847,3319.360107,3317.785645,106.9594879,71.150238,49.3419914,51.527813,54.6667061,60.3576431,67.2755356,54.3825264,46.0086098,35.6449509,31.4528503,30.8981667,26.341692,27.2560177,26.4416103,20.3108559,22.2778969,19.9860706,0,10
148,15.4947846,17.9663068,15.9226181,13.1552972,9.8622373,6.355572,13.9634235,17.5532945,15.3781955,12.0388163,9.6651903,5.4415033,-661.1752922,535.520874,388.999115,258.7462158,149.5281067,153.2220154,125.4320755,97.9759369,89.2100677,80.0221939,68.5438614,69.5403137,61.3461189,19.5661316,199.8702545,151.9661102,139.8135223,123.0154419,89.9790344,88.1100388,66.600029,64.4572144,56.4134674,47.7793312,17.7478142,232.764801,239.8406677,144.9562073,3319.359131,3317.784424,106.8775024,72.3701477,49.5142479,51.9905281,54.5370636,60.213295,67.3296585,54.3819809,46.2509499,35.8783417,31.7032261,30.9543629,26.3403854,27.0603428,26.2892189,20.3387814,22.2890892,19.6506119,0,10
149,15.7865106,16.579542,12.8333563,9.9617603,8.3709005,5.2521469,17.0237113,22.6450981,19.5738336,16.7481754,9.8832889,5.1130366,-661.1752922,531.5019531,387.853363,260.7311707,147.8356781,153.0646362,127.0154724,107.0278625,96.7327805,90.9359207,74.8572388,74.3583145,62.8303719,19.5625076,199.9952087,152.2447968,139.7853699,121.6735611,89.9611893,87.1342468,66.5334091,63.7540359,56.4493713,47.8983917,17.5566597,231.0495453,238.5024719,145.2025604,3319.359619,3317.785156,104.8112411,70.9441223,49.5177422,52.309433,54.5342789,60.2796669,67.384491,54.1806793,46.2830086,36.1621628,31.9227219,30.9511509,26.0750561,26.9842701,26.1575527,20.3271809,22.3025284,19.4863338,0,10
150,15.6040337,17.188095,16.5441909,11.8693092,8.1860751,5.4972346,15.0728629,20.9323492,20.6864639,17.5790261,12.9431787,7.6851532,-661.1752922,537.8416748,376.1340942,250.4255524,144.4156494,148.1339111,123.2633743,98.9453506,90.5590744,87.7522736,76.3290558,74.9764404,64.1598511,19.558712,199.8605347,152.6216431,140.0756531,121.7987137,90.1324768,87.9654694,66.4449692,62.942955,55.9726486,47.9165382,17.3885098,231.0495453,241.5386658,146.1232452,3319.359619,3317.785156,107.3297348,70.0253677,49.5447578,51.9788818,54.8024254,60.2403145,67.4072342,54.0308533,46.4320488,36.198082,32.0188522,31.024807,25.9035606,26.8959408,26.1363945,20.2869282,22.3089695,19.6325531,0,10
151,15.1035258,17.1772715,14.887022,10.7070117,7.5299487,5.4992796,17.9344601,24.310935,19.8778703,19.4553046,11.5729615,6.5429776,-661.1752922,532.368103,362.8820801,241.4272156,140.9966888,144.7010498,120.1827087,96.7332306,89.1673813,85.3596878,75.5606461,71.7668991,62.9010429,19.5653172,200.0903778,152.8521729,139.5794678,119.6291885,90.0462418,87.4021378,66.4491425,63.1839828,56.0096397,48.0155716,17.3270283,231.3517914,242.7482452,146.3791504,3319.358643,3317.783936,104.1916962,71.5240936,49.69067,52.2335091,55.0894928,60.365509,67.5405502,53.908844,46.335434,36.2577209,32.183075,31.0877094,25.9361992,26.8364429,26.1864109,20.3151817,22.3159447,19.7097969,0,10
152,14.8819468,16.2591656,13.6098997,11.5173804,8.3832663,6.1132865,19.3222678,23.0229723,20.7616592,16.6192645,11.7531887,6.3550216,-661.1752922,520.2536621,344.1160889,238.6594086,138.8052216,140.8058777,120.1908112,92.321022,85.6132965,81.9388809,74.0432739,70.6975937,62.177948,19.569397,199.2844543,153.1363678,139.6967316,120.1959915,90.6854095,90.7104263,66.6696014,63.6590118,56.0003357,48.1628609,17.2972546,230.7247467,242.212616,146.6503601,3319.359619,3317.7854,106.9847031,72.0594025,49.7490349,52.260006,55.4227257,60.4893494,67.6618805,54.2685509,46.4246902,36.424099,32.4273567,31.2164917,26.0490475,27.0175419,26.2815132,20.3090115,22.3579197,19.6884365,0,10
153,17.7522838,22.3760831,20.0348691,11.668394,8.7275965,5.3818101,19.2325041,26.9860787,19.509055,14.6971107,9.8964763,5.748945,-661.1752922,526.5759277,343.8924561,238.3023682,138.6946106,139.2216797,119.1575394,88.9449539,82.5713577,77.8467789,70.1452408,67.090889,61.0463066,19.569664,202.8586426,153.9965668,140.0389709,119.5778809,90.5040588,89.9298553,66.901413,63.7929039,56.3598061,48.3119736,17.3405151,234.0119934,242.5488129,146.8811188,3319.359619,3317.785156,109.0649338,72.1366653,49.8587914,52.484417,55.856514,60.5841217,67.7520294,54.5684204,46.7344818,36.6300812,32.4249916,31.345993,26.428484,27.1114101,26.4744053,20.2997837,22.342268,19.7764206,0,10
154,14.7591897,17.2246244,15.0907282,11.0487965,7.5395911,5.0962026,13.9432518,17.2699474,16.7492893,13.6054786,8.8455452,5.3608147,-661.1752922,522.4437866,352.0936584,270.3927307,147.029129,148.2181091,122.5210571,92.0050735,84.3019104,79.1278915,70.4575272,68.848732,60.7409821,19.5645065,203.8338165,154.3529205,140.565033,118.6137772,90.6214752,89.2776337,66.9525681,63.764782,56.2641716,48.449482,17.2980614,233.7235718,239.656189,147.0640869,3319.359131,3317.784424,103.430275,69.8439026,49.9525261,52.2334557,56.1629562,60.4632874,67.8002319,54.8939362,46.790596,36.9757652,32.1537437,31.4783745,26.5807953,27.1689339,26.5799255,20.306015,22.3780518,19.926939,0,10
155,15.2049545,15.0539655,14.3264841,11.3172833,8.0387889,4.76697,20.1354365,22.0837988,17.6985081,14.5141032,8.4091789,5.364385,-661.1752922,538.2808838,377.0359497,286.6590881,152.4129181,152.3103485,123.357132,92.1229782,86.670517,82.4197845,71.7813416,71.1018219,61.9404526,19.5574951,202.0649719,154.5129852,140.9235687,119.4662781,90.2128983,89.1918335,67.3053741,64.787262,56.9612503,48.5322342,17.3983231,231.5595093,236.4366302,146.7970734,3319.361816,3317.787109,103.2423782,70.0836029,50.058876,52.1010628,56.4981194,60.7657623,67.9438553,55.1069565,47.156929,37.0350304,32.1227798,31.6081505,26.6447964,27.2193241,26.6159954,20.2819099,22.3937855,20.2433624,0,10
156,15.6808162,16.3590126,12.8837832,9.6077047,7.3223054,4.6622245,20.0605493,25.78373,19.1968804,14.505553,9.2935773,4.9735572,-661.1752922,537.1161499,381.3668823,281.6930237,147.3674774,147.7727966,120.7775269,87.5312119,82.7338791,79.3857727,71.2532501,68.5119934,60.2283058,19.5795212,201.3627777,154.549469,141.4799194,120.2160187,89.8648224,86.7544403,67.0272675,63.8075752,56.6636848,48.678833,17.4238262,234.2816772,242.0475311,146.9079742,3319.358887,3317.78418,102.6664352,69.989357,50.1335983,52.1620102,56.7125816,60.9385948,68.0784912,55.1833153,47.6122513,37.055233,32.3713112,31.7512474,26.9147015,27.2755699,26.6885147,20.3054695,22.4127522,20.4062023,0,10
157,16.8439284,18.7621067,15.2595353,10.1279898,7.540548,5.9187916,22.6099906,26.1482345,16.4102594,12.842372,8.0278444,5.1753183,-661.1752922,529.2973022,382.840271,281.6010742,144.6927795,143.4297333,121.2031555,86.5406418,81.1972046,77.2705078,69.5450745,67.1172714,58.7753944,19.5639095,201.5374298,154.7328644,141.234726,121.3637695,90.2584457,89.0775146,67.2165527,63.9664879,56.4647331,48.6806412,17.4252987,234.934906,238.0571747,146.364151,3319.359375,3317.784668,101.9919891,71.2931595,50.1390991,52.2890129,56.6112061,61.1801224,68.1525421,54.919548,47.5347862,37.2480774,32.5495415,31.9299335,27.1539097,27.3853245,26.8693161,20.3152924,22.4437809,20.4437237,0,10
158,15.128646,16.8563538,14.5337263,12.0268672,8.3631718,5.5017032,18.1039018,23.3354047,17.4756891,15.240707,9.8377249,5.7425978,-661.1752922,527.0762939,384.9746094,284.73349,142.7808228,140.4455109,119.1693878,86.9210739,80.5986023,77.0972519,71.0037766,69.7898865,59.4346008,19.56464,201.4145813,154.9409943,141.869339,122.5485535,90.7569046,89.7864151,67.6865234,64.6447983,56.5984116,48.6554413,17.422224,236.9480133,235.8211212,146.3833923,3319.361328,3317.786621,104.8854294,71.1009598,50.1930695,52.250206,56.3694572,61.3514175,68.2134018,54.7310257,47.5562401,37.3635406,32.8253174,32.2343597,27.4255219,27.5030098,27.0610542,20.3080463,22.4744453,20.4740543,0,10
159,15.2878985,16.6739773,13.6976854,10.3766797,7.3454178,5.2113241,20.7446196,28.796873,21.3511774,14.4726676,7.5551283,4.5514695,-661.1752922,540.517395,388.9878235,286.303833,143.1817322,143.0062103,122.8455276,88.9609451,80.3348236,77.7687836,70.4399643,69.4172974,59.389267,19.5710011,201.4389038,154.8672028,141.4994049,121.4499359,90.9950562,89.2394485,67.5114212,63.4714775,56.3820953,48.7371521,17.5967426,238.7935638,239.860199,146.2834167,3319.362793,3317.788086,99.6693649,68.7416,50.3205643,52.1891747,56.4279594,61.7409935,68.3446274,54.6800194,47.688385,37.5996323,32.9546623,32.4429398,27.4925747,27.6164761,27.1568317,20.3098507,22.4698048,20.6716633,0,10
160,14.9712894,18.6032713,11.450153,7.6751233,6.6097966,3.8976507,21.3921287,29.9574703,19.1348688,13.8656024,8.030634,4.4012,-661.1752922,541.7457886,369.9920654,278.983429,144.695343,149.3703003,126.5922699,94.5091248,83.506813,80.6091843,70.7007904,69.6658096,57.7308922,19.5501728,200.766037,154.7536774,141.0469513,119.7837143,90.6730423,87.1715317,66.9871521,62.4906807,56.2940979,48.8045692,17.7576885,239.3582916,240.626236,146.4026489,3319.357178,3317.782471,96.2932892,66.6398163,50.3990021,51.8176422,56.6465111,62.1361732,68.517807,55.0655403,47.6199074,37.7214966,32.7389755,32.6118507,27.8154736,27.607851,27.2848244,20.2916756,22.4709949,20.773777,0,10
161,14.3048934,15.9182243,14.663637,10.1562947,8.1509649,4.4347837,17.2145852,24.7254005,22.7598689,21.3337208,11.1606875,6.3839807,-661.1752922,549.4586182,381.2971497,264.9621887,143.3005066,144.25177,120.7800446,90.7809067,83.2030334,79.4947128,71.6987534,70.6107941,58.4371986,19.5551376,199.6718903,154.7897949,140.8238068,120.439537,90.5238113,87.3019409,67.0756073,63.2002106,56.5092621,48.8367958,17.9242992,241.4220581,247.3017426,146.7349243,3319.355225,3317.780762,102.3915253,68.992981,50.4105034,51.8468513,56.6675415,62.2986412,68.7199326,55.3974915,47.7429085,37.8070908,32.7776566,32.7747116,28.0391026,27.7979965,27.1874866,20.3399372,22.500206,20.8504467,0,10
