Time (s),HF Center 0.2m,HF Center 0.4m,HF Center 0.6m,HF Center 0.8m,HF Center 1.0m,HF Center 1.2m,HF Offset 0.2m,HF Offset 0.4m,HF Offset 0.6m,HF Offset 0.8m,HF Offset 1.0m,HF Offset 1.2m,HF Ring Stand,TC Plume 0.2m,TC Plume 0.4m,TC Plume 0.6m,TC Plume 0.8m,TC Plume 1.0m,TC Plume 1.2m,TC Plume 1.4m,TC Plume 1.6m,TC Plume 1.8m,TC Plume 2.0m,TC Plume 2.2m,TC Plume 2.4m,TC Surface Center 0.2m,TC Surface Center 0.4m,TC Surface Center 0.6m,TC Surface Center 0.8m,TC Surface Center 1.0m,TC Surface Center 1.2m,TC Surface Center 1.4m,TC Surface Center 1.6m,TC Surface Center 1.8m,TC Surface Center 2.0m,TC Surface Center 2.2m,TC Surface Offset 0.2m,TC Surface Offset 0.4m,TC Surface Offset 0.6m,TC Surface Offset 0.8m,TC Surface Offset 1.0m,TC Surface Offset 1.2m,TC Surface Offset 1.4m,TC Surface Offset 1.8m,TC Surface Offset 2.0m,TC Surface Offset 2.2m,TC Back Center 0.2m,TC Back Center 0.4m,TC Back Center 0.6m,TC Back Center 0.8m,TC Back Center 1.0m,TC Back Center 1.2m,TC Back Center 1.4m,TC Back Center 1.6m,TC Back Center 1.8m,TC Back Center 2.0m,TC Back Center 2.2m,TC Water In,TC Water Out,TC Ambient,Event,Event
89,10.0998686,11.2029539,9.2513564,6.102324,5.2735482,3.8151721,7.8284758,6.8799283,4.3821018,3.5856146,2.8996525,2.2954426,-661.1752922,486.6362,317.1740417,198.7207642,120.3148651,108.3484573,85.0874329,63.5442429,54.8475723,51.5058289,46.6596603,43.3524132,40.8154144,122.6607971,127.567131,98.5500641,94.9492874,88.0544662,64.6676178,66.3084717,49.9271011,51.3263168,45.4923058,38.3154182,15.5969305,106.5754395,107.1121521,72.3220444,3320.433838,3318.866943,67.5975342,53.9168282,35.2242317,39.501339,26.56567,26.7095318,30.0127239,25.8023949,23.9228649,22.9074707,22.2752151,22.1436996,20.9068317,21.1670609,21.0447426,21.1042023,21.388052,19.9378853,0,10
90,9.4171209,12.0271655,10.2897197,7.6172047,6.6137714,4.401459,6.4457109,6.2025223,4.4529026,4.2403637,3.1158914,2.377718,-661.1752922,468.4291992,309.4560852,194.8946381,118.8919601,107.1232529,84.6290817,61.9526749,54.2127609,51.0266762,45.8792229,43.201622,40.5932693,122.0725174,129.8044434,99.2398605,97.30336,89.6869125,64.5910721,64.210762,49.5352592,49.8954201,44.6883011,38.4555969,15.4588451,105.6802826,104.8917007,72.3332443,3320.437256,3318.870361,66.0532684,51.2630157,35.3528481,39.1162491,26.5454922,27.0157642,30.3885899,26.0081234,24.0153694,23.016016,22.3678703,22.2007408,21.0466805,21.190794,21.1329937,21.1241417,21.3912945,20.0626202,0,10
91,10.8266952,11.9143302,10.4056401,7.1355319,5.1934646,3.6605154,7.4911054,7.1372394,4.7045302,4.0315412,2.5589791,2.3653409,-661.1752922,468.823761,305.2021484,192.2797699,117.0961533,106.1166534,83.2921295,60.9861031,53.5552444,49.9256287,45.0883484,43.2617531,40.942852,121.8991623,128.6908417,99.4825668,97.45298,88.4723663,64.4341507,62.9282837,49.4045639,49.122818,44.2318497,38.4054565,15.4419527,105.0341721,103.1189728,72.1842575,3320.432129,3318.865234,63.4676094,49.649765,35.4661407,38.5997124,26.5721703,27.2487755,30.7775269,26.1828899,24.1899853,23.1567917,22.4700375,22.2839622,21.142168,21.1754913,21.1613331,21.1327477,21.4108963,20.2150955,0,10
92,13.1038639,14.9844244,12.4228692,10.6859058,8.8230638,6.1179823,13.0574654,10.2050346,7.4595758,5.3198282,4.4164524,3.5548824,-661.1752922,458.9748535,301.2815247,189.9541779,116.0097046,105.1347885,82.5097351,60.0399055,53.0297737,49.3024788,44.3372383,42.6375618,39.691433,122.837204,131.9600983,100.5727234,100.265831,94.709053,66.1119461,68.1199722,50.3834724,51.3190384,45.7739716,38.4730377,15.4709358,105.5654831,107.7466736,72.5124359,3320.434082,3318.867188,69.1229324,50.9162598,35.5443954,39.0225143,26.9367924,27.4400311,31.1961479,26.4283962,24.384388,23.2181702,22.5537834,22.4014244,21.2457638,21.2058735,21.2626762,21.0887527,21.4295082,20.2413139,0,10
93,10.6999093,11.0027185,9.3843418,6.8011096,5.6351023,3.9449868,10.2082233,9.793853,5.2608453,4.133486,3.3538556,2.7679904,-661.1752922,471.0426025,306.0458679,188.5450439,115.9356384,104.9560547,82.7148972,59.1724586,52.9722176,49.1913986,44.1991005,42.1072388,39.1795387,123.5975113,131.7144165,100.8260803,100.4604797,91.6727295,66.1351013,67.3384247,50.946804,51.8777733,46.2153244,38.725338,15.5029707,106.9517517,105.5793533,72.7779083,3320.432129,3318.865234,69.1647568,51.8939896,35.5972023,39.3329048,27.4284172,27.6738625,31.6183605,26.6289196,24.5583439,23.2825851,22.5432072,22.499939,21.2632465,21.245369,21.3165913,21.1498833,21.4431953,20.1992111,0,10
94,9.8209397,11.0395184,9.7654646,7.3333384,4.8541397,3.1907891,6.9366379,7.6825888,5.8633844,5.4484102,4.4232151,2.4384922,-661.1752922,498.3704834,329.9019775,208.6599579,121.1224289,107.1144867,85.0771027,60.3413467,53.2034454,49.4371262,44.2538834,41.9495697,38.7171898,123.419838,130.5594025,101.0223694,99.0592041,88.7048645,65.607811,64.2531204,50.7023277,50.9698181,45.5846329,38.9161873,15.5892601,106.6368408,104.4721985,73.0893555,3320.434326,3318.867188,65.1902771,50.1567192,35.7347336,39.212986,27.8698235,27.9922352,32.0364342,26.835228,24.7286472,23.3338928,22.5691566,22.5709553,21.2497768,21.3320656,21.3338547,21.1052914,21.4418659,20.41119,0,10
95,10.2550924,9.5786128,7.4489026,6.9086025,5.5330103,4.1850002,7.2134934,5.9806297,4.311301,3.8921069,2.9256046,1.9115967,-661.1752922,499.6847229,323.4595337,202.6030579,119.5348511,106.8744049,84.6002274,60.8308296,52.35886,50.3708076,45.2114716,43.5669479,40.1266098,123.7344971,129.8582458,101.2443695,96.2390747,89.3374634,65.858551,64.6828079,50.7803421,51.295269,45.2351532,38.9576263,15.6231918,105.8103333,103.3277893,73.4105453,3320.431885,3318.86499,60.8710098,48.5957146,35.8402824,38.8623199,28.2716904,28.3868465,32.4714432,27.1149235,24.8175011,23.4141979,22.6884995,22.6592274,21.3476772,21.4166965,21.3942089,21.0950718,21.4517536,20.6203117,0,10
96,10.6823726,11.4686714,10.6880614,7.7534933,7.1374064,5.7881438,8.4124444,9.0148829,6.3993545,6.4014302,3.1561297,2.5640078,-661.1752922,490.9701233,311.0862122,198.2494354,117.4487686,104.9028168,82.1392059,60.3246727,52.6747551,49.0395927,44.3120689,41.9192886,39.6725082,124.3929672,129.3725433,101.4255981,93.7932892,91.4752502,66.5443954,65.4114914,50.9708862,50.8976517,45.3778572,39.00597,15.6321783,105.8964005,103.5047684,73.5596008,3320.432617,3318.865723,63.3946457,49.8303909,35.9751968,38.9528351,28.6363029,28.8146553,32.9342232,27.2657032,24.7859745,23.5651131,22.7432652,22.7541256,21.4719353,21.4931736,21.4593105,21.0839081,21.4625988,20.6983223,0,10
97,12.2177849,13.6371655,12.7514127,9.1548275,7.9795359,5.5766079,10.5763555,9.5541338,9.3938206,6.7998373,4.5797727,3.4988685,-661.1752922,468.4968872,302.1065979,195.0389099,116.2316132,104.089386,81.2577744,59.2908897,52.1023216,48.1546326,43.4949455,40.9179535,38.5941925,125.6180344,130.6838074,102.0713196,90.0370407,95.1723938,67.3930893,66.4733582,51.0768318,50.7549286,45.5139046,39.0830688,15.6172037,107.0161285,106.2698669,74.095108,3320.432129,3318.865234,68.3223572,52.2355843,36.1265984,39.4149017,28.9578915,29.1214638,33.4065895,27.4017906,24.9064312,23.6304913,22.7279968,22.8429966,21.6508293,21.5757542,21.5100307,21.0982132,21.472723,20.6985836,0,10
98,12.2054618,11.0833538,8.6674499,6.8092902,6.682446,5.3568923,10.6086301,7.1660901,4.9550185,3.9988201,3.860639,3.1778597,-661.1752922,470.7234497,295.4878845,191.4245453,115.3356857,103.1493988,80.4457245,58.6224442,52.0988312,48.9474411,43.7920685,40.6337929,38.295105,126.6372681,131.1225891,102.484314,76.0053711,96.056839,68.1458206,68.1359177,51.6973267,51.6356926,46.0641708,39.1243019,15.5134029,107.7018967,105.2289429,74.3486328,3320.430908,3318.864014,69.8861465,53.5060616,36.1481209,39.830864,29.176527,29.5293789,33.8790588,27.5004578,25.0812302,23.707922,22.7838764,22.9276371,21.7754154,21.7485371,21.5815544,21.1014538,21.4725475,20.3697796,0,10
99,12.0478682,11.436742,7.7353212,5.5241202,5.0055478,3.9971703,11.3822119,8.2870468,4.6477268,4.2549977,3.1819973,3.00117,-661.1752922,490.980011,307.8905029,187.917923,115.293396,103.9654388,82.834465,63.6390839,56.2378616,52.8218765,48.1748199,47.3601608,41.1952667,127.0125427,130.532486,102.633049,81.9233322,93.2664108,67.9720688,67.8186874,52.0801048,51.9404602,46.2093124,39.2397156,15.4606037,108.1032791,104.3180237,74.4492416,3320.430664,3318.86377,69.298172,52.489994,36.2743301,39.678154,29.3551617,29.7278786,34.3913536,27.7880306,25.3152733,23.8303432,22.9180965,23.023962,21.5810318,21.9121513,21.5893002,21.1247616,21.4560146,20.0636158,0,10
100,8.8564192,9.650048,7.4301463,5.7364882,4.82006,3.5070705,6.9673996,6.9798504,4.9665745,4.1596299,3.3261283,2.7007896,-661.1752922,504.6845398,329.4407959,191.0240021,113.5744019,102.5732269,82.3864517,62.7636452,56.2434425,53.6287384,50.7925301,49.3921204,42.7582397,126.1535263,130.4071503,102.6693344,86.328476,91.5851593,67.702446,66.2157211,52.0912361,52.0136108,46.5241356,39.3583679,15.3535957,109.283844,104.8568344,74.4507523,3320.430908,3318.864014,66.7132187,50.8878136,36.4000511,39.6517334,29.5942688,29.9759026,34.9033051,28.1489391,25.5937347,24.0086632,23.0824909,23.1444016,21.5196457,22.0616055,21.6936703,21.1077385,21.4663124,19.9763527,0,10
101,11.1101268,13.4815773,7.5997221,5.8369458,4.7348239,3.5225967,7.6017972,9.9770434,5.6636773,5.2537285,3.4957042,2.185319,-661.1752922,531.9159546,345.2393799,194.8171539,112.192276,104.2952652,84.0010605,61.9214897,54.8887634,51.8499756,48.9269485,47.0648651,40.9013252,125.7207336,130.0837402,102.4972305,82.9413834,89.6855087,67.6420517,65.2764511,52.1807442,51.9321671,46.6176987,39.5259476,15.3297396,109.783493,106.8549194,74.7735062,3320.429688,3318.862793,62.742485,50.1278152,36.5707283,39.6503906,29.8232555,30.3270187,35.4495201,28.4506493,25.793293,24.0606556,23.2673969,23.25811,21.6176453,22.1682968,21.7677822,21.0927086,21.4687366,20.0759678,0,10
102,10.1460803,14.6023537,9.0908512,7.1875604,5.6180992,3.8797765,7.9593392,10.7241134,7.5980849,6.175014,3.6556432,2.3516945,-661.1752922,536.416687,345.6160583,203.1134949,116.1931152,106.9840469,86.1327744,61.9796104,54.1601181,50.6161156,46.9320641,45.4086266,39.609623,125.8749313,132.1192474,102.5028229,83.1290207,90.6084595,67.7066727,64.9096985,52.1933517,52.390316,47.2073669,39.6870728,15.3728456,111.7405777,111.3664474,75.5456238,3320.43335,3318.866455,59.9905777,50.0746117,36.7050056,39.8983727,30.1600704,30.6151314,35.990139,28.7246628,25.8182678,24.1719589,23.377985,23.3308334,21.8076763,22.279047,21.8478565,21.1022434,21.4710617,20.2965584,0,10
103,10.662229,12.6730594,11.6274158,9.4108798,6.2480954,3.8545558,10.009785,12.0735305,8.8458063,7.5560379,4.0715522,2.2897301,-661.1752922,526.8557129,336.2011108,204.6884003,115.5608063,106.4578934,87.8186874,63.5646553,55.7755737,50.6163864,46.4036598,44.2949791,38.9151688,125.8332901,132.0702972,102.6871567,83.7464294,90.435524,67.9076385,64.5750732,52.2456779,52.3772926,46.9575157,39.8763466,15.4462748,112.0991592,113.4692459,76.3612137,3320.429688,3318.862793,58.4369278,49.3298645,36.841362,40.0026474,30.4759445,31.0101376,36.5378036,28.9992142,25.9918575,24.2267208,23.4687233,23.4056644,21.9573402,22.3809128,21.9285355,21.0880985,21.4747505,20.3803329,0,10
104,9.7306492,11.0038009,11.4822848,8.70964,7.1895197,4.8680043,8.3398265,9.3043286,7.2030653,6.6776679,4.6904282,2.7761624,-661.1752922,518.1486816,346.0512085,210.6858521,113.4900436,105.2422028,88.9603653,67.4654999,60.0369987,54.3990288,46.9070816,45.8424187,39.5710793,126.415184,131.8733673,103.0368195,89.6190109,93.281601,68.7488251,66.0219498,52.092762,51.7851219,46.4737625,39.9206619,15.5212831,112.2807159,113.5220108,77.309227,3320.430176,3318.863037,60.279026,49.5651245,36.9052353,39.9422112,30.791399,31.4290981,37.0998268,29.2044487,26.2462616,24.3265572,23.560648,23.4801731,21.899662,22.4551601,22.0111561,21.0945034,21.4788742,20.4265881,0,10
105,8.8922036,8.7676597,7.2192143,5.701639,5.3953666,3.7454176,7.6401233,6.7492791,5.1724664,4.2099446,3.1688944,2.2018216,-661.1752922,542.9243774,363.3515015,214.3817444,113.0319901,104.3480301,86.3661423,67.1182861,62.3547058,58.0748291,47.9989471,45.9822731,40.0086136,126.4121323,130.71875,103.3299637,102.5488815,92.2797699,68.6684265,64.906189,52.0203247,50.9692307,45.9160271,39.8829536,15.5802765,111.6709366,110.435791,77.817688,3320.429932,3318.862793,59.678566,48.4114647,36.9231262,39.7975082,31.2322922,31.9646816,37.7011375,29.4913445,26.4398346,24.4906864,23.5950317,23.5656414,21.8723068,22.5627441,22.0952816,21.0777493,21.4864044,20.4830761,0,10
106,8.3208378,9.4679422,8.2751041,6.6108292,5.3660713,4.2837624,7.0420346,7.1135489,5.5575575,4.9891651,3.4935063,2.4144523,-661.1752922,557.7272339,365.3153992,235.4504547,115.2049561,105.1474686,87.9149323,70.7727661,63.4315796,58.116188,47.2977409,45.8483887,40.1313019,125.7232742,130.1050568,103.2893906,102.6280823,90.3524017,68.8831177,65.6831589,52.5967789,52.0070419,46.8807869,39.8927383,15.6283684,111.0500183,109.3590164,77.8826599,3320.428711,3318.861816,58.3210144,48.7787971,37.0024605,39.9086952,31.7576675,32.5887108,38.3018875,29.8246098,26.6286106,24.6379204,23.7514133,23.640274,21.8341007,22.5992184,22.2144279,21.0964336,21.4864941,20.5609608,0,10
107,9.1874844,10.6401304,12.0153031,8.8133699,6.537368,5.0661347,7.0185851,7.4867321,6.0839247,5.7401041,4.0357096,3.2231628,-661.1752922,539.921875,349.3428955,228.4738312,116.4224854,109.3939133,88.4419327,71.0963364,63.1892242,59.5104256,49.4668846,50.0159073,43.0227165,125.046669,130.0135498,103.636322,104.1848679,90.6297607,69.3200836,66.9444351,52.9885025,52.9032326,47.8511391,40.1391869,15.7377834,110.6485825,107.3940353,77.9542389,3320.427002,3318.859863,61.3266411,50.0061569,37.1049576,40.3456039,32.2031784,32.9861755,38.8829193,30.1980247,26.862999,24.7915554,23.9217682,23.6853867,21.7962685,22.6580429,22.2444668,21.0669193,21.4755821,20.5853329,0,10
108,11.425788,14.2316477,13.6741631,10.1558038,6.6634556,4.6550295,9.2566269,10.8981561,9.8537816,7.5961582,5.6301966,3.9248439,-661.1752922,512.9368286,328.9637451,215.8214111,113.9433594,106.4708328,85.8425446,66.9737625,59.2391891,56.1989479,49.3946381,50.2459488,43.8624001,126.0390778,131.8189087,103.8677368,104.763916,91.7474594,69.858078,69.0060654,53.5625954,54.0620346,48.3416672,40.3283997,15.8751917,111.794281,110.0677032,78.4003448,3320.427734,3318.86084,69.5072861,51.7891273,37.185215,40.7262917,32.6820984,33.4766808,39.4575043,30.587677,27.1133747,24.9018803,23.940588,23.7806358,21.9220562,22.7204762,22.3626518,21.0831413,21.4766216,20.5856152,0,10
109,11.2402304,14.491683,13.8594205,11.6000043,9.7715543,5.7639077,9.9111961,13.0453078,11.0505589,9.9119507,8.4665777,5.2560862,-661.1752922,486.4536133,314.8270874,205.663147,111.6576385,104.2900238,84.3251114,64.4696426,57.4585724,57.6363983,52.6530914,52.9184914,45.7394562,126.8359604,133.2629242,104.4092941,102.1308746,94.7640076,70.2307129,70.1292572,53.7009506,53.7323799,47.7680931,40.4431648,15.9635572,113.6342239,115.9224167,79.745285,3320.428223,3318.861328,73.0427094,51.9871178,37.3380585,40.536293,33.1969185,33.8126259,40.0341339,30.892683,27.2653694,25.0478363,24.0400944,23.8858128,21.9975071,22.7917194,22.4498425,21.1226139,21.4823151,20.6193905,0,10
110,11.4840858,14.1510125,14.2540723,10.8025609,7.8298943,5.0271297,10.5524017,10.31387,9.1307998,6.5627333,7.27887,4.9997394,-661.1752922,469.6221619,304.131073,200.3356171,110.1539612,102.4690018,84.4194031,62.6978912,55.8731537,55.0050697,50.8424492,51.1675682,44.2263222,127.907341,134.7862701,105.464653,100.1809235,96.0150375,70.4859161,71.4429321,54.1693611,54.4726906,48.0668869,40.5075607,15.99473,115.2119141,122.5466385,80.6344986,3320.42749,3318.860596,81.3065643,58.2011795,37.358181,41.4029198,33.7342987,34.3642426,40.6342468,31.1990414,27.5262432,25.2859459,23.9916096,23.9617901,22.0800915,22.7306538,22.4933739,21.0997849,21.4837742,20.538126,0,10
111,8.3405074,10.8176361,11.0996247,9.7112709,10.0598701,6.0743573,6.4570575,6.8187084,6.5593479,5.5960658,5.3868222,3.9160372,-661.1752922,470.7698364,308.2012634,196.29422,109.9453049,101.185173,83.3100662,61.7823257,54.864933,53.6493301,49.3341713,48.4296112,42.6674347,128.4512634,135.2404327,106.4687119,100.2244034,98.1476974,70.9684525,72.3981247,54.6811104,55.1831665,48.7157516,40.7134705,16.070797,114.9968109,121.1539764,81.4280472,3320.428467,3318.861572,78.8768997,57.5015717,37.5239754,41.737854,34.2724876,34.8915634,41.2328949,31.3917675,27.6667671,25.5258522,23.8768711,24.0929413,22.002655,22.7025089,22.431488,21.1281452,21.5015011,20.227951,0,10
112,8.8848572,10.1311538,9.0425767,7.1553289,6.1289268,4.0523074,6.5352225,7.2915791,5.3902399,4.3816066,3.5804922,2.5287809,-661.1752922,500.0809937,335.1619873,205.9119568,109.6091309,100.5498352,84.6314468,64.191803,59.0370064,55.6875267,50.4567184,48.7547684,42.9503098,127.7120285,134.0652618,106.7408981,90.3175659,96.6119461,70.9533691,70.9011078,55.0047684,55.1831245,49.1919594,40.9894104,16.1625271,114.1949844,117.4536514,81.8707123,3320.425293,3318.858398,73.5457611,56.2543182,37.7394791,42.1679993,34.7284355,35.4662209,41.8405876,31.6544113,27.8039303,25.6558037,23.7871513,24.2362366,22.0299053,22.7244453,22.428791,21.0935688,21.4889412,19.8771248,0,10
113,8.1122929,9.6673657,9.4372286,7.6626888,5.6708013,4.0359481,6.4333558,6.6190989,5.7455458,4.5951975,3.7138028,2.7604531,-661.1752922,532.1685791,332.990509,210.7226868,108.6685715,102.7432098,87.2799454,65.9664383,60.5145798,58.1197205,53.6089554,52.7218552,45.2236557,127.2536774,133.5150757,106.9691467,97.4551468,95.5245285,70.914917,69.9581985,55.1390114,55.405365,49.5604782,41.1778908,16.1747742,113.6441193,116.0485229,81.7897034,3320.425293,3318.858398,70.5143204,53.6722527,37.9195633,41.8208656,35.1621933,36.0081253,42.4607201,31.8445835,28.0056286,25.7023392,23.7849407,24.3531456,22.0402012,22.8290882,22.4576588,21.1186733,21.4859638,19.6877041,0,10
114,7.6975728,9.2346951,8.9317299,7.9110514,6.6301119,4.2407433,6.211468,6.5306703,5.7680067,5.4689636,3.4836158,2.6889679,-661.1752922,546.4376221,352.0120239,224.0477753,111.6419449,104.1082687,86.7157822,68.2536087,62.6662636,60.2708702,54.4896126,51.4311295,44.4442482,126.5532227,132.8718262,107.1640701,97.2829742,94.8589325,70.8592224,68.308548,54.9215584,54.7328835,49.6814804,41.3276062,16.1230297,113.223114,114.0864792,82.0197372,3320.425049,3318.858154,67.5979919,53.4453545,38.0828018,41.9176712,35.5890236,36.5071182,43.0466919,32.1665459,28.2739601,25.7688866,23.9253616,24.4386482,22.1039352,22.9265099,22.5369263,21.0735607,21.4844933,19.4807682,0,10
115,9.6723514,11.211883,11.8265098,10.0288412,7.4902749,5.1594437,8.2046766,8.4479543,7.6382868,6.868239,4.0941229,3.3145622,-661.1752922,531.0048218,368.8425293,237.8079071,114.2618637,103.6782684,85.3010483,67.8575516,61.7206154,62.0303993,58.2653656,54.0321503,45.122242,126.6286774,132.7649078,107.2176361,96.4388351,95.7396011,71.4443512,68.3014221,54.8155861,54.5768089,49.4874992,41.5400162,16.1940804,112.8610611,113.2217331,82.395195,3320.425293,3318.858398,66.7335892,52.2029343,38.2809143,41.7102089,36.0151138,36.8741074,43.6232643,32.5670509,28.6094418,25.8990746,24.1642895,24.5617447,22.3827457,22.9710579,22.5697403,21.1048985,21.4949551,19.3640003,0,10
116,10.3287941,13.6680125,14.2652954,12.1585747,11.2306516,7.517694,8.5473421,9.2949463,8.261822,7.1941337,5.5110032,4.2111812,-661.1752922,507.0324097,350.678009,232.908905,113.5933228,101.590126,83.7208099,67.6522064,60.3406792,58.7217216,54.6717834,50.3779144,43.0745544,127.4480743,134.0999603,107.8492279,103.4533234,101.5189819,73.632431,74.0683899,55.7873306,56.0073318,50.1348534,41.6801071,16.2239285,113.8099289,116.9175186,82.9217606,3320.42749,3318.860596,79.1526108,59.4188576,38.3157768,42.7230835,36.4592857,37.3821487,44.2448006,33.0254936,28.8916531,26.0748749,24.4261608,24.7032776,22.6667137,23.095459,22.538805,21.0940361,21.5167179,19.2186527,0,10
117,12.1706253,14.8572477,15.081965,12.0393017,11.3769073,6.6351962,9.2876408,10.4151995,7.6267308,6.7947401,5.1315284,3.8212261,-661.1752922,491.1071777,331.2296753,226.1943207,111.9194183,101.3060455,83.5967789,65.8967514,58.8468933,57.532383,52.9767876,48.4322777,42.1851578,129.4019012,136.0623474,109.1654892,98.2648773,106.7877197,75.0997543,74.8816757,56.6251259,56.9375191,50.913002,41.9157028,16.1908264,115.2583847,119.6667099,83.7443542,3320.425781,3318.858887,76.9416199,59.2172623,38.4580383,43.6781349,36.8975563,37.9899178,44.8625717,33.3403282,29.0513172,26.1455364,24.6466408,24.8193512,22.8341999,23.1882935,22.5198822,21.1081066,21.5084,19.0237789,0,10
118,10.6956436,12.5169301,13.1483706,9.6818208,10.5582583,7.0969701,8.5269184,9.118558,7.2720758,5.6286224,4.5193307,3.7134827,-661.1752922,497.0671997,328.5203247,222.5630798,110.1429443,99.7610397,82.8827209,64.8035049,59.114521,57.8752441,51.5059357,47.2835999,41.3328018,131.2277679,138.3269806,110.2211609,92.9166794,109.5944748,76.5576324,79.0832062,57.7759628,58.7246017,51.3982887,42.1669884,16.1216583,117.0965576,118.7927322,84.1209564,3320.424316,3318.857422,81.3851318,61.2398224,38.5436554,44.6500092,37.3708916,38.5892639,45.4779205,33.8235588,29.1756859,26.2854137,24.8796597,24.9513931,22.8006229,23.1793423,22.6416855,21.1188717,21.5199184,18.8658428,0,10
119,9.1711325,10.8208833,10.690675,9.2137277,8.5841378,5.5554771,6.6754153,7.2284828,5.9672255,5.4566316,3.988624,2.9173872,-661.1752922,525.8347168,346.6546936,241.5867004,108.7322235,97.9223633,81.0727158,63.3847351,62.9026985,60.857029,52.5970802,49.0387344,42.9298019,131.1171112,137.9346008,110.5441208,103.3758698,106.7364197,76.3945465,76.8427658,57.6309738,57.98629,51.3063583,42.5163345,16.1247635,116.3616104,116.6666565,84.5477905,3320.424316,3318.857422,75.1653214,57.4292908,38.831459,44.2222366,37.8032188,39.0445747,46.0524826,34.2262764,29.2563,26.4739037,25.0936565,25.0686054,22.9166012,23.2078094,22.7027588,21.1083031,21.5317364,18.7788773,0,10
120,7.9546992,8.3885655,8.5609077,8.4383718,7.4742288,5.3233405,6.6779368,6.2916547,4.9633193,4.9950845,3.6542061,2.8475682,-661.1752922,524.5841675,341.5432434,236.4478912,108.203743,97.0673752,79.6286545,61.6210594,62.0618668,58.5320778,52.3720398,51.0747719,43.9960747,130.2855072,136.471756,110.5736618,108.3465958,105.0320129,76.6528702,75.8016586,57.7173309,57.7612991,51.1731834,42.6084099,16.1192703,115.5102997,114.5719986,84.6661682,3320.424561,3318.857666,70.9426193,55.1369705,39.0671196,44.1009827,38.2183685,39.5106773,46.6517792,34.685955,29.4812088,26.6334496,25.3111668,25.1863403,22.9338646,23.2012081,22.8196964,21.1199074,21.5456066,18.7380524,0,10
121,7.6079932,8.7665774,8.3175365,7.8714573,7.8229753,5.4331604,5.9835286,6.0160481,4.7287815,4.3035037,3.6358622,3.0758288,-661.1752922,537.5143433,352.7420654,235.397583,108.0036469,97.3277893,78.9079819,60.7483444,61.9098091,57.9607239,50.7726784,49.1986084,43.3084755,129.3652954,135.1999664,110.544426,110.2659454,104.0235291,76.8975067,74.8388977,57.592617,57.7680054,51.6712723,42.7565041,16.0923195,114.7507706,113.4484482,84.4959717,3320.422852,3318.855713,69.9645462,55.3999023,39.3786888,43.8346939,38.6522675,39.8124237,47.2540169,35.2194672,29.6378384,26.801527,25.5130157,25.2642612,23.1551533,23.078186,22.9345951,21.1332779,21.5491085,18.7898254,0,10
122,7.4842882,8.9711421,8.9527923,7.8313724,6.680385,4.4952225,5.8451008,5.9452113,4.900982,4.0419001,3.2902858,2.3409043,-661.1752922,534.0215454,350.1912842,232.3249512,110.7188263,99.7771378,81.8231659,60.9000664,59.8769379,56.436348,49.5521469,49.6771011,43.9388199,128.8433228,134.4979858,110.6081161,110.0186005,102.9425049,76.9289017,75.0620499,57.9348297,58.1001396,52.0781326,42.9467316,16.1447239,113.9285126,111.613945,84.3879471,3320.424072,3318.857178,67.9387283,56.8291168,39.58255,44.4240723,39.0850258,40.1529961,47.8661232,35.5443344,29.8314571,26.9791546,25.6035366,25.3162537,23.3799477,23.1189499,22.9950695,21.1073227,21.560339,19.2688026,0,10
123,9.9697649,11.386142,11.3323879,9.0149395,6.2064342,3.9839919,7.6002843,8.2150373,6.235943,5.9510641,3.7668059,2.7804467,-661.1752922,512.177124,329.2675171,220.9003448,109.402977,99.0507889,81.4522629,62.4116211,57.4132195,55.4002647,48.7472916,48.3256073,43.7059479,128.9490814,134.8144989,110.7952576,111.096077,101.6202469,76.8996048,73.7611694,58.0276299,57.4065056,51.656395,43.1623955,15.9631109,113.9898987,111.7023926,84.5498199,3320.42334,3318.856201,67.7854538,55.4871635,39.7559853,44.2807541,39.4905739,40.645298,48.4681511,35.8184013,29.9894943,27.0958118,25.7002811,25.3929863,23.4413319,23.3829956,22.9776859,21.1229286,21.5641785,19.6600609,0,10
124,13.2304129,16.9221067,14.1509125,10.1060659,6.7642226,3.9049215,9.4212778,12.7699357,9.7258519,10.3274582,6.9750536,4.2135614,-661.1752922,487.7760315,315.2661438,214.5143738,108.498642,97.5140839,79.086319,60.0787277,55.7587128,53.9790192,47.6172371,46.8561287,42.6137886,131.4447937,137.7178802,111.4095764,111.2611542,101.3163986,76.3413849,72.2344742,57.5312042,56.7565727,50.7661057,43.2160988,15.7000942,116.5012131,117.2162018,85.33284,3320.42041,3318.85376,74.4634552,56.5221062,39.8926239,44.1431236,39.6988602,41.1814728,49.0774536,36.1958008,30.1660709,27.2122135,25.8243484,25.5076294,23.4509773,23.566082,23.0756168,21.0881977,21.575737,19.9970417,0,10
