Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
61,748.4269487,707.6332052,635.4122995,528.1164357,479.0686702,395.0636772,311.5287164,241.8018139,197.1927354,160.7844552,150.074948,126.3862432,177.8875891,155.0615777,184.8810513,164.614101,147.281654,127.2707409,101.2370844,82.0155656,69.6940155,67.3712348,56.2864484,50.7270317,311.7501912,352.083476,346.3888143,303.3247894,226.9763425,196.6544097,171.5225484,153.172871,115.7576014,102.7430738,106.8140348,92.0153328,459.0284118,509.2872075,470.7484373,432.6607531,414.2249028,359.2276031,343.3390703,316.3885325,271.0132648,229.7140424,204.548107,172.6194589,430.7984285,492.3632396,437.6140006,416.3145537,346.3204744,325.036244,269.5315667,222.899491,185.4119725,147.3639819,142.4244194,121.4099332,3.498986895,3.298515164,0.2626296,0.0972271
62,746.401168,710.0992154,627.438991,528.6026852,470.2862783,391.4740885,306.6395934,238.9568731,195.0448921,160.9358503,150.7455005,125.8871888,180.0967756,156.6625426,184.6224981,165.8218607,146.8470621,127.2631584,101.823445,82.3688547,69.8296851,67.8592551,56.9575277,50.7058604,309.9549793,350.1597339,345.5462854,301.5513932,225.1301576,195.6220748,170.2666349,152.8834842,114.6441964,101.6416221,106.0635506,90.1760002,464.1683909,507.784175,464.6145106,427.3069385,404.8186603,348.3539022,339.1836669,309.7919284,268.0677597,225.9266784,201.5230513,170.517011,436.3001795,513.4388593,450.4502139,423.5790379,351.3922269,330.1386825,270.6587574,219.18229,183.3364912,144.7104175,138.8296817,118.8350747,3.37263927,3.269966098,0.262445,0.0974117
63,746.8313805,717.407452,626.8649007,528.089241,469.3213043,390.6612048,303.961859,236.0782226,192.4854205,159.1909213,148.5211895,126.5610082,178.4477485,157.010875,183.849998,165.5823218,145.2311977,126.4189014,101.503942,82.2170929,69.6970127,68.0282394,57.1606809,50.4162037,308.1989677,347.8543449,343.1032622,299.6298032,223.5313947,197.4254532,172.11253,152.850993,115.8247662,102.7146581,106.3693497,90.587804,450.6929676,504.5140966,460.9468794,423.112586,400.7427608,346.0845251,345.0014311,317.0958752,279.7055123,228.3388499,200.2967448,170.0193196,446.5558329,532.407591,463.8299913,431.9022652,354.6899622,329.363385,269.0440307,217.665086,182.1064738,146.929324,138.9948105,117.9120114,3.465631122,3.421025167,0.2652496,0.0946071
64,756.9487715,727.756057,643.6769924,540.7459283,482.0478114,397.2691192,305.8201299,233.8957012,190.2824795,158.4039685,147.889575,126.0004426,178.1860686,157.8760816,183.1017023,165.6165712,144.3557304,125.8444952,101.3675249,81.8093532,69.3945708,67.5573062,57.1024141,50.409466,310.0892036,347.266288,340.935949,298.3470163,223.4243959,196.048644,170.3276984,154.196874,117.0563935,103.1210298,105.5397344,89.5723065,469.6630055,532.2836739,487.1488178,440.7077144,416.7002348,356.5979256,350.7995261,320.3515174,283.8878769,231.8241702,202.886848,170.5412599,426.9519505,518.0113778,455.0414732,424.2547853,354.1016664,329.6995125,272.9626839,218.1209769,181.4366146,148.1038229,141.0397514,121.3084323,2.829176019,3.156867875,0.2690468,0.0908099
65,760.5214286,744.276454,672.946665,573.6074803,520.204751,429.3669284,321.1640757,245.0356211,194.7686479,166.6237253,153.9705291,129.710683,184.7314946,158.9011162,183.2190648,166.3789292,144.2266191,125.2114095,101.5750138,84.4609265,71.0458747,68.7049821,58.220746,50.7729776,307.4811809,346.2334795,340.2370201,299.3034283,225.6103643,198.3464956,173.3428821,157.9931575,119.9669109,104.6814634,105.1971552,88.7663855,498.3686772,552.7335481,489.2325569,441.8587992,417.6309461,357.6906114,355.8009156,323.7737494,285.4299717,238.5415673,209.5969395,176.7355574,411.368438,492.2306325,433.4004294,410.0420741,349.5605736,323.6647753,272.972515,213.1160257,174.2569462,146.1273714,139.5822451,118.1036178,2.731130262,2.989495054,0.2714475,0.0884092
66,751.5049367,754.0347185,690.2265064,600.3883029,551.2905045,455.014679,337.2439065,259.2928996,206.9680813,175.7860249,160.2990186,135.9608603,184.7828746,160.2342877,185.9873599,178.7215512,147.779986,126.0858223,106.6650033,87.8206126,72.3805288,68.8327567,58.183315,52.020119,304.4763944,346.9153816,341.351533,306.5336527,232.4874094,202.6877162,173.8175634,159.5897492,122.4604163,110.7373719,109.4808242,92.3824119,526.6047823,579.2293408,516.1110545,457.2671654,426.4132723,358.9448723,349.9011865,322.3707642,282.8242847,233.2331898,206.3411226,175.3262282,399.5545552,470.1325067,413.4172059,391.6927584,339.4096491,325.2520309,277.1220941,216.9786702,173.6309878,146.376184,139.1323764,120.009744,2.746628904,2.951691071,0.2730402,0.0868165
67,753.0235456,758.8798583,687.7327918,587.9562953,543.517809,452.9083933,347.8156039,270.6618618,218.1303563,182.9210686,169.0459705,142.1795716,183.5841981,160.3732925,186.496364,187.432929,149.9067805,127.2262545,109.917685,91.8874817,75.0754073,70.2194497,59.5084195,53.4370055,304.2981444,352.4738446,367.3178583,336.9644103,264.7816946,239.5485912,201.8090149,170.6809088,137.6131712,121.9190637,120.0319909,103.7211816,559.5460703,590.7780228,524.8507155,462.0921589,434.9907296,371.1162333,359.895572,319.5726962,277.9588252,230.7779144,203.4810739,174.3947869,388.363716,450.7011668,397.3488168,373.4779663,324.7662109,308.0778593,265.3424525,215.7588031,173.18822,146.1599444,135.0550503,116.1126576,2.78301702,3.13255411,0.2727632,0.0870935
68,756.9950676,748.0735779,674.1237117,573.392306,532.0805485,442.2062542,342.0747335,265.7999278,214.0027685,176.5745118,165.5737406,138.3521083,180.7820752,159.4653613,184.5603197,181.94098,147.7927354,126.4599944,108.5484609,90.8168511,74.6743566,70.629456,59.2120969,53.718453,329.2954668,391.5445995,399.4287449,355.8764144,281.9104755,258.80831,218.8429981,178.2792895,145.9804917,130.3856202,128.3762753,110.9467279,551.1939362,590.5219322,533.8516784,467.2495021,452.0130391,394.0266394,384.1878829,335.3741727,291.5689263,239.1712332,210.0097812,178.5877173,379.5329654,435.8500081,385.1517499,359.9991448,314.2648103,295.7054536,252.2320621,204.996486,166.5427055,140.6764088,129.7554139,111.1591085,2.885105901,3.537574376,0.272567,0.0872897
69,755.3470298,733.6992931,651.4362437,552.1932595,509.3275197,417.8467978,324.9115847,251.5913823,204.5584878,167.7381617,158.3405225,132.4012085,179.3412566,159.2282995,183.0695222,177.5779848,145.9513333,125.6144439,106.8342041,88.7042227,73.5419693,69.4458939,58.4653191,52.563557,370.2371436,419.0358473,412.0473299,359.1117616,280.9898088,251.2560492,212.8981216,177.551221,141.3918761,127.5586368,128.1537493,110.6714429,512.4594923,570.0553191,531.8782549,469.5777615,453.1910303,401.4864038,390.4955142,341.0528593,296.6348981,242.162873,209.9484621,176.9168457,377.7879765,431.6998749,378.0526427,354.5462229,306.2045254,290.7022929,249.3591616,202.6905704,164.7700822,137.7566229,127.0105745,108.4529296,3.016170504,4.201732318,0.267431,0.0924257
70,762.5119585,741.671375,649.4318869,549.3841642,500.4308541,410.5648677,321.4301395,250.1515008,203.4940822,168.7594082,157.0594761,130.0113281,179.3381663,159.4740047,182.3205177,174.9447138,144.5200366,124.095951,104.6499036,88.3065632,72.6399232,68.3190273,57.1769985,51.5080575,374.150293,421.1687053,413.6366852,356.4427394,276.866646,244.3030373,210.4530258,179.3919864,147.1505401,137.0572408,137.4350332,113.4492919,477.1389428,551.4271812,526.2401985,466.0514917,451.1441103,398.73655,388.4781283,334.977067,291.4429696,237.8086252,203.448096,173.2090875,375.1575692,427.2737886,376.1318827,353.919923,301.3676801,281.6821203,240.2694879,196.7030311,161.0928962,134.6617856,124.4289406,105.8955024,2.652626271,3.903692618,0.2675695,0.0922872
71,765.6839323,732.1530605,646.0240261,546.5805019,500.2485286,411.1293126,317.7417198,249.511532,201.4186854,171.0123383,159.6964631,134.1397843,178.5500359,158.8123553,181.0079533,171.9456238,143.1747396,123.3124051,104.3809621,86.3625227,72.0050806,67.2321255,57.7198469,50.4482986,367.1249637,413.654897,416.9342958,357.7407699,276.5946923,246.2123332,215.8231669,184.6932486,151.8216986,140.3481384,135.073628,113.0382718,466.7254161,531.470165,507.8544706,457.9429331,441.486063,387.9564918,381.4968106,334.7658457,294.1210158,240.271281,206.9149471,177.0207602,372.0283992,420.9115892,370.6062172,350.78284,298.9672435,276.4164039,235.3773759,195.0535455,161.204698,132.1982138,122.951829,105.0715475,2.491238238,3.590437207,0.2696008,0.0902559
72,764.027813,738.9116815,646.3329966,545.8668015,498.1761164,413.7048237,321.9370621,252.0922914,205.5205182,175.2654823,162.7904675,139.1708326,178.9195732,160.9290598,184.0326551,173.6093773,142.8699841,123.9327986,105.6293216,87.4151736,74.7710382,69.8568123,59.9102381,52.357526,372.6371215,415.6316989,417.1359695,362.171263,288.9108039,255.3334995,220.1894345,190.5583733,153.5679493,140.2506038,138.2975996,111.8960015,497.7388611,536.1348509,506.2163742,461.0224384,447.6734627,391.8131001,387.2397729,343.8556602,304.5541863,251.5869962,217.7941002,189.5929828,367.3277318,412.7648645,365.8535564,344.9997106,294.0223283,272.9589579,230.4329182,190.5784356,158.7390426,132.331917,124.9940383,107.0955041,2.943394272,3.723300168,0.2712513,0.0886054
73,762.0815373,747.1240546,651.4396014,549.7981867,509.6082144,427.5380164,335.3916663,262.5370826,214.9024017,183.0755281,170.9009169,149.3451611,179.5095519,161.7621143,184.6616372,177.8869941,150.2956989,130.58471,110.4237757,90.6789469,78.5367383,73.2810746,63.6420376,56.5052175,361.3161297,421.3990497,420.3181821,371.3486056,300.9467949,275.5826177,241.2455454,200.4017989,160.2864212,141.226838,141.2081495,115.1488126,486.146543,532.5331022,498.0343045,464.4427438,451.5201925,395.7802229,386.9229226,341.689689,298.2925231,246.5896082,214.666325,188.1639991,363.6687617,406.6615126,361.1840132,342.4751888,290.3176052,268.237554,228.1121575,188.6305893,156.1578642,129.765163,124.3771371,107.608393,2.775267699,3.457417383,0.2710897,0.088767
74,767.7778282,765.1808401,672.7829432,576.5793084,529.1925243,450.034336,357.1884719,281.1989328,228.6205557,189.1782618,176.1929289,152.9652873,192.8814683,169.010401,189.0498073,186.1639138,163.5206451,138.0430716,120.4740045,95.9102982,85.1848673,77.9839994,68.340491,60.3632495,350.9718561,414.2297369,414.8647567,362.822305,296.1626928,276.4967482,238.6524386,196.6621353,155.5820825,137.1170976,136.5536708,115.1053585,467.5839602,517.7766699,489.0874789,459.277126,441.0948438,387.6864646,376.7440673,341.4029953,306.3672806,252.9821933,217.6051766,188.0949539,360.5132643,403.9867274,361.2450958,347.0370496,300.7692396,280.9761823,233.3784801,190.1324261,157.0573923,131.5103248,127.307884,110.6263575,3.148582815,3.320319121,0.2719091,0.0879476
75,768.62978,755.9639192,663.4680939,576.6574256,524.4056549,442.2302031,360.1549418,291.1775536,236.2168624,191.4809488,177.2947052,152.4161795,281.7118088,257.784011,259.0554392,234.0393223,185.6311762,162.2137061,144.5882866,125.1993435,98.6383532,88.7753942,80.4542468,69.5611364,345.2777589,402.1317867,401.9230048,353.4871273,289.8504209,265.2448693,228.9970436,190.7013416,151.4010906,134.23476,132.417879,113.8282357,458.7313909,512.1159181,479.6015118,455.1386846,431.3251469,376.2670119,360.9202118,329.9909342,293.7601793,248.8642186,215.5826482,186.7985227,359.2083532,403.0540474,371.3458751,364.2893446,330.5064547,310.8606272,249.4407498,206.5040922,169.6015053,140.2276794,133.7220635,116.2439294,3.754040634,3.259456277,0.2726709,0.0871858
76,758.0061943,725.4415225,638.2122908,552.3586589,501.3268745,424.742289,345.36862,279.0870022,227.3581458,187.788774,174.9843283,151.4768604,303.0035005,275.0014464,267.7084654,241.2826458,184.8735048,163.7857181,144.7595394,125.881639,98.6242187,92.9215564,82.5641647,70.2804761,339.9702768,391.6936438,389.4374331,345.2116986,282.6897143,250.9875999,219.3825562,185.957041,147.5056481,131.0791323,128.4997754,110.0237627,450.2200187,521.3384942,477.5965436,453.2733874,426.5213488,368.4423006,349.3068257,319.5079835,277.3972364,237.1787265,207.0319635,181.2554247,358.362373,427.4751854,423.9156694,423.3957751,387.2800523,361.9934773,295.8701243,241.9013145,189.5500184,151.8703816,141.9068198,121.3953371,3.273919659,3.008161751,0.2723246,0.0875321
77,755.0027527,717.0523282,632.2103569,540.9308625,489.277935,412.7171896,333.6639952,267.9328267,219.2064564,180.7732007,167.4007016,145.1393549,278.1625413,250.5522544,249.8575409,226.455389,176.4497834,154.0408891,136.2536395,115.4817778,92.5928202,86.928203,76.4761452,65.2006884,335.1454803,384.4298325,381.1822059,338.7156007,274.043524,239.0251624,208.6638816,181.1112508,140.653715,125.2498979,125.577056,106.1079025,446.1632165,530.3272333,488.2111437,457.3332592,427.0905466,364.9769205,343.9853936,312.3528479,267.8562221,228.7350406,198.9269502,173.0168185,366.7889588,464.2973716,478.4013363,462.9869977,398.0521594,367.2363621,295.6578274,235.8760373,185.9814158,150.5545486,141.0071586,119.438929,3.948447513,3.455848753,0.2750254,0.0848313
78,758.0963052,729.9927274,642.3998265,550.1712778,494.2455169,411.1548134,330.0533603,265.3892073,218.8946095,179.8132039,164.4476921,142.1357889,264.1317899,235.5481332,240.1239372,216.8435361,171.4047028,147.465143,129.7170723,108.7471858,89.5191463,84.3653477,72.5430094,63.4215013,330.4515727,380.5557754,377.1692002,337.021237,265.5444222,231.6543847,202.0182212,177.7749221,135.9436898,121.3668633,122.2063282,102.6641274,448.9736138,529.0238778,496.4017375,470.4685648,445.2523196,380.9139269,365.3191883,322.8969311,278.9597809,236.7647196,203.4613899,173.157774,371.0773872,485.7586853,510.0327697,463.5735709,389.7051405,362.5966468,290.2088442,232.6497833,184.7247423,148.969153,139.4238037,118.9178884,3.604108119,3.413966332,0.2766874,0.0831693
79,757.9107916,724.7424783,648.3444186,553.4359734,498.926232,415.0447484,330.9068195,263.0395412,215.5696966,177.2622727,161.6942219,138.5178135,250.7759579,223.9498446,233.6855005,211.2527269,171.4766309,143.9186384,125.311168,105.2252614,86.3290607,86.0369547,79.4526719,68.1257611,324.5961897,374.16044,371.9471159,333.346084,260.0145661,226.3438337,197.9702537,175.33994,133.3183191,119.5755365,120.1657748,101.1725732,449.4154426,517.7868447,485.2138857,460.9035634,438.4558314,375.8934391,357.6949428,322.4339255,277.178145,236.4861429,201.3364338,170.3029223,403.2644181,494.0229421,519.6176048,471.8005321,392.7677993,366.0330656,291.8056017,235.4225576,189.6637693,150.6760308,141.9170448,121.4503823,4.300873155,3.515613556,0.2761449,0.0837118
80,754.0071561,720.862147,643.4430297,554.4112052,504.8219847,419.1734718,333.7089652,262.1313765,217.0961763,178.87419,160.9075713,139.1374698,241.9187575,217.7715849,229.3003541,207.5925626,171.802955,141.7265855,122.0561219,103.659435,84.9221347,84.2482314,78.5901598,68.5690225,320.6707147,370.7092768,370.3863387,329.8463934,255.9062997,221.7995229,193.2349821,173.3761599,129.339748,116.0787393,118.4606442,98.8702526,439.1564095,510.1075637,484.4657525,462.2675736,441.950997,377.3231524,354.8378303,319.7443276,272.0177691,231.9736645,201.2226586,174.459358,443.0027384,487.9122541,499.5786112,450.5434697,380.1853011,356.3492757,291.257433,236.9611496,194.9319457,155.8270305,146.5608749,124.188611,4.43395932,3.999535911,0.275891,0.0839657
81,741.9917153,712.5466514,637.1567018,545.7657561,495.9820106,410.3849524,326.7243195,256.5384086,211.7528355,176.2879407,159.3012734,138.0290544,238.3086514,214.3313735,226.5090747,203.9282431,169.7723618,141.2277429,120.5822946,101.564539,83.2682833,81.0663596,75.718327,66.1433603,321.5226842,368.5747257,364.5054941,326.8235088,252.4477166,218.1688222,189.9119936,171.2687558,126.1248233,113.0938875,117.4253671,96.1561185,429.7356362,495.1513361,474.4122645,455.2783861,439.1873289,371.9687422,346.1072907,315.5488335,271.7506811,229.9439311,198.5578339,174.0602166,471.9227897,490.6248014,494.6264147,449.0263394,376.3197702,346.7589176,284.0853809,228.0105289,191.8043062,154.8646829,146.0616922,124.659468,4.207881303,4.02981047,0.2739866,0.0858701
82,746.1590884,709.6961507,629.9353444,537.961975,479.7206459,396.5752118,315.5661321,247.9904902,204.0124645,169.4697057,153.2845445,132.7148899,235.812948,211.0886333,223.1363197,199.8524476,166.5923202,139.2428082,118.6582477,99.0598397,81.7826354,78.2723531,71.7218159,62.4808365,318.4662256,364.7335818,357.9314872,322.8988187,251.4476986,215.9154621,186.6167137,169.8975249,123.7910553,110.5475869,115.7508706,93.5995111,424.744052,482.8431077,460.7726511,440.5454423,422.5322169,358.4702737,333.3872314,305.2993823,263.1816782,223.3212692,193.1952486,169.8437388,495.2311601,506.3090024,493.8631269,445.4707244,379.5517522,344.3520966,279.1220417,224.1766198,185.1250766,150.8939919,143.0347478,122.9320414,3.79716729,4.079379178,0.2762142,0.0836425
83,755.2040618,708.7755598,619.7765898,524.1151292,464.816653,384.7068247,306.7077685,240.8765226,197.7347348,165.2217962,149.6392499,129.2875777,232.4543755,208.6133782,219.5536915,195.9141,163.7383209,137.4460513,116.9759634,96.9027485,80.0177178,76.2930629,68.9041725,59.7241358,316.4211603,362.7364054,353.2217314,320.5417465,249.1495557,213.2075047,184.1250187,168.3660821,121.9603694,108.9977855,113.892118,91.6805836,431.1021622,484.7432184,457.8633644,434.9288859,415.4088592,354.3071087,330.9595432,300.3059912,257.7442215,218.9740024,189.5820789,166.4026179,510.6791765,525.7580349,488.998486,439.546071,365.7147098,331.2926772,268.1426755,218.6517447,177.9129789,146.1271592,138.2218843,120.1624008,3.809296662,3.877182771,0.2746099,0.0852468
84,751.3243569,695.2358553,614.4991405,513.7880526,458.6265981,381.3734519,302.2755849,237.5513518,193.9594549,161.6754215,146.2698579,126.0485314,233.4658911,207.5021337,218.266128,193.9662045,162.3856586,136.5766114,116.0948968,96.3211069,78.8991888,74.9824675,67.1133112,57.8472609,315.7478701,360.7798149,350.7731611,317.5064902,246.7796143,210.6942414,181.7198107,167.1382637,120.5568388,106.9563723,111.9618094,89.6918605,465.4945805,489.6189787,461.550691,430.7072488,407.9141487,347.4560236,325.7163247,294.6859991,251.6114962,213.4025637,183.0761877,160.3851229,529.7631535,547.4221903,512.0870703,464.8513098,378.4697713,348.3969475,276.4503635,222.2317449,177.7515312,144.6462266,136.4834221,117.5018241,3.986183337,3.637339244,0.2783494,0.0815073
85,744.924644,684.729143,617.7153035,519.2239749,463.7481694,380.2206978,303.6694057,240.107581,196.4494834,162.5494861,148.0727114,126.164075,232.941417,207.1877506,218.2190342,192.7903778,161.3634159,135.2054728,115.2182814,95.5878079,78.4127413,74.2570675,65.7849542,56.7418242,313.5229329,358.8720397,348.9856136,315.2565338,244.3107537,208.2683868,179.3976544,166.3055879,120.6974192,107.3482861,110.9729865,88.4123528,488.8443879,493.1786806,463.6177432,429.7569167,407.1782912,348.5249168,328.9693952,294.1765351,252.9561961,214.3007655,184.1231595,162.5587136,544.1150404,558.2506578,514.7806066,466.654564,379.7629769,354.3174414,282.8989701,225.9691961,179.9078381,148.9807619,140.2633743,119.6319162,3.438340035,3.530672404,0.2796651,0.0801916
86,748.8638286,694.4355533,625.3040821,527.5516818,482.4696139,395.1679332,313.7684396,248.2272267,204.8582197,169.5887012,157.0494937,134.5735694,235.6108298,207.0018002,220.2867522,195.7423204,163.3494347,136.778004,115.2026416,97.4350617,79.5417457,75.5157035,67.7804689,58.0446,311.1699121,359.058587,349.5697275,315.9259508,242.6827255,209.0906091,179.35262,165.6248162,120.5609421,109.8679871,112.5735771,90.195877,521.4654079,517.0287176,481.1854089,452.7838901,435.2602309,367.436377,350.3898474,308.7604251,269.7969714,227.9497737,194.9993049,170.7737884,536.7212665,558.6775301,521.0033395,472.6982033,388.8468991,360.4163496,292.1713961,233.9483871,183.4344713,151.2495271,141.8965388,120.9246723,3.510105486,3.75843748,0.2816041,0.0782526
87,753.0764524,704.3045085,627.5459919,526.9082696,482.0793141,392.9571589,313.7203704,247.5432015,204.7566415,171.458537,160.7850205,139.4845541,237.8119573,205.5289955,220.3253646,200.5871522,167.9530461,143.0003339,119.4792199,101.9916743,86.7766187,80.433116,70.2423589,59.5823673,308.8630188,359.7022993,351.074009,317.1413479,244.2372408,210.2708579,179.2005504,164.5630569,119.0466538,109.4987448,113.6702834,92.0342865,537.7248159,544.7038834,507.1673851,475.9979275,466.7124488,390.4651021,365.6616812,315.2567397,271.9301965,229.4184438,196.9738428,173.2070486,505.9427246,545.5733445,518.7953235,469.9916869,394.9751883,360.4294079,289.1821119,229.277737,182.1095772,150.5399695,140.8817859,121.4401785,3.13679037,3.495221366,0.2838086,0.0760481
88,754.8810154,707.7535835,634.8525375,538.4083025,496.987513,408.0577626,327.7045996,261.6679102,218.0562636,182.7048912,166.9714958,142.7475067,235.701955,204.5570786,221.4461544,200.6216336,169.923518,152.3392269,126.2740549,109.3177587,91.8757333,84.3946453,72.8875753,63.0222956,306.7958462,359.4169515,350.6605607,318.0722391,245.1686975,208.7370517,179.3207175,163.6370123,118.7392664,107.9559615,114.3494438,94.8107486,571.0480767,562.3658564,522.8820989,498.1577529,488.485933,410.3088458,376.233393,321.6313714,277.6099378,233.590711,201.7160416,175.8348803,487.637526,529.453124,509.7051412,461.464802,395.1998398,354.3887402,287.4098456,225.9801825,180.1401884,149.0785487,139.795778,120.1612749,2.815025085,3.44157422,0.281708,0.0781487
89,761.086241,715.0070993,637.0893067,549.8582054,509.0870369,419.3422543,335.8380542,265.9901163,219.975614,183.8749896,168.9393846,143.666949,234.6053786,205.1338415,220.0743939,196.9054335,166.0721766,147.5282509,124.0842117,106.6574547,90.105331,86.4426511,73.9072982,64.3754446,303.6620662,360.4534091,356.6446902,322.4139713,248.1355541,213.3252175,182.093106,165.0273225,120.4296271,107.966264,114.1362706,94.0336393,584.5530694,572.3066135,535.194499,512.8397049,508.1194378,425.7334789,381.6213478,325.7965208,282.7268292,236.0358088,204.7506816,179.311063,473.2495979,508.5720339,491.940528,445.9232228,379.941711,340.0049789,283.0638748,224.7045604,180.8512016,151.3859994,143.4091357,121.3722984,3.125671779,3.708711909,0.2815811,0.0782756
90,762.3700629,723.6893574,642.1355174,557.6694713,517.8782268,433.6922805,346.9695293,273.6624674,222.0692322,184.3504552,168.3834123,139.3410306,233.3187142,205.5113887,219.9937148,196.5540243,165.3579326,144.8386456,122.033623,104.1739362,91.1816571,88.3982572,75.6208875,66.1433534,300.969208,360.4084302,358.9523531,323.773421,246.5445967,220.1431452,188.7970913,166.2948196,123.5169403,110.1947268,114.8329446,94.6280041,585.9015156,584.4247802,553.9662159,527.1223884,511.7900071,428.3067857,391.9741194,339.2663274,298.4717381,247.8986103,211.5856264,183.5632882,464.2757857,505.8032693,496.9098642,453.3054692,389.048359,345.1721025,286.98909,234.8715501,190.4381933,158.8519594,149.3237141,125.0471926,3.518191734,3.83530035,0.280323,0.0795337
91,758.2651939,722.4952368,640.2940705,553.8506494,510.407492,425.4544023,341.5274508,270.0895813,218.9927441,182.9170064,166.8188662,139.3318867,232.0703528,205.5919785,220.0390397,197.2722528,165.4167535,143.3752551,120.0127141,101.5207794,88.6147783,85.8961513,73.966977,65.0805876,298.8604236,359.2063157,356.8806413,322.9809619,243.4822524,216.1861404,186.1592777,166.7913566,125.4731451,112.7399232,115.2566693,94.511698,577.8017367,580.6349062,551.6749434,520.6830125,504.911437,424.1963412,394.7103417,342.5436782,303.1050342,252.9872738,217.8323274,189.014492,459.2508116,505.1876922,499.2915588,454.5911799,386.7254161,351.1998815,289.902885,234.7088802,190.8926065,159.3243814,151.2993128,128.7456343,3.148919742,3.612398027,0.2800229,0.0798338
92,754.6213156,713.5821599,624.2994754,544.7110303,501.9053519,415.0155734,334.2173478,264.5253292,214.92886,178.9614521,163.3920555,138.0745974,230.5818265,205.4216735,219.4098202,196.6207046,164.5217458,143.2123812,119.7578076,100.7765705,86.137879,82.7945647,71.026768,62.0740372,296.5075655,357.8452974,352.5168915,320.2133562,238.5820098,211.9376337,181.877716,166.1330424,124.0966421,113.2703189,116.9779385,96.672855,560.9883617,567.0527749,539.0595391,512.0688142,489.5352941,416.4020143,387.6904954,338.8670324,296.7038794,256.9846534,221.6347106,194.1523556,485.2215668,523.0759057,499.7768594,455.5895704,381.5058305,348.1549416,288.3497444,232.9534732,186.4938829,156.4552033,147.2461759,125.0435425,3.605792754,3.705260923,0.2781647,0.081692
93,756.7381979,707.9421514,613.1324046,528.9269883,485.9500928,403.8801724,324.3596483,260.6855978,213.5815027,181.8142822,165.9243673,144.0073396,230.1591644,206.136775,219.5984555,198.7352568,164.9075871,143.2524977,120.0139269,100.55835,86.7208516,82.5439019,70.7803222,61.1004509,296.6871377,359.8720754,350.0750915,318.8194085,236.8129889,207.2444545,178.5236479,165.4309368,121.0348013,112.8654473,116.3387129,94.8808563,553.1841856,577.0428002,538.7443593,514.8300086,489.510064,415.7023036,386.6272965,335.962481,291.5286801,255.9371841,221.6621345,196.4034165,489.9030774,534.931585,501.8163837,457.7166532,382.4759448,353.5331625,292.5461774,238.605337,189.1188567,160.4811368,147.2448078,124.7816513,3.779647086,3.904633796,0.2760641,0.0837926
94,765.5896877,720.0246857,624.9916046,537.522596,491.3698294,405.4560644,321.8311336,256.6152007,211.871253,180.3677345,164.9896373,143.9925136,230.9751103,206.5953711,222.2835261,201.7253094,166.2233643,142.9445025,121.8384978,101.3047019,87.2923607,83.4352716,70.9105357,60.526494,296.6904741,362.3341729,353.5400789,317.2103092,237.1824655,213.0072136,186.0938717,168.1955212,123.2553069,112.1105316,115.499373,94.4687055,552.6217613,576.7873745,529.8407736,508.6535097,479.0808374,400.9669819,375.5785521,331.8409215,285.2431881,247.1031608,213.3235847,187.1883224,493.8377698,555.4126326,521.3966203,477.5301637,392.732754,361.9715051,295.5762784,241.9487063,190.0511933,162.2941008,148.5145262,127.2068456,3.887800653,3.586045043,0.2746561,0.0852006
95,771.4940998,719.8378608,620.8008407,528.1403555,484.3832809,398.2777713,317.1738572,251.4741208,207.1106559,176.6454572,163.1254644,143.2191568,231.0130111,206.4803435,223.115311,204.2081651,169.5861942,145.8656423,123.2560135,101.5110207,86.8147067,83.5518408,71.5205776,63.5533015,295.1514867,361.218966,352.4756184,314.0313073,232.882862,208.6754581,182.6998565,168.437039,122.5952543,110.1858644,114.3321139,92.7079425,551.4118413,562.250742,518.4481879,494.9859139,464.9641149,386.4829888,363.2417431,323.2814659,280.9398616,241.8010263,207.103708,182.2934398,527.2462545,568.5570148,532.8733299,481.4541953,394.098,358.4041769,291.8627676,239.411251,189.1509894,161.6913311,149.4485091,127.9023902,3.938339703,3.813966982,0.2735481,0.0863086
