Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
10,437.8838309,377.2628223,290.4142134,234.9308635,204.1417052,158.5489933,112.874132,95.520613,80.1703144,72.4656544,70.0565048,61.4608641,106.9435632,72.5769148,64.4135024,61.2841132,51.6744611,44.2909254,38.647769,37.7198367,34.3616863,34.4744107,37.5689334,35.3772488,114.5965092,173.0057949,188.1493048,163.2121604,113.2793417,90.3669025,78.9842304,64.4873015,53.8864941,53.0563863,52.3058295,44.4401182,224.2106297,201.5425109,176.8093131,146.1658453,150.274172,139.3506989,129.1399149,108.8967789,103.4307679,86.5427786,75.8381954,69.4018297,103.3575961,114.0200207,107.8035425,100.6512714,74.3779743,72.9137681,59.3159594,49.6941053,47.1714873,41.9456918,40.4067609,35.6112136,1.952491965,2.240631092,0.3390124,0.0214214
11,453.3119342,387.8460861,292.45715,233.9282244,203.2039891,157.6096953,115.6272329,94.7857972,76.0370793,68.2615014,67.5756507,60.5102364,117.3812978,73.6473787,65.9306818,62.323683,51.4393932,44.0150732,38.3477714,36.6312832,33.6240818,35.4991178,35.5494203,33.623818,115.4664186,197.6918568,211.2802617,177.8804905,125.7335525,109.5374517,88.6889296,73.2501254,64.0937465,60.2149588,59.3798718,51.7907838,256.9582434,224.5486691,194.5042937,160.2187196,165.2509695,149.138174,137.2737467,115.6609584,113.0914215,93.1294695,80.0903731,73.3639384,105.816328,118.888666,106.4512511,97.2086811,72.3098426,70.9003489,58.9243636,48.6756127,45.9836021,41.978742,40.2852744,36.3833556,1.787397735,2.295690005,0.3387354,0.0216984
12,474.7982293,402.5327236,293.6450809,233.5167991,193.8053662,149.6269791,112.3836894,90.3639532,73.2961564,65.3222363,64.2140614,57.4145538,112.4610228,78.6770198,70.6493995,64.317926,51.7870761,45.0551827,38.4315753,36.700699,34.9768557,37.7077797,34.150702,31.8307019,128.3737477,244.3132901,248.3531212,200.38626,146.3225221,141.4585694,109.4019708,83.5499379,75.6218854,66.7061013,65.0906065,57.4143451,237.4185032,222.6969326,192.4804474,159.32124,159.7950053,146.0337487,132.3956825,112.0629333,106.8272536,90.0219354,77.7227605,70.4985573,106.7729753,115.605372,101.6056136,92.3185772,70.2266201,67.783532,57.2815785,47.7773962,44.7169639,40.7210581,38.8304826,35.1050743,1.917788484,2.443768677,0.3380083,0.0224255
13,495.2523702,428.206757,313.5004883,250.2869973,202.3609499,158.5051393,118.5530145,94.4268775,77.7182728,68.32412,64.4964675,57.9003102,108.9329469,84.150756,78.1916529,71.0107507,54.416457,45.5243277,40.2398971,37.9702862,35.7013533,41.6579378,35.406299,31.8553408,173.5274592,279.2077363,271.1168248,211.3318662,154.5444494,157.4328571,129.3578723,92.2764215,87.9535551,74.6439173,72.180308,64.1469174,223.3628816,220.6862486,190.8780444,157.7353014,155.7667678,144.1624884,131.4854505,110.5277041,104.635813,89.5569617,77.2788254,69.3552581,110.9207515,115.0853531,99.6421948,90.0993119,69.6573841,66.4433993,56.4544472,47.4082254,43.9969361,40.4139138,38.1159907,34.54075,1.953839673,2.52235704,0.3340957,0.0263381
14,516.7692901,450.4624391,327.5984454,266.8724178,212.7188271,163.3507973,119.9480952,96.3395359,78.283854,69.2571001,66.6102919,60.7563415,112.3840898,86.4184685,80.8081856,71.9879036,55.3878882,47.098902,43.9148254,39.8497601,35.5651258,41.1194407,35.588495,32.8015208,220.6430781,289.556964,287.7312849,220.1750107,157.5430493,160.5565132,134.3877828,98.5720767,92.1854118,79.0926326,78.3432182,67.7389215,215.6491913,213.0845342,186.9499756,160.5845915,163.8058114,153.0105459,137.0817412,115.4047892,108.9497969,91.5313387,79.3485473,70.9076372,113.8199375,123.2027044,110.4068899,104.2557821,77.7980008,68.6921682,57.4792023,47.8819652,44.1135155,40.6674059,37.9051403,34.5611421,2.282343498,2.61804347,0.3313488,0.029085
15,533.4059765,463.3973582,347.0331775,290.9547427,234.7920615,179.6309466,136.8455125,105.5271324,87.4195188,77.4972106,73.3007707,65.6271024,127.5772297,106.5943177,91.9534419,84.7476807,59.4440403,50.5466332,49.2636649,43.0353607,39.1515197,44.6585073,36.8424089,33.6098499,246.5008278,319.6292404,322.5142142,253.1375347,182.5319664,187.4116458,152.2623365,108.3802834,106.1560845,89.2320313,85.5949354,75.0950509,211.2399144,205.6709143,184.076964,159.0576052,162.3019619,151.3376718,135.0637479,117.1824964,111.7587394,94.8988933,82.2973208,77.3153891,115.7941896,130.2512146,116.9064019,113.1078519,86.0711445,74.3152547,62.7352122,51.5924221,47.3771121,43.3681722,39.9098095,35.4884187,2.346022701,2.629808195,0.3309563,0.0294775
16,534.0727757,465.9696836,357.8440702,295.026051,239.2329256,187.9349808,146.2259822,113.2081816,95.6952264,87.1041634,81.3649884,70.1225095,147.3826217,130.0803644,122.8190264,116.0486377,83.098956,68.0687991,55.5170479,47.7705129,42.5958351,46.8333324,39.0082615,35.6760986,260.9919211,328.5553165,340.2449873,266.7417387,198.8078326,203.6735867,165.225965,114.8074323,116.7468195,98.3135327,91.0262757,82.972084,207.8267986,201.9004474,182.9184933,159.3592718,166.8761094,152.7923572,138.6167519,121.4026545,115.585998,97.240691,83.867354,78.2394451,118.6247263,138.4153188,131.6868529,123.7002891,92.439314,78.8428465,66.3800017,54.31411,49.165933,44.5177529,41.1978067,38.1307322,2.434971429,2.731769145,0.3293405,0.0310933
17,548.1146056,482.2185709,379.5107463,320.7379072,273.6971751,219.7213788,166.1341708,127.9352852,109.6777356,96.5721214,87.923925,75.0744387,146.0551841,124.9619816,124.0007215,126.9887634,99.4978247,80.7574915,71.2813446,63.1764829,56.2479087,55.8444412,48.5749094,45.5595792,253.4715816,323.3291515,338.5940475,263.9357065,201.1566781,208.0541271,174.800676,116.2909419,120.7905583,99.9096768,90.9498605,82.237341,205.335674,198.3414851,181.2133731,162.6408594,169.5505748,155.1778308,147.4759825,132.4521891,125.3946941,103.8851752,89.9728048,83.835486,121.0306038,139.4256354,131.9290287,131.2265068,103.3801602,86.9474934,74.496918,58.5695515,51.4126379,45.6426826,41.8150294,39.0394476,2.193731697,2.521102136,0.3280594,0.0323744
18,564.2747129,494.9883502,392.247368,332.8259122,275.3862967,226.8950249,180.2314299,142.3131671,119.5744118,102.279332,90.5980104,76.6477597,150.3196238,121.3031606,118.9507805,124.9611391,96.7458416,77.5327885,68.4197446,62.2443887,58.2913282,57.0254007,48.1643947,46.9443446,267.5980375,338.5388183,367.2060414,283.2542971,214.9330969,223.9586998,183.1058744,118.958063,124.8600387,103.8495779,94.8254214,86.7895317,204.1439686,198.2102432,180.214296,160.5969841,169.1472804,152.5731353,148.6865328,136.2319935,126.2795856,108.2060417,91.12295,83.807501,122.475298,137.2490112,129.092179,129.2489586,105.293112,90.3237042,77.3795286,62.9516353,55.0474828,47.5795479,43.4817144,39.8040627,2.246966163,2.620553278,0.3247585,0.0356753
19,568.8873795,491.179799,392.6257078,326.641052,265.2590696,219.2389017,174.2391417,136.8590816,114.9034887,99.3997608,90.0053492,76.731721,146.8719459,118.1745887,121.3947973,120.0554816,93.0365962,74.260018,65.1656312,60.284996,56.8096767,54.8850829,44.95415,44.7265473,305.0935195,363.6371002,389.5928883,306.7183489,236.646031,247.9956465,202.6241409,131.6860373,141.5980946,114.3129823,101.8449503,90.7879276,205.8828915,202.5721503,185.8008377,162.9092047,168.7755654,152.451011,149.362827,140.8031778,126.9579505,109.254996,92.0542728,83.633427,122.6633338,134.9857365,126.5392479,124.2567897,102.5149755,89.1499639,74.6441393,62.3249916,54.9300948,47.0464562,42.6145411,38.7639397,2.094675159,2.872632119,0.3231888,0.037245
20,580.3716693,504.1742123,397.8156056,323.1710537,257.7944766,211.5974609,167.8939543,129.8152072,107.9666088,94.1325377,85.3496205,72.7960542,141.553125,115.2674644,118.386343,114.9448784,89.4202198,71.2514968,62.6099653,57.4487287,53.2518644,52.1057867,42.3306278,41.4183592,334.5756901,389.9174257,388.8048198,302.4288006,238.2720137,244.1485857,197.8940083,129.7313641,132.9164351,112.2608121,101.6755831,90.6906576,211.7248723,212.428621,203.7311281,171.747412,176.0726082,157.3921651,147.1339516,137.5111396,122.4608209,105.430759,89.5093114,81.3761671,123.0010514,133.6026589,123.4656516,119.4060117,98.9064358,85.3114301,71.8981335,60.6213087,53.7549361,46.277567,42.0772942,37.8711917,2.323111665,3.14980904,0.3188722,0.0415616
21,588.0880491,517.2606364,407.7647352,328.5877925,262.7557664,217.6079192,170.2010116,130.699282,106.4383759,90.2303718,83.3811235,72.6279497,138.9656568,114.2720123,119.3427131,113.0570424,89.4963422,71.2949329,64.3112538,56.3754752,52.2118359,49.8851017,40.5378788,39.5972175,374.0700547,422.4409971,416.3120361,321.8366488,245.3582104,244.9636491,198.1237168,130.1209346,125.7033374,111.6101168,101.5450163,90.0737125,215.3812022,226.1368658,217.4880095,186.7212802,185.0637548,160.4676141,146.0357908,135.2121063,118.8859009,101.834494,86.2624317,77.9836856,124.7060688,134.3109777,128.4408711,120.659138,101.3739965,86.355219,76.6280153,64.3369329,56.5710342,47.8503991,43.0247842,38.5523525,2.271224907,3.240475854,0.3191146,0.0413192
22,594.9836624,526.858322,420.4897002,329.4673566,270.2255568,217.0437988,169.0466412,129.8292566,104.4847564,87.955195,82.7765464,73.2659257,137.2047544,113.6546555,117.3403918,109.3570972,88.0460032,72.5659099,66.2610925,56.5199919,53.7288786,51.2042647,39.9274953,38.5405464,401.0275988,428.1725821,426.1107263,319.9050675,243.0553332,239.7969339,194.0140833,129.3143413,120.052129,107.0306464,98.6274145,87.7504479,217.3468412,230.2431823,220.1043259,190.4401153,197.4376532,170.1532822,150.4465043,134.9245747,118.7882264,101.4451892,86.0677267,78.3634559,126.32695,135.5429797,130.2221323,121.3748847,101.5044557,87.9726569,77.8969368,65.9025083,59.896058,50.1757088,45.6576139,41.5632175,2.37870462,3.459770328,0.317441,0.0429928
23,603.5622124,543.8096354,433.8422957,335.0481834,280.6194321,227.4219424,172.1836553,132.1243016,107.7665117,90.7526296,85.8110599,74.2768473,136.4802878,114.3998317,116.6275095,108.3642139,87.0662138,72.3368245,65.3350023,55.8345362,52.7547747,51.4888533,40.8388681,39.7844348,423.9271458,431.2678263,422.3548609,322.5435272,242.8162654,235.0440777,190.7299498,128.7698791,117.7238758,106.732653,100.8475524,88.6463615,243.8351526,254.0505726,241.6646969,209.5720352,217.3104356,183.6104858,165.5708367,144.7859561,128.0683476,109.8312966,92.1059582,83.3759722,128.9363631,139.2225773,135.6697885,124.9618568,103.6404865,88.6465211,77.0485992,65.3546073,59.4917776,51.8774313,47.0208608,42.2434049,2.433960648,3.125652138,0.315075,0.0453588
24,618.9173571,560.6401354,458.0621062,364.105559,307.8481782,245.9038068,181.3304675,140.0411458,115.2734221,98.16314,91.5574388,79.7665868,137.8035517,116.3449494,118.2896991,110.1678264,87.541087,74.0831004,64.3507445,60.6138927,57.2176017,58.0528229,47.078575,43.2744181,435.9517757,446.4620262,429.4780738,330.6543348,250.8877024,234.6313791,200.5596329,133.6653122,128.3777108,116.1409753,106.3793456,93.7801025,286.3562163,278.2434658,259.977978,227.4457421,236.6920621,197.3473597,173.5525683,152.0065958,139.7139497,118.2596022,97.5186862,88.6118427,131.2369476,141.4134224,135.4619739,133.4341828,118.7418999,101.5868608,81.8714627,67.1043108,60.1420371,52.8565841,48.0550259,42.8647049,2.52358323,3.056789281,0.3119587,0.0484751
25,628.8051336,558.1200853,452.8337288,363.6666554,312.8868088,245.0447618,185.6205523,145.4330944,115.3088196,98.7678862,90.9002364,80.0867232,138.4584039,117.4266556,118.9962034,110.6436015,87.9858453,73.8600065,64.5090331,67.2829306,61.6181943,65.2236737,51.93994,44.7984407,453.5698264,459.2650185,458.0760248,363.3679576,271.6276048,252.0468667,217.7724617,143.3922188,137.5510815,119.6621075,109.5561794,96.2396701,314.4558735,288.7459906,268.0115075,230.8177928,233.9352468,199.8408837,172.0458286,153.2424808,141.7395488,118.731142,97.545699,86.351866,131.7152922,141.1742487,133.03088,132.0460296,117.4258703,100.1640563,82.2809539,66.6657752,59.5383456,53.3144268,48.124589,43.0397307,2.599391805,3.448476192,0.3092118,0.051222
26,629.8838177,553.776517,447.2384962,356.7700659,309.4112035,241.9917795,185.3623944,140.7036914,111.469373,94.6920043,87.609204,76.8316587,138.1794439,117.9735337,118.7726209,110.1028861,87.981521,73.6520803,65.532168,67.1489295,58.9291345,65.0914841,53.2233272,44.9525515,469.128064,468.5539108,459.2419285,359.6375413,270.1779011,247.3162681,214.2731865,143.7476366,133.4106243,117.3207764,111.1539143,96.9279516,334.3734013,312.4525032,285.4192855,250.0262403,261.5743989,224.7424504,190.3939555,163.2831756,150.6554121,123.6163982,100.4556381,87.1099175,134.5168539,144.981113,136.2852632,130.9913145,115.7451703,102.1304188,81.745551,66.533769,59.222174,53.5660107,49.5059945,43.3465185,2.563003689,3.581025427,0.3053223,0.0551115
27,630.3795641,565.1042609,455.3466375,364.4517836,315.517681,247.6984808,189.5932488,139.0769034,112.7118388,97.0022237,90.0043556,77.5391167,140.6835358,120.317502,121.249368,114.4302459,89.7580259,75.9676046,66.6999744,64.3541197,56.4372855,60.9206191,49.7292087,42.958174,476.4935683,474.5519521,461.5114754,354.4775637,266.0493364,243.7940012,208.8766593,141.44602,131.916158,116.7263095,111.2640344,96.8828887,340.5442135,318.5334363,298.1984444,264.9676846,275.0650457,243.4305008,215.7003941,183.8562722,167.0313212,136.8814083,113.8500719,95.6078535,140.2851503,152.2411551,143.7500591,136.7204894,119.0455329,109.8477477,84.8466922,70.0068631,61.2773113,53.0101442,49.9065636,42.9372111,2.624324403,3.395613361,0.3033025,0.0571313
28,640.7946748,595.948153,484.1312836,394.2069606,340.2802543,260.3663976,200.8782636,148.0483114,122.3795765,105.5760333,97.2292386,83.0065192,144.4109546,132.542606,133.0737394,133.556521,109.687891,98.051704,78.9911338,72.9704097,66.5550152,66.0805298,54.5594857,45.8789066,448.4391299,478.2938667,477.790973,366.0320212,272.9439071,246.5121529,209.538775,143.1254391,131.1176891,116.1898718,112.5395706,98.6589857,327.294072,303.9427939,286.6971237,257.0800467,267.1421934,241.3661781,220.4320634,195.1395712,179.9819991,146.8314931,123.1896304,102.7432944,141.8928885,156.7608843,154.8650997,144.7619814,124.3962847,114.4346349,87.7910526,72.348019,65.493977,55.2920572,51.1992414,44.8262658,2.55053739,3.119063892,0.3028754,0.0575584
29,653.3609449,604.4855373,498.8639466,407.2142928,350.0192823,270.4000168,205.6494341,151.3722698,126.5977694,110.0295147,100.5714205,86.4283625,147.1986271,136.2256401,138.7382399,140.163119,119.1894179,101.8378319,84.3376449,74.8779911,70.7725177,67.3764134,56.7841143,46.3377134,424.7157683,477.0871217,486.5038904,374.7942733,283.0131541,258.0449605,220.3555439,147.5663265,134.5919336,119.3933428,112.9104436,101.3886026,316.9465887,308.250096,288.3212071,254.5769979,257.8613488,230.4246711,212.9784683,190.6129525,177.0503524,145.9173823,121.5041547,101.1950088,143.1795227,160.5371878,159.8879002,148.2008446,124.3751085,113.1478662,88.7593153,72.8363359,66.4168693,56.323343,51.4587008,45.8614571,2.464621005,3.090514826,0.3000939,0.0603399
30,667.6776786,618.3699333,512.4889378,414.2581617,358.489628,280.0140814,213.1165992,158.4176953,130.6967441,112.1692349,102.339758,88.8546033,150.3514977,135.9073068,140.8225593,145.7460126,114.9007491,97.3778194,86.8950159,72.5240117,67.8007497,65.204362,54.1241194,44.3922599,431.9367074,479.1199756,489.2703134,379.4670982,291.969445,265.3600997,224.1818226,150.3224286,138.7836467,124.3178253,116.9639705,103.9785252,308.5666936,318.0975164,294.1439624,254.5131209,251.7437429,225.882878,212.624696,191.9521926,178.9890664,145.9620336,121.8666722,102.9195056,143.4271561,161.4386866,160.0093679,150.5393896,129.4222729,116.9215481,93.4537754,76.019555,68.6496059,57.9104238,52.6379499,47.2522294,2.551548171,3.333025024,0.2969199,0.0635139
31,676.3729713,624.6232401,511.5468099,410.5668224,352.3839353,273.9376108,213.1487294,160.8932364,130.1933472,110.4370334,100.2813143,86.33014,154.7800331,135.4492382,140.1624211,143.3442413,111.0700114,94.1587213,84.9731272,70.4405993,66.7892234,66.1303684,54.2008926,46.1239124,429.7390801,493.2562997,508.852646,392.663259,303.11366,269.6383994,222.4015529,150.9074115,137.6339111,124.3215491,116.4493753,102.6210435,309.386999,316.4937403,293.3349406,252.6924059,251.8727974,227.2883788,210.607906,192.103577,179.6747384,148.1798664,123.9729378,105.8505987,143.5547528,161.3595453,154.8918019,144.6040304,127.2965409,116.2055613,94.4756735,77.4960808,69.3409236,58.8696044,53.2968387,48.1860509,2.505726099,3.467456615,0.2956504,0.0647834
32,686.2361332,634.8726236,521.2028364,421.6507312,354.5667478,275.8048079,218.0551077,168.5034796,135.9901976,115.6254903,104.3024032,87.6192558,163.3723033,136.2288772,146.3116796,154.4697253,126.9663725,107.2370649,90.0119766,77.5661421,70.8750531,69.6841906,56.267327,49.5366699,428.0668195,497.1327864,509.9222196,397.3248947,304.5410247,274.3505638,228.6227134,156.1156757,145.8611371,129.278637,120.5861233,103.9598865,307.1437631,312.1600157,292.6380498,253.2286633,252.8020968,229.7018122,215.5082903,194.3552386,182.0664227,149.1386884,126.6086911,109.4232979,144.0969908,162.881364,155.9368296,144.295775,125.9973494,112.9487266,92.7142517,76.157846,67.8701552,57.7653413,52.2623586,47.076822,2.619270498,3.412711428,0.2933189,0.0671149
33,694.0963125,644.9584738,531.4817556,435.6878881,367.0722195,284.2351733,220.8528248,169.6661522,141.3818813,124.1296476,112.4566239,93.9026573,162.6258185,136.7550568,146.3038935,152.6190872,129.1438538,107.8276167,94.2660334,80.5922091,70.8252576,71.1570321,58.7947466,53.4652814,416.1826551,496.0251265,512.5856053,405.4948694,308.8698176,279.2397802,234.5327437,158.3580832,146.9042436,128.9533214,118.3100094,103.5431798,306.8250132,313.0136014,292.7773813,253.493794,255.0357515,235.0940782,225.171435,199.05828,186.9328673,154.8607328,131.2328353,111.9554085,145.968216,164.9619827,158.6716063,152.1122651,127.707443,115.8347192,94.9799924,77.7061107,68.5452985,59.0684745,55.8561644,51.2960296,2.43935148,3.299926931,0.2912645,0.0691693
