Time (s),Center TC 01,Center TC 02,Center TC 03,Center TC 04,Center TC 05,Center TC 06,Center TC 07,Center TC 08,Center TC 09,Center TC 10,Center TC 11,Center TC 12,North TC 01,North TC 02,North TC 03,North TC 04,North TC 05,North TC 06,North TC 07,North TC 08,North TC 09,North TC 10,North TC 11,North TC 12,East TC 01,East TC 02,East TC 03,East TC 04,East TC 05,East TC 06,East TC 07,East TC 08,East TC 09,East TC 10,East TC 11,East TC 12,South TC 01,South TC 02,South TC 03,South TC 04,South TC 05,South TC 06,South TC 07,South TC 08,South TC 09,South TC 10,South TC 11,South TC 12,West TC 01,West TC 02,West TC 03,West TC 04,West TC 05,West TC 06,West TC 07,West TC 08,West TC 09,West TC 10,West TC 11,West TC 12,North Heat Flux,South Heat Flux,Lcell (kg),Mass Loss
10,296.6540828,210.498017,134.5877856,92.7032523,82.524431,66.1084206,52.6964512,44.3824555,39.6477191,35.8482844,33.4150115,33.5932061,75.6476438,63.4306071,59.4973731,50.5772484,43.7940443,38.7877907,34.7048422,31.5129093,28.5862572,27.8858946,25.7071745,26.0647903,96.2923573,125.5979929,91.5766185,87.6823955,54.2116859,42.4793809,39.2581132,48.4813842,31.9088715,33.0786694,42.1639327,28.1341016,303.8822647,282.0330278,243.5631928,195.4509724,146.4840918,119.0808625,93.3228835,78.659207,67.7647876,59.739179,53.0264237,46.4974023,246.3197534,194.310002,140.3589627,109.6731528,78.8018261,65.5645416,54.6117573,46.4522913,40.9133044,38.7332045,39.6256246,36.7176049,1.878704952,2.204709465,0.2637838,0.0212598
11,304.3271613,211.5583946,135.3079782,94.4699734,83.3847958,66.9230388,53.8206221,44.2851278,39.6697414,35.8209723,33.4082732,33.2599276,77.3932327,64.8427052,60.9315343,52.1712903,45.0317189,39.9735781,35.4836419,32.1672675,29.0041018,28.2477825,25.9719424,25.9122603,99.9075815,127.5210464,93.3776433,89.6555139,55.4340403,43.0275543,39.8078897,48.8280371,31.9739461,33.1842415,42.0955868,28.098791,356.643309,316.9809613,265.5561511,212.9373841,161.5263364,129.1924605,99.8836993,81.8373246,71.1701623,59.66681,53.0239062,47.7850409,253.9184682,197.6158436,141.0204158,113.7518014,84.5612187,69.5520497,55.3389324,47.9824445,41.1061858,39.1049754,39.3820269,35.8219168,1.986184665,2.496004056,0.2623757,0.0226679
12,329.3147634,248.6945447,155.7946638,113.0998636,99.0340202,78.9351318,58.9054701,48.040822,42.094807,37.1432713,34.1499466,33.0713298,80.5443321,67.2227257,63.9546937,55.8023752,47.5197191,42.2134959,37.032177,33.4898669,30.2845442,28.9456984,26.4225363,26.0540216,100.8366561,131.2536759,96.8660737,93.6935005,58.7270159,44.6019753,41.7482099,49.9190738,33.3307823,33.6913146,42.5366942,28.2969394,401.6398507,356.7403781,309.8648403,248.8830639,194.0544691,152.8928474,118.0596675,91.2738695,77.1777501,64.2908239,56.2608252,50.4962999,257.8143924,201.7049277,146.6564203,114.7999099,89.5065816,72.2975528,59.8480923,53.0423389,43.4685708,41.8078895,41.6793344,38.7051312,2.489216676,2.922043964,0.2630798,0.0219638
13,362.6729845,288.1989372,177.3101695,127.5551366,110.3336544,88.2569092,67.0577783,55.8080475,47.9502679,41.4063234,39.1290283,38.2387676,83.2616209,69.4501413,66.6313056,58.8008382,49.7615981,43.9788398,38.3427549,34.4918297,33.1524034,30.3276796,27.0238763,26.1459295,102.0077842,134.2786884,101.1320703,97.9231752,61.6124518,46.1309924,44.4632848,50.9731298,38.1547547,34.4542707,44.171504,30.3827705,405.926015,367.8485592,333.217818,276.062139,228.9070906,184.0930524,136.4593777,101.3188057,85.4954584,70.5535709,60.4269597,53.487231,257.2810339,204.9152554,159.5596635,119.1739134,90.7640945,73.9610561,62.8027881,55.859593,47.124115,45.484696,45.4670801,40.7530972,1.99460784,2.692867121,0.2589247,0.0261189
14,370.6270277,298.6486376,189.3980743,138.4555,115.6511155,91.530909,70.2214832,57.3053123,51.1119384,43.8526321,40.8929397,39.2806867,85.7295323,71.3088812,68.642029,60.8567213,51.44938,45.5889108,39.4991231,35.3336858,32.9185016,30.5818029,27.4955734,26.7615804,102.2302807,135.031839,102.8978851,99.2420488,62.137908,46.9384609,44.8096695,51.7001836,37.9351015,35.1318291,45.8487368,31.1818025,410.6786912,375.6991851,335.3312106,291.2830667,245.7819729,203.596612,148.4713467,112.9108778,99.9342467,82.7140973,69.5856267,59.0164905,273.2194671,223.6659218,174.3511779,129.0120871,93.6761009,76.6525844,65.6670691,56.1395192,46.7557246,44.9613445,44.8848197,39.8537688,2.186993157,2.553886503,0.2588093,0.0262343
15,382.3926884,302.8573774,190.7944284,138.4657375,119.7617205,93.9222375,72.0774102,58.9110169,54.4891247,47.4758629,44.5428753,42.8280399,87.2463973,73.3087495,70.384667,62.1872158,52.8315054,46.8028018,40.5834549,36.2032765,33.001229,30.8545816,27.9078825,27.3537808,104.0024577,138.0958846,104.7677852,100.552777,63.137733,47.9090893,45.5381921,52.5738508,37.7632105,35.6826049,46.9649897,32.3801791,409.2344531,387.1400512,352.7613186,309.7360151,252.4955906,209.3933343,150.4199717,116.6285635,102.8654055,86.2634721,73.7187646,63.6424734,289.8868103,230.8384364,175.9906723,130.5669566,95.7222134,85.0926881,69.047479,58.0080468,47.7793099,45.7170449,46.0437384,41.3841532,2.308623804,2.605180704,0.2586131,0.0264305
16,401.3796584,312.9733948,201.6768567,142.8231615,125.4499881,97.7023302,74.6136248,59.5569392,55.5015118,50.0625466,46.0417485,43.5247627,89.2143501,75.3733959,72.3399742,64.0361938,54.2493709,48.0507473,41.5747922,37.0643128,33.3372414,31.4377262,28.213756,27.4648613,111.9786697,145.1470957,108.9337966,102.6600829,63.2146899,50.1057502,46.6353599,53.6418913,37.7111229,36.0021072,46.7182646,32.2751746,399.987139,395.9565234,373.220477,326.7708911,265.619563,220.6801169,157.0478721,120.6004231,104.212912,89.8436064,75.9181191,66.0498478,290.4509145,228.3821889,172.5472907,130.2821633,96.5369448,87.5244268,71.5748199,61.464717,50.1093183,46.8741627,48.1403872,43.1513207,2.691372876,3.218044445,0.2539272,0.0311164
17,424.7890751,321.7544444,205.2475761,149.4565247,132.6463013,101.7721738,78.5758667,60.2002337,55.1577949,50.0653398,46.2288396,44.6870462,91.46455,76.911505,73.6030903,65.3871623,55.4341097,49.2945236,42.7508219,38.1856333,34.100437,32.3470938,28.9133519,27.9613487,113.2957326,153.8974623,112.9567035,104.6334209,63.8604371,52.7345603,47.7352051,55.3766127,38.2662348,36.6960584,47.5095454,33.3953883,391.4158752,397.7510322,383.3867912,342.5131949,279.8970562,241.0899381,176.6353193,140.9198833,116.5790164,101.7710055,83.2999818,71.4909064,292.0854381,226.1737248,169.4871231,130.0789366,97.8029539,87.8818366,72.8028913,63.8387892,52.6324622,48.0036474,49.0610133,44.5332359,2.652626271,3.809417955,0.251388,0.0336556
18,436.5285858,328.691467,209.1716204,149.9947991,133.6951806,104.3290703,80.3632465,62.1254534,55.8377495,49.8253958,45.896859,43.6124483,92.9419576,78.3785578,74.9247801,66.6112988,56.4614512,50.3613773,43.5903134,38.914705,34.4887475,32.768615,29.1746734,28.0272997,118.4916446,162.4878713,126.2857843,111.2320086,70.1134526,54.2391441,48.6481562,56.9710529,38.3046079,37.0867475,47.6975785,33.183264,400.9123434,407.7953827,403.2567095,363.3507057,294.5827002,254.821538,179.5097069,140.0871057,115.8999072,103.670159,84.717084,72.3389256,299.9554463,228.3617906,175.8944491,135.3040429,100.5056764,88.8230572,74.6564541,64.4978464,53.3940339,47.8776856,47.85882,43.1972232,2.531669478,3.661339283,0.2492413,0.0358023
19,423.7713301,325.0402349,210.5031357,154.8893214,140.156135,111.5400103,85.4526674,65.4891549,58.6346238,52.3951968,49.4154911,45.5952625,94.5660225,80.0045211,76.5699942,67.976651,57.7635615,51.6344885,44.6290455,39.7543715,34.9948078,33.2648983,29.5073376,28.1786718,135.350387,177.2618001,131.0896659,114.8460567,76.3783542,63.2805007,59.6802746,60.77438,40.4820287,39.5962454,49.3120725,35.4001003,409.5193977,433.0811802,422.3087658,382.5718178,307.5807654,261.5348978,183.7122156,141.6730191,117.5420527,106.4884596,87.7301872,74.5612003,324.0994518,233.2736495,175.678139,137.4503317,103.3376439,89.2105696,74.8454,64.6321458,53.9102763,47.9163073,46.7580578,42.2887341,2.575806915,3.590750933,0.2477639,0.0372797
20,439.2418809,340.2753245,226.1183519,167.9854352,149.0385921,118.8061727,87.1652164,66.3337401,60.0964336,52.2031644,49.2350688,45.4621369,97.171378,82.4329935,79.127771,70.167933,59.3963767,52.7639515,45.3929609,40.2349066,35.3423031,33.6845092,29.7511572,28.2664129,157.6870994,191.4676115,140.6791901,118.3762206,76.5409863,65.9357999,59.7855271,61.2220797,41.2005729,41.6521978,50.8825398,36.2438006,411.5778466,441.3954554,420.7235573,380.7985215,307.6014944,264.4063971,192.0756649,147.7257981,121.7172015,109.6573879,90.3331151,76.602467,333.835791,240.3978493,185.4259206,150.3405386,117.5200682,98.8550096,76.6635934,67.1978125,55.5507537,48.1257583,46.6499586,42.2858472,2.528637135,3.325025011,0.2449709,0.0400727
21,456.857619,351.6133543,236.0396787,176.347518,153.91482,127.056153,90.2223754,68.1350635,64.8011313,56.2396508,53.5592491,47.4560214,100.9685536,84.6852524,81.7240769,72.6081326,61.1939853,54.033045,46.3454044,40.9180116,35.7526774,34.1048179,30.0221163,28.4537083,156.9156784,195.2868165,150.98533,126.2878554,78.6991843,70.5933375,63.2746372,62.2571504,42.5299062,45.0622701,54.2960934,38.9973208,418.0864527,432.201723,414.3043988,379.1853329,308.4138595,270.7114576,200.6809819,158.954913,132.3548447,118.4103865,99.189781,85.0543559,348.1367999,257.1180469,199.9798296,168.9322861,131.1479732,110.968596,85.3330028,72.0134955,58.4510806,50.2258036,49.6642102,44.6233361,2.631062943,3.196554214,0.2403773,0.0446663
22,493.7137384,385.0935576,257.3790296,192.4593733,166.6303303,133.6548614,96.6147043,72.7369622,67.7483684,60.3873907,57.3429101,50.3200903,108.0744414,88.3812846,86.410642,76.8079327,64.6789477,56.6888953,49.9265137,44.024598,37.4299528,35.2043065,30.840762,29.2474573,148.9309617,187.8188686,150.041786,129.2094053,80.9467979,70.329748,63.8925954,65.1864,43.4218991,45.0476633,54.6616295,39.3993001,403.8748467,422.3383949,403.5081325,371.1685369,316.5012087,278.9101205,210.3914504,162.7336254,140.3583975,127.4987375,105.7524461,90.7955747,365.2169863,287.628226,226.1188735,204.0907392,159.8620224,139.9907093,108.0068081,88.5932579,69.2389228,57.4622192,55.9979041,50.0891101,3.533690376,3.622437259,0.2381151,0.0469285
23,499.7951695,397.1402227,273.3054427,210.7826746,180.2377252,146.1539906,103.6482904,76.5269869,70.5709693,63.5806212,59.6906303,52.721987,110.587669,91.1827757,89.2779766,78.9133308,67.9927527,61.6206431,54.9674054,49.9683385,41.8570081,38.2301622,32.6466228,31.4556081,144.3505551,184.1579741,149.5482973,128.4764391,82.3070156,74.4721528,64.9704079,67.4997883,44.7202889,45.9643017,54.915313,39.8255,395.874881,424.917256,408.3374493,375.421746,326.1995696,288.2427576,222.6512699,172.2992213,146.7949758,132.5764407,111.8162779,97.4986674,385.8768549,308.7824009,246.0098076,216.4513909,171.8806919,153.7138696,121.4088609,100.1265538,78.5024991,64.2799545,64.338214,56.3636961,2.979445461,3.61412352,0.235726,0.0493176
24,508.7006886,406.9834858,283.1433457,218.6995112,189.6147933,158.9039148,119.161164,88.346495,77.7641215,69.1704697,63.2785418,57.1684872,110.7921189,92.5696234,90.413573,80.33618,68.7997607,62.0280351,55.3927129,50.0959612,42.1886781,39.6372458,33.8295301,33.1892344,142.4095733,184.6829953,151.73891,130.2027678,81.5443129,72.2416942,63.9094648,69.5323739,52.2463555,48.2921602,55.5325284,40.503559,397.0243115,436.6890013,424.0852701,395.5535559,346.3761151,304.5974557,236.2934083,181.2325483,156.6137442,138.4756685,115.1774461,99.2660087,386.4437315,305.533952,245.2025075,216.1653968,170.6471301,151.6367256,121.5426554,98.8503397,77.0440115,64.517518,66.3204059,59.2107155,2.821426698,3.628554916,0.2336485,0.0513951
25,517.8907767,407.3048478,280.7826698,210.8373182,185.9559795,156.2773243,121.761164,90.5599019,81.3628902,72.3838601,67.0929871,61.1207822,111.4981159,93.4091818,90.9421177,80.4308729,68.7924659,61.578338,54.6191464,48.9192302,41.297383,38.7019611,34.0518861,33.5373016,142.5836122,183.5682482,148.9523585,129.9520286,79.5318995,69.75088,62.2991998,68.0929409,52.6879392,47.7690813,55.1409021,41.1368211,395.5827484,436.6112995,427.2304071,403.8397142,347.1001077,302.7714668,240.1294899,188.0575156,165.2192977,144.6343338,119.3555318,101.8513225,391.1487786,308.1834702,241.6182487,212.5270337,166.4007812,147.2762553,121.401063,99.8399008,79.4473165,64.941617,65.2367762,59.2466834,2.730456408,3.421338893,0.2331176,0.051926
26,520.1039803,412.546347,277.7598718,208.0804792,187.164979,153.8170671,121.2432222,88.8177808,79.9071527,71.6342131,66.2424051,60.4570955,113.0740106,95.1055515,92.0883372,81.0717587,69.2751264,61.7551453,54.2655462,49.317296,42.5657886,38.7709393,33.8241495,32.8817332,147.3515499,192.8285283,150.1473475,130.1103453,78.9648211,68.4821625,61.7002713,67.0862635,51.2792759,46.8834871,54.3228651,40.215119,382.9311997,445.4467767,434.4437237,400.0489818,348.7917606,301.3110453,237.1850038,187.491737,164.0431352,142.9913392,117.9072034,100.3595268,400.8139714,323.6373897,250.0916822,210.8047337,166.1531192,146.818985,122.8713984,100.6768177,81.7440326,67.7134229,67.277662,61.0499263,2.657006322,3.444554617,0.2303822,0.0546614
27,530.3686495,417.974812,277.775925,209.5895552,188.9152,157.1577124,124.4500334,91.3353959,80.7780539,70.934702,67.6243248,60.5306192,114.7396899,96.4741711,93.1363329,81.9584449,70.0180795,62.2109478,54.3414018,50.2223069,44.8675282,40.1903758,34.9058107,35.6670561,150.8347979,203.0241219,158.7520232,134.6501651,83.861515,71.5689763,65.3534795,68.5522056,52.4123055,49.0894223,56.2088608,42.200967,386.1005591,451.4274799,434.2373773,404.8783539,362.4096554,313.1858485,247.649675,194.1340533,170.8968272,147.9618987,122.7301475,104.6508865,413.4807938,324.8251863,251.0372823,212.8730899,170.3288187,149.9984217,125.0245135,103.5639731,85.4302231,72.02853,70.2251335,63.2236019,2.558960565,3.302279876,0.2294819,0.0555617
28,541.9395826,435.98235,289.1390019,225.2266451,197.6953482,161.7248919,127.9685431,95.7135753,84.6014786,73.4041103,71.2518507,64.1211013,116.5435771,98.1108636,94.9600582,83.7200629,71.4061047,63.392346,55.8977415,49.968854,44.0877133,40.7205862,35.5557508,34.6094922,151.1353878,206.6009723,170.2428593,140.107231,94.0955976,82.5234282,74.5080567,74.1197764,57.025214,52.9702583,58.4538675,45.52535,387.401671,452.6669215,433.4064937,409.7945682,369.5677709,318.8400301,254.5930127,201.7899917,181.117234,157.3565935,131.2869702,110.6839712,418.9961632,329.9079338,255.1449125,214.7020679,172.5189799,155.675121,127.4967533,105.0760495,87.2724954,76.0046432,72.1623272,64.9100347,2.773583064,3.322201477,0.2262156,0.058828
29,553.2158678,463.7285382,314.6136657,249.3041832,226.6390657,175.1120656,136.91868,100.8790888,90.9527427,77.6487646,75.7754344,67.9257563,119.0916728,100.7862458,97.580098,89.3106852,73.0898046,66.1056854,58.4902538,51.8985999,44.6128669,42.4854901,37.5823359,34.3418194,151.0520751,216.1115971,187.3568453,148.8862746,95.8698945,92.8915769,81.0336405,79.1952045,60.4681447,57.5783212,62.0877362,51.1724067,398.2812286,440.7249551,434.7170275,414.7966098,380.2141139,324.9492992,268.2855046,211.4323375,189.3205303,160.6402687,135.2427794,114.2596329,421.0820098,338.8758795,257.6469071,217.597525,174.807249,159.8964415,131.1218933,106.6903813,87.4074492,76.1822924,73.5034838,66.277985,2.526278646,3.128161946,0.2251423,0.0599013
30,580.1512,515.7230103,358.7289003,287.7587107,264.9098837,206.0319111,157.6613418,111.2629293,95.148081,78.5122358,76.076429,70.9803788,121.0638753,102.4695822,100.1130241,91.8340432,76.11523,68.856816,64.42165,57.4855056,48.608825,45.1984806,39.4203066,34.9907093,150.289541,210.8818124,185.2815455,150.8233247,100.5881809,100.1313875,92.7702299,88.7870914,70.3798204,63.3957502,64.4289728,52.6760171,442.3920443,449.7791918,438.1016814,409.1855196,371.3158061,315.7950141,266.2563583,215.979301,193.7314979,163.0573377,136.9004215,115.4905408,401.9892089,332.4046261,259.1931701,223.4274216,179.2267231,162.0304243,131.4085459,106.9846384,87.7925776,75.5065847,73.0286539,65.2985516,2.281332717,2.781651579,0.2243574,0.0606862
31,600.9325444,539.2834652,387.6852455,311.442808,292.9455913,229.4530779,174.5697563,126.9940445,107.4539377,89.1417904,84.7608014,78.1085035,124.5256043,104.8470946,102.1934518,93.0740934,79.7779933,71.1652092,64.815845,59.0839774,53.016423,51.4634308,46.4501373,41.4783646,151.2640076,207.3358224,184.6792921,152.2568444,108.4949545,108.4898425,107.2421603,95.1520544,73.6948194,71.0656511,69.1661356,56.9256302,483.5196154,469.4794425,449.9410199,410.9922126,363.718727,306.2380639,256.3656227,211.2624572,188.4274165,159.8780282,134.9589771,114.7901683,387.9789439,320.8609091,251.892255,217.1112924,178.0782541,160.6809402,130.7354958,106.0225646,88.6668652,75.8941893,72.657247,64.3923064,2.080187298,2.538513929,0.2215297,0.0635139
32,613.8921935,562.5176445,422.547015,340.1635776,320.0264245,256.1665705,198.9848462,147.8888146,121.8502818,101.4540117,94.9559134,83.8121007,129.4651351,109.4809332,107.2895094,100.0896752,85.6877273,75.3183256,67.2160674,58.2254001,51.6532501,51.2313855,49.5570452,46.1508755,151.9872976,203.9760599,181.9677903,149.516463,109.094726,108.2181895,107.847297,96.3308771,83.5634227,81.1470338,74.422895,62.4477967,519.2540126,502.2148953,476.5392932,432.8733388,386.1889236,320.7497204,259.4979428,209.6799097,188.7826345,157.912877,132.9249735,112.9139515,378.163554,313.0343233,251.6675053,217.7374679,181.5098063,167.0216251,136.4147858,111.2196066,93.2600531,78.558807,74.2025634,64.7691141,2.325807081,2.580710076,0.21981,0.0652336
33,618.3260493,568.2367401,434.656833,352.7601217,324.4685168,264.6236268,209.0462988,163.7334338,140.7850328,117.7444166,107.5272403,91.6577125,149.850216,128.1918943,130.7298854,126.3853562,101.5177004,90.0943928,75.6527627,64.7437954,56.2487875,53.8199389,54.354356,50.2591676,152.408623,201.2421116,179.8882394,148.6504166,110.2859194,110.1796459,105.7677745,94.4671928,87.7276567,83.061284,77.4718455,67.1778668,518.8805279,515.3022306,487.3221641,448.4141579,401.2840803,333.6645375,270.7630485,216.1485931,193.9571814,160.5713821,139.3307305,117.7194414,371.7159673,308.9821335,253.2032744,220.6663296,186.6756588,175.388808,145.1062853,119.9397258,99.9089053,82.2636094,78.4063572,67.9171448,2.583893163,2.520474684,0.2181711,0.0668725
