s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 4.2017155E+001, 1.2099248E+001,-4.0560453E+000,-1.0310383E+001,-1.3081340E+000, 6.5907041E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6056083E-002,-3.5094067E+000, 4.5801529E-004
 4.3003269E+001, 1.2100333E+001,-4.0626020E+000,-9.7516055E+000,-1.3049123E+000, 6.5904417E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5314928E-002,-2.9528826E+000, 4.5801529E-004
 4.4032261E+001, 1.2100356E+001,-4.0682435E+000,-9.9746186E+000,-1.3041897E+000, 6.5903245E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5146858E-002,-3.1807925E+000, 4.5801529E-004
 4.5018379E+001, 1.2099743E+001,-4.0731527E+000,-1.1588344E+001,-1.3153765E+000, 6.5906407E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5410219E-002,-4.8112239E+000, 4.5801529E-004
 4.6004494E+001, 1.2100100E+001,-4.0790138E+000,-1.3786057E+001,-1.3245500E+000, 6.5909443E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5128238E-002,-7.0236118E+000, 4.5803046E-004
 4.7033485E+001, 1.2341360E+001,-4.1701086E+000,-1.4562680E+001,-1.3346984E+000, 6.7609939E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5106058E-002,-7.6585165E+000, 4.6986916E-004
 4.8019604E+001, 1.2905668E+001,-4.3696940E+000,-1.3438622E+001,-1.3549411E+000, 7.0744032E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5287693E-002,-6.1868456E+000, 4.9167894E-004
 4.9005722E+001, 1.3479552E+001,-4.5665205E+000,-1.1184629E+001,-1.3956898E+000, 7.3851010E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5211320E-002,-3.5934370E+000, 5.1328815E-004
 5.0034714E+001, 1.4065865E+001,-4.7660157E+000,-9.8381611E+000,-1.4364412E+000, 7.7021346E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6771815E-002,-1.8977315E+000, 5.3533263E-004
 5.1020828E+001, 1.4642291E+001,-4.9617036E+000,-1.0197579E+001,-1.4740311E+000, 8.0149070E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7455573E-002,-1.9108741E+000, 5.5712107E-004
 5.2006947E+001, 1.5215408E+001,-5.1580971E+000,-1.1352173E+001,-1.5305920E+000, 8.3264649E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7667640E-002,-2.7421895E+000, 5.7883270E-004
 5.3035938E+001, 1.5800288E+001,-5.3586541E+000,-1.0929334E+001,-1.5943193E+000, 8.6421985E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9166785E-002,-1.9955974E+000, 6.0077490E-004
 5.4022053E+001, 1.6276418E+001,-5.5213106E+000,-9.9694498E+000,-1.6435881E+000, 8.8840578E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9088808E-002,-7.6908973E-001, 6.1761481E-004
 5.5008171E+001, 1.6616798E+001,-5.6389039E+000,-1.0874884E+001,-1.6948970E+000, 9.0656827E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8452398E-002,-1.5012310E+000, 6.3027993E-004
 5.6037163E+001, 1.6957781E+001,-5.7601742E+000,-1.2375350E+001,-1.7597005E+000, 9.2491792E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9407010E-002,-2.8449516E+000, 6.4304710E-004
 5.7023281E+001, 1.7297222E+001,-5.8812578E+000,-1.3894911E+001,-1.8175002E+000, 9.4330795E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0691035E-002,-4.2021159E+000, 6.5584913E-004
 5.8009396E+001, 1.7631991E+001,-6.0022644E+000,-1.4628714E+001,-1.8685748E+000, 9.6137100E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9948364E-002,-4.7714254E+000, 6.6845450E-004
 5.9038387E+001, 1.7970971E+001,-6.1246328E+000,-1.5798417E+001,-1.9341135E+000, 9.7968326E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0405081E-002,-5.7882237E+000, 6.8123413E-004
 6.0024506E+001, 1.8309363E+001,-6.2448859E+000,-1.7280775E+001,-2.0001954E+000, 9.9805669E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1281868E-002,-7.1166876E+000, 6.9402371E-004
 6.1010620E+001, 1.8646412E+001,-6.3663081E+000,-1.8637759E+001,-2.0537713E+000, 1.0161913E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1417196E-002,-8.3098069E+000, 7.0668882E-004
 6.2039612E+001, 1.8983964E+001,-6.4881393E+000,-1.8604333E+001,-2.0989301E+000, 1.0343963E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1965521E-002,-8.1039984E+000, 7.1936390E-004
 6.3025730E+001, 1.9326168E+001,-6.6109672E+000,-1.8972534E+001,-2.1487712E+000, 1.0528886E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1311583E-002,-8.3008153E+000, 7.3225803E-004
 6.4011848E+001, 1.9661377E+001,-6.7330365E+000,-1.8879376E+001,-2.1948713E+000, 1.0709452E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2711523E-002,-8.0388119E+000, 7.4486340E-004
