s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.0017624E+000, 7.9271723E+001,-1.4813169E+001,-6.2729417E+001,-4.9413385E-001,-3.8909423E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2168343E+000, 1.2311122E+000, 1.5996708E-003, 1.5996708E-003
 1.0001541E+001, 8.2235052E+001,-1.5415911E+001,-6.7416355E+001,-5.6081086E-001,-3.8638836E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1622226E+000,-1.1618887E+000, 1.5996709E-003, 1.5996709E-003
 1.1000799E+001, 7.8709462E+001,-1.4748988E+001,-6.3769877E+001,-5.1049838E-001,-3.8480281E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7364582E-001,-3.2374930E-001, 1.5996709E-003, 1.5996709E-003
 1.2001848E+001, 8.0596037E+001,-1.5059238E+001,-6.4951362E+001,-4.9011040E-001,-3.9708279E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0195420E-001, 9.1355176E-002, 1.5996709E-003, 1.5996709E-003
 1.3001032E+001, 7.9842288E+001,-1.4827090E+001,-6.7388294E+001,-4.8723483E-001,-3.9931499E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8975758E+000,-2.8643245E+000, 1.5996709E-003, 1.5996709E-003
 1.4000017E+001, 8.3076006E+001,-1.5548157E+001,-6.0007892E+001,-4.5930116E-001,-4.0399705E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0586502E+000, 7.0566168E+000, 1.5996709E-003, 1.5996709E-003
 1.5001385E+001, 7.6223614E+001,-1.4364997E+001,-6.5716928E+001,-4.4405348E-001,-4.0262252E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3506372E+000,-4.3063912E+000, 1.5996709E-003, 1.5996709E-003
 1.6001944E+001, 8.3068155E+001,-1.5453624E+001,-6.5487149E+001,-4.8361936E-001,-4.0707602E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6985037E+000, 1.6396925E+000, 1.5996709E-003, 1.5996709E-003
 1.7002022E+001, 7.6561025E+001,-1.4295905E+001,-5.9124871E+001,-4.6403596E-001,-4.0010072E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6313423E+000, 2.6722125E+000, 1.5996709E-003, 1.5996709E-003
 1.8000992E+001, 8.2188028E+001,-1.5456287E+001,-7.0063441E+001,-4.2956609E-001,-3.9440196E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8244830E+000,-3.7652101E+000, 1.5996709E-003, 1.5996709E-003
 1.9000648E+001, 7.8764978E+001,-1.4800574E+001,-6.5314968E+001,-4.6895641E-001,-3.9635267E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8372807E+000,-1.8234834E+000, 1.5996709E-003, 1.5996709E-003
 2.0000673E+001, 7.8686140E+001,-1.4649550E+001,-5.7925838E+001,-4.3097670E-001,-3.8746144E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6567425E+000, 5.6759012E+000, 1.5996709E-003, 1.5996709E-003
 2.1000105E+001, 8.2857715E+001,-1.5400236E+001,-6.3783916E+001,-4.4468333E-001,-3.9395523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2362647E+000, 3.2249404E+000, 1.5996709E-003, 1.5996709E-003
 2.2000933E+001, 7.8149080E+001,-1.4536625E+001,-6.7465900E+001,-4.4127407E-001,-3.8777826E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3108739E+000,-4.2985980E+000, 1.5996709E-003, 1.5996709E-003
 2.3000139E+001, 8.2529998E+001,-1.5518009E+001,-6.4606959E+001,-3.7238861E-001,-3.8477401E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9324276E+000, 2.0287941E+000, 1.5996709E-003, 1.5996709E-003
 2.4001190E+001, 7.8190160E+001,-1.4735474E+001,-6.7714335E+001,-4.3193705E-001,-3.8917047E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7459616E+000,-4.6954781E+000, 1.5996709E-003, 1.5996709E-003
 2.5000019E+001, 7.9382936E+001,-1.4755246E+001,-6.6932200E+001,-4.4606456E-001,-3.9200431E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7666600E+000,-2.7544950E+000, 1.5996709E-003, 1.5996709E-003
 2.6001368E+001, 8.0449377E+001,-1.4979085E+001,-6.5159443E+001,-4.2988779E-001,-3.9647635E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2070484E-001,-1.2300405E-001, 1.5996709E-003, 1.5996709E-003
 2.7000528E+001, 8.1368415E+001,-1.5204316E+001,-6.2792358E+001,-4.1646863E-001,-3.9442131E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9501436E+000, 2.9513286E+000, 1.5996709E-003, 1.5996709E-003
 2.8001982E+001, 7.3824714E+001,-1.3787601E+001,-5.7560991E+001,-3.9427709E-001,-3.8212894E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0683232E+000, 2.0780238E+000, 1.5996709E-003, 1.5996709E-003
 2.9001217E+001, 8.5382072E+001,-1.6039345E+001,-6.7744160E+001,-4.4806040E-001,-3.8219034E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2014493E+000, 1.1466846E+000, 1.5996709E-003, 1.5996709E-003
 3.0000134E+001, 8.0445048E+001,-1.5084256E+001,-6.3147759E+001,-4.5551820E-001,-3.8926294E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7363543E+000, 1.7536222E+000, 1.5996709E-003, 1.5996709E-003
 3.1001118E+001, 8.0514132E+001,-1.5043599E+001,-7.3026811E+001,-4.2418829E-001,-3.8923499E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.9291299E+000,-7.9843597E+000, 1.5996709E-003, 1.5996709E-003
 3.2000221E+001, 7.8515962E+001,-1.4634609E+001,-5.9997533E+001,-3.6139790E-001,-3.9093883E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5345609E+000, 3.5185126E+000, 1.5996709E-003, 1.5996709E-003
 3.3000484E+001, 8.0097346E+001,-1.4975695E+001,-6.3992309E+001,-4.2972805E-001,-3.9037254E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.1898702E-001, 6.9571022E-001, 1.5996709E-003, 1.5996709E-003
 3.4000618E+001, 8.0555683E+001,-1.4943853E+001,-6.4550274E+001,-3.8699565E-001,-3.9957696E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.8519814E-001, 6.7056463E-001, 1.5996709E-003, 1.5996709E-003
 3.5000023E+001, 7.8182668E+001,-1.4721415E+001,-6.2236509E+001,-3.6965518E-001,-3.9716055E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5415236E-001, 8.5111806E-001, 1.5996709E-003, 1.5996709E-003
 3.6000763E+001, 8.2182063E+001,-1.5348668E+001,-7.0833566E+001,-4.0117910E-001,-4.0412165E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3859143E+000,-4.4053908E+000, 1.5996709E-003, 1.5996709E-003
 3.7000488E+001, 8.0840571E+001,-1.5122662E+001,-5.9445301E+001,-3.6064856E-001,-4.0672161E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8714046E+000, 5.9078916E+000, 1.5996709E-003, 1.5996709E-003
 3.8001865E+001, 8.0127917E+001,-1.4908231E+001,-6.8157286E+001,-3.4278140E-001,-3.9496615E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3251953E+000,-3.2843306E+000, 1.5996709E-003, 1.5996709E-003
 3.9000904E+001, 7.8591974E+001,-1.4713838E+001,-6.1809262E+001,-3.8510576E-001,-3.9942829E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6810354E+000, 1.6797740E+000, 1.5996709E-003, 1.5996709E-003
 4.0000702E+001, 7.9195018E+001,-1.4703362E+001,-7.0339337E+001,-3.6707831E-001,-4.0176375E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2242475E+000,-6.2187773E+000, 1.5996709E-003, 1.5996709E-003
 4.1000065E+001, 7.9903155E+001,-1.4898401E+001,-5.4696826E+001,-3.3378786E-001,-3.9339312E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9817010E+000, 9.9702056E+000, 1.5996709E-003, 1.5996709E-003
 4.2000229E+001, 8.1213228E+001,-1.5227643E+001,-6.6486457E+001,-3.8047061E-001,-3.9262112E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8456529E-001,-8.8526927E-001, 1.5996709E-003, 1.5996709E-003
 4.3000748E+001, 8.0325031E+001,-1.5089692E+001,-6.8630737E+001,-3.3599880E-001,-4.0455403E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6431836E+000,-3.7354423E+000, 1.5996709E-003, 1.5996709E-003
 4.4000095E+001, 8.0355661E+001,-1.5009869E+001,-6.4397263E+001,-3.3759994E-001,-3.9916306E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7687670E-001, 6.0693771E-001, 1.5996709E-003, 1.5996709E-003
 4.5000984E+001, 7.9226921E+001,-1.4807716E+001,-6.1003427E+001,-3.3204029E-001,-3.9657737E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0144973E+000, 3.0797715E+000, 1.5996709E-003, 1.5996709E-003
 4.6000893E+001, 7.8973235E+001,-1.4796841E+001,-6.8210961E+001,-3.5368405E-001,-3.9119707E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3964804E+000,-4.3921638E+000, 1.5996709E-003, 1.5996709E-003
 4.7001045E+001, 8.0362797E+001,-1.5021677E+001,-6.4633349E+001,-4.0545577E-001,-3.9533759E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7675478E-001, 2.9836076E-001, 1.5996709E-003, 1.5996709E-003
 4.8000889E+001, 8.0014038E+001,-1.4875662E+001,-6.1301480E+001,-3.5426711E-001,-3.9897984E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5874440E+000, 3.4786391E+000, 1.5996709E-003, 1.5996709E-003
 4.9000641E+001, 7.8530824E+001,-1.4764424E+001,-6.8885400E+001,-3.6037330E-001,-3.9344232E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4653299E+000,-5.4833080E+000, 1.5996709E-003, 1.5996709E-003
 5.0001297E+001, 8.3092615E+001,-1.5511759E+001,-5.9394598E+001,-3.0429242E-001,-3.9615996E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8225971E+000, 7.8780039E+000, 1.5996709E-003, 1.5996709E-003
 5.1001541E+001, 8.0918406E+001,-1.5056464E+001,-6.9453632E+001,-3.2096701E-001,-4.0365840E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9029369E+000,-3.9166935E+000, 1.5996709E-003, 1.5996709E-003
 5.2001556E+001, 7.8515843E+001,-1.4604159E+001,-6.1062978E+001,-2.8679662E-001,-3.8978230E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5718649E+000, 2.5580110E+000, 1.5996709E-003, 1.5996709E-003
 5.3000519E+001, 7.9098882E+001,-1.4762791E+001,-6.8694478E+001,-3.5895525E-001,-4.0457024E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7053831E+000,-4.7213879E+000, 1.5996709E-003, 1.5996709E-003
 5.4000046E+001, 8.1615323E+001,-1.5322385E+001,-6.1988974E+001,-3.0247565E-001,-4.0085343E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9620827E+000, 3.9974791E+000, 1.5996709E-003, 1.5996709E-003
 5.5001198E+001, 7.6921178E+001,-1.4336404E+001,-7.0363522E+001,-3.0545035E-001,-3.9919285E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.0966126E+000,-8.0881898E+000, 1.5996709E-003, 1.5996709E-003
 5.6001011E+001, 8.2569217E+001,-1.5446067E+001,-6.6899363E+001,-2.8171896E-001,-3.9609228E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.9653453E-002,-6.1893080E-002, 1.5996709E-003, 1.5996709E-003
 5.7000271E+001, 8.1614557E+001,-1.5283329E+001,-5.6736021E+001,-2.5583387E-001,-4.0099006E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3111429E+000, 9.3353632E+000, 1.5996709E-003, 1.5996709E-003
 5.8000584E+001, 7.8128512E+001,-1.4528086E+001,-6.6315437E+001,-2.9151292E-001,-3.9122439E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9618088E+000,-3.0104366E+000, 1.5996709E-003, 1.5996709E-003
 5.9001335E+001, 8.1328332E+001,-1.5155411E+001,-6.7817026E+001,-2.8678484E-001,-3.9661049E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8892729E+000,-1.9348558E+000, 1.5996709E-003, 1.5996709E-003
 6.0001625E+001, 8.0053403E+001,-1.5036538E+001,-5.7399737E+001,-3.1819987E-001,-3.9378154E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2456127E+000, 7.2949909E+000, 1.5996709E-003, 1.5996709E-003
 6.1000584E+001, 7.6638757E+001,-1.4311683E+001,-6.6286241E+001,-3.9129165E-001,-3.9507633E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2816132E+000,-4.3544107E+000, 1.5996709E-003, 1.5996709E-003
 6.2001171E+001, 8.4921558E+001,-1.5887935E+001,-6.9474299E+001,-2.6857103E-001,-4.1186419E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1132572E-001,-7.1336584E-001, 1.5996709E-003, 1.5996709E-003
 6.3001362E+001, 7.9767756E+001,-1.4867164E+001,-6.5708987E+001,-3.1700286E-001,-4.0870711E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1309047E+000,-1.1294841E+000, 1.5996709E-003, 1.5996709E-003
 6.4001472E+001, 7.8162074E+001,-1.4599740E+001,-5.9815682E+001,-2.7067397E-001,-3.9987303E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4853572E+000, 3.4719793E+000, 1.5996709E-003, 1.5996709E-003
 6.5001602E+001, 8.0816845E+001,-1.5032704E+001,-6.6160852E+001,-2.8731809E-001,-4.0035214E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1271987E-001,-6.6803352E-001, 1.5996709E-003, 1.5996709E-003
 6.6000938E+001, 7.9358274E+001,-1.4815243E+001,-6.6373936E+001,-2.7305000E-001,-4.0924619E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1707021E+000,-2.1080481E+000, 1.5996709E-003, 1.5996709E-003
 6.7002037E+001, 7.8345441E+001,-1.4622512E+001,-6.1571422E+001,-2.2311433E-001,-4.0021604E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9399174E+000, 1.9243900E+000, 1.5996709E-003, 1.5996709E-003
 6.8000786E+001, 8.1539413E+001,-1.5269552E+001,-6.3000268E+001,-2.7518202E-001,-3.9980044E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0790415E+000, 2.9904125E+000, 1.5996709E-003, 1.5996709E-003
 6.9000450E+001, 8.1458113E+001,-1.5231322E+001,-6.2861797E+001,-2.2849798E-001,-4.0506412E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1198089E+000, 3.1324453E+000, 1.5996709E-003, 1.5996709E-003
 7.0001205E+001, 7.7579788E+001,-1.4463237E+001,-7.5031489E+001,-3.2100595E-001,-3.9590998E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2174035E+001,-1.2239903E+001, 1.5996709E-003, 1.5996709E-003
 7.1001663E+001, 8.1128185E+001,-1.5115005E+001,-6.1788053E+001,-2.4417121E-001,-4.0809779E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9411483E+000, 3.9768744E+000, 1.5996709E-003, 1.5996709E-003
 7.2001762E+001, 7.8180772E+001,-1.4606750E+001,-6.0197842E+001,-2.1584142E-001,-3.9983818E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2036624E+000, 3.1563401E+000, 1.5996709E-003, 1.5996709E-003
 7.3001556E+001, 8.2101278E+001,-1.5345527E+001,-6.8389814E+001,-2.2888457E-001,-4.0280412E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8782382E+000,-1.8669761E+000, 1.5996709E-003, 1.5996709E-003
 7.4001083E+001, 7.9632283E+001,-1.4840602E+001,-6.0256060E+001,-2.4384444E-001,-3.9838921E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2626580E+000, 4.2877933E+000, 1.5996709E-003, 1.5996709E-003
 7.5000679E+001, 7.9712900E+001,-1.4877795E+001,-6.3318664E+001,-2.5243634E-001,-4.0388782E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2845514E+000, 1.2599665E+000, 1.5996709E-003, 1.5996709E-003
 7.6001671E+001, 8.0007872E+001,-1.5039034E+001,-6.8161433E+001,-2.6100091E-001,-4.0520010E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4699420E+000,-3.4576480E+000, 1.5996709E-003, 1.5996709E-003
 7.7001457E+001, 7.9337458E+001,-1.4780344E+001,-6.8978648E+001,-2.2969974E-001,-3.9616224E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6993395E+000,-4.6551961E+000, 1.5996709E-003, 1.5996709E-003
 7.8000465E+001, 7.9737136E+001,-1.4883428E+001,-6.3097129E+001,-1.7723941E-001,-3.9997345E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5198515E+000, 1.5753397E+000, 1.5996709E-003, 1.5996709E-003
 7.9001816E+001, 8.1727193E+001,-1.5265645E+001,-6.3011439E+001,-2.0175752E-001,-4.0287854E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2398931E+000, 3.2443234E+000, 1.5996709E-003, 1.5996709E-003
 8.0000130E+001, 7.9398606E+001,-1.4819900E+001,-6.1913321E+001,-2.4748175E-001,-3.9659065E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3896424E+000, 2.4139382E+000, 1.5996709E-003, 1.5996709E-003
 8.1000366E+001, 7.9296928E+001,-1.4766741E+001,-6.9148618E+001,-2.4434274E-001,-3.9224765E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8339717E+000,-4.8666957E+000, 1.5996709E-003, 1.5996709E-003
 8.2000084E+001, 7.9500740E+001,-1.4862480E+001,-6.3828966E+001,-2.1817226E-001,-3.9387827E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5814841E-001, 5.8718285E-001, 1.5996709E-003, 1.5996709E-003
 8.3000969E+001, 8.1207593E+001,-1.5181126E+001,-6.3628064E+001,-1.7797514E-001,-4.0092710E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2107091E+000, 2.2164181E+000, 1.5996709E-003, 1.5996709E-003
 8.4000908E+001, 7.8477498E+001,-1.4585415E+001,-5.8203240E+001,-1.4398538E-001,-3.9460903E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5446769E+000, 5.5409112E+000, 1.5996709E-003, 1.5996709E-003
 8.5000107E+001, 8.1705301E+001,-1.5265457E+001,-6.8496401E+001,-2.7577726E-001,-3.9640774E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1822526E+000,-2.3362987E+000, 1.5996709E-003, 1.5996709E-003
 8.6001221E+001, 7.9260661E+001,-1.4795544E+001,-6.3613253E+001,-2.1433840E-001,-3.9422039E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5439049E-001, 6.3358270E-001, 1.5996709E-003, 1.5996709E-003
 8.7000694E+001, 8.2041449E+001,-1.5368685E+001,-7.1996159E+001,-1.6348514E-001,-4.0427766E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5273326E+000,-5.4909237E+000, 1.5996709E-003, 1.5996709E-003
 8.8000153E+001, 8.1671300E+001,-1.5245720E+001,-6.2593542E+001,-1.5103332E-001,-4.0871917E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6490993E+000, 3.6769177E+000, 1.5996709E-003, 1.5996709E-003
 8.9000488E+001, 7.8016167E+001,-1.4513329E+001,-6.7422261E+001,-1.4744071E-001,-4.0670875E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0817529E+000,-4.0709312E+000, 1.5996709E-003, 1.5996709E-003
 9.0001617E+001, 7.9253171E+001,-1.4837816E+001,-6.1452079E+001,-1.4000759E-001,-4.0307095E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8598395E+000, 2.8192384E+000, 1.5996709E-003, 1.5996709E-003
 9.1000122E+001, 8.0386704E+001,-1.4934067E+001,-6.7616213E+001,-1.9155368E-001,-3.9596429E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3806635E+000,-2.3590900E+000, 1.5996709E-003, 1.5996709E-003
 9.2000488E+001, 7.9467503E+001,-1.4876010E+001,-5.7993009E+001,-1.1994552E-001,-3.9471166E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4866031E+000, 6.4745920E+000, 1.5996709E-003, 1.5996709E-003
 9.3001373E+001, 8.0962605E+001,-1.5094807E+001,-6.3290727E+001,-1.9124392E-001,-4.0103578E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3217783E+000, 2.3818164E+000, 1.5996709E-003, 1.5996709E-003
 9.4000023E+001, 8.0265314E+001,-1.4879067E+001,-7.3803110E+001,-1.7700262E-001,-4.0256382E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.5547784E+000,-8.5978922E+000, 1.5996709E-003, 1.5996709E-003
 9.5001663E+001, 7.7891101E+001,-1.4440740E+001,-6.6077046E+001,-1.3380555E-001,-3.9927908E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7563050E+000,-2.7644839E+000, 1.5996709E-003, 1.5996709E-003
 9.6001587E+001, 7.9925574E+001,-1.4894349E+001,-6.2875497E+001,-1.3821697E-001,-4.0204676E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0368806E+000, 2.0134906E+000, 1.5996709E-003, 1.5996709E-003
 9.7000641E+001, 7.9321492E+001,-1.4736846E+001,-6.7464710E+001,-1.5205935E-001,-3.9168487E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0380669E+000,-3.0360405E+000, 1.5996709E-003, 1.5996709E-003
 9.8001190E+001, 8.1943319E+001,-1.5219107E+001,-6.2430795E+001,-1.0928327E-001,-3.9534392E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2000705E+000, 4.1801800E+000, 1.5996709E-003, 1.5996709E-003
 9.9001778E+001, 7.8664999E+001,-1.4663966E+001,-6.3853465E+001,-1.4293755E-001,-4.0607615E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4416552E-002, 5.6964171E-004, 1.5996709E-003, 1.5996709E-003
 1.0000024E+002, 8.2330636E+001,-1.5336132E+001,-6.6564031E+001,-1.3876649E-001,-3.9787031E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4760926E-001, 2.8772786E-001, 1.5996709E-003, 1.5996709E-003
 1.0100101E+002, 7.9326603E+001,-1.4768209E+001,-6.7616755E+001,-1.7180500E-001,-3.9913271E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2012137E+000,-3.2341583E+000, 1.5996709E-003, 1.5996709E-003
 1.0200043E+002, 7.9078640E+001,-1.4690605E+001,-6.0747371E+001,-1.2806454E-001,-4.0037350E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6148730E+000, 3.5085952E+000, 1.5996709E-003, 1.5996709E-003
 1.0300019E+002, 8.0643603E+001,-1.5008442E+001,-6.3203294E+001,-2.0725877E-001,-4.0379586E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2367853E+000, 2.2205692E+000, 1.5996709E-003, 1.5996709E-003
 1.0400047E+002, 7.8517536E+001,-1.4595467E+001,-6.5837489E+001,-1.6067108E-001,-3.9358023E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0965459E+000,-2.0800265E+000, 1.5996709E-003, 1.5996709E-003
 1.0500199E+002, 8.0462938E+001,-1.5008388E+001,-6.7963773E+001,-1.8463802E-001,-3.9863630E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6680323E+000,-2.6978466E+000, 1.5996709E-003, 1.5996709E-003
