s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.7011187E+001, 8.0206334E+001,-1.6872312E+001,-6.2291625E+001,-4.2831078E-001,-7.5645275E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1600670E-001, 6.0652120E-001, 1.5996709E-003, 1.5996709E-003
 2.8005709E+001, 7.6690447E+001,-1.5818211E+001,-6.1779716E+001,-4.1383958E-001,-7.5729210E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2333208E+000,-1.3288925E+000, 1.5996709E-003, 1.5996709E-003
 2.9001301E+001, 8.2097580E+001,-1.7117869E+001,-6.3826856E+001,-4.3698899E-001,-7.7728687E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3386230E-001, 7.0809276E-001, 1.5996709E-003, 1.5996709E-003
 3.0009203E+001, 7.8013479E+001,-1.6262006E+001,-5.8918858E+001,-4.2373912E-001,-7.7191827E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4747752E+000, 2.4011556E+000, 1.5996709E-003, 1.5996709E-003
 3.1010157E+001, 7.8376839E+001,-1.6349838E+001,-6.5187649E+001,-3.9657023E-001,-7.6889078E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7548034E+000,-3.5649065E+000, 1.5996709E-003, 1.5996709E-003
 3.2007603E+001, 7.5196619E+001,-1.5413867E+001,-5.8623229E+001,-4.1263524E-001,-7.3027452E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2141697E-001, 7.3958532E-001, 1.5996709E-003, 1.5996709E-003
 3.3006580E+001, 8.7124637E+001,-1.8436703E+001,-6.8262246E+001,-3.7519164E-001,-7.6917230E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3594712E-001, 4.2804401E-002, 1.5996709E-003, 1.5996709E-003
 3.4007866E+001, 7.9529989E+001,-1.6468125E+001,-5.9570617E+001,-4.6620515E-001,-7.8135903E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8396555E+000, 3.0172277E+000, 1.5996709E-003, 1.5996709E-003
 3.5007721E+001, 7.5002773E+001,-1.5545318E+001,-6.2827897E+001,-4.5053204E-001,-7.7955275E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8701749E+000,-3.8287689E+000, 1.5996709E-003, 1.5996709E-003
 3.6001827E+001, 8.0276392E+001,-1.6674107E+001,-5.7576831E+001,-3.8789740E-001,-7.5811549E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8702131E+000, 5.6299757E+000, 1.5996709E-003, 1.5996709E-003
 3.7000206E+001, 8.1201906E+001,-1.7063785E+001,-6.6828319E+001,-4.1893285E-001,-7.5988593E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5986018E+000,-3.1167296E+000, 1.5996709E-003, 1.5996709E-003
 3.8005875E+001, 7.9756540E+001,-1.6488713E+001,-6.2389170E+001,-3.8965508E-001,-7.6071655E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3794553E-001, 4.8139464E-001, 1.5996709E-003, 1.5996709E-003
 3.9005539E+001, 7.6629526E+001,-1.5863817E+001,-6.2246705E+001,-3.9889887E-001,-7.2962224E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7732506E+000,-1.8871912E+000, 1.5996709E-003, 1.5996709E-003
 4.0008595E+001, 8.0267918E+001,-1.6830413E+001,-6.5222980E+001,-3.8006923E-001,-7.4278028E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2226785E+000,-2.1729719E+000, 1.5996709E-003, 1.5996709E-003
 4.1010658E+001, 8.0102234E+001,-1.6508655E+001,-5.8551247E+001,-3.5714510E-001,-7.4675069E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5681083E+000, 4.6777192E+000, 1.5996709E-003, 1.5996709E-003
 4.2003872E+001, 8.0021838E+001,-1.6717260E+001,-7.0384914E+001,-3.6348394E-001,-7.7669573E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4804553E+000,-7.4515869E+000, 1.5996709E-003, 1.5996709E-003
 4.3005669E+001, 7.8307253E+001,-1.6306839E+001,-5.8857203E+001,-3.7222485E-001,-7.4289973E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4664358E+000, 2.7635570E+000, 1.5996709E-003, 1.5996709E-003
 4.4009178E+001, 7.9572299E+001,-1.6501043E+001,-6.4009152E+001,-3.8856447E-001,-7.6467592E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4794603E+000,-1.3341073E+000, 1.5996709E-003, 1.5996709E-003
 4.5007805E+001, 7.8326051E+001,-1.6295779E+001,-5.9500522E+001,-3.6730126E-001,-7.4928085E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4590136E+000, 2.1549560E+000, 1.5996709E-003, 1.5996709E-003
 4.6006306E+001, 7.7357029E+001,-1.6088491E+001,-5.8064391E+001,-3.6748813E-001,-7.3041811E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5368815E+000, 2.8293541E+000, 1.5996709E-003, 1.5996709E-003
 4.7006046E+001, 8.2656788E+001,-1.7312887E+001,-6.4823620E+001,-3.6441184E-001,-7.6130819E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0119600E-002, 1.4825573E-001, 1.5996709E-003, 1.5996709E-003
 4.8005615E+001, 7.8954036E+001,-1.6441282E+001,-5.9122689E+001,-3.7569747E-001,-7.6834223E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1033515E+000, 3.0066836E+000, 1.5996709E-003, 1.5996709E-003
 4.9003174E+001, 7.6649692E+001,-1.5828338E+001,-6.7802718E+001,-4.0194414E-001,-7.4566558E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3591764E+000,-7.3907654E+000, 1.5996709E-003, 1.5996709E-003
 5.0001919E+001, 8.1507978E+001,-1.7024884E+001,-6.0411523E+001,-3.5166390E-001,-7.4451406E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5413536E+000, 3.7124621E+000, 1.5996709E-003, 1.5996709E-003
 5.1003590E+001, 7.7267918E+001,-1.6101901E+001,-6.0970368E+001,-3.4523377E-001,-7.5155275E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3009309E-001,-1.5710048E-001, 1.5996709E-003, 1.5996709E-003
 5.2007782E+001, 8.2166327E+001,-1.7111497E+001,-6.5808952E+001,-3.7341128E-001,-7.6602901E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2105560E+000,-1.1351933E+000, 1.5996709E-003, 1.5996709E-003
 5.3010311E+001, 7.8535244E+001,-1.6260322E+001,-6.0866837E+001,-3.7069512E-001,-7.5575099E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6075391E-001, 1.0298323E+000, 1.5996709E-003, 1.5996709E-003
 5.4003372E+001, 7.8724326E+001,-1.6424944E+001,-6.1844784E+001,-3.5294197E-001,-7.5501153E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4162774E-002, 9.4105525E-002, 1.5996709E-003, 1.5996709E-003
 5.5003242E+001, 8.2048008E+001,-1.7246263E+001,-5.9499289E+001,-3.1652987E-001,-7.5568576E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0141048E+000, 4.9783697E+000, 1.5996709E-003, 1.5996709E-003
 5.6001629E+001, 7.6690064E+001,-1.5908443E+001,-6.6981050E+001,-3.8782994E-001,-7.5215021E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.6378370E+000,-6.5947795E+000, 1.5996709E-003, 1.5996709E-003
 5.7006569E+001, 8.1224219E+001,-1.6916432E+001,-5.5024586E+001,-3.2535018E-001,-7.4019231E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8652931E+000, 8.9504494E+000, 1.5996709E-003, 1.5996709E-003
 5.8007313E+001, 7.7441017E+001,-1.6157342E+001,-6.8302629E+001,-3.6706533E-001,-7.5709900E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.6621220E+000,-7.3935907E+000, 1.5996709E-003, 1.5996709E-003
 5.9008423E+001, 8.2260831E+001,-1.7268123E+001,-6.1008676E+001,-3.1050833E-001,-7.6771002E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5787123E+000, 3.6658467E+000, 1.5996709E-003, 1.5996709E-003
 6.0008518E+001, 7.7088957E+001,-1.5931321E+001,-6.3839877E+001,-3.8936158E-001,-7.7931914E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1035472E+000,-3.0793963E+000, 1.5996709E-003, 1.5996709E-003
 6.1005947E+001, 8.0511107E+001,-1.6788582E+001,-6.3966631E+001,-3.7247388E-001,-7.6454285E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9843644E-001,-6.2422602E-001, 1.5996709E-003, 1.5996709E-003
 6.2003269E+001, 7.8868607E+001,-1.6427071E+001,-5.6673707E+001,-3.0376432E-001,-7.6567389E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6249937E+000, 5.4564077E+000, 1.5996709E-003, 1.5996709E-003
 6.3005135E+001, 7.9359753E+001,-1.6474942E+001,-6.6249625E+001,-3.5571396E-001,-7.5805226E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7489919E+000,-3.7281085E+000, 1.5996709E-003, 1.5996709E-003
 6.4006310E+001, 8.0301610E+001,-1.6679623E+001,-6.4855761E+001,-3.0665310E-001,-7.6176960E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7114143E+000,-1.5480446E+000, 1.5996709E-003, 1.5996709E-003
 6.5008812E+001, 8.0649337E+001,-1.6762812E+001,-5.7998289E+001,-3.4988045E-001,-7.9158987E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4309669E+000, 5.5304397E+000, 1.5996709E-003, 1.5996709E-003
 6.6003418E+001, 7.6186334E+001,-1.5911134E+001,-6.2715932E+001,-3.6015478E-001,-7.6200843E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7948331E+000,-2.8085067E+000, 1.5996709E-003, 1.5996709E-003
 6.7003395E+001, 8.0105155E+001,-1.6723505E+001,-6.1345286E+001,-3.2201496E-001,-7.5827295E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5116595E+000, 1.7067667E+000, 1.5996709E-003, 1.5996709E-003
 6.8004486E+001, 8.0152530E+001,-1.6691573E+001,-6.0813605E+001,-3.2327599E-001,-7.5002689E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2217426E+000, 2.3165761E+000, 1.5996709E-003, 1.5996709E-003
 6.9007690E+001, 8.0142303E+001,-1.6628231E+001,-6.5909995E+001,-3.4630592E-001,-7.4500490E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8361211E+000,-2.7496789E+000, 1.5996709E-003, 1.5996709E-003
 7.0011879E+001, 7.7372598E+001,-1.6105646E+001,-5.7497896E+001,-2.9365565E-001,-7.5181371E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2523483E+000, 3.4678831E+000, 1.5996709E-003, 1.5996709E-003
 7.1004051E+001, 8.3260348E+001,-1.7358914E+001,-6.8660133E+001,-3.8418352E-001,-7.6202551E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8987086E+000,-3.1505024E+000, 1.5996709E-003, 1.5996709E-003
 7.2004181E+001, 7.6750145E+001,-1.5915355E+001,-6.2945507E+001,-3.1290592E-001,-7.3717217E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7202790E+000,-2.4309953E+000, 1.5996709E-003, 1.5996709E-003
 7.3009933E+001, 7.6194662E+001,-1.5775254E+001,-6.6393090E+001,-3.0371556E-001,-7.3496428E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0197601E+000,-6.2847482E+000, 1.5996709E-003, 1.5996709E-003
 7.4004280E+001, 8.4438521E+001,-1.7627300E+001,-5.8676097E+001,-2.8668049E-001,-7.5427396E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.4599973E+000, 7.8409010E+000, 1.5996709E-003, 1.5996709E-003
 7.5002907E+001, 8.0916860E+001,-1.6930947E+001,-6.4019643E+001,-2.9832205E-001,-7.6625243E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3118057E-001,-3.3971510E-001, 1.5996709E-003, 1.5996709E-003
 7.6009422E+001, 7.3746061E+001,-1.5290050E+001,-6.0809767E+001,-3.4403461E-001,-7.5273257E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7848558E+000,-2.7053179E+000, 1.5996709E-003, 1.5996709E-003
 7.7000694E+001, 8.1690917E+001,-1.6895147E+001,-6.1650847E+001,-2.9992479E-001,-7.5482031E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9965515E+000, 2.8374509E+000, 1.5996709E-003, 1.5996709E-003
 7.8006119E+001, 8.2012268E+001,-1.7087057E+001,-6.3645296E+001,-3.1473525E-001,-7.4862739E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9184374E-001, 9.5769342E-001, 1.5996709E-003, 1.5996709E-003
 7.9002937E+001, 7.6603662E+001,-1.5893853E+001,-6.5949376E+001,-2.7584106E-001,-7.5368417E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7536605E+000,-5.5229455E+000, 1.5996709E-003, 1.5996709E-003
 8.0000443E+001, 8.2278996E+001,-1.7105612E+001,-6.3002927E+001,-2.8956405E-001,-7.6997204E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9418175E+000, 1.8731928E+000, 1.5996709E-003, 1.5996709E-003
 8.1007240E+001, 7.9544687E+001,-1.6485738E+001,-6.1475931E+001,-2.8123876E-001,-7.6700578E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0753900E+000, 1.2941081E+000, 1.5996709E-003, 1.5996709E-003
 8.2008484E+001, 7.6124168E+001,-1.5776632E+001,-5.6565642E+001,-3.1009212E-001,-7.5308347E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6602606E+000, 3.4642708E+000, 1.5996709E-003, 1.5996709E-003
 8.3007187E+001, 8.1806498E+001,-1.7064183E+001,-6.0336639E+001,-3.2989583E-001,-7.4588194E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8195660E+000, 4.0683208E+000, 1.5996709E-003, 1.5996709E-003
 8.4002449E+001, 7.8009054E+001,-1.6144058E+001,-7.0353947E+001,-3.6957022E-001,-7.5423405E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.9609690E+000,-8.8660636E+000, 1.5996709E-003, 1.5996709E-003
 8.5000977E+001, 8.2483414E+001,-1.7127594E+001,-6.0350036E+001,-2.9976984E-001,-7.5230835E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8475280E+000, 4.6984923E+000, 1.5996709E-003, 1.5996709E-003
 8.6001740E+001, 7.8689181E+001,-1.6461968E+001,-6.1718184E+001,-3.1467461E-001,-7.6036504E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5334581E-001, 1.8675165E-001, 1.5996709E-003, 1.5996709E-003
 8.7004402E+001, 8.0479505E+001,-1.6745814E+001,-6.2999043E+001,-3.4137960E-001,-7.6172323E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5415902E-001, 3.8565063E-001, 1.5996709E-003, 1.5996709E-003
 8.8001228E+001, 7.7429536E+001,-1.6070043E+001,-6.2488738E+001,-3.4896815E-001,-7.5045367E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5848676E+000,-1.4857169E+000, 1.5996709E-003, 1.5996709E-003
 8.9000244E+001, 7.9594127E+001,-1.6539929E+001,-6.1742641E+001,-3.3240543E-001,-7.4052440E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0782893E-001, 9.7174585E-001, 1.5996709E-003, 1.5996709E-003
 9.0009682E+001, 7.8706165E+001,-1.6258815E+001,-6.4786484E+001,-3.1824086E-001,-7.6132943E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7743352E+000,-2.6649870E+000, 1.5996709E-003, 1.5996709E-003
 9.1009415E+001, 8.0266712E+001,-1.6785406E+001,-6.5395552E+001,-3.2056097E-001,-7.4805323E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1253278E+000,-2.2422880E+000, 1.5996709E-003, 1.5996709E-003
 9.2010056E+001, 7.9288626E+001,-1.6567138E+001,-6.0808689E+001,-2.8068645E-001,-7.4491095E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2740727E+000, 1.6246635E+000, 1.5996709E-003, 1.5996709E-003
 9.3003471E+001, 8.2001704E+001,-1.7036639E+001,-5.7126204E+001,-2.9067277E-001,-7.5448772E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8449225E+000, 7.5406442E+000, 1.5996709E-003, 1.5996709E-003
 9.4003777E+001, 7.8194320E+001,-1.6230401E+001,-6.7881952E+001,-3.2648463E-001,-7.5424912E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2727421E+000,-6.2520597E+000, 1.5996709E-003, 1.5996709E-003
 9.5008255E+001, 7.8907175E+001,-1.6437766E+001,-6.0161479E+001,-2.6767552E-001,-7.4117868E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8507232E+000, 2.0328430E+000, 1.5996709E-003, 1.5996709E-003
 9.6000374E+001, 7.8884698E+001,-1.6337943E+001,-6.1256216E+001,-2.8768513E-001,-7.6019626E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0967226E+000, 9.9525219E-001, 1.5996709E-003, 1.5996709E-003
 9.7006012E+001, 7.8826257E+001,-1.6502276E+001,-6.7888446E+001,-2.9738514E-001,-7.6060571E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.2067312E+000,-5.8694558E+000, 1.5996709E-003, 1.5996709E-003
 9.8000114E+001, 8.1275100E+001,-1.7033700E+001,-6.0478636E+001,-2.8821273E-001,-7.5061570E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3292328E+000, 3.4670453E+000, 1.5996709E-003, 1.5996709E-003
 9.9009659E+001, 8.1019754E+001,-1.6711959E+001,-5.9957885E+001,-3.1402114E-001,-7.6335419E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2373441E+000, 4.0282547E+000, 1.5996709E-003, 1.5996709E-003
 1.0000809E+002, 7.8811006E+001,-1.6542739E+001,-6.3375814E+001,-2.6611984E-001,-7.5708523E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5626478E+000,-1.3812378E+000, 1.5996709E-003, 1.5996709E-003
 1.0100483E+002, 7.7541410E+001,-1.6103655E+001,-6.0284231E+001,-2.3840926E-001,-7.5250962E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.5499552E-001, 9.0758976E-001, 1.5996709E-003, 1.5996709E-003
 1.0200546E+002, 7.8305499E+001,-1.6423390E+001,-6.4902641E+001,-2.7386424E-001,-7.5849520E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7758376E+000,-3.3019809E+000, 1.5996709E-003, 1.5996709E-003
 1.0300675E+002, 7.6606663E+001,-1.5900230E+001,-6.1344067E+001,-2.5607065E-001,-7.5452658E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1654350E-001,-9.0125048E-001, 1.5996709E-003, 1.5996709E-003
 1.0400465E+002, 8.3954884E+001,-1.7486568E+001,-6.2258962E+001,-2.9302316E-001,-7.5391691E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5428849E+000, 3.9087914E+000, 1.5996709E-003, 1.5996709E-003
 1.0501103E+002, 7.7273607E+001,-1.6105036E+001,-6.1998783E+001,-3.0255864E-001,-7.4225810E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8669810E-001,-1.1401928E+000, 1.5996709E-003, 1.5996709E-003
