s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R","HF1","GHF1"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-1.2409644E-006,-4.9795841E-007,-2.7162263E-007,-1.5139777E-007,-1.0770351E-007,-6.7552157E-008,-1.0528709E-006,-4.6497017E-007,-2.4160540E-007,-1.3724189E-007,-9.8019140E-008,-6.2474552E-008, 0.0000000E+000,-3.2730985E-007
 1.0013257E+000, 4.0278132E+002, 1.7252187E+002, 8.0194204E+001, 2.0223140E+001, 2.0010428E+001, 2.0004666E+001, 2.0002433E+001, 2.0001258E+001, 2.0000632E+001, 2.0000316E+001, 2.0000146E+001, 5.5248771E+001, 2.7332736E+001, 2.1110971E+001, 2.0094994E+001, 2.0053792E+001, 2.0024809E+001, 2.0013019E+001, 2.0006689E+001, 2.0003363E+001, 2.0001681E+001, 2.0000851E+001, 2.1924128E+001, 2.1490474E+001, 2.0942608E+001, 2.0539068E+001, 2.0348206E+001, 2.0165807E+001, 2.0084250E+001, 2.0041051E+001, 2.0020458E+001, 2.0011708E+001, 2.0007984E+001, 1.4481593E+000, 1.2713563E+000, 8.0901731E-001, 4.3483623E-001, 2.7252274E-001, 1.2540349E-001, 1.1790928E+000, 9.3144919E-001, 6.4284036E-001, 4.0219021E-001, 2.7583562E-001, 1.4216366E-001, 3.1304343E-003, 1.2726187E-001
 2.0014812E+000, 4.2267891E+002, 7.0216558E+002, 8.2431578E+002, 7.7627538E+002, 6.3090926E+002, 3.9177978E+002, 2.6964907E+002, 1.8794923E+002, 1.2475298E+002, 7.9953672E+001, 5.5796191E+001, 2.0123383E+002, 2.3835838E+002, 2.4577606E+002, 1.8470937E+002, 1.3861451E+002, 8.1184844E+001, 5.5238802E+001, 4.1192781E+001, 3.2548456E+001, 2.5852349E+001, 2.2391432E+001, 2.8464862E+001, 2.9466505E+001, 2.8637668E+001, 2.6976253E+001, 2.5403749E+001, 2.3261218E+001, 2.1878610E+001, 2.1013453E+001, 2.0553969E+001, 2.0448828E+001, 2.0356563E+001, 3.5171480E+000, 4.4617232E+000, 4.4157816E+000, 3.7385141E+000, 3.0333172E+000, 1.8049995E+000, 2.7799263E+000, 3.3476328E+000, 3.2938289E+000, 2.8783586E+000, 2.3753440E+000, 1.5835544E+000, 8.1832952E-003, 5.0430615E-001
 3.0031836E+000, 3.8435326E+002, 1.0063854E+003, 9.8767218E+002, 8.0509729E+002, 5.8965110E+002, 3.8110273E+002, 2.8409876E+002, 2.2870012E+002, 1.9514680E+002, 1.5273101E+002, 1.3188463E+002, 2.9901078E+002, 5.5215190E+002, 5.9151763E+002, 5.2522854E+002, 4.1014895E+002, 2.5901073E+002, 1.7734152E+002, 1.2941923E+002, 9.9058848E+001, 6.9346176E+001, 5.3758493E+001, 3.3543892E+001, 3.7140791E+001, 3.6529746E+001, 3.3229278E+001, 3.0086420E+001, 2.6085291E+001, 2.3756022E+001, 2.2335347E+001, 2.1703589E+001, 2.1640854E+001, 2.1556357E+001, 4.2592545E+000, 5.9773252E+000, 5.9615348E+000, 4.6366174E+000, 3.3981635E+000, 1.9355196E+000, 3.3353585E+000, 4.3357177E+000, 4.2765822E+000, 3.4364157E+000, 2.6266633E+000, 1.6015545E+000, 1.0163494E-002, 6.5860005E-001
 4.0003292E+000, 4.6213747E+002, 1.0002094E+003, 8.8530672E+002, 6.4597926E+002, 5.2382660E+002, 3.7107061E+002, 3.0981524E+002, 2.4733202E+002, 1.9931785E+002, 1.5820084E+002, 1.2951338E+002, 3.5263295E+002, 7.4953999E+002, 7.5190387E+002, 6.3119993E+002, 4.9665159E+002, 3.1882409E+002, 2.3417995E+002, 1.7658200E+002, 1.3336878E+002, 1.0008320E+002, 8.1702165E+001, 3.7472943E+001, 4.3187671E+001, 4.2262697E+001, 3.7228950E+001, 3.2810246E+001, 2.7494102E+001, 2.4672845E+001, 2.3013286E+001, 2.2210763E+001, 2.2132843E+001, 2.2225062E+001, 4.2853371E+000, 6.1390504E+000, 5.9287101E+000, 4.4651493E+000, 3.1140945E+000, 1.6827180E+000, 3.4914452E+000, 4.7336776E+000, 4.7642150E+000, 3.7332447E+000, 2.7869546E+000, 1.6449030E+000, 1.0207370E-002, 7.0263393E-001
 5.0023252E+000, 5.3819186E+002, 8.4715409E+002, 8.6043671E+002, 7.1143161E+002, 5.4497381E+002, 3.4792227E+002, 2.6168724E+002, 2.1334439E+002, 1.7194998E+002, 1.5204201E+002, 1.2489776E+002, 4.1911350E+002, 8.0094118E+002, 7.9081320E+002, 6.4015163E+002, 4.9148474E+002, 3.2320947E+002, 2.4723605E+002, 1.9327768E+002, 1.5120189E+002, 1.1798377E+002, 9.4309391E+001, 4.0576070E+001, 4.7608501E+001, 4.7205108E+001, 4.1431953E+001, 3.5743036E+001, 2.9088335E+001, 2.5516725E+001, 2.3519385E+001, 2.2378717E+001, 2.2089653E+001, 2.2100421E+001, 4.3432911E+000, 6.0990657E+000, 6.2495167E+000, 5.0007829E+000, 3.6139753E+000, 2.0397886E+000, 3.4355998E+000, 4.4739906E+000, 4.4753037E+000, 3.6928429E+000, 2.8606499E+000, 1.7490545E+000, 1.0902762E-002, 7.5553179E-001
 6.0012200E+000, 5.3742667E+002, 1.0956999E+003, 9.6460363E+002, 6.8742851E+002, 4.4818026E+002, 2.8126414E+002, 2.0160465E+002, 1.6844552E+002, 1.3867734E+002, 1.2007333E+002, 1.1470853E+002, 4.5534376E+002, 8.3840422E+002, 8.3387454E+002, 6.7896903E+002, 5.0811146E+002, 3.3176823E+002, 2.4042859E+002, 1.8924801E+002, 1.5198021E+002, 1.2472713E+002, 1.0502493E+002, 4.2978504E+001, 5.1092150E+001, 5.1399943E+001, 4.5404460E+001, 3.9199458E+001, 3.1116164E+001, 2.7250448E+001, 2.5132123E+001, 2.3922442E+001, 2.3486454E+001, 2.3380580E+001, 4.4253314E+000, 6.4449444E+000, 6.9094335E+000, 5.5211724E+000, 4.1045715E+000, 2.3207616E+000, 3.4188366E+000, 4.5637354E+000, 4.7670396E+000, 4.0899938E+000, 3.2887002E+000, 2.0201129E+000, 1.1849970E-002, 8.5147428E-001
 7.0023825E+000, 5.1043984E+002, 8.1050484E+002, 6.6164844E+002, 4.7593248E+002, 3.7069541E+002, 2.3957785E+002, 1.5840737E+002, 1.3320137E+002, 1.2717126E+002, 1.0842654E+002, 1.0626786E+002, 4.8623534E+002, 8.4484478E+002, 7.9704533E+002, 6.4301498E+002, 4.7042076E+002, 3.0512599E+002, 2.2310630E+002, 1.7803679E+002, 1.4550766E+002, 1.1969839E+002, 1.0602805E+002, 4.5102137E+001, 5.3898135E+001, 5.5067654E+001, 4.8513981E+001, 4.1289858E+001, 3.2186112E+001, 2.7902319E+001, 2.5686235E+001, 2.4577844E+001, 2.4197847E+001, 2.4183616E+001, 4.3269060E+000, 6.1069699E+000, 6.6735421E+000, 5.4728747E+000, 3.8867957E+000, 2.0756423E+000, 3.4009488E+000, 4.5349030E+000, 4.9886281E+000, 4.3454572E+000, 3.3759508E+000, 2.0002622E+000, 1.1864107E-002, 8.4027361E-001
 8.0014635E+000, 4.7262816E+002, 1.0018472E+003, 7.6571802E+002, 5.1318104E+002, 3.9518432E+002, 3.0734967E+002, 2.4262113E+002, 2.0675497E+002, 1.5606698E+002, 1.2738317E+002, 1.0758218E+002, 4.9105200E+002, 8.0521710E+002, 7.3711198E+002, 5.7855699E+002, 4.4234157E+002, 3.0212491E+002, 2.1825099E+002, 1.7900866E+002, 1.4242265E+002, 1.1772292E+002, 1.0337043E+002, 4.7055442E+001, 5.6361771E+001, 5.8130756E+001, 5.1310193E+001, 4.3365218E+001, 3.3518633E+001, 2.9345063E+001, 2.6438378E+001, 2.4737865E+001, 2.4234687E+001, 2.4351811E+001, 4.3152619E+000, 6.0134934E+000, 6.4987976E+000, 5.3372773E+000, 4.0174551E+000, 2.4541803E+000, 3.2891741E+000, 4.2659011E+000, 4.5815048E+000, 3.9956863E+000, 3.2506058E+000, 2.0406917E+000, 1.1437273E-002, 8.3120288E-001
