s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
 5.1004014E+001, 7.8715439E+002, 8.8276481E+002, 8.8653767E+002, 8.4506682E+002, 7.4842539E+002, 6.9066835E+002, 6.2915694E+002, 5.7177397E+002, 4.5732448E+002, 4.0455879E+002, 3.5662777E+002, 3.0682583E+002, 6.7961268E+002, 7.6145906E+002, 7.8504958E+002, 7.7307288E+002, 6.9528924E+002, 6.4300446E+002, 5.8841399E+002, 5.3178428E+002, 4.1425803E+002, 3.6343371E+002, 3.1719531E+002, 2.7893463E+002,-5.6843419E-017, 1.9267030E+000
 5.2008671E+001, 7.2169878E+002, 7.6436982E+002, 7.6232316E+002, 7.3112641E+002, 6.2105437E+002, 5.5339155E+002, 4.9318671E+002, 4.4353700E+002, 3.6720604E+002, 3.3468806E+002, 3.0147994E+002, 2.7141223E+002, 6.8548306E+002, 7.4677894E+002, 7.5945291E+002, 7.4361941E+002, 6.7665042E+002, 6.3087456E+002, 5.7955420E+002, 5.2858057E+002, 4.2396898E+002, 3.7719931E+002, 3.3174332E+002, 2.9108363E+002,-5.6843419E-017, 1.7221548E+000
 5.3001344E+001, 7.7697087E+002, 9.2420622E+002, 9.5529341E+002, 9.2353028E+002, 7.5263817E+002, 6.5640330E+002, 5.6091223E+002, 4.8580898E+002, 3.7960386E+002, 3.3862115E+002, 3.0663008E+002, 2.8173927E+002, 6.6728568E+002, 7.6387257E+002, 7.9636450E+002, 7.8912288E+002, 6.9321991E+002, 6.2898242E+002, 5.6511755E+002, 5.0924922E+002, 4.0941626E+002, 3.6673649E+002, 3.2706202E+002, 2.9096769E+002,-5.6843419E-017, 1.7120835E+000
 5.4004553E+001, 7.6913429E+002, 8.7299583E+002, 8.8950531E+002, 8.6123085E+002, 7.7069472E+002, 7.1381333E+002, 6.5418052E+002, 5.9053278E+002, 4.6778679E+002, 4.1799982E+002, 3.6846081E+002, 3.2237276E+002, 6.9207927E+002, 7.8516433E+002, 8.1253369E+002, 8.0261551E+002, 7.0987310E+002, 6.4428045E+002, 5.7751208E+002, 5.1644626E+002, 4.0918559E+002, 3.6408333E+002, 3.2362329E+002, 2.8827574E+002,-5.6843419E-017, 1.8360944E+000
 5.5007500E+001, 7.4441002E+002, 9.0187565E+002, 9.4702082E+002, 9.1832218E+002, 7.2212987E+002, 6.2685288E+002, 5.4974425E+002, 4.9664459E+002, 4.1668610E+002, 3.8411099E+002, 3.5072844E+002, 3.2114771E+002, 7.0732198E+002, 7.9552764E+002, 8.1374228E+002, 7.9278065E+002, 6.9915918E+002, 6.4446784E+002, 5.8862821E+002, 5.3333287E+002, 4.2868288E+002, 3.8425973E+002, 3.4406283E+002, 3.0936496E+002,-5.6843419E-017, 1.7892330E+000
 5.6004375E+001, 8.5688240E+002, 8.4496089E+002, 7.0788714E+002, 5.9784452E+002, 5.0743052E+002, 4.7153844E+002, 4.2392813E+002, 3.6735249E+002, 2.6030672E+002, 2.2713580E+002, 2.0299978E+002, 1.8972837E+002, 7.1410261E+002, 7.6947896E+002, 7.6699421E+002, 7.4271155E+002, 6.4241586E+002, 5.8595931E+002, 5.3055510E+002, 4.8032029E+002, 3.8943782E+002, 3.5194589E+002, 3.1698425E+002, 2.8745962E+002,-5.6843419E-017, 1.7352179E+000
 5.7001766E+001, 8.1450125E+002, 8.1363914E+002, 7.0963075E+002, 6.0840374E+002, 4.5947774E+002, 4.0958481E+002, 3.7199129E+002, 3.4101078E+002, 2.7751009E+002, 2.5233605E+002, 2.3361272E+002, 2.1461571E+002, 7.3694665E+002, 7.6490454E+002, 7.1762080E+002, 6.6253276E+002, 5.6380107E+002, 5.1905508E+002, 4.7416441E+002, 4.3223472E+002, 3.5292089E+002, 3.1925952E+002, 2.8892637E+002, 2.6321740E+002,-5.6843419E-017, 1.4991721E+000
 5.8009524E+001, 6.8430828E+002, 8.9579976E+002, 9.3460268E+002, 8.8425054E+002, 7.0846297E+002, 6.2897618E+002, 5.2460450E+002, 4.5161970E+002, 3.3167200E+002, 2.8278419E+002, 2.5012486E+002, 2.2351895E+002, 7.0196148E+002, 7.7127072E+002, 7.4567159E+002, 6.8937575E+002, 5.6017975E+002, 5.0937682E+002, 4.5051812E+002, 4.0531779E+002, 3.2055043E+002, 2.8650127E+002, 2.6027252E+002, 2.3784533E+002,-5.6843419E-017, 1.9413702E+000
 5.9000009E+001, 6.0072633E+002, 7.3701023E+002, 8.2039544E+002, 8.5624483E+002, 7.8272355E+002, 6.9040382E+002, 5.9566778E+002, 5.0995924E+002, 3.6505636E+002, 3.0927966E+002, 2.6835957E+002, 2.4004458E+002, 6.4815826E+002, 7.6064608E+002, 7.8830558E+002, 7.7170216E+002, 6.5706347E+002, 5.8426242E+002, 5.0598280E+002, 4.4198773E+002, 3.3730346E+002, 2.9829033E+002, 2.6874073E+002, 2.4458949E+002,-5.6843419E-017, 1.7662315E+000
 6.0003446E+001, 6.6761402E+002, 7.1662311E+002, 6.7793772E+002, 6.1681479E+002, 4.4384455E+002, 3.4713484E+002, 2.8133512E+002, 2.3085904E+002, 1.8049764E+002, 1.6196474E+002, 1.3741805E+002, 1.2185041E+002, 6.2677992E+002, 7.1525050E+002, 7.2976960E+002, 7.0901424E+002, 6.0577209E+002, 5.3663372E+002, 4.7016065E+002, 4.1356236E+002, 3.2125625E+002, 2.8338918E+002, 2.5141964E+002, 2.2614568E+002,-5.6843419E-017, 1.8086133E+000
 6.1007568E+001, 7.9686095E+002, 8.6452785E+002, 8.1834885E+002, 7.1294614E+002, 4.8996408E+002, 4.1285929E+002, 3.5869061E+002, 3.1200474E+002, 2.3236691E+002, 2.0822052E+002, 1.9168337E+002, 1.7336608E+002, 6.7389858E+002, 7.4720806E+002, 7.3954176E+002, 6.9684672E+002, 5.6253150E+002, 4.8841366E+002, 4.2553881E+002, 3.7263898E+002, 2.8855571E+002, 2.5444339E+002, 2.2558362E+002, 2.0198586E+002,-5.6843419E-017, 1.6584122E+000
 6.2008014E+001, 7.8556981E+002, 7.9780490E+002, 7.7099552E+002, 7.3585158E+002, 6.6592754E+002, 6.0829389E+002, 5.3683823E+002, 4.6234391E+002, 3.3319170E+002, 2.8141352E+002, 2.4415709E+002, 2.1792820E+002, 6.8982745E+002, 7.4864031E+002, 7.4944289E+002, 7.2203576E+002, 6.1052496E+002, 5.3556330E+002, 4.6446113E+002, 4.0017844E+002, 2.9850071E+002, 2.5980691E+002, 2.3023426E+002, 2.0618654E+002,-5.6843419E-017, 1.7177677E+000
 6.3002845E+001, 8.5502783E+002, 9.0739843E+002, 8.2694503E+002, 7.1159470E+002, 4.8771080E+002, 4.1976982E+002, 3.6647106E+002, 3.1415801E+002, 2.4562846E+002, 2.2597299E+002, 2.1022285E+002, 1.9629777E+002, 7.3859080E+002, 7.9078057E+002, 7.6787114E+002, 7.1682549E+002, 5.8801897E+002, 5.2018216E+002, 4.5558596E+002, 3.9285404E+002, 2.9427842E+002, 2.5768704E+002, 2.2956301E+002, 2.0658640E+002,-5.6843419E-017, 1.8915679E+000
 6.4007134E+001, 7.8988301E+002, 9.0356148E+002, 8.7546428E+002, 7.8152465E+002, 6.3449191E+002, 5.5942976E+002, 4.9689354E+002, 4.4782388E+002, 3.6348239E+002, 3.1645443E+002, 2.7678227E+002, 2.3887026E+002, 7.2529749E+002, 7.8030336E+002, 7.5657120E+002, 7.0021362E+002, 5.6745875E+002, 5.0127989E+002, 4.3969445E+002, 3.8083740E+002, 2.9046013E+002, 2.5537073E+002, 2.2723225E+002, 2.0339234E+002,-5.6843419E-017, 1.8047670E+000
 6.5006744E+001, 8.9316260E+002, 9.0640768E+002, 8.5903756E+002, 7.8629908E+002, 5.9552090E+002, 4.9891819E+002, 4.1796339E+002, 3.6549760E+002, 3.0299173E+002, 2.8532314E+002, 2.6741759E+002, 2.5006380E+002, 7.4555146E+002, 7.8873655E+002, 7.6171811E+002, 7.0185845E+002, 5.7472821E+002, 5.1302394E+002, 4.5513128E+002, 4.0168470E+002, 3.1704247E+002, 2.8135784E+002, 2.5189735E+002, 2.2524208E+002,-5.6843419E-017, 1.7689058E+000
 6.6003926E+001, 7.7723769E+002, 7.7958821E+002, 7.2098743E+002, 6.2498445E+002, 4.5132474E+002, 4.0179678E+002, 3.5773616E+002, 3.1640017E+002, 2.4887138E+002, 2.2356761E+002, 2.0709213E+002, 1.9164838E+002, 7.4761751E+002, 7.7249758E+002, 7.4155378E+002, 6.8240731E+002, 5.4791474E+002, 4.8228866E+002, 4.2360737E+002, 3.7367238E+002, 2.9886469E+002, 2.6783414E+002, 2.4285506E+002, 2.2064211E+002,-5.6843419E-017, 1.8237913E+000
 6.7000723E+001, 6.5847933E+002, 6.5893727E+002, 6.2554056E+002, 6.2077670E+002, 5.2811643E+002, 4.3005327E+002, 3.2309665E+002, 2.6253077E+002, 2.0386402E+002, 1.8638684E+002, 1.7751004E+002, 1.7164452E+002, 7.0848351E+002, 7.4443745E+002, 7.2528845E+002, 6.7377389E+002, 5.3231716E+002, 4.6194293E+002, 3.9985707E+002, 3.5235668E+002, 2.8511565E+002, 2.5802671E+002, 2.3673661E+002, 2.1737178E+002,-5.6843419E-017, 1.8478975E+000
 6.8002954E+001, 7.8439839E+002, 9.0036358E+002, 8.6993602E+002, 7.5293410E+002, 5.1860565E+002, 4.3860753E+002, 3.7802641E+002, 3.3060233E+002, 2.5317997E+002, 2.2648838E+002, 2.0612627E+002, 1.9903002E+002, 6.9686804E+002, 7.4433830E+002, 7.2603009E+002, 6.7518314E+002, 5.3508409E+002, 4.6179134E+002, 3.9700854E+002, 3.4816901E+002, 2.7821350E+002, 2.5164805E+002, 2.3181432E+002, 2.1540428E+002,-5.6843419E-017, 1.6846641E+000
 6.9002365E+001, 7.6097072E+002, 8.6711567E+002, 8.0765715E+002, 6.8878511E+002, 5.1877213E+002, 4.6017809E+002, 4.1617586E+002, 3.6969799E+002, 2.9474408E+002, 2.7391203E+002, 2.4867820E+002, 2.3320478E+002, 6.9751335E+002, 7.6036222E+002, 7.3754603E+002, 6.8257622E+002, 5.5469275E+002, 4.9100973E+002, 4.3286301E+002, 3.8285689E+002, 3.0418282E+002, 2.7594398E+002, 2.4985740E+002, 2.3326105E+002,-5.6843419E-017, 1.8056550E+000
 7.0006076E+001, 8.1664145E+002, 9.1219508E+002, 8.7701728E+002, 7.8971248E+002, 6.2453690E+002, 5.6060481E+002, 4.9464009E+002, 4.3965724E+002, 3.5682961E+002, 3.2036265E+002, 2.9605409E+002, 2.6265802E+002, 7.0062491E+002, 7.8171367E+002, 7.7084226E+002, 7.0912381E+002, 5.5821979E+002, 4.8897383E+002, 4.2999036E+002, 3.7967532E+002, 2.9928957E+002, 2.7053248E+002, 2.4637466E+002, 2.2839390E+002,-5.6843419E-017, 1.7625733E+000
 7.1001744E+001, 7.8481537E+002, 7.7028988E+002, 7.0792643E+002, 6.2538600E+002, 4.6398182E+002, 4.0702212E+002, 3.5696830E+002, 3.1886074E+002, 2.6662618E+002, 2.5126435E+002, 2.3791013E+002, 2.2689752E+002, 7.2591209E+002, 7.7933562E+002, 7.6503150E+002, 7.0877393E+002, 5.6858510E+002, 5.0577435E+002, 4.4869741E+002, 4.0063846E+002, 3.2400994E+002, 2.9434497E+002, 2.7201018E+002, 2.4982858E+002,-5.6843419E-017, 1.7853962E+000
 7.2007485E+001, 7.0525255E+002, 7.5115405E+002, 7.3375647E+002, 6.9655307E+002, 5.9513076E+002, 5.3551408E+002, 4.7132561E+002, 4.0547591E+002, 3.2238918E+002, 2.8741885E+002, 2.5470955E+002, 2.2639174E+002, 6.9551827E+002, 7.4056279E+002, 7.2741223E+002, 6.8316135E+002, 5.6353422E+002, 5.0191192E+002, 4.4278786E+002, 3.9206215E+002, 3.1556539E+002, 2.8595325E+002, 2.6202996E+002, 2.3966652E+002,-5.6843419E-017, 1.8296868E+000
 7.3008160E+001, 6.5725678E+002, 7.9429121E+002, 7.9572996E+002, 7.2494456E+002, 5.2374326E+002, 4.5603085E+002, 3.9978693E+002, 3.5685135E+002, 2.7595865E+002, 2.5157941E+002, 2.3227673E+002, 2.1534288E+002, 6.5593241E+002, 7.1314214E+002, 7.1296047E+002, 6.7745060E+002, 5.5723068E+002, 4.9483592E+002, 4.3450188E+002, 3.8108107E+002, 3.0375106E+002, 2.7509984E+002, 2.5089576E+002, 2.2979880E+002,-5.6843419E-017, 1.7875999E+000
 7.4002457E+001, 6.9325520E+002, 6.6859713E+002, 6.2188156E+002, 5.6018748E+002, 4.1379032E+002, 3.3153894E+002, 2.8237717E+002, 2.6029775E+002, 2.3278732E+002, 2.1947583E+002, 2.0845526E+002, 2.0131206E+002, 6.6073539E+002, 7.1520317E+002, 7.1857058E+002, 6.8373903E+002, 5.4914395E+002, 4.8258861E+002, 4.2181087E+002, 3.7290331E+002, 3.0097854E+002, 2.7419089E+002, 2.5151403E+002, 2.3176410E+002,-5.6843419E-017, 1.7559122E+000
 7.5007075E+001, 7.4637281E+002, 9.0454669E+002, 9.1740523E+002, 8.7483031E+002, 7.6786919E+002, 7.1076196E+002, 6.3740230E+002, 5.7619025E+002, 4.6056573E+002, 4.1091763E+002, 3.6632977E+002, 3.2633949E+002, 6.4847640E+002, 7.2868422E+002, 7.3990252E+002, 7.1193129E+002, 5.9597659E+002, 5.3155835E+002, 4.6726900E+002, 4.1476448E+002, 3.2770950E+002, 2.9430480E+002, 2.6684995E+002, 2.4356803E+002,-5.6843419E-017, 1.7763771E+000
 7.6004959E+001, 8.0099173E+002, 8.5658750E+002, 8.0086242E+002, 7.0691910E+002, 5.0795532E+002, 4.3387510E+002, 3.7909311E+002, 3.3055034E+002, 2.5871644E+002, 2.3110515E+002, 2.0726085E+002, 1.8761774E+002, 6.9900332E+002, 7.7452891E+002, 7.6821467E+002, 7.2126008E+002, 5.9122117E+002, 5.2864171E+002, 4.6914032E+002, 4.1905613E+002, 3.3626669E+002, 3.0388896E+002, 2.7704032E+002, 2.5462813E+002,-5.6843419E-017, 1.8170533E+000
 7.7006352E+001, 7.2336646E+002, 6.7200841E+002, 6.0928653E+002, 5.6027529E+002, 4.8005222E+002, 4.3651032E+002, 3.8494033E+002, 3.4398386E+002, 2.7329524E+002, 2.4546068E+002, 2.2766513E+002, 2.0909153E+002, 6.8907607E+002, 7.4435359E+002, 7.2926628E+002, 6.8504160E+002, 5.6626196E+002, 5.0556328E+002, 4.4605930E+002, 3.9857738E+002, 3.1927891E+002, 2.8756877E+002, 2.6197930E+002, 2.3914284E+002,-5.6843419E-017, 1.8033815E+000
 7.8008335E+001, 8.1838894E+002, 7.9025076E+002, 6.9440852E+002, 6.0935711E+002, 4.6721013E+002, 3.9572010E+002, 3.3936870E+002, 2.9344155E+002, 2.2245952E+002, 2.0381655E+002, 1.9084849E+002, 1.7671658E+002, 6.9447804E+002, 6.9414912E+002, 6.5356664E+002, 6.0520381E+002, 4.9688528E+002, 4.4313018E+002, 3.9333254E+002, 3.5249537E+002, 2.8517211E+002, 2.5914476E+002, 2.3797323E+002, 2.1820745E+002,-5.6843419E-017, 1.7037767E+000
 7.9004412E+001, 7.2285970E+002, 8.2460815E+002, 7.5478031E+002, 6.1771749E+002, 3.7962371E+002, 3.1897961E+002, 2.8222224E+002, 2.6018092E+002, 2.2476593E+002, 2.0760247E+002, 1.9027283E+002, 1.7865626E+002, 6.8708573E+002, 7.1199575E+002, 6.6693250E+002, 6.0553934E+002, 4.8152751E+002, 4.2379995E+002, 3.7488859E+002, 3.3726362E+002, 2.7654820E+002, 2.5265926E+002, 2.3254615E+002, 2.1372492E+002,-5.6843419E-017, 1.8368927E+000
 8.0008600E+001, 8.0993666E+002, 7.5721172E+002, 6.7894651E+002, 6.2526094E+002, 5.5244866E+002, 4.9448111E+002, 4.3801930E+002, 3.9218966E+002, 3.1679270E+002, 2.8691267E+002, 2.5943166E+002, 2.3086406E+002, 7.0245232E+002, 7.3532541E+002, 7.0651901E+002, 6.5037251E+002, 5.1096349E+002, 4.4148624E+002, 3.8305631E+002, 3.3864147E+002, 2.7061965E+002, 2.4645049E+002, 2.2659971E+002, 2.0888821E+002,-5.6843419E-017, 1.8026516E+000
 8.1005483E+001, 7.5113840E+002, 6.9688259E+002, 5.8020832E+002, 4.9575507E+002, 3.7699171E+002, 3.4212812E+002, 3.2196738E+002, 3.0947224E+002, 2.8325952E+002, 2.6848991E+002, 2.5349484E+002, 2.4552485E+002, 7.0781198E+002, 7.1789494E+002, 6.6727324E+002, 6.1104839E+002, 5.0248791E+002, 4.4856362E+002, 4.0088467E+002, 3.6127101E+002, 2.9317195E+002, 2.6740779E+002, 2.4497343E+002, 2.2544956E+002,-5.6843419E-017, 1.8721803E+000
 8.2005104E+001, 7.1015243E+002, 7.2448333E+002, 6.6723039E+002, 5.8054257E+002, 4.1185516E+002, 3.4098892E+002, 2.7800088E+002, 2.2237085E+002, 1.5340558E+002, 1.4709246E+002, 1.4729882E+002, 1.4233884E+002, 6.7560706E+002, 6.8203182E+002, 6.3965176E+002, 5.8851608E+002, 4.8338933E+002, 4.3354064E+002, 3.8581830E+002, 3.4304532E+002, 2.7828377E+002, 2.5690497E+002, 2.3784039E+002, 2.2018069E+002,-5.6843419E-017, 1.8082809E+000
 8.3007671E+001, 7.2923005E+002, 8.4459195E+002, 8.4648797E+002, 7.9623420E+002, 6.1735992E+002, 5.4446004E+002, 4.7978594E+002, 4.1816822E+002, 3.1518616E+002, 2.7413096E+002, 2.3992152E+002, 2.1167241E+002, 6.7810986E+002, 6.9870597E+002, 6.6350965E+002, 6.1436936E+002, 4.9689144E+002, 4.3996744E+002, 3.8536718E+002, 3.3562688E+002, 2.6227003E+002, 2.4021953E+002, 2.2248521E+002, 2.0638145E+002,-5.6843419E-017, 1.7968940E+000
 8.4000821E+001, 6.9527722E+002, 7.0916203E+002, 6.7036577E+002, 6.0676795E+002, 4.8877203E+002, 4.2601768E+002, 3.5737355E+002, 3.1008411E+002, 2.3392924E+002, 2.1335977E+002, 2.0019490E+002, 1.8473298E+002, 6.7033526E+002, 6.9931506E+002, 6.8040759E+002, 6.3792976E+002, 5.2307382E+002, 4.6340304E+002, 4.0611805E+002, 3.5597825E+002, 2.7832211E+002, 2.5314161E+002, 2.3180778E+002, 2.1323519E+002,-5.6843419E-017, 1.8150173E+000
 8.5003505E+001, 6.4376280E+002, 8.6039700E+002, 9.0720157E+002, 8.7504071E+002, 7.1804356E+002, 6.1327285E+002, 4.9341167E+002, 4.0451089E+002, 2.9597061E+002, 2.6759880E+002, 2.4481252E+002, 2.2225017E+002, 6.4316738E+002, 7.3467107E+002, 7.4746596E+002, 7.1608137E+002, 6.0393004E+002, 5.2981524E+002, 4.5260402E+002, 3.9630506E+002, 3.0374838E+002, 2.7169993E+002, 2.4857560E+002, 2.2744272E+002,-5.6843419E-017, 1.7137711E+000
 8.6002270E+001, 7.2585460E+002, 8.4076761E+002, 8.4267600E+002, 8.0943264E+002, 6.5598447E+002, 5.7181517E+002, 4.9085410E+002, 4.2029683E+002, 3.3655591E+002, 3.1043581E+002, 2.8634750E+002, 2.6609980E+002, 6.4590412E+002, 7.4812609E+002, 7.6973641E+002, 7.4983654E+002, 6.3974786E+002, 5.6573445E+002, 4.8390112E+002, 4.1876748E+002, 3.2173648E+002, 2.8982050E+002, 2.6412360E+002, 2.4161572E+002,-5.6843419E-017, 1.7301533E+000
 8.7004776E+001, 7.8808605E+002, 8.3972807E+002, 8.1349613E+002, 7.8727040E+002, 6.7746468E+002, 5.9452968E+002, 5.0389010E+002, 4.0563774E+002, 2.4596144E+002, 2.0410345E+002, 1.7756493E+002, 1.6306050E+002, 6.5835255E+002, 7.4338633E+002, 7.5909217E+002, 7.4733954E+002, 6.3969414E+002, 5.6109457E+002, 4.7756337E+002, 4.0597742E+002, 3.0471671E+002, 2.7368370E+002, 2.4919941E+002, 2.2953956E+002,-5.6843419E-017, 1.8088288E+000
 8.8005492E+001, 7.7697170E+002, 8.5637203E+002, 8.5835930E+002, 7.9177299E+002, 6.2037707E+002, 5.4032816E+002, 4.7449247E+002, 4.1980170E+002, 3.2058646E+002, 2.7009960E+002, 2.2911616E+002, 2.0195906E+002, 7.0605851E+002, 7.8254471E+002, 7.8847293E+002, 7.6328157E+002, 6.5619837E+002, 5.8326971E+002, 5.0732035E+002, 4.3561987E+002, 3.1669194E+002, 2.7479551E+002, 2.4336695E+002, 2.2021056E+002,-5.6843419E-017, 1.7049716E+000
 8.9004204E+001, 7.1859566E+002, 7.6265064E+002, 7.1156085E+002, 6.1760227E+002, 4.4868580E+002, 3.8135521E+002, 3.2159908E+002, 2.7754197E+002, 2.2140657E+002, 2.0292964E+002, 1.8024715E+002, 1.6718369E+002, 6.7232209E+002, 7.5508528E+002, 7.6690247E+002, 7.3256258E+002, 6.0935708E+002, 5.3808748E+002, 4.6770532E+002, 4.0410902E+002, 3.0124114E+002, 2.6489026E+002, 2.3572861E+002, 2.1438930E+002,-5.6843419E-017, 1.8860476E+000
 9.0002255E+001, 8.2736619E+002, 9.1674022E+002, 8.5749040E+002, 7.5500459E+002, 5.2312464E+002, 4.3930587E+002, 3.8401709E+002, 3.3776565E+002, 2.6273710E+002, 2.3215525E+002, 2.0470039E+002, 1.8736288E+002, 6.9746824E+002, 7.6521182E+002, 7.4938049E+002, 6.9113511E+002, 5.4786257E+002, 4.8286797E+002, 4.2178418E+002, 3.6632608E+002, 2.7507232E+002, 2.4302147E+002, 2.1631501E+002, 1.9734140E+002,-5.6843419E-017, 1.6750555E+000
 9.1010612E+001, 8.2085307E+002, 8.1583320E+002, 7.2994396E+002, 6.3838127E+002, 4.5082141E+002, 3.8419547E+002, 3.4618948E+002, 3.2080346E+002, 2.7829605E+002, 2.5623952E+002, 2.2992524E+002, 2.0169398E+002, 7.2361302E+002, 7.5387957E+002, 7.1731348E+002, 6.5725695E+002, 5.2009316E+002, 4.5936044E+002, 4.0625236E+002, 3.5794737E+002, 2.7739064E+002, 2.4678834E+002, 2.2014073E+002, 2.0040788E+002,-5.6843419E-017, 1.8003510E+000
 9.2005854E+001, 7.4253376E+002, 7.4420895E+002, 6.6271664E+002, 5.6547030E+002, 4.2823831E+002, 3.7834590E+002, 3.2471487E+002, 2.7515832E+002, 2.1636381E+002, 2.0521386E+002, 2.0088745E+002, 1.9970809E+002, 7.0836585E+002, 7.5634667E+002, 7.2197293E+002, 6.5802801E+002, 5.1682540E+002, 4.5614145E+002, 4.0291261E+002, 3.5451936E+002, 2.7764669E+002, 2.4922004E+002, 2.2421349E+002, 2.0509481E+002,-5.6843419E-017, 1.7780068E+000
 9.3006524E+001, 6.8350107E+002, 7.4552172E+002, 6.9408574E+002, 6.2562880E+002, 4.9521306E+002, 4.3469939E+002, 3.7784847E+002, 3.3058340E+002, 2.4869173E+002, 2.2999957E+002, 2.1359493E+002, 1.9440092E+002, 6.8777236E+002, 7.0425997E+002, 6.6383050E+002, 6.0527840E+002, 4.8245452E+002, 4.2845079E+002, 3.7836152E+002, 3.3476580E+002, 2.6506492E+002, 2.4027938E+002, 2.1868370E+002, 2.0130507E+002,-5.6843419E-017, 1.8566909E+000
 9.4003682E+001, 7.9858883E+002, 8.3135544E+002, 7.7654939E+002, 6.9519080E+002, 5.5847465E+002, 5.1703680E+002, 4.7964795E+002, 4.4737436E+002, 3.9257746E+002, 3.5193184E+002, 3.1340775E+002, 2.7855675E+002, 6.8387342E+002, 7.2581987E+002, 7.0154988E+002, 6.5285396E+002, 5.4562116E+002, 4.9590292E+002, 4.4672620E+002, 4.0055545E+002, 3.1708177E+002, 2.8273964E+002, 2.5357232E+002, 2.2736333E+002,-5.6843419E-017, 1.5897112E+000
 9.5003037E+001, 7.7337648E+002, 9.2548176E+002, 9.2967920E+002, 8.4533128E+002, 6.4035852E+002, 5.5039905E+002, 4.7881083E+002, 4.2436026E+002, 3.2967704E+002, 2.8930379E+002, 2.5784916E+002, 2.3320879E+002, 6.8785727E+002, 7.5401107E+002, 7.3833622E+002, 6.8485224E+002, 5.6679938E+002, 5.1451593E+002, 4.6648241E+002, 4.2267733E+002, 3.3996716E+002, 3.0163605E+002, 2.6806611E+002, 2.3971366E+002,-5.6843419E-017, 1.6812318E+000
 9.6006854E+001, 7.2875022E+002, 7.3405661E+002, 6.8308633E+002, 6.0209315E+002, 4.8658127E+002, 4.5939853E+002, 4.2790052E+002, 3.9830588E+002, 3.3434997E+002, 2.9814185E+002, 2.6833140E+002, 2.3744137E+002, 7.1107471E+002, 7.6181147E+002, 7.3513558E+002, 6.7497729E+002, 5.5503791E+002, 5.0463259E+002, 4.5479364E+002, 4.1231779E+002, 3.3508826E+002, 2.9866086E+002, 2.6821292E+002, 2.4106553E+002,-5.6843419E-017, 1.8351520E+000
 9.7002262E+001, 7.3651596E+002, 8.3167580E+002, 8.2113177E+002, 7.6407998E+002, 6.0602886E+002, 5.2648402E+002, 4.5539992E+002, 3.9653131E+002, 3.1719211E+002, 2.8756219E+002, 2.5742893E+002, 2.3059193E+002, 6.7497457E+002, 7.2718700E+002, 7.1241341E+002, 6.5694773E+002, 5.3292569E+002, 4.8170528E+002, 4.3359172E+002, 3.9233556E+002, 3.2182989E+002, 2.8974505E+002, 2.6152197E+002, 2.3527954E+002,-5.6843419E-017, 1.8203569E+000
 9.8005507E+001, 8.1821040E+002, 7.3780660E+002, 6.3307407E+002, 5.6367377E+002, 4.9443661E+002, 4.6304989E+002, 4.2480077E+002, 3.8317320E+002, 3.1272532E+002, 2.8782724E+002, 2.6617018E+002, 2.5082372E+002, 7.0599630E+002, 7.4352023E+002, 7.2381506E+002, 6.7696818E+002, 5.6275743E+002, 5.0632309E+002, 4.5072323E+002, 4.0188995E+002, 3.2422457E+002, 2.9263548E+002, 2.6477422E+002, 2.3953225E+002,-5.6843419E-017, 1.6840524E+000
 9.9007117E+001, 8.3956889E+002, 7.8706168E+002, 7.0443178E+002, 6.2206273E+002, 4.9346511E+002, 4.5358928E+002, 4.1900068E+002, 3.8521157E+002, 3.1565671E+002, 2.9163503E+002, 2.6120627E+002, 2.3512547E+002, 7.1553409E+002, 7.2115812E+002, 6.8639925E+002, 6.3766949E+002, 5.3505357E+002, 4.8830484E+002, 4.4140669E+002, 3.9795250E+002, 3.2342584E+002, 2.9433780E+002, 2.6664138E+002, 2.4387556E+002,-5.6843419E-017, 1.8050478E+000
 1.0000086E+002, 6.8884949E+002, 8.4241526E+002, 8.6134450E+002, 7.9238927E+002, 5.8203272E+002, 4.7667655E+002, 3.7967860E+002, 3.2368370E+002, 2.5085543E+002, 2.2476249E+002, 2.0117594E+002, 1.8045581E+002, 7.1129951E+002, 7.5473862E+002, 7.2591530E+002, 6.6653762E+002, 5.3680156E+002, 4.7938723E+002, 4.2791790E+002, 3.8452213E+002, 3.1113665E+002, 2.8395359E+002, 2.5830602E+002, 2.3678836E+002,-5.6843419E-017, 1.8738926E+000
 1.0100194E+002, 7.4247210E+002, 6.6493585E+002, 5.6020037E+002, 4.6502833E+002, 3.5598021E+002, 3.1172194E+002, 2.7063245E+002, 2.4063235E+002, 2.0473280E+002, 1.9405938E+002, 1.8800766E+002, 1.8246228E+002, 6.8430527E+002, 6.9731971E+002, 6.6841777E+002, 6.1586808E+002, 4.9785371E+002, 4.4023884E+002, 3.8418157E+002, 3.4409504E+002, 2.8102822E+002, 2.5718580E+002, 2.3471766E+002, 2.1496845E+002,-5.6843419E-017, 1.7094086E+000
