s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","HF1","GHF1"
 4.1000566E+001, 7.6690862E+002, 9.3299634E+002, 8.4994646E+002, 7.6866060E+002, 6.4321401E+002, 6.0878272E+002, 5.8596735E+002, 5.8170108E+002, 5.2893723E+002, 4.6411937E+002, 3.4157172E+002, 2.7243560E+002, 7.1722643E+002, 8.0104856E+002, 7.6444228E+002, 7.3740870E+002, 7.1246296E+002, 6.9137507E+002, 6.2546934E+002, 5.7429695E+002, 4.5777420E+002, 3.8820820E+002, 2.9957133E+002, 2.6071924E+002,-5.6843419E-017, 1.3435930E+000
 4.2004171E+001, 8.0242542E+002, 9.1429294E+002, 9.4651848E+002, 9.3048350E+002, 8.2819464E+002, 7.0555290E+002, 5.7837931E+002, 5.2264168E+002, 4.4966664E+002, 3.8550236E+002, 3.0209029E+002, 2.5773267E+002, 7.2621234E+002, 8.1696071E+002, 8.1492420E+002, 7.8565113E+002, 7.2346762E+002, 6.7974224E+002, 6.0755274E+002, 5.5768547E+002, 4.5656527E+002, 3.9293435E+002, 3.0538062E+002, 2.6065572E+002,-5.6843419E-017, 1.4797335E+000
 4.3002913E+001, 7.0881772E+002, 8.1943822E+002, 7.8781276E+002, 7.0956673E+002, 6.7368991E+002, 6.7944868E+002, 5.5324885E+002, 4.5031893E+002, 3.3829030E+002, 2.8830685E+002, 2.2586175E+002, 2.0280571E+002, 6.7658426E+002, 7.7842220E+002, 8.0479169E+002, 7.8409506E+002, 7.5072872E+002, 7.0897174E+002, 6.1751731E+002, 5.6029890E+002, 4.5830107E+002, 3.8894638E+002, 2.9719385E+002, 2.5301661E+002,-5.6843419E-017, 1.5222138E+000
 4.4001235E+001, 7.1689217E+002, 9.2293939E+002, 1.0580200E+003, 1.1098345E+003, 1.0338802E+003, 8.9224422E+002, 6.9269781E+002, 6.2408244E+002, 5.6395241E+002, 5.2648771E+002, 4.5179645E+002, 4.1026153E+002, 6.8684802E+002, 8.0205153E+002, 8.3577589E+002, 8.3129380E+002, 7.9926777E+002, 7.4753087E+002, 6.5621381E+002, 5.9079857E+002, 4.9014629E+002, 4.2860414E+002, 3.4230412E+002, 2.9782908E+002,-5.6843419E-017, 1.3610623E+000
 4.5000107E+001, 5.6567543E+002, 8.1057839E+002, 9.4284525E+002, 1.0044145E+003, 1.0007638E+003, 8.7812990E+002, 7.6600444E+002, 6.8535164E+002, 5.5054791E+002, 4.8294674E+002, 3.8839562E+002, 3.2543658E+002, 6.2343911E+002, 7.7481805E+002, 8.7579849E+002, 8.9844695E+002, 8.5795873E+002, 7.8047440E+002, 6.7912385E+002, 6.1035274E+002, 5.0851011E+002, 4.5269843E+002, 3.7033577E+002, 3.2377945E+002,-5.6843419E-017, 1.3437309E+000
 4.6001653E+001, 7.9366703E+002, 9.3509077E+002, 9.7080271E+002, 8.9031664E+002, 7.2899760E+002, 6.7139828E+002, 5.9858159E+002, 5.3566428E+002, 4.1160126E+002, 3.6518341E+002, 3.0662290E+002, 2.6487050E+002, 6.4292090E+002, 7.7523305E+002, 8.3724931E+002, 8.4599984E+002, 8.0594462E+002, 7.5100297E+002, 6.7503052E+002, 6.1294436E+002, 5.0496874E+002, 4.5124903E+002, 3.6906275E+002, 3.1565096E+002,-5.6843419E-017, 1.4674061E+000
 4.7003503E+001, 8.0940511E+002, 7.3499059E+002, 7.3659662E+002, 7.7073742E+002, 7.6401317E+002, 7.0749179E+002, 6.1296038E+002, 5.6991071E+002, 5.1063002E+002, 4.5134622E+002, 3.4108269E+002, 2.9650881E+002, 6.8107450E+002, 7.7540777E+002, 8.3280527E+002, 8.4243027E+002, 8.0600132E+002, 7.5106522E+002, 6.6697806E+002, 6.0555260E+002, 5.0361224E+002, 4.5128166E+002, 3.7179670E+002, 3.2413077E+002,-5.6843419E-017, 1.5257394E+000
 4.8001025E+001, 7.0714119E+002, 9.1239487E+002, 6.9525462E+002, 4.7304531E+002, 3.8851618E+002, 3.8223853E+002, 3.5138087E+002, 3.1694780E+002, 2.6921351E+002, 2.2712494E+002, 1.9319229E+002, 1.8848434E+002, 6.9136242E+002, 7.7039142E+002, 7.5599039E+002, 7.1060586E+002, 6.8356532E+002, 6.4944044E+002, 5.9288027E+002, 5.4417906E+002, 4.5887015E+002, 4.0034365E+002, 3.2126206E+002, 2.8267679E+002,-5.6843419E-017, 1.7281561E+000
 4.9001999E+001, 7.2873111E+002, 8.8262141E+002, 8.7591894E+002, 8.1478345E+002, 7.9881913E+002, 7.7581841E+002, 6.7087398E+002, 5.8933486E+002, 4.9937311E+002, 4.4689934E+002, 3.5523448E+002, 3.1658680E+002, 6.7871627E+002, 7.9671560E+002, 7.7312478E+002, 7.1903046E+002, 6.8322981E+002, 6.4539658E+002, 5.7417556E+002, 5.2011696E+002, 4.4152312E+002, 3.8487811E+002, 3.0808437E+002, 2.7275968E+002,-5.6843419E-017, 1.3259322E+000
 5.0000566E+001, 5.4244887E+002, 7.7067445E+002, 9.0476599E+002, 9.6685054E+002, 9.5697581E+002, 8.5602441E+002, 7.2022172E+002, 6.4765137E+002, 5.4711938E+002, 4.6768399E+002, 3.6418437E+002, 3.1176702E+002, 6.4030243E+002, 7.4614952E+002, 7.7766254E+002, 7.6504617E+002, 7.4061015E+002, 6.9587454E+002, 6.1459527E+002, 5.5671375E+002, 4.8115464E+002, 4.2274445E+002, 3.4336274E+002, 3.0783095E+002,-5.6843419E-017, 1.3742440E+000
 5.1001050E+001, 7.0858488E+002, 7.1983292E+002, 8.0733039E+002, 8.7646658E+002, 8.5164136E+002, 7.3122053E+002, 5.6251094E+002, 4.9333466E+002, 3.9769594E+002, 3.2922216E+002, 2.6364769E+002, 2.3478151E+002, 6.2080059E+002, 7.1142589E+002, 7.8493606E+002, 8.1454591E+002, 8.1355731E+002, 7.5561061E+002, 6.6002797E+002, 5.9708382E+002, 5.0641612E+002, 4.3742343E+002, 3.4804329E+002, 3.0989176E+002,-5.6843419E-017, 1.3892173E+000
 5.2001989E+001, 6.4422859E+002, 7.8201672E+002, 8.7878028E+002, 9.3305545E+002, 8.5831880E+002, 7.5211674E+002, 6.5143476E+002, 5.7958668E+002, 4.6147773E+002, 3.7575813E+002, 2.7829450E+002, 2.3244959E+002, 6.3400273E+002, 7.1427397E+002, 7.8590274E+002, 8.1949280E+002, 7.8749367E+002, 7.1733646E+002, 6.2213189E+002, 5.6452874E+002, 4.7061974E+002, 3.9928078E+002, 3.1478581E+002, 2.7591829E+002,-5.6843419E-017, 1.4873181E+000
 5.3001453E+001, 5.9659316E+002, 7.9374092E+002, 8.6257015E+002, 8.7359521E+002, 8.6428540E+002, 8.0761657E+002, 6.3968135E+002, 5.4345856E+002, 4.6793234E+002, 4.5618111E+002, 4.1723163E+002, 3.8513018E+002, 6.0529789E+002, 7.2552126E+002, 8.0896345E+002, 8.4212153E+002, 8.3118739E+002, 7.8186010E+002, 6.7892656E+002, 6.0290530E+002, 4.9921124E+002, 4.3154281E+002, 3.5424198E+002, 3.1407369E+002,-5.6843419E-017, 1.4131717E+000
 5.4001171E+001, 5.3130904E+002, 8.0950174E+002, 9.3040488E+002, 8.2148455E+002, 6.3339584E+002, 5.3661658E+002, 4.6848469E+002, 4.1105120E+002, 3.1946125E+002, 2.7524413E+002, 2.3569098E+002, 2.2879992E+002, 5.6991583E+002, 7.3176333E+002, 8.1156336E+002, 8.0504486E+002, 7.5590469E+002, 7.0211657E+002, 5.9949805E+002, 5.2769037E+002, 4.4315903E+002, 4.0150734E+002, 3.4653735E+002, 3.1582737E+002,-5.6843419E-017, 1.5202060E+000
 5.5002626E+001, 5.5023468E+002, 8.4430660E+002, 1.0114404E+003, 1.0475878E+003, 9.7722292E+002, 8.7491165E+002, 7.1404813E+002, 6.2755807E+002, 4.9960408E+002, 4.3501729E+002, 3.3628327E+002, 2.7693216E+002, 5.4381717E+002, 7.2892444E+002, 8.3592780E+002, 8.4457972E+002, 7.9404091E+002, 7.2620580E+002, 6.2605557E+002, 5.5759551E+002, 4.7035709E+002, 4.2401584E+002, 3.4626794E+002, 3.0292938E+002,-5.6843419E-017, 1.3790165E+000
 5.6002691E+001, 7.6503779E+002, 9.6914865E+002, 9.0188166E+002, 7.8559736E+002, 6.0938253E+002, 4.6897996E+002, 3.4277660E+002, 3.2370252E+002, 2.9796540E+002, 2.7402867E+002, 2.3102130E+002, 2.0745736E+002, 5.9232893E+002, 7.8670697E+002, 8.3260521E+002, 8.1791167E+002, 7.5681500E+002, 6.8527201E+002, 5.7887351E+002, 5.1920637E+002, 4.3386642E+002, 3.8656316E+002, 3.1756980E+002, 2.8025915E+002,-5.6843419E-017, 1.5271981E+000
 5.7001545E+001, 7.8728824E+002, 8.6996444E+002, 8.0810392E+002, 7.7922648E+002, 7.1696517E+002, 6.4213186E+002, 5.3018411E+002, 4.0597432E+002, 2.8890703E+002, 2.5943145E+002, 2.5000713E+002, 2.3630849E+002, 6.6415355E+002, 7.9690102E+002, 8.0147832E+002, 7.7972752E+002, 7.2111313E+002, 6.5486825E+002, 5.4874650E+002, 4.7992779E+002, 3.9142752E+002, 3.4904205E+002, 2.9291687E+002, 2.6070097E+002,-5.6843419E-017, 1.5473537E+000
 5.8001276E+001, 4.6968281E+002, 7.6636883E+002, 9.3912019E+002, 9.4230367E+002, 8.7131394E+002, 7.8524177E+002, 6.9917906E+002, 6.3040308E+002, 5.3982217E+002, 4.8619202E+002, 3.7152829E+002, 3.1569725E+002, 6.0822299E+002, 7.5572438E+002, 7.9833633E+002, 7.8518887E+002, 7.3569298E+002, 6.6714589E+002, 5.6325076E+002, 4.8898423E+002, 3.9590641E+002, 3.5346290E+002, 2.9619382E+002, 2.6400165E+002,-5.6843419E-017, 1.3739730E+000
 5.9003221E+001, 4.9328810E+002, 7.3318340E+002, 9.7307162E+002, 1.0685805E+003, 1.0448864E+003, 9.4819769E+002, 7.8136027E+002, 6.6543235E+002, 4.9769097E+002, 4.2950546E+002, 3.6654904E+002, 3.2014318E+002, 5.4578297E+002, 7.1808768E+002, 8.3716084E+002, 8.6230758E+002, 8.2390871E+002, 7.5679200E+002, 6.5015152E+002, 5.7466784E+002, 4.7087955E+002, 4.1868041E+002, 3.4539063E+002, 3.0494029E+002,-5.6843419E-017, 1.3271269E+000
 6.0001996E+001, 8.4709084E+002, 8.1559885E+002, 7.7015505E+002, 7.8623510E+002, 7.1907187E+002, 6.1695988E+002, 5.3043639E+002, 4.5709277E+002, 3.6172376E+002, 3.2122220E+002, 2.9592068E+002, 2.8076647E+002, 5.9986833E+002, 7.1578107E+002, 8.1895489E+002, 8.5812705E+002, 8.4313217E+002, 7.8742190E+002, 6.8431342E+002, 5.9632508E+002, 4.7678369E+002, 4.2021743E+002, 3.4948683E+002, 3.0862175E+002,-5.6843419E-017, 1.4657885E+000
 6.1001677E+001, 6.0552227E+002, 8.5525506E+002, 9.4715274E+002, 8.2766876E+002, 5.5572382E+002, 4.2564337E+002, 3.5034079E+002, 3.2403286E+002, 2.9392865E+002, 2.7221705E+002, 2.2868222E+002, 2.0933353E+002, 6.2955309E+002, 7.4411678E+002, 7.8708010E+002, 7.7078743E+002, 6.9340878E+002, 6.3632405E+002, 5.7159188E+002, 5.1510266E+002, 4.2592537E+002, 3.7784731E+002, 3.1822719E+002, 2.8351006E+002,-5.6843419E-017, 1.5045982E+000
 6.2000257E+001, 7.0469187E+002, 6.8641090E+002, 7.9789694E+002, 8.4999864E+002, 8.4296329E+002, 7.3333778E+002, 5.6953771E+002, 5.0247804E+002, 4.3494491E+002, 3.8962368E+002, 3.2404473E+002, 2.8593916E+002, 6.1519613E+002, 7.3982684E+002, 8.4003864E+002, 8.3807840E+002, 7.3650311E+002, 6.4367811E+002, 5.4514882E+002, 4.8541716E+002, 4.0328275E+002, 3.5785842E+002, 3.0353946E+002, 2.7378486E+002,-5.6843419E-017, 1.5939010E+000
 6.3000107E+001, 5.5807344E+002, 7.3793759E+002, 9.2179819E+002, 1.0052998E+003, 8.7543976E+002, 7.0436649E+002, 5.1733107E+002, 4.2569562E+002, 3.5104642E+002, 3.2550854E+002, 3.0397551E+002, 2.9869248E+002, 5.9933171E+002, 6.9097717E+002, 7.9747316E+002, 8.2359564E+002, 7.6282123E+002, 6.6844034E+002, 5.4779442E+002, 4.8253833E+002, 4.0207415E+002, 3.6246889E+002, 3.1535921E+002, 2.8939546E+002,-5.6843419E-017, 1.4850414E+000
 6.4003047E+001, 6.6523615E+002, 6.7821991E+002, 6.7676080E+002, 7.2581670E+002, 7.4644391E+002, 7.2107815E+002, 6.0965709E+002, 5.4633138E+002, 4.4274452E+002, 3.9689311E+002, 3.4181291E+002, 3.0769443E+002, 5.9607739E+002, 6.8239937E+002, 7.7120134E+002, 8.1835993E+002, 7.8116226E+002, 6.9743002E+002, 5.6638875E+002, 4.9533450E+002, 4.1329949E+002, 3.7395641E+002, 3.2395052E+002, 2.9753332E+002,-5.6843419E-017, 1.3741038E+000
 6.5002917E+001, 6.6953324E+002, 8.9516151E+002, 8.8279959E+002, 7.9351232E+002, 6.6154898E+002, 5.7572075E+002, 4.4811117E+002, 3.8898004E+002, 3.1034348E+002, 2.7301687E+002, 2.3460233E+002, 2.1366953E+002, 6.2561701E+002, 7.1971980E+002, 7.7959846E+002, 7.9471178E+002, 7.4389653E+002, 6.6958200E+002, 5.4983015E+002, 4.8586175E+002, 4.0454493E+002, 3.6678817E+002, 3.1960482E+002, 2.9377820E+002,-5.6843419E-017, 1.5662095E+000
 6.6002787E+001, 7.9015057E+002, 8.3209384E+002, 7.5576434E+002, 6.8023431E+002, 5.4910871E+002, 4.8197442E+002, 4.2490580E+002, 4.0701029E+002, 3.9235953E+002, 3.5031862E+002, 2.7573883E+002, 2.3622796E+002, 6.4927397E+002, 7.4276996E+002, 7.6177240E+002, 7.4298992E+002, 6.7312802E+002, 6.1785386E+002, 5.2075675E+002, 4.6854278E+002, 3.9872035E+002, 3.5463492E+002, 3.0033398E+002, 2.6871704E+002,-5.6843419E-017, 1.4810738E+000
 6.7003493E+001, 7.0180475E+002, 9.5537007E+002, 1.0782814E+003, 1.0714018E+003, 9.5998085E+002, 8.4915391E+002, 6.5252522E+002, 5.0475317E+002, 3.8289889E+002, 3.4084974E+002, 3.0262666E+002, 2.7472075E+002, 6.7851551E+002, 7.9062523E+002, 8.2888697E+002, 8.0674622E+002, 7.0593041E+002, 6.3650134E+002, 5.3204912E+002, 4.6011328E+002, 3.8628571E+002, 3.4479610E+002, 2.9171937E+002, 2.6035520E+002,-5.6843419E-017, 1.4286269E+000
 6.8002756E+001, 8.0483640E+002, 9.9748256E+002, 9.9466751E+002, 8.9784415E+002, 6.9043585E+002, 5.2231478E+002, 4.0821861E+002, 3.6422582E+002, 2.9998575E+002, 2.6005643E+002, 2.1414755E+002, 1.9356806E+002, 7.0170760E+002, 8.2254634E+002, 8.6651854E+002, 8.4180425E+002, 7.2978544E+002, 6.4249516E+002, 5.3184088E+002, 4.5882004E+002, 3.8415574E+002, 3.4545514E+002, 2.9906969E+002, 2.7217040E+002,-5.6843419E-017, 1.4993377E+000
 6.9003664E+001, 6.9338743E+002, 9.0014778E+002, 1.0012876E+003, 9.8114944E+002, 8.5513167E+002, 7.4928041E+002, 5.9054385E+002, 5.3799385E+002, 4.8844925E+002, 4.5927746E+002, 4.0977361E+002, 3.6943475E+002, 6.5901202E+002, 7.9693497E+002, 8.6956998E+002, 8.6540040E+002, 7.8984260E+002, 7.0198774E+002, 5.6933825E+002, 4.9794792E+002, 4.2051006E+002, 3.7907843E+002, 3.2506308E+002, 2.9242395E+002,-5.6843419E-017, 1.2914484E+000
 7.0003216E+001, 7.2813440E+002, 9.4509642E+002, 1.0692148E+003, 1.0664451E+003, 8.8337602E+002, 7.2843547E+002, 5.8134771E+002, 5.4373756E+002, 4.9123703E+002, 4.5857600E+002, 4.0552799E+002, 3.7152363E+002, 6.8028779E+002, 8.2516176E+002, 8.8982132E+002, 8.7572868E+002, 7.7991060E+002, 7.0069492E+002, 5.9217507E+002, 5.3915623E+002, 4.6940762E+002, 4.2671329E+002, 3.6697970E+002, 3.2877838E+002,-5.6843419E-017, 1.4557662E+000
 7.1004775E+001, 6.6988938E+002, 9.2354471E+002, 8.0279566E+002, 7.0053854E+002, 5.9284223E+002, 5.5601298E+002, 4.1769708E+002, 3.3964847E+002, 2.7538012E+002, 2.6242374E+002, 2.5294689E+002, 2.5145806E+002, 6.6592587E+002, 8.2085854E+002, 8.6653343E+002, 8.4653126E+002, 7.5619287E+002, 6.8307754E+002, 5.6582215E+002, 5.1205087E+002, 4.4845864E+002, 4.1379094E+002, 3.6048567E+002, 3.2670542E+002,-5.6843419E-017, 1.5703452E+000
 7.2003191E+001, 6.4822642E+002, 8.6259825E+002, 9.9001725E+002, 9.6994279E+002, 8.6341487E+002, 7.6122158E+002, 6.5119914E+002, 5.6507903E+002, 4.4497553E+002, 3.5000419E+002, 2.2217071E+002, 1.8686230E+002, 6.3427117E+002, 8.0070694E+002, 8.3656254E+002, 8.0904249E+002, 7.3054938E+002, 6.6502225E+002, 5.4883573E+002, 4.8610313E+002, 4.1126718E+002, 3.6667578E+002, 3.1192547E+002, 2.8709356E+002,-5.6843419E-017, 1.3772488E+000
 7.3003531E+001, 6.2620143E+002, 7.9546589E+002, 8.2523094E+002, 7.7944192E+002, 6.8069154E+002, 5.6698404E+002, 4.1304426E+002, 3.8123376E+002, 3.4598050E+002, 3.2901439E+002, 3.1742743E+002, 3.0270113E+002, 6.3799549E+002, 7.7989482E+002, 8.1331332E+002, 7.9426397E+002, 7.3288181E+002, 6.6381181E+002, 5.5441210E+002, 4.9762452E+002, 4.2800011E+002, 3.8226027E+002, 3.1460106E+002, 2.8527220E+002,-5.6843419E-017, 1.5449834E+000
 7.4001172E+001, 7.1824722E+002, 1.0127676E+003, 1.0870570E+003, 1.0140368E+003, 8.3854668E+002, 7.2821790E+002, 6.3971738E+002, 5.7734138E+002, 4.5637620E+002, 3.8157534E+002, 3.0806841E+002, 2.7232020E+002, 6.2216760E+002, 7.9394803E+002, 8.4166323E+002, 8.1729468E+002, 7.4158951E+002, 6.6231739E+002, 5.4400071E+002, 4.8081642E+002, 4.0536886E+002, 3.6130112E+002, 3.0494060E+002, 2.8095278E+002,-5.6843419E-017, 1.5095204E+000
 7.5001367E+001, 8.6626386E+002, 1.0559340E+003, 9.9849077E+002, 9.6846810E+002, 9.0926803E+002, 8.1455729E+002, 5.4296551E+002, 4.3042358E+002, 3.6465048E+002, 3.3084158E+002, 2.7500331E+002, 2.5395640E+002, 6.9338269E+002, 8.4858724E+002, 8.7245974E+002, 8.5837942E+002, 8.0251679E+002, 7.2257108E+002, 5.7961361E+002, 5.1155843E+002, 4.2892244E+002, 3.7846948E+002, 3.1173184E+002, 2.8144901E+002,-5.6843419E-017, 1.4954317E+000
 7.6002491E+001, 6.6527157E+002, 8.1780041E+002, 9.7333863E+002, 1.0394779E+003, 1.0127731E+003, 8.9011590E+002, 6.6054289E+002, 5.5791103E+002, 4.9049615E+002, 4.4380118E+002, 3.3576733E+002, 2.8364291E+002, 6.6263175E+002, 8.2037948E+002, 8.8175808E+002, 8.9165643E+002, 8.4750891E+002, 7.6422692E+002, 5.8237395E+002, 5.0346171E+002, 4.2474880E+002, 3.7295236E+002, 2.9651538E+002, 2.6766711E+002,-5.6843419E-017, 1.4029107E+000
 7.7003183E+001, 7.1012410E+002, 8.3046907E+002, 9.2825494E+002, 9.5057791E+002, 8.6994825E+002, 7.7539599E+002, 6.2535767E+002, 5.1413122E+002, 3.4246950E+002, 2.8756004E+002, 2.6922048E+002, 2.6269040E+002, 6.4997764E+002, 7.7300421E+002, 8.4713605E+002, 8.6589102E+002, 8.3380859E+002, 7.7392487E+002, 6.5053567E+002, 5.6797690E+002, 4.6898760E+002, 4.1290496E+002, 3.2712931E+002, 2.9044009E+002,-5.6843419E-017, 1.3822149E+000
 7.8000323E+001, 5.9754665E+002, 8.0283534E+002, 7.9995323E+002, 7.8599652E+002, 8.0016106E+002, 7.7251618E+002, 7.1404863E+002, 6.7059097E+002, 5.7666108E+002, 4.9627186E+002, 3.9051171E+002, 3.3024620E+002, 6.5180780E+002, 7.5276737E+002, 7.9118304E+002, 8.0772259E+002, 7.8804855E+002, 7.3564445E+002, 6.3951965E+002, 5.6815793E+002, 4.5844256E+002, 3.9928491E+002, 3.2389827E+002, 2.8815522E+002,-5.6843419E-017, 1.5080891E+000
 7.9001790E+001, 6.1643779E+002, 8.9090230E+002, 1.0108323E+003, 1.0313748E+003, 8.7600024E+002, 7.4736489E+002, 5.9013052E+002, 4.8732773E+002, 3.7039295E+002, 3.3268840E+002, 3.1038729E+002, 2.9944034E+002, 5.9802478E+002, 7.4787935E+002, 8.2022807E+002, 8.3873150E+002, 8.1888164E+002, 7.7084111E+002, 6.8300645E+002, 6.1626862E+002, 5.0828980E+002, 4.4428622E+002, 3.6246697E+002, 3.2106879E+002,-5.6843419E-017, 1.3708006E+000
 8.0002817E+001, 5.9747685E+002, 8.3655256E+002, 9.9940488E+002, 9.9920124E+002, 8.5886386E+002, 7.4318213E+002, 6.2359128E+002, 5.6468942E+002, 4.3610980E+002, 3.6050986E+002, 2.8247897E+002, 2.5964337E+002, 5.7708128E+002, 7.5734951E+002, 8.6400133E+002, 8.6840129E+002, 7.9897048E+002, 7.3819351E+002, 6.3986568E+002, 5.7486042E+002, 4.6174429E+002, 3.9781943E+002, 3.2674345E+002, 2.9400441E+002,-5.6843419E-017, 1.4234971E+000
 8.1000321E+001, 8.0173265E+002, 1.0044858E+003, 1.0092122E+003, 9.2110945E+002, 8.4616560E+002, 7.9847026E+002, 6.8689319E+002, 6.2434592E+002, 5.2007016E+002, 4.6230038E+002, 3.7784429E+002, 3.2485173E+002, 6.4356621E+002, 7.9771434E+002, 8.5783385E+002, 8.5509139E+002, 8.0428986E+002, 7.4384969E+002, 6.4785161E+002, 5.8300850E+002, 4.7280966E+002, 4.0928961E+002, 3.3104889E+002, 2.9620312E+002,-5.6843419E-017, 1.4735798E+000
 8.2002504E+001, 7.4897038E+002, 8.5676725E+002, 8.3225165E+002, 8.2618140E+002, 7.9332391E+002, 7.5028283E+002, 6.3019497E+002, 5.5685441E+002, 4.7870799E+002, 4.3635949E+002, 3.8444749E+002, 3.4726823E+002, 6.5784054E+002, 8.0478986E+002, 8.5063885E+002, 8.4611475E+002, 8.0988050E+002, 7.6006351E+002, 6.6038529E+002, 5.9718288E+002, 4.9539651E+002, 4.3534170E+002, 3.6081766E+002, 3.2037829E+002,-5.6843419E-017, 1.3921014E+000
 8.3003830E+001, 5.5546837E+002, 7.6174370E+002, 8.5805131E+002, 9.0040702E+002, 8.9652069E+002, 8.0186982E+002, 5.5895077E+002, 4.3832403E+002, 3.1710177E+002, 2.7341863E+002, 2.3145241E+002, 2.0854840E+002, 6.3837537E+002, 7.4836203E+002, 7.7782433E+002, 7.8848218E+002, 7.7515756E+002, 7.2648650E+002, 6.0738841E+002, 5.3737242E+002, 4.4981871E+002, 4.0330228E+002, 3.4054757E+002, 3.0351685E+002,-5.6843419E-017, 1.4945190E+000
 8.4000224E+001, 7.1707293E+002, 8.4843209E+002, 7.9441656E+002, 7.8572885E+002, 7.6140477E+002, 6.8675009E+002, 5.9169846E+002, 5.0241303E+002, 3.4421325E+002, 2.8291676E+002, 2.4486420E+002, 2.2572722E+002, 6.2197758E+002, 7.4293756E+002, 7.7579390E+002, 7.9643696E+002, 7.8664897E+002, 7.3370576E+002, 6.0963586E+002, 5.2522004E+002, 4.1283790E+002, 3.6658398E+002, 3.1379947E+002, 2.8251157E+002,-5.6843419E-017, 1.4166499E+000
 8.5003344E+001, 6.4189056E+002, 8.9146145E+002, 1.0223072E+003, 1.0038406E+003, 8.7998003E+002, 7.5690777E+002, 6.0642241E+002, 5.4044160E+002, 4.4736929E+002, 3.9424773E+002, 3.2811540E+002, 2.8695666E+002, 6.3663224E+002, 7.7816872E+002, 8.1054572E+002, 8.1264726E+002, 7.7648766E+002, 7.1300655E+002, 6.0448717E+002, 5.2440078E+002, 4.0842184E+002, 3.5802236E+002, 3.0999468E+002, 2.7964802E+002,-5.6843419E-017, 1.4389714E+000
 8.6003665E+001, 7.2877608E+002, 9.3539390E+002, 9.9832448E+002, 9.3032250E+002, 7.7488845E+002, 6.9353636E+002, 5.8503912E+002, 5.1903876E+002, 4.5712902E+002, 4.1838250E+002, 3.6574518E+002, 3.2427527E+002, 6.3828832E+002, 8.0128428E+002, 8.7212561E+002, 8.6221016E+002, 7.9304175E+002, 7.1533603E+002, 5.9853265E+002, 5.2608814E+002, 4.3177061E+002, 3.8575456E+002, 3.3369607E+002, 2.9661326E+002,-5.6843419E-017, 1.5039034E+000
 8.7001667E+001, 5.6469386E+002, 7.6139119E+002, 8.2151800E+002, 7.9246081E+002, 7.3484688E+002, 7.1618952E+002, 6.7995768E+002, 6.2723558E+002, 4.9629989E+002, 4.1592917E+002, 3.3232061E+002, 2.9514373E+002, 5.9629818E+002, 7.4743562E+002, 8.0971134E+002, 8.0311719E+002, 7.6814049E+002, 7.3082071E+002, 6.4780447E+002, 5.7739929E+002, 4.6674579E+002, 4.0743034E+002, 3.4217243E+002, 3.0321749E+002,-5.6843419E-017, 1.4722920E+000
 8.8001006E+001, 5.4646157E+002, 8.5184634E+002, 9.3510800E+002, 8.6088628E+002, 7.3164286E+002, 6.3134345E+002, 4.9352382E+002, 4.3136466E+002, 3.7482687E+002, 3.6133440E+002, 3.2888670E+002, 3.0138667E+002, 5.9411291E+002, 7.6292185E+002, 8.1760687E+002, 8.0313855E+002, 7.4728796E+002, 7.0153253E+002, 6.1671798E+002, 5.5537529E+002, 4.5858308E+002, 4.0454116E+002, 3.4086829E+002, 3.0502368E+002,-5.6843419E-017, 1.4050685E+000
 8.9000894E+001, 7.9631345E+002, 9.7460498E+002, 8.8252638E+002, 8.0454045E+002, 7.1583089E+002, 6.8224325E+002, 6.1488266E+002, 5.7154374E+002, 4.3393579E+002, 3.4427176E+002, 2.8089066E+002, 2.4531852E+002, 6.1500028E+002, 7.7859709E+002, 8.0395166E+002, 7.8668923E+002, 7.3174763E+002, 6.8892769E+002, 6.0277564E+002, 5.4753810E+002, 4.4397894E+002, 3.8516933E+002, 3.2723833E+002, 2.9573515E+002,-5.6843419E-017, 1.5689655E+000
 9.0003298E+001, 6.2817157E+002, 8.7557416E+002, 9.7280739E+002, 9.4814498E+002, 8.3251551E+002, 7.7872110E+002, 6.7052542E+002, 5.5928510E+002, 4.4026288E+002, 3.8234378E+002, 3.1416577E+002, 2.8617200E+002, 6.3639112E+002, 8.0205221E+002, 8.3119776E+002, 8.0120252E+002, 7.3093232E+002, 6.8801400E+002, 6.0221743E+002, 5.3736837E+002, 4.3986889E+002, 3.8114450E+002, 3.2350954E+002, 2.9385676E+002,-5.6843419E-017, 1.4831381E+000
 9.1003122E+001, 5.6195987E+002, 6.7989545E+002, 7.2024287E+002, 7.2860562E+002, 7.7188776E+002, 7.9082168E+002, 7.2376033E+002, 6.4193415E+002, 5.3751806E+002, 4.7158147E+002, 3.7529766E+002, 3.2187380E+002, 6.0404430E+002, 7.3759897E+002, 7.8597025E+002, 7.8889092E+002, 7.6030837E+002, 7.3176756E+002, 6.4546518E+002, 5.7014117E+002, 4.7038119E+002, 4.1069298E+002, 3.3851438E+002, 3.0228303E+002,-5.6843419E-017, 1.2914897E+000
