s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF1_Wall_R","GHF2_Wall_R","GHF3_Wall_R","GHF4_Wall_R","GHF5_Wall_R","GHF6_Wall_R"
 0.0000000E+000, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001,-3.5772714E-007,-2.3278026E-007,-1.3248176E-007,-9.3760286E-008,-5.8985688E-008,-4.4744983E-008,-3.6584499E-007,-2.3540072E-007,-1.3175643E-007,-9.2176223E-008,-5.6851489E-008,-4.2489257E-008
 1.0133725E+000, 2.8393856E+002, 1.5018515E+002, 5.7667483E+001, 2.2227054E+001, 2.0003399E+001, 2.0002104E+001, 2.0001097E+001, 2.0000710E+001, 2.0000382E+001, 2.0000267E+001, 2.0000143E+001, 2.0000045E+001, 4.4733671E+001, 2.8294235E+001, 2.0773254E+001, 2.0066513E+001, 2.0025049E+001, 2.0015695E+001, 2.0008119E+001, 2.0005302E+001, 2.0002824E+001, 2.0001860E+001, 2.0000994E+001, 2.0000649E+001, 3.5800639E+001, 2.6907685E+001, 2.0876084E+001, 2.0360408E+001, 2.0136229E+001, 2.0079506E+001, 2.0039776E+001, 2.0026394E+001, 2.0014892E+001, 2.0010319E+001, 2.0005999E+001, 1.1092781E+001, 5.3217747E+000, 6.9043274E-001, 2.7898899E-001, 1.0348881E-001, 5.9846472E-002, 6.2680615E+000, 3.9084300E+000, 5.1229066E-001, 2.2826643E-001, 8.9964454E-002, 5.4191297E-002
 2.0000668E+000, 8.0944033E+002, 6.4769046E+002, 4.5237251E+002, 3.6877521E+002, 2.2984675E+002, 1.8228502E+002, 1.3611529E+002, 1.1068557E+002, 8.3774234E+001, 6.6016394E+001, 4.3361771E+001, 3.4729789E+001, 2.9479811E+002, 1.9639817E+002, 1.0806054E+002, 7.7121232E+001, 5.1418151E+001, 4.2775181E+001, 3.3799643E+001, 2.9679130E+001, 2.5472687E+001, 2.3252351E+001, 2.1151027E+001, 2.0477950E+001, 1.2446937E+002, 1.0189541E+002, 6.3011235E+001, 4.6455445E+001, 3.2970988E+001, 2.8547481E+001, 2.4773755E+001, 2.3311146E+001, 2.1846639E+001, 2.1098005E+001, 2.0516459E+001, 3.8100503E+001, 3.3260497E+001, 2.0537149E+001, 1.3137462E+001, 6.5235540E+000, 4.3713187E+000, 1.1131606E+001, 1.1768087E+001, 8.3737064E+000, 5.9534505E+000, 3.3927229E+000, 2.2945315E+000
 3.0064846E+000, 8.6283781E+002, 6.8911296E+002, 4.7316368E+002, 4.0521062E+002, 3.3978561E+002, 2.8621725E+002, 2.2523542E+002, 1.8875250E+002, 1.4016651E+002, 1.1148653E+002, 9.1228563E+001, 8.4423177E+001, 5.4314276E+002, 4.4025786E+002, 2.9085427E+002, 2.3287513E+002, 1.6624558E+002, 1.3570147E+002, 1.0278320E+002, 8.6774708E+001, 6.7874141E+001, 5.6029655E+001, 4.3446958E+001, 3.8348165E+001, 1.7068894E+002, 1.5369420E+002, 9.8559679E+001, 7.3668163E+001, 5.0444961E+001, 4.1656618E+001, 3.4048717E+001, 3.0625888E+001, 2.6796901E+001, 2.5118618E+001, 2.3574539E+001, 3.6006755E+001, 3.3981794E+001, 1.9248074E+001, 1.3462559E+001, 8.1134014E+000, 5.8298433E+000, 1.4520594E+001, 1.2834977E+001, 7.4159100E+000, 5.5812629E+000, 4.1405859E+000, 3.7460070E+000
 4.0079987E+000, 8.5438164E+002, 9.5398770E+002, 7.3424821E+002, 5.4786092E+002, 3.9359758E+002, 3.2169930E+002, 2.3343282E+002, 2.1779912E+002, 1.9923762E+002, 1.7563865E+002, 1.4122795E+002, 1.2298415E+002, 6.6046933E+002, 6.1786674E+002, 4.4328079E+002, 3.3954149E+002, 2.4162447E+002, 1.9837440E+002, 1.5695622E+002, 1.3673363E+002, 1.0850920E+002, 8.7639469E+001, 6.6110022E+001, 5.7401030E+001, 1.9194012E+002, 2.0606939E+002, 1.4477232E+002, 1.0391017E+002, 6.2386476E+001, 4.9120135E+001, 3.9941708E+001, 3.6643817E+001, 3.2495279E+001, 2.9809714E+001, 2.6652669E+001, 3.4181545E+001, 4.5981963E+001, 3.4733612E+001, 2.3359510E+001, 1.0582752E+001, 6.6837849E+000, 1.8869128E+001, 2.6663576E+001, 2.4401219E+001, 1.7873132E+001, 9.5779788E+000, 6.3686841E+000
 5.0008299E+000, 7.0654512E+002, 6.5632772E+002, 5.4147502E+002, 4.6493989E+002, 3.6751435E+002, 2.9246415E+002, 2.3406313E+002, 2.0650542E+002, 1.7989703E+002, 1.5982796E+002, 1.3922067E+002, 1.2661740E+002, 6.8082633E+002, 6.5989563E+002, 5.1604722E+002, 4.1670855E+002, 3.0505972E+002, 2.4987378E+002, 1.8939312E+002, 1.6446440E+002, 1.3635552E+002, 1.1655268E+002, 9.5453306E+001, 8.5675898E+001, 2.0409356E+002, 2.0047875E+002, 1.4382902E+002, 1.0775210E+002, 6.8372652E+001, 5.4526118E+001, 4.4019364E+001, 4.0035513E+001, 3.5744017E+001, 3.3183793E+001, 3.0413356E+001, 3.2442888E+001, 2.7844313E+001, 1.8216737E+001, 1.3138554E+001, 7.8360939E+000, 6.0120448E+000, 1.5617568E+001, 1.5876722E+001, 1.2292131E+001, 7.6400903E+000, 3.8030694E+000, 3.1826670E+000
 6.0004446E+000, 9.1725090E+002, 8.3568825E+002, 6.5408521E+002, 5.1204315E+002, 3.5419555E+002, 2.9387040E+002, 2.0938456E+002, 1.7388193E+002, 1.3952350E+002, 1.2402756E+002, 1.0472439E+002, 9.2088796E+001, 7.2368430E+002, 7.2082518E+002, 5.6003836E+002, 4.4581296E+002, 3.3358584E+002, 2.6781146E+002, 1.9625781E+002, 1.6738400E+002, 1.3953221E+002, 1.2271612E+002, 1.0304311E+002, 9.2274092E+001, 2.4552670E+002, 2.5380266E+002, 1.6542823E+002, 1.1630671E+002, 6.8347149E+001, 5.2301237E+001, 4.1575372E+001, 3.7569201E+001, 3.3739161E+001, 3.1803517E+001, 2.9582518E+001, 4.1253126E+001, 4.6197085E+001, 2.6862193E+001, 1.6218162E+001, 7.0992649E+000, 4.1317305E+000, 1.4617597E+001, 1.7326022E+001, 1.4346459E+001, 1.0435779E+001, 6.7439935E+000, 4.9571445E+000
 7.0016254E+000, 8.2907208E+002, 8.7892520E+002, 7.1282223E+002, 5.9838200E+002, 4.4261428E+002, 3.6438142E+002, 2.8087656E+002, 2.1604277E+002, 1.4003248E+002, 1.1202545E+002, 8.1615371E+001, 7.4989488E+001, 7.4707578E+002, 7.4871979E+002, 6.0235886E+002, 4.8839462E+002, 3.6186932E+002, 2.9675169E+002, 2.1902754E+002, 1.8123188E+002, 1.4253453E+002, 1.2200671E+002, 1.0071411E+002, 9.0178620E+001, 2.6788446E+002, 2.8510311E+002, 2.0904652E+002, 1.5374445E+002, 9.2681558E+001, 6.8979420E+001, 4.8701907E+001, 4.1375155E+001, 3.4421712E+001, 3.1426017E+001, 2.8858897E+001, 4.2951614E+001, 4.7897035E+001, 3.5911477E+001, 2.6155550E+001, 1.4947537E+001, 1.0260371E+001, 1.3135982E+001, 1.4770966E+001, 1.1224177E+001, 9.0990226E+000, 6.7019727E+000, 5.5371267E+000
 8.0038300E+000, 8.1985465E+002, 7.4573080E+002, 5.2276257E+002, 4.3228590E+002, 3.6487615E+002, 3.4115942E+002, 3.1100563E+002, 2.9230173E+002, 2.5673383E+002, 2.3239387E+002, 1.9941040E+002, 1.7143287E+002, 7.5439201E+002, 7.5203852E+002, 6.1619479E+002, 5.2137155E+002, 4.0887049E+002, 3.4895898E+002, 2.7507245E+002, 2.3284726E+002, 1.8318237E+002, 1.5618841E+002, 1.2520604E+002, 1.0859420E+002, 2.8867993E+002, 2.9269524E+002, 2.1535566E+002, 1.6369775E+002, 1.0304927E+002, 7.8613183E+001, 5.8425460E+001, 5.0463641E+001, 4.2731302E+001, 3.8837216E+001, 3.4309701E+001, 3.7019318E+001, 3.5596443E+001, 2.6569089E+001, 2.1431782E+001, 1.3642795E+001, 1.0114506E+001, 1.5740827E+001, 1.6747715E+001, 1.4589626E+001, 1.0834587E+001, 6.5188050E+000, 5.2077608E+000
