s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","T12","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","TC12","HF1","GHF1"
 4.1002827E+001, 7.9671904E+002, 7.9013014E+002, 6.9854645E+002, 6.7051834E+002, 6.1037255E+002, 5.5702245E+002, 4.7356933E+002, 4.1730007E+002, 3.6006847E+002, 3.2125983E+002, 2.7899718E+002, 2.6198376E+002, 6.7178799E+002, 7.1934791E+002, 7.3354378E+002, 7.3901334E+002, 7.2809591E+002, 6.8631423E+002, 5.7841481E+002, 5.0279340E+002, 4.1833864E+002, 3.7726789E+002, 3.2554979E+002, 2.9443348E+002,-5.6843419E-017, 1.5556243E+000
 4.2000506E+001, 7.3645372E+002, 8.7007000E+002, 7.9834557E+002, 7.7113623E+002, 7.1406526E+002, 6.8529290E+002, 6.4201503E+002, 5.6190235E+002, 4.1069816E+002, 3.2302796E+002, 2.7151962E+002, 2.4717371E+002, 6.5843680E+002, 7.2452383E+002, 7.3365705E+002, 7.3161118E+002, 6.9754481E+002, 6.6205160E+002, 5.9411472E+002, 5.3338070E+002, 4.3494958E+002, 3.7211978E+002, 3.1097922E+002, 2.8000325E+002,-5.6843419E-017, 1.5508261E+000
 4.3000777E+001, 5.4878893E+002, 7.6043194E+002, 8.8391794E+002, 8.5897064E+002, 7.6563500E+002, 7.0611853E+002, 5.9649676E+002, 5.1438622E+002, 4.2856644E+002, 3.8556172E+002, 3.1184989E+002, 2.7150453E+002, 6.4780626E+002, 7.3664588E+002, 7.4713791E+002, 7.3898437E+002, 6.8720156E+002, 6.4859054E+002, 5.7744218E+002, 5.1333464E+002, 4.1740519E+002, 3.5981321E+002, 3.0031779E+002, 2.6949741E+002,-5.6843419E-017, 1.6855220E+000
 4.4001014E+001, 7.1138549E+002, 9.1100997E+002, 9.7563382E+002, 9.7044742E+002, 9.0151015E+002, 8.1211116E+002, 6.5768953E+002, 5.8264782E+002, 4.8388182E+002, 4.1356240E+002, 3.2851698E+002, 2.8467866E+002, 6.3147208E+002, 7.5396246E+002, 8.1226382E+002, 8.1693266E+002, 7.8010712E+002, 7.3248615E+002, 6.2864269E+002, 5.5340820E+002, 4.5043495E+002, 3.8848591E+002, 3.1553685E+002, 2.7850475E+002,-5.6843419E-017, 1.6019318E+000
 4.5001954E+001, 5.1220167E+002, 7.3590236E+002, 9.3856009E+002, 9.7890742E+002, 8.8058365E+002, 6.9511719E+002, 4.4013394E+002, 3.4845795E+002, 3.1129186E+002, 3.1198833E+002, 2.9460302E+002, 2.7534835E+002, 5.9672386E+002, 7.3666493E+002, 8.2546730E+002, 8.3778338E+002, 7.7660040E+002, 6.9691487E+002, 5.6432440E+002, 4.9685492E+002, 4.2305863E+002, 3.8020694E+002, 3.2322620E+002, 2.9111263E+002,-5.6843419E-017, 1.6079103E+000
 4.6000905E+001, 6.3125216E+002, 7.6777726E+002, 8.9051711E+002, 9.0873549E+002, 9.1285859E+002, 8.5940750E+002, 7.7352433E+002, 7.0500450E+002, 5.5964382E+002, 4.6456547E+002, 3.8273492E+002, 3.5583201E+002, 5.9547885E+002, 7.2956562E+002, 8.3287884E+002, 8.6098132E+002, 8.3727743E+002, 7.7308791E+002, 6.5373059E+002, 5.7482619E+002, 4.6769480E+002, 4.0668773E+002, 3.3881101E+002, 3.0576482E+002,-5.6843419E-017, 1.4733964E+000
 4.7003612E+001, 8.2579156E+002, 8.8161503E+002, 9.2554503E+002, 9.6107027E+002, 8.8554749E+002, 7.9172681E+002, 6.9364523E+002, 6.2953283E+002, 5.1686296E+002, 4.5028019E+002, 3.8720007E+002, 3.5980928E+002, 6.3194649E+002, 7.5694887E+002, 8.4178960E+002, 8.6700267E+002, 8.4077570E+002, 7.8159309E+002, 6.9126785E+002, 6.2504590E+002, 5.0514257E+002, 4.3122894E+002, 3.5575802E+002, 3.2230902E+002,-5.6843419E-017, 1.5626433E+000
 4.8003154E+001, 7.9837775E+002, 9.2151102E+002, 8.5144850E+002, 7.7506613E+002, 6.8016083E+002, 5.8834868E+002, 4.6126541E+002, 4.0242094E+002, 3.4536648E+002, 3.1553830E+002, 2.6444927E+002, 2.4052912E+002, 6.9284985E+002, 7.7285203E+002, 8.1276104E+002, 8.2159057E+002, 7.7471956E+002, 7.0456653E+002, 6.0830936E+002, 5.5230442E+002, 4.6384354E+002, 4.0739417E+002, 3.4717719E+002, 3.1949394E+002,-5.6843419E-017, 1.7411722E+000
 4.9001258E+001, 6.5345811E+002, 8.5432578E+002, 8.9700681E+002, 9.1029729E+002, 8.7521512E+002, 8.2621706E+002, 6.7631580E+002, 5.3604129E+002, 4.0608760E+002, 3.5760571E+002, 3.0878015E+002, 2.8243187E+002, 6.6384605E+002, 7.7122737E+002, 8.0083986E+002, 8.0769563E+002, 7.6998555E+002, 7.0899126E+002, 5.9346300E+002, 5.2318624E+002, 4.3655874E+002, 3.8560988E+002, 3.2736940E+002, 2.9963368E+002,-5.6843419E-017, 1.5389079E+000
 5.0001871E+001, 7.7354975E+002, 9.2674364E+002, 8.4958375E+002, 8.4370784E+002, 8.0971519E+002, 7.0938348E+002, 5.4985874E+002, 4.6151033E+002, 3.3088856E+002, 2.8101444E+002, 2.3330170E+002, 2.0946200E+002, 6.5263031E+002, 7.7581170E+002, 8.0516227E+002, 8.1588554E+002, 7.7850461E+002, 7.1966684E+002, 6.0435294E+002, 5.1440836E+002, 4.1756249E+002, 3.6973185E+002, 3.1256092E+002, 2.8486413E+002,-5.6843419E-017, 1.6162455E+000
 5.1003130E+001, 6.6986014E+002, 8.8642108E+002, 8.0592221E+002, 7.4271135E+002, 7.4456989E+002, 7.6648036E+002, 7.0825939E+002, 6.3291769E+002, 5.2659468E+002, 4.3458062E+002, 3.3938528E+002, 2.9962462E+002, 6.5577188E+002, 7.9802712E+002, 8.0821462E+002, 8.1391897E+002, 7.8948684E+002, 7.4245941E+002, 6.3054513E+002, 5.4951079E+002, 4.3825214E+002, 3.8072559E+002, 3.1374161E+002, 2.8114818E+002,-5.6843419E-017, 1.5882425E+000
 5.2001772E+001, 7.3967757E+002, 9.0650368E+002, 7.2130245E+002, 6.7882233E+002, 6.5053604E+002, 5.6534591E+002, 4.6063846E+002, 4.0538543E+002, 3.2081399E+002, 2.9362072E+002, 2.4641149E+002, 2.1222795E+002, 6.8245077E+002, 7.9932212E+002, 7.5118803E+002, 7.3614805E+002, 7.1690458E+002, 6.8827231E+002, 6.1596724E+002, 5.5037047E+002, 4.3550199E+002, 3.7293052E+002, 3.0618641E+002, 2.7423765E+002,-5.6843419E-017, 1.5298871E+000
 5.3003823E+001, 5.2524990E+002, 7.7484309E+002, 8.6231177E+002, 7.9249785E+002, 6.9613167E+002, 6.4316809E+002, 5.7295148E+002, 5.1795482E+002, 4.2697940E+002, 3.4897576E+002, 2.5710673E+002, 2.2923425E+002, 6.2099438E+002, 7.6601843E+002, 7.5138141E+002, 7.3741730E+002, 7.1194282E+002, 6.6889636E+002, 5.8404676E+002, 5.1439966E+002, 4.1120704E+002, 3.5189168E+002, 2.8396431E+002, 2.5439396E+002,-5.6843419E-017, 1.5790667E+000
 5.4003538E+001, 5.5315905E+002, 8.1140769E+002, 9.7699365E+002, 1.0160924E+003, 1.0320528E+003, 9.9974621E+002, 7.8289826E+002, 6.4268483E+002, 5.1301377E+002, 4.4005125E+002, 3.4533704E+002, 3.0126084E+002, 6.0330223E+002, 7.5479851E+002, 8.1446557E+002, 8.1781525E+002, 7.9679403E+002, 7.5747447E+002, 6.4738459E+002, 5.6746327E+002, 4.5599971E+002, 3.8229992E+002, 2.9850032E+002, 2.6474760E+002,-5.6843419E-017, 1.4403479E+000
 5.5002392E+001, 6.7659511E+002, 8.8808155E+002, 9.9976838E+002, 1.0168043E+003, 9.3972881E+002, 8.6192135E+002, 7.2157527E+002, 6.3395079E+002, 4.8120178E+002, 3.9499077E+002, 3.2592901E+002, 2.9191661E+002, 5.9665905E+002, 7.6159433E+002, 8.4233589E+002, 8.5653917E+002, 8.2763687E+002, 7.8372957E+002, 6.6637628E+002, 5.8036893E+002, 4.6281872E+002, 3.9259858E+002, 3.1362089E+002, 2.7857368E+002,-5.6843419E-017, 1.5337762E+000
 5.6000282E+001, 6.1375196E+002, 9.0531757E+002, 8.8844926E+002, 8.0823196E+002, 6.5934267E+002, 5.3463179E+002, 4.0010539E+002, 3.5331580E+002, 3.2551425E+002, 3.2200527E+002, 3.0272348E+002, 2.8565125E+002, 5.9828387E+002, 7.7569591E+002, 8.3148813E+002, 8.4487368E+002, 8.0988503E+002, 7.4755922E+002, 6.3190865E+002, 5.5760390E+002, 4.5963177E+002, 4.0418113E+002, 3.3519917E+002, 2.9882158E+002,-5.6843419E-017, 1.7005805E+000
 5.7000305E+001, 8.1830024E+002, 9.7736483E+002, 1.0367707E+003, 1.0532715E+003, 1.0391070E+003, 9.2409453E+002, 6.5516220E+002, 5.1544150E+002, 3.9028542E+002, 3.5393167E+002, 3.1834353E+002, 2.9267894E+002, 6.3252235E+002, 8.0039202E+002, 8.5301097E+002, 8.5193590E+002, 8.0403313E+002, 7.2993997E+002, 5.8158807E+002, 4.9738552E+002, 4.0949912E+002, 3.6918953E+002, 3.1973515E+002, 2.9082983E+002,-5.6843419E-017, 1.6172630E+000
 5.8003045E+001, 6.4101843E+002, 8.3506001E+002, 8.6112908E+002, 8.1624678E+002, 7.0169384E+002, 5.7228517E+002, 4.5400960E+002, 4.3199059E+002, 4.0246505E+002, 3.7143119E+002, 3.2144965E+002, 2.9054745E+002, 6.7543611E+002, 8.0368525E+002, 8.4245784E+002, 8.4085629E+002, 8.0875493E+002, 7.3286204E+002, 5.8558275E+002, 5.0681135E+002, 4.2052313E+002, 3.7522119E+002, 3.2348354E+002, 2.9434325E+002,-5.6843419E-017, 1.5991362E+000
 5.9001639E+001, 7.5419375E+002, 8.9368049E+002, 9.0462677E+002, 8.9543760E+002, 7.6250515E+002, 6.9170382E+002, 5.6180753E+002, 4.8718074E+002, 3.9902806E+002, 3.4436755E+002, 2.9088462E+002, 2.5647222E+002, 6.4051644E+002, 7.7459674E+002, 8.4014093E+002, 8.3790811E+002, 7.5997612E+002, 6.7882221E+002, 5.4139225E+002, 4.7281165E+002, 3.9993258E+002, 3.5904107E+002, 3.1151910E+002, 2.8215580E+002,-5.6843419E-017, 1.7152417E+000
 6.0003500E+001, 6.9037328E+002, 9.7274335E+002, 1.0212180E+003, 9.5633008E+002, 7.6883342E+002, 6.4749796E+002, 5.3669382E+002, 4.5594182E+002, 3.6098812E+002, 3.1548905E+002, 2.8233308E+002, 2.7195891E+002, 6.7129238E+002, 8.1418246E+002, 8.4826302E+002, 8.2917337E+002, 7.4493815E+002, 6.8264009E+002, 5.7597798E+002, 5.0197955E+002, 4.0807242E+002, 3.5807571E+002, 3.0959049E+002, 2.8346065E+002,-5.6843419E-017, 1.5997760E+000
 6.1002375E+001, 5.9512623E+002, 8.4354252E+002, 8.9888711E+002, 8.3365511E+002, 7.4618087E+002, 7.2556247E+002, 6.4768068E+002, 5.7760545E+002, 4.6621950E+002, 4.0856959E+002, 3.6087636E+002, 3.3668994E+002, 6.3777660E+002, 8.1359329E+002, 8.4939878E+002, 8.1712702E+002, 7.4568368E+002, 6.9950371E+002, 6.0361053E+002, 5.2600413E+002, 4.2180522E+002, 3.6803818E+002, 3.1800576E+002, 2.9235324E+002,-5.6843419E-017, 1.5342367E+000
 6.2002748E+001, 6.3398058E+002, 7.4594128E+002, 7.7392064E+002, 7.1596196E+002, 5.9502204E+002, 4.6337080E+002, 3.9000652E+002, 3.9647294E+002, 3.8776387E+002, 3.4990129E+002, 3.0628931E+002, 2.6379644E+002, 5.9385840E+002, 7.4630176E+002, 8.0257546E+002, 7.7800462E+002, 7.2549867E+002, 6.6842097E+002, 5.7795429E+002, 5.2362413E+002, 4.4049519E+002, 3.8635461E+002, 3.3588935E+002, 3.0520535E+002,-5.6843419E-017, 1.7007767E+000
 6.3001848E+001, 9.0910989E+002, 8.4849644E+002, 8.6461983E+002, 8.4876885E+002, 7.4869106E+002, 6.6006999E+002, 5.2182080E+002, 4.1489121E+002, 3.1006576E+002, 2.6762436E+002, 2.3022378E+002, 2.0980844E+002, 6.7035564E+002, 7.4246496E+002, 7.7937286E+002, 7.5723090E+002, 6.7801282E+002, 6.1247240E+002, 5.2713211E+002, 4.7575695E+002, 4.0494981E+002, 3.6016736E+002, 3.1436141E+002, 2.8391597E+002,-5.6843419E-017, 1.7113410E+000
 6.4003788E+001, 5.9321599E+002, 8.5469978E+002, 9.7029597E+002, 9.3971928E+002, 8.5553372E+002, 7.3244633E+002, 5.6335815E+002, 5.1493023E+002, 4.5437625E+002, 4.1744316E+002, 3.3747162E+002, 2.8655028E+002, 6.6373878E+002, 7.6212664E+002, 8.2004175E+002, 8.0712976E+002, 7.3518691E+002, 6.5657613E+002, 5.4896593E+002, 4.8371359E+002, 3.9902022E+002, 3.5195891E+002, 3.0174663E+002, 2.7010315E+002,-5.6843419E-017, 1.5824494E+000
 6.5003046E+001, 6.2693739E+002, 8.8685225E+002, 1.0443502E+003, 1.0558572E+003, 1.0295236E+003, 9.7420317E+002, 7.8789992E+002, 6.3577124E+002, 4.2313142E+002, 3.4912935E+002, 3.0686970E+002, 2.8561520E+002, 6.1572608E+002, 7.6759555E+002, 8.6346867E+002, 8.7377286E+002, 8.4712019E+002, 7.8101106E+002, 6.5079610E+002, 5.6459247E+002, 4.4477105E+002, 3.8843578E+002, 3.2339734E+002, 2.8641983E+002,-5.6843419E-017, 1.5232050E+000
 6.6002472E+001, 7.0394300E+002, 8.6449779E+002, 8.4112992E+002, 7.9425177E+002, 6.5386831E+002, 5.9416731E+002, 5.3807495E+002, 4.6766424E+002, 3.5057773E+002, 3.1364621E+002, 2.7765218E+002, 2.5054636E+002, 6.4056894E+002, 7.8796350E+002, 8.4732263E+002, 8.4292561E+002, 8.0753334E+002, 7.5544817E+002, 6.4211250E+002, 5.5202374E+002, 4.2674788E+002, 3.7760820E+002, 3.2310970E+002, 2.9064847E+002,-5.6843419E-017, 1.5950047E+000
 6.7002564E+001, 5.5756596E+002, 7.3089421E+002, 8.2692331E+002, 8.0603739E+002, 7.9134242E+002, 7.0831615E+002, 5.5908079E+002, 4.5545053E+002, 3.5871588E+002, 3.2783417E+002, 2.8245789E+002, 2.6009143E+002, 6.2260876E+002, 7.4154979E+002, 7.9311655E+002, 7.8923905E+002, 7.4043360E+002, 6.8069758E+002, 5.8385093E+002, 5.0612194E+002, 3.9580290E+002, 3.5274966E+002, 3.0440804E+002, 2.7578469E+002,-5.6843419E-017, 1.6012173E+000
 6.8002160E+001, 7.1629401E+002, 8.3695454E+002, 8.4800251E+002, 8.4779884E+002, 7.0734603E+002, 6.1303884E+002, 5.1122851E+002, 4.6355107E+002, 3.9177110E+002, 3.5861128E+002, 3.1120852E+002, 2.7213989E+002, 6.0959119E+002, 7.2390944E+002, 7.9693041E+002, 8.0194147E+002, 7.5433939E+002, 6.9050465E+002, 5.8231242E+002, 5.0530646E+002, 4.0725319E+002, 3.6733940E+002, 3.1431390E+002, 2.8361273E+002,-5.6843419E-017, 1.5528388E+000
 6.9002667E+001, 7.5477291E+002, 8.3616506E+002, 8.1311020E+002, 7.9949895E+002, 7.5618310E+002, 6.4619993E+002, 4.7892719E+002, 3.6186193E+002, 3.1364985E+002, 2.8994213E+002, 2.3435830E+002, 2.0402074E+002, 6.4442757E+002, 7.6800823E+002, 7.9106967E+002, 7.7856770E+002, 7.2679175E+002, 6.5648697E+002, 5.5018692E+002, 4.7601387E+002, 3.9146566E+002, 3.5555341E+002, 3.0204316E+002, 2.7071723E+002,-5.6843419E-017, 1.7475850E+000
 7.0002329E+001, 9.4952495E+002, 9.6582740E+002, 7.1802480E+002, 6.4396774E+002, 5.8390430E+002, 5.5747325E+002, 5.0189768E+002, 4.6944694E+002, 4.1783008E+002, 3.8002918E+002, 3.2729894E+002, 3.0805007E+002, 7.0697900E+002, 7.7565000E+002, 7.5232161E+002, 7.4772977E+002, 7.0830235E+002, 6.4465264E+002, 5.3116307E+002, 4.5061407E+002, 3.7817722E+002, 3.4227602E+002, 2.9133420E+002, 2.6347282E+002,-5.6843419E-017, 1.7083251E+000
 7.1003563E+001, 6.7410312E+002, 8.3309122E+002, 8.6706537E+002, 8.0820869E+002, 6.9961388E+002, 6.2107966E+002, 4.9905214E+002, 4.4536454E+002, 3.6534669E+002, 3.3550318E+002, 2.9259307E+002, 2.6664677E+002, 7.0841754E+002, 7.8895287E+002, 7.5932441E+002, 7.3500630E+002, 6.7700450E+002, 6.2036570E+002, 5.2208515E+002, 4.5750523E+002, 3.8891827E+002, 3.5449162E+002, 3.0397171E+002, 2.7760788E+002,-5.6843419E-017, 1.6574964E+000
 7.2002938E+001, 5.3172266E+002, 6.1982273E+002, 7.3268654E+002, 7.7656639E+002, 6.9930064E+002, 6.2370048E+002, 5.5988984E+002, 5.0988182E+002, 4.1618960E+002, 3.5267480E+002, 2.6408846E+002, 2.2144730E+002, 6.5565386E+002, 7.2367731E+002, 7.5062940E+002, 7.4519913E+002, 6.9340031E+002, 6.4595983E+002, 5.5444327E+002, 4.9261774E+002, 4.1450474E+002, 3.7197014E+002, 3.0636091E+002, 2.7396226E+002,-5.6843419E-017, 1.6140227E+000
 7.3001644E+001, 5.9727045E+002, 7.4204960E+002, 8.6464308E+002, 8.9270532E+002, 7.9829020E+002, 6.6704195E+002, 5.0447004E+002, 4.7531561E+002, 4.5202346E+002, 4.0395690E+002, 3.0615066E+002, 2.7062833E+002, 5.8803944E+002, 6.7713916E+002, 7.6542107E+002, 7.8117205E+002, 7.2174661E+002, 6.5894996E+002, 5.7894035E+002, 5.2996991E+002, 4.5306631E+002, 3.9911310E+002, 3.1895388E+002, 2.8060771E+002,-5.6843419E-017, 1.5495849E+000
 7.4000217E+001, 6.9164070E+002, 8.4517158E+002, 8.3131982E+002, 7.6457980E+002, 6.6805905E+002, 5.9516958E+002, 4.7571071E+002, 4.0744763E+002, 3.0979772E+002, 2.6399211E+002, 2.2968423E+002, 2.0796548E+002, 6.1460572E+002, 7.2104079E+002, 7.6448148E+002, 7.5995466E+002, 7.0593615E+002, 6.3596759E+002, 5.3876567E+002, 4.9495859E+002, 4.2731753E+002, 3.7682138E+002, 3.0516472E+002, 2.6837666E+002,-5.6843419E-017, 1.6509356E+000
 7.5000090E+001, 6.5061124E+002, 8.0844138E+002, 9.0781896E+002, 9.2566347E+002, 8.9601769E+002, 8.2724836E+002, 6.1155290E+002, 4.3978467E+002, 3.0376999E+002, 2.4927011E+002, 1.9744487E+002, 1.7865184E+002, 6.3512891E+002, 7.3026273E+002, 7.7884698E+002, 7.8253473E+002, 7.4528859E+002, 6.8717946E+002, 5.6179841E+002, 4.8212229E+002, 3.9336208E+002, 3.3821711E+002, 2.7412046E+002, 2.4226669E+002,-5.6843419E-017, 1.5445450E+000
 7.6003202E+001, 7.8866484E+002, 9.3797766E+002, 7.9882392E+002, 7.4739263E+002, 6.5630534E+002, 5.7466447E+002, 4.3214057E+002, 3.6513326E+002, 2.8831110E+002, 2.5803818E+002, 2.4944701E+002, 2.4385151E+002, 6.2430544E+002, 7.5462421E+002, 7.9101254E+002, 7.9939566E+002, 7.7686260E+002, 7.2152976E+002, 5.7163496E+002, 4.6465149E+002, 3.6706296E+002, 3.2006139E+002, 2.6911472E+002, 2.4242413E+002,-5.6843419E-017, 1.7723185E+000
 7.7003400E+001, 6.9992233E+002, 8.2664510E+002, 8.0095222E+002, 7.3347600E+002, 5.9291627E+002, 5.2111578E+002, 4.1826565E+002, 3.5296717E+002, 2.9026144E+002, 2.5476863E+002, 2.1362010E+002, 1.8816806E+002, 6.7457727E+002, 7.7929919E+002, 7.7936923E+002, 7.6457438E+002, 6.9675686E+002, 6.2979544E+002, 5.0419596E+002, 4.1821877E+002, 3.3094437E+002, 2.8981841E+002, 2.4894593E+002, 2.2680037E+002,-5.6843419E-017, 1.6532582E+000
 7.8000440E+001, 5.4168019E+002, 7.0579308E+002, 8.5618936E+002, 9.0748619E+002, 8.6436630E+002, 7.6278501E+002, 6.2575064E+002, 5.7725114E+002, 4.7985827E+002, 4.1403271E+002, 3.3028628E+002, 2.8721599E+002, 6.2886292E+002, 7.2597836E+002, 7.6629385E+002, 7.6558245E+002, 6.8770447E+002, 6.1116256E+002, 4.9667562E+002, 4.3187797E+002, 3.5316069E+002, 3.1045823E+002, 2.6389158E+002, 2.3940635E+002,-5.6843419E-017, 1.5758917E+000
 7.9001024E+001, 5.8565951E+002, 7.9154423E+002, 9.5854886E+002, 9.7435076E+002, 9.4535076E+002, 8.9125397E+002, 7.9878411E+002, 7.2812175E+002, 6.2653094E+002, 5.6533779E+002, 4.4324272E+002, 3.6401330E+002, 5.9725617E+002, 7.2066572E+002, 8.0143090E+002, 8.2568534E+002, 8.0178214E+002, 7.4558669E+002, 6.4779484E+002, 5.8006137E+002, 4.8020613E+002, 4.1480947E+002, 3.2944706E+002, 2.8585035E+002,-5.6843419E-017, 1.5785113E+000
 8.0000625E+001, 5.7454315E+002, 7.3913948E+002, 8.7351468E+002, 9.0036146E+002, 8.4138626E+002, 6.7958347E+002, 4.6978373E+002, 3.9620581E+002, 3.5895513E+002, 3.4244993E+002, 2.9346722E+002, 2.4559969E+002, 5.7263663E+002, 7.0639255E+002, 8.2013257E+002, 8.4806299E+002, 8.2384895E+002, 7.5234085E+002, 6.4434359E+002, 5.8114279E+002, 5.0227566E+002, 4.4786921E+002, 3.5109754E+002, 2.9734398E+002,-5.6843419E-017, 1.5499958E+000
 8.1004141E+001, 6.5005527E+002, 8.0471762E+002, 9.3234085E+002, 9.9799186E+002, 9.6300096E+002, 8.5815676E+002, 6.3914985E+002, 5.2088657E+002, 4.4638264E+002, 4.2169010E+002, 3.5457552E+002, 3.1321418E+002, 5.7471547E+002, 7.1297966E+002, 8.2306180E+002, 8.6149325E+002, 8.4130727E+002, 7.5943828E+002, 6.2761747E+002, 5.5532851E+002, 4.8358810E+002, 4.4014476E+002, 3.5101740E+002, 2.9730552E+002,-5.6843419E-017, 1.6003336E+000
 8.2001102E+001, 8.3333357E+002, 9.2806131E+002, 8.9228877E+002, 8.4937719E+002, 8.4438317E+002, 8.4154907E+002, 7.7582503E+002, 6.8804436E+002, 5.5297007E+002, 4.8650597E+002, 4.0501532E+002, 3.5280945E+002, 6.1662016E+002, 7.4544658E+002, 8.3179423E+002, 8.4807126E+002, 8.3331633E+002, 7.7859532E+002, 6.6004587E+002, 5.7427049E+002, 4.8886617E+002, 4.4480326E+002, 3.6327413E+002, 3.1133424E+002,-5.6843419E-017, 1.5735854E+000
 8.3002848E+001, 6.5371876E+002, 6.6089058E+002, 5.8763631E+002, 6.1162293E+002, 6.4991555E+002, 6.2083662E+002, 5.0040675E+002, 4.2802454E+002, 3.4252040E+002, 3.0354303E+002, 2.7533531E+002, 2.6069137E+002, 6.8521648E+002, 7.5061725E+002, 7.5613052E+002, 7.6800401E+002, 7.6638085E+002, 7.3268066E+002, 6.3207586E+002, 5.5328482E+002, 4.7179613E+002, 4.3091814E+002, 3.6434723E+002, 3.1887781E+002,-5.6843419E-017, 1.7945549E+000
 8.4002276E+001, 5.1758393E+002, 7.7370488E+002, 9.4597263E+002, 9.9369056E+002, 9.9864101E+002, 9.7880472E+002, 8.0797728E+002, 6.0797570E+002, 3.9759051E+002, 3.1969970E+002, 2.7452744E+002, 2.6726721E+002, 6.0749605E+002, 7.0634740E+002, 7.5659478E+002, 7.9090555E+002, 8.0209190E+002, 7.7564840E+002, 6.5794751E+002, 5.5677575E+002, 4.4747763E+002, 3.9853541E+002, 3.4031414E+002, 3.0451595E+002,-5.6843419E-017, 1.5522675E+000
 8.5001391E+001, 6.7779966E+002, 8.1663936E+002, 8.4916926E+002, 8.0892370E+002, 7.6093692E+002, 6.9985188E+002, 6.0761993E+002, 5.3180176E+002, 4.5387980E+002, 3.9806347E+002, 3.2150941E+002, 2.7909918E+002, 5.9273188E+002, 7.0994137E+002, 7.9914604E+002, 8.3052312E+002, 8.3704553E+002, 8.1585625E+002, 7.1865431E+002, 6.1486331E+002, 4.8303618E+002, 4.1760408E+002, 3.4675534E+002, 3.0829715E+002,-5.6843419E-017, 1.5597606E+000
 8.6001096E+001, 5.8704392E+002, 7.8459804E+002, 9.2968978E+002, 9.9460396E+002, 9.2598022E+002, 8.3848249E+002, 6.4735370E+002, 5.3247439E+002, 4.2036119E+002, 3.6380180E+002, 2.7691223E+002, 2.2286825E+002, 5.8940323E+002, 7.2635921E+002, 8.0500416E+002, 8.1637920E+002, 7.9253194E+002, 7.5122608E+002, 6.4722685E+002, 5.5523178E+002, 4.5066861E+002, 3.9489066E+002, 3.2273502E+002, 2.8336655E+002,-5.6843419E-017, 1.6175484E+000
 8.7003237E+001, 6.9527052E+002, 9.4192200E+002, 9.3668194E+002, 8.9024653E+002, 7.8377378E+002, 6.9903848E+002, 5.9157409E+002, 5.1908601E+002, 4.3900874E+002, 3.9557306E+002, 3.2569422E+002, 2.6695646E+002, 6.1762952E+002, 7.7568338E+002, 8.2588676E+002, 8.2917229E+002, 7.7726638E+002, 7.2817590E+002, 6.3696531E+002, 5.5816997E+002, 4.6237056E+002, 4.0842836E+002, 3.2517368E+002, 2.7428768E+002,-5.6843419E-017, 1.6091137E+000
 8.8002765E+001, 6.3715785E+002, 9.1834335E+002, 9.4811851E+002, 8.5451617E+002, 7.2594590E+002, 6.6144470E+002, 5.3894093E+002, 4.3014736E+002, 3.1558153E+002, 2.8114806E+002, 2.2425439E+002, 1.8835145E+002, 6.0254079E+002, 7.7968290E+002, 8.3321879E+002, 8.2797837E+002, 7.8278785E+002, 7.3166053E+002, 6.2258111E+002, 5.3510824E+002, 4.3610188E+002, 3.8671927E+002, 3.1150749E+002, 2.6347130E+002,-5.6843419E-017, 1.5794188E+000
 8.9000872E+001, 5.1711866E+002, 7.8697327E+002, 1.0053665E+003, 1.0347409E+003, 9.1805726E+002, 8.5115876E+002, 7.1715128E+002, 6.3209335E+002, 5.0984237E+002, 4.3207076E+002, 3.4341529E+002, 3.0050718E+002, 5.9360098E+002, 7.8543533E+002, 8.6991024E+002, 8.6655887E+002, 7.9013353E+002, 7.2129150E+002, 6.0163467E+002, 5.1139749E+002, 4.0730117E+002, 3.5733727E+002, 2.8862918E+002, 2.4652986E+002,-5.6843419E-017, 1.4647082E+000
 9.0001155E+001, 6.3795688E+002, 8.4283958E+002, 9.3158107E+002, 8.7901209E+002, 7.4449843E+002, 6.8459016E+002, 6.1022875E+002, 5.2170316E+002, 4.2753514E+002, 3.7553732E+002, 3.1898146E+002, 2.9493472E+002, 5.6691572E+002, 7.5040492E+002, 8.5021962E+002, 8.4512583E+002, 7.7884782E+002, 7.3510455E+002, 6.4506128E+002, 5.6750963E+002, 4.6081961E+002, 4.0515584E+002, 3.3313456E+002, 2.9268934E+002,-5.6843419E-017, 1.5840661E+000
 9.1000366E+001, 7.3002070E+002, 7.9924033E+002, 8.7358285E+002, 9.3761376E+002, 8.5318240E+002, 7.3950816E+002, 5.6653691E+002, 4.7084242E+002, 3.8811587E+002, 3.5391092E+002, 2.9274753E+002, 2.6205947E+002, 6.2414342E+002, 7.5741728E+002, 8.4063913E+002, 8.4336968E+002, 7.7085473E+002, 7.1151538E+002, 6.1232111E+002, 5.3487014E+002, 4.3985008E+002, 3.9259688E+002, 3.2795545E+002, 2.9071684E+002,-5.6843419E-017, 1.6045140E+000
