s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 3.8001591E+001, 7.9930608E+001,-1.4833505E+001,-5.9357877E+001,-4.3727680E-001,-6.1138335E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3268980E+000, 5.2958358E+000, 1.5996709E-003, 1.5996709E-003
 3.9001362E+001, 8.1333833E+001,-1.5213174E+001,-6.2212856E+001,-4.8217116E-001,-6.0129923E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3696434E+000, 3.4196188E+000, 1.5996709E-003, 1.5996709E-003
 4.0003216E+001, 7.8513995E+001,-1.4618551E+001,-7.0294435E+001,-6.3308721E-001,-6.0853400E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.0317843E+000,-7.0381628E+000, 1.5996709E-003, 1.5996709E-003
 4.1000565E+001, 7.8405992E+001,-1.4547303E+001,-6.1092555E+001,-4.9508187E-001,-6.0174656E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2761600E+000, 2.2650349E+000, 1.5996709E-003, 1.5996709E-003
 4.2004169E+001, 8.0390542E+001,-1.4971675E+001,-6.6988053E+001,-4.4612256E-001,-6.0915216E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0741509E+000,-2.0213998E+000, 1.5996709E-003, 1.5996709E-003
 4.3002914E+001, 8.0829809E+001,-1.5041558E+001,-6.2895152E+001,-4.7088525E-001,-5.9951352E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4135565E+000, 2.4162190E+000, 1.5996709E-003, 1.5996709E-003
 4.4001236E+001, 8.1341710E+001,-1.5136315E+001,-7.1389194E+001,-5.7635120E-001,-6.0518781E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7174753E+000,-5.7662022E+000, 1.5996709E-003, 1.5996709E-003
 4.5000107E+001, 7.9877922E+001,-1.4854782E+001,-6.2025227E+001,-4.2611047E-001,-6.0999859E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5271250E+000, 2.5657021E+000, 1.5996709E-003, 1.5996709E-003
 4.6001652E+001, 7.6897346E+001,-1.4330839E+001,-6.2015943E+001,-4.5596192E-001,-5.9701906E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2298804E-002, 8.8632169E-002, 1.5996709E-003, 1.5996709E-003
 4.7003502E+001, 8.2839387E+001,-1.5374164E+001,-6.5042503E+001,-4.1768487E-001,-5.9951232E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9483432E+000, 1.9990393E+000, 1.5996709E-003, 1.5996709E-003
 4.8001026E+001, 8.3071502E+001,-1.5492455E+001,-5.8869406E+001,-5.7334806E-001,-6.0201663E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2033093E+000, 8.1302729E+000, 1.5996709E-003, 1.5996709E-003
 4.9001999E+001, 7.6432200E+001,-1.4196481E+001,-7.1880708E+001,-5.8814517E-001,-5.9689971E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0220786E+001,-1.0239103E+001, 1.5996709E-003, 1.5996709E-003
 5.0000565E+001, 8.1962045E+001,-1.5253121E+001,-6.5088117E+001,-4.6865676E-001,-5.8511258E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0985869E+000, 1.1462990E+000, 1.5996709E-003, 1.5996709E-003
 5.1001049E+001, 7.9153652E+001,-1.4716818E+001,-6.8280976E+001,-4.6741473E-001,-5.9049985E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.3274964E+000,-4.3174623E+000, 1.5996709E-003, 1.5996709E-003
 5.2001987E+001, 8.0804284E+001,-1.5090455E+001,-5.9871343E+001,-4.6300569E-001,-5.9924796E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3055703E+000, 5.3734881E+000, 1.5996709E-003, 1.5996709E-003
 5.3001453E+001, 7.9516650E+001,-1.4786526E+001,-6.2463252E+001,-5.2289770E-001,-6.0240713E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7111804E+000, 1.7379507E+000, 1.5996709E-003, 1.5996709E-003
 5.4001171E+001, 8.0710073E+001,-1.4983663E+001,-6.5189516E+001,-5.0784867E-001,-6.0250316E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5539306E-003, 2.3020672E-002, 1.5996709E-003, 1.5996709E-003
 5.5002625E+001, 8.1276656E+001,-1.5121470E+001,-6.8575863E+001,-5.7072447E-001,-6.0143880E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9404042E+000,-2.9974164E+000, 1.5996709E-003, 1.5996709E-003
 5.6002689E+001, 7.8452004E+001,-1.4611973E+001,-6.1009687E+001,-4.7256724E-001,-5.9304718E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3304247E+000, 2.3518463E+000, 1.5996709E-003, 1.5996709E-003
 5.7001545E+001, 8.0579375E+001,-1.4999086E+001,-6.7452646E+001,-3.9586378E-001,-6.0413785E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3604234E+000,-2.2742621E+000, 1.5996709E-003, 1.5996709E-003
 5.8001274E+001, 8.0977503E+001,-1.5046041E+001,-6.6269649E+001,-4.5622984E-001,-5.8791376E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2680686E-001,-8.0029574E-001, 1.5996709E-003, 1.5996709E-003
 5.9003220E+001, 7.9434495E+001,-1.4754617E+001,-6.7430197E+001,-4.3831497E-001,-5.8835628E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2908149E+000,-3.1945179E+000, 1.5996709E-003, 1.5996709E-003
 6.0001995E+001, 7.9151134E+001,-1.4666039E+001,-6.2086160E+001,-4.1740147E-001,-6.1070786E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9005491E+000, 1.9754265E+000, 1.5996709E-003, 1.5996709E-003
 6.1001678E+001, 8.1486784E+001,-1.5184664E+001,-5.6986654E+001,-4.1030546E-001,-5.8821960E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8318428E+000, 8.8992779E+000, 1.5996709E-003, 1.5996709E-003
 6.2000256E+001, 8.0542247E+001,-1.4966882E+001,-7.3431991E+001,-4.8162950E-001,-5.9423429E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2180009E+000,-8.3441981E+000, 1.5996709E-003, 1.5996709E-003
 6.3000107E+001, 8.2119176E+001,-1.5289707E+001,-6.3033485E+001,-4.2453947E-001,-5.9568880E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2739277E+000, 3.3654884E+000, 1.5996709E-003, 1.5996709E-003
 6.4003044E+001, 7.8431803E+001,-1.4504537E+001,-6.7569723E+001,-4.4505821E-001,-5.9906700E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0896977E+000,-4.0935057E+000, 1.5996709E-003, 1.5996709E-003
 6.5002914E+001, 7.9298124E+001,-1.4752540E+001,-6.0346832E+001,-3.8448068E-001,-6.0802032E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6528719E+000, 3.8081914E+000, 1.5996709E-003, 1.5996709E-003
 6.6002785E+001, 7.8890834E+001,-1.4637740E+001,-6.4998368E+001,-4.3067709E-001,-5.9997107E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1475706E+000,-1.1819504E+000, 1.5996709E-003, 1.5996709E-003
 6.7003494E+001, 8.2352401E+001,-1.5378890E+001,-6.4798406E+001,-4.3818131E-001,-5.9579492E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7591798E+000, 1.7309656E+000, 1.5996709E-003, 1.5996709E-003
 6.8002754E+001, 7.9585826E+001,-1.4833100E+001,-6.1570639E+001,-4.3974401E-001,-5.9823898E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7478216E+000, 2.7363598E+000, 1.5996709E-003, 1.5996709E-003
 6.9003662E+001, 7.9096934E+001,-1.4659901E+001,-6.9649654E+001,-4.5440173E-001,-6.0232977E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7707899E+000,-5.6730466E+000, 1.5996709E-003, 1.5996709E-003
 7.0003212E+001, 8.1908339E+001,-1.5227540E+001,-6.6922268E+001,-4.1713195E-001,-6.0674213E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7096257E-001,-6.6466718E-001, 1.5996709E-003, 1.5996709E-003
 7.1004776E+001, 7.9904742E+001,-1.4913503E+001,-5.6820736E+001,-3.9079244E-001,-6.1326083E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6324667E+000, 7.7735791E+000, 1.5996709E-003, 1.5996709E-003
 7.2003189E+001, 8.0850291E+001,-1.5104980E+001,-6.7598644E+001,-4.2726874E-001,-6.0366122E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2303265E+000,-2.2866388E+000, 1.5996709E-003, 1.5996709E-003
 7.3003532E+001, 7.9934462E+001,-1.4810986E+001,-6.5518434E+001,-4.1611509E-001,-6.0285416E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2677808E-001,-8.1710166E-001, 1.5996709E-003, 1.5996709E-003
 7.4001175E+001, 7.8663536E+001,-1.4663475E+001,-6.6222382E+001,-4.2630077E-001,-5.9898148E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4954483E+000,-2.6546123E+000, 1.5996709E-003, 1.5996709E-003
 7.5001366E+001, 8.0000974E+001,-1.4881654E+001,-5.9589774E+001,-3.5426255E-001,-5.9715526E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0064062E+000, 5.1693125E+000, 1.5996709E-003, 1.5996709E-003
 7.6002495E+001, 8.2381954E+001,-1.5357744E+001,-7.1366629E+001,-4.7786752E-001,-6.0204620E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7659694E+000,-4.8263066E+000, 1.5996709E-003, 1.5996709E-003
 7.7003181E+001, 7.8847190E+001,-1.4614564E+001,-6.4061454E+001,-4.2311677E-001,-5.8908209E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0766726E-001,-2.5783539E-001, 1.5996709E-003, 1.5996709E-003
 7.8000320E+001, 8.1270274E+001,-1.5117165E+001,-6.6219820E+001,-4.4465932E-001,-5.9965637E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6617181E-001,-5.1736552E-001, 1.5996709E-003, 1.5996709E-003
 7.9001793E+001, 7.9189424E+001,-1.4705814E+001,-6.3528095E+001,-4.1441713E-001,-6.0133089E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8942864E-001, 5.3508447E-001, 1.5996709E-003, 1.5996709E-003
 8.0002815E+001, 8.0105886E+001,-1.4875514E+001,-6.5921383E+001,-5.0558544E-001,-6.0168858E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2179278E+000,-1.2026126E+000, 1.5996709E-003, 1.5996709E-003
 8.1000320E+001, 8.0746618E+001,-1.5004434E+001,-6.3442266E+001,-4.0198163E-001,-6.0890850E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9576319E+000, 1.8918471E+000, 1.5996709E-003, 1.5996709E-003
 8.2002502E+001, 7.8146722E+001,-1.4509186E+001,-6.7569020E+001,-4.4914528E-001,-5.9571546E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4098256E+000,-4.3865861E+000, 1.5996709E-003, 1.5996709E-003
 8.3003830E+001, 8.2843233E+001,-1.5354229E+001,-6.2703836E+001,-4.3032355E-001,-5.9953279E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2962662E+000, 4.3488496E+000, 1.5996709E-003, 1.5996709E-003
 8.4000221E+001, 7.8661781E+001,-1.4678559E+001,-6.1387253E+001,-3.8898456E-001,-6.0097614E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1109917E+000, 2.2009742E+000, 1.5996709E-003, 1.5996709E-003
 8.5003342E+001, 8.0728367E+001,-1.5004387E+001,-6.4756123E+001,-3.8100661E-001,-5.9404515E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0617313E-001, 5.8091020E-001, 1.5996709E-003, 1.5996709E-003
 8.6003662E+001, 8.0059500E+001,-1.4844814E+001,-6.4537444E+001,-4.0029433E-001,-5.8876668E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8914714E-001, 2.7106077E-001, 1.5996709E-003, 1.5996709E-003
 8.7001671E+001, 7.9745958E+001,-1.4798556E+001,-6.8027172E+001,-3.9576231E-001,-5.9102984E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4476029E+000,-3.4814423E+000, 1.5996709E-003, 1.5996709E-003
 8.8001007E+001, 7.9314224E+001,-1.4723882E+001,-6.7423437E+001,-3.8408854E-001,-5.9191879E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3278180E+000,-3.2231036E+000, 1.5996709E-003, 1.5996709E-003
 8.9000893E+001, 8.1798710E+001,-1.5161757E+001,-6.2390023E+001,-3.9747602E-001,-6.0175925E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8110834E+000, 3.8434362E+000, 1.5996709E-003, 1.5996709E-003
 9.0003296E+001, 7.9922176E+001,-1.4871840E+001,-6.6576330E+001,-4.4190667E-001,-5.9914383E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9260824E+000,-1.9738918E+000, 1.5996709E-003, 1.5996709E-003
 9.1003120E+001, 7.9278232E+001,-1.4771275E+001,-6.4301940E+001,-3.4771445E-001,-5.8930419E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6619874E-001,-1.4859097E-001, 1.5996709E-003, 1.5996709E-003
 9.2001389E+001, 8.0973150E+001,-1.4998885E+001,-6.7152553E+001,-3.6092903E-001,-6.1246829E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4802071E+000,-1.5453411E+000, 1.5996709E-003, 1.5996709E-003
 9.3003326E+001, 7.9765344E+001,-1.4836940E+001,-5.7347110E+001,-3.2651719E-001,-5.9454513E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1135337E+000, 7.2488320E+000, 1.5996709E-003, 1.5996709E-003
 9.4001343E+001, 7.9766979E+001,-1.4882700E+001,-6.6479198E+001,-3.5724917E-001,-6.0746944E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0058608E+000,-1.9582434E+000, 1.5996709E-003, 1.5996709E-003
 9.5000938E+001, 8.1058894E+001,-1.5045321E+001,-6.7891064E+001,-4.1627456E-001,-6.0522693E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3135127E+000,-2.2998182E+000, 1.5996709E-003, 1.5996709E-003
 9.6001587E+001, 7.8868597E+001,-1.4626156E+001,-6.3974710E+001,-4.0934966E-001,-5.9836758E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5303429E-001,-1.4760181E-001, 1.5996709E-003, 1.5996709E-003
 9.7002266E+001, 7.8875103E+001,-1.4626793E+001,-5.8236808E+001,-3.8540684E-001,-5.9383986E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5951993E+000, 5.6201565E+000, 1.5996709E-003, 1.5996709E-003
 9.8002975E+001, 8.1520895E+001,-1.5162651E+001,-7.2080869E+001,-3.7507538E-001,-6.1088765E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1978090E+000,-6.1038087E+000, 1.5996709E-003, 1.5996709E-003
 9.9001961E+001, 8.0985366E+001,-1.5114716E+001,-6.0339778E+001,-3.5133982E-001,-5.9650862E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2197286E+000, 5.1735674E+000, 1.5996709E-003, 1.5996709E-003
 1.0000389E+002, 7.7917461E+001,-1.4486082E+001,-6.1726891E+001,-4.0587534E-001,-5.9836965E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1383827E+000, 1.2926281E+000, 1.5996709E-003, 1.5996709E-003
 1.0100114E+002, 8.3235047E+001,-1.5498924E+001,-7.1902374E+001,-3.5108366E-001,-6.0165332E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4384796E+000,-4.5233512E+000, 1.5996709E-003, 1.5996709E-003
 1.0200213E+002, 7.9189912E+001,-1.4724322E+001,-6.5566332E+001,-3.6729204E-001,-6.2067046E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5592447E+000,-1.4742405E+000, 1.5996709E-003, 1.5996709E-003
 1.0300234E+002, 8.0019679E+001,-1.4833979E+001,-6.2906902E+001,-3.6847054E-001,-5.9189050E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8332029E+000, 1.9044089E+000, 1.5996709E-003, 1.5996709E-003
 1.0400303E+002, 8.0320495E+001,-1.4909353E+001,-6.4750761E+001,-5.1147477E-001,-5.9678970E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4619557E-001, 1.4293834E-001, 1.5996709E-003, 1.5996709E-003
 1.0500292E+002, 8.1564202E+001,-1.5180464E+001,-6.5284325E+001,-4.1038935E-001,-5.9150138E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0204981E-001, 6.8310833E-001, 1.5996709E-003, 1.5996709E-003
