s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
Time,"T01","T02","T03","T04","T05","T06","T07","T08","T09","T10","T11","TC01","TC02","TC03","TC04","TC05","TC06","TC07","TC08","TC09","TC10","TC11","T01_Wall","T02_Wall","T03_Wall","T04_Wall","T05_Wall","T06_Wall","T07_Wall","T08_Wall","T09_Wall","T10_Wall","T11_Wall","GHF1_Wall_CL","GHF2_Wall_CL","GHF3_Wall_CL","GHF4_Wall_CL","GHF5_Wall_CL","GHF6_Wall_CL","GHF7_Wall_CL","GHF8_Wall_CL","GHF9_Wall_CL","GHF10_Wall_CL","GHF11_Wall_CL"
 9.0003403E+000, 3.6522618E+002, 3.7885356E+002, 3.4621039E+002, 2.9489734E+002, 2.5636840E+002, 2.7391515E+002, 2.6834922E+002, 2.6381541E+002, 2.8848093E+002, 3.1820650E+002, 4.0700743E+002, 4.5464015E+002, 3.6877820E+002, 3.8570328E+002, 3.5895580E+002, 3.4317581E+002, 3.1397520E+002, 3.3456301E+002, 3.3070872E+002, 3.6515360E+002, 3.7255280E+002, 3.2893112E+002, 1.3883779E+002, 1.3671639E+002, 1.3636445E+002, 1.3322586E+002, 1.2602004E+002, 1.1257778E+002, 1.0010806E+002, 8.9351276E+001, 7.8665027E+001, 7.0559567E+001, 5.4240872E+001, 1.8152940E+001, 2.0230102E+001, 2.0398569E+001, 2.0913553E+001, 1.9796915E+001, 1.6414443E+001, 1.2875835E+001, 9.4776970E+000, 7.4863760E+000, 6.6664111E+000, 5.4738209E+000
 1.0002594E+001, 3.3919586E+002, 4.5918068E+002, 4.5358250E+002, 4.8565098E+002, 4.1626468E+002, 3.8414408E+002, 3.6442634E+002, 3.4244169E+002, 3.2706754E+002, 3.8155839E+002, 4.5626949E+002, 4.6134568E+002, 3.9875034E+002, 3.9994733E+002, 4.0343259E+002, 3.7244718E+002, 3.3364645E+002, 3.4070621E+002, 3.3202158E+002, 3.5154878E+002, 3.7862882E+002, 3.5820065E+002, 1.4852993E+002, 1.4442421E+002, 1.3885040E+002, 1.3101114E+002, 1.2443228E+002, 1.1234898E+002, 1.0110416E+002, 9.1066581E+001, 8.1379999E+001, 7.9953511E+001, 6.2317081E+001, 2.0680182E+001, 2.0794386E+001, 1.8537210E+001, 1.5151591E+001, 1.3305920E+001, 1.0481048E+001, 8.7341896E+000, 7.7871189E+000, 7.7254163E+000, 1.0531280E+001, 8.4950991E+000
 1.1002829E+001, 3.9103625E+002, 2.7375548E+002, 3.6788434E+002, 3.7087837E+002, 4.1683606E+002, 3.6601493E+002, 3.2425289E+002, 2.3615877E+002, 2.5775229E+002, 3.0963002E+002, 3.7313609E+002, 4.3197198E+002, 4.0860099E+002, 4.1792867E+002, 4.1963446E+002, 3.8532456E+002, 3.5167416E+002, 3.4725770E+002, 3.1834376E+002, 3.3587257E+002, 3.6822527E+002, 3.7518547E+002, 1.5786575E+002, 1.5505433E+002, 1.5069804E+002, 1.4335050E+002, 1.3396274E+002, 1.1665817E+002, 1.0563419E+002, 9.5982228E+001, 8.7135533E+001, 8.4284933E+001, 6.2770991E+001, 1.8932529E+001, 1.9558987E+001, 1.9485478E+001, 1.8837603E+001, 1.6888663E+001, 1.3401661E+001, 1.2320743E+001, 1.1494507E+001, 1.1129035E+001, 1.0557694E+001, 5.6232095E+000
 1.2003403E+001, 3.1232670E+002, 3.1553310E+002, 3.2503507E+002, 3.4751183E+002, 3.5486433E+002, 3.8633226E+002, 4.1210448E+002, 4.0349839E+002, 3.6720480E+002, 2.7000260E+002, 2.7036281E+002, 4.1520842E+002, 3.6859594E+002, 4.2231143E+002, 4.3660150E+002, 4.4760296E+002, 4.1580261E+002, 3.9104966E+002, 3.4401988E+002, 3.4060142E+002, 3.4040819E+002, 3.4741647E+002, 1.5560402E+002, 1.5168983E+002, 1.4885508E+002, 1.4304136E+002, 1.3445063E+002, 1.2098228E+002, 1.1185986E+002, 1.0227295E+002, 8.9736989E+001, 7.9692338E+001, 5.8560128E+001, 1.5580240E+001, 1.4474785E+001, 1.3965012E+001, 1.3730748E+001, 1.2874502E+001, 1.2373685E+001, 1.1982956E+001, 1.0826569E+001, 8.7759762E+000, 5.3925616E+000, 3.1113078E+000
 1.3001024E+001, 4.7825649E+002, 3.2362376E+002, 4.4145439E+002, 4.3404021E+002, 3.7603395E+002, 2.1987996E+002, 2.1664139E+002, 2.4547647E+002, 2.4374084E+002, 2.0311068E+002, 2.1515742E+002, 4.3067328E+002, 3.6977873E+002, 4.1152953E+002, 4.2192636E+002, 4.1764341E+002, 3.8643923E+002, 3.7196641E+002, 3.5777137E+002, 3.5157335E+002, 3.1969246E+002, 3.1596280E+002, 1.6380617E+002, 1.6007693E+002, 1.5829012E+002, 1.4688060E+002, 1.3128193E+002, 1.1187968E+002, 1.0195695E+002, 9.3713396E+001, 8.4189959E+001, 7.6583363E+001, 5.7277475E+001, 1.9201965E+001, 1.9520641E+001, 2.0741835E+001, 1.7828961E+001, 1.2739566E+001, 7.0188942E+000, 5.7874188E+000, 5.4014755E+000, 4.6431334E+000, 4.1479844E+000, 2.8336248E+000
 1.4002920E+001, 3.4995216E+002, 2.8468731E+002, 3.5568377E+002, 3.7637540E+002, 2.8710733E+002, 2.1372789E+002, 1.8726678E+002, 2.1803049E+002, 2.2455383E+002, 2.5836024E+002, 2.3591540E+002, 4.3128459E+002, 3.6877224E+002, 4.2571067E+002, 4.5627862E+002, 4.2792385E+002, 3.3921320E+002, 3.1260327E+002, 3.0969470E+002, 3.0647432E+002, 2.8908312E+002, 2.8179093E+002, 1.7277656E+002, 1.7139894E+002, 1.6839593E+002, 1.5585554E+002, 1.3795174E+002, 1.1605807E+002, 1.0107306E+002, 8.9356152E+001, 7.8997409E+001, 7.1178929E+001, 5.3959941E+001, 2.0115428E+001, 2.0870205E+001, 1.9904824E+001, 1.7424675E+001, 1.3760875E+001, 1.1221991E+001, 8.2958735E+000, 5.7013108E+000, 4.3147005E+000, 3.0779215E+000, 1.8997773E+000
 1.5002959E+001, 2.7951483E+002, 2.7464604E+002, 3.2139955E+002, 3.8348956E+002, 4.7507245E+002, 4.8039250E+002, 3.3522030E+002, 3.2939833E+002, 3.1487964E+002, 3.1959741E+002, 3.6784587E+002, 4.0646670E+002, 3.5050284E+002, 4.0763986E+002, 4.5937155E+002, 4.4264021E+002, 3.6166403E+002, 3.1431043E+002, 3.1719861E+002, 3.1406813E+002, 3.0145163E+002, 2.9026695E+002, 1.7612957E+002, 1.7837123E+002, 1.7900710E+002, 1.6906147E+002, 1.5452908E+002, 1.3224392E+002, 1.1558422E+002, 1.0140933E+002, 8.9145329E+001, 7.8091794E+001, 5.8321841E+001, 1.6343393E+001, 1.8886254E+001, 2.0521053E+001, 2.0329077E+001, 2.0233815E+001, 1.7376363E+001, 1.3569738E+001, 1.0804022E+001, 9.0828511E+000, 6.8567415E+000, 4.5262524E+000
 1.6002510E+001, 4.8511954E+002, 2.3958070E+002, 2.8607645E+002, 3.8211915E+002, 4.4076857E+002, 4.2614898E+002, 3.9424548E+002, 3.2162825E+002, 2.9978669E+002, 3.5615983E+002, 2.8693683E+002, 4.1114571E+002, 3.1978462E+002, 3.8080970E+002, 4.5110157E+002, 4.6325780E+002, 4.1162077E+002, 3.5372310E+002, 3.2625798E+002, 3.0951829E+002, 3.1456418E+002, 3.0076921E+002, 1.7332445E+002, 1.7058405E+002, 1.7124741E+002, 1.6067980E+002, 1.4562033E+002, 1.2861879E+002, 1.1834336E+002, 1.0428665E+002, 9.1673993E+001, 7.7431687E+001, 5.8874219E+001, 1.5588642E+001, 1.4849323E+001, 1.6001203E+001, 1.4762555E+001, 1.2173696E+001, 1.1013472E+001, 1.1835546E+001, 1.0265711E+001, 8.7890412E+000, 5.8229970E+000, 3.7349005E+000
 1.7000586E+001, 5.2196754E+002, 5.3544375E+002, 3.6336673E+002, 3.2328204E+002, 3.0686762E+002, 2.8922445E+002, 3.2631538E+002, 2.8715055E+002, 2.3570258E+002, 2.3875347E+002, 3.3054544E+002, 4.5173207E+002, 3.6920585E+002, 3.7549939E+002, 4.3421989E+002, 4.6046482E+002, 4.3383976E+002, 3.8478155E+002, 3.3935850E+002, 3.0875476E+002, 3.2223105E+002, 3.1435916E+002, 1.8772174E+002, 1.9484354E+002, 1.8748871E+002, 1.7201748E+002, 1.5418292E+002, 1.3167090E+002, 1.1333360E+002, 1.0042169E+002, 9.0277661E+001, 8.1225545E+001, 6.1298775E+001, 2.1144139E+001, 2.6247219E+001, 2.2394050E+001, 1.8322655E+001, 1.5049764E+001, 1.0673804E+001, 7.0635028E+000, 5.9179800E+000, 5.5616848E+000, 5.6352594E+000, 4.1347214E+000
 1.8002420E+001, 4.9070639E+002, 3.6019789E+002, 3.9381009E+002, 4.5637215E+002, 4.7083682E+002, 4.3544673E+002, 3.7019243E+002, 3.1024603E+002, 2.5719400E+002, 3.1113249E+002, 4.6977543E+002, 5.0849789E+002, 4.0552365E+002, 3.7681612E+002, 4.2413896E+002, 4.3984294E+002, 4.1104099E+002, 3.6971213E+002, 3.2513779E+002, 2.9222443E+002, 3.1159839E+002, 3.3224212E+002, 1.8562658E+002, 1.8698638E+002, 1.8250985E+002, 1.6789371E+002, 1.5223208E+002, 1.3174052E+002, 1.1520233E+002, 1.0259599E+002, 9.1729269E+001, 8.4806163E+001, 6.5517066E+001, 1.6082050E+001, 1.4894644E+001, 1.5422157E+001, 1.3547400E+001, 1.2505311E+001, 1.1361195E+001, 9.5890059E+000, 8.5528324E+000, 7.5803130E+000, 8.1088907E+000, 6.8646855E+000
 1.9002515E+001, 5.3675487E+002, 3.3494318E+002, 2.7198617E+002, 2.6093367E+002, 2.5108584E+002, 2.5973111E+002, 3.0320100E+002, 2.8405366E+002, 2.7834172E+002, 3.3866422E+002, 4.7857494E+002, 5.1398550E+002, 4.0854843E+002, 3.9406792E+002, 4.3902824E+002, 4.4671865E+002, 4.2739518E+002, 3.9273878E+002, 3.3854524E+002, 3.0180922E+002, 3.4393868E+002, 4.1596309E+002, 1.9033640E+002, 1.9356430E+002, 1.9346749E+002, 1.8272290E+002, 1.6833602E+002, 1.4322802E+002, 1.2400582E+002, 1.0943432E+002, 9.7604435E+001, 9.0979620E+001, 7.5341198E+001, 1.8289932E+001, 1.9185165E+001, 2.0331557E+001, 2.1074843E+001, 2.0896464E+001, 1.6967807E+001, 1.3772549E+001, 1.1466797E+001, 9.9020368E+000, 9.3824599E+000, 8.1878714E+000
 2.0000517E+001, 3.4471043E+002, 3.3777624E+002, 4.4178972E+002, 4.4038157E+002, 3.9025171E+002, 2.8026576E+002, 2.5129885E+002, 3.0499697E+002, 2.9783200E+002, 2.5679548E+002, 2.7330858E+002, 4.8564614E+002, 4.0080734E+002, 4.0234342E+002, 4.2174551E+002, 4.0931896E+002, 3.5801112E+002, 3.4030530E+002, 3.1535911E+002, 2.9258955E+002, 3.1883699E+002, 3.9657683E+002, 1.9549048E+002, 1.9898103E+002, 1.9754012E+002, 1.8326882E+002, 1.6877704E+002, 1.4465827E+002, 1.2709642E+002, 1.1503124E+002, 1.0002752E+002, 8.8917092E+001, 6.9848880E+001, 1.8577301E+001, 2.0526857E+001, 2.0837431E+001, 1.7590645E+001, 1.5549455E+001, 1.2547599E+001, 1.0948532E+001, 1.1068828E+001, 8.6396810E+000, 5.8846366E+000, 3.4591280E+000
 2.1003609E+001, 4.7740541E+002, 2.5826781E+002, 1.9603206E+002, 2.1395005E+002, 1.8833260E+002, 2.0724058E+002, 2.2976899E+002, 2.5920055E+002, 3.1225663E+002, 3.3033072E+002, 4.3871516E+002, 4.5763188E+002, 3.6301985E+002, 3.8207631E+002, 4.1642203E+002, 3.8700783E+002, 3.3120217E+002, 3.2411843E+002, 3.3024149E+002, 3.2028563E+002, 3.1857757E+002, 3.7232143E+002, 1.9947396E+002, 2.0354730E+002, 2.0314918E+002, 1.9041267E+002, 1.7712738E+002, 1.5880059E+002, 1.4061748E+002, 1.2561230E+002, 1.0915464E+002, 9.5118956E+001, 7.3480450E+001, 1.7692149E+001, 1.8409074E+001, 1.8928648E+001, 1.8939508E+001, 1.8537036E+001, 1.9491640E+001, 1.7845382E+001, 1.4351250E+001, 1.1805686E+001, 9.5345397E+000, 6.6482140E+000
 2.2002445E+001, 6.6715510E+002, 4.1743741E+002, 4.1377170E+002, 3.6113452E+002, 3.4756991E+002, 4.3239557E+002, 3.7223553E+002, 2.4629881E+002, 2.3366919E+002, 2.1969513E+002, 3.2973009E+002, 5.4411067E+002, 3.7611538E+002, 3.8235850E+002, 3.8948002E+002, 3.7077025E+002, 3.4180157E+002, 3.1056131E+002, 2.9731999E+002, 3.0419611E+002, 3.0847338E+002, 3.9899391E+002, 2.0206896E+002, 2.0178573E+002, 2.0066352E+002, 1.8753812E+002, 1.7352685E+002, 1.5526885E+002, 1.3830592E+002, 1.2192498E+002, 1.0663824E+002, 9.6011138E+001, 7.7900824E+001, 1.8871047E+001, 1.7608323E+001, 1.7307205E+001, 1.5259816E+001, 1.3928405E+001, 1.2745516E+001, 1.0706711E+001, 8.3062585E+000, 6.4683075E+000, 6.0324145E+000, 5.6477124E+000
 2.3001135E+001, 2.9334087E+002, 2.0559269E+002, 2.2179616E+002, 3.2351665E+002, 3.7370219E+002, 3.1910318E+002, 3.0704808E+002, 3.0588595E+002, 3.6769846E+002, 4.4621999E+002, 3.2366270E+002, 5.2360689E+002, 3.6702946E+002, 3.7322424E+002, 3.9531791E+002, 3.9819774E+002, 3.9815165E+002, 3.5653856E+002, 3.0742437E+002, 3.1841176E+002, 3.3894035E+002, 3.6278026E+002, 2.1198646E+002, 2.0850852E+002, 2.0820848E+002, 1.9765303E+002, 1.8226239E+002, 1.6012794E+002, 1.4246426E+002, 1.2743740E+002, 1.1262857E+002, 9.9436519E+001, 7.3429894E+001, 1.9785261E+001, 1.8385018E+001, 1.9320400E+001, 1.9671828E+001, 1.8266901E+001, 1.5337838E+001, 1.3648657E+001, 1.2984393E+001, 1.2088652E+001, 1.0030354E+001, 4.4018564E+000
 2.4002663E+001, 4.2666299E+002, 3.1631449E+002, 3.6316600E+002, 3.7459044E+002, 3.0342952E+002, 2.7950322E+002, 3.6258318E+002, 3.1909655E+002, 2.4537922E+002, 2.2952428E+002, 3.7757843E+002, 4.7273345E+002, 3.3552485E+002, 3.4426863E+002, 3.7842158E+002, 3.8867405E+002, 3.9606176E+002, 3.9339674E+002, 3.3706312E+002, 3.4190886E+002, 3.4979770E+002, 3.7855096E+002, 2.1844938E+002, 2.0958725E+002, 2.0753528E+002, 1.9970634E+002, 1.8277361E+002, 1.6253906E+002, 1.4643285E+002, 1.3185417E+002, 1.1882375E+002, 1.0613687E+002, 7.7451535E+001, 2.3178844E+001, 1.8902040E+001, 1.7883926E+001, 1.8818491E+001, 1.4954228E+001, 1.3155015E+001, 1.2485378E+001, 1.1211394E+001, 1.0633869E+001, 9.3137524E+000, 5.5509353E+000
 2.5001009E+001, 5.4697479E+002, 3.4852786E+002, 3.2119677E+002, 3.6133180E+002, 3.9154134E+002, 4.0884574E+002, 3.4762680E+002, 2.7660165E+002, 2.2443666E+002, 2.3372932E+002, 2.4410048E+002, 4.9711969E+002, 3.5574809E+002, 3.6842490E+002, 3.9571065E+002, 3.8761162E+002, 3.8620275E+002, 3.8205971E+002, 3.3017279E+002, 3.0954750E+002, 3.1183919E+002, 3.4880997E+002, 2.2106720E+002, 2.2881707E+002, 2.3037053E+002, 2.1949280E+002, 2.0301823E+002, 1.7120080E+002, 1.4763137E+002, 1.2583646E+002, 1.0905287E+002, 9.5457887E+001, 7.1577100E+001, 1.8671675E+001, 2.6087128E+001, 2.6842073E+001, 2.4991305E+001, 2.4644960E+001, 1.8135154E+001, 1.3257938E+001, 8.5713247E+000, 5.9204439E+000, 3.9446720E+000, 2.3488253E+000
 2.6001938E+001, 5.1055807E+002, 4.7101949E+002, 3.5046416E+002, 3.6631428E+002, 4.1954578E+002, 3.7025609E+002, 3.3275759E+002, 3.2071926E+002, 3.4541551E+002, 3.5469031E+002, 3.8326414E+002, 5.3969627E+002, 3.9420252E+002, 3.8300803E+002, 4.2366052E+002, 4.3049959E+002, 4.0714354E+002, 3.6721200E+002, 3.2102312E+002, 3.0957481E+002, 3.1411788E+002, 3.4354750E+002, 2.2419520E+002, 2.3092400E+002, 2.3305219E+002, 2.2229249E+002, 2.0526189E+002, 1.7044081E+002, 1.4435039E+002, 1.2351575E+002, 1.0726667E+002, 9.4043343E+001, 7.4908629E+001, 2.0803453E+001, 2.2818521E+001, 2.2395683E+001, 2.1152679E+001, 1.9236721E+001, 1.3513256E+001, 9.3883345E+000, 7.3084753E+000, 6.0360917E+000, 4.8062994E+000, 4.9975012E+000
 2.7001957E+001, 5.0040707E+002, 4.6086920E+002, 4.6675449E+002, 3.9177962E+002, 3.5060139E+002, 2.8968912E+002, 2.7958362E+002, 2.8508419E+002, 1.9917600E+002, 1.4847722E+002, 1.7077457E+002, 5.4047481E+002, 4.5969863E+002, 4.4003008E+002, 4.2881324E+002, 4.2237400E+002, 3.8865452E+002, 3.5523232E+002, 3.2334339E+002, 2.9171627E+002, 2.9013045E+002, 3.1810527E+002, 2.1913783E+002, 2.2609824E+002, 2.2739600E+002, 2.1685911E+002, 1.9885925E+002, 1.6561413E+002, 1.3990936E+002, 1.1994134E+002, 1.0400898E+002, 8.9446080E+001, 7.0551693E+001, 1.4598019E+001, 1.5822187E+001, 1.7724576E+001, 1.7729527E+001, 1.5777854E+001, 1.1889544E+001, 8.6879436E+000, 6.4172785E+000, 5.0217612E+000, 2.8238523E+000, 1.9451975E+000
 2.8001389E+001, 5.6819709E+002, 3.9396515E+002, 4.1016367E+002, 3.2647302E+002, 3.0062412E+002, 2.9981444E+002, 2.6251813E+002, 2.8850454E+002, 3.0925480E+002, 3.5391922E+002, 3.5067369E+002, 5.6316818E+002, 4.6472540E+002, 4.5480286E+002, 4.2264808E+002, 3.9897209E+002, 3.5342261E+002, 3.2681970E+002, 3.1811921E+002, 2.9583312E+002, 3.0413656E+002, 3.1357841E+002, 2.2747323E+002, 2.2891346E+002, 2.2319822E+002, 2.1106419E+002, 1.9567695E+002, 1.6794693E+002, 1.4356954E+002, 1.2262385E+002, 1.0721850E+002, 1.0132306E+002, 7.6752216E+001, 1.9622172E+001, 1.8778932E+001, 1.6884782E+001, 1.5637928E+001, 1.5417195E+001, 1.4789425E+001, 1.2483041E+001, 9.3235143E+000, 7.1557660E+000, 9.5474382E+000, 6.4328728E+000
