s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.0012951E+000, 8.1377779E+001,-1.8230039E+001,-5.6724603E+001,-1.2229417E+001,-3.9769213E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4930216E+000,-5.8102569E+000, 1.5996708E-003, 1.5996708E-003
 1.0000509E+001, 7.8150006E+001,-1.6399841E+001,-5.6588854E+001,-1.1370344E+001,-3.8903118E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.9176020E+000,-6.2129244E+000, 1.5996709E-003, 1.5996709E-003
 1.1000401E+001, 7.4534538E+001,-1.5817059E+001,-4.9531996E+001,-1.1453181E+001,-3.8129596E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0808300E+000,-2.2715113E+000, 1.5996709E-003, 1.5996709E-003
 1.2000026E+001, 8.1153371E+001,-1.7174418E+001,-4.8151610E+001,-1.2250104E+001,-3.9693265E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0505967E+000, 3.5732691E+000, 1.5996709E-003, 1.5996709E-003
 1.3001826E+001, 8.3393179E+001,-1.7673112E+001,-5.4281693E+001,-9.1663588E+000,-3.7282083E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3476816E+000, 2.2682872E+000, 1.5996709E-003, 1.5996709E-003
 1.4001201E+001, 8.0095600E+001,-1.7400665E+001,-4.6237009E+001,-8.6541530E+000,-3.7833925E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7933704E+000, 7.7999899E+000, 1.5996709E-003, 1.5996709E-003
 1.5000560E+001, 7.7783655E+001,-1.6283788E+001,-4.5060753E+001,-1.0411444E+001,-3.9141383E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0919132E+000, 6.0237554E+000, 1.5996709E-003, 1.5996709E-003
 1.6000164E+001, 8.2920222E+001,-1.7896409E+001,-5.5959527E+001,-1.2871206E+001,-3.9951709E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7566903E+000,-3.8109152E+000, 1.5996709E-003, 1.5996709E-003
 1.7000631E+001, 7.3582564E+001,-1.5818266E+001,-6.2197898E+001,-1.0370833E+001,-3.8518202E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4789448E+001,-1.4808285E+001, 1.5996709E-003, 1.5996709E-003
 1.8000237E+001, 7.8501550E+001,-1.6483404E+001,-4.8500617E+001,-9.2700070E+000,-3.9000516E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3080085E+000, 4.2436223E+000, 1.5996709E-003, 1.5996709E-003
 1.9001392E+001, 8.1235114E+001,-1.7370445E+001,-4.6898995E+001,-1.0281213E+001,-3.8307083E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7289054E+000, 6.6806299E+000, 1.5996709E-003, 1.5996709E-003
 2.0000463E+001, 8.1217832E+001,-1.7802460E+001,-5.1471149E+001,-1.2362270E+001,-3.9981979E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8974229E-001,-4.2204539E-001, 1.5996709E-003, 1.5996709E-003
 2.1000246E+001, 7.6219440E+001,-1.6173654E+001,-6.0629763E+001,-9.9124675E+000,-3.9226347E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0444951E+001,-1.0500367E+001, 1.5996709E-003, 1.5996709E-003
 2.2001276E+001, 8.0902332E+001,-1.8399242E+001,-5.2879695E+001,-9.2542133E+000,-3.8221670E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1837284E-001, 3.6536035E-001, 1.5996709E-003, 1.5996709E-003
 2.3001213E+001, 7.6256896E+001,-1.6728735E+001,-4.4533400E+001,-9.7492822E+000,-3.8749629E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2947986E+000, 5.2416042E+000, 1.5996709E-003, 1.5996709E-003
 2.4001280E+001, 8.3343390E+001,-1.8095652E+001,-4.7087067E+001,-1.0208300E+001,-3.9740273E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.9650371E+000, 7.9483972E+000, 1.5996709E-003, 1.5996709E-003
 2.5001038E+001, 7.5587880E+001,-1.6305259E+001,-4.8706588E+001,-9.9016231E+000,-3.8562516E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5791208E-001, 6.7055419E-001, 1.5996709E-003, 1.5996709E-003
 2.6001245E+001, 7.8580352E+001,-1.6456006E+001,-5.8939165E+001,-1.0820696E+001,-3.8805295E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5679662E+000,-7.6393960E+000, 1.5996709E-003, 1.5996709E-003
 2.7001005E+001, 7.8998113E+001,-1.6927181E+001,-5.6468780E+001,-9.4484882E+000,-3.9179402E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.7187600E+000,-3.8502542E+000, 1.5996709E-003, 1.5996709E-003
 2.8001127E+001, 7.6976419E+001,-1.8240060E+001,-4.7020420E+001,-7.0462195E+000,-3.8692417E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6192563E+000, 4.6658500E+000, 1.5996709E-003, 1.5996709E-003
 2.9000509E+001, 8.2159380E+001,-1.7369813E+001,-5.1643627E+001,-1.0355053E+001,-3.8796469E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8291536E+000, 2.7870075E+000, 1.5996709E-003, 1.5996709E-003
 3.0001104E+001, 7.9512951E+001,-1.6580265E+001,-4.9788158E+001,-1.0563007E+001,-3.8023684E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6711569E+000, 2.5777190E+000, 1.5996709E-003, 1.5996709E-003
 3.1001036E+001, 8.0655641E+001,-1.7579264E+001,-5.5012005E+001,-9.8402056E+000,-3.8806560E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7172067E+000,-1.7797145E+000, 1.5996709E-003, 1.5996709E-003
 3.2000092E+001, 7.0703520E+001,-1.5438064E+001,-4.8803752E+001,-8.3774571E+000,-3.8645343E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0178657E+000,-1.9196183E+000, 1.5996709E-003, 1.5996709E-003
 3.3000767E+001, 8.1439415E+001,-1.7238511E+001,-5.2285080E+001,-1.0599147E+001,-3.8709596E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4133476E+000, 1.3128054E+000, 1.5996709E-003, 1.5996709E-003
 3.4000320E+001, 8.3188837E+001,-1.7675958E+001,-5.6121153E+001,-1.0810891E+001,-3.9816568E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3199289E+000,-1.4231470E+000, 1.5996709E-003, 1.5996709E-003
 3.5001282E+001, 7.9963200E+001,-1.6688518E+001,-5.8091588E+001,-8.9432701E+000,-3.9366553E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6140643E+000,-3.7641122E+000, 1.5996709E-003, 1.5996709E-003
 3.6001076E+001, 8.0150379E+001,-1.6925044E+001,-4.8644980E+001,-1.0282855E+001,-4.0519360E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3604362E+000, 4.2934477E+000, 1.5996709E-003, 1.5996709E-003
 3.7000198E+001, 8.1298068E+001,-1.7432491E+001,-5.5984540E+001,-9.7753241E+000,-3.9443295E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8911481E+000,-1.8982320E+000, 1.5996709E-003, 1.5996709E-003
 3.8000469E+001, 7.4312723E+001,-1.6263322E+001,-5.7426147E+001,-1.0302740E+001,-4.0448403E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.7446640E+000,-9.6835308E+000, 1.5996709E-003, 1.5996709E-003
 3.9000179E+001, 8.1827429E+001,-1.8339480E+001,-5.3248220E+001,-8.1934526E+000,-3.9486640E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9814205E+000, 2.0423283E+000, 1.5996709E-003, 1.5996709E-003
 4.0000504E+001, 7.9544721E+001,-1.7451758E+001,-4.8788000E+001,-8.0666913E+000,-3.9047917E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.2601210E+000, 5.2343680E+000, 1.5996709E-003, 1.5996709E-003
 4.1000580E+001, 7.9163148E+001,-1.6828762E+001,-4.7465855E+001,-8.6546443E+000,-4.0676394E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2744659E+000, 6.2098190E+000, 1.5996709E-003, 1.5996709E-003
 4.2001225E+001, 7.5128805E+001,-1.5499536E+001,-5.1193463E+001,-9.0865067E+000,-3.9912021E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9223602E-001,-6.5469177E-001, 1.5996709E-003, 1.5996709E-003
 4.3001003E+001, 7.8692864E+001,-1.7023885E+001,-5.2852816E+001,-8.9638913E+000,-3.9277058E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1043405E-001,-1.5165543E-001, 1.5996709E-003, 1.5996709E-003
 4.4001854E+001, 7.9209747E+001,-1.6567663E+001,-5.1921582E+001,-7.8231313E+000,-3.7921882E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8998459E+000, 2.8935779E+000, 1.5996709E-003, 1.5996709E-003
 4.5000393E+001, 7.8212602E+001,-1.6614493E+001,-5.4166815E+001,-8.4701746E+000,-3.7638238E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.8844039E-001,-1.0426444E+000, 1.5996709E-003, 1.5996709E-003
 4.6001534E+001, 7.7911213E+001,-1.6134668E+001,-5.6795924E+001,-8.9594250E+000,-3.8413383E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9213398E+000,-3.9826452E+000, 1.5996709E-003, 1.5996709E-003
 4.7001423E+001, 7.8535192E+001,-1.6906124E+001,-5.4722269E+001,-9.2438471E+000,-3.7874645E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2727876E+000,-2.3408359E+000, 1.5996709E-003, 1.5996709E-003
 4.8000340E+001, 7.9841114E+001,-1.7238731E+001,-4.9672664E+001,-9.4842291E+000,-3.8915097E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4101551E+000, 3.4415982E+000, 1.5996709E-003, 1.5996709E-003
 4.9000751E+001, 8.1113053E+001,-1.7286403E+001,-5.7806787E+001,-9.1742737E+000,-3.7910988E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0895870E+000,-3.1582016E+000, 1.5996709E-003, 1.5996709E-003
 5.0001278E+001, 8.1236013E+001,-1.6977808E+001,-5.9438784E+001,-1.0185461E+001,-3.7824777E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3046868E+000,-5.3698220E+000, 1.5996709E-003, 1.5996709E-003
 5.1000237E+001, 7.4047446E+001,-1.6049308E+001,-5.2076904E+001,-1.0056640E+001,-3.7838617E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0299117E+000,-4.1391894E+000, 1.5996709E-003, 1.5996709E-003
 5.2000187E+001, 8.0121233E+001,-1.6473568E+001,-4.6365836E+001,-1.0424115E+001,-3.7512493E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.9529343E+000, 6.8539626E+000, 1.5996709E-003, 1.5996709E-003
 5.3000427E+001, 8.1583294E+001,-1.6563133E+001,-5.5657166E+001,-8.4528133E+000,-3.8224161E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.7709635E-001, 9.0635880E-001, 1.5996709E-003, 1.5996709E-003
 5.4001789E+001, 7.6665735E+001,-1.5647001E+001,-5.3025331E+001,-9.0555771E+000,-3.8257326E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2980172E-001,-1.0660008E+000, 1.5996709E-003, 1.5996709E-003
 5.5000771E+001, 8.0892930E+001,-1.6702987E+001,-5.4639398E+001,-9.7420829E+000,-3.8575110E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0603919E-001,-1.9539612E-001, 1.5996709E-003, 1.5996709E-003
 5.6000023E+001, 7.6621967E+001,-1.5687959E+001,-5.2428305E+001,-8.5342239E+000,-3.8145105E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1036704E-001,-3.2335476E-002, 1.5996709E-003, 1.5996709E-003
 5.7001167E+001, 7.7050257E+001,-1.6219427E+001,-5.2491819E+001,-9.7379976E+000,-3.7442575E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4241124E+000,-1.4027304E+000, 1.5996709E-003, 1.5996709E-003
 5.8000023E+001, 8.3301175E+001,-1.7539383E+001,-5.1406169E+001,-8.3507696E+000,-3.8675806E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0511829E+000, 6.0009853E+000, 1.5996709E-003, 1.5996709E-003
 5.9001450E+001, 8.1861952E+001,-1.7096687E+001,-5.2376854E+001,-8.6211944E+000,-3.9205715E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7200948E+000, 3.7632955E+000, 1.5996709E-003, 1.5996709E-003
 6.0000069E+001, 7.5889198E+001,-1.5488736E+001,-5.3420220E+001,-7.9672417E+000,-3.7631259E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0392634E+000,-9.9076222E-001, 1.5996709E-003, 1.5996709E-003
 6.1000362E+001, 8.2292201E+001,-1.6735216E+001,-6.0392233E+001,-9.9806106E+000,-3.7984258E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8131760E+000,-4.8196558E+000, 1.5996709E-003, 1.5996709E-003
 6.2000904E+001, 7.5199628E+001,-1.5379645E+001,-5.3454177E+001,-7.7742450E+000,-3.7289112E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4517393E+000,-1.4121676E+000, 1.5996709E-003, 1.5996709E-003
 6.3000309E+001, 8.1641728E+001,-1.8103459E+001,-4.9272285E+001,-6.4373730E+000,-3.7743156E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.7262574E+000, 7.8248374E+000, 1.5996709E-003, 1.5996709E-003
 6.4001343E+001, 7.7323092E+001,-1.6678599E+001,-4.8284849E+001,-8.0128989E+000,-3.6838530E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3603940E+000, 4.3430612E+000, 1.5996709E-003, 1.5996709E-003
 6.5001198E+001, 7.6117712E+001,-1.5959794E+001,-5.2625230E+001,-8.3928527E+000,-3.7731902E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4578889E-001,-8.6393898E-001, 1.5996709E-003, 1.5996709E-003
 6.6000168E+001, 8.3190168E+001,-1.7661963E+001,-5.7101218E+001,-8.3711681E+000,-3.8179203E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1735920E-001, 5.2001361E-002, 1.5996709E-003, 1.5996709E-003
 6.7001259E+001, 7.6120096E+001,-1.5813874E+001,-5.4133676E+001,-9.7657008E+000,-3.8666343E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5728032E+000,-3.5970207E+000, 1.5996709E-003, 1.5996709E-003
 6.8000595E+001, 8.3416680E+001,-1.7170089E+001,-5.7916060E+001,-8.8667421E+000,-3.7627332E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.7049274E-001,-5.3997350E-001, 1.5996709E-003, 1.5996709E-003
 6.9001434E+001, 7.7532861E+001,-1.5895365E+001,-5.7705069E+001,-8.5966809E+000,-3.7853581E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5791365E+000,-4.6680399E+000, 1.5996709E-003, 1.5996709E-003
 7.0001373E+001, 7.9978024E+001,-1.6789206E+001,-5.5167611E+001,-7.5519357E+000,-3.9236145E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2879864E-001, 4.6534735E-001, 1.5996709E-003, 1.5996709E-003
 7.1001114E+001, 7.5317059E+001,-1.6664854E+001,-5.3220885E+001,-9.3893797E+000,-3.8610902E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.8194541E+000,-3.9619206E+000, 1.5996709E-003, 1.5996709E-003
 7.2001740E+001, 8.0622113E+001,-1.6246800E+001,-5.5699220E+001,-8.4274600E+000,-3.7811221E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5971225E-001, 2.4485221E-001, 1.5996709E-003, 1.5996709E-003
 7.3001419E+001, 7.6214368E+001,-1.5937254E+001,-5.3142513E+001,-9.2933904E+000,-3.6370406E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2476087E+000,-2.1624266E+000, 1.5996709E-003, 1.5996709E-003
 7.4000336E+001, 8.2915910E+001,-1.6843960E+001,-5.4752653E+001,-9.0766888E+000,-3.7749543E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2803469E+000, 2.2388337E+000, 1.5996709E-003, 1.5996709E-003
 7.5001640E+001, 8.0363661E+001,-1.9413533E+001,-5.1765249E+001,-6.3226307E+000,-3.8739768E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8138912E+000, 2.8583741E+000, 1.5996709E-003, 1.5996709E-003
 7.6000488E+001, 7.1469199E+001,-1.5741803E+001,-4.1922204E+001,-7.4893795E+000,-3.6635349E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4250808E+000, 6.3121483E+000, 1.5996709E-003, 1.5996709E-003
 7.7000984E+001, 8.1611044E+001,-1.6801319E+001,-5.2222601E+001,-9.3499775E+000,-3.8585967E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6285684E+000, 3.2332879E+000, 1.5996709E-003, 1.5996709E-003
 7.8000244E+001, 7.8885450E+001,-1.6233681E+001,-6.1475023E+001,-9.5700802E+000,-3.7375871E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2198323E+000,-8.3970709E+000, 1.5996709E-003, 1.5996709E-003
 7.9000885E+001, 8.2645238E+001,-1.6849287E+001,-6.0934813E+001,-9.5666335E+000,-3.7859803E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6153724E+000,-4.7092817E+000, 1.5996709E-003, 1.5996709E-003
 8.0000877E+001, 7.5804432E+001,-1.6072440E+001,-5.7996038E+001,-6.1322156E+000,-3.7004128E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4834351E+000,-4.3999627E+000, 1.5996709E-003, 1.5996709E-003
 8.1000999E+001, 8.4811025E+001,-1.6969947E+001,-4.9350858E+001,-7.8315972E+000,-3.8867291E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0673416E+001, 1.0654736E+001, 1.5996709E-003, 1.5996709E-003
 8.2001320E+001, 7.6487022E+001,-1.5351988E+001,-5.3852133E+001,-8.2537912E+000,-3.8813370E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.4920022E-001,-9.7477267E-001, 1.5996709E-003, 1.5996709E-003
 8.3001900E+001, 7.7303658E+001,-1.5664380E+001,-5.2890560E+001,-8.4825931E+000,-3.8757005E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1475320E-001, 2.6224955E-001, 1.5996709E-003, 1.5996709E-003
 8.4001732E+001, 7.7060140E+001,-1.5812927E+001,-5.6840288E+001,-9.3935688E+000,-3.9049933E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0727196E+000,-4.9905488E+000, 1.5996709E-003, 1.5996709E-003
 8.5001282E+001, 7.9958743E+001,-1.6414142E+001,-5.7010344E+001,-9.6265617E+000,-3.8403681E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1066936E+000,-3.0961446E+000, 1.5996709E-003, 1.5996709E-003
 8.6000587E+001, 8.1454051E+001,-1.7194285E+001,-5.6066943E+001,-8.8788429E+000,-3.7552045E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.3996677E-001,-6.8977553E-001, 1.5996709E-003, 1.5996709E-003
 8.7000092E+001, 7.6684035E+001,-1.6779001E+001,-5.2467227E+001,-7.0638046E+000,-3.7413104E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4442582E-001, 3.7026126E-001, 1.5996709E-003, 1.5996709E-003
 8.8000145E+001, 8.0426540E+001,-1.6767302E+001,-4.3817317E+001,-8.7553477E+000,-3.6949838E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0987830E+001, 1.1082877E+001, 1.5996709E-003, 1.5996709E-003
 8.9000412E+001, 7.9517328E+001,-1.6122830E+001,-5.3853137E+001,-6.9584804E+000,-3.7586600E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6467778E+000, 2.5791224E+000, 1.5996709E-003, 1.5996709E-003
 9.0001740E+001, 8.2092542E+001,-1.6563066E+001,-5.4284555E+001,-8.1828793E+000,-3.9268679E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9329824E+000, 3.0581151E+000, 1.5996709E-003, 1.5996709E-003
 9.1001640E+001, 7.6348872E+001,-1.5284299E+001,-5.8655154E+001,-8.9386695E+000,-3.7508817E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5603683E+000,-6.5330009E+000, 1.5996709E-003, 1.5996709E-003
 9.2000351E+001, 8.2116101E+001,-1.6659297E+001,-5.8846348E+001,-5.5940059E+000,-3.7816610E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3322129E-001, 1.0126690E+000, 1.5996709E-003, 1.5996709E-003
 9.3000534E+001, 7.3439260E+001,-1.6142415E+001,-4.9992715E+001,-6.3152506E+000,-3.7744274E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6246757E-001, 9.8510426E-001, 1.5996709E-003, 1.5996709E-003
 9.4001488E+001, 8.1852691E+001,-1.7509577E+001,-4.7234377E+001,-8.5578228E+000,-3.8741897E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6280645E+000, 8.5470409E+000, 1.5996709E-003, 1.5996709E-003
 9.5001129E+001, 7.9422847E+001,-1.6309795E+001,-5.7045663E+001,-7.6597279E+000,-3.8003908E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6479845E+000,-1.5961394E+000, 1.5996709E-003, 1.5996709E-003
 9.6000046E+001, 7.9804898E+001,-1.6645155E+001,-5.2976314E+001,-8.4938901E+000,-3.8131044E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5962519E+000, 1.6857259E+000, 1.5996709E-003, 1.5996709E-003
 9.7000130E+001, 7.8672642E+001,-1.6265627E+001,-6.2602136E+001,-9.0302850E+000,-3.8976117E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2723466E+000,-9.2293033E+000, 1.5996709E-003, 1.5996709E-003
 9.8000107E+001, 8.1336869E+001,-1.6336549E+001,-5.7246517E+001,-7.8415035E+000,-3.9941700E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2707922E-002,-9.1695158E-002, 1.5996709E-003, 1.5996709E-003
 9.9001053E+001, 7.5378348E+001,-1.5414088E+001,-5.7431321E+001,-7.4739587E+000,-3.9280104E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0010918E+000,-4.9449475E+000, 1.5996709E-003, 1.5996709E-003
 1.0000109E+002, 7.7741190E+001,-1.6824894E+001,-5.2133347E+001,-8.4211301E+000,-3.6999529E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0123884E+000, 3.5811920E-001, 1.5996709E-003, 1.5996709E-003
 1.0100079E+002, 8.4425087E+001,-1.7767439E+001,-5.3751979E+001,-8.7531140E+000,-3.7740608E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1536943E+000, 4.1487810E+000, 1.5996709E-003, 1.5996709E-003
 1.0200038E+002, 7.1412279E+001,-1.4870784E+001,-5.6560815E+001,-5.8246381E+000,-3.6822801E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6450112E+000,-5.8476401E+000, 1.5996709E-003, 1.5996709E-003
 1.0300027E+002, 8.3413982E+001,-1.7411378E+001,-4.8890090E+001,-7.3295798E+000,-3.7347065E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9866823E+000, 9.7792000E+000, 1.5996709E-003, 1.5996709E-003
 1.0400048E+002, 7.7201105E+001,-1.5637444E+001,-5.3197405E+001,-7.5994338E+000,-3.8014951E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6748735E-001, 7.6301976E-001, 1.5996709E-003, 1.5996709E-003
 1.0500126E+002, 8.2273743E+001,-1.7061195E+001,-5.5051385E+001,-8.3888762E+000,-3.8435161E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7617091E+000, 1.7684443E+000, 1.5996709E-003, 1.5996709E-003
