,0.5 m,0.7 m,0.9 m,1.1 m,1.3 m,1.5 m
0,9.503583226800005,15.709370417599999,12.997485761599993,8.218079939599995,6.0838386624,4.155910131200001
1,7.913905376000004,11.8003750468,11.719013500399997,8.849947693200006,6.383337231599997,3.892402007199997
2,6.811603529200001,11.5320685344,13.939352502400006,12.90354112840001,10.125726074800001,6.6555420616
